,dates,nzd0013-0000,nzd0013-0001
0,1999-08-17 22:10:26+00:00,248.57093186388215,185.50903541040552
1,1999-10-04 22:10:38+00:00,253.88073882256543,
2,2000-02-09 22:10:19+00:00,,173.1253266334678
3,2000-03-28 22:10:07+00:00,238.14817654829,190.58708461541298
4,2000-05-15 22:09:42+00:00,161.28075173732032,178.46065128084075
5,2000-08-03 22:08:44+00:00,172.55226897476268,176.74720186992664
6,2000-08-19 22:08:38+00:00,207.06439946054886,177.9055659242021
7,2000-09-20 22:08:03+00:00,178.3385235970949,188.56371918271608
8,2000-10-06 22:07:59+00:00,,187.983591419358
9,2000-10-22 22:07:50+00:00,,
10,2001-01-26 22:08:07+00:00,171.91150963413747,176.7959617566529
11,2001-02-27 22:07:54+00:00,207.24586061111435,171.07594386748798
12,2001-04-16 22:07:42+00:00,238.42770318369486,194.66892439581713
13,2001-05-18 22:07:26+00:00,,195.30991805909193
14,2001-06-03 22:07:16+00:00,238.42127627704005,196.42492851587252
15,2001-09-07 22:06:11+00:00,,167.1398228596069
16,2001-09-23 22:06:03+00:00,,186.56710848386072
17,2001-11-26 22:06:09+00:00,,
18,2001-12-12 22:06:14+00:00,250.38233103548015,182.88369351401747
19,2001-12-28 22:06:14+00:00,171.37827711501168,175.96143529834677
20,2002-02-14 22:06:29+00:00,158.74751593536013,168.03421712150922
21,2002-03-18 22:06:22+00:00,167.1635883172815,173.84523233759
22,2002-06-22 22:06:03+00:00,188.27681841297334,
23,2002-07-08 22:06:00+00:00,,
24,2002-07-24 22:05:50+00:00,,189.8247423172865
25,2002-11-13 22:05:30+00:00,,
26,2002-12-31 22:05:56+00:00,,
27,2003-01-16 22:06:02+00:00,,
28,2003-02-01 22:06:10+00:00,157.98607809837023,167.699785757596
29,2003-04-22 22:06:19+00:00,222.77446653294368,185.0551969481725
30,2003-05-08 22:06:20+00:00,222.90709834969428,187.75534646300434
31,2003-05-24 22:06:17+00:00,250.87273023982033,202.68565006228107
32,2003-08-28 22:05:57+00:00,,163.8177166226311
33,2003-10-31 22:06:00+00:00,,
34,2004-02-04 22:06:41+00:00,221.27864380083517,177.6930215030508
35,2004-03-07 22:06:48+00:00,161.5952568523453,172.63722637235395
36,2004-03-23 22:06:52+00:00,168.72030716843,187.90858451213222
37,2004-04-08 22:06:49+00:00,164.1387414119161,168.61373300079723
38,2004-05-18 21:58:14+00:00,178.48121791728667,175.3597876116123
39,2004-05-26 22:06:45+00:00,,
40,2004-06-11 22:06:38+00:00,,
41,2004-07-13 22:06:34+00:00,179.32267652006885,194.45148715092094
42,2004-07-29 22:06:27+00:00,,196.1534402340909
43,2004-08-22 22:00:48+00:00,168.54714330796506,184.9635993532612
44,2004-08-30 22:06:20+00:00,222.5195930466535,192.60202278543548
45,2004-11-02 22:06:28+00:00,,183.08011663274758
46,2004-11-18 22:06:34+00:00,,
