dates,satname,sar1360-0000,sar1360-0001,sar1360-0002,sar1360-0003,sar1360-0004,sar1360-0005,sar1360-0006,sar1360-0007
1984-05-06 09:33:51+00:00,L5,174.55,171.80,182.98,197.43,204.83,208.17,170.02,188.27
1984-08-26 09:36:33+00:00,L5,161.93,159.74,180.09,189.23,201.47,200.58,,
1984-09-27 09:36:39+00:00,L5,184.50,184.72,197.33,199.34,218.89,217.90,194.75,192.12
1984-10-29 09:36:32+00:00,L5,173.97,182.70,182.89,191.97,200.88,202.94,188.46,187.57
1985-05-25 09:36:39+00:00,L5,160.37,161.55,174.86,182.06,201.79,202.82,154.91,179.05
1985-06-26 09:36:35+00:00,L5,179.47,181.60,192.75,197.34,203.01,206.74,183.68,183.90
1985-07-28 09:36:22+00:00,L5,181.50,182.97,199.99,204.54,213.31,218.16,178.80,186.38
1985-08-13 09:36:12+00:00,L5,179.99,182.32,196.91,199.24,209.97,208.81,169.30,183.69
1985-08-29 09:36:02+00:00,L5,180.54,179.50,198.36,201.19,212.14,214.12,217.81,185.65
1985-12-03 09:34:43+00:00,L5,177.48,169.43,,198.79,213.48,217.89,183.07,185.96
1986-01-04 09:34:08+00:00,L5,151.30,139.76,156.51,167.90,199.86,196.22,155.58,175.27
1986-04-10 09:32:04+00:00,L5,150.74,150.09,166.60,169.32,184.28,185.13,153.13,166.63
1986-05-12 09:31:17+00:00,L5,192.98,190.68,203.39,203.79,219.98,219.90,222.87,196.17
1986-06-29 09:29:50+00:00,L5,172.19,174.40,197.55,198.76,211.54,206.64,162.12,186.41
1986-09-17 09:27:01+00:00,L5,183.40,184.74,206.84,204.15,213.54,218.04,227.30,189.70
1986-11-04 09:25:25+00:00,L5,,,,,,,,
1986-12-22 09:25:33+00:00,L5,147.39,143.29,156.60,163.43,186.30,199.16,153.03,159.35
1987-03-28 09:28:52+00:00,L5,170.62,169.75,183.98,192.18,205.38,214.57,157.93,180.58
1987-07-18 09:31:44+00:00,L5,179.62,176.12,198.59,208.77,214.54,217.73,178.93,194.08
1987-08-19 09:32:41+00:00,L5,171.06,169.69,184.75,187.23,206.32,197.94,158.23,177.42
1987-09-04 09:33:07+00:00,L5,175.41,184.80,200.72,202.43,210.68,213.05,214.51,185.77
