,dates,chi0074-0000,chi0074-0001,chi0074-0002,chi0074-0003,chi0074-0004,chi0074-0005,chi0074-0006,chi0074-0007,chi0074-0008,chi0074-0009,chi0074-0010,chi0074-0011,chi0074-0012,chi0074-0013,chi0074-0014,chi0074-0015,chi0074-0016,chi0074-0017,chi0074-0018,chi0074-0019,chi0074-0020,chi0074-0021,chi0074-0022,chi0074-0023,chi0074-0024,chi0074-0025,chi0074-0026,chi0074-0027,chi0074-0028,chi0074-0029
0,1985-03-05 14:07:05+00:00,203.66921546091172,198.935930411242,185.37580500796847,193.37779128562147,192.7237464591551,194.635929866969,203.4336646913017,198.88432299576678,214.0947818856284,187.77458623981653,202.24650833155775,192.97911719690612,198.5180147673401,201.79905594649597,198.5678905468636,219.35999152048583,226.01629744982404,211.648068805658,204.41660986787113,202.46318438682394,208.45331149392226,207.78328338818085,196.29671750596316,207.108650403715,213.6463048534175,215.83561811945364,219.27362557749282,235.2885282262033,238.4601566830736,225.65328758743883
1,1985-03-28 14:13:13+00:00,193.12140252977306,192.4465742828953,181.93010995734514,191.5554454684988,191.4095103154286,192.07614146159736,205.2126303348436,198.23441657846615,212.81947993411578,183.55983345486342,205.0199572288273,197.430314870305,201.62929736547005,210.80020485313773,208.08995956333237,219.2491074983591,222.77934260752133,211.6051195248664,208.10117312558816,197.8184437694336,202.39276386989002,208.0531071159649,195.30887101200594,208.68563810963983,215.15375946714354,221.3079221684411,229.2278147256337,233.8756273752485,232.9874300339897,227.1689649277608
2,1986-02-04 14:03:35+00:00,205.5933586173135,198.23404952823853,190.42251333497154,206.60717287109634,198.03437972718805,192.98529091549074,209.29411335370838,203.42345511081476,210.79801610424937,184.24390862670157,206.53303573035302,193.22422978436177,198.34126947750076,211.0970307096291,205.2493109003941,227.6828318731291,230.3582055477959,215.4984148402761,210.89072761345875,195.73003636945995,203.1366540611683,206.13327096914927,193.17783632867955,211.24165869792313,217.02187486791328,225.71766708335068,235.19821548034156,239.0940826552869,242.41153493603633,234.09113867722778
3,1986-04-09 14:02:13+00:00,,,,,,,,198.89884417757207,215.92781133741337,198.4583973979046,,,,205.91288530262636,199.49152827143217,220.58419393326412,225.27449868080637,217.1814141873489,207.2696434784212,202.9085310132264,209.85272031196953,220.36222447719257,205.2883141237689,209.0666436350292,221.4096391107987,230.25103961963413,217.52272642016058,,,
4,1986-07-21 14:05:23+00:00,204.36706254994746,204.2451403171001,193.97498629372424,198.30408707598752,192.19124980621845,199.1886346489027,206.74198636971883,204.8688245689224,218.6367643115745,188.44685124786037,202.59101808195237,196.11642797835202,196.1447537863359,199.83013833862717,192.0556008276061,220.3533847441273,224.23738831373458,216.96292533932075,205.9808332373371,203.87549348349376,209.67654100638734,213.13390909925053,200.98820924462726,215.00301735707362,219.87724764078143,221.52062459777224,220.5698426752069,231.23744551656253,236.26424216583354,233.51415366253738
5,1986-09-07 14:03:37+00:00,195.1082023512005,198.0031948077446,187.35133166101272,193.41460397696792,190.1539358546604,181.79098042972063,194.64345067594934,199.67084771211918,209.03515518137098,181.163335997578,197.3155359034519,192.03923531121134,185.67223861623407,194.70976059904785,186.14297417817966,214.97400601462158,213.6327851454126,210.05062970670554,202.77042895170683,201.57408428844633,205.23413300400335,203.50884220458374,194.73989761808775,209.29427594459975,217.68360556950506,224.62591299954636,226.2876980558515,229.3440683014647,235.41735337959696,223.92207475518305
6,1986-09-16 13:57:10+00:00,207.18746547105067,205.12404820828982,185.23489881618005,192.03578302932976,190.08015447334841,187.72034229074904,193.10358340731585,204.96950103034104,218.82405660146352,189.14559678378308,205.13016499878174,195.82603709165738,197.54176676018307,198.56366599178583,187.14504581848416,219.87748016096577,219.59039409314457,212.58677867929026,213.88922788341912,207.13549611517382,215.00515826899263,215.11453579294525,203.1242049080345,221.1506037392181,218.69272949519726,222.83382682067418,223.04136306327237,227.62713307165026,228.36235147598748,228.03022059152647
7,1986-10-18 13:56:08+00:00,183.34115581654356,188.7670006933524,185.12837234580897,192.47228147034392,186.2946591058766,191.34163138893885,196.08696043492685,185.03822247272007,190.76093186454565,176.4012084074131,187.09264943974694,177.15921257531306,185.9750884626948,192.23077200981888,186.57159969164326,211.83240007031537,210.7116828453675,214.68170514446948,196.92916424839729,194.5656446101381,191.424458217416,192.91607759732815,182.8708762791117,197.42254010798953,213.68400760649374,218.47025295647862,220.4582954075216,222.9592134053859,225.18643874922174,217.33473090073383
8,1986-10-25 14:02:04+00:00,209.56050461145534,202.0387712615855,182.30341844201692,196.4709888077884,197.0464889079649,194.99386671913288,211.08799244109088,206.16197820472695,214.55175540686525,192.1276694707129,206.93107082273113,198.12482433263298,201.48660959667743,208.07051736721505,190.9741360015344,219.51827776458742,227.2695092374906,214.54818884889843,209.45703410197018,194.09951440237342,203.39964220806056,211.44234587567092,198.462578798463,216.25894561866752,217.0200361021433,224.39721089754488,223.98804035467853,229.4582242016771,235.81231457701688,232.3633769430936
9,1986-11-10 14:01:28+00:00,194.58356995392066,196.22551126902516,179.8714020881747,190.3078164591799,190.75050229315548,187.34586522201005,201.77378085734722,198.04730542148218,209.9403623199079,185.71585159718308,201.51776470402254,197.0010107476656,196.47916845133085,200.84132213326922,195.41462922527774,217.23326998065642,214.7486741995605,203.68701480781252,205.60239562625566,194.83121443686264,202.37513810838104,202.98663924362648,190.02756585986526,206.93460578021146,212.549935872158,213.8713769002449,214.4675143655076,223.76018599962345,225.76245133803874,219.47213656232572
