dates,nzd0018-0000,nzd0018-0001,nzd0018-0002,nzd0018-0003,nzd0018-0004,nzd0018-0005,nzd0018-0006,nzd0018-0007,nzd0018-0008,nzd0018-0009,nzd0018-0010,nzd0018-0011,nzd0018-0012,nzd0018-0013,nzd0018-0014,nzd0018-0015,nzd0018-0016,nzd0018-0017,nzd0018-0018,nzd0018-0019,nzd0018-0020,nzd0018-0021,nzd0018-0022,nzd0018-0023,nzd0018-0024
2002-01-29 22:06:21+00:00,170.78672866487094,164.03513759610442,158.86799244388982,147.33264422008452,148.4708341556302,139.68628992798733,133.92978873089882,150.0259806609029,150.8210007107001,159.67394008291797,161.7526820466139,167.1807343024338,166.07308840905043,169.6089991818851,174.4431908066877,179.76573414500874,174.53193417772187,174.69264487001465,178.53307019666082,183.87459678392818,177.45299946605388,,161.02445774461003,164.77871595932103,174.18211794416519
2002-02-14 22:06:29+00:00,185.22634732430774,187.21126558239442,170.67131033255416,169.3676809997722,,176.30427519769103,156.1667043976203,169.65916309295687,168.83475027879933,171.84182824784835,173.98981745977943,187.4234591255607,185.68165771243366,186.88494693103894,191.65778742796655,188.7155772571451,181.24243630963636,179.8698880253878,184.45968727954772,192.0202663182923,185.74108272252323,188.37655173888686,168.34472712537914,174.57167860192908,178.53529734898908
2002-07-24 22:05:50+00:00,167.22064454501228,160.05687570269166,148.76681136354304,167.68913889675628,184.8754473135519,173.9945442234574,154.5689477424622,156.08277253910464,157.49469110176776,162.02498289862405,152.97259692459443,163.7000219950025,166.58320935539524,168.3485467115706,178.42224866722825,178.45653591455067,171.56018358630374,175.66379262899423,175.0087409176789,183.53576698474433,175.08210645384494,173.4694122030537,151.11640309058467,172.34842917072075,175.5203805464981
2003-04-06 22:06:21+00:00,183.87718253396775,179.4085792701895,176.7830423957839,171.32663933210594,188.41699800816895,182.72949376649714,190.76155940092337,166.01972911641468,184.69571285468422,186.14254097501586,194.19332185250553,194.6640945122096,200.18442747268483,193.00486804174545,204.50331718097559,205.49488187841598,199.25617538861349,191.2000662668321,199.3687731273395,204.22515120695567,199.3376017734813,,,,
2003-05-24 22:06:17+00:00,160.8141599282962,152.23338355378775,142.66563174167223,138.750829770557,125.76943930658314,127.58762918107467,122.94221972865475,127.80960041312002,141.63071585606178,118.9065930120951,143.72944635433578,164.81992047895682,162.63203432694579,163.34307068429487,164.8139191668933,172.7961256216316,170.89924419618586,171.5418928815964,164.4881017595662,170.02993528620007,154.74337090094167,148.58472350097546,,,
2003-10-31 22:06:00+00:00,180.8794522526518,177.02943917911284,173.5547752724386,,,166.9211686771168,169.0932079521917,164.4080562113342,162.5958096471584,158.00377195082828,164.19332266602956,174.67906697206624,178.9389996844999,178.0658833018166,188.08713172559786,192.41552379862708,,,,186.7690697121031,177.9924314558592,174.67437854709783,155.55547505656926,176.87702253105564,177.13484254336205
2004-01-19 22:06:35+00:00,,,,192.3939796115301,195.04930737383876,184.98142415530265,176.40345274895841,171.46767293865855,180.31012548587407,181.13392503603933,182.92313212802,199.53066408050773,201.17516342293055,206.1968270013949,207.87752606546837,,,223.72632882571372,212.91063415811783,214.99315071856935,216.00509372537704,205.21213316566968,202.82567058160214,204.9105946677618,205.6807770726677
2004-04-08 22:06:49+00:00,198.45848410773405,202.19686694788433,193.77856210046917,193.3282034424728,203.20669649625438,,181.57021193267332,155.4095291775203,159.2778134469733,192.33718513212455,186.72558325712185,205.55818155783416,206.02409326501075,205.9849483170831,213.97737335541765,216.84756292491332,213.56390695625078,208.19837817876146,221.15182650271,,,,217.9524839927767,220.10353475293354,191.5174713994191
2004-05-18 21:58:14+00:00,176.09772105368134,172.29989087519238,176.0757384329967,170.82671538502981,179.83135815856042,169.91988400315685,168.03649545505866,156.85320026257622,142.20934420302052,148.0712952778639,147.8472351984265,169.77085792646943,178.07030998815347,184.53421559899667,188.68418074624586,184.42240691025714,182.35501991785372,181.3680690590247,183.44597203323193,188.3672975596077,175.15533286633956,174.9827353886732,176.04336359734287,161.2982419003254,166.29636874631666
2004-06-11 22:06:38+00:00,,180.17233529121475,194.40056663114905,182.55139150261073,195.2104770261564,190.05936391625912,189.6047949975124,196.64518589674017,187.58297466799485,162.97623365407136,190.83063137637072,199.42703082060112,200.85756192067453,,,208.696362964044,204.19867825127653,205.82725361065496,225.16719635820783,203.8114392449656,192.7347838696257,185.66734941817612,184.53913428124653,185.56818746017336,180.21846433942235
2004-07-13 22:06:34+00:00,184.19098306925397,177.47828659797435,173.29544685708157,169.75567827803334,170.6029409714984,164.12098677766528,169.44577862342928,163.6873805340751,153.14979921386725,,,172.65485516582086,179.0265652918283,180.04371079491926,177.55630784149648,180.98260404070118,180.38694950674102,182.29955226866142,179.34209469771116,185.73763767845185,181.25086550491693,169.40108611379713,171.20863420633705,166.55763066914932,172.37712003022443
2004-07-29 22:06:27+00:00,177.12197813913357,174.93318466431265,167.7206343597497,159.97571140975265,158.7819614808256,152.64216695729002,166.4584566619528,166.78245973701328,,,153.88422017407615,176.71003501000493,171.7764641404792,179.23807506218043,176.15439938480964,182.0927802720329,180.92968748361673,185.51470371392304,180.5224315974344,185.8359451679604,180.43289604003965,166.18552196327417,163.6404445402638,,
2004-08-30 22:06:20+00:00,,184.95277518658798,186.0614953831581,181.64268811947792,196.30713049854975,177.28641438089534,190.66146105427327,193.18991064771012,183.75218668432896,179.10588517864204,174.83048296100952,193.96446377034903,,,196.80496099802846,203.5023770669781,198.27858966559089,197.20366541907768,204.26968476187596,208.09457881533015,202.9203176728767,195.23375683900227,191.2572576017037,189.00421025337485,195.25502854769022
2004-11-02 22:06:28+00:00,194.77302020873185,194.48623608940017,190.52766143838062,189.87106960031295,199.4378348379809,175.64859097149986,,,188.85574319774506,187.91990574217368,190.4790142824416,203.16947855868094,199.0439969588904,192.172629930344,207.39296752890723,207.12283842894743,202.01863297612869,201.84864258507483,206.64421811037835,207.52330574828144,,,,191.98429278470675,198.1487078882084
2004-11-10 22:02:36+00:00,186.6452183771488,174.77962891889277,174.5908175323497,169.9599345171245,175.015041171096,158.2770377934641,149.69454744256313,151.82186348911057,135.67107035341164,146.3036211753012,145.64598877521084,168.94675891882272,174.84924495036378,182.95139630171855,182.60440258419922,186.69287100679801,180.70400604172892,180.25655483901542,183.865179806685,182.99472605434408,177.5273634396389,168.6435612723375,159.793019451986,161.75200896731496,167.30039284561127
2004-11-18 22:06:34+00:00,201.290745443711,193.21210432354155,,,192.25461637106767,182.65770508408545,185.30925668153463,185.51334268244244,184.020135619174,180.6963119652583,181.20056725218828,203.739387680347,202.26809992674401,195.94482944198677,204.50944212932816,205.86650787300252,,,202.37527167191035,203.5385893444251,198.80403215712968,193.28473171657203,191.1574763391716,183.15278479237315,188.81440368162131
2005-01-13 22:03:41+00:00,204.26683574574238,186.49145522649988,187.51983970697378,187.24066126928204,217.6821994254717,195.04432843619455,202.51488580855448,202.4936391553079,198.06017911250353,184.98097042790403,179.1536189851366,203.07670047699594,200.05371023610982,191.70550170638077,200.5081558355151,200.20641779254086,199.0393071844362,226.91487229404945,230.0662465956549,225.6993582672488,216.33711770181296,214.8885901862285,203.7853494391268,216.46663745058973,216.5960231334784
2005-01-21 22:06:59+00:00,203.05958194099045,198.1397743354305,201.1641953520059,199.8572043670027,210.1398662463042,200.36647224429012,201.73369954319364,194.3564082754657,,,202.00725040568634,210.76326599818384,206.0178740946681,205.72054950829053,206.86377696076516,210.6514966675527,201.56222669074302,209.4507336272277,211.85103038590856,207.28729892068304,207.75021520038575,206.68536574692425,204.3821845582556,204.59146605260898,
2005-02-14 22:04:09+00:00,200.5027618885961,194.23567014506787,189.93508301299028,183.04284952532367,171.99820178571474,163.71446698161435,162.6531666354049,156.6628027723093,158.24587614620924,157.07796837507797,179.9463455314676,191.95607313774255,191.1803451088503,192.06391535334265,196.5397464520238,201.0404695404277,198.63220445063243,189.87804351568528,189.828316265272,197.85172754791293,,,,,
2005-02-22 22:07:14+00:00,180.1930266345797,169.14491896243806,161.17020699014896,154.37478023565677,161.51921939065446,146.93439665444336,143.5029932163247,143.10243020554742,143.38226705763978,,,149.68134663273352,152.0737407120034,157.3549449998287,162.74899485756555,168.92353718731098,164.52307605399793,171.9068806839076,169.5147225030651,179.80841194988494,169.2538434819924,171.13200407428926,163.52325992978234,160.04599303491457,171.8375940154116
2005-04-03 22:04:40+00:00,188.2512758316657,189.1324965609222,186.14737645777544,179.43347700323545,179.15488444829947,180.65635779278563,175.75559517718276,170.173324060326,184.36861242855744,176.3945440034396,181.64587652207464,190.7103540722357,177.9655272775599,174.27417690986877,191.62702343786052,199.6405729301593,191.7448320295805,182.91366700600108,198.83917406750527,213.69362325849605,219.59103640315595,217.3211180426485,212.75365739484798,214.76196009626074,227.9789675441404
2005-04-19 22:04:43+00:00,183.86562478796944,181.99785862486237,177.1817734383094,176.77832297297547,179.32409707729423,177.6571047474012,169.81772992119892,166.61309970941016,170.94066165503747,164.7704723708216,170.99761976095363,182.01756785923845,180.01411828914226,174.18862965479903,186.04454096880642,192.99808447756334,194.02972948370922,189.47145989559746,197.47626455852463,201.63853340152565,194.9226022446195,188.94591323702136,189.90743272018062,194.86059530578817,205.41961573051506
2005-06-14 22:07:02+00:00,167.38894646243025,159.24432213368104,154.37240646866846,143.01638601679642,125.90040666401376,136.31662809719776,128.29682763236394,130.08154748042597,131.04600953738924,122.71454250514022,,,142.47771640958032,148.64120090768503,148.07753210359022,164.02103712383152,155.63790933840698,162.20497193215348,156.4939436454692,162.41078594322752,142.03939498421755,,133.00428151395843,143.22509079324095,159.25857065514492
2005-07-16 22:07:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-01 22:06:59+00:00,184.01233230428798,174.42523190365895,174.3455913187145,162.47338531372503,150.1010302799615,159.7970836702932,133.6629534688476,147.38144502452002,,,158.75754569655427,177.6858702227356,181.73087063971573,193.65447182959426,183.53323687179332,192.62683117622876,178.7061410063201,175.64862916888342,186.89001826069472,185.89925843428423,182.05166281986365,180.3362229102121,165.26392934028678,168.83661730198162,
2005-09-02 22:06:46+00:00,179.1757535756474,171.754456022581,172.04899163668185,163.58021972681286,160.89782388822715,152.44650630060906,147.91247825608716,,151.42420526174817,143.33876111128168,155.68753456308207,166.8318691842628,165.39923237569636,167.80022869172825,171.28771114035874,177.15515667906052,179.58347182702235,184.0023386121683,181.41002391799452,189.97743912615985,181.6973668465885,174.9682964205764,,,
2005-09-18 22:06:39+00:00,,,,166.53302985299817,144.33521523981466,156.31935125636096,,,134.88219968191333,139.83943651278815,,159.8296136948855,167.04862135538343,159.74743970667456,175.21313049576213,168.91525585711915,169.82458376491428,174.35512834049442,177.65414994055004,187.55240277073142,178.57399574477128,,,153.84260816108832,159.34156569815306
2005-09-26 22:05:42+00:00,197.44661837103243,183.82395716960212,187.67648139546586,198.95447211003304,184.36185534580903,162.95138155395767,158.58474059167958,171.16780188344106,172.91306371768317,165.64768553965897,190.80773800897921,200.4437940279874,194.08513332756482,194.04940529323625,181.3887938307523,189.3743410335867,208.27757448020282,212.05840722519696,208.6860815283764,203.4103886671388,209.01788971628912,199.38967656647753,195.80372973438733,196.87406558269296,183.50800112712682
2006-01-08 22:07:25+00:00,199.53618444677764,191.30540028541984,195.86030965089358,196.8689846250012,198.41651835197888,194.9274848364603,201.3674677991836,199.0042168215268,,,204.22987612965878,207.87346750279903,203.04832552217786,207.49828376126743,207.73192317026903,206.85031800228575,209.31531192516022,208.4383161863389,211.6915001117287,213.6274894817388,214.26127590092187,200.59568293818893,195.4723208034012,,
2006-02-09 22:07:38+00:00,195.490330137721,182.7543045750719,,,183.34620401200837,174.03764265583857,173.04836238571107,173.86874999272393,176.7299898323169,167.65233557817146,182.65644658286692,194.0315419580785,192.77336723388422,192.13544598671317,195.704118252975,198.09381610076684,,,199.08176385026377,203.7205336197067,194.97873359134144,192.12021252775767,188.02332214693257,187.25276464886048,186.39039572960758
2006-02-17 22:08:11+00:00,188.96816396267116,178.46284671431567,178.26577852951945,184.50799101213366,188.50350062272474,168.89122236740403,160.65248284350986,174.22775851143294,169.56574568720464,165.40607712354208,173.98837680801424,179.00029201202597,174.93111237179286,180.45965985494277,180.3952640861232,189.4245491883531,185.3766677235575,191.8350433044117,193.3549585002577,199.8800924941152,187.6461446194477,190.6543400907131,190.0484058085063,179.64293371171814,181.56649738328974
2006-03-13 22:07:41+00:00,177.75970706796627,164.9678785976903,159.777946433304,,169.6081662876864,143.54401944515155,131.91556799925107,155.5180159914464,156.61274299592677,,,,,,,,,,,,174.50270923437114,177.30499742333467,173.65830058653526,161.69310904320113,167.01878514075685
2006-04-06 22:09:08+00:00,158.67729528196205,151.73879400841696,152.56870811796824,149.76133632001046,,129.29019864783768,113.98240207622116,163.5858271621577,164.60375278659797,120.85349563057224,161.19642388761707,186.899513866331,193.5252540856796,193.55231948578364,185.4802043573267,187.9615982811764,182.79687918246077,190.7112985710707,190.1035615528831,186.1035405695521,175.5121953921584,175.83672612067141,176.9663266657737,158.74306948279337,168.55742163575698
2006-04-14 22:07:36+00:00,182.57235714294586,170.8278386021195,185.8030242565838,185.90538995026552,,,158.05539367702238,177.02380417508041,170.3798201651347,169.21561266120906,175.01694472170664,,,,,,,,,,,,,,188.41872594463365
2006-06-17 22:07:34+00:00,183.09236446748795,175.57023363366562,168.33733439420627,169.82518546744743,171.48924791541472,155.4035719840515,145.7118884973318,154.92347236742168,,137.08271507538575,160.02381437452146,177.13948366214984,175.9492018359325,178.52520896060798,182.46630861385566,179.8869790389722,182.42795900054776,184.7151212033915,191.7573940361081,193.7349120729132,185.1566362171993,180.3205043934366,174.59643776054625,,
2006-06-25 22:10:20+00:00,179.1639459155704,168.3731945201362,164.12809662071953,161.64033807067244,154.01712073928456,141.38676491382108,132.47326181119942,146.50672748808276,147.10750845205243,128.9924708539003,155.9381746884998,169.89807124116038,164.31093179645498,169.48635355109295,172.9420999144411,171.6357752357702,164.3237539490756,177.69299649054048,176.93573746985868,183.44782789007763,168.195992692979,166.91145697356774,160.3206947923753,160.77725603791387,172.9594371394951
2006-07-03 22:07:28+00:00,166.268630558366,152.85808005339263,150.6766073646237,140.86613002228054,131.8643915362714,131.04587435843723,114.19391691845864,132.17359150868953,135.09916388554527,,,148.79850503715946,146.80215624364484,148.73533274301857,158.0553876608709,163.02134934632412,159.3206076399239,170.2515062563769,164.73332124950727,171.217088027054,147.98138752118513,152.3181911639266,154.70975857166377,149.2702517312075,165.7570198340203
2006-07-19 22:07:20+00:00,163.01621572759913,157.5625282847285,154.80190624984894,144.70154248135165,132.67384383651083,131.6747468110849,119.7839630721081,,,119.45923521998236,144.05772335556122,162.40910823066122,157.200241902993,160.71551410811446,164.82465794004554,165.5126760289964,160.6299727175048,167.63598791435183,167.2655801316536,167.16062339401876,160.7924339688467,156.93869533629172,,,
2006-09-05 22:07:11+00:00,,,237.24898885147763,222.0781497857032,235.9247992851823,,,,,,,,,,,,,,,,,,,,
2006-09-21 22:07:05+00:00,195.2226696503004,190.4073415585578,185.06901425216807,181.656685571726,186.4720295575778,178.65224445321235,176.02561744691747,174.79965698491506,182.82495276045967,,,186.85442031212412,191.4567222852695,,,,,,,,,,,184.55992532184268,187.66832933289442
2006-11-24 22:07:37+00:00,204.7494036910307,205.92910028737802,195.5013039540576,198.55017933750983,206.98357794804275,196.57022615272047,,,192.59878368186432,190.2233078837926,193.6152269209153,215.52787989957554,215.58813037267598,214.7099227750652,214.55647212994958,205.51020503311224,189.5991140059091,195.68788832489616,201.9490783459236,210.20856849520135,,,,202.16184021572107,200.93366052968494
2006-12-02 22:12:34+00:00,152.43071650987287,154.89739239381012,153.27245691264483,146.3312001742268,145.36138178771793,143.90383692396892,151.5329668308065,154.6692377252599,162.1331651329504,155.99337502350463,164.29727883157753,172.42212434903183,175.804906107345,176.387263278271,182.70372645669224,169.91615791329693,160.2193102202249,166.56726461379378,157.72054408680197,153.49902986032276,160.40311558285146,171.83986102675405,163.9752480133488,174.72957970025524,191.50011066181753
2006-12-10 22:07:44+00:00,202.086156344527,195.48784940214887,195.7528943417672,188.57628807030454,206.719357557502,195.50961190271946,194.92522734820986,192.6829933185057,196.69785230889838,204.03764181342424,,,227.25054211852049,219.2252970911727,226.0130620741674,213.42431807762466,200.71260297725752,203.24068179739345,212.3149287241524,220.46004007040756,217.70953306269843,213.91479946044862,209.60259995730962,209.7237500290687,212.63530359028073
2007-02-28 22:08:05+00:00,187.79934941497535,,,,,,,,,,183.31792635373398,197.70535577286174,194.99702447544652,192.56490381074494,198.84049381081843,197.3003810684948,193.24855973928436,201.41463471637647,200.8083927337433,207.38820340475556,200.55673215342892,181.9372052746452,193.59991362892407,195.9255482717043,
2007-05-03 22:08:02+00:00,,185.31970665966367,188.1011103662706,185.85838285216178,200.72386395539223,190.33923401241694,184.925106332121,193.06831028155858,198.91992967781454,209.35422184348923,205.0125868470229,216.05176795781531,,,,221.34861827311428,216.25600650982585,210.6011743833583,214.2332272289535,211.2245335028988,211.00147020505452,206.19635647568666,213.69704100645708,217.46600742522617,213.8032167482952
2007-07-22 22:07:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02 22:10:31+00:00,188.96573198266202,172.2516652794683,165.93655016058662,163.18529127219028,166.77062709449484,158.19117933029966,158.5818885142548,168.01952243116278,162.08102812011438,155.79932468177677,160.28491458057758,176.70652377494366,188.87713751707776,191.7930832966967,183.98265625328784,190.32379439069243,186.16453869073152,186.6791684320413,192.81505286715944,193.77031783443695,190.4179320127324,174.3497539541603,186.6203149658237,186.93602312158285,184.8249410320234
2007-11-27 22:07:48+00:00,194.20320248978433,182.5439515319091,179.31133850439565,,,158.3754425870985,155.06823365570384,171.01470009780445,169.0391057511892,169.62031254767427,175.11993800473667,181.53258785352,186.1011095891707,182.13379732642133,185.4892821888507,192.0146800011654,,,192.3410148000015,201.87857943607938,188.04634449109716,155.4134341908903,179.8844555475165,188.2461731543405,186.5310398683904
2007-12-29 22:07:56+00:00,,185.84537318137887,180.34243007456138,177.94306980424432,188.7638225813142,178.6982116199528,181.48150856361343,183.0420694864982,186.56991013782434,181.96771689472894,191.85155182916256,195.28955741680087,,,191.73184436207532,198.24361399219208,199.8824003028278,193.07607644038185,198.93332679511528,197.79046208699788,191.26143009340734,191.59528342222728,195.71546882602183,195.8016332475076,196.881666737429
2008-03-18 22:07:44+00:00,,,156.32121314087763,148.51733717180525,146.2439182672518,140.9443527070939,145.60501190584694,140.45205901372657,148.80775451957,144.23934810165937,150.40538375051554,165.51786057576007,171.259261233188,,,171.80446780105046,173.83299673866046,176.06730534824317,174.8410629181564,181.8623933936105,174.149595858198,159.5140992387461,172.94188955100336,183.59312020638328,184.58653437035477
2008-08-09 22:06:47+00:00,171.2953671575628,160.3558723407302,151.85288463290172,,157.4011934221454,142.6058175075622,155.7074833926135,157.71556529634515,155.28729295640244,,147.01099524853305,168.66875148598854,160.44612650376038,172.29242978393324,173.2482618551802,184.0804171045333,,,185.41256182812063,184.2817324529515,175.4653871808314,,186.45146312219623,182.78679577601673,187.710447301752
2008-08-25 22:06:40+00:00,,,,,,,,226.64285915150393,231.89393203492335,214.3248091890928,231.29146760559223,231.0630630992696,,,,,,,,,,,,,
2008-09-10 22:06:32+00:00,161.0414458200031,144.09959988152394,137.69996711631188,137.09373211099003,138.0652471809159,144.49319798526045,151.61586851102192,139.18186628487976,139.8399463475189,,155.48748152876846,171.4493594799946,140.7123739079522,119.92069978848174,113.97451100519878,131.55290054672219,131.6514307438621,138.36781026002507,159.52938097186623,173.0289363464811,146.783447074435,158.40153719400632,165.61484356919823,181.52358398753566,179.5823480498435
2008-09-26 22:06:23+00:00,173.46787426249736,167.73911119011882,159.75805765469437,155.83856844995208,151.62808030034628,166.82516092628734,152.07868554366036,181.9314579475608,162.74100482676147,167.28308642497336,,,185.4143264225357,182.38424155661636,172.52431912859407,185.2180191630673,181.82657157783746,172.0897213695963,168.9338101882568,182.322079887424,166.93685789330505,173.87266712054574,195.4585848460762,194.02030139774817,190.3738472042051
2008-10-12 22:06:13+00:00,167.914843408092,164.21509498526584,156.71381067616338,145.54786780154396,143.1763274425219,154.06117576486812,157.4696175967449,172.64202366671427,,,172.77005111571674,179.39421713884963,177.7985228315653,186.00399232495084,182.911657701253,191.2487915949487,185.07505991719012,177.3339715417751,171.97835386257603,179.9690164873267,176.36508970357275,172.85571240589195,183.8475928195651,,
2008-11-13 22:06:43+00:00,175.8014417774582,173.54052787973174,166.74753278535826,158.4143459471043,163.00485966988975,154.8677644959708,159.69950116750198,160.2830380521553,161.04166644195055,159.14200013957625,160.39901495441035,,,167.7667594733886,174.96747960627937,183.23787975670783,178.21136307397637,179.99823488039698,175.82312154012337,185.5393463000561,172.92636255680264,170.15749158690232,177.75947421233215,185.40714655534745,186.09205486353548
2008-11-21 22:01:05+00:00,182.80915277013762,175.6457516238598,172.24047216930356,166.46112038810588,172.32518492738825,169.4437650787956,159.59831476813594,167.4366425898436,168.69203596446408,161.89043292757475,161.87575542709075,172.29288382279344,178.58452819787263,177.83538527698212,180.0682582311836,186.780730987269,185.69078799651788,178.70329623531444,174.1396670202336,178.938926780438,173.5427536300917,183.88041086492441,186.29294019060154,185.94677161960794,188.564414229649
2008-11-29 22:06:55+00:00,190.8111717248464,182.2182548030394,174.1886096551355,162.2738342188032,170.00816045992173,158.89155556485017,163.78726385140095,,,166.9356786410455,166.1688579758341,180.1543689107966,176.5334040663167,176.97378644274843,192.20788064937204,189.6651948370104,190.09433317723398,192.62464762816396,186.8097592562928,194.1968360123632,181.86973551209445,,,,
2008-12-31 22:07:13+00:00,197.6359727379454,191.998163408501,188.84681910502601,178.80299396057515,185.28015403186464,,,181.6915112649658,191.34204118754295,188.66412135442124,184.77343815244473,190.6632101200568,193.09479162322913,191.0942826231695,199.33871498898012,203.9227533317292,198.3743539163352,192.3430572785817,201.8123365962089,,,,205.6940987760078,208.85523295154874,221.17862348191545
2009-02-17 22:07:31+00:00,,183.35703192122233,182.00753279470615,176.31340531936166,183.2037749197528,173.78698248803818,176.02366184575044,168.97821320041055,176.51433668394148,175.81006000345823,181.30487992126032,191.23655109186376,,,201.65927254806414,206.0668232374927,204.9118786114859,200.8984422446531,199.06923888454665,202.2215374722698,194.40726610863751,190.85481384991894,195.2104555441839,199.7643735798187,200.09305667768317
