,dates,chi0288-0000,chi0288-0001,chi0288-0002,chi0288-0003,chi0288-0004,chi0288-0005,chi0288-0006,chi0288-0007,chi0288-0008,chi0288-0009,chi0288-0010,chi0288-0011,chi0288-0012,chi0288-0013,chi0288-0014,chi0288-0015,chi0288-0016
0,1985-07-27 14:09:17+00:00,199.72013876981342,194.73377356625653,200.0414983555338,219.28681325506668,189.06909397254228,,245.11971139910625,243.12471950942262,237.63046719554663,218.05416101820484,214.28838151334688,,225.2451093818642,217.28765683743902,204.54878476111637,187.88606523015213,201.58164342916888
1,1986-02-04 14:06:23+00:00,215.61332312539076,209.63448319701953,215.50484191387704,236.48885710364752,213.7313044134726,230.14411622989854,236.89430245493676,240.0917766817932,237.94640241236954,248.3328030245481,237.08187266213113,227.13361773173494,228.99850025318332,214.07592422330822,167.53538246888874,176.843249297268,211.92409841256108
2,1986-08-31 14:00:29+00:00,195.10674979296434,183.38321303098067,186.76840277723647,212.02005031523126,196.8366227451449,215.92608316218806,228.46396707030033,234.53758623802648,229.975420393098,218.0080118365908,202.3935823626914,202.9177204520371,206.9100918823544,186.96433621745797,193.166510170457,210.21526971666097,216.24889621833367
3,1986-11-03 13:58:22+00:00,219.00723224983255,212.38620280978924,224.97011684801245,236.96999080590214,206.38621740264534,224.55194393976018,238.1075484968156,238.14412812811344,237.6951645833819,234.34938228894066,210.49432705480476,193.4179976845333,207.3145833848,203.67710394904668,181.58264463942064,181.3003208918855,198.1838789181789
4,1987-02-07 13:59:57+00:00,210.31498415612637,193.1161968204686,194.8244684907799,230.88466434782205,221.52211149493343,240.53323662535627,256.33108904538534,253.84405771111383,243.4542758481818,226.9915784700852,225.81231751954468,213.0150270160892,207.3396833952347,196.02229661099167,185.95225869001573,184.28411210093668,220.47534810743602
5,1987-03-27 14:01:45+00:00,220.90488366792977,213.08980712556777,230.96883618632776,276.7346509828285,253.45718035973283,267.34132042124537,264.3927660781367,271.3663028803789,268.7115623061559,264.78309369243357,255.7106715979303,248.77570116075498,249.013240276799,202.40274677607854,210.45976753733987,219.51515903156593,250.1822837098537
6,1987-11-06 14:07:20+00:00,212.25523378191747,202.12411628302783,203.1698555059189,232.19539766981137,216.05645030681322,237.81748331007663,256.24094521899707,245.5126234668818,,,,,,,,188.43908699552333,
7,1988-02-26 14:09:12+00:00,201.13530297516022,183.33989623583935,,,,,,,,,,249.65081758416426,240.8358221575596,,,,
8,1988-03-29 14:09:29+00:00,221.23516477169974,207.44761590548424,208.53019965892335,250.31206314575965,238.8902162205046,249.80384895376235,255.05576754154154,241.26558758573955,237.6635161163588,258.0909960923818,240.92069933422152,255.75002565947867,247.59185304908866,254.60656224300743,235.15728170606567,230.72970322556097,243.83558162579627
9,1988-04-30 14:09:40+00:00,211.0841319113322,204.8500612184473,219.02205498591567,242.44252722663467,227.28640515836315,244.49711950938257,243.99541727359164,257.5887926532604,245.4023006186828,255.2277567029247,247.52672573816167,251.02055952941672,258.341398244569,241.99610405604435,220.92758861096902,234.2441788148032,232.37510207455546
10,1988-05-16 14:09:51+00:00,203.09230597641536,188.18441281313767,190.08922309981625,225.7961129255639,229.30985840542837,244.96101927019888,246.47547131867978,238.92266145498877,235.70554116148256,244.23414004979958,254.19577622943913,250.11674876209574,255.4325006772724,238.0648344816703,226.33475754802075,216.1744936686124,231.22110635184606
11,1988-06-01 14:09:57+00:00,209.02605274082111,188.16202872882218,194.0059629681199,227.1744769678359,217.21137924696632,244.1798450471366,237.78265624538756,224.75716115843042,234.35689540291483,252.89838512424737,243.1294382729523,228.81800554630985,239.69627340399262,227.46509265557606,226.1234760110948,227.3369547738321,231.79650980280877
12,1988-06-17 14:10:02+00:00,195.63563511973962,174.1834077159528,175.50626487750753,213.00002444737,206.90322180786373,,235.97476676124214,229.88124955397313,224.328441879314,219.0263836183337,221.27962183163507,206.63396769436898,208.92625289440483,191.1936237554091,193.52805264630214,176.99424640438824,201.25059865507686
13,1988-07-19 14:10:09+00:00,208.89643424343345,183.99388070895859,189.60072599374837,226.59111625666995,216.62033150191724,,243.48878018570707,236.01336121107403,246.99227166209866,234.69536082389212,229.82381845811702,224.77761046719843,232.97718274044624,215.78708776898776,204.24344352495126,206.04538284693376,224.52742926832974
14,1988-08-04 14:10:11+00:00,202.72813675747477,198.6725170449025,211.90060409820384,245.13004307686802,219.2804475537529,241.58983352407404,254.85693458931738,250.39705720216472,234.83907333190675,225.31547966288875,225.189570705033,243.5858105947588,244.2591815869306,228.9411131596982,212.17231207567764,194.9736766961417,231.3964149029266
15,1988-08-20 14:10:12+00:00,207.46100756118506,195.60859734741467,208.24726787516022,252.04012268205088,223.4138390618269,245.21518335771032,251.03947724022615,243.34133614301317,243.7526407184138,239.58992872566606,235.48537048648933,228.46897501229432,224.96120835168617,211.8562774323021,200.50120835918761,214.37824777180242,223.61832796304657
16,1988-09-05 14:10:15+00:00,206.24716087853562,207.7860462568246,221.20776654119715,249.24805977540296,226.67726645477538,243.16532866898748,245.36339202011132,237.7798762991785,260.85733828941676,234.78718494395702,232.51624083430016,232.23381956376522,229.755131369681,229.3732761393689,204.56566203932914,206.84336140139754,223.13833995950603
17,1988-10-23 14:10:00+00:00,206.13014762353882,198.60319580253227,214.4507748371229,238.01560676531687,212.5945011429692,227.93137826622407,231.47678859070245,213.9458746111754,223.73022082211918,209.73573845919148,207.12658957399293,200.95820601942035,208.3604551777471,209.94121853171242,192.37544413942786,183.05443948840627,192.5648121581491
18,1990-05-22 13:59:40+00:00,208.71079635186624,190.12767678623104,202.3160894499127,222.2669658499574,199.680137292292,,221.2829287907528,219.68793078346465,224.27300835178124,227.2099703455873,231.654202235581,231.76413895626905,225.33864264307078,179.15498467251683,180.27325275293146,204.72284019043138,220.5353154454987
19,1990-06-07 13:59:38+00:00,200.59195772814363,186.35387634337368,189.020813315451,223.5152250245293,202.08265468242723,,222.29821840488185,213.96328875901776,218.8468237823889,224.89970652376684,225.6739992055946,228.2753762365455,229.8006923620501,180.46040843599434,159.15636860634828,189.98759393882017,213.393566293139
20,1990-07-09 13:59:35+00:00,222.77595605352155,197.0569236876688,204.4733221262955,237.75235454590012,215.10230371338181,,244.64519009385197,216.23445945910797,233.84474542737976,255.83788158680835,238.1566629421127,241.98614122083143,232.70616349765396,192.9119180223021,214.12540369888026,214.26366748022622,223.2048424379437
21,1990-07-25 13:59:31+00:00,208.13539804760265,,192.50942239658485,213.63851358666625,200.79209753731502,,226.01632046632756,217.61673765256919,217.02618973161754,228.0998025423439,215.21016685255447,198.96023131083066,221.12454502420968,183.21327559856522,203.4478936099626,199.0267197094044,215.3738289907852
22,1990-11-14 13:58:57+00:00,206.51036443029219,179.4780704288015,181.52032982213294,223.64050265295603,189.60188444948085,,,,,,,,,,,,
23,1991-02-02 14:00:00+00:00,215.27614086654626,216.26083034616525,220.52301791556837,239.1605243532624,208.6790746489258,220.3691329355108,221.95644253299125,219.55381413449803,221.05658074325595,229.21853942113273,228.1820703807306,237.29891117128216,231.1166152758744,228.31519106388657,204.40649291699899,195.1307925768714,215.20050633335336
24,1991-04-07 14:01:13+00:00,210.29557892602492,202.87914877386956,212.70743399329842,232.75316123854535,217.05732899622197,233.25076521899481,238.91624937925206,250.0318868042219,232.36900299195582,232.34062825630366,232.9590377277486,267.6419003794428,282.2865234366811,242.99773212852156,246.98291858617978,222.5954878230866,230.85753978002447
25,1991-04-23 14:01:28+00:00,215.4911016820946,207.427766664587,224.2760961802053,253.9572364749068,224.14183224708447,227.06905339513878,244.07977901946262,256.23191093071455,248.57414915357234,253.5660006980371,262.7721986209117,265.9468655643864,257.5502531298284,249.30729123825557,241.12545310930912,246.8992122878519,248.08899459266317
26,1991-09-30 14:03:25+00:00,205.77335702496836,202.5299121038096,202.36824935230916,238.41454904372037,216.34758798311682,233.55697988925496,238.14725674932797,225.15510261958715,229.19210807141386,243.13203271814294,216.88493562243414,216.79597527236186,231.22983844913395,229.28730110057407,201.97603290008934,208.5922357305104,204.0703805909366
27,1992-11-03 14:00:42+00:00,202.27720963006368,196.07284147498876,207.1437026957882,235.43063848550727,201.13908947057058,210.7277342891629,226.35874243816625,224.0966288656765,214.86844488454682,221.2531550468981,223.73143538211824,215.80637444117383,211.83811236739143,210.91189961756535,180.58689726066382,177.6461948455483,181.47408408360386
28,1992-12-05 14:00:39+00:00,206.6212344708929,193.46927865184242,192.25974804705677,229.43123089916782,205.54260494177817,212.75381997014676,217.98866328248897,214.85347689401667,218.07377706279692,221.19353511229517,193.1875740833655,179.432822340594,194.33822037485976,189.780284325457,175.36595361854816,168.258572895554,172.77656489995636
29,1993-01-22 14:01:11+00:00,216.53394243942574,213.68335371611175,230.4454649427986,241.9202938442423,211.61882312055616,214.72552289134285,217.94767140263738,220.4279268355747,222.2803954204098,235.03938786145218,230.39505499162007,212.38880950462328,229.95272395081483,227.6107892756592,223.71337684058304,193.36029177356934,185.12726431653894
30,1993-02-23 14:01:25+00:00,203.18827612510964,203.1251919693278,211.91315683427058,236.0642359345584,205.3402241548118,222.60014773402105,223.638588288429,223.47319497206,241.74617756055696,229.89276232264862,207.68205980985528,212.90032218471504,242.54064343765594,230.095017241981,228.15751506475047,217.54669237996688,211.8622310580002
31,1993-04-28 14:01:53+00:00,200.03159618365441,194.90953842644907,198.84227613666496,234.39262316391032,,,,,,,,,,,203.67250676190235,207.70093256871738,229.51972247916578
32,1993-09-19 14:01:47+00:00,201.8856192875148,191.9762896495688,211.68396845593634,226.09203778719706,192.61056040828024,218.66162265562392,237.78034781583042,218.71260186690077,234.83879863954215,244.32403547188483,213.84511430653433,186.4656771540477,220.834208677363,230.31198408638122,200.0877192199589,206.2503165021684,201.08097246017442
33,1993-11-06 14:01:29+00:00,212.3975519135616,204.56892970153388,210.41165820085246,234.82636892109275,213.44102080027568,221.83954598010345,226.777824510557,216.68276280098357,223.39431904886413,241.37406784012495,220.49953089762866,200.226718178495,211.8345194464307,213.50055692206172,188.1373753152145,203.4735117382359,205.47172005894237
34,1993-12-24 14:01:09+00:00,217.1525651944543,199.01283355911457,205.98645867197448,231.92401811925365,203.08647532113469,219.59772946118096,242.68089317038644,218.15251097495832,195.76661771525417,234.7865808793251,222.1948807208621,189.7587374629449,211.1962198226143,225.66379596202773,226.8682018372308,206.2756214788005,193.17713995268642
35,1994-02-26 14:00:18+00:00,226.48204115823444,212.53810158992235,228.47820348549007,245.623968048403,225.678336827707,228.3423355552787,230.76403419751057,221.59109456486578,206.91849019095204,225.6404872773235,213.48646070409117,226.97226452959902,248.87218190218843,247.43681018667004,227.43884396401643,202.7795847010528,216.2489180156969
36,1994-07-04 13:57:53+00:00,203.72697487487096,184.7690118680697,195.49536729566884,216.7388845089887,193.10758719695636,,214.73275309892594,223.1270623868613,226.77057540721503,216.0217244829162,210.5936678044239,218.3995213417183,204.38683284364092,,181.46114850583052,190.83254787986948,200.80029587962062
37,1994-10-24 13:54:48+00:00,216.02100735592907,202.29468238760097,220.1509973758333,241.99966539818803,216.55423761081252,229.4013462846653,226.8729582807271,216.92030505991542,240.66309322994934,241.9273597664504,214.06878310830558,213.93120831888513,214.20009436435865,,179.569585053299,199.046160768667,211.39529587671012
38,1995-04-18 13:48:16+00:00,214.307424135862,198.09946116977966,207.3060998442181,247.17812394733753,233.169606894889,238.80606895870582,248.28442302386446,249.77085890154805,250.97343979759916,230.56074910879826,251.37112747545206,254.8221523053858,254.91828270683683,238.07386794750423,213.9217137323614,230.25772280583345,238.07702148677694
39,1995-05-20 13:46:50+00:00,201.62083970308817,193.27757512232583,195.70068559343989,227.42192018836502,209.9580932683526,,249.48733964768417,246.2259934795192,231.95608079439893,233.723704458599,239.22964778573134,233.8233403892191,219.89733543002657,212.83912368350292,223.24327561604335,226.90915581745455,227.50043212783604
40,1995-06-21 13:45:21+00:00,198.79595385799058,181.26970980146677,182.13411817500037,226.70523313188943,210.0428629869454,,236.35443795495607,244.90732095654266,234.21535607359488,225.15350855036453,208.55762123700723,235.58140226029155,217.8544829761978,177.97030901801034,208.44696258545522,206.74563312634336,230.58999097489442
41,1995-07-07 13:44:37+00:00,205.9471155360009,194.1208977899373,188.32459659700444,226.27911529322472,,,242.48836031724122,241.17197076416008,246.659628065242,233.26671638302003,199.58004971406243,,,,,186.608762461292,212.52656187204215
42,1996-01-15 13:42:45+00:00,226.49280259766735,211.07729765505266,219.12218617629043,274.5204527948373,254.00214044009212,265.54263176123516,267.78571227506916,274.29572475026373,279.253139072173,282.71981089865056,267.51723244352684,255.9594638149148,267.19139965379827,258.96381442626836,255.0151153198592,249.6349135249035,249.17714601827876
43,1996-07-25 13:54:23+00:00,202.5636693631573,205.40822001036176,217.06530120990925,271.14943485870333,259.9555688333632,,301.5406686438135,302.9892495500046,290.37890625808706,277.11869689364147,268.58901112759247,264.0469484127153,263.03784648508145,246.8500957200973,235.82138785804665,226.90117975133413,252.66346669213598
44,1997-01-01 14:02:30+00:00,236.87215520009642,226.32369113294294,225.6141370202237,274.4246701728628,257.40644521901794,252.28630669316877,273.4619626739669,287.84382844526465,280.0230996208316,278.6414087566898,285.79140487643537,277.19140005664934,269.9818728277755,268.7654853004435,262.93719403442975,256.91023280864533,256.0649011151542
45,1997-02-02 14:03:58+00:00,219.69944060343255,208.9087083577143,205.41126330953784,,260.9210218741298,270.2707139599702,276.7315962626176,290.5553075761409,286.19788373339406,276.59471543278914,276.99861430182705,280.2517627423242,274.1511257985043,273.45259879891245,260.6916487519309,257.98828521543976,263.6803143735879
46,1997-06-26 14:09:17+00:00,204.36003082969148,205.26903193961093,214.49000426199447,240.9221393087993,230.65015360024466,,257.1193606343126,247.46402091552244,250.17776618446547,240.71409924953963,229.81915362039535,227.65939067235513,217.86336211269992,192.75593847647067,197.21787925806925,202.55949589992375,218.28025133029746
47,1998-02-21 14:15:42+00:00,,,,,225.93587445565723,225.86323803168202,220.62006713980094,226.7333596114801,260.205429568868,252.05415482465202,261.48263347981117,255.80827078910713,254.02663219756172,205.40833662645142,182.05951111969102,218.77600631733705,236.9407168070498
48,1998-12-22 14:18:30+00:00,212.3069360402614,212.77474996778676,207.2012608607341,235.57292413849672,225.89534507131526,231.5517447671376,234.50694107056597,227.3459009837546,216.21293949964362,245.01617868887723,239.11394654317473,245.77041017710056,211.0316109030686,198.33393690874485,187.29062161967602,,198.23275060825105
49,1999-07-10 14:32:14+00:00,205.907839023546,202.49739952201276,197.03457246325186,226.00143935257637,215.44801263445018,242.6110374873301,250.25164065767694,243.3640313554548,240.97264840918072,234.75435300761268,233.9904802808641,232.66066183296917,237.7015038247648,211.2009984020697,210.8853096319023,213.5236686810674,221.47874292016851
