dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,satname
1999-08-12 21:52:44+00:00,377.69,367.08181818181816,360.7866666666667,363.7318181818182,362.20181818181817,367.9818181818182,359.3718181818182,360.31666666666666,352.7307692307692,360.64714285714285,361.31666666666666,364.95181818181817,361.58181818181816,357.6066666666667,354.8066666666667,347.16076923076923,350.4566666666667,348.72076923076924,350.3718181818182,348.33181818181816,351.0607692307692,342.8071428571428,345.9471428571428,343.53555555555556,346.1207692307692,344.1318181818182,348.1371428571428,343.96714285714285,348.89,344.59000000000003,343.3807692307692,344.02181818181816,340.4307692307692,342.39181818181817,338.59555555555556,339.8007692307692,334.4866666666667,337.3566666666667,343.56666666666666,355.93555555555554,349.4218181818182,337.34076923076924,333.3466666666667,333.58181818181816,338.16,347.47,358.1066666666667,363.43666666666667,368.1107692307692,361.83,357.68,348.8255555555555,351.02555555555557,352.21000000000004,343.46181818181816,339.75555555555553,353.72,357.73555555555555,367.6355555555555,375.10555555555555,377.57,377.16,371.4555555555555,363.77000000000004,356.98,354.99555555555554,349.83,356.4918181818182,353.3855555555555,351.90555555555557,348.08,348.26,348.40555555555557,332.2918181818182,335.81,333.79,341.5,343.08,345.76,345.69,343.6618181818182,353.9818181818182,348.86,350.54,347.85,347.1918181818182,,,,,,,,,,,,,,366.4718181818182,375.83181818181816,410.8566666666667,374.94666666666666,378.0707692307692,373.2407692307692,372.01714285714286,363.7266666666667,359.68666666666667,364.6618181818182,362.2266666666667,361.3066666666667,355.52076923076925,367.6666666666667,372.3218181818182,373.3718181818182,374.87,374.5018181818182,367.9866666666667,361.7366666666667,361.0366666666667,357.6918181818182,352.70076923076925,357.7318181818182,366.2518181818182,367.3818181818182,375.1318181818182,383.77714285714285,391.0071428571428,389.72714285714284,388.6271428571428,372.0707692307692,369.8707692307692,367.95181818181817,368.4418181818182,376.11,381.0018181818182,379.87666666666667,371.68666666666667,375.0266666666667,380.1371428571428,370.84714285714284,381.74333333333334,375.79,368.35,360.42777777777775,373.07894736842104,366.76894736842104,359.54777777777775,361.27,363.5318181818182,L7
1999-09-29 21:52:52+00:00,400.69,388.66090909090906,372.7366666666667,369.40090909090907,375.3309090909091,378.0209090909091,376.0609090909091,371.0366666666667,360.94153846153847,368.42857142857144,368.5366666666667,378.2709090909091,373.24090909090904,379.3866666666667,372.8266666666667,367.1815384615385,358.25666666666666,363.51153846153846,369.30090909090904,359.90090909090907,366.09153846153845,358.2085714285714,361.93857142857144,357.92888888888893,358.8715384615385,353.6409090909091,356.00857142857143,349.06857142857143,361.67,364.24,358.26153846153846,363.3109090909091,355.69153846153847,351.92090909090905,350.3388888888889,347.98153846153843,344.8266666666667,350.00666666666666,359.5366666666667,374.0788888888889,364.55090909090904,353.16153846153844,350.5266666666667,340.86090909090905,344.75,359.77,361.2866666666667,372.8366666666667,383.35153846153844,382.13,376.58,361.8788888888889,359.9588888888889,348.7,350.30090909090904,354.0188888888889,375.25,373.0888888888889,373.5788888888889,388.9688888888889,385.95,385.11,387.6688888888889,384.33,379.74,379.5688888888889,378.04,376.92090909090905,372.2588888888889,380.11888888888893,368.14,362.34000000000003,361.7288888888889,343.9409090909091,352.29,349.95,349.14,346.76,349.93,358.13,357.49090909090904,359.42090909090905,356.87,365.42,358.55,358.18090909090904,353.3666666666667,360.6309090909091,356.78090909090906,360.3666666666667,359.31666666666666,364.40090909090907,365.88153846153847,367.9166666666667,378.3266666666667,377.0609090909091,388.1309090909091,386.2709090909091,386.2609090909091,381.36090909090905,372.34090909090907,377.31666666666666,380.3466666666667,383.54153846153844,380.8115384615385,383.50857142857143,382.1466666666667,370.7366666666667,372.7509090909091,373.50666666666666,379.5166666666667,380.83153846153846,385.69666666666666,380.5709090909091,387.72090909090906,391.7,387.86090909090905,384.0866666666667,374.3466666666667,371.49666666666667,368.2609090909091,370.63153846153847,369.66090909090906,381.5009090909091,383.3109090909091,393.53090909090906,394.40857142857146,400.87857142857143,400.58857142857147,389.91857142857145,396.88153846153847,390.76153846153846,390.1409090909091,383.11090909090905,397.59000000000003,398.1909090909091,392.6466666666667,389.3566666666667,385.5166666666667,395.92857142857144,395.91857142857145,398.8233333333334,389.64,376.99882352941177,381.93444444444447,381.94473684210527,383.7447368421053,377.55444444444447,391.69,397.2509090909091,L7
1999-10-15 21:52:49+00:00,376.69,371.9390909090909,364.1366666666667,367.2290909090909,364.56909090909096,360.87909090909096,352.83909090909094,362.7766666666667,353.92846153846153,361.67,358.8966666666667,370.69909090909096,372.4790909090909,369.12666666666667,348.8666666666667,349.76846153846157,355.8966666666667,351.9384615384615,360.4190909090909,351.9790909090909,359.6984615384616,349.68,354.97,350.8388888888889,353.52846153846156,347.7390909090909,349.06,348.23,350.55,360.05,348.58846153846156,352.5490909090909,341.03846153846155,349.00909090909096,342.36888888888893,345.9384615384615,338.00666666666666,344.5266666666667,343.5966666666667,356.7588888888889,351.96909090909094,336.82846153846157,337.68666666666667,333.06909090909096,342.56,342.03,355.9066666666667,367.9066666666667,374.0684615384615,369.52000000000004,361.56,353.5788888888889,353.17888888888893,345.47,339.52909090909094,347.0388888888889,363.97,365.4588888888889,359.9488888888889,374.7488888888889,376.45,377.1,378.1288888888889,373.14,374.38,361.1888888888889,356.78000000000003,348.8090909090909,353.10888888888894,353.6588888888889,357.94,355.14,357.0388888888889,337.00909090909096,343.54,343.1,340.33,322.02000000000004,338.93,351.67,343.2390909090909,335.9990909090909,346.98,350.51,350.72,350.83909090909094,345.1766666666667,347.78909090909093,347.07909090909095,345.94666666666666,351.50666666666666,350.3590909090909,358.4384615384615,357.37666666666667,365.5966666666667,369.33909090909094,376.02909090909094,371.13909090909095,362.03909090909093,365.21909090909094,366.88909090909095,372.1366666666667,366.3666666666667,373.90846153846155,377.23846153846154,373.08,372.8066666666667,364.44666666666666,365.62909090909096,366.2066666666667,364.9066666666667,362.65846153846155,365.5266666666667,371.83909090909094,363.2390909090909,375.31,373.4190909090909,375.37666666666667,372.8666666666667,369.9066666666667,363.1190909090909,365.10846153846154,366.6090909090909,372.89909090909094,374.1190909090909,378.83909090909094,383.45,390.02,393.83,384.0,385.23846153846154,383.07846153846157,380.7490909090909,,,,,,,,,,,,,,,,,,L7
2000-02-04 21:52:37+00:00,369.3,359.1690909090909,357.1333333333333,357.1690909090909,354.6890909090909,348.46909090909094,352.56909090909096,355.06333333333333,349.45923076923077,352.5342857142857,358.3933333333333,363.01909090909095,354.7290909090909,353.4433333333333,348.4533333333333,349.6792307692308,359.0733333333333,362.7692307692308,356.44909090909096,354.64909090909094,353.20923076923077,346.0442857142857,348.2942857142857,338.9711111111111,348.79923076923075,352.15909090909093,353.6042857142857,356.81428571428575,358.34,352.55,346.8792307692308,346.94909090909096,347.16923076923075,344.95909090909095,337.0611111111111,338.4892307692308,339.6033333333333,353.0333333333333,350.1733333333333,348.19111111111107,343.9190909090909,350.8692307692308,338.8833333333333,332.28909090909093,338.49,350.2,355.93333333333334,359.4433333333333,357.27923076923076,356.98,352.29,347.07111111111107,350.7111111111111,347.6,341.52909090909094,332.3611111111111,344.15,345.4111111111111,350.9711111111111,356.8311111111111,371.5,376.62,378.6211111111111,375.37,360.21,355.7111111111111,346.77,361.87909090909096,369.4611111111111,365.5311111111111,355.11,354.59,354.4111111111111,350.09909090909093,345.61,339.35,345.36,336.55,342.53,343.26,354.0490909090909,356.84909090909093,356.15,353.18,344.41,347.03909090909093,343.9733333333333,349.1090909090909,347.1890909090909,344.6333333333333,335.1033333333333,335.2990909090909,343.16923076923075,351.8833333333333,356.37333333333333,355.59909090909093,368.58909090909094,370.9190909090909,374.09909090909093,362.0490909090909,358.62909090909096,362.2133333333333,367.7633333333333,380.45923076923077,373.8792307692308,373.81428571428575,368.7033333333333,365.4633333333333,363.01909090909095,361.7633333333333,358.9033333333333,354.85923076923075,361.2733333333333,366.27909090909094,376.9990909090909,375.42,376.1790909090909,365.9033333333333,364.7833333333333,361.87333333333333,361.65909090909093,361.1292307692308,360.25909090909096,368.26909090909095,374.6190909090909,376.7490909090909,373.0942857142857,385.31428571428575,386.4842857142857,380.25428571428574,383.1992307692308,378.96923076923076,393.1190909090909,389.40909090909093,402.9,394.7390909090909,386.2833333333333,378.6033333333333,369.7833333333333,374.8342857142857,368.1742857142857,378.4766666666667,377.165,383.82823529411763,387.29555555555555,391.4163157894737,386.0163157894737,383.1455555555555,394.025,403.21909090909094,L7
2000-04-24 21:52:10+00:00,369.49,369.63272727272727,369.5766666666667,373.95272727272726,365.89272727272726,358.2427272727273,361.23272727272723,359.7966666666667,360.71384615384613,,,364.28272727272724,360.38272727272727,354.1566666666667,353.8566666666667,350.87384615384616,358.7766666666667,359.33384615384614,363.66272727272724,360.8627272727272,358.7338461538461,353.0542857142857,336.8442857142857,344.5288888888889,348.25384615384615,348.1227272727273,348.5942857142857,351.4142857142857,352.46,355.53,349.9138461538461,351.08272727272725,348.50384615384615,334.51272727272726,332.9588888888889,326.8038461538461,336.43666666666667,343.4666666666667,351.3266666666667,350.4688888888889,346.6227272727273,337.39384615384614,341.81666666666666,340.73272727272723,343.04,345.07,355.50666666666666,374.68666666666667,375.81384615384616,360.54,342.28,341.3888888888889,339.86888888888893,343.84,342.76272727272726,348.17888888888893,342.95,345.0088888888889,355.1288888888889,355.42888888888893,365.36,368.44,368.9788888888889,370.15,365.76,366.8388888888889,370.99,371.39272727272726,380.7788888888889,375.2788888888889,363.42,363.75,356.5288888888889,351.15272727272725,347.86,351.63,343.37,341.74,343.93,356.88,361.71272727272725,347.15272727272725,344.77,340.36,333.78,337.71272727272725,343.1366666666667,336.88272727272727,321.1227272727273,319.9166666666667,327.00666666666666,334.7427272727273,331.26384615384615,343.0766666666667,357.4866666666667,369.3127272727273,367.54272727272723,367.79272727272723,359.52272727272725,355.84272727272725,360.4927272727273,356.3266666666667,358.06666666666666,367.51384615384615,375.96384615384613,379.06428571428575,379.8866666666667,371.7766666666667,369.3027272727272,362.7866666666667,364.4166666666667,366.26384615384615,367.3466666666667,371.1827272727273,371.65272727272725,377.16,378.89272727272726,381.06666666666666,374.4866666666667,370.81666666666666,367.38272727272727,363.44384615384615,371.65272727272725,376.46272727272725,380.01272727272726,381.47272727272724,388.51428571428573,388.31428571428575,383.2142857142857,377.3642857142857,378.34384615384613,379.0438461538461,382.75272727272727,389.6127272727272,385.36,388.39272727272726,389.99666666666667,384.3466666666667,378.0766666666667,372.0342857142857,373.8342857142857,380.37333333333333,381.45,383.5558823529412,389.20444444444445,395.17052631578946,382.7505263157895,373.3644444444445,369.43,365.3727272727273,L7
2000-05-26 21:51:48+00:00,397.32,392.41,384.3366666666667,383.28,384.54,379.66,378.78,378.25666666666666,373.59769230769234,376.6985714285714,378.3866666666667,381.55,375.95,368.7966666666667,363.4166666666667,369.84769230769234,368.4166666666667,369.3776923076923,371.69,369.92,370.4376923076923,362.34857142857146,362.54857142857145,360.34555555555556,361.90769230769234,359.2,364.74857142857144,356.4485714285714,366.52000000000004,358.28000000000003,362.78769230769234,359.47,359.9876923076923,355.64,348.10555555555555,349.0076923076923,351.49666666666667,357.5466666666667,353.56666666666666,362.1355555555555,352.86,353.78769230769234,350.49666666666667,347.93,344.83,353.93,372.06666666666666,386.9166666666667,383.03769230769234,370.1,358.8,353.72555555555556,351.04555555555555,348.08,350.49,340.31555555555553,347.3,346.31555555555553,360.50555555555553,370.48555555555555,373.25,381.69,384.5755555555555,381.39,379.86,380.00555555555553,375.38,386.24,389.3355555555555,390.54555555555555,382.08,372.36,366.49555555555554,360.46,358.48,358.57,357.29,363.21000000000004,360.92,366.43,361.24,360.93,350.15000000000003,354.77000000000004,348.66,343.82,351.6766666666667,342.98,339.61,343.18666666666667,344.49666666666667,350.57,355.0076923076923,358.5266666666667,372.3066666666667,380.22,385.66,375.45,370.19,364.87,363.84,371.0266666666667,375.8466666666667,379.6976923076923,384.6376923076923,387.3285714285714,383.44666666666666,380.5466666666667,376.77,371.0966666666667,371.8966666666667,375.2676923076923,373.50666666666666,369.47,377.08,382.6,385.07,389.4566666666667,384.9766666666667,393.3066666666667,380.6,382.4876923076923,382.29,382.49,387.25,385.87,389.55857142857144,392.5185714285714,392.36857142857144,393.58857142857147,397.6176923076923,395.5876923076923,397.21,396.78,399.87,399.14,395.7866666666667,392.1566666666667,384.8866666666667,385.10857142857145,388.2085714285714,394.61333333333334,393.335,397.85588235294114,404.5177777777778,410.2221052631579,401.95210526315793,385.10777777777776,383.355,375.26,L7
2000-07-13 21:51:19+00:00,369.79,379.6309090909091,370.19,365.4509090909091,368.79090909090905,374.54090909090905,367.1409090909091,373.14,373.3292307692308,369.46857142857147,367.32,362.8109090909091,367.37090909090904,367.96,367.02,365.21923076923076,364.33,364.4992307692308,357.5609090909091,362.60090909090906,358.5792307692308,359.2685714285714,362.68857142857144,353.06666666666666,350.5792307692308,354.0209090909091,359.80857142857144,352.25857142857143,352.42,347.42,348.3092307692308,351.0209090909091,353.5692307692308,352.98090909090905,343.4866666666667,335.02923076923076,340.81,340.92,356.67,368.9666666666667,348.8209090909091,346.7392307692308,343.14,328.10090909090906,335.7,358.75,375.72,372.92,368.3292307692308,357.03,362.81,352.8666666666667,345.18666666666667,347.06,347.04090909090905,342.7166666666667,344.33,367.4566666666667,365.5366666666667,356.5766666666667,358.84,359.49,356.0466666666667,350.49,351.18,349.4266666666667,367.36,359.91090909090906,350.9266666666667,356.4766666666667,357.58,355.6,341.12666666666667,347.46090909090907,343.19,351.34,349.39,353.94,351.21,340.46,343.0209090909091,353.0709090909091,352.76,359.05,364.27,345.5709090909091,354.2,358.4509090909091,342.24090909090904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7709090909091,373.5809090909091,363.61090909090905,365.1909090909091,378.99857142857144,383.81857142857143,391.74857142857144,399.8885714285714,394.4992307692308,387.4392307692308,387.47090909090906,378.05090909090904,372.72,368.8909090909091,373.18,371.19,375.9,374.04857142857145,377.29857142857145,378.39,,,,,,,,347.5609090909091,L7
2000-08-14 21:50:56+00:00,373.65,375.2181818181818,381.32,374.98818181818183,379.3781818181818,375.7081818181818,370.7081818181818,375.08,372.44384615384615,368.48571428571427,371.13,370.91818181818184,363.4281818181818,368.71,363.85,367.6038461538461,362.33,368.9238461538461,362.97818181818184,368.2581818181818,362.52384615384614,366.7057142857143,362.74571428571426,362.81333333333333,359.4138461538461,358.2581818181818,357.31571428571425,353.79571428571427,349.43,350.54,356.39384615384614,349.3981818181818,355.90384615384613,347.4381818181818,354.7033333333333,351.6738461538461,356.55,363.11,350.93,342.87333333333333,345.6881818181818,349.69384615384615,347.21,353.97818181818184,368.05,375.66,371.87,369.43,354.3038461538461,361.94,357.27000000000004,360.25333333333333,358.4433333333333,352.17,356.29818181818183,360.3433333333333,373.13,379.0333333333333,380.1133333333333,368.5833333333333,368.33000000000004,367.52000000000004,366.0133333333333,358.45000000000005,356.01000000000005,357.8533333333333,361.48,359.6281818181818,365.3433333333333,361.3633333333333,355.59000000000003,363.92,365.1033333333333,368.3681818181818,359.05,353.58000000000004,357.81,359.20000000000005,358.1,361.85,344.5281818181818,352.47818181818184,360.76000000000005,357.71000000000004,351.02000000000004,345.91818181818184,342.3,354.1981818181818,344.54818181818183,348.77,345.95,343.10818181818183,346.1838461538461,352.21,351.96,353.97818181818184,350.6281818181818,360.6481818181818,367.3481818181818,373.6781818181818,375.2181818181818,366.6,378.86,375.6738461538461,386.12384615384616,378.55571428571426,380.0,387.74,386.8781818181818,382.02,378.85,382.21384615384613,374.49,385.6381818181818,375.2581818181818,379.31,381.0981818181818,369.81,379.11,371.32,375.60818181818183,377.57384615384615,380.0681818181818,378.48818181818183,383.60818181818183,386.0881818181818,387.7157142857143,397.30571428571426,397.93571428571425,396.2657142857143,393.5338461538461,396.1838461538461,395.85818181818183,383.79818181818183,383.73,380.4981818181818,385.79,375.66,378.91,390.0257142857143,397.31571428571425,390.95,391.05,392.38823529411764,393.31666666666666,403.2168421052632,393.9668421052632,387.6666666666667,386.25,375.91818181818184,L7
2000-09-15 21:50:25+00:00,375.17,375.85727272727274,383.25,376.49727272727273,375.41727272727275,369.39727272727276,370.73727272727274,362.46,352.96461538461534,356.3671428571428,360.97,369.1272727272727,363.60727272727274,367.41,362.0,363.76461538461535,362.42,362.39461538461535,358.3772727272727,351.09727272727275,345.26461538461535,349.3171428571428,354.79714285714283,350.7766666666667,342.41461538461533,340.60727272727274,337.21714285714285,335.47714285714284,345.36,340.82000000000005,344.52461538461534,336.6872727272727,340.18461538461537,336.58727272727276,345.6066666666667,351.84461538461534,350.99,345.82,352.35,353.0866666666667,340.04727272727274,340.44461538461536,349.49,363.0672727272727,355.49,365.33,355.71,363.87,355.66461538461533,357.02000000000004,353.86,355.93666666666667,362.4166666666667,352.01000000000005,355.1272727272727,366.4266666666667,382.97,385.3466666666667,383.6166666666667,366.50666666666666,366.43,358.33000000000004,364.8366666666667,352.14000000000004,343.85,347.7166666666667,344.92,355.2572727272727,356.4266666666667,367.2866666666667,359.49,361.72,364.3566666666667,365.10727272727274,364.27000000000004,364.14000000000004,361.64000000000004,355.83000000000004,352.70000000000005,349.19,354.72727272727275,346.42727272727274,352.58000000000004,352.88,358.70000000000005,353.6972727272728,352.42,343.78727272727275,339.6972727272728,343.87,336.92,347.6272727272727,337.03461538461534,351.13,349.45,353.91727272727275,353.7572727272727,357.39727272727276,361.85727272727274,359.7572727272727,369.33727272727276,376.22,379.98,374.06461538461537,372.93461538461537,375.64714285714285,377.33,374.5,372.65727272727275,375.31,371.28,373.33461538461535,372.1,371.36727272727273,378.15727272727275,377.06,370.14727272727276,367.94,370.44,370.77,373.55727272727273,366.22461538461533,378.47727272727275,378.0672727272727,382.72727272727275,382.9472727272728,384.59714285714284,386.82714285714286,379.82714285714286,389.1271428571428,385.32461538461536,378.7446153846154,385.29727272727274,385.3172727272727,386.03000000000003,387.6372727272728,380.61,376.31,378.25,377.34714285714284,386.6371428571428,387.98999999999995,382.73,379.5070588235294,390.05333333333334,391.12263157894733,386.86263157894734,385.9833333333333,376.64,374.39727272727276,L7
2000-11-02 21:50:13+00:00,355.36,341.0936363636364,342.2366666666667,340.2836363636364,339.88363636363636,344.8636363636364,344.8536363636364,343.6466666666667,343.9569230769231,341.94142857142856,347.9266666666667,351.88363636363636,349.8636363636364,343.7866666666667,345.4566666666667,339.6269230769231,342.1766666666667,338.9069230769231,341.0336363636364,336.62363636363636,333.2169230769231,334.83142857142855,331.87142857142857,338.3622222222222,324.3969230769231,327.2236363636364,322.9814285714286,325.93142857142857,330.76,329.09999999999997,323.7769230769231,321.9236363636364,324.8869230769231,326.63363636363636,330.8722222222222,334.4469230769231,331.5466666666667,325.62666666666667,323.6166666666667,330.1222222222222,330.0336363636364,327.1569230769231,330.5466666666667,327.6636363636364,341.5,337.82,339.1566666666667,345.3466666666667,344.0269230769231,340.09999999999997,342.95,348.2322222222222,345.2522222222222,338.37,331.20363636363635,349.3622222222222,350.33,354.83222222222224,356.6822222222222,357.78222222222223,356.64,345.72999999999996,342.4122222222222,337.71999999999997,331.62,324.26222222222225,326.84,326.7836363636364,332.9922222222222,338.1822222222222,333.95,334.46,337.7422222222222,349.62363636363636,349.96999999999997,348.27,344.18,339.8,335.95,334.94,329.26363636363635,328.57363636363635,327.43,336.36,335.81,325.87363636363636,329.3866666666667,319.18363636363637,320.07363636363635,326.5166666666667,323.6566666666667,329.1136363636364,326.7569230769231,328.9566666666667,331.50666666666666,334.1636363636364,335.13363636363636,337.5436363636364,337.0236363636364,346.4236363636364,346.4636363636364,352.1366666666667,358.1466666666667,352.4769230769231,353.1469230769231,359.50142857142856,364.0566666666667,360.2966666666667,361.93363636363637,357.3866666666667,350.56666666666666,354.0569230769231,355.4066666666667,359.5436363636364,357.9236363636364,362.78,353.32363636363635,350.06666666666666,349.3466666666667,347.1366666666667,352.6736363636364,346.9969230769231,356.6536363636364,362.18363636363637,363.87363636363636,360.99363636363637,366.4214285714286,367.58142857142855,366.34142857142854,367.4814285714286,371.2869230769231,369.0069230769231,361.0336363636364,367.43363636363637,366.45,368.9036363636364,351.8966666666667,346.7866666666667,354.75666666666666,362.65142857142854,359.41142857142853,364.17333333333335,358.33,359.61176470588236,360.3011111111111,372.44210526315794,371.07210526315794,365.26111111111106,365.16,360.64363636363635,L7
