,dates,mex0622-0000,mex0622-0001,mex0622-0002,mex0622-0003,mex0622-0004
0,1984-03-23 17:50:37+00:00,226.64793593655898,216.82320021225632,218.20004437714437,216.80127375596814,219.84654311989487
1,1984-05-06 17:50:16+00:00,229.2807638791873,218.63460124398654,215.31693823642257,212.7985518568863,211.0619620078782
2,1984-06-07 17:51:07+00:00,,221.39583000752606,193.95025034031164,210.1623513956537,214.5726260338045
3,1984-06-23 17:51:22+00:00,221.93970025253373,213.0414893719351,208.81104323181236,212.93726041274218,215.74047814902895
4,1984-09-20 17:46:52+00:00,225.12375948556664,210.3047659516459,203.17234750315632,201.2152712812477,197.9553912519672
5,1985-04-07 17:53:17+00:00,227.4076552545006,216.9561478850774,216.87641579099338,214.49441970623312,220.85132633084137
6,1985-04-23 17:53:11+00:00,224.78059979672014,212.43912573264626,210.7885808881747,210.98024607266316,211.12986412564908
7,1985-07-28 17:52:46+00:00,241.892874713326,221.11701460666356,209.30689907696282,212.97288378800508,205.52933431625883
8,1985-08-13 17:52:37+00:00,239.87888844907025,222.18067478065382,211.09705852600626,214.05573069211013,215.58196752338847
9,1985-09-14 17:52:13+00:00,221.5221627276829,219.38353777865092,209.0789668773396,215.1287966222802,207.00378465699555
10,1985-11-01 17:51:40+00:00,220.77030946349902,211.12649167980587,209.99270239228846,212.73169023714078,206.73466883339162
11,1986-02-05 17:49:51+00:00,214.16242563786972,210.39703464885523,201.64740228460525,204.41964173141713,205.17662958597333
12,1986-02-21 17:49:29+00:00,228.6156509521326,217.78084244883502,215.5441263917369,212.20630213608555,216.17090226586723
13,1986-03-25 17:48:49+00:00,231.69824017695223,217.9377573803655,220.63257305245514,204.50733899639894,209.56635185209876
14,1986-04-03 17:42:27+00:00,219.94910458479853,208.55224679702255,205.0390568049594,200.1029904203624,201.90346805322523
15,1986-04-19 17:42:05+00:00,223.94637492283596,212.4715464172227,211.2126006962013,207.51865842144596,207.39025949407102
16,1986-04-26 17:48:06+00:00,219.9500117862982,207.57327644920863,212.97942171368553,205.5436925136572,201.817662782523
17,1986-05-05 17:41:41+00:00,224.61807362881024,212.5096185674353,212.36523561929855,206.69786927196714,207.47350048070015
18,1986-05-12 17:47:41+00:00,226.02854482339444,220.128739935267,215.14997720060848,214.46691271330857,211.3529406318835
19,1986-06-06 17:40:47+00:00,218.78689828868684,216.33391553218758,214.45319228890435,212.8372014493437,213.34214506508812
20,1986-06-13 17:46:44+00:00,227.41326282469515,223.38308841778937,213.34438982344014,211.52981312804022,211.06852599353954
21,1986-07-24 17:39:11+00:00,235.99749930691186,225.6934949658161,217.86794552747526,217.91634982902949,216.91452696958126
22,1986-09-26 17:36:57+00:00,229.16046096610916,217.51741390501553,206.54408701477143,207.18174415274854,203.6761932824678
23,1986-10-03 17:42:55+00:00,226.84468422411618,218.78015790660595,212.00415698498114,210.576658318544,208.69988307658903
24,1986-11-13 17:35:17+00:00,219.26316946794188,214.46837570631317,206.53004559911082,209.05451564292886,203.10219497937783
25,1986-11-29 17:35:06+00:00,,,,,
26,1987-04-13 17:45:50+00:00,224.7640467403732,214.8473959458014,215.40539126917955,208.8534351442141,206.80525823673372
27,1987-05-31 17:47:10+00:00,239.65439099986207,224.72017856783302,216.23110975989823,212.8265871511045,214.1909839474295
28,1987-07-02 17:47:52+00:00,238.3486126810295,222.2506357585758,210.34197921664173,211.93111182248904,207.91974342270396
29,1987-07-18 17:48:10+00:00,237.31664439586325,221.03344814861697,208.38313778901917,205.4892621892065,207.88875805198464
30,1987-08-03 17:48:38+00:00,,,202.40732328752856,204.56949325103386,205.24199926276046
31,1987-08-19 17:49:07+00:00,231.97574534935288,221.15453632220323,207.5973228450269,207.64239009159616,204.10571090104278
32,1987-09-04 17:49:32+00:00,227.73438709042813,213.6054734419785,207.68983877041998,212.11795199647622,209.16822591724272
33,1987-09-20 17:49:55+00:00,232.0502493886425,210.82663001268998,207.79199640474525,207.88588268532516,208.12631606504578
34,1988-03-30 17:52:59+00:00,225.27931688594137,218.22290139732937,216.7271598123112,215.3413262988827,215.03724686492035
35,1988-05-01 17:53:10+00:00,219.6804997682968,206.30261891358688,205.2182499865265,201.52513542235488,204.3861726723999
36,1988-07-04 17:53:36+00:00,224.7375294985595,223.67126993063897,210.41938681642685,213.54236469887852,208.03639210078788
37,1988-07-20 17:53:39+00:00,237.09874533919393,219.82176710203308,213.3101775114729,216.17967960434157,210.53870978096535
38,1988-08-05 17:53:40+00:00,232.18326836041203,216.63013266610352,210.82769672818475,220.76730037059477,212.70952058393723
39,1988-08-21 17:53:42+00:00,228.9142163324077,224.69408387924756,212.28936673907575,217.8772507905497,209.84554242423965
40,1988-09-06 17:53:44+00:00,228.86558902588527,216.89182405826804,214.73757586402914,218.8029111716042,218.5608050069723
41,1988-09-22 17:53:38+00:00,237.41039619967427,218.8352946807794,208.2362558918575,216.17619480503726,209.43104030528656
42,1989-03-17 17:52:02+00:00,224.30920638029363,220.66476889394127,211.96655654575562,212.2708946566445,211.82117477632417
43,1989-04-02 17:52:00+00:00,230.7529925290701,222.59397139561995,216.18137157329204,216.50807120993053,212.68265467303567
44,1989-04-18 17:51:55+00:00,233.28444873409876,220.9431065190107,218.21121141331707,215.16840453540527,207.1268222367175
45,1989-04-27 17:45:33+00:00,,,,,
46,1989-05-20 17:51:21+00:00,233.68093795667926,213.9421160515528,209.52886881070322,212.48493127098743,211.78356036707783
47,1989-05-29 17:45:05+00:00,226.32055732850478,218.51967163770493,217.9006705216655,209.37729818946622,204.91235232893368
48,1989-06-05 17:51:09+00:00,228.57247475002137,216.79802077146945,213.8123945728405,211.26054629023858,206.54451372005792
49,1989-06-14 17:44:39+00:00,,,,,
