dates,satname,nzd0121-0000,nzd0121-0001,nzd0121-0002,nzd0121-0003,nzd0121-0004,nzd0121-0005,nzd0121-0006,nzd0121-0007,nzd0121-0008,nzd0121-0009,nzd0121-0010,nzd0121-0011,nzd0121-0012,nzd0121-0013,nzd0121-0014,nzd0121-0015,nzd0121-0016,nzd0121-0017,nzd0121-0018,nzd0121-0019,nzd0121-0020,nzd0121-0021,nzd0121-0022,nzd0121-0023,nzd0121-0024,nzd0121-0025,nzd0121-0026,nzd0121-0027,nzd0121-0028,nzd0121-0029,nzd0121-0030,nzd0121-0031,nzd0121-0032,nzd0121-0033,nzd0121-0034,nzd0121-0035,nzd0121-0036,nzd0121-0037,nzd0121-0038,nzd0121-0039,nzd0121-0040,nzd0121-0041,nzd0121-0042,nzd0121-0043,nzd0121-0044,nzd0121-0045,nzd0121-0046,nzd0121-0047,nzd0121-0048,nzd0121-0049,nzd0121-0050,nzd0121-0051,nzd0121-0052,nzd0121-0053,nzd0121-0054,nzd0121-0055,nzd0121-0056,nzd0121-0057,nzd0121-0058,nzd0121-0059,nzd0121-0060,nzd0121-0061,nzd0121-0062,nzd0121-0063,nzd0121-0064,nzd0121-0065,nzd0121-0066,nzd0121-0067,nzd0121-0068,nzd0121-0069,nzd0121-0070,nzd0121-0071,nzd0121-0072,nzd0121-0073,nzd0121-0074,nzd0121-0075,nzd0121-0076,nzd0121-0077,nzd0121-0078,nzd0121-0079,nzd0121-0080,nzd0121-0081,nzd0121-0082,nzd0121-0083,nzd0121-0084,nzd0121-0085,nzd0121-0086,nzd0121-0087,nzd0121-0088,nzd0121-0089,nzd0121-0090,nzd0121-0091,nzd0121-0092,nzd0121-0093,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0100,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0105,nzd0121-0106,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0111,nzd0121-0112,nzd0121-0113,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0128,nzd0121-0129,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0138,nzd0121-0139,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0174,nzd0121-0175,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0179
1999-08-26 22:04:44+00:00,L7,277.49,239.82,213.68,218.19,218.80,191.72,179.98,176.68,180.03,130.20,111.47,78.35,86.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.02,73.61,105.04,102.31,78.94,,130.27,112.91,110.01,110.13,154.90,137.53,137.18,175.41,201.93,188.49,219.95,215.43,218.60,221.12,231.18,245.28,247.97,273.61,259.34,263.55,259.51,280.48,282.49,263.66,307.10,309.58,312.65,,352.66,319.30,319.93,353.10,339.36,329.14,322.41,320.93,306.60,318.87,294.51,291.96,290.95,309.55,281.22,254.41,,,,,,,,,,,,209.02,193.88,201.00,215.61,206.94,210.00,203.97,186.20,172.37,,,,,,,,,,,,,,,,,,,158.95,153.86,156.90,158.65,150.84,151.00,,,,,,168.88,174.14,174.34,182.22,188.39,191.05,,,,,,,,,,,,,,,206.33,,,,224.50,219.99,211.20,229.63
1999-09-27 22:04:48+00:00,L7,263.73,237.89,197.53,204.96,213.23,196.77,174.18,185.19,179.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.11,108.92,92.49,100.43,123.78,110.96,111.55,107.73,146.33,141.46,155.26,183.62,201.11,190.54,217.12,218.15,216.32,222.88,231.63,240.78,241.03,255.32,252.47,251.90,247.11,282.29,281.95,262.46,288.36,286.38,289.10,312.52,332.10,319.64,301.28,349.97,331.29,329.51,326.68,311.87,302.99,318.54,281.24,290.65,290.22,295.17,272.91,253.97,245.96,251.47,276.24,255.02,241.48,238.33,235.15,239.21,226.70,213.47,211.43,225.20,206.84,204.65,225.50,207.31,199.22,202.96,204.62,187.56,196.77,178.24,174.64,170.41,168.49,158.87,156.42,162.83,157.77,154.62,163.59,163.78,167.28,155.51,154.90,147.33,147.34,155.35,153.25,162.19,168.56,162.21,157.77,161.04,167.76,164.85,166.49,163.24,168.95,164.45,159.84,167.38,170.32,172.02,172.03,181.51,185.99,189.83,191.98,193.39,195.82,192.77,191.17,196.51,204.70,208.31,215.33,211.03,206.08,214.05,215.29,219.23,225.05,227.35,230.70,231.55,230.84
1999-11-14 22:04:42+00:00,L7,341.65,323.71,307.57,308.27,282.40,262.30,257.40,247.32,231.76,219.92,212.32,174.34,141.86,114.56,88.68,90.34,79.34,,,,,,,,,,,,,,,,,,,,,75.87,83.23,88.26,86.97,86.79,91.73,100.32,107.70,114.49,113.29,112.43,121.72,125.00,147.20,160.27,157.33,159.72,167.54,170.42,169.27,168.93,171.14,173.24,181.39,198.71,208.37,223.82,229.71,237.90,239.95,253.30,268.95,271.57,272.09,276.85,283.33,292.72,284.06,290.78,310.83,336.69,352.54,349.33,352.48,348.50,356.03,358.45,368.46,380.95,395.50,400.81,406.99,411.93,412.13,414.40,416.38,427.59,415.66,397.28,380.19,369.42,372.22,361.01,358.81,360.10,358.50,345.27,331.08,318.26,318.87,323.43,322.29,306.76,303.09,305.22,302.46,305.00,300.00,312.07,275.46,274.16,273.65,266.85,266.96,268.36,266.99,272.33,253.83,256.05,253.91,251.12,239.96,253.00,240.38,238.89,224.56,224.48,227.27,228.86,233.82,232.46,222.38,223.69,215.42,221.36,224.42,216.93,217.49,218.12,226.72,229.43,225.80,216.07,220.36,222.35,223.02,222.36,230.38,235.87,239.03,235.39,234.09,228.28,231.79,238.97,245.74,245.97,241.64,241.59,248.74,260.00,259.75,254.77,259.30,265.11,274.40,277.06,272.59,267.03,266.77,266.82,272.96,274.93
2000-01-01 22:04:37+00:00,L7,344.70,323.40,309.42,299.62,290.87,268.08,257.66,250.63,236.88,228.36,214.24,186.18,155.49,127.76,109.93,95.68,82.60,,,,,,,,,,,,,,,,,,,,,74.83,84.75,97.40,100.63,102.48,90.99,93.25,106.34,117.94,125.08,122.17,130.58,131.94,134.29,144.79,151.84,155.97,167.81,176.28,184.23,185.02,190.55,188.20,198.24,211.85,219.45,228.38,235.15,240.31,245.43,248.57,263.32,275.06,290.32,296.71,300.67,299.09,300.40,308.79,318.89,333.76,342.34,350.14,347.70,344.93,347.24,362.83,378.27,398.56,402.20,404.86,408.06,414.30,418.46,415.17,410.26,413.39,414.74,402.51,392.99,381.72,375.47,366.43,360.91,359.34,357.18,352.40,348.22,330.21,325.45,322.62,325.11,316.66,311.46,305.67,304.75,299.66,297.89,300.14,298.62,288.29,287.26,284.34,275.87,266.94,269.26,268.38,266.25,267.45,263.40,257.24,248.79,253.22,241.60,237.96,231.54,229.96,227.84,230.49,234.10,238.94,237.10,236.09,224.14,221.97,216.65,216.44,217.65,218.53,222.33,225.42,222.94,219.73,224.31,224.39,223.20,225.49,235.38,243.02,240.52,237.10,233.39,230.70,239.32,245.48,252.01,253.50,254.88,257.53,252.16,247.38,247.47,252.94,264.41,273.74,276.52,276.41,278.48,271.71,271.43,267.32,268.00,271.15
2000-05-24 22:03:46+00:00,L7,310.91,292.12,274.56,279.42,265.62,246.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.79,86.76,90.65,90.25,86.49,,107.34,108.21,105.26,101.04,125.51,130.72,110.83,149.22,148.89,138.89,,195.26,191.47,192.80,189.43,211.67,208.62,182.71,228.03,230.94,213.37,262.78,263.81,259.08,293.17,286.93,285.31,295.51,312.85,307.81,291.51,290.93,316.24,316.49,297.66,338.87,341.07,345.54,362.27,374.48,376.15,378.60,390.12,375.51,371.58,383.47,376.72,358.48,369.89,356.21,348.24,337.91,347.81,332.32,312.79,335.82,289.36,319.18,301.07,282.85,305.76,270.36,284.34,283.50,266.58,265.93,277.28,252.31,228.54,240.53,255.27,238.64,237.42,236.51,226.89,262.29,265.89,234.75,223.92,243.90,243.59,220.49,216.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-15 22:01:56+00:00,L7,266.75,242.09,225.00,216.02,196.90,187.49,188.92,178.16,181.47,151.14,128.25,128.56,82.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40,75.89,74.96,99.19,95.71,97.74,127.60,127.99,112.50,124.68,139.90,132.95,139.52,149.68,165.99,167.99,175.75,206.68,208.68,201.71,228.51,230.78,230.07,238.29,247.91,257.38,258.67,273.59,276.52,267.66,257.82,285.36,284.37,285.38,313.20,320.61,328.59,349.88,360.37,351.25,352.07,373.36,350.34,348.68,349.84,331.15,311.26,331.09,314.93,302.78,329.52,322.95,302.21,293.60,288.75,273.20,277.45,264.06,259.15,257.06,251.70,257.98,242.98,235.96,228.25,228.22,222.90,219.34,218.86,218.74,207.90,211.79,214.37,207.76,212.37,223.78,201.24,196.75,204.56,189.51,188.93,188.73,186.61,175.18,191.31,183.57,178.57,177.53,179.46,181.52,179.73,182.85,182.42,178.40,177.26,178.01,173.33,168.80,170.18,169.52,169.99,170.52,178.52,185.52,185.48,197.44,204.27,203.31,197.65,197.35,194.84,191.40,193.32,207.44,216.80,219.96,219.59,224.12,224.08,218.29,216.69,215.75,215.27,222.52,226.02,235.07,237.83,245.11,246.95,245.88,245.19
2001-03-24 22:01:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.13,104.76,,,,,,,,,,,164.00,181.41,181.34,213.00,209.53,203.91,220.43,219.52,239.35,252.97,264.30,269.45,269.17,275.25,270.65,270.92,273.87,310.68,301.17,300.52,321.90,329.15,328.01,359.72,365.87,355.35,364.19,376.71,364.60,354.00,359.29,345.04,337.23,347.11,313.81,301.54,328.37,319.79,305.63,291.31,304.67,284.37,294.77,292.76,272.15,273.07,257.44,276.60,259.09,246.19,255.38,239.30,253.12,234.72,236.79,239.48,219.75,217.55,226.60,213.84,216.95,233.33,211.65,200.91,210.42,194.03,186.58,199.56,190.98,184.64,201.52,198.47,183.87,185.02,189.59,183.99,185.85,186.20,178.67,174.20,176.08,178.07,177.95,183.66,188.20,189.51,182.80,179.77,184.74,183.73,183.92,186.38,195.71,200.74,201.95,204.68,210.24,209.78,208.18,207.45,209.88,212.95,218.03,219.44,224.30,225.55,228.31,229.50,229.94,231.14,233.93,235.88,237.51,243.22,241.85,240.59,239.66
2001-10-02 22:00:04+00:00,L7,307.14,265.40,249.13,244.90,225.29,230.91,206.70,200.72,188.75,173.25,169.36,143.07,139.11,116.28,78.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82,81.75,86.55,89.92,94.45,93.90,116.05,132.75,137.37,116.58,136.62,144.41,131.63,153.87,153.13,170.86,162.45,170.30,187.45,194.26,196.31,213.95,223.34,234.96,247.64,256.93,267.54,277.14,282.05,282.82,285.10,275.93,299.54,296.95,301.85,320.11,336.63,339.61,,,,,,,,,,,,,317.01,329.89,325.50,309.30,297.04,305.60,285.92,287.80,292.55,274.63,267.87,267.54,279.55,263.90,254.15,247.60,258.99,240.27,236.25,243.07,233.60,229.71,232.26,227.16,216.05,216.05,214.36,204.95,207.04,204.46,198.50,192.77,199.81,190.53,191.57,195.06,203.21,198.22,196.42,200.45,194.16,190.91,194.40,189.92,189.80,190.28,188.47,189.62,192.22,191.53,189.22,188.72,184.42,182.63,180.14,186.45,191.11,188.98,197.51,198.76,203.43,204.24,208.02,208.10,211.31,213.11,216.34,214.37,216.88,222.74,221.73,224.85,234.67,,,,245.20,249.76,251.60,249.24,243.92,245.06
2001-11-03 22:00:10+00:00,L7,267.04,239.87,217.54,210.87,187.55,202.60,172.71,173.65,168.81,147.46,131.24,95.95,114.31,83.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.34,109.41,113.38,97.68,116.47,138.52,119.14,129.06,128.24,141.03,130.99,151.13,173.85,183.91,178.06,193.04,204.88,211.00,218.67,238.56,246.65,252.33,261.83,260.71,273.16,258.54,279.01,283.70,280.39,300.71,312.83,315.27,333.59,359.47,352.84,357.65,379.19,351.66,342.56,351.67,326.25,299.51,317.77,289.00,290.09,307.67,299.60,285.75,276.65,284.19,267.76,268.97,263.45,250.95,247.72,243.71,255.96,241.29,229.92,211.46,233.69,204.90,209.52,217.49,216.44,209.62,205.49,206.09,194.16,190.96,193.00,189.60,190.77,189.36,175.57,174.34,177.72,172.34,169.59,177.89,181.79,170.63,168.28,171.73,168.96,169.54,173.96,168.21,173.45,175.99,179.79,172.09,169.40,172.06,172.43,174.27,174.48,175.12,175.66,174.37,175.29,176.65,181.17,182.59,197.08,201.08,197.61,196.56,190.01,191.12,196.92,197.72,211.03,215.74,216.55,219.10,220.37,219.22,226.36,229.24,228.97,231.66,229.50,227.88,228.29,234.55
2002-01-06 22:00:31+00:00,L7,321.59,295.89,273.45,258.22,255.33,246.42,247.00,237.77,222.20,219.78,206.99,198.15,171.90,134.74,105.72,75.10,,,,,,,,,,,,,,,,,,,,,,,73.28,83.06,86.18,81.44,82.94,81.00,81.55,83.12,100.61,91.16,91.25,97.99,105.31,117.63,127.14,136.90,142.12,144.09,147.41,157.76,162.32,174.80,181.93,184.31,189.11,198.17,193.69,198.16,204.97,216.21,224.27,237.83,257.55,269.98,264.66,266.81,275.25,285.02,299.02,309.37,321.95,,,347.18,346.20,356.33,361.10,368.51,378.56,391.14,404.91,409.96,413.77,414.01,410.79,397.49,390.37,376.05,366.84,368.40,367.30,357.53,359.56,347.40,327.48,327.79,327.81,323.75,326.43,317.14,294.67,294.79,293.40,294.34,277.94,270.36,260.31,264.31,267.55,256.57,262.08,257.23,254.47,256.27,253.85,258.08,247.33,239.47,233.42,228.53,230.53,232.24,233.96,241.03,233.61,218.47,214.03,210.18,212.61,216.19,216.42,215.82,213.89,215.22,217.79,216.76,213.24,204.92,202.53,208.02,216.62,224.81,228.08,219.49,214.21,212.75,214.78,212.05,214.67,219.52,225.76,227.43,228.74,226.41,219.84,223.89,242.71,253.66,251.01,248.37,250.21,253.56,262.10,264.25,263.28,258.83,264.29,,,,,
