,dates,per0161-0000,per0161-0001,per0161-0002,per0161-0003,per0161-0004,per0161-0005,per0161-0006,per0161-0007,per0161-0008,per0161-0009,per0161-0010,per0161-0011,per0161-0012,per0161-0013,per0161-0014,per0161-0015,per0161-0016,per0161-0017,per0161-0018,per0161-0019,per0161-0020,per0161-0021
0,1986-05-05 14:36:17+00:00,197.69254906422952,178.94770725142007,182.2602607888267,196.0785983015334,207.15194023656446,195.39437889414233,191.95366871589664,189.40232305405263,193.69999254115226,195.39281627856525,190.6240818370371,194.63882239259448,212.12479613430332,205.6872501131738,200.34407414049858,191.06148019552342,183.15491728887395,181.67841317082355,175.55093030292076,166.75257736052205,162.489663563841,166.93451443912414
1,1987-03-05 14:32:51+00:00,210.8211510150754,188.40690635653718,187.82892762804235,208.96976067874266,218.08364695132167,204.48848382774548,197.22540281307542,192.92240399695194,193.94007474032728,194.98722555126525,195.13003963692273,201.35176532904293,203.04024023092992,206.22620823080175,205.21319429166027,200.21385058630904,189.27782543209707,185.1466879008876,174.82362608235502,170.45855350169123,164.72114531362917,178.41877525522384
2,1987-05-24 14:35:24+00:00,199.55739662368453,176.60251056996015,171.0600972220688,185.41922085751773,200.20191246321198,198.2260059996774,186.85088179347466,189.546063129665,187.52935289070498,189.43808606240376,186.91824834606538,191.41878832874457,193.43788029274302,201.33550266884257,193.63610700378607,189.41099031436792,183.38378704813545,179.9519331694545,164.89999712489112,170.30737451054978,163.46298911951607,163.917473718953
3,1987-12-18 14:39:56+00:00,197.62916414999637,175.18498291522803,174.40581470919477,189.68486813978933,201.4551521482109,189.45787376305304,189.5978634706815,183.59895172772244,183.33817688547748,181.88254962788636,180.09524573879074,185.46907270214308,192.32276427323725,197.59188001632054,186.1424156023672,180.3738644152391,176.8102538518295,175.53672462849323,163.507854771352,152.77794948288158,151.87794121278014,158.452985399456
4,1988-03-23 14:41:20+00:00,207.24665672388073,177.40388560076696,176.02007005508784,187.27279010313833,204.73908376276333,190.13192974492054,183.8638027530021,182.59673345382708,180.3595768405425,176.347839226267,178.46988148847498,191.3205659525902,202.79433302063816,203.19767740234374,191.31800856477034,187.32003966656464,181.1231159294264,179.7324634508138,171.71954621650863,162.12063624394668,152.7710232432693,160.8501657535089
5,1988-04-08 14:41:26+00:00,208.98495139304126,185.9407093068924,186.62319692928907,196.05458223513926,210.68656935771975,193.55530174027214,191.97964124572553,189.7836921445498,188.3988299030721,189.62505772112206,189.99384962633994,196.8744918970652,212.27101989042845,211.72491474234891,203.66569205231656,203.0080600003293,192.8671443900749,189.7801826915482,177.01717823293978,169.48395878431495,165.60957723135076,171.65565150056187
6,1989-05-13 14:39:54+00:00,205.07810152547566,184.84701386705092,180.93957696082862,189.0244209350659,211.0323729964108,196.88980126556967,188.2124679406551,191.91861547402547,191.25199522411992,190.77403152063317,187.87353420762332,202.64271710163175,208.318911264918,209.21532644127197,198.00086603250767,195.11280228107103,190.06272589263048,184.03832727393828,180.26205790208363,170.38201375877532,162.7520683401648,165.16973651982946
7,1989-10-04 14:36:59+00:00,204.48591845455834,181.43527861837478,184.1753055284701,200.25711461260696,211.89455307220746,194.61939185428392,184.15553850964113,184.8134081574752,179.4318947639486,193.2487054717362,192.74052112577533,188.0034967956385,197.16114900097554,197.83794496452148,188.60894408803185,190.14612979523895,181.53745233979896,181.1152427343175,172.4751809192298,169.07396826745284,157.51243110032536,161.71427014187523
8,1989-12-23 14:34:34+00:00,219.21278784349747,188.63845944797234,187.9948647899223,199.35488034415087,212.32700992692745,204.16797635151255,196.2206204924693,192.74519178844477,197.35357139725448,199.80049794767874,198.39730949696641,196.67001278149115,205.7163218928541,206.9558902853552,198.2635448428959,196.55639964457868,183.1490025231129,185.7555685991964,175.8125365831804,169.4870662530116,163.24392385821417,170.54615522332762
9,1990-01-08 14:34:00+00:00,214.72326548015945,186.87564986102095,184.36215429546797,196.73930575890807,213.39791601583744,202.9894304910433,197.09952987165514,193.0305511841798,197.36600973364054,198.9280623993642,202.3437181034045,199.2714272120147,211.75095853339974,210.8773203781793,208.59153818156014,200.57304557660123,195.8681362583174,188.21507719041952,183.17175513908734,172.4911089775151,165.8222258083964,169.00547330914335
10,1990-01-24 14:33:32+00:00,208.73683725285858,174.64760664619365,168.53911272172002,179.7324274836644,193.84630865197153,182.95970694329367,172.55852034516033,172.5758490282907,172.29967656018104,171.97420126853746,173.26905222489583,169.48821403675944,172.73104390930473,176.86858256583957,177.2961102660167,169.9816113147401,162.97298134289545,153.33791177027604,156.54716976629115,139.75626019501627,140.93107321993293,143.85724924569672
11,1990-03-13 14:31:57+00:00,206.21127040315244,183.55232959161972,183.5427610254118,193.55008232749847,210.209826227187,204.32698628473435,193.63236117870355,192.99244593994828,188.00045047080886,188.25631949602376,185.1568000834053,188.81877128288346,199.0518066619454,194.5673131921128,184.52012467087596,182.05366976091588,173.39593004330715,174.91752338818353,170.9218011860252,167.04794295979895,159.5855609229599,164.7507616117561
12,1990-03-29 14:31:26+00:00,210.17234485563134,184.24335668126548,187.11812197034683,205.7217249638884,217.21875982537912,197.99787027227333,190.42113230846985,187.76738448832842,189.06838559738063,191.66392829591234,188.82406702183076,192.34174627909712,201.6733280227816,200.76745614721813,193.63916045985857,196.52085905288823,187.56497034773227,188.30306325907972,177.48699887858334,164.78272139186436,162.47080887900583,171.20861858025043
13,1990-04-14 14:31:34+00:00,208.55382211775927,184.027783182615,183.37647491727242,199.99567549325292,207.5984851578603,198.19789495583552,196.1547217779351,194.5905354833262,190.17747252513476,189.2451146291524,189.75566255220488,195.6985397313502,203.61518836740228,211.7403796895368,196.22507894317997,193.88615557353359,189.36895758782782,186.49972161451595,173.49505909052084,163.91421336824357,164.48345460045647,174.67752979902397
14,1990-04-30 14:31:25+00:00,210.40040630734336,183.23269525563612,185.08910705810234,197.85197592201007,214.05260588189827,201.31872161520508,189.22221162026284,192.3369464237019,189.32140701725743,193.48241671900487,197.23304572853766,200.45126058815197,203.77917455974452,202.91269853623115,195.96209031444957,190.63984635135438,186.61011752801696,183.14689751157945,176.30994923238742,167.8930053655994,160.89566409107138,166.62138505968932
15,1990-05-16 14:31:37+00:00,,,,,,,,,,,,,,,,,,,,,,
16,1991-01-27 14:31:54+00:00,195.288358153765,198.16382717678846,172.09478146876333,,,,,,211.68512995459497,184.77371113543543,210.89297542314767,185.03238086620567,175.26933767976206,,,194.92530245926275,190.99201941414094,,,,,
17,1991-02-28 14:32:23+00:00,198.5735653668158,178.27766815968602,176.11286811233435,185.9900297570123,209.25558783323496,193.12952957845752,196.72211700175558,192.64665744611386,199.05150051192726,193.66600353530748,190.43303429374203,190.77104043484596,203.73351302271914,199.96001084889187,191.3410836135352,186.55917664797812,178.5293800948594,184.20751183959783,174.6953895405524,169.07885662048116,166.76145210692067,172.23767056841658
18,1991-04-01 14:32:59+00:00,208.60462040875106,185.17795214856466,185.55236434818917,196.12568028423942,219.21122474666055,202.5720719860889,199.10453194961062,196.39591546746047,192.68687817286437,197.7386832094415,197.60041490390844,202.3704934745567,212.23990001550146,217.5644155721565,210.21627132693945,204.8681175235179,197.73734336191632,195.37374476379415,186.1639867285604,180.35492540330995,175.7841482062666,180.8690677555604
19,1991-04-17 14:33:17+00:00,199.98956754765345,180.22709911713167,178.15986901276878,196.12414574629824,209.51280348768938,201.1507222466795,189.40543079280334,188.63468898241763,191.3323797402877,193.53485299138026,195.36104506546718,192.1804757436498,206.31433407711447,207.77313322461222,195.04394042664714,188.9810057931353,192.53311487426697,190.32595193725808,179.6464471752407,171.95534744792278,166.44591393660602,173.7304287471163
20,1991-05-03 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,
21,1992-01-30 14:35:41+00:00,177.1609855049139,157.47096988105798,152.17255203109886,163.19221185355894,183.70354517187315,169.43224127845812,169.01226415664584,167.36574804698304,164.53589445972557,164.78164326418118,158.35823336242916,170.94088473165297,190.27626677515278,187.97201210357275,172.61633488356458,165.059611410275,158.06359560655798,159.77509540808492,152.17874251866564,148.71793687090778,145.11639058080988,146.48707912966023
22,1992-03-02 14:35:30+00:00,199.11560554732947,181.5793478819162,180.04254323248196,197.7637004368337,212.34605621013426,203.08424283952357,198.97081172593806,192.68722967898756,192.96270237708276,198.65836216817797,193.9726980008154,196.9952642727237,211.02203438374644,213.68625947212138,205.83003639406718,204.47746008794482,190.56474460648803,,,,,
23,1992-03-18 14:35:32+00:00,198.83372132036234,177.37003152085072,176.49427109934933,190.79475142650853,203.6569454231185,203.3212654375508,198.25226365657198,195.07540441290453,198.6596473137952,197.53318543071873,199.95914572582723,201.73771942785496,211.1732047377977,210.87099111649246,201.57690061544574,199.59371574062286,186.86815772298172,187.45326091047377,178.34199297262413,174.19536169191994,171.2280251866162,174.89329667431335
