dates,satname,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0027,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0039,nzd0027-0040,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096
2004-10-10 21:59:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.41,412.49,410.76,418.72,414.73,408.35,409.43,,,,,,,,401.28,398.17,401.15,399.74,396.45,393.26,,,,,,,389.81,382.62,384.63,382.91,378.95,368.73,375.30,,
2004-11-11 22:00:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.87,85.18,,,,,430.40,436.24,432.99,430.55,438.71,432.15,422.77,406.20,399.61,314.25,,,,,,,420.49,421.61,416.11,409.20,412.06,416.56,415.77,411.36,,,,,,,392.23,389.67,389.40,385.85,388.67,390.04,391.97,,,,,,,384.63,387.87,387.34,391.86,389.35,384.79,380.17,,,,
2004-12-13 22:00:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.94,249.07,,,,,,403.51,400.39,399.89,403.67,403.59,392.49,393.20,,,,,,,380.04,379.65,378.97,386.61,385.27,383.56,381.86,,,,,,,367.77,366.91,367.24,378.24,370.24,
2005-01-13 22:03:41+00:00,L5,382.63,368.45,371.85,373.72,380.06,378.66,398.67,401.47,404.62,418.13,426.03,425.86,413.64,415.05,429.93,438.80,432.78,439.10,450.14,450.23,449.98,462.15,459.02,455.15,444.51,437.56,437.54,448.53,452.85,446.82,441.34,449.01,452.41,465.43,464.56,467.77,472.71,469.48,469.54,454.95,435.57,435.13,436.32,423.25,421.88,420.21,,,,,,,,,,,,,,,418.60,410.79,406.23,402.94,406.92,405.58,406.43,418.33,414.22,413.50,412.77,406.62,406.84,401.17,385.71,385.62,382.17,377.21,376.72,382.54,395.63,396.09,400.33,397.39,399.43,399.39,385.55,378.93,380.86,378.14,380.29,370.13,384.12,388.30,390.12,384.64,374.80
2005-01-14 22:00:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-21 22:06:59+00:00,L7,395.09,389.97,389.01,386.11,399.22,380.36,420.84,415.57,416.62,426.08,430.95,433.98,420.68,418.88,435.97,446.05,441.62,444.57,456.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.45,165.28,,,410.05,408.48,409.71,412.68,407.43,409.69,408.54,411.20,407.79,406.92,407.70,,,,394.23,389.01,389.29,394.61,391.43,392.26,394.06,392.14,390.20,391.44,,,,389.85,396.58,387.22,379.26,375.50,386.15,388.89,377.40
2005-02-15 22:01:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-22 22:07:14+00:00,L7,394.20,390.52,387.01,385.21,395.79,381.46,421.65,401.73,411.81,425.87,433.02,432.71,418.87,422.31,441.36,443.93,441.89,,,,,,470.20,469.89,461.83,454.21,455.84,460.74,465.98,458.99,454.78,455.77,464.43,469.55,474.15,470.76,481.51,480.24,474.80,458.18,,,,,435.90,433.28,433.24,438.55,434.38,429.83,419.42,416.42,398.46,399.85,415.75,417.95,416.61,,200.15,167.26,,418.96,410.79,411.91,413.91,414.04,413.18,411.32,407.77,407.21,403.94,401.13,,,,395.16,397.96,392.20,394.40,394.54,396.12,395.74,398.91,397.38,396.45,,,,396.78,390.87,398.56,387.31,383.07,380.74,386.93,379.30,370.26
2005-02-23 21:58:07+00:00,L5,,,391.50,392.47,407.13,393.66,429.81,425.91,425.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.06,412.90,416.03,417.45,416.55,417.54,415.56,416.53,414.91,414.88,411.40,407.94,404.99,404.38,400.14,402.14,395.22,402.86,401.97,403.98,405.61,401.51,404.01,401.23,401.46,399.60,398.91,403.72,404.55,392.82,388.20,384.83,389.52,387.55,369.16
2005-03-03 22:01:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.29,,,,,,,,,,,413.92,406.79,405.33,413.40,412.34,399.07,414.67,,,,,,,392.30,399.66,398.92,408.74,409.84,404.58,,,,,,,390.16,374.76
2005-04-03 22:04:40+00:00,L5,431.96,428.35,426.36,426.03,434.34,413.31,458.35,452.45,454.40,462.82,467.32,469.34,455.31,452.92,470.10,479.24,474.95,475.66,477.00,479.63,476.77,488.87,498.84,497.41,491.18,485.49,481.44,491.81,491.96,487.19,484.54,489.34,490.73,495.67,500.62,501.52,507.95,504.45,505.90,498.22,460.77,456.65,452.88,453.59,461.43,459.01,454.90,459.47,456.66,452.67,439.63,434.15,419.34,418.39,436.08,442.36,442.56,437.02,439.09,436.21,439.96,433.94,433.05,428.91,430.78,436.43,433.27,428.91,428.62,424.86,429.67,426.96,413.21,412.45,412.91,420.83,410.52,409.99,415.88,419.37,419.84,418.00,419.07,417.28,415.61,,,,,,,,,,,,
2005-04-19 22:04:43+00:00,L5,429.34,427.27,422.24,417.60,426.46,408.44,456.40,448.35,448.64,458.91,463.12,470.83,455.22,452.06,466.97,475.24,472.57,477.07,486.24,491.13,487.31,499.05,504.71,497.65,487.70,482.21,479.58,489.34,491.60,485.32,480.35,486.60,494.43,496.92,501.04,499.09,508.00,505.76,501.17,489.91,467.26,463.62,459.61,464.93,462.28,457.27,458.45,463.16,457.50,447.38,437.91,432.64,416.05,419.05,433.83,439.48,439.67,447.07,445.70,448.45,449.06,435.31,430.05,427.76,428.06,426.36,426.08,425.56,428.28,423.78,422.36,416.59,419.95,414.49,420.89,411.01,406.35,404.45,400.03,408.02,404.74,414.71,412.18,410.94,411.05,411.65,411.58,407.14,404.88,402.75,408.59,395.94,391.48,395.13,400.51,400.68,381.45
2005-06-06 22:05:05+00:00,L5,410.44,398.09,398.22,393.77,405.96,385.68,424.72,422.02,422.33,434.51,435.60,440.96,425.28,427.33,433.67,441.41,435.93,441.66,450.13,,,,,,,,,,,,,,,,,,478.27,471.09,467.63,455.71,433.24,429.75,426.23,432.44,436.41,435.65,434.01,435.40,429.28,420.22,412.97,410.78,397.13,399.12,412.06,409.33,405.05,411.34,416.52,419.14,418.04,414.05,411.56,411.60,413.44,408.37,411.53,406.93,407.04,401.59,392.42,389.27,386.88,384.91,385.20,388.41,383.00,379.32,381.61,385.00,385.83,382.14,385.96,374.96,377.05,379.43,374.93,379.94,382.17,386.36,391.20,381.66,376.57,368.67,375.14,338.31,
2005-06-14 22:07:02+00:00,L7,390.26,388.64,385.68,382.31,385.26,386.99,421.62,416.53,414.13,427.40,,,,,,,,,,,448.89,463.17,470.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.19,409.98,404.95,401.74,406.81,405.22,404.83,401.34,401.56,399.06,,,,,389.21,385.00,383.59,380.30,381.71,383.95,384.93,384.12,388.82,381.87,,,381.98,386.00,382.27,382.18,,379.51,373.92,366.57,373.16,350.02,
2005-07-17 21:59:11+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.59,395.09,,,,,,,399.60,393.23,393.86,394.80,396.08,386.75,386.16,390.23,388.07,378.93,387.57,,231.37,264.49,374.62,353.91,
2005-08-01 22:06:59+00:00,L7,390.41,382.51,380.43,384.74,389.43,393.28,419.65,411.65,408.21,418.78,422.58,422.88,411.66,410.73,423.47,433.55,429.57,432.56,,,,,,,449.61,444.01,443.88,449.25,452.92,448.12,447.72,453.47,449.64,469.73,473.14,474.34,481.48,481.46,,463.81,,,,,,436.09,435.79,440.97,435.36,422.22,398.53,408.72,391.58,391.17,409.23,411.80,406.51,418.29,,191.60,,,409.91,409.39,410.89,411.24,406.66,406.26,402.67,403.93,402.13,399.85,,,,,390.73,391.43,388.23,392.90,389.62,390.44,389.99,387.96,385.53,383.99,,,384.79,383.17,389.12,375.80,373.15,367.23,374.55,372.38,
2005-08-25 22:05:41+00:00,L5,387.74,385.76,384.29,373.66,375.76,379.62,409.30,405.68,406.96,418.51,424.82,427.57,413.21,412.13,425.07,436.00,431.20,436.11,443.96,446.44,446.07,460.59,464.36,460.14,454.67,448.84,448.89,454.03,454.42,448.22,442.87,439.99,439.07,450.38,458.79,463.57,468.31,471.30,467.22,452.11,427.36,428.58,426.52,433.93,436.12,431.93,,,,,375.38,401.62,394.00,392.76,408.75,417.50,410.81,414.24,420.85,422.97,424.26,419.90,419.30,417.63,409.16,407.52,405.71,403.27,402.76,400.51,401.67,401.32,399.48,396.63,392.96,398.94,398.61,389.66,386.04,394.35,390.80,392.40,391.40,397.28,395.09,393.44,395.47,399.40,398.38,392.52,395.69,387.78,380.06,374.37,379.69,370.46,360.43
2005-09-18 22:06:39+00:00,L7,,,,344.48,,356.72,384.89,382.23,380.71,393.03,396.51,399.62,386.15,384.93,399.17,409.94,403.52,407.80,416.10,419.63,416.35,426.31,440.81,,,,,,412.32,405.17,373.37,318.92,284.93,282.91,285.05,272.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-26 22:05:42+00:00,L5,404.49,403.90,401.12,397.46,406.06,395.46,431.18,425.34,426.48,431.70,437.64,438.19,425.76,423.60,434.19,439.93,435.84,441.46,448.27,451.03,448.55,462.51,472.37,471.69,461.81,456.91,456.77,465.28,468.13,462.29,461.91,,,,,,,,,,,,,,,,,,,,,413.28,412.53,416.03,438.25,426.62,424.09,429.88,435.86,438.02,440.67,431.09,430.34,432.31,431.54,432.05,425.45,425.89,424.75,428.51,413.99,412.51,405.98,411.05,407.87,413.58,413.71,412.07,410.18,413.06,409.10,410.27,407.67,400.67,400.46,394.23,394.89,394.00,397.98,394.54,394.42,387.43,381.57,382.97,389.89,394.42,391.83
2005-10-28 22:05:36+00:00,L5,,,,,,,,,,,,,,,,436.92,429.38,413.17,441.89,447.07,,,,,,,,,,,,,,,,,,,476.31,462.97,437.98,437.26,431.75,437.13,442.34,444.18,445.11,450.32,443.92,433.03,428.25,412.03,416.38,403.61,414.10,417.38,414.58,423.91,427.16,429.61,431.61,436.65,432.57,429.05,429.55,427.80,423.11,417.41,403.74,405.04,404.09,397.72,400.35,396.31,402.26,413.71,407.28,404.27,402.04,409.15,408.10,393.43,390.14,389.01,388.51,385.47,383.50,399.50,404.80,396.99,400.77,388.69,389.63,391.22,383.92,387.34,385.57
2005-11-30 22:01:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.63,420.30,423.27,422.06,,,,,,,,,,389.86,388.92,384.65,389.72,390.69,371.96,388.78,,,,,,,374.08,372.91,370.15,376.90,377.66,375.93,,,,,,,
2006-01-08 22:07:25+00:00,L7,414.77,403.72,404.36,405.15,415.06,392.44,435.92,430.78,433.57,444.85,447.11,449.00,433.19,434.00,451.06,459.51,450.13,454.22,,,,,,,473.73,470.57,468.44,475.92,477.60,468.26,465.94,470.68,,480.34,485.43,488.34,495.21,494.47,490.94,478.42,444.57,,,,,,443.33,448.14,446.45,438.12,424.19,417.90,405.44,410.02,421.68,429.92,428.77,432.94,434.09,168.62,,,422.06,423.49,424.31,424.94,421.12,420.47,417.99,418.26,414.91,413.49,413.13,,,,400.43,400.44,399.47,404.74,399.56,404.37,404.93,401.12,400.82,399.04,,,,394.62,401.26,391.66,386.36,391.74,395.18,393.25,387.45
2006-02-01 22:07:49+00:00,L5,355.90,354.72,354.79,353.17,355.77,,385.37,390.14,390.68,403.31,409.65,408.91,391.95,388.71,399.73,411.96,408.46,415.32,422.80,425.80,422.74,434.80,443.81,439.58,431.57,424.17,423.67,430.75,435.77,429.35,404.07,,319.93,309.61,327.01,411.19,420.69,423.68,429.14,424.07,403.37,,,,,,,,,,,,,,,,,,395.78,400.78,400.00,391.03,386.27,385.42,387.28,386.22,383.71,383.19,379.30,378.35,376.86,374.50,370.66,371.70,369.47,370.29,365.35,363.39,363.99,368.21,368.01,363.49,366.18,364.08,368.04,356.98,364.90,363.99,367.40,366.07,363.24,351.76,354.81,355.91,360.66,359.67,359.37
2006-02-17 22:08:11+00:00,L5,398.63,391.32,391.16,385.12,400.81,385.53,417.09,413.83,414.98,425.81,429.29,428.36,423.52,419.23,429.07,443.11,439.48,441.88,446.40,449.60,444.88,458.48,464.71,461.67,454.51,450.73,449.84,457.66,464.48,456.64,444.79,445.04,443.92,451.82,458.23,465.45,469.89,473.41,473.25,459.83,434.45,432.35,429.86,435.53,437.13,431.77,434.00,438.42,437.28,421.90,405.91,400.98,391.05,396.63,411.67,415.84,412.90,415.41,416.32,418.68,418.58,415.01,411.47,411.89,413.56,416.40,411.47,408.98,407.81,408.58,406.77,399.23,397.56,396.11,396.84,390.95,392.33,389.77,394.01,393.65,393.13,393.86,393.88,391.36,390.53,390.39,387.83,395.44,389.06,394.65,399.28,387.04,378.83,375.51,381.37,380.15,369.15
2006-03-13 22:07:41+00:00,L7,393.78,391.03,386.87,,,,,,,,,427.92,417.89,415.68,430.20,439.75,436.76,441.39,448.63,454.06,449.42,464.81,471.06,469.53,456.70,452.42,451.92,460.45,,,,,,86.47,466.55,471.52,472.20,474.15,475.66,459.92,438.48,434.23,430.98,435.20,438.88,435.91,431.96,438.31,430.85,,,,,390.37,410.23,413.74,412.66,416.01,419.41,423.73,421.95,416.45,413.04,413.53,412.38,,,,404.28,402.39,400.36,396.73,394.29,395.41,397.63,395.68,392.00,387.62,386.19,,,,386.75,382.62,383.96,385.78,386.27,392.36,385.46,388.72,389.46,,,,372.49,369.13,359.58
2006-04-06 22:09:08+00:00,L5,385.87,380.30,377.94,378.59,390.00,385.56,411.93,404.22,404.17,417.76,422.06,423.77,411.84,411.58,425.08,433.56,433.32,434.45,443.32,443.37,441.32,451.82,459.99,461.10,449.45,447.68,446.49,453.68,456.90,451.47,438.45,443.96,,449.87,457.86,463.26,468.89,478.97,478.19,465.52,429.61,424.75,425.52,427.54,431.27,429.84,432.19,439.08,,422.87,405.35,391.57,383.47,383.13,,,,411.64,412.67,414.04,,,,402.06,405.40,400.15,401.74,400.55,401.19,398.15,398.54,393.19,394.30,393.76,394.58,390.98,390.80,385.43,377.31,382.12,381.34,386.31,378.87,377.63,379.11,376.98,377.72,378.14,378.50,376.03,382.41,369.06,364.96,363.87,366.17,365.64,361.19
2006-04-30 22:07:38+00:00,L7,,,367.38,364.30,,,393.68,399.00,401.63,408.01,411.12,415.25,401.33,401.94,414.00,421.43,417.43,423.32,430.30,435.20,430.89,,,,,,,,,,,,,,,,,,,,416.48,418.88,419.67,,,,,,414.41,405.27,395.04,379.88,373.91,378.06,,,,404.69,409.22,410.12,407.73,,,,394.95,394.42,392.46,393.42,391.23,392.28,388.42,386.52,385.61,383.94,384.41,,,,373.72,377.81,378.15,378.09,380.54,377.86,377.69,380.88,377.13,,,,377.62,369.51,364.16,365.09,366.56,350.99,329.77
2006-05-08 22:09:38+00:00,L5,409.63,397.62,397.61,398.02,413.98,390.27,428.96,421.67,422.76,431.52,437.73,439.19,428.43,427.09,435.62,448.07,442.93,444.03,448.00,451.56,447.60,459.49,465.42,464.26,458.98,456.08,457.36,464.24,472.91,464.88,455.38,459.62,460.83,476.85,484.82,488.21,495.51,493.12,,471.58,440.45,439.85,438.84,439.16,442.88,441.26,443.67,452.64,445.24,433.24,431.40,419.22,410.99,415.32,427.39,434.24,429.31,427.27,430.87,431.68,434.12,425.67,425.10,425.32,429.70,427.30,427.89,424.55,431.06,421.72,423.16,416.43,411.43,410.70,410.53,406.62,410.61,408.14,411.30,410.53,412.34,412.08,412.09,406.84,400.93,400.33,404.39,401.84,405.30,399.24,411.83,401.74,397.21,392.37,392.88,383.31,372.45
2006-05-16 22:07:40+00:00,L7,386.92,373.85,374.32,375.06,379.79,382.92,405.38,404.40,406.71,418.70,,,,,,,,,,,433.49,448.43,,,,,,,,,,,,,,,,,,,,,418.57,,,,,,,,,,,,,,,,,406.92,408.56,401.04,396.02,395.73,396.54,396.60,396.83,392.78,393.14,390.66,391.40,,,,382.15,379.98,375.94,374.26,378.29,379.95,380.57,376.95,382.28,,,,377.07,384.71,378.89,382.59,384.81,371.09,369.70,364.36,368.51,341.39,
2006-06-10 22:01:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.70,392.73,392.54,,88.35,,,,,,,379.36,381.29,,,,,,,,,,219.91,231.57,
2006-06-17 22:07:34+00:00,L7,384.52,371.17,368.38,366.96,367.69,376.34,401.25,398.56,400.75,413.72,415.14,417.21,404.64,406.07,421.26,428.90,422.92,424.31,435.33,,,,,,,436.92,437.32,443.05,,,,,,,,,,,84.52,,424.67,419.58,,,,,417.90,422.35,411.67,405.73,397.84,375.29,379.38,381.49,394.15,402.93,402.95,408.20,408.10,418.14,,,,399.82,399.95,396.73,396.62,392.99,391.44,391.99,387.70,386.61,382.56,,,,379.77,372.06,375.35,375.66,378.93,380.57,377.62,374.69,371.94,,,,,362.25,,357.11,359.61,362.51,369.30,233.57,
2006-06-25 22:10:20+00:00,L5,388.83,385.30,378.94,375.59,388.14,385.41,413.64,409.77,405.07,415.04,417.52,419.64,410.50,408.76,421.09,430.52,426.86,433.53,,,,,,,,,,,,,,,,,,,,464.30,464.45,456.11,433.47,432.25,427.68,431.68,432.98,430.14,432.89,434.62,426.20,423.47,399.84,368.93,387.77,389.45,407.27,409.98,408.01,415.46,418.29,423.27,421.73,419.55,413.82,416.70,409.72,408.92,403.62,398.25,397.04,392.63,394.24,392.73,393.07,390.35,391.56,388.79,389.43,381.77,382.31,380.56,377.23,382.61,377.35,378.80,376.23,381.05,379.59,382.03,382.83,381.37,383.75,369.31,364.80,363.21,366.68,241.60,283.81
2006-07-03 22:07:28+00:00,L7,383.21,375.40,374.87,372.21,379.07,377.81,408.64,406.05,408.47,419.60,422.17,423.77,412.94,413.19,425.74,444.99,,,,,,450.44,457.22,457.40,449.03,442.89,442.06,450.57,453.81,449.53,443.30,435.88,,450.59,462.66,467.30,476.90,479.85,,,,,,428.10,428.09,424.64,421.89,426.20,418.33,415.79,408.09,394.13,391.75,387.33,402.56,403.62,,,,,416.07,408.43,407.59,404.62,407.05,405.57,404.71,398.90,403.85,398.83,398.83,,,,390.16,387.05,388.90,381.99,386.02,387.42,386.16,385.20,387.24,381.48,,,,383.45,376.68,378.43,,377.31,369.92,364.10,372.56,,
2006-09-05 22:07:11+00:00,L7,390.94,381.64,379.02,380.51,395.13,384.64,408.55,406.71,408.43,420.90,426.65,426.56,415.59,415.63,440.51,,,,,,,452.34,460.62,456.75,454.86,447.84,448.38,452.47,456.84,452.65,443.56,453.51,,459.52,469.32,471.98,476.46,490.20,,,,,,427.69,430.98,426.66,425.21,429.92,422.54,413.49,408.87,270.71,391.88,398.64,409.67,411.36,,,,,420.60,415.26,409.90,408.09,407.46,412.75,408.18,407.72,406.42,408.27,405.50,,,,398.91,396.25,395.96,391.63,392.66,399.75,399.11,398.77,400.04,395.18,,,,395.67,394.72,388.17,388.32,385.44,378.90,376.81,379.57,377.41,367.31
2006-09-21 22:07:05+00:00,L7,387.87,374.82,373.40,373.85,385.34,385.69,407.01,403.11,404.87,413.33,417.54,419.73,411.69,410.08,424.32,434.18,428.97,,,,,,,456.44,447.42,442.34,441.67,449.82,451.65,444.81,438.16,438.41,428.90,448.21,457.89,464.29,470.88,471.23,465.23,444.48,,,,,425.71,422.52,422.23,427.20,419.14,411.15,401.30,398.26,377.79,390.51,405.71,407.05,403.85,,,,,406.72,400.78,400.40,403.57,401.86,401.59,398.99,398.89,398.65,398.48,394.26,,,,385.39,382.75,379.74,382.85,388.99,389.21,389.60,387.47,388.82,384.61,,,,383.58,384.64,389.56,376.90,378.92,370.77,379.49,374.63,368.09
2006-12-02 22:12:34+00:00,L5,423.55,426.63,413.95,404.70,435.16,387.96,433.08,430.31,431.70,444.44,451.56,454.46,438.32,439.15,453.26,462.88,470.18,464.50,475.68,476.98,473.96,488.99,495.01,493.67,481.22,478.19,480.09,495.25,509.49,496.30,473.18,471.33,,487.58,492.06,499.95,512.17,506.74,,488.61,471.31,461.84,463.64,469.13,470.99,469.64,468.74,471.54,472.24,459.82,464.09,461.30,424.88,428.64,441.06,444.83,443.45,449.63,454.11,466.95,466.27,459.83,457.04,457.71,462.24,461.31,462.22,465.86,451.66,446.94,446.39,442.73,444.36,440.19,444.08,448.53,447.09,441.27,443.85,444.73,446.92,446.80,448.73,435.06,438.75,434.78,438.31,434.84,437.27,437.77,446.69,433.75,429.35,428.34,430.05,428.93,405.86
2006-12-10 22:07:44+00:00,L7,386.13,376.89,376.04,377.10,395.53,376.50,407.50,403.63,406.84,420.29,426.49,427.37,413.51,411.12,426.68,,,,,,,453.40,457.21,456.70,448.76,441.96,440.07,447.72,452.09,446.22,440.65,440.11,446.57,453.75,460.36,468.06,475.66,480.08,,,,,,426.00,428.20,423.02,422.12,426.67,421.67,413.84,403.68,397.98,362.65,384.31,402.29,,,,,,409.68,406.09,399.06,400.39,402.01,402.43,397.44,396.67,394.35,393.77,,,,,384.30,382.99,378.17,374.23,375.85,375.90,377.38,372.40,376.60,,,,,377.57,376.09,372.56,373.72,364.60,361.13,362.43,368.96,375.54,356.68
2006-12-11 22:06:28+00:00,L5,462.34,462.52,462.25,496.88,477.68,451.38,500.59,495.58,496.47,510.16,513.85,515.63,503.82,504.50,524.13,532.01,525.42,533.56,545.89,538.10,531.62,550.16,554.60,546.17,536.46,534.21,538.24,550.42,,,,,,556.45,567.87,577.83,583.87,583.44,,,,544.60,538.07,540.69,544.60,,,,,,,,,,,,,,,,,547.62,540.60,545.77,549.24,552.49,548.40,548.32,554.71,550.55,551.91,549.15,549.57,550.23,548.64,550.19,537.05,532.20,535.74,541.70,542.79,541.37,550.61,548.04,547.93,548.95,550.44,546.58,550.08,547.38,543.17,528.92,515.69,516.22,519.22,519.22,483.01
2007-02-13 22:06:23+00:00,L5,414.54,406.56,401.99,399.94,413.46,400.51,435.09,432.27,433.44,442.72,448.05,449.79,430.82,427.36,440.86,450.41,444.84,453.83,459.60,467.50,460.97,474.99,483.74,485.98,476.79,474.75,472.97,481.57,488.03,475.10,471.07,474.15,484.51,486.50,482.32,483.91,488.59,490.27,488.36,472.23,447.13,447.77,444.84,448.58,451.04,451.90,455.91,459.57,453.98,442.05,436.96,432.81,414.87,409.33,422.35,425.04,422.11,431.72,435.03,433.77,434.82,434.11,429.03,428.02,428.72,430.96,427.20,426.37,416.16,414.66,412.45,410.51,406.10,406.84,410.38,412.32,409.37,404.81,404.08,406.96,407.30,400.88,403.02,396.42,405.04,398.76,404.26,410.68,409.61,409.69,411.60,401.98,394.63,388.89,393.66,391.21,376.52
2007-04-01 22:08:07+00:00,L7,393.74,392.18,382.70,382.90,396.87,391.85,425.89,419.09,417.78,427.35,434.87,433.98,422.53,419.45,,,,,,,442.78,461.36,466.70,465.11,460.15,449.08,450.15,459.45,473.15,466.44,461.30,461.74,,471.12,477.85,482.72,503.35,90.93,,,,,426.01,427.93,429.92,425.94,428.83,,,425.69,418.35,385.08,,394.35,,130.06,149.20,161.15,,414.32,,,,404.94,418.93,421.67,417.42,416.69,412.90,426.22,,,,,,,,,,,,,,,,394.14,384.18,386.12,382.23,363.62,377.48,361.27,371.91,380.94,,,
2007-05-12 22:01:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.10,443.23,438.58,424.84,419.69,348.15,,,,,,,,,,,,417.73,421.06,421.40,,,,,,,402.33,399.29,402.51,396.63,398.28,393.29,394.69,,,,,,,398.04,394.26,398.83,395.02,394.12,394.33,,,,,,
2007-05-28 22:01:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-13 22:01:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.97,191.96,,,,,,,,,,,414.15,415.54,407.91,,,,,,,,,,,407.81,401.07,401.51,,,,,,,,,,401.50,
2007-07-22 22:07:45+00:00,L7,382.92,376.85,380.91,380.41,389.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.92,480.01,,461.74,434.54,433.22,,,,,426.46,429.09,426.75,415.80,407.88,410.38,388.68,392.00,409.42,415.04,407.61,413.13,418.64,183.86,,,405.89,404.72,405.68,407.37,405.09,406.27,405.08,406.28,405.42,400.79,398.81,,,,398.61,393.88,394.71,392.83,395.64,395.45,397.04,389.90,392.84,,,,397.12,388.92,,374.34,376.27,365.76,374.84,339.52,306.90
2007-08-07 22:07:40+00:00,L7,395.00,369.85,375.29,384.46,,392.33,412.72,403.99,403.79,413.99,414.99,419.76,,,,,,428.23,432.84,438.88,435.44,450.12,459.95,,,,,,,,,,,,,133.30,171.20,95.93,,467.23,442.05,432.94,430.79,435.47,437.99,433.31,430.23,434.36,428.73,423.23,410.73,407.11,400.61,,,,412.03,418.06,421.10,426.07,424.89,424.12,420.87,421.58,420.68,418.97,412.85,413.67,,,,401.72,399.38,399.60,398.37,399.87,399.14,398.08,396.05,395.95,394.21,,,,382.39,,,,363.04,376.92,377.25,363.40,364.03,,,287.26,344.46
