,dates,mex0573-0000,mex0573-0001,mex0573-0002,mex0573-0003,mex0573-0004,mex0573-0005,mex0573-0006,mex0573-0007,mex0573-0008,mex0573-0009,mex0573-0010,mex0573-0011,mex0573-0012,mex0573-0013,mex0573-0014,mex0573-0015,mex0573-0016,mex0573-0017,mex0573-0018,mex0573-0019,mex0573-0020,mex0573-0021,mex0573-0022,mex0573-0023,mex0573-0024,mex0573-0025,mex0573-0026,mex0573-0027,mex0573-0028
0,1984-10-22 17:47:12+00:00,210.23493606459292,216.04144973931037,213.37419906881104,209.0963784053415,211.10468775892633,218.91270690257096,202.75548768729467,193.9638188229202,187.69623787245925,181.47332099671578,178.05790660581366,182.4150078044695,178.4162648173016,,193.51166259487428,198.6403619598406,194.944594641622,199.55654791941757,198.14993579087118,215.90435854551166,251.84686850404373,241.91651106728193,218.51072691895806,223.71370791140097,224.5731123670965,234.2729948388974,231.33074274015365,230.10985650212373,230.51436057607526
1,1984-11-23 17:47:03+00:00,216.595096002501,210.34384125492,212.70506909314108,205.36983047243174,216.8331689033375,224.2073630787056,200.06884667410395,168.40111144948915,172.93617012070501,158.83268686179787,,180.75106361167465,188.94477843905483,,193.14379704873468,201.55160074883034,190.35263347163922,196.08867569571353,190.23391528737383,216.94519189674102,232.6556831737615,222.9838586307744,217.4562721284159,224.44424337105437,221.06254532669294,225.4397965493276,225.93704607529475,225.52538182356938,230.2670520322124
2,1986-04-03 17:42:51+00:00,228.52301992445445,230.1575521359192,226.40515458681438,214.5543947533288,222.6600606743827,233.30423009752704,216.64110637972507,215.3141419584988,222.5957317150705,210.03980684012996,204.62242094963852,214.70028146789355,212.78728189771803,221.36644383565772,219.6276865245293,223.42907427381388,212.23495347496504,198.4758780094079,202.853839195883,225.8484612177781,253.8725476950487,239.38962192166179,234.51382622043946,241.44710763523724,248.02106189918277,246.2053837941234,244.3580349280789,245.7588664166255,250.44693352493394
3,1986-04-19 17:42:29+00:00,229.23638846677585,232.61598698106937,228.0816888822926,215.593434442203,225.54385755750195,229.77415971229465,222.33658637115536,220.25809885260645,223.8799117649724,210.5933438773739,212.43817829477615,222.0638389309618,216.9856767161646,222.9249183788627,224.12964498863974,227.0168511712558,215.205358624307,207.23564431601505,209.73628337718,231.41371848963044,262.44713011450676,249.08051021220854,239.07104202582477,246.2895294030884,248.10573714844537,248.57565153370612,246.2752422988077,248.74021109949706,249.33089082142683
4,1986-05-05 17:42:06+00:00,214.99377440790795,217.74909263007802,207.87005968285342,205.9034654275779,213.93614471834897,223.8086745858651,208.74433405418478,201.40669657308936,203.59652509454966,206.13954362574904,198.9451812781012,211.35786481305084,203.5149826464856,204.7564667262287,208.0381085159226,208.06483299609505,200.48827676052275,207.2729523937785,201.0543531390345,219.63534257657392,236.49703979101506,230.76830524610347,219.6036132946342,228.85813554193612,231.95141286818966,233.06871411632235,235.81645426220035,240.45409155366156,242.87809323157595
5,1986-05-21 17:41:39+00:00,208.75916154643383,210.38683307571665,207.51443284231402,202.42525109581462,211.57562967381074,223.7242126857712,209.98024762811283,189.4870986846412,196.1782029337515,194.6607850623236,193.5482884525862,203.58005342200065,197.14849181575192,193.18654159592225,203.85586891883955,204.30750609487038,196.34194376250912,199.8255581844679,196.27833877873877,208.0691407448819,239.44568043323383,204.7220460015972,213.2245465830111,221.91734033401173,224.22318540568435,227.73431000234842,233.5096947500276,244.01635236060264,264.70851019176826
6,1986-09-10 17:37:51+00:00,206.8071350534023,211.68837269556442,208.02657291145823,206.01141927305858,218.58522851819183,229.01900485155772,232.909458991831,191.77442904353637,195.20203275122753,187.14630075294886,184.36499831783019,185.38414567706107,185.33375775341213,195.8793696201703,199.19445678841683,201.68284364539167,199.01263406901379,203.38717678001981,205.53602605687004,222.7113108508438,245.1061887603829,206.18118564722513,205.08204488228523,216.60783702183855,228.40755208476054,235.12245879170626,234.27435888725344,246.71214804617918,272.7639415598624
7,1987-02-17 17:38:03+00:00,213.43721086056317,218.99401994294556,211.75545484691966,207.43522501779958,215.7804070512434,216.5116472423336,202.84510273392226,183.04707309641427,182.95567152972512,180.8378950126582,170.93316741186925,181.11923276358002,180.6367026334063,175.02086304896474,,199.9050982621377,193.68756705789332,192.30004849039514,192.18976530562722,213.28069110713702,,192.69177385275032,212.89480415891802,216.27366231700825,222.35050595086025,230.92324037242878,229.29780755715709,225.2768270550812,230.31719260270162
8,1987-04-06 17:39:49+00:00,222.4733373167537,226.0127265909033,227.67449410519188,221.37073023124725,222.7472356766119,222.62339932506308,214.19624564448114,215.09365057889912,218.6260286652846,206.33532130597413,197.0627237592637,213.02291063447097,209.4752844805036,216.49152053911143,216.73434315687777,215.8501527469474,210.40726058029907,206.17148801157643,212.9669286671128,229.6595666268529,261.0675488268642,244.5595086141879,224.23517073358892,221.44982710825323,231.54976154201142,239.17603402403594,244.7624986811142,246.79967102990395,256.69205573504206
9,1987-04-22 17:40:20+00:00,224.03557123446524,223.21450600121614,222.59970480763846,225.34962866624036,229.55372620650212,235.5563611301095,231.7601077295574,224.26278033034177,221.6732497954554,215.54546641627329,213.01554725090284,223.95105381900981,213.38451646256834,222.86571887950976,221.8658991605841,226.83729611598494,217.78584140130698,209.33090539928136,211.21396123508742,229.93328125111287,249.6026697173243,237.25137603935963,241.54896171508048,243.7751760007852,247.58576432863867,250.62364518404067,248.57345421722607,249.68289257537455,247.744638166678
