,dates,chi0472-0000,chi0472-0001,chi0472-0002,chi0472-0003,chi0472-0004,chi0472-0005,chi0472-0006,chi0472-0007,chi0472-0008,chi0472-0009,chi0472-0010,chi0472-0011,chi0472-0012,chi0472-0013,chi0472-0014,chi0472-0015,chi0472-0016,chi0472-0017,chi0472-0018,chi0472-0019,chi0472-0020,chi0472-0021,chi0472-0022,chi0472-0023,chi0472-0024,chi0472-0025,chi0472-0026,chi0472-0027
0,1986-09-25 13:55:30+00:00,247.30434688831986,246.12027505394582,,,228.77517342267453,235.33968145521254,246.4347035471747,246.92117302918757,263.6818280191808,249.1494161886512,239.33557670504814,,,,,241.00442765740328,,,,261.2473863944958,246.22959840996072,250.37686699921642,,,246.96007009103474,242.7918833041193,240.55174501785498,239.01301550708592
1,1986-10-11 13:54:59+00:00,268.4413576119406,270.78582701341224,278.80839457266063,272.7144097131792,264.52504380629875,261.2304971790977,260.2237545033373,263.2899986452465,268.38977423466883,272.17578944472774,274.6080636586675,,273.79413524501507,270.510012944265,272.195529950129,279.71998436390646,281.6218061001196,285.2118282605054,282.7765245798408,279.8146476298769,271.0812482300814,270.5122687258539,280.6669835113034,282.5112055170893,278.69561454675915,279.58569614797824,274.53728967094895,269.8371375127292
2,1986-10-18 14:00:56+00:00,237.48426798152315,243.3891852342722,242.2954922511185,243.2900309833105,223.9048747196565,,,,250.67220564057502,240.2638060612693,,228.79547138442626,241.87356238387264,,,231.6012454768224,,,,232.96196890850754,232.76214951194103,235.0941428261095,,,229.38532126977287,222.3554777884074,,
3,1986-10-27 13:54:26+00:00,268.0511324032065,255.61238448836886,254.04420974361378,265.9140419866296,252.54541309052024,258.7525808607646,259.8101601700005,263.48906664402705,275.64321835041534,273.2707586280527,269.1819794233583,267.8206762452104,270.724868751535,259.2215874880849,259.35396655814134,260.86036957853366,262.0734871787946,260.9615092939264,267.1019090946727,265.6073211319392,261.95753519215987,260.1274959778194,266.8898183111915,264.02301658629085,259.8223697782042,255.75315922388356,253.73372732344995,253.26592010943213
4,1986-11-03 14:00:21+00:00,263.3485043114415,260.29843657972106,261.7190318562631,258.77524405087183,254.49516615135377,256.5465436455828,258.6843899576286,256.81209861753325,263.2623169852043,263.487035745286,260.1821858392589,266.1360446072639,267.13649439350274,257.43599492181795,262.77406127843784,256.85311146826064,259.85766414960403,263.5903046390582,264.6322363373047,256.4143046462115,260.08163210019455,256.3415795456034,261.28411431741677,266.35577509192086,256.30552153408445,255.9854643998972,248.11432037273357,250.9307139682865
5,1986-11-12 13:53:50+00:00,261.548447683024,252.13400684412773,247.05395152618132,247.67642479653847,238.48201687825025,247.48421291872882,245.73535367654975,244.52595375846306,266.9166338399875,265.61485687105574,263.11004571328044,267.67220034842944,267.0046274205406,261.7980968457487,254.86639005063134,253.58889425584354,251.191477859713,250.3687687515885,254.34835936429235,259.547354922959,258.0447954016482,258.5092826904111,260.4104975640069,257.6373203438904,260.38654059750775,243.3291667844971,239.13011911487703,234.4857710111844
6,1986-12-21 14:00:25+00:00,269.13675286223224,267.92899901577414,265.6758648440257,264.2615179282963,263.3455713493463,261.0293116733398,266.2707807490648,272.0490350144256,272.38167532109605,274.2070639451356,283.45835469789654,279.6112443403831,277.5560872151337,270.76109371497967,277.43295077728953,275.2667087358664,271.6168480187433,270.01219779079713,274.5006538720247,276.5572637120795,272.01186781253836,267.56147000008536,267.60177349699,287.6053335526523,286.22666952468796,283.03554199102894,266.85312063995707,258.2830953225707
7,1986-12-30 13:54:30+00:00,272.0259546955605,284.25744592563365,283.2487675824171,278.94848036137967,269.646808341968,275.2707162952648,281.8770639721112,276.01059129269504,276.5632994452901,277.926774711574,282.271428976397,282.59208476537555,276.83776860231205,291.0037668848888,293.07593071759175,283.7168330145416,276.3357373663244,280.6659644346705,289.84788076461007,292.8827434889534,275.4076614541975,268.07614923920335,275.35280292481383,288.9965707765823,305.2017760210071,290.78957141848514,273.03425271630226,276.70369837818333
8,1987-01-06 14:00:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-01-15 13:54:59+00:00,265.8599541114248,265.2231261724969,263.0428955279665,267.68123375389854,259.52622157802944,261.6261829639017,261.1009779101015,260.0378953378701,276.0194377056598,275.5456125304549,273.9226346021893,271.3088618523943,272.73271081509586,272.8612494272594,272.6002090046239,265.82961844609065,269.5239519134342,267.71225110612005,272.33376658993745,280.177536821767,272.5442345760318,276.6068456840811,267.8354565342088,272.73318965696865,282.81955979588884,278.78993602937146,262.50293838535566,256.5901880223348
10,1987-01-22 14:01:21+00:00,278.97428455995487,278.45783892313506,276.39162221040016,279.96145043059596,286.52885003315697,275.9275780090934,272.4523615852026,276.72883305028864,278.5971080891909,274.9159411325003,283.44683109810967,279.9986861162049,280.57657247265337,276.2604535024143,282.2870365500802,275.29470846411243,271.8827518183763,287.2777453750256,284.7366170591614,291.89812484756976,282.53918400416126,285.71281129659917,272.60077341674986,283.8182502143374,301.2398053834876,295.9967178519211,278.38089255477905,273.28519449841224
11,1987-01-31 13:55:29+00:00,235.62020224937967,239.98632511804547,247.57313093624924,247.1340933797271,234.94172004592684,253.87066814180815,243.18956511491075,242.63805431284868,261.091439021398,255.9754188655612,247.32496204160594,239.50305762080987,,,247.6498748076913,238.55239229180927,252.49702308662583,,241.1126511207683,,247.5499252662413,252.86682897869133,238.00278367944543,,242.31063541624206,,235.1371637983174,247.3595608164431
12,1987-02-07 14:01:56+00:00,270.21910101851597,265.29567484909813,263.5166622418875,270.3913670921614,263.78182420637717,269.8843698867545,274.3737976759763,263.20589869491795,274.678323512098,277.80086282004436,272.32326770511634,266.94824251047567,272.4191050974927,269.4578982274052,272.0364228968637,270.937501451911,269.21397136631947,279.2120034573008,262.2965287493393,289.73115115465384,283.61916823569226,280.61345194662056,280.44916052715473,272.5375697948083,276.67866107147546,288.07854878920733,274.0886461620907,264.5417214071859
13,1998-03-09 14:17:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1998-03-25 14:18:11+00:00,248.92762147461423,248.3735984874495,253.89446974182619,258.0520062628682,257.0048688744022,259.29919830471795,251.03840422442306,245.53168851482081,254.36906228300617,251.85387407553236,247.42020377517372,255.98755540195762,253.98560877015092,251.62871542358653,258.3058950020795,262.43942480333334,264.35619638790706,264.6204336699351,262.6909688998303,274.7555820237469,270.1020268163236,263.82301466506243,277.5728438344256,273.0552499267697,264.4499798262705,264.64696662638175,262.8274112129295,263.1201039132979
15,1998-06-13 14:19:18+00:00,237.3464553530079,243.33643987235428,239.36494727960746,244.13107904998918,247.77517144576768,243.3840383805426,244.4499339231619,237.86647081505595,239.6495395450372,240.01257334545406,246.27196736632882,238.61841972670504,239.2636996533155,231.8021448776055,244.54355060059103,246.04217377111496,256.7566194563208,260.52930387767515,255.7420984524775,258.0385078271862,245.1253276806174,,,,,,,
