,dates,chi0472-0000,chi0472-0001,chi0472-0002,chi0472-0003,chi0472-0004,chi0472-0005,chi0472-0006,chi0472-0007,chi0472-0008,chi0472-0009,chi0472-0010,chi0472-0011,chi0472-0012,chi0472-0013,chi0472-0014,chi0472-0015,chi0472-0016,chi0472-0017,chi0472-0018,chi0472-0019,chi0472-0020,chi0472-0021,chi0472-0022,chi0472-0023,chi0472-0024,chi0472-0025,chi0472-0026,chi0472-0027
0,1986-09-25 13:55:30+00:00,246.21724948022046,244.71107471011325,,,226.9633444091755,233.52785244171352,245.1664232377254,245.53759450978833,262.29824949978155,247.99643408915182,237.9519981856489,,,,,239.62084913800405,,,,259.86380787509654,244.87072664983646,248.99328847981718,,,245.5764915716355,241.40830478472006,239.16816649845575,237.6294369876867
1,1986-10-11 13:54:59+00:00,267.7659855321242,269.9103446877243,277.82347695626174,271.9518928488704,263.39942367327143,260.1048770460704,259.4358204102182,262.43043418002566,267.530209769448,271.4594857237104,273.74849919344666,,272.91865291932714,269.65044847904414,271.3359654849082,278.8604198986856,280.76224163489877,284.35226379528456,281.91696011461994,278.95508316465606,270.2370331303109,269.6527042606331,279.80741904608254,281.65164105186847,277.8360500815383,278.7261316827574,273.6777252057281,268.9775730475084
2,1986-10-18 14:00:56+00:00,239.909485314163,246.5329854802868,245.83226752788497,246.02817958467807,227.9469036073896,,,,253.75884588211665,242.83600626255398,,231.8821116259679,245.01736262988726,,,234.68788571836404,,,,236.04860915004917,235.79367117774086,238.18078306765113,,,232.4719615113145,225.44211802994903,,
3,1986-10-27 13:54:26+00:00,268.2616696452303,255.8853031354368,254.3512432215652,266.15174532439846,252.8963084938933,259.10347626413767,260.0557869523616,263.7570231338756,275.91117484026387,273.49405570292646,269.44993591320684,268.0886327350589,270.9977873986029,259.4895439779334,259.62192304798987,261.1283260683822,262.34144366864314,261.2294657837749,267.3698655845212,265.87527762178775,262.22070674468966,260.39545246766795,267.15777480104003,264.2909730761394,260.0903262680527,256.02111571373206,254.00168381329846,253.53387659928063
4,1986-11-03 14:00:21+00:00,265.0595226041326,262.51642325543173,264.2142668664376,260.7070388974586,257.34686330583895,259.398240800068,260.6805779657682,258.9897582627765,265.4399766304475,265.301752116322,262.35984548450216,268.31370425250714,269.3544810692134,259.6136545670612,264.9517209236811,259.0307711135039,262.0353237948473,265.76796428430146,266.8098959825479,258.59196429145476,262.2204049660584,258.51923919084663,263.46177396266,268.5334347371641,258.4831811793277,258.1631240451404,250.29198001797678,253.10837361352972
5,1986-11-12 13:53:50+00:00,263.60090826391274,254.794603893428,250.0471232066441,249.99371900076773,241.90278451306486,250.90498055354342,248.12989102091998,247.13817631595785,269.52885639748234,267.7917090023014,265.72226827077526,270.28442290592426,269.66522446984084,264.41031940324353,257.4786126081261,256.20111681333833,253.80370041720778,252.9809913090833,256.96058192178714,262.15957748045383,260.61037112775915,261.12150524790593,263.0227201215017,260.2495429013852,262.99876315500256,245.94138934199188,241.74234167237182,237.0979935686792
6,1986-12-21 14:00:25+00:00,266.9766548486103,265.128871961079,262.5257219074937,261.8226975903361,259.74540799330975,257.42914831730326,263.7506663998392,269.29981936072494,269.6324596673954,271.9160509003851,280.70913904419587,276.86202868668244,274.7559601604386,268.011878061279,274.68373512358886,272.51749308216574,268.86763236504265,267.26298213709646,271.75143821832404,273.8080480583788,269.31174529551095,264.8122543463847,264.85255784328933,284.85611789895165,283.4774538709873,280.28632633732826,264.1039049862564,255.53387966887007
7,1986-12-30 13:54:30+00:00,273.6043704295629,286.3035403956368,285.55062386117066,280.730562641705,272.27750123197205,277.90140918526885,283.7185489951141,278.0194840450618,278.5721921976569,279.60085200521297,284.28032172876374,284.6009775177423,278.8838630723152,293.0126596372556,295.0848234699585,285.72572576690834,278.34463011869116,282.6748571870373,291.85677351697683,294.89163624132016,277.38068112170055,270.0850419915701,277.3616956771806,291.00546352894906,307.21066877337387,292.7984641708519,275.043145468669,278.7125911305501
8,1987-01-06 14:00:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-01-15 13:54:59+00:00,266.14434390401954,265.5917796073419,263.4576306421671,268.0023190036022,260.0002045656872,262.1001659515595,261.43276600146197,260.3998459829906,276.3813883507803,275.84723806805533,274.2845852473098,271.67081249751476,273.10136424994084,273.2232000723799,272.96215964974436,266.19156909121114,269.8859025585547,268.07420175124054,272.69571723505794,280.53948746688746,272.8997218167751,276.9687963292016,268.1974071793293,273.09514030208913,283.1815104410093,279.15188667449195,262.86488903047615,256.9521386674553
