,dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
0,1999-08-17 22:13:37+00:00,,145.14318577530366,175.49425135361008,,185.8233770689805,193.48016090008895,194.8844355772165,204.71208428927028,208.18254034974296,211.84704939671738,219.28614468745508,220.08210168251583,214.39445366161289,208.88558500242948,207.82722256751637,217.24500715309034,200.9687304263263,194.32612220709422,,,162.32221828430391,146.16219241495907,156.6372662432439,172.0675330593977,170.28030916944607,158.57810753770116,176.06172926178962,178.81887297406988,177.2380041012192,158.5495526946335,174.89105356440976,186.9014434390868,177.60442078910486,172.9363700278757,163.25723499133443,161.78394146966068,170.80401837743517,175.47312976038265,153.8793119666437,165.7840154585266,178.43721322120484,164.9845463970432,160.84051773643776,167.81189681776002,171.88961627718606,191.5473840554573,166.237212968265,157.69336883115466,166.62908683750385,170.96440468257944,181.01287410417552,169.73146064117978,177.06956273921983,170.0686626173541,182.40661507619458,175.73274152636057,174.08608417580285,180.74186242458606,167.33289137247414,163.22677500092362,153.51840656925782,165.66877386007258,168.88274171036923,159.17017259079216,,144.2790062501953,127.67919942132313,,,162.41900072828457,169.86570441663662,179.71821858601555,194.13143229061336,,188.88661378940435,169.4587773687954,,154.33196993241097,165.9187977295282,161.93301617099053
1,1999-09-27 22:07:36+00:00,,142.59944841840831,166.84623198919613,,178.65575323060997,186.38648089607523,188.9772497747592,193.66241759759532,205.0451900485896,201.62183071556902,209.7640456476968,217.26185507202638,206.2726871816542,205.27447310590495,221.97536756035572,204.81383271742936,194.29949864975643,196.44828729160798,,,175.1760786342203,145.46217291998164,151.79255561544832,170.23043314592513,,169.3232270165213,181.38814670976748,169.38899384613558,166.39763724533069,159.95215767436932,190.94064402952333,193.1221603745327,173.2849276211576,166.34911030650983,160.1941495207481,163.99186261066896,,187.23382515273804,,174.86432872459298,185.6820554901029,173.85174313788218,162.44177311092636,168.76467113757568,158.37005248411035,166.28600382304728,160.5789789005183,162.26198102742248,173.69384775384566,171.56213407962244,184.69239219582528,174.7087911801097,171.7479404273339,173.13851628956786,171.8813837691256,170.2491505660247,174.29957693906243,177.5705855283685,152.87411683973835,162.43268550919407,153.06725092009458,160.34680386646738,162.94390834990722,157.14726099291036,143.02343002760313,144.3539110078278,147.01574055452056,,,162.4280521019227,157.3590856701893,175.03281606120916,196.81361436257885,,170.7048759429058,155.26041461797868,142.26405530677005,147.1509735019241,161.6793992141869,172.7154632079539
2,1999-10-04 22:13:49+00:00,,,,,,,,,,,,,187.61050824745732,,,,178.31568739175972,181.25776909853974,,,,,147.90266141185623,171.09886938309035,151.77474866906502,,,,155.77217297681224,145.12993144725056,,,,,,,,,132.62558769409495,,,,,,,,151.94053281344722,,160.36671313805246,,,,,,,,,,,,,,,,130.61349150987016,,,131.4863333515916,,,150.96802013417783,,,,152.26788494871076,,,,,
3,1999-12-07 22:13:41+00:00,174.05112910269915,172.93668695477925,191.5535862670336,198.423929477968,211.75213870430431,219.93170667771017,215.75862312925491,217.36138507949326,218.28690185709397,220.17791769495983,232.1160160620394,227.81962357671065,228.86279445171658,232.172630549915,225.57801404433536,230.63883963679112,231.05417776524905,223.78501355914156,222.63546570056215,211.88291101694205,199.90769497443296,174.21018473847226,188.36038362673233,204.91553905337184,191.12796271133814,184.20890149288758,196.99133529852668,193.78741245366305,199.83833491311958,196.88509944275836,203.01808100757358,201.62217930758524,199.74122201922518,195.93180384141726,196.24516292433015,197.74411351128822,193.05688627016036,205.69002664406327,191.7033084252745,186.49289937973063,198.47206137602805,195.82230578393214,192.29949139705232,,203.1222459466974,,201.24449738888973,173.98993383050015,175.73486447873427,180.25212234492164,179.44991998719195,179.45926365609796,185.84224517899435,187.68292551764193,188.0580909309708,191.43632951186407,188.28346637687386,186.53355894629743,166.4604661367613,172.94997173461414,166.7242381149097,177.67697685496137,186.1793930289385,177.9218228255247,160.78793043292833,152.87993154584268,152.327759377916,,178.7466272852289,189.9905871295713,185.90136319472012,176.04955774527934,171.08537358939762,168.08321957627146,165.58127985279071,160.3443067839422,163.6579958999463,173.73222999397794,186.41324079773503,217.17565870704655
4,1999-12-16 22:07:33+00:00,,158.24846196241043,186.97274534970217,183.72625690282433,197.36762552750713,201.6269569511682,193.99240931254712,204.71419623260033,,199.0769872459276,206.5498455745744,213.35267154597682,207.79422950476413,,216.56781188733322,220.36379664005295,214.08218816617634,204.98510804423796,203.01811213564534,191.97514375499455,181.08783669613928,161.40574978382938,170.81565778245826,189.50010959668475,175.12960591685487,162.82260460373172,179.9935473862204,,186.36748507564465,174.8130075956089,179.59784350950324,195.4126675060199,191.26757400461537,184.63926360741556,184.60415892808751,185.42924112273593,192.44706770257812,199.64851713531064,173.53108502102177,175.8136585871119,182.86989873130292,181.14211445729927,,189.3774883416977,187.8570558828008,194.2275516295598,184.31489425518686,165.77279938450988,169.86023613038725,167.1156848976675,,168.65212504178172,172.92066937295047,164.5524305552011,177.18265040495817,176.10927393837426,174.67925920054304,173.44791039520766,153.01493682921853,155.0473301877038,146.3122621821502,161.2318788086382,170.3238164831616,167.1154748828707,162.13460843005296,150.55980620227353,136.7101323113751,140.5273555432507,165.50885528798642,186.32351565187227,177.3883163118178,165.9219462824832,167.1684511393591,162.56662935186847,154.72625808562194,158.10274485693517,154.29540907029403,163.10127462974208,178.79147004530313,184.32539530682487
5,2000-02-18 22:07:16+00:00,185.0747284890139,190.2385582803668,208.9954432270641,199.6664902421307,208.3000450620174,214.04015594905948,207.19607490415055,225.4412311124339,231.73269071367434,228.99886813935157,240.09381290964967,239.0411408332047,236.46554011735842,233.33003860567473,235.67885957760868,,229.29522766052236,213.69695861589696,211.0630409531535,198.37180127315534,192.83438071744325,175.52387686733735,183.73204817835006,203.08393508800106,186.63560693352454,176.9491986131272,193.2212257980241,198.63106527263406,205.45465227018082,188.48680202304888,194.7418168779876,194.16356745206988,191.8077734578906,188.5298318942044,190.31516527827796,192.41651955475155,192.37906896835636,206.26767103190085,181.933767100479,186.08840964007223,200.52110542607778,195.53690393388115,181.82934290806324,196.1347653550142,184.27189730078587,194.60211573257425,198.0044063605565,180.92843242829517,182.39284047397913,184.70138360749172,183.59228190236104,177.50332501861882,182.22861441112073,180.11217923235992,181.48240077574778,186.98065907601344,187.66927016386836,192.70467527887922,,170.51928121312005,166.8261660555334,173.143550732915,176.93579178144375,172.2233534822497,165.1667073766048,159.25026001242216,155.58301791211844,,174.13495649404996,169.2283092380383,168.1516176223071,175.53676817104713,169.36337213917264,167.70497903646202,168.73596961335446,160.7780814041389,159.42794300764865,167.74669290737825,187.00891612322084,190.49231466724484
6,2000-05-08 22:06:44+00:00,162.09944918347546,165.0244600993091,,200.8015672238496,212.09945279054028,216.21753250466296,207.73269111781917,215.92096231621375,220.1546318005115,221.19448414574472,224.9898575402515,221.4216412487781,213.749165437681,221.60886930333248,234.27200488436532,237.52958413693548,231.3709724502148,223.89134347107864,213.16034367254554,194.63162365939098,192.30835724165362,172.64682602012903,178.5434539109418,197.28587925986085,189.22578295574846,178.13061907875783,197.42542510844663,197.0382499382027,197.85659393043628,181.16275336187627,197.17255564117704,193.51818123247105,183.56040158715209,176.54400706222756,177.5345391385749,173.2413681678716,171.58972101010227,192.82149528334241,175.23183431468962,178.84738097129767,193.1299813218311,,179.57207469482898,184.42745523860944,184.02462877967915,189.46132152133944,187.64644891781265,,175.8649848094024,167.04535318605508,174.1196711892102,176.9776197568991,179.5946440997668,171.21789051493582,169.73695892061997,,164.5301906982204,161.8571507817114,142.5393014547282,145.6946339160386,138.49573535136835,,161.7140667220188,157.3545095764889,159.298049333246,147.53672592419687,132.79410818489595,136.2521811352143,141.2164406142331,152.82028137838722,150.5011620693885,146.5386413132433,149.5742375996164,,152.43134327706423,151.7637658450741,,161.68241780435613,171.9759484402051,167.47410369405864
7,2000-05-15 22:12:54+00:00,,174.49711884467533,200.71533497113185,205.36256999638985,222.98900102453862,232.5164482843881,226.053424218862,228.899005099943,237.9964662143112,232.1517686013102,229.50687426177674,233.62573922918682,221.6561809315808,222.00262840065292,232.50230933057375,239.64869353127534,232.37993804923101,222.32636193076152,214.78116519040898,206.11156459424603,199.82274363690678,168.39134127145667,182.8132732428381,209.72820772297396,192.44121775790825,184.26784635004068,197.63598635277003,195.91789307437244,207.90849290356303,185.22570973633708,200.456176776463,201.2328287906998,186.83486305225227,187.24856901206536,183.57033331427024,187.49208612596297,,201.51226566633034,183.27481697443113,179.13029685453253,194.95459822333623,193.7213574890336,187.3274301843251,199.05023421527275,183.27867808379258,197.77628204036404,195.95748365037124,184.20958577557008,189.05879101455236,181.4205210424567,191.94474091336033,183.9340492631309,185.88971813528923,179.70308407630947,182.6410722849066,171.35414440152994,161.40608950305432,158.61172370010442,146.7730129936066,146.35626567073353,,152.3547319311415,167.61597875968172,165.48975903750883,154.98223982787496,148.97114065435613,136.21755890573183,137.62937013551354,141.83139030753415,151.0858893064113,149.7845159192741,144.69811370399188,152.16202197696518,144.99627506701302,151.67491283661815,148.0305610662705,146.0386996692901,162.47766811604026,166.56945587284469,154.4887808695193
8,2000-06-16 22:12:38+00:00,,,165.27062222455055,170.39370042396646,199.1785573565845,197.73495182368504,198.42170747677895,207.37672261987385,216.97329776562543,212.3253353054793,221.6746922612789,227.8334628296448,,217.81462130010186,221.7892754353728,222.6616542919718,214.88814427135952,214.75486741040484,211.50248575234988,193.8735241383127,165.66620340630146,154.6659550952734,155.76846096270307,146.4463885580264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-06-25 22:06:19+00:00,,,,,200.3196963697682,214.93101229480908,206.61869445275224,212.22728294322684,210.0932576013809,199.72212688764424,213.96262844334794,,,200.67594899335035,203.50115066813197,213.5234887117783,213.98434755848857,222.01149487218595,209.32382306981648,191.55579179242255,178.33706105796495,160.7692208652121,169.2041209469441,190.33843284923182,172.26692234658523,160.80433167928228,175.07347959855463,181.5758186791805,181.03774343472568,167.13342487999955,,198.20245221571034,176.98109292078718,167.40782301939822,164.57589364740352,176.1938841334206,,183.50517216922194,167.1992988410106,173.50934791944724,182.08681804953025,180.19733855108018,181.83933919000327,182.28619705234246,179.18374413833763,179.50602626050267,167.6881840952749,164.14251978492842,162.4120259057262,164.725361781213,174.47066317941142,169.88998965949412,167.47244913475387,149.5389561308001,154.5319601792675,153.2480555832197,,162.7119796753936,146.83193910748798,145.11933566543865,146.47466046501967,155.83730288968644,149.28488869843142,153.01617019171573,,147.20060051422496,137.99673274640122,133.79756042572714,,156.82770625790008,154.17441224616496,156.90366525316384,158.97054485896433,155.30482099733382,163.61657694716888,167.2454006545448,,162.58897618807137,,164.66910217198011
