,dates,nzd0170-0000,nzd0170-0001,nzd0170-0002,nzd0170-0003,nzd0170-0004,nzd0170-0005
0,1999-07-18 21:58:25+00:00,194.86259875625282,199.9158984878928,,213.8662120773253,207.51739683202229,199.33816535211616
1,1999-09-20 21:58:56+00:00,207.14066295775748,,,225.28794426310816,219.5454522256743,215.24974411436975
2,1999-10-22 21:58:28+00:00,199.90980754173154,192.28603452113146,211.80457969452885,220.27569281784787,210.795421975897,204.66581924902366
3,1999-11-07 21:58:32+00:00,,,,,,
4,1999-12-09 21:58:33+00:00,198.09434650446636,192.13997438290008,205.59953453607488,,211.19973588360287,203.58969370314983
5,2000-02-27 21:58:40+00:00,211.54851577097637,201.72703105352775,218.57869001397358,227.57722035788862,220.24469085309212,
6,2000-03-14 21:58:35+00:00,199.0113243940544,197.4766240534523,,223.89640593152123,211.32704518783785,211.29943314038493
7,2000-03-30 21:58:33+00:00,204.73559584563964,,,226.50758253293637,224.99280420892998,
8,2000-05-01 21:57:54+00:00,189.9432431690538,187.2215632287235,,215.7535990925342,206.2843642938147,206.44686566650745
9,2000-08-05 21:57:08+00:00,,,174.67763267180368,,194.10399796628855,178.40679324052206
10,2000-09-22 21:56:29+00:00,203.46895005904642,200.36756158815956,,225.95135312692503,216.81871608049687,
11,2000-10-24 21:55:53+00:00,167.60754159999286,168.13590966055114,177.42944416509602,200.5899638352049,191.97903130640137,192.60168000204237
12,2000-12-27 21:56:05+00:00,148.37848166973075,,158.55581440138536,187.67975283938398,165.46627384326408,178.03211132924656
13,2001-01-12 21:56:30+00:00,172.40457158661224,,170.59633582175638,195.31557504720593,180.67066068946787,187.75517678517758
14,2001-03-01 21:55:57+00:00,160.18639686369383,158.11764997828027,173.24032684804652,188.1264893876161,165.6878739296747,173.96542631993478
15,2001-06-05 21:55:16+00:00,194.80696877872504,186.93494309895556,,210.16570499539927,204.45178948387726,207.02871014400884
16,2001-06-21 21:55:05+00:00,197.9982759752692,189.30296913498648,,209.63938477577815,203.38093746165438,220.90901232292074
17,2001-08-08 21:54:37+00:00,,163.33859635800687,193.8984746452858,,,
18,2001-09-09 21:54:36+00:00,177.54608847853177,176.68507098920384,187.390338326554,,193.87616116626708,198.39064154942494
19,2001-10-11 21:53:46+00:00,,184.2233271186733,,206.43904336646796,196.02884292932654,205.9773604875856
20,2002-01-15 21:54:23+00:00,202.7559316555225,192.07304698974602,,216.39269728927218,220.88703568191818,220.03418800155907
21,2002-01-31 21:54:50+00:00,,162.82109511169853,181.44653968223344,,193.31439236390048,189.76345380266912
22,2002-02-16 21:54:54+00:00,154.17993759605062,145.22968001432793,153.87174542524087,,178.78691769922997,179.27759015327067
23,2002-08-27 21:53:36+00:00,188.35444400837827,184.9860482601839,181.98366250326993,213.86867646655728,206.5815727558048,205.29831909780768
24,2002-10-14 21:53:43+00:00,,193.8403274348625,,218.26479474910082,204.16853257753178,207.29215271654712
25,2002-10-30 21:53:49+00:00,,,,,,
26,2002-11-15 21:53:36+00:00,,178.86600622364085,,199.68389863424557,190.68414742262985,196.80639979474438
27,2003-01-18 21:54:06+00:00,178.53451771869538,186.39233264326037,187.97408392790666,213.56346604053437,193.54414405105203,197.26251916197126
28,2003-03-23 21:54:40+00:00,176.1083716372945,166.16516341234487,174.0065474244865,,179.4845559176734,189.2906640410077
29,2003-05-10 21:54:22+00:00,,,,,,
