dates,nzd0117-0000,nzd0117-0001,nzd0117-0002,satname
1999-10-06 21:58:40+00:00,387.67,311.19,324.49,L7
1999-10-22 21:58:28+00:00,379.60,311.30,328.38,L7
2001-01-12 21:56:06+00:00,410.90,334.62,352.36,L7
2001-06-05 21:55:16+00:00,401.06,324.43,336.76,L7
2001-10-11 21:53:46+00:00,394.39,319.59,331.97,L7
2002-01-31 21:54:26+00:00,352.18,335.56,347.65,L7
2002-04-05 21:54:25+00:00,381.07,325.61,331.68,L7
2002-05-23 21:54:18+00:00,387.04,304.96,,L7
2002-08-27 21:53:36+00:00,407.17,330.94,346.51,L7
2002-10-14 21:53:19+00:00,410.80,335.59,333.38,L7
2003-07-21 21:42:09+00:00,404.14,335.16,340.41,L5
2003-08-06 21:42:27+00:00,385.16,328.11,348.06,L5
2003-08-22 21:42:44+00:00,413.77,,,L5
2003-08-30 21:53:59+00:00,,327.47,340.96,L7
2003-10-17 21:53:51+00:00,422.89,,,L7
2003-10-25 21:43:40+00:00,383.07,327.74,339.45,L5
2004-02-06 21:54:44+00:00,396.71,355.20,345.27,L7
2004-02-22 21:54:43+00:00,374.80,354.79,350.81,L7
2004-03-01 21:44:38+00:00,372.32,319.10,331.79,L5
2004-03-17 21:44:44+00:00,387.37,,,L5
2004-03-25 21:54:54+00:00,384.24,332.64,344.78,L7
2004-04-18 21:45:25+00:00,336.04,317.13,330.62,L5
2004-05-20 21:46:20+00:00,371.83,324.89,337.42,L5
2004-05-28 21:54:47+00:00,376.90,307.72,321.71,L7
2004-06-05 21:46:48+00:00,412.40,327.46,338.76,L5
2004-07-07 21:47:45+00:00,403.84,319.61,328.74,L5
2004-07-23 21:48:09+00:00,394.70,325.96,342.89,L5
2004-09-25 21:49:43+00:00,364.95,326.69,340.07,L5
2004-11-04 21:54:31+00:00,346.22,327.57,337.75,L7
2004-12-22 21:54:54+00:00,377.99,334.03,343.03,L7
2005-01-15 21:51:45+00:00,357.36,350.29,350.01,L5
2005-02-08 21:55:11+00:00,332.86,318.22,333.38,L7
2005-03-12 21:55:20+00:00,337.17,323.91,330.11,L7
2005-04-13 21:55:12+00:00,353.96,332.77,347.38,L7
2005-04-21 21:52:46+00:00,401.63,352.61,357.80,L5
2005-06-08 21:53:09+00:00,403.60,344.49,349.74,L5
2005-10-06 21:54:37+00:00,402.44,319.82,321.64,L7
2005-10-30 21:53:39+00:00,388.26,322.07,335.88,L5
2005-11-15 21:54:02+00:00,394.87,302.78,,L5
2005-12-09 21:55:14+00:00,382.72,339.79,352.56,L7
2006-01-10 21:55:28+00:00,362.24,344.07,355.84,L7
2006-02-11 21:55:41+00:00,370.80,329.86,342.31,L7
2006-03-15 21:55:44+00:00,337.20,325.91,337.84,L7
2006-03-31 21:55:42+00:00,,333.03,339.58,L7
2006-04-08 21:57:12+00:00,377.03,319.60,330.47,L5
2006-05-02 21:55:41+00:00,335.76,316.41,330.31,L7
2006-06-19 21:55:36+00:00,,319.19,332.08,L7
2006-06-27 21:58:24+00:00,372.89,326.13,339.78,L5
2006-07-05 21:55:30+00:00,408.03,329.73,335.93,L7
2006-07-21 21:55:21+00:00,390.72,323.21,349.46,L7
2006-09-23 21:55:06+00:00,410.14,339.96,343.25,L7
2006-11-26 21:55:41+00:00,400.94,329.34,343.09,L7
2007-03-02 21:56:07+00:00,386.04,341.76,344.06,L7
2007-09-18 21:58:42+00:00,385.85,322.59,337.63,L5
2007-10-28 21:55:34+00:00,376.07,330.81,340.58,L7
2008-03-04 21:55:48+00:00,363.08,,,L7
2008-06-24 21:55:16+00:00,396.43,323.95,335.45,L7
2008-08-27 21:54:42+00:00,392.06,313.81,334.43,L7
2008-12-25 21:50:10+00:00,393.88,329.41,336.83,L5
2009-02-03 21:55:25+00:00,385.83,332.04,342.28,L7
2009-03-23 21:55:51+00:00,378.91,326.13,339.77,L7
2009-05-10 21:56:03+00:00,378.73,316.85,321.94,L7
2009-07-29 21:55:52+00:00,382.33,316.49,333.77,L7
2009-12-12 21:56:13+00:00,382.41,331.62,346.33,L5
2010-01-05 21:57:00+00:00,405.30,352.11,351.95,L7
2010-01-29 21:56:29+00:00,362.74,322.20,326.66,L5
2010-02-14 21:56:32+00:00,,329.10,337.71,L5
2010-03-26 21:57:49+00:00,381.53,327.72,351.19,L7
2010-05-13 21:57:45+00:00,352.71,310.24,324.92,L7
2010-05-29 21:57:45+00:00,,322.68,331.78,L7
2010-07-16 21:57:51+00:00,362.42,,,L7
2010-10-28 21:55:27+00:00,349.12,327.32,336.96,L5
2010-12-31 21:55:32+00:00,381.53,336.21,357.29,L5
2011-01-16 21:55:34+00:00,373.92,324.40,336.50,L5
2011-02-25 21:59:08+00:00,385.39,324.25,333.64,L7
2011-05-16 21:59:11+00:00,401.33,311.17,330.90,L7
2011-08-20 21:59:02+00:00,395.60,319.75,336.87,L7
2011-08-28 21:54:21+00:00,358.10,302.19,317.64,L5
2011-09-05 21:58:58+00:00,383.25,326.71,340.94,L7
2012-01-11 21:59:39+00:00,334.95,320.76,329.23,L7
2012-01-27 21:59:39+00:00,365.06,330.84,352.96,L7
2012-05-02 22:00:07+00:00,371.78,321.22,347.46,L7
2012-08-06 22:00:40+00:00,,,337.69,L7
2012-10-25 22:01:27+00:00,373.71,318.87,332.54,L7
2012-11-26 22:01:37+00:00,381.22,323.59,334.05,L7
2013-01-13 22:01:46+00:00,405.12,324.34,329.91,L7
2013-04-11 22:07:51+00:00,395.95,345.08,347.77,L8
2013-05-29 22:07:41+00:00,,316.80,327.42,L8
2013-07-08 22:01:03+00:00,390.16,319.10,330.06,L7
2013-09-02 22:07:40+00:00,375.36,313.13,329.14,L8
2013-10-20 22:07:26+00:00,397.25,329.64,332.00,L8
2013-11-05 22:07:22+00:00,342.61,326.52,335.39,L8
2014-02-01 22:02:30+00:00,347.57,326.32,336.61,L7
2014-02-09 22:06:33+00:00,385.88,342.60,353.70,L8
2014-03-29 22:05:52+00:00,395.47,318.19,335.08,L8
2014-04-06 22:02:36+00:00,390.03,319.30,336.84,L7
2014-04-30 22:05:22+00:00,395.44,324.89,343.31,L8
2014-05-08 22:02:53+00:00,,321.05,343.92,L7
2014-05-16 22:05:09+00:00,399.40,339.09,346.66,L8
2014-07-27 22:03:14+00:00,359.94,323.52,353.26,L7
2014-08-20 22:05:42+00:00,373.06,300.55,324.83,L8
2014-10-07 22:05:49+00:00,408.48,321.28,331.75,L8
2014-11-08 22:05:52+00:00,399.28,338.29,348.94,L8
2014-12-18 22:04:09+00:00,377.54,,,L7
2015-01-11 22:05:40+00:00,397.59,343.78,349.31,L8
2015-01-19 22:04:10+00:00,373.62,,,L7
2015-02-28 22:05:24+00:00,377.19,335.32,346.60,L8
2015-03-16 22:05:13+00:00,372.01,301.78,310.04,L8
2015-03-24 22:04:40+00:00,336.94,317.39,327.45,L7
2015-04-25 22:04:54+00:00,328.48,315.09,339.05,L7
2015-07-06 22:05:06+00:00,367.29,320.57,330.98,L8
2015-07-22 22:05:13+00:00,395.05,322.65,339.59,L8
2015-08-15 22:05:28+00:00,376.31,311.45,323.67,L7
2015-08-23 22:05:24+00:00,384.50,325.56,335.61,L8
2015-09-16 22:05:34+00:00,402.32,332.36,341.11,L7
2015-10-18 22:05:54+00:00,385.54,329.75,341.50,L7
2015-12-21 22:06:54+00:00,387.18,331.18,354.15,L7
2016-01-22 22:07:21+00:00,341.02,315.22,330.81,L7
