dates,satname,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
2006-10-16 22:01:43+00:00,L7,215.64,215.04,204.64,188.04,158.66,137.98,137.18,151.39,168.41,181.61,192.19,205.62,210.68,217.91,217.02,220.89,231.67,265.48,301.17,331.63,344.77,355.85,354.82,353.14,354.23,358.32,357.60,352.44,,,,,,,436.02,424.24,409.72,401.66,387.32,364.01,344.32,348.35,364.08,,,,,431.35,447.91,450.87,470.29,464.28,472.00,478.12,475.83,473.87,,,,,,462.47,461.72,464.53,469.16,471.06,473.32,459.13,438.88,,,,,376.97,367.84,365.46,361.85,362.66,350.53,342.04,336.60,337.13,,,,,303.91,287.80,275.61,271.25,267.52,270.49,271.36,268.17,,,,,275.72,246.40,241.46,236.93,245.32,255.66,256.19,251.77,254.21,,,,
2007-02-21 22:02:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-18 21:56:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,299.94,302.31,306.32,302.22,289.02,297.15,328.38,347.16,361.73,369.16,387.00,370.99,356.63,,,,,,287.55,300.64,319.72,332.33,352.47,387.32,388.86,396.29,,,,,,,406.06,406.82,420.56,437.69,435.42,438.69,437.11,,,,,,359.09,352.49,343.26,319.45,358.72,363.07,335.95,319.95,,,,,,308.77,313.18,302.29,278.57,273.99,255.67,259.32,263.27,,,,,233.27,219.26,,,,,,,,,,,,164.17,185.79,200.77,204.94,207.88,233.91
2007-04-19 21:56:31+00:00,L7,,201.09,188.96,176.95,159.93,133.17,129.68,141.12,153.30,172.10,187.33,207.70,228.71,217.52,,,,,,,,,,,,,,313.89,327.44,353.24,367.72,386.24,401.00,410.89,414.09,407.56,396.08,385.56,,,,,,371.33,375.27,404.19,420.56,431.25,433.65,436.74,427.73,,,,,,435.46,438.28,442.74,457.26,458.11,464.44,462.83,455.87,,,,,,362.96,367.25,382.56,381.07,375.31,363.33,341.36,,,,,,330.55,325.25,326.16,322.95,311.79,308.70,301.26,303.57,,,,,260.20,251.60,243.50,249.73,242.17,244.28,240.63,235.63,,,,,,217.37,222.02,231.61,237.37,260.49
2007-05-05 21:56:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,362.35,360.61,354.27,372.82,379.31,393.53,406.95,426.08,434.80,438.66,439.53,,,,,,373.99,385.49,399.16,417.44,425.73,440.37,453.17,462.16,,,,,,466.00,467.88,464.19,460.40,469.62,473.68,482.61,485.96,,,,,,428.34,401.33,390.32,384.84,402.09,401.95,396.15,393.20,,,,,349.41,345.29,342.07,337.69,336.71,338.51,333.61,329.40,,,,,,320.91,312.14,289.38,265.99,263.56,259.35,259.52,,,,,,,239.60,241.40,244.35,247.51,258.90,267.12
2007-05-28 22:02:28+00:00,L7,,,,,,,,,,,,,,,,,,307.11,322.78,332.37,338.87,358.62,359.78,372.18,373.01,372.81,360.87,345.02,358.93,375.68,384.09,,,,,,406.80,412.93,386.64,357.91,357.84,360.23,380.79,396.09,402.65,,,,,449.86,452.16,430.87,449.11,452.75,456.57,449.97,446.74,454.01,,,,,,,,,,,,,365.72,,,,372.98,369.02,361.29,354.82,358.86,353.26,343.59,342.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-10 21:55:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,345.58,353.93,350.89,,165.59,159.71,,322.17,326.22,344.11,353.83,363.54,362.89,,,,,,,332.36,321.31,334.25,363.61,395.03,394.62,400.73,396.10,,,,,,453.04,,450.90,430.73,419.38,418.98,429.28,431.59,,,,,,414.86,397.20,390.06,391.68,386.97,360.69,380.21,,,,,,342.39,343.65,340.51,340.76,326.89,320.66,315.12,,,,,,,271.68,259.80,247.93,252.49,254.45,265.06,267.40,,,,,,241.86,234.16,228.76,195.30,225.29,235.79,236.49,242.49,
2007-09-25 22:05:12+00:00,L5,173.82,190.46,203.24,192.21,175.31,150.52,147.16,158.68,166.41,190.15,203.98,233.08,243.56,257.71,267.86,269.73,287.24,304.76,333.02,344.82,357.45,359.28,357.80,359.64,352.18,351.49,334.51,321.16,333.73,351.16,355.96,373.87,375.70,386.64,379.11,373.83,381.04,378.24,366.03,338.16,321.44,326.13,367.86,390.50,390.09,388.61,399.30,406.87,420.86,442.99,457.65,467.73,456.66,455.88,448.75,427.02,415.94,423.45,445.56,449.43,449.55,442.09,442.37,452.25,434.93,410.44,390.12,386.13,381.82,389.19,378.03,397.45,384.49,368.62,355.21,350.80,347.99,338.35,336.12,333.99,328.26,320.06,311.01,319.56,312.51,303.18,292.90,290.55,284.98,278.46,280.06,259.62,247.92,247.30,247.01,259.05,283.65,289.89,274.14,258.53,254.57,261.32,247.68,235.88,227.71,194.31,222.53,230.51,240.47,253.22,279.35
2007-09-26 21:55:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,344.50,343.60,329.18,317.88,330.95,350.21,357.22,368.07,371.43,381.37,373.14,,,,,,,339.90,368.88,393.91,394.91,389.96,393.97,396.78,407.94,,,,,,453.04,430.01,423.41,425.39,440.42,445.47,442.57,435.13,,,,,,394.16,392.27,394.22,,390.20,374.30,364.27,,,,,,346.91,336.27,335.41,328.67,314.52,311.21,298.90,,,,,,266.21,256.87,259.00,260.42,264.24,277.13,293.01,284.96,,,,,,231.15,197.81,228.02,236.64,232.98,239.07,265.79
2007-10-12 21:55:47+00:00,L7,,,,,,,,,,,,,,,268.98,277.04,291.50,311.01,337.72,351.45,359.77,356.65,355.50,347.36,345.87,332.57,321.28,310.05,322.03,338.85,350.76,,,,,,,365.40,339.94,333.99,320.26,342.51,369.41,388.10,382.45,,,,,,,463.90,459.01,460.70,459.70,438.49,426.97,430.30,,,,,,442.72,433.21,414.81,389.60,381.81,377.34,386.22,386.68,,,,,,348.34,344.42,340.66,340.20,339.39,330.81,315.32,,,,,,269.81,270.84,275.39,268.66,257.00,256.02,252.18,260.19,,,,,,246.00,250.45,237.03,231.30,203.34,222.92,233.09,236.60,,
2008-01-23 22:02:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-01 21:56:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,462.16,432.07,403.84,381.69,354.91,336.74,346.71,363.00,382.71,401.35,405.23,,,,,,,373.97,350.54,362.26,392.55,423.23,434.99,456.55,473.67,,,,,,525.37,521.68,520.12,512.30,499.44,488.52,483.13,480.56,,,,,,477.62,481.78,464.80,454.86,443.17,431.00,427.71,,,,,,400.18,371.23,368.97,368.99,368.94,347.57,,,,,,,,324.93,302.23,300.65,303.53,300.85,291.49,308.45,,,,,,310.61,299.48,303.23,311.99,308.33,308.59,309.38,313.67,
2008-02-24 22:02:26+00:00,L7,248.28,287.14,284.36,259.16,218.27,195.10,190.56,203.80,225.56,239.08,252.05,264.67,275.50,298.67,315.57,326.67,344.76,375.68,403.03,415.30,422.66,417.12,,,,,,295.75,304.41,316.72,338.30,355.76,364.14,371.97,372.21,370.54,370.74,366.66,359.74,,,,,366.71,390.84,417.16,429.86,447.76,468.40,472.59,479.84,477.82,,,,,465.56,456.98,454.09,463.32,470.15,457.72,457.30,451.03,439.77,,,,,409.24,400.62,390.08,389.78,400.49,396.24,389.38,389.63,,,,,329.98,324.36,325.52,324.24,333.78,333.12,328.94,320.55,309.47,,,,268.65,277.29,272.23,284.93,298.86,286.94,277.46,284.42,291.52,,,,,266.72,278.88,271.73,275.76,303.83
2008-05-07 21:56:04+00:00,L7,243.97,266.94,254.48,239.65,214.08,187.89,184.13,202.76,211.12,223.78,234.50,244.84,284.71,309.01,324.85,333.66,351.79,373.53,396.99,405.43,412.82,411.85,391.78,371.33,344.82,312.90,297.92,273.48,,,,,,,,348.28,349.64,339.80,331.10,327.25,315.07,325.94,349.06,363.65,,,,,,428.26,443.08,445.22,455.05,463.93,465.30,460.89,,,,,,,450.97,442.14,434.76,433.08,434.10,432.87,433.12,,,,,,370.35,365.67,360.07,350.05,344.02,339.06,335.32,332.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-03 22:01:13+00:00,L7,259.25,278.67,304.10,305.14,285.83,259.09,261.66,276.10,295.42,293.91,304.08,316.98,325.43,340.56,356.33,374.65,387.59,414.38,419.96,,,,,,,344.52,313.09,296.36,305.24,322.12,334.67,332.81,335.63,333.90,328.19,326.15,311.83,,,,,277.00,301.17,316.63,334.44,355.99,371.55,384.11,394.41,397.11,405.85,,,,419.70,429.10,436.41,434.89,437.81,446.10,458.43,460.29,461.16,,,,,423.94,434.55,434.33,422.62,405.64,403.74,397.72,397.85,,,,,350.13,339.66,338.40,327.26,328.15,321.44,312.19,302.65,289.30,,,,293.47,279.84,262.64,264.85,279.11,305.16,300.98,286.34,264.96,,,,,258.29,251.21,266.65,264.60,273.93,285.94,326.52
2008-09-19 22:01:04+00:00,L7,,,,,,,,613.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.34,641.32,632.28,598.45,650.87,644.99,,,,,,,,,,,,,,,,,
2008-10-21 22:01:00+00:00,L7,,400.76,454.74,447.73,400.72,372.38,361.94,377.57,378.22,389.48,396.31,446.94,467.17,474.23,485.67,493.78,500.05,,,,,,,431.02,418.75,400.94,384.50,376.64,383.47,386.63,386.35,383.45,380.32,380.08,376.37,,,,,344.87,327.29,330.99,333.19,339.29,362.75,391.79,407.69,435.14,,,,,453.16,455.68,464.97,470.50,465.76,471.13,460.85,465.05,479.45,,,,,460.56,446.34,463.48,463.42,456.52,432.99,420.61,420.04,425.36,,,,418.91,391.43,384.91,388.33,389.80,374.07,371.07,352.91,338.78,,,,,318.42,328.79,335.91,340.04,330.56,306.68,302.55,306.12,,,,,,304.43,306.96,308.18,301.87,314.09,319.50,336.84,373.90
2008-10-30 21:54:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,343.18,328.96,306.23,287.25,299.05,310.16,315.38,308.79,304.84,306.63,307.42,,,,,,255.15,257.85,273.32,282.99,301.58,323.52,349.65,357.96,371.38,,,,,,394.42,399.99,405.61,406.73,404.65,405.24,416.93,417.55,,,,,,404.10,403.67,394.86,382.97,373.66,375.69,361.55,357.53,,,,,323.52,316.16,312.67,311.23,305.51,294.79,280.76,,,,,,,264.78,273.35,268.27,263.47,248.48,246.18,248.46,,,,,,232.35,208.12,212.66,234.19,233.33,243.66,272.44
2008-11-14 21:55:28+00:00,L5,206.23,258.72,283.74,279.49,,,,,,,,,,336.02,346.98,362.78,362.74,,415.09,418.19,409.21,407.22,390.65,,270.11,,,,,,,,,,,,,,,250.02,234.04,262.18,274.10,294.95,310.38,335.20,356.52,368.78,381.30,381.86,382.18,375.81,376.60,382.28,390.99,387.26,397.08,400.08,402.75,397.78,411.85,418.82,423.52,424.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.48,243.60,240.35,246.14,253.32,231.68,235.75,244.02,247.01,253.79,281.54
2009-02-03 21:55:49+00:00,L7,,,,469.34,,,,,,484.58,491.75,492.61,475.34,,,,,,,,,,,436.61,427.95,407.46,383.45,355.39,361.50,397.41,400.82,398.33,375.37,363.42,,,,,,,325.15,345.52,345.84,352.58,357.43,375.37,390.45,417.67,,,,,,474.79,448.44,433.54,439.91,451.06,456.33,473.11,482.93,,,,,,481.27,471.60,466.29,451.86,441.07,435.76,430.22,,,,,,404.64,396.01,395.60,388.72,377.70,384.81,380.36,,,,,,334.47,324.25,302.08,300.99,325.64,336.62,336.03,329.17,,,,,,,,,,,,,
2009-03-07 21:56:07+00:00,L7,244.52,290.09,307.54,299.32,274.66,246.94,239.80,254.86,267.66,284.11,313.15,341.81,356.62,380.96,388.90,391.18,401.22,412.02,419.94,426.16,435.80,425.98,406.82,386.90,362.27,348.04,325.78,298.49,,,,,,,,327.25,326.45,313.85,306.28,284.98,270.01,273.09,284.85,289.59,,,,,,413.64,439.12,453.33,449.40,434.78,427.65,422.09,,,,,,,440.11,448.23,452.27,438.67,434.42,436.31,427.64,,,,,,409.85,414.65,387.83,382.92,373.58,357.52,349.21,353.39,,,,,305.75,305.05,,,,,,,,,,,,,,258.36,273.02,272.66,279.60,283.32,267.26,,,,
2009-03-14 22:02:22+00:00,L7,291.11,,,,,,,,,,,,,,,,,,468.31,467.05,464.56,450.99,433.25,411.23,380.50,361.73,346.03,326.89,337.70,344.20,346.78,,,,,314.97,317.17,316.90,308.95,299.68,280.14,288.40,297.48,299.00,317.18,326.16,,,,406.47,427.72,449.90,452.53,436.60,420.37,409.71,420.24,428.16,,,,,453.37,449.25,455.49,457.00,449.15,443.68,431.50,426.01,401.05,,,,,392.03,390.66,390.20,382.05,371.56,361.41,355.35,348.62,,,,,303.48,304.56,315.70,300.63,284.56,282.27,291.09,289.48,275.92,,,,276.87,266.78,267.43,277.06,277.61,285.10,275.55,270.66,288.78,285.44,,
2009-03-23 21:56:15+00:00,L7,,269.99,293.13,288.37,261.22,231.53,227.20,239.75,249.92,259.95,304.74,317.41,345.57,367.95,378.95,389.77,399.89,416.07,,,,,,,,,325.67,306.41,314.02,328.35,339.94,345.49,338.54,315.49,311.43,306.97,,,,,,,275.52,288.43,298.08,309.83,331.51,355.09,381.17,405.96,,,,,,401.02,405.86,412.54,411.34,421.63,435.22,431.24,395.90,,,,,,,,,,,,,,,,,,339.17,346.17,343.04,343.20,336.45,328.59,315.77,297.76,,,,,,,,,,,,,,,,,,269.67,261.27,276.37,271.84,280.16,309.90
2009-05-17 22:02:39+00:00,L7,372.64,392.96,401.54,380.96,,,,388.64,397.93,409.99,422.39,432.53,427.09,425.50,417.18,404.32,415.03,418.75,439.30,435.98,435.66,,,,,,,338.12,350.10,360.45,367.35,341.93,321.40,300.79,293.15,285.58,294.03,,,,,,288.19,304.97,326.35,339.97,368.06,392.70,,,434.36,,,,,,,,,,445.02,447.41,465.62,467.01,,,,,431.06,427.42,400.33,415.48,411.31,399.12,399.29,398.42,395.53,,,,,,,,,,,,,,,,,307.62,311.50,,315.80,309.42,296.24,280.40,268.45,,,,,,,,292.10,329.58,300.61
2009-06-02 22:02:39+00:00,L7,,,,,,,,,,,,,,,,,434.58,440.45,444.27,452.26,456.04,461.13,452.41,439.74,416.06,407.00,378.64,363.98,368.76,373.35,,,,,312.44,311.79,309.32,310.92,322.41,319.42,293.52,291.21,312.85,317.69,336.70,,,,,465.67,469.30,464.27,478.97,479.57,476.72,465.10,445.67,,,,,,468.05,489.39,498.97,494.68,488.33,481.10,449.81,433.54,,,,,424.17,419.46,411.23,410.26,394.92,394.74,397.93,376.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-18 22:02:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.31,,,,,306.20,311.12,314.80,324.30,320.98,322.07,289.75,303.41,321.72,333.88,340.14,,,,,465.01,466.09,474.12,474.26,478.42,488.01,466.69,445.28,,,,,470.76,474.66,484.68,488.22,489.45,489.34,475.53,458.94,437.28,,,,,423.50,425.35,418.92,404.09,398.00,388.37,390.91,386.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-20 22:02:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05 22:02:25+00:00,L7,159.00,,,,,,,,,,,,,,,,320.98,339.21,359.14,350.14,371.06,379.36,378.37,367.04,356.18,324.31,299.36,279.05,294.56,296.88,298.50,,,,,252.09,248.54,255.87,254.00,203.57,219.44,232.63,228.84,245.11,258.47,290.79,,,,,359.42,359.23,393.17,393.97,399.56,399.84,415.32,404.68,394.10,,,,418.08,408.73,420.03,418.22,407.21,404.20,378.24,384.55,,,,,,389.75,365.77,374.16,365.15,343.25,,,,315.30,,,,,,138.71,118.60,85.86,83.09,,,,,,,,242.42,241.35,250.08,238.76,239.48,248.84,237.83,,243.59,,
2009-09-06 22:02:23+00:00,L7,,,,,,,,,342.40,383.32,390.13,,,,,,,,,,,418.85,422.31,413.61,400.50,381.37,359.59,338.01,341.41,334.32,326.55,306.23,295.27,,,,,275.06,269.76,237.48,230.87,250.22,272.84,289.01,309.01,324.62,329.96,338.71,,,,417.79,426.06,433.95,432.67,422.48,427.15,424.69,420.23,418.79,,,,,439.63,443.44,439.70,437.45,433.34,430.09,412.53,422.16,422.41,,,,,405.27,397.54,394.56,389.58,376.81,365.69,359.67,343.83,,,,,314.39,315.72,314.42,305.89,295.36,293.22,292.70,295.04,295.77,,,,,259.84,264.08,267.22,271.50,274.11,258.83,275.63,277.29,300.89
2010-01-28 22:03:55+00:00,L7,,,,,,,,,,,,,,,,,,,,392.42,408.00,422.07,419.53,406.97,386.15,369.90,350.72,331.06,326.80,321.85,316.69,307.67,,,,,,280.77,274.44,245.99,215.83,224.73,244.50,269.89,293.01,314.24,,,,,,385.04,394.29,415.30,441.68,440.59,441.20,430.51,418.32,,,,,414.25,425.16,425.32,420.94,407.79,400.16,391.50,392.82,391.63,,,,,404.93,400.61,407.26,400.47,397.78,393.12,370.73,363.91,352.39,,,,,,,,,,,,,,,,,258.35,262.65,260.41,268.82,271.11,263.04,260.54,262.11,268.82,
2010-01-29 21:56:53+00:00,L5,164.33,247.68,277.68,255.21,231.12,216.20,213.58,214.99,218.57,,323.34,322.73,323.58,322.27,307.72,299.58,307.03,323.33,343.98,369.64,381.41,390.18,383.17,368.71,364.56,344.81,331.28,301.79,301.24,299.23,290.57,283.33,280.45,275.98,267.34,260.02,262.18,259.76,242.98,212.15,203.16,215.69,228.09,248.78,264.55,283.53,292.96,314.82,338.60,366.74,369.74,369.86,380.69,402.65,416.53,420.86,422.16,415.98,398.71,386.69,377.67,380.43,386.33,391.92,411.11,407.07,403.90,394.59,385.66,378.37,,360.97,384.18,386.87,387.23,386.41,376.83,388.72,382.35,374.62,363.44,356.18,337.59,335.99,320.47,301.34,299.10,285.32,288.32,297.97,294.67,290.51,285.95,289.64,288.47,277.36,268.42,277.76,249.48,240.88,237.31,239.87,245.28,246.50,254.45,252.70,241.31,,,247.95,270.87
2010-03-17 22:04:21+00:00,L7,414.60,454.94,,,,,,649.67,,,,,,,638.33,637.55,612.84,,,,,,,,,,,440.21,493.44,552.29,,,,,,551.51,,564.85,,,,,513.38,573.36,553.68,555.32,610.29,632.49,,,,,,,,,,,,,,,,,,,,557.75,518.80,532.49,512.50,,517.66,524.48,518.15,,,,,485.68,493.34,484.59,494.84,,511.37,538.17,,515.30,,,,,560.10,548.85,548.36,537.38,551.74,581.50,565.82,,,,,,,,,560.15,,578.21,644.37
2010-04-11 21:58:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,427.38,416.54,401.22,398.12,398.39,399.19,381.83,379.26,375.93,364.45,338.86,,,,,,,276.15,255.46,246.53,255.76,280.28,301.82,326.26,338.97,,,,,,398.86,405.07,432.27,442.49,440.69,451.68,454.91,455.96,447.79,,,,,404.05,408.90,414.90,423.60,430.39,415.22,407.24,411.46,,,,,,436.30,433.24,431.76,428.14,421.69,413.29,408.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-04 22:04:23+00:00,L7,368.52,,,,,,,,,,,,348.15,341.57,348.12,356.06,379.54,412.30,427.36,431.62,424.38,418.82,415.42,403.50,403.07,399.08,379.68,368.55,399.70,392.06,,,,,,,,,,,,,,,,,,,360.33,377.14,403.39,402.25,403.86,420.97,439.13,439.73,443.83,448.28,,,,444.06,434.74,428.49,424.98,415.63,412.09,404.12,402.65,407.90,,,,,428.77,431.69,423.34,421.79,412.82,403.31,403.29,406.27,,,,,390.40,378.29,374.32,360.88,351.26,331.31,322.55,312.99,309.48,,,,309.58,301.21,301.85,299.25,301.80,300.87,296.38,296.17,300.10,305.60,,,153.54
2010-05-13 21:58:09+00:00,L7,196.18,,302.81,295.22,269.54,271.23,268.18,268.53,286.95,290.23,301.79,301.77,299.13,310.25,313.30,308.09,319.30,339.12,356.62,362.14,,,,,,,,,,320.95,312.27,299.64,291.14,280.90,268.84,263.96,253.71,,,,,,,,273.64,294.94,305.16,330.83,341.37,356.34,362.91,363.49,,,,,,409.49,402.53,399.77,402.20,404.73,389.81,387.49,,,,,,363.45,377.12,383.58,390.57,383.52,391.44,387.39,370.54,,,,,,372.00,357.45,358.82,341.88,331.38,336.42,327.87,,,,,,281.46,269.86,276.19,276.38,272.74,261.19,251.88,248.19,,,,,,258.73,234.71,267.70,256.17
2010-05-29 21:58:09+00:00,L7,279.94,325.48,340.15,332.94,310.55,,,296.07,,304.99,321.32,322.52,319.03,315.83,323.89,330.84,354.65,375.38,383.96,372.98,374.65,365.09,367.23,,,,,,,,,321.95,306.94,293.83,288.86,270.63,265.37,255.14,249.16,,,,,,,306.07,,,,,,,,,,,,,432.00,431.97,423.65,411.17,413.71,389.89,385.32,388.03,,,,,,,,,,,,,,,,,,369.95,365.61,369.13,371.32,374.74,359.29,363.63,338.97,,,,,,295.70,299.37,290.39,281.87,281.08,275.73,272.02,,,,,,,274.55,261.73
2010-06-30 21:58:13+00:00,L7,,,,,,,,,,,,,,,,,,380.06,380.01,365.91,363.42,363.79,366.74,375.16,409.75,426.91,423.01,402.08,401.19,393.84,385.09,,,,,,296.80,289.75,281.24,270.57,251.64,262.17,283.73,303.17,318.14,,,,,142.59,393.17,406.39,407.65,,417.18,430.76,438.33,449.83,,,,,,414.79,402.68,402.47,412.42,406.89,404.10,402.95,,,,,,,410.40,397.01,374.91,373.40,378.81,383.74,389.19,,,,,,,,,,,,,,,,,,,292.25,278.41,277.87,282.34,294.46,296.98,300.18,,,
2010-07-23 22:04:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-05 21:58:37+00:00,L7,248.00,,,,,,,,,,,,,,,,295.97,311.20,325.61,334.31,344.68,355.68,364.01,384.16,396.79,399.06,421.37,409.21,412.61,376.16,376.06,,,,,,278.11,260.06,246.50,223.27,210.04,228.02,253.16,273.46,282.98,,,,,,,338.58,339.88,343.97,358.74,381.83,402.38,411.85,,,,,,381.93,372.38,361.17,356.82,334.17,328.72,,,,,,,,369.14,371.00,362.93,359.27,339.75,349.94,343.59,,,,,,327.93,320.77,314.88,309.86,303.96,296.51,288.42,289.95,,,,,,257.84,266.03,255.11,260.35,261.34,252.33,248.86,251.53,,
2011-01-08 21:59:16+00:00,L7,312.85,359.20,374.45,370.37,345.34,309.92,290.15,301.41,327.81,325.21,336.62,337.04,342.25,341.82,343.37,338.28,336.52,344.31,,,,,,,,,,,,471.80,455.77,439.73,423.16,399.66,375.64,356.32,337.22,,,,,,,319.28,333.19,343.39,348.94,348.22,364.24,379.90,370.87,,,,,,438.45,442.12,439.36,450.74,456.24,445.61,442.76,447.25,,,,,,384.42,384.90,405.15,414.16,410.00,409.79,403.62,,,,,,392.64,390.54,398.71,394.11,384.48,377.15,364.52,,,,,,,333.49,334.88,349.37,356.75,330.14,325.07,319.03,,,,,,310.17,305.58,291.02,296.35,336.45
2011-01-31 22:05:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-05 22:05:50+00:00,L7,,,,,,,,,,,,,100.73,115.91,72.47,155.30,172.56,,,,,413.61,418.16,406.63,,372.39,340.50,,344.11,333.12,330.90,341.84,339.51,,,,,264.30,252.78,213.52,197.75,,248.63,272.50,287.26,301.95,,315.31,,,,355.65,361.17,375.72,364.09,396.32,395.81,395.17,397.58,402.51,,,,,389.93,381.43,361.49,317.56,300.91,,,,370.65,,,,,377.44,379.28,389.38,363.81,378.03,367.72,363.62,361.38,,,,,345.28,339.00,328.13,320.54,316.67,318.03,304.23,324.33,304.82,,,,261.27,267.26,244.65,269.03,257.15,253.23,268.19,281.35,264.40,
2011-05-23 22:05:47+00:00,L7,,,,,,,,,,,,345.55,330.17,320.34,330.52,346.24,345.13,371.39,398.23,405.92,420.36,431.52,436.05,443.32,447.16,446.42,444.88,,,,,,483.54,478.81,488.50,473.51,,406.58,377.21,359.78,336.92,325.93,,,,358.20,376.13,368.27,,,404.51,434.97,435.55,,,,,,,,,,487.35,485.25,472.92,467.62,460.27,,,,,390.60,383.77,388.60,394.21,411.68,421.62,429.44,433.81,426.46,,,,419.64,419.84,406.83,400.39,394.77,399.26,401.87,397.01,384.14,,,,,375.51,372.24,379.44,370.78,345.13,340.11,345.05,338.84,,,,,,,
2011-07-10 22:05:44+00:00,L7,450.16,,211.08,217.21,295.94,355.50,365.74,382.34,,,,,,,,345.56,,,,,,,,,,,464.24,481.64,499.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.85,484.94,522.84,571.92,,,,,,,,,,,,,,,133.65,,
