,dates,nzd0418-0000,nzd0418-0001,nzd0418-0002,nzd0418-0003,nzd0418-0004,nzd0418-0005,nzd0418-0006,nzd0418-0007,nzd0418-0008,nzd0418-0009,nzd0418-0010,nzd0418-0011,nzd0418-0012,nzd0418-0013,nzd0418-0014,nzd0418-0015,nzd0418-0016,nzd0418-0017,nzd0418-0018,nzd0418-0019,nzd0418-0020,nzd0418-0021,nzd0418-0022,nzd0418-0023,nzd0418-0024,nzd0418-0025,nzd0418-0026,nzd0418-0027,nzd0418-0028,nzd0418-0029,nzd0418-0030,nzd0418-0031,nzd0418-0032,nzd0418-0033,nzd0418-0034,nzd0418-0035,nzd0418-0036,nzd0418-0037,nzd0418-0038,nzd0418-0039,nzd0418-0040,nzd0418-0041,nzd0418-0042,nzd0418-0043,nzd0418-0044,nzd0418-0045,nzd0418-0046,nzd0418-0047,nzd0418-0048,nzd0418-0049,nzd0418-0050,nzd0418-0051,nzd0418-0052,nzd0418-0053,nzd0418-0054,nzd0418-0055,nzd0418-0056,nzd0418-0057,nzd0418-0058,nzd0418-0059,nzd0418-0060,nzd0418-0061,nzd0418-0062,nzd0418-0063,nzd0418-0064,nzd0418-0065,nzd0418-0066,nzd0418-0067,nzd0418-0068,nzd0418-0069,nzd0418-0070,nzd0418-0071,nzd0418-0072,nzd0418-0073,nzd0418-0074,nzd0418-0075,nzd0418-0076,nzd0418-0077,nzd0418-0078,nzd0418-0079,nzd0418-0080,nzd0418-0081,nzd0418-0082
0,1999-11-05 22:12:52+00:00,219.19066278590083,214.4043891572806,213.9857554147508,92.56942490044949,97.56870199771289,112.06047745713586,112.8169982672822,194.622167006452,192.89531986229525,186.90607084047517,181.09461107160428,181.5306394662684,178.72485673204648,175.3719125946127,180.76823521631786,173.01009176418808,161.51376096055031,155.40099411244745,150.99879411119207,153.9179377295683,154.83475144478257,147.05542231501266,141.16547421908436,134.33234523302124,132.6348144659526,132.13458338504657,131.25355272209873,128.39714519185557,122.82395541720467,122.02925657025509,120.073811310049,119.89587976575288,120.5583177489734,115.50634523105401,117.29370172646655,118.35959087363405,117.27339585039513,125.10866546325256,123.83304050964308,134.1236868492523,135.6374552002912,137.6903382418093,135.76638599581372,130.320026018369,127.31944474727376,127.78374824336814,123.29345004813393,122.89047788338607,126.24761945044571,127.23924064710758,127.89696168116991,129.33527778030813,141.00901094376002,143.02430433182707,151.46412669292212,154.4105182001361,156.70393644338492,161.14562816567096,162.7484736563204,162.26426501699763,90.11867147601254,84.1391823551431,106.65106063556996,118.32240833232892,124.72963232905717,128.67767275943618,131.35625293788053,136.8309979648023,144.86937485548395,149.48772768528002,153.2833278198198,153.65793718105422,150.5283340473998,151.5030501246417,150.34526971800148,158.98220625590315,150.69522702444263,156.80311575951038,162.32951634094587,163.24537702064595,162.45197683698464,164.36775897942988,180.0677068690797
1,1999-11-21 22:12:47+00:00,210.67505574804846,208.36382658693202,207.81817454054482,84.20122025971389,96.05572125206083,99.16094365324255,102.65519267781218,188.32394142527522,178.75855908194174,172.51339949826453,179.09869112271775,177.1285326474637,172.01557556944738,168.0505070847671,168.55143771447354,161.45394136282306,159.41075117617945,157.72290970423813,154.36652068868443,150.06136934277257,145.17609795771648,145.04693708570792,142.37299375249424,129.97967791176086,129.28448528237328,126.95044200291414,119.46215907037417,121.85662424780823,115.28705893560314,109.79357210511787,105.12561296563523,108.66805819199499,108.98573769655674,103.6125819052393,107.71010443704694,111.9683027043161,111.8116502207266,123.89741718294736,132.77171600462904,124.82492739504004,127.56229504743348,124.67383247705997,124.97669595508754,123.61561582741805,126.7162137918013,123.77376881504038,117.96424480351504,114.05852210290819,119.3884116543254,120.12162514474605,121.83307157302633,124.1385260176441,133.10054446759986,139.8261746285406,139.96968908201296,144.56866888078412,139.68787428525022,147.3231590673679,147.46463602372896,148.4435596653549,86.65390986542951,91.6527296067548,94.90736902526527,106.62085791833059,110.89577599783084,118.33022290579405,128.3084638902933,133.98477597254654,134.73892254585513,142.915788321381,144.5509453603094,146.63897882564515,145.39899062162056,145.41130585674904,144.67060752415958,150.01176134908184,149.11156025430114,145.49634167701862,152.44377408576693,144.68898185088312,148.90455094557845,147.33073228879945,167.66996882536927
2,1999-12-07 22:12:53+00:00,226.0419722573464,223.6826968318934,221.64416327126344,106.92305185544552,112.73325817399598,118.35177103467278,117.88050663507055,207.57494939988212,197.61458517039506,198.94879455396443,195.83926438759067,194.02767739888793,184.72647393965428,184.73004987589007,183.27150208465372,170.35353454255124,170.54605160392225,172.13099711681326,181.4689296666579,172.70126628011894,160.65329029203036,156.61488770086524,154.32169817050539,149.75448306828713,142.02547815274863,139.31564969408592,126.12888329285306,120.20786873677844,114.67629303651951,117.74332632172137,116.80102444721344,119.51698807232886,118.48024452639673,118.66502674862797,120.98563101406835,125.60045745662354,142.51015165265702,153.55660205672973,150.89521131413102,145.3950425462933,142.13049038509732,137.399914569429,136.0026025527101,133.0858850404029,121.4365659509677,121.88149997581712,121.39699610463427,122.39209650967746,129.33394251610343,129.8539858912277,130.3744543586698,136.38134456004263,137.15336971776912,138.74562514013172,142.56934373611182,151.03277308210448,158.84466249670896,175.87154261994175,177.67701343830228,173.41016474060876,116.42015656492703,110.15980026858549,117.01278842837255,122.06806762229574,121.61632992899622,130.31494426429867,134.27538977185287,130.8210196555438,140.1783614930145,146.61283007116617,152.213142424804,156.81614053530205,155.48367401620118,152.9164521486548,156.58098463242197,155.99868227943261,149.83049936861931,148.05355316151065,158.96748741261183,163.56864795573983,176.92207207335824,177.6638746263318,188.08827405856326
3,2000-04-13 22:12:18+00:00,221.21386544045458,224.06330741603796,225.334144459274,104.2541180503224,112.52175260826613,134.08336742321092,147.8072044841391,201.29839711090105,203.9625595841887,200.9562575798552,201.53902189399585,194.0309360940853,187.95378576728606,197.94834466108261,192.74410146805144,184.6927641226416,180.46110456489956,180.46232584884558,182.23444224646795,170.86501106805764,162.41111084834566,150.29399325004997,151.22771821699422,142.8140219075298,136.106689911373,132.3499534790277,126.63464152837967,124.52234808364733,133.51292717086184,130.3250662135182,131.75258183330692,131.95069721341625,137.733124352131,138.2496811372164,137.48625757971084,139.1190814349959,141.55864096577267,146.09237984078015,145.46132164655876,144.25933441371885,142.29624983527162,136.62538933165945,137.0700358667204,137.29885170522175,133.9739690705498,135.2072733140589,132.61290077179308,133.9718110383297,137.72892239863526,137.864266398971,138.48082330605712,142.14361007024118,136.42567832838637,147.08360031627817,150.53386592983222,153.99598042162648,160.4480182389711,167.8843484227389,174.78569888244346,181.39057870392685,109.40243466127028,104.94229785397289,115.56671714508579,123.11534881627776,123.55601769246819,132.2307332812651,139.0782083407658,142.69123001921213,151.8749113922426,159.69653155617425,164.78439343764677,164.78906852561315,163.0629389857141,161.45756052357638,160.97185250067423,155.63359431108478,156.82874000218567,154.91925999687507,161.91389451782325,166.3181354099383,169.16511113633197,177.7314049621561,199.13614711948458
4,2000-05-31 22:11:54+00:00,196.17844477750927,194.0422871629375,197.04613614916025,97.92696979963878,89.94271872440217,96.51970197146213,,170.2094305644758,174.8861595875652,165.50303647557848,168.93000496443977,166.86810671893866,166.2148932974364,158.36540931606874,160.89975359960005,155.2954285818284,152.77847983398658,155.7741197205071,150.21439885888196,141.97291562734497,140.07829078684472,138.78550600707877,,,,,183.57449820287513,115.84909555205799,98.19151458106101,108.46898685996169,115.43189232120697,110.0631581041648,117.09905822617411,110.07574137104943,108.96077378168182,120.42329781327182,119.0267448897683,115.50270764159504,115.69008754994172,112.10877421690607,,,,,,,,,,,,,,,,,,,,,75.89046041828513,75.09144338786746,79.96315112191624,,,,,,,,,,,,,,,,,,,,
5,2000-08-03 22:11:07+00:00,232.651235554876,230.93861485216496,234.16066329656462,,154.15599288563334,157.91631208099466,187.40391351447522,235.81879094048082,233.89637901480114,229.01393325681497,214.57311529359293,211.53052185275408,208.8546418255674,197.85372829474625,195.57614419608132,188.4595002812364,192.81031560654748,189.8687388229194,208.60825102417925,195.18875603896925,178.11983190678674,166.49147269200915,157.77837019117342,152.253820269338,151.92745381960617,150.74658710653898,153.3715332864448,161.77665607450876,150.44456971799292,145.3029385958678,153.79845676853108,158.06539621475568,155.17592697525814,146.1704465477767,140.7624810925003,136.01061579299574,146.18088952602275,142.3434191688326,149.3611719851522,153.92151985644085,154.20437120288787,150.06720583374755,142.21731882273366,147.0324850076502,147.45059490110086,148.80922799927689,155.71685545895764,157.23591449331636,148.75836271776643,143.18030628092737,144.5034951545916,146.7491485947894,155.45509711739643,166.13421911946236,157.8869128601968,153.46110663785592,154.75913406403254,161.79465343611446,175.67564432562295,191.83778425973773,106.9539748761189,109.42609612668926,126.06812957928872,136.88923683761453,134.77527312945602,135.37585109971639,149.93950495514554,156.19929279826462,167.55679297333768,186.7202805414073,187.08539860916576,177.31052487424736,167.86120013983708,166.6116103038747,166.57267533998623,172.48537017652401,175.96850355358316,163.5199013342724,161.37762200256435,161.1931138588863,162.81397541123027,178.55969306638775,213.37618917939255
6,2000-08-19 22:11:01+00:00,235.3774982279876,216.1934704934327,215.03126997873244,,177.6167195354032,157.98577829366295,148.08661593481236,213.19908467682365,215.04588180080282,211.5004765669177,213.07986670163825,198.28337004350453,193.78741957590267,188.68354119728525,184.45548040143413,188.92079028309922,187.0076570761696,190.041617539429,198.30480492046274,193.13213882352346,182.410766364825,164.80784516587778,165.37570342407588,161.32338412224573,144.05742929741538,136.7636760540045,129.5608891592688,140.69506295609833,136.70803261031946,143.90796322493446,141.73716349980188,147.60616471198156,143.41640700284418,142.00670425934322,136.43655690158081,153.3985117791952,148.3371644741298,140.9910350392862,131.19507654079825,129.57379473534502,134.75664966289236,136.16082176915538,146.41825290955492,139.2628526704903,138.80243707303944,155.13562492212625,148.14337271093618,149.21251022039317,142.57289004013398,141.30342847449245,143.93238677132283,143.4376490094007,,,,,,,,,104.72100749163886,90.2318013449414,102.93590752530338,117.39211937510535,123.31137658944166,143.24970926028658,142.311028862966,148.04778918576073,171.42122944588473,174.59261602054377,179.30860004620652,170.75219313388305,166.07398649130613,166.84560469758242,161.79628418186195,,,,,,,,
7,2000-09-20 22:10:27+00:00,228.4915071357653,226.26852791433882,225.22553527099365,,163.6606567608237,166.97103694100196,168.19827426068252,207.22422148914416,208.33924715729574,206.14189279780854,206.66971314758263,207.4436994442451,190.88060200909314,180.71061837918424,175.5249941598778,179.0205877827422,175.2364875689516,181.32122077442085,191.6459718142127,186.82983433575438,170.8864144475299,167.99320058367368,173.19621794662464,165.96666510533876,157.9266269571196,149.6167530685092,143.77290612078815,131.4898218515304,133.92606875119571,132.63830191973864,130.68447381117022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-11-07 22:10:17+00:00,224.71866968970477,218.6751232705497,217.0940950594737,73.3324343495123,,160.02025423321945,141.55155345196044,201.4551490984198,198.73989750330801,190.5904713270869,186.79210465294733,180.4655591514486,175.43988468103524,172.69097436569353,171.24307763497123,169.69103823272644,172.15003678380396,180.7282770380623,184.34844545538346,187.89237509060837,176.59708102394757,160.72749855850432,148.6066759914704,142.06880005996402,141.47749796464552,132.23030672287638,118.49561624409509,119.9570238504094,117.84814447447218,119.0630134223043,124.6103987110214,129.90788958188398,132.1864712700304,136.0980627579231,127.04952974586656,122.90579991654802,129.01557563588602,131.9161417359125,143.75857634888678,137.00436935461968,136.72255983672775,133.17163993339588,131.29493119773235,135.63202586893647,131.10106057501784,134.81063536615005,141.47598330915855,142.7227777646981,144.41293758968737,137.17151828690749,122.86174665211205,134.08972401811621,135.8380100118265,140.09212629343824,136.56270500411148,139.97053104962782,139.94154052185314,155.4671298641819,169.13082722796537,172.10461282180898,96.82022500802927,103.36728660064695,109.07061322330271,117.31752539473598,119.00696288794735,129.10507383226758,140.4316837106581,137.52984603721086,151.54080309959937,168.5143090346698,173.06608192557354,172.8638950421862,163.0082920256773,146.46393978489047,154.0037620688143,152.20392191552455,151.3526005091005,142.04580996965606,147.89986097854455,144.71708734923476,158.20277176589445,172.51850681355302,187.505877934906
9,2001-01-10 22:10:27+00:00,211.33639158300744,207.11088533900528,209.0994093242989,,,129.06212497071613,151.6325173079229,187.2789826342476,181.97737863142834,176.18580922846837,170.70558449478227,170.10709120865454,172.329369979192,172.1476310389827,171.0136743399513,168.96392478518544,169.7984003162377,168.17358805496963,164.4787361426128,160.8687461286719,162.9484081524241,175.43836133601343,184.0629493161398,180.8943418038799,173.19400901253732,164.7408588801835,152.46833472137342,139.21346359808962,132.78176117658407,120.26745135481474,109.09398463539515,107.22605201671553,110.64486572607589,116.05040654307686,115.80882261618224,115.1800166207188,114.22844534604266,110.92816853223553,115.14491933067166,115.87394665523283,120.8164602539632,122.8087429455742,126.62787046960476,121.12139069074343,117.81438566864841,105.70073055986936,118.09565965054125,120.29607070984049,135.57747892369147,138.3044539092313,146.5516564887617,133.1409784231112,132.5290706365734,140.77629533029514,146.4617105500837,150.1495538058247,163.2314437101899,165.80188566349764,173.70305859153393,172.9129816486809,72.72289358438015,75.4437542897694,86.7919643960027,102.38137691641347,109.12715184525871,119.89029944676166,124.13928953258129,124.8340667809534,123.37848618216664,143.06633037861562,150.71817053663068,162.58751805455316,163.33162171631437,169.47043714425942,153.96916207011913,151.16905278851948,151.95105764955946,151.58313136004773,158.08542812592702,168.79437828913734,167.17611384601167,177.0731842357307,190.65435493979066
