,dates,chi0274-0000,chi0274-0001,chi0274-0002,chi0274-0003,chi0274-0004,chi0274-0005,chi0274-0006,chi0274-0007,chi0274-0008,chi0274-0009,chi0274-0010,chi0274-0011,chi0274-0012,chi0274-0013,chi0274-0014,chi0274-0015,chi0274-0016,chi0274-0017,chi0274-0018,chi0274-0019,chi0274-0020,chi0274-0021,chi0274-0022,chi0274-0023,chi0274-0024,chi0274-0025,chi0274-0026,chi0274-0027,chi0274-0028,chi0274-0029,chi0274-0030,chi0274-0031,chi0274-0032,chi0274-0033,chi0274-0034,chi0274-0035,chi0274-0036,chi0274-0037,chi0274-0038,chi0274-0039,chi0274-0040,chi0274-0041,chi0274-0042,chi0274-0043,chi0274-0044,chi0274-0045,chi0274-0046,chi0274-0047,chi0274-0048,chi0274-0049,chi0274-0050,chi0274-0051,chi0274-0052,chi0274-0053,chi0274-0054,chi0274-0055,chi0274-0056,chi0274-0057,chi0274-0058,chi0274-0059,chi0274-0060,chi0274-0061,chi0274-0062,chi0274-0063,chi0274-0064,chi0274-0065,chi0274-0066,chi0274-0067
10,1987-12-24 14:07:44+00:00,224.76350759288886,229.57176067773017,225.20358519674545,216.52592321522445,203.17097782546304,202.02152711887595,192.9569548816325,193.9537764847102,189.59824391628567,189.93734151815428,193.48604689816312,189.34310717330004,185.81075745478145,190.27668252901748,191.2717950930778,191.1617146865373,196.9158264555223,192.07042132737882,177.3831631306635,164.73436922896673,159.78619592312654,150.7079521239693,150.67257944022455,146.15044550332166,144.22467461800892,140.5122176964816,141.73543940791075,145.05264957540177,141.94502531790016,145.1050451827319,149.99100067680004,149.9776361396214,154.92414508209418,167.1835714625439,174.6306975515588,185.03726435198232,194.85287070381307,203.43867076358393,212.01771214651203,220.8954587004951,222.16606595201787,225.4039539630549,222.32853314995594,224.61405847752002,223.76810953650872,223.23143352263008,224.7008360936486,224.58622902118407,223.50115764527638,220.54136179061732,227.05562201647538,225.4687213623002,237.25176519343336,232.49831702961677,229.9585889637711,228.38257558400164,235.01930478095704,233.6755633066329,226.77958458421028,216.73281813375337,213.56122270847453,209.59598697944193,207.0580043220109,208.2125858984718,210.86203213929295,205.40026809371813,212.12394646130258,204.98921807126374
11,1988-03-13 14:08:57+00:00,,,,,,,,,,,,,,,,,,,,,184.69270854829995,174.87459385595218,170.06097386657467,165.98431907701544,169.96142658528237,168.66003849051089,169.7332024515271,165.70997961204912,170.24636475170362,166.32237211661894,169.19661274211273,173.4468183715494,181.3434313544176,188.8679735214698,199.66888703829827,206.23407796098132,216.579158793553,224.8048794250237,235.34382318350316,239.9034344468436,239.06443097878275,241.52462396536438,237.60471057863649,239.60860750707693,247.94616880822224,246.45714350665426,240.71823470866573,235.10447175351183,237.4806654449553,242.99039760556846,240.72488147195023,,244.67442297635966,249.50454925325496,248.81801378940634,249.21642453530643,243.40340339065264,240.33309438109407,236.04591284107815,225.08212622647153,219.95079169697183,217.16647438579204,214.26952879438764,218.7151065174049,221.71160055438682,223.48779923552667,232.86334769130417,231.61063664998957
12,1988-06-01 14:09:33+00:00,261.88819192305175,266.9063142324564,255.57686101975906,244.93817562718544,234.46161865131566,227.25541707652545,218.83484476403467,219.10292022981935,215.63018868548252,215.77949662305056,213.8959382711364,214.26866516906745,208.20988840793837,209.6284367790334,211.20524853177125,211.4366769598328,209.69299212247887,209.45661430395194,194.79904921821785,182.68999513105828,175.08543193470194,170.15153269274143,164.71064360405433,164.6264746251271,156.2340438804224,159.42349960113432,155.04052933709323,160.67922239209975,159.5008065361237,157.47781637660435,164.80425106204783,166.6103789944453,173.00538111215636,181.79296441181054,188.02006264788204,197.2294804443521,204.8334457530773,214.14263899594565,230.13136248276504,234.35307557267922,235.7522620980872,233.09405664572253,231.87765894516983,234.41822096418153,234.11326512176868,234.98148966448687,234.13206000812693,233.0304801655212,234.0536496051349,231.8243957585969,238.66534532935032,235.656804311397,240.34372448905864,248.0610284743762,241.59071452284894,238.0249935644889,235.9052342023897,230.81361198943594,223.35418572877822,217.71249468715092,213.90324488574225,217.22915589146834,216.18813964558507,214.15494758542692,219.3270041741731,214.4606415388241,221.55965577309567,220.24550988764352
13,1988-07-03 14:09:43+00:00,249.83775064697812,250.7896604966486,247.38018307430593,234.27716114264726,223.99698000714915,218.50886620226692,215.4701542391163,208.91899089644966,209.18092265734785,208.7554042585615,211.02218312507085,206.96105151936814,207.0132291389787,204.4892693307686,198.6384218907199,205.21489416014506,206.07123524575937,201.6531800833365,189.92373945805616,184.65627590685924,176.85915044806794,169.00421260918486,158.40656669163593,158.69848598551107,153.19663628610155,149.29071924855313,150.303539502827,145.5125751738706,154.77883675734432,147.5972873162993,156.7433277141453,158.21844354881216,162.1710764187836,172.27327825195724,182.66207664158134,188.54019809535976,194.84266211592185,200.95619375584783,220.1136122977922,220.71825507953702,228.68900811031062,225.40924656039192,229.4772292060548,230.99003958254536,234.6906116888577,232.16451237284363,226.000807864698,224.3785256957252,233.95486861555005,233.91224958114375,237.01700850880215,238.5196952404636,240.49339513164193,240.74393783454713,237.1704490835292,240.3629460829307,234.839120624611,231.05159707558968,218.40289647826103,219.99512863561313,213.82559068821462,214.1758475404992,213.05108494488258,215.9802400569814,212.38994181769922,214.9790910434017,217.06578583502133,213.36321902023244
14,1988-08-20 14:09:48+00:00,213.72857615338413,221.46900590134487,220.5644380436615,209.77832245092202,198.60651882386546,196.23669340485523,192.87822949734172,183.66331726258403,181.79417293994032,183.39146304029498,186.57825635231916,180.57970287356295,183.46136537749206,180.04024198932188,175.84698786176588,180.60482973834598,182.3533542305687,179.059910350173,168.58033114772886,163.94091618181352,150.36199571986134,143.76457401698622,143.4382648532123,140.75244007577805,130.13220689595758,134.04041452233383,133.64255448536176,136.05417570842238,130.16462647059527,135.28410499560403,137.922084851526,147.16765366892147,152.2759130527819,157.23878356770084,164.6980011869232,179.49006888563142,182.43762461132798,188.54157420798046,203.7824892497248,210.45533736683325,205.89834419314576,214.48609620572265,212.70060030002287,216.2416625754879,213.4301652074178,220.47304607513672,216.35899162640652,210.71423819350724,213.226383862293,217.36312115100853,212.7733086530178,219.8771763383467,217.04277306685415,220.72501576978152,216.3789218506404,214.50764561509789,218.3061113861796,214.20571908723588,211.97404109632805,211.67348329925952,206.12857381450985,205.95035406675353,210.82827771288018,209.60888440781855,209.43034321231707,206.37670189370314,212.80359855481092,205.87210569084468
15,1988-09-05 14:09:51+00:00,222.52130884432367,231.46190729984357,228.6303007203519,217.44042365818814,207.31116389971564,205.02251285288185,197.6584177887134,192.48486425498015,188.865889945313,193.31188555175086,195.78640824247793,188.10644567403597,189.6546593427019,185.8786679773218,188.01386914656405,186.69597707612536,191.41969649204685,184.15771054752173,177.3577039999805,163.5607417696492,161.29088598301536,146.51936621671632,143.52995419275447,147.00556486066517,134.15047536529772,135.8391650941885,136.9792549304348,135.2112854046734,138.18069623786496,137.00135587537434,142.61295640478275,153.30437776327724,155.76066126168504,161.61140575637938,169.236070828848,181.2804182912879,180.25579231373172,193.07297262365154,206.01102293807642,210.22429069603305,209.8051977912959,217.87261807325112,216.52076747991117,219.6596308123228,216.73714274415192,218.3037329537959,214.62006059187658,217.7390902013032,215.3677292816109,218.25058421837812,218.75485902150146,224.56552399981732,224.6392250677969,219.85167743962737,224.2112360625247,217.14759056652602,220.46872620939288,217.32930517775506,213.31932413277357,207.19795965189613,208.5182708114024,207.96715523511762,211.70761984534929,213.34477819178016,213.40030651389276,208.78766183755334,211.62674075861648,207.25892090442764
16,1988-10-23 14:09:36+00:00,236.93565458813484,241.95513262875775,235.2069335089805,225.59734014467114,215.15463085335702,207.55773060870203,204.8759357371364,204.23201744950097,200.53270232571668,202.22053724679253,202.5581648796878,198.91545869714707,193.85465756433862,191.3705457826596,193.48610890507626,187.45617534283508,192.7348425645169,187.93773405559114,180.20155151433903,171.57501493411255,165.69256515022175,152.78515799837277,150.13852613660703,146.52060802872057,139.97223844377746,138.73454604463086,129.9972875267036,136.08095065189693,134.30751463644427,141.07734864157464,144.40640922298218,150.0052009891273,153.68493692445736,166.9786699683624,170.74528332203852,177.35780933237226,187.12885844201818,193.56975432056342,204.35523317251125,213.35237824782507,220.02506140971167,217.36989496183682,221.26558175687967,222.01495448867868,226.06524997244964,220.36313683531225,223.8352479436602,217.33313533820953,219.7550414381599,225.46281214307336,217.39307059992868,225.93463809300837,224.0121282625837,235.5229204908049,221.86174883470042,224.61146920451742,218.4037358936451,214.43161795468447,214.53385533774386,212.86340742547583,207.3915081733047,208.5676738360887,212.4510479307799,209.63853587495768,208.5865158175515,209.19977516467884,212.86031778695454,211.49744857245676
17,1989-08-23 14:05:35+00:00,223.75363801777104,236.31932536578444,,,,,,,,,,,,,,,,,,,180.96982548519804,170.25457803211378,155.429877702299,156.69813857660293,145.34508770860617,142.8921394655096,139.60663681254704,141.83401376826288,141.19229199374905,154.0712021915592,153.18245692844897,149.0738499894071,159.01213226988665,169.1432502499355,173.54634025093708,183.9956472269738,181.20482591255194,196.62241592437462,208.8377788874024,220.44976132483987,221.38435645699752,232.3597334671933,219.92430802596698,216.62540876786193,232.92729182883915,224.4479546743024,224.33231604681905,232.42333939120567,221.3928823809691,228.73591532166805,230.22541439451987,221.92976336345149,239.7544399296364,232.86298862146663,244.00950875901614,234.09057332185952,237.5018890154726,238.57193455806961,214.72513413291867,215.92566269350274,233.0777017364551,221.57713538774982,213.5107389368039,209.82948483729783,223.1114419688332,225.04536050551664,233.90630873096455,222.82628220758951
18,1989-09-24 14:04:47+00:00,226.15176463184724,230.76425268228388,228.15435249555446,216.33219310222444,209.95458288739243,205.64072426697402,201.27570660036437,196.52152718071488,196.35504339354029,198.35749144225096,201.88719323709103,203.13855978553656,195.19848074772494,201.33960120126076,197.42090160399425,201.3513079470079,205.63725266173358,198.56098626065327,187.69422661357092,178.46292162782916,169.04101237213624,165.06024976899187,156.25550864161804,154.88965280623268,148.65906770824705,148.48385037664508,149.0052585607366,148.2668832271887,150.51816933476215,157.18085947162828,154.6843611755704,160.74572734806128,168.23850834035355,172.80593447869634,182.18913947925247,190.25481918574073,198.07291571673002,204.02783309957607,211.61811454232554,226.66687121769,227.47505914265471,229.51104360077244,234.43082114319515,237.20941582977377,229.38505181732867,234.8040820194749,235.2927049771595,228.74771729924964,229.82648174836874,233.14312158379363,230.92582469683956,230.74535629750338,238.42565186795804,239.59882812959293,237.4053290252055,240.2713567232023,237.36147795807415,230.307466997885,221.3802241792414,223.41399883500978,229.28951010864736,226.71205674691382,232.71033686641024,230.7486475911889,235.5159461116428,230.59635782120898,233.73625710535006,228.9245037037283
19,1990-07-09 13:59:11+00:00,233.48414839954853,244.18446196886336,240.60579335729835,228.90992872277025,221.58793982855616,218.1329779704223,217.09460852839942,201.61511888970904,199.66698894642516,205.2787810938605,211.99665069952277,209.9360801983384,206.53203894015513,203.99792200111585,204.4557548025566,207.51186987675277,213.5394219772332,207.58650821586696,193.02338940424607,193.2975274641747,181.88247331916352,175.88299475374157,167.87256977597116,165.90415785493843,160.88559023674662,159.40026335971964,156.78819843598836,154.39128715817577,155.4012443595978,164.64037495636592,163.95374352464293,176.2705980887632,175.87892698057195,182.1277413126472,184.83808618543506,195.2847780500722,196.5033419617882,208.93615493540193,216.56602349942935,224.96549984642675,230.72915500829586,226.9212291280307,231.71701611251783,240.27950694255392,239.69337732590427,238.263671419987,233.2456990462485,234.2973851345873,228.29358423088647,231.26112051993644,235.57701685957502,238.28076726025128,249.0707305083613,247.38548890418795,239.22781653619046,245.93572197263993,243.14376133538485,236.32272232029146,237.57941100044636,234.53844969295392,227.66656026886483,221.55854427520504,230.6535754576247,233.3923443896267,231.6966039040978,230.79350107866196,236.315388292812,225.64810963478922
20,1990-07-25 13:59:07+00:00,232.78282397077848,235.11320364571588,226.6049177045504,217.96398613328353,211.01089829310723,204.08689762645417,203.16770479735646,202.33985892268487,201.3903817444589,201.01763462916787,208.02925056824722,199.63234163015625,200.71991960664388,194.01021034642616,201.84457651244958,201.4946582351228,202.93588161319462,198.65478199776572,186.85820150665805,177.34127709792682,172.70539450115047,167.20014170565912,158.69645788536877,157.3416405700471,152.43757708374523,153.24725497997693,153.67955801093035,156.28153224595945,151.41564846904268,160.9811426124611,159.27366219084675,159.0908476058407,166.14001491337135,173.89791267141638,177.84212750390355,184.93003513212705,195.21571423860502,209.22459768542458,214.61431183509615,221.56586817295675,226.44637653783084,224.49062100906974,220.4281317039933,227.02094866030856,225.12470799582522,225.12259130754694,227.9618488693327,232.22181405076554,229.95252939308176,229.59657405796625,238.74023927595186,235.80590046429464,245.27624449857015,241.42368099126776,237.25605079742036,237.5544972805379,238.23518567705068,233.6253111310882,230.8168311407811,231.21665069082482,231.33367745970642,229.7665684863946,229.51969957984025,232.95584083765434,234.79458197522476,228.22789850311082,234.27071737551108,228.04931011293232
21,1990-09-11 13:58:54+00:00,220.60405796993652,220.76125672071768,216.46731030325947,210.28536551485757,201.35315040912178,196.17344290384693,196.49421378657343,192.50590455565055,187.84581737440004,191.5755099897263,194.8767256353765,191.57593283515368,186.75857031570837,191.8203421038171,190.23416229091734,192.83810740899773,194.72125558080717,192.93144509963957,177.6280107515205,168.0388568444326,161.127706323093,156.63313892462898,152.61913388009197,152.99563770986651,149.7988863154227,143.96001767532758,144.53560769272394,149.1223795874363,143.06500497999292,152.28125382521037,152.04557160448448,154.60552862078825,161.6464848079019,172.30156173684986,181.11030936819077,190.8418289684066,200.5337346613355,208.49869436224253,216.95360679112372,223.43805234207514,228.83384886814656,226.00465844120944,236.34698314654415,234.1551489815786,231.010528208022,234.93456512203448,233.61718017014502,229.70691929458567,230.4361273344274,224.39249864276408,236.08127057700688,232.66326312272923,243.62991534169282,242.45477889017397,236.71379058227674,233.0056677995024,238.3159228863266,234.97359851736408,229.23862943191688,226.97174051548458,225.31401663862428,225.16667273542956,220.14252464708377,227.97878960350872,234.23234136257247,227.8663101812413,237.5171898001038,222.89909071067515
22,1990-11-14 13:58:32+00:00,235.42589886811595,235.95390939457963,226.25414779485655,217.4179241348179,211.1811760263688,206.4526506962863,202.72704862557438,204.77898951305679,198.45903972429187,206.68700077414618,206.86218585198282,204.15855332651014,198.72636121161125,202.30685982934278,199.5949600135515,204.8840119336329,205.94656185349157,204.6364249467224,188.6166611674207,186.169403208757,173.35920579013674,168.01537680332166,158.90654574980493,155.42236463611064,148.6865234131606,155.85750170126923,156.72052887696987,155.8430988922317,154.78993908320226,157.00519611943463,150.0854811960458,157.44565927387512,162.52734960889265,169.57982814983475,174.9374705071171,189.78666116014875,197.8708335795416,211.95030975698688,221.35949297337794,230.15513500575202,227.54159607958633,232.45420799722524,235.97826977506088,236.4669908953854,236.34206237195363,239.74033380805852,240.43523942140317,236.21528354147702,238.23667403209416,238.25711531072943,238.0564585582979,234.39667411782085,242.2960688104023,242.5982984435176,240.4571897679546,241.8310779707521,244.88253624371572,236.7225705643866,237.38912479493422,230.3771342628911,230.1549940830303,226.2313683154581,226.08407396399025,229.38392589476595,230.57356025065837,231.41191249005416,235.6862772240326,227.1306261938472
