,dates,chi0385-0000,chi0385-0001,chi0385-0002,chi0385-0003,chi0385-0004,chi0385-0005,chi0385-0006,chi0385-0007,chi0385-0008,chi0385-0009,chi0385-0010,chi0385-0011,chi0385-0012,chi0385-0013,chi0385-0014,chi0385-0015,chi0385-0016,chi0385-0017,chi0385-0018,chi0385-0019,chi0385-0020,chi0385-0021,chi0385-0022,chi0385-0023,chi0385-0024,chi0385-0025,chi0385-0026,chi0385-0027,chi0385-0028,chi0385-0029,chi0385-0030,chi0385-0031,chi0385-0032,chi0385-0033,chi0385-0034,chi0385-0035,chi0385-0036,chi0385-0037,chi0385-0038,chi0385-0039,chi0385-0040,chi0385-0041,chi0385-0042,chi0385-0043,chi0385-0044,chi0385-0045,chi0385-0046
0,1986-02-04 14:07:35+00:00,195.44027538715915,192.6077713174357,191.69278850737325,193.39134732321867,198.41215496812248,212.37029287242459,133.51194473369034,215.80269463355359,209.1167348995871,205.07319008509342,213.76297896954227,208.0921874000959,216.45162918613428,214.98385583963454,212.88572309032216,214.72620200972463,202.14552531476207,213.8681132861015,222.08744170882343,222.5390936858656,231.7113782250597,239.40996249267243,227.62539200561235,197.910538535927,184.0790857289976,179.75696121004265,179.33204580785585,175.69122990660048,199.7315118849324,194.42103983428902,201.89506267549285,215.3194233792824,181.17909672616278,214.8549749877819,226.40115910615293,,198.94243661139765,193.6739131587791,206.3604554653843,220.03524181970872,222.0243993709981,206.46956453258235,189.1328213821878,206.03302199274486,232.92218526906623,188.87705781588764,192.33849092005778
1,1986-08-15 14:02:17+00:00,179.6095736693436,167.96688602400442,173.89750965596465,168.6322873743831,186.60081775070688,183.1734620248388,175.68288323684868,186.2870477226499,188.98432460369312,181.05601279549504,188.7348446325934,185.75556963789205,189.9971338153109,194.57725753955862,206.69040464916705,199.59386833874004,187.51557230091578,191.56282958607875,210.0693451637717,,202.54242512514392,218.09367829732543,203.97003561611925,189.31846125392792,186.66199161630072,188.63684359127348,163.77402840914388,167.67035381798775,179.7669301221745,177.97291427814022,195.51083508592842,203.9988883309829,164.21420844326317,211.70830405658793,203.1237540653706,221.40602740940196,173.0175251352321,167.8572755171764,191.77565064818214,198.64034197491534,190.7508761883066,190.68619005193858,177.78654024418097,186.25186289047303,198.99129982142244,181.4832101687165,181.94719937739643
2,1986-12-14 13:53:13+00:00,188.82990856973564,176.0158496223876,171.86138381261821,158.62656490720514,171.80153453061794,185.80487308777862,200.33626644304965,207.1831533820363,209.42927319973003,191.4385043027883,196.71428864147387,192.14021547622468,192.03059277069144,188.1411099467267,192.41773986847085,188.9655918043329,181.60415685147177,192.4211668063438,200.99237991685536,191.96460960842893,192.89265397554922,227.79942785888127,204.87136843609147,186.25257717574868,177.47531403859156,180.9822805087381,167.98926830164345,173.03486212619768,200.31820737118403,198.5717319487297,207.725963260953,214.58508491596916,170.87175742199378,191.72271929312723,202.0139115925134,214.05861671147466,173.49482687627983,183.39152005775992,202.6549377868638,202.34104866576428,207.30918388351336,195.26024781508485,177.26843904863915,188.2901092059278,209.72100846013393,188.93853824442758,183.1993811208003
3,1986-12-21 13:59:37+00:00,196.54120165686894,172.64459147990112,170.951504891919,153.40467388768153,180.40389798571186,189.96673221215815,199.28408932333386,202.89258618052472,203.1469063167563,183.32379899706214,191.3094284334574,192.31544628632835,194.31027027773362,194.82903778648168,189.1307377585921,191.1804593015536,188.52779362479637,193.70894878393773,203.7407261614383,208.51622102681603,190.59839961860712,,215.25819181188257,192.28863026614292,180.7228190829568,180.06845192291055,170.46871216815507,169.6918638593704,168.93555831142828,187.94268822230683,201.61703415481722,207.81400134488854,178.87304595383335,196.66932458524585,203.752014965165,213.58703092628278,168.5834195600318,178.36946159004265,193.96405016692134,204.6964601928829,208.16432464076462,191.99787724675903,184.20288665015372,195.7224243716358,223.7089430680012,169.27845769227943,166.75991898082833
4,1987-01-06 14:00:06+00:00,194.69443160031236,188.64281309982658,185.47590137246866,194.86644946901893,194.85563480985317,192.2023003361541,,,198.83154301252054,198.67397479183654,198.3065762160795,202.74622184398459,201.08184711643895,201.8737300672663,210.18146848874775,208.13396183671364,193.37634475454607,203.16621790289864,204.42098002657949,206.91671423152027,220.97984223923422,214.21482357146712,217.1221705322942,191.16103074394283,185.08012921978298,184.70647723597665,166.36885644076168,157.35938311527073,180.31300193299313,185.88764764351615,200.33181168907262,204.49715396781647,172.31243953093258,202.2131242970465,211.17918912760513,226.95727444561192,186.7340108823483,187.2190025084835,188.91205962407494,198.26701774395667,200.5354551880102,196.5846158109724,183.9950677628539,192.76043913683253,223.63999570149377,177.5968352107376,182.79519980176306
5,1987-02-07 14:01:09+00:00,219.87954524664917,212.02953478617937,211.54792793476798,219.9462830106984,215.83267946226866,225.76928229796735,226.93777628232573,214.70065932882528,223.19879857161308,211.5405498943111,215.57998590054527,217.99233062726552,226.13642531440138,226.79194068552655,231.3070973157427,222.52144389897262,225.47719639016057,226.11595483273783,235.78715916215089,226.48372479648492,240.91616532478446,254.0883491066955,230.58032182850332,209.76512275525053,197.75016022974637,209.6939390083161,204.33741012516037,192.91081812705406,203.79838270943264,204.10406260493647,215.45587867159452,224.32826535240653,190.520527670943,220.17880152941592,242.2465958352273,254.03281347184213,199.7547853337169,202.3110964915287,213.70805828617776,218.72342130678098,227.2612282872995,212.6354615744999,200.4778498592632,212.21016913311044,238.45980297643436,190.18166340488546,197.27274473614105
6,1998-02-21 14:16:53+00:00,198.57240158897977,193.6365889444202,191.99904510112137,190.89924923268387,195.6982443031584,201.5583879789854,,174.8052563755397,192.75292320006469,194.83086955867435,198.0917149710979,203.1402364896933,200.21089580772104,202.2673358240615,210.2201807199147,210.85799250001008,203.18623856312004,210.2248798675381,217.65523729965767,209.50407117311886,213.73991903023378,224.81434972975907,236.55278568233635,214.92586990314155,216.7370543085137,231.4626645075918,192.5760133120487,186.43228642275503,188.1395357134583,197.55512154134146,204.80318867715397,194.82455975986812,193.28586718504764,199.07838740481841,227.05517634093243,234.35863097053792,196.3387274168766,216.10756521091884,218.4350816327125,207.79928832956026,205.45423521986646,196.4066409093386,191.1248787552451,201.12996806052428,206.4893006562534,191.50041778353767,181.79339111287052
7,1998-03-25 14:17:23+00:00,217.6529442442816,207.38802276375256,208.41755170700924,207.0479087331626,207.36306982693935,199.08072716636556,195.7954391546267,199.6900741980189,218.90600030943585,216.7255468552124,213.53945383763167,201.9510945390361,194.04672906871406,202.65031748819615,197.6553110147026,201.6736743686774,195.74985311940975,202.4269202202989,211.08085237807242,215.4530008109805,236.74810175662506,236.07605283733446,221.56215978402557,210.59478879285135,196.51529994208838,199.05203614884095,175.56804623714592,186.11841062067796,175.12807823507111,192.65317622246414,195.54518370288258,207.40930162597272,181.84001174973534,199.49000324268712,191.11568629168536,207.96981787897428,208.36626378597134,206.1066574486628,213.91217830982265,207.14889416918797,218.86620661746446,210.19458304318323,201.7348994902031,197.6448955477528,215.77699532928895,204.4417956888946,200.56526118113638
8,1998-09-17 14:19:26+00:00,215.93517033501192,189.81034071592273,,151.08292859397986,152.91751391648896,170.7544316163689,167.81032084293946,164.51449466221894,192.3801334503866,179.64732602146168,187.96268142928386,187.40819690900182,199.01416080694116,184.3652063601109,194.43947292319857,197.15089533613872,199.67301015515952,179.50442562775308,217.6584237272619,185.05039980324148,201.15948101725888,252.99540454263266,235.58827542567278,210.13092418717244,194.36241742826604,188.6261542535474,175.94603913691157,178.71740199065843,172.55889790599448,186.81121033575613,197.5601164705352,210.06070124734433,190.41737980761366,184.17979366567857,198.5810971065596,,,,208.2698402939206,219.26131883944595,211.2984470332235,205.31948213085028,203.2309712763848,206.7334047946974,210.25951602918465,204.44107742929424,208.6535224376046
9,1998-10-03 14:19:29+00:00,203.84757375977915,180.5014965691028,181.04936176124934,180.13696722554235,183.0916065903333,196.42612235719258,206.34172440360226,150.3212043190516,199.37189842650088,193.36900773489856,192.46499771253536,185.68544436304043,201.42214416691112,199.862290202357,203.07727509202533,210.124406849748,206.16423659351966,210.40598019932546,221.268138191658,215.90267522169486,240.7632855114542,239.6112004151938,224.47420448966932,197.72830992229703,180.62664641383182,189.46855217098113,187.7624864616821,179.00155027646434,180.59540955389687,185.6711970455814,189.72147420120888,195.78804081475303,171.33981029335328,186.2518653569954,201.90148600431704,223.5554222717703,206.76813589853165,207.0614411102824,204.98083153722888,218.20828175041652,215.629834265118,196.8045319697037,191.19281983682293,192.32184966877415,210.98224310184918,196.50126044344407,202.80622361385272
