,dates,usa_CA_0147-0000,usa_CA_0147-0001,usa_CA_0147-0002,usa_CA_0147-0003,usa_CA_0147-0004,usa_CA_0147-0005,usa_CA_0147-0006,usa_CA_0147-0007,usa_CA_0147-0008,usa_CA_0147-0009
0,1984-05-11 18:07:47+00:00,195.41013965875806,175.11081568089148,170.31087110279418,177.0471889075908,200.21479212546566,189.02701474596685,168.44935986398144,175.53312091497628,174.19012330465992,156.74704039939314
1,1984-05-27 18:08:14+00:00,174.23510855955448,163.01521930968636,159.46906223408484,154.12425177352924,193.6821207480821,190.243551980463,184.96553936066823,172.7480130378023,168.1997440642146,158.8256751737266
2,1984-06-12 18:08:33+00:00,187.8609802405725,188.21746318115802,169.88302670124978,166.15788922105764,213.92313465993044,198.535043419522,184.7491297061154,178.62277984524576,165.1270941762054,160.19205700055034
3,1984-07-14 18:08:58+00:00,190.66582341417322,181.64824856170918,174.34585589656166,182.73573221664077,208.6521038738876,191.4528291439168,191.62993637426297,186.9980987002264,173.86530645333974,173.44431366586574
4,1984-09-16 18:10:24+00:00,217.72046730537562,197.39391730634165,181.4858811007212,188.5738478377705,207.52103191115418,191.51311017400081,199.63194408980576,206.26824661355693,201.13553569753623,188.70255101986754
5,1984-10-02 18:10:24+00:00,223.2045175625511,207.01752778045184,189.1197171539797,190.12667743792963,207.78320858389546,196.47219927594264,196.38032718220285,194.52721051556813,192.7921736350453,186.34369503958143
6,1984-10-18 18:10:21+00:00,218.34254474968301,184.9182655192789,179.64753932946573,185.57524490892047,210.26210085316504,192.43891570544164,197.446938675042,192.75491413513456,186.5363241423284,187.50178161408112
7,1984-11-19 18:10:10+00:00,,,,,,,168.06659450620964,179.27425873576337,179.27200367932895,162.63311582974504
8,1985-01-22 18:10:40+00:00,,,,,,,178.55298467343002,193.98764589251772,190.38690891872403,172.47190355555188
9,1985-06-15 18:10:23+00:00,197.4476661776193,,,,202.81695392674376,193.08419333266693,194.5904470576401,201.22654727242573,182.94012931712993,184.54392394143494
10,1985-08-02 18:10:04+00:00,223.5867714223351,199.6766842306749,190.02516153679488,199.50419492315572,213.82460043901662,,,,,
11,1985-08-18 18:09:54+00:00,238.51058913135577,212.11132845827615,206.74863445798508,212.2366818146853,227.01634858870426,212.9372555760068,222.53209761894078,232.19905576466385,229.8255651603572,222.11332562855142
12,1985-10-05 18:09:21+00:00,238.6292031488086,214.33443857021103,206.052956209296,217.1290531314749,218.49447509877444,201.80429884777288,215.5810938781644,226.03575971656844,229.62965047573218,225.62450726354226
13,1985-10-21 18:09:10+00:00,229.77034769052864,204.07144703770834,192.93123531373243,196.1078881580249,187.58271043618302,178.00090275552566,201.97278287393317,204.51496509255782,201.01331737414557,203.5700011176991
14,1985-12-08 18:08:22+00:00,,,,,,,170.60715086618458,187.54732988890257,177.50642578310456,167.81247417218594
15,1986-01-09 18:07:47+00:00,,,,135.77738072192116,160.02955523735,140.3443914185274,157.52647054610108,185.9002512552675,195.65657573173235,178.05399252757556
16,1986-01-25 18:07:27+00:00,160.7994520535722,,,129.38367494425574,155.76171677511624,144.99497048804244,166.81984092225431,181.43406408843336,195.7537136612501,172.90584708770965
17,1986-02-26 18:06:42+00:00,162.07597595454735,,,130.2490636225001,159.9758907494188,141.73167428009285,167.7165520049769,189.64638940951153,182.34571805795034,150.61918790516492
18,1986-03-14 18:06:23+00:00,183.55741618370487,,,128.3287932767383,,174.7952349678474,159.25838073987114,183.76681128729135,191.5540844477734,165.05564270880896
19,1986-04-15 18:05:42+00:00,203.58988727166744,,,,198.62673151854187,195.67019997942725,178.13003751996274,186.75210389749202,173.41152961199685,167.49989654041372
20,1986-05-01 18:05:19+00:00,201.6966359366132,176.48762631009117,167.3951849753343,158.46010249635447,196.94916074952602,195.0672673447433,181.81086989344226,189.40391351424722,170.65423820695432,170.62800076154582
21,1986-05-17 18:04:53+00:00,195.8675434470194,163.65137877096655,165.31303327005213,162.09599160546543,197.23728045539562,194.29016874803398,174.83455459327183,189.71062358324983,169.44980261628447,162.10552697134503
22,1986-06-18 18:03:56+00:00,185.4428745188972,162.18307473215796,164.6761279741789,166.5532672568165,187.4756971882981,187.5812575308975,182.68597910125695,189.72810248757403,175.94273622183096,166.65949380205996
23,1986-07-04 18:03:24+00:00,191.50438710507376,174.83864602232526,169.3136501256203,168.24500684497409,197.60995777823555,194.43396237107353,189.67608957992718,194.89479967635154,173.84084839050993,168.12981462471728
24,1986-08-21 18:01:41+00:00,,190.29848423042526,178.4270000949784,194.6891679046574,217.69527437844633,206.4829468290099,199.52450583007297,204.81791927714508,216.59634773291083,209.84294949431066
25,1986-09-22 18:00:36+00:00,,198.9398762417385,187.51916761539306,203.69037927600576,224.63984466727047,211.28424781863433,214.27771679783382,225.64308391829715,229.61753901029917,221.86646010428112
26,1986-10-24 17:59:33+00:00,193.14548649114468,174.90250547959397,172.5772208866767,181.38819941893738,197.11374663233485,186.1187612475027,193.12861427609644,199.04399983353557,200.34635563210924,194.84829300079645
27,1986-11-09 17:58:58+00:00,213.65861235064338,183.00390158899606,172.8751964624924,192.3254271436829,214.9076498232539,206.0441237206011,213.88770683388196,211.8800060499757,203.49593504370287,197.10414924979773
28,1986-11-25 17:58:31+00:00,170.5793864646927,164.04788155839364,158.3930286294958,177.82391002655,176.6341971805444,179.5535226249408,185.86699356141543,192.78331849127642,182.50056224377263,177.45755931716198
29,1986-12-27 17:59:28+00:00,123.08771588617607,148.21038939833582,142.80237106013948,142.99447149935122,161.3302723372885,163.84554752479602,155.3872263699956,174.18602627960558,158.5740477095369,152.67637292744215
30,1987-01-12 17:59:56+00:00,141.5057292023203,158.00680306942894,152.90536262491514,152.1422312795002,174.93499799889958,183.38026045587492,159.28919905172756,182.81279006306033,180.33846065358102,152.75298712297555
31,1987-03-01 18:01:39+00:00,175.93833183160262,164.93824995325545,159.3653888446769,160.86832810458301,195.9636273901451,191.06806039041408,182.46377774430832,185.1649038156898,172.63750535602472,169.6045309191306
32,1987-04-02 18:02:49+00:00,194.9246589973972,179.5885897567113,161.2428935238805,168.67419482031036,195.83225985183176,193.65906138901204,188.85670256071734,201.06243140405908,186.55784956330845,165.15266901448283
33,1987-04-18 18:03:20+00:00,192.9412946067346,170.51849268960348,159.45568619511602,169.59115158434267,202.08750195489404,196.90361587894424,185.85432397200364,199.58221738298738,182.37380241996155,158.29088348519053
34,1987-05-04 18:03:49+00:00,201.51738266697078,179.67176790206832,173.32153302140802,177.7320302667046,203.31978607550238,192.78609864500504,188.56651881012954,201.0813408863152,180.76003003711094,163.4536155711039
35,1987-07-07 18:05:19+00:00,198.44342116516,190.2513722929758,173.94250611353834,183.0239835340128,210.8475163564428,206.6028911106014,200.08076448139155,204.2996915719972,200.30191312134207,193.1576724416743
36,1987-07-23 18:05:38+00:00,202.4499808893101,197.23905415424275,181.28263779118794,196.37476575242678,219.6063708695204,214.5895778235059,213.265941570336,217.3222765952931,205.2614975304651,197.34818979912862
37,1987-09-25 18:07:22+00:00,220.9253197875243,204.63831765071336,190.06031800156325,198.84301715309445,211.43394926014048,199.28807509011068,221.21958812802092,224.46035066112105,216.06207485562183,207.91451733727249
38,1987-10-11 18:07:41+00:00,229.02878680316016,197.04537330476768,195.23362524999726,198.8440786103239,221.39496158940528,211.18843431356072,225.9677675998447,227.16090558565315,221.4212552263191,214.73120404986543
