,dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063
0,1999-10-27 22:19:51+00:00,149.79535000570746,111.14486920785663,,114.13629611761243,123.18906134159809,105.03949317121342,90.46257426318698,,74.67261643765244,124.2962458996424,118.58879203456834,121.85019893607354,124.45059682744707,126.25371367980173,121.14550425939764,118.23964476439515,115.02415389054022,118.03130363397786,119.70800521454797,102.11021546097652,,125.19499505497757,129.33456226798984,123.17578925985961,126.57560152655142,129.64708496752357,133.04314963849836,136.7398559463062,142.1960299238764,148.5967784341379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2231750255387,,,,
1,1999-12-30 22:19:45+00:00,128.15808573326765,124.71373333296276,134.91393088213363,115.03965506509817,113.3043107684959,104.42915188930452,105.09382300354282,118.89836102760765,112.93128744239871,113.01220289870383,106.84087722774292,109.10101127474121,111.36371881134774,112.337424019374,111.80590953342892,113.00010059529839,108.10477698295814,108.56000791572646,109.73945495013272,115.14200271123838,118.46067289452914,122.02587090261869,118.37871794496127,116.38899626981708,113.51688049818434,115.52964899834384,115.56803499856522,117.89992507624999,126.66272764145288,131.60032927813478,125.12065845718277,124.83477141235821,123.84599030458877,128.3501908729192,138.789613359837,142.54420934256603,133.70002626005257,129.25569101374307,124.9025960914815,131.22026430909554,140.90900205392958,150.9538568177967,159.820865055877,167.81694537313643,179.6638877470113,177.492417642999,177.50073806888335,173.99153607980213,177.10026544455016,177.58964816632854,180.60597713965547,172.09395713798253,167.4635020925501,152.9783074637587,148.69651221919094,143.68967504398182,139.61120424797423,122.61395793066424,112.69655574064754,113.6932152410771,121.558116426812,121.00757923439554,118.74607591134397,124.35185828931044
2,2000-04-20 22:19:15+00:00,122.58067010959208,118.64324186723631,128.42738167947022,103.743377796838,104.85356919386726,97.59857909713546,97.92187352064326,110.34856954449867,112.83319779411032,113.77906114025915,107.3387858739767,108.37855079895989,112.30943666344409,113.66374305102735,110.29975459585145,103.54627776051777,106.58444348946519,106.84760146613078,106.86496233117909,110.79757760144372,119.43836202477661,121.05045219875262,116.08909025122188,115.3987149797733,111.41488101965584,115.15035504760426,116.76316021213081,126.31839861191597,131.5698015303214,133.89211406580517,128.87411844942488,125.62449606821696,127.46064302799581,129.40147923838677,137.0095658972445,141.95206936889338,133.27188713155456,126.48417575363328,124.00188227502058,131.9460764312896,144.01498266245335,156.7067060132964,168.40061747199275,174.07570794500518,182.8605635018465,183.27338842844438,180.45821074707374,178.19652882785374,185.35736815278318,192.07696313586516,194.39895799766293,194.02836539531899,193.67388398036033,187.23518357202443,171.14409290156783,159.25410800118863,161.30131433415562,142.741639505377,122.38937769754733,123.8265826132232,134.7868675418717,131.52833072772648,129.41044472571983,133.66196746213126
3,2000-05-22 22:18:57+00:00,114.4785112884049,108.30506756822888,107.11913252358539,98.45469001967194,98.38389982474696,87.62294737796853,87.48052050816064,98.30035855779096,102.2106035359275,96.05875535312003,96.89630693197516,100.21612619472492,97.72487225058794,101.9189134407625,98.15298335578782,,,,,,,114.67843035342906,109.83838590249738,,,108.88700726058885,110.88465937729185,108.66545550529204,117.38816997829367,115.63511134975869,113.95735640294478,108.02451897826377,113.80507641571583,117.54977377463479,129.00195411733154,131.538908777262,119.62217491056407,119.78161129548647,121.72837234268249,124.44763441648952,,151.2816080723576,158.55527450039477,166.2760466626773,173.79330674668654,171.49670287358506,174.22963641063453,164.94335731834644,164.89380138000735,165.69545217017566,165.19578586861041,150.32663739029533,181.39144574609884,,147.72709084943094,113.33916995363958,120.00214684706553,,108.1732133559731,105.77256930902203,112.87123239444674,131.16630945419098,113.30633818784011,119.38285962029362
4,2000-06-07 22:18:48+00:00,156.7836845572465,144.71143459344796,,96.84596032914149,,112.18885205724143,98.79466068463728,122.11698206956234,112.5821329834026,110.36119732872027,107.39785840043169,,,106.79734228413298,102.8288358896974,,,,,,,118.66737386672196,114.86929386579243,,113.8046344348398,117.40230222141811,120.95767505823878,122.10275637698734,128.56970594187226,128.76170923007754,,,,139.17699529194834,135.1128098471015,139.84297117022714,128.50321912599625,128.76588152040176,136.7941107287792,137.34721420826085,134.86368763379596,157.32432936951886,163.83739327134563,163.64501372166004,174.02865102144773,168.841367151081,167.8191131791818,161.54299928092829,176.11794775370527,175.40315870220985,188.17000889682484,163.07120881368093,197.46222889186936,185.52110373888564,,131.22029143898487,123.30069957645898,123.35377681348413,111.34452536940489,104.79691671192893,114.0329065127497,136.11671677783124,129.09742884862032,113.72039850059382
5,2000-09-27 22:17:24+00:00,122.09691617360531,116.86696009299797,120.96304257588335,105.17899544136486,105.71678067337167,98.54061940947514,98.2176468267146,108.249899737121,108.42065806222593,106.0732375038989,104.86603017208535,104.0282747861647,108.64096306811373,108.57375608628725,107.18786971505332,102.12443663240617,99.75766033908432,99.28510489916951,99.74277653166612,101.85793377699366,109.39749538532143,109.47565381391001,110.01347716749136,106.52400614677225,111.44764483979543,115.2352704320563,118.05078668854367,121.54305865820396,125.2737904594677,128.04507115750363,120.59745669237827,118.51158394327626,118.88189932793196,125.03431272910042,133.31030263381714,137.48598064376233,128.29745990812225,121.37443582320712,121.04133146194447,121.71878773967664,127.33533349911846,139.22443853766956,149.55043155081628,161.76530787677956,168.51901088132917,165.63121450897168,166.20258385038375,158.72928009406297,162.81370411246897,166.86041030340047,166.46940044231735,154.6458684350401,138.80901348672916,132.92843318172567,132.51588956221764,128.83833418449598,127.12379769325507,115.37238919095208,101.55545148095152,100.22854436727664,111.95593789423233,110.9455760927498,106.89597301502216,106.71394466574874
6,2001-03-22 22:17:09+00:00,117.91057854814842,111.90822167512593,117.71735346770926,97.13506079688057,101.26753442246316,91.67299992939124,92.60882788907702,102.63774379029833,100.31296142035097,99.91385989632673,95.64326984362691,99.02991946325767,103.389946168737,112.66229115160453,111.25887704327701,105.36811705890737,102.88655831002639,98.81401514774885,100.96138831442448,103.58966466264354,107.4747338961528,110.90251122165157,107.77996577957212,103.94158560758837,105.78522112617568,105.56411733234478,109.76499062139146,112.81707459713652,118.7123199622703,120.87330621994113,114.84421096421282,113.07346784319208,113.15678236216861,115.97399602846247,118.93122021165674,127.6563108112034,116.1898909072922,107.3463847045821,110.05720731951561,110.94415798351199,115.44019069603335,132.00293483100467,144.034198519903,155.0397992321129,161.13026416550517,159.47376445277567,156.61626694630633,152.90205643132356,154.4132790545587,160.49701632492142,158.810747889544,147.4970772030651,126.14356050492145,114.71803896719328,117.0575370799979,115.270404801361,107.88132560541462,99.44293111198121,93.82453843750096,94.5628246727822,111.86831681656176,110.66705706296466,103.84809908996053,109.32359521281575
7,2001-04-07 22:17:01+00:00,117.27460388096746,109.77441218206232,116.53435064131787,98.76494958628908,99.86552262391919,95.18932123144043,90.9698691555503,103.92126962766832,101.13167139004287,100.93684266854272,97.45429198967105,102.05078096853708,105.70590976423553,108.1066181410614,102.46390379303976,98.9312915285261,94.3199513327549,95.7156375021236,95.43581232132392,100.85693303664343,105.98944416559422,108.21571138358186,99.97373190185195,100.15646194024794,97.89463961320054,101.48262324252931,107.35498546875277,110.16065057554582,115.33148970182941,116.33234096685914,111.49215038977826,110.71377066926763,112.9584824428127,117.68112673619578,121.20690434231513,127.19406935317123,113.99896817888636,114.54873184557839,110.02674176557973,109.93759101860942,123.96044043968264,135.14572582209615,144.7427148723727,157.14433868535286,162.00235352361094,161.35462993857374,163.26556208607687,165.5412741318074,162.37475645630332,166.02134122760208,166.1032223708619,153.74534545347888,137.32752963744585,132.0488700188706,125.48523709587076,118.44931179694996,111.4532112272768,99.08660852610991,93.66383107296438,92.15281554927768,108.14723894820244,107.92242242778337,106.29499154377177,102.72671200059892
8,2001-12-19 22:15:37+00:00,,153.81499431884316,161.03591411881843,138.77163849776343,145.30326902398457,143.0676268679565,131.75747036428413,145.16572902553895,138.8296277908248,150.32706301043618,131.36526764893136,131.4116871372524,134.12930522856706,140.982320051363,136.24693429975707,133.15329755812508,128.95244491639232,126.20570346052867,121.81480414790153,120.17915210033954,126.43364990483617,128.26242375236438,123.16607520221491,122.15079737451978,124.33934657875022,129.88409584576368,137.57515131563207,140.9769276252601,143.52586842891452,146.15688393669436,142.4971450953202,139.89043764844945,138.47194465581447,139.49662587961097,148.52093326806752,151.28783782066944,140.86194466468473,151.43329801999823,151.66435728438336,120.91372652958624,161.2041295902323,,,,,,,,,,,,,,,,,,,,,,,
9,2002-07-31 22:15:11+00:00,127.47309230597541,118.62657914441465,142.01990926740478,103.93551035383403,109.97217503321471,103.98104753521557,102.03231635742164,120.7207637156823,111.09950345630354,117.58520222968929,110.68076032797259,114.21808200616965,116.66865499636069,119.83172631639337,111.60066110563703,107.38302508528557,102.41929939330863,,,,108.1243666820993,114.70898782442596,107.04269749195419,107.35035919857516,111.79805572171873,111.11419517506852,116.03091771650016,124.08208609032565,133.29623737360345,133.6124298060306,132.6904957223627,129.58384603381785,136.5340426498248,135.44172482342526,139.62905521848262,141.0963997835904,133.28182055109525,134.22106721348695,138.67251544744028,140.1567949006041,142.0449476081331,167.68246291671161,179.85960923333482,191.45757938190047,,196.84625555681635,192.35334364363558,185.6009734724617,195.89434056643591,,200.83730141609598,,,165.2650624471329,,153.27147818078507,149.34355564031426,,125.37616139833291,128.34026076052146,146.05606719505283,144.53115663379293,143.4337593775018,
