dates,satname,nzd0138-0000,nzd0138-0001,nzd0138-0002,nzd0138-0003,nzd0138-0004,nzd0138-0005,nzd0138-0006,nzd0138-0007,nzd0138-0008,nzd0138-0009,nzd0138-0010,nzd0138-0011,nzd0138-0012,nzd0138-0013,nzd0138-0014,nzd0138-0015,nzd0138-0016,nzd0138-0017,nzd0138-0018,nzd0138-0019,nzd0138-0020,nzd0138-0021,nzd0138-0022,nzd0138-0023,nzd0138-0024,nzd0138-0025,nzd0138-0026,nzd0138-0027,nzd0138-0028,nzd0138-0029,nzd0138-0030,nzd0138-0031
2002-06-24 21:54:28+00:00,L7,,,,,,,378.71,379.84,372.84,364.14,357.83,353.89,350.70,350.16,351.68,347.65,345.67,341.25,340.44,337.46,332.75,328.41,326.64,326.19,324.65,317.30,319.04,313.53,305.66,291.59,287.65,243.22
2002-07-17 22:00:08+00:00,L7,,,,,,,405.14,408.36,402.02,393.83,395.73,380.28,378.58,383.60,379.87,386.85,383.36,381.42,379.13,370.67,368.57,362.20,358.78,357.25,361.33,357.60,356.74,355.61,,,,
2002-08-18 21:59:57+00:00,L7,486.40,478.84,468.90,452.55,450.42,450.77,453.81,451.49,446.12,430.66,426.99,418.98,421.57,423.53,416.45,422.24,418.63,419.64,416.03,412.68,405.66,400.40,396.08,396.14,398.05,398.26,395.61,388.30,381.52,384.01,372.30,354.35
2002-08-27 21:54:00+00:00,L7,326.43,335.87,330.17,323.43,325.26,329.24,322.83,326.01,318.03,316.91,312.20,307.98,310.16,307.47,312.23,310.29,306.28,301.79,302.35,295.90,295.84,291.31,290.38,287.70,282.00,282.04,275.50,266.85,256.88,237.02,218.78,152.72
2002-10-14 21:53:19+00:00,L7,467.22,451.98,443.06,435.49,422.55,426.98,433.00,432.65,421.99,411.17,405.13,402.32,398.57,400.17,400.92,403.48,398.07,389.52,388.28,384.60,381.64,381.72,379.31,377.03,377.36,376.97,375.21,370.48,358.68,353.58,353.11,329.96
2002-12-01 21:53:52+00:00,L7,,,,425.37,418.74,419.88,423.10,428.46,422.71,409.34,400.00,395.91,387.74,375.88,385.18,396.07,394.81,,,,,,,,,,,,,,,347.28
2002-12-24 22:00:09+00:00,L7,326.52,341.96,340.51,338.80,330.98,332.27,339.22,341.07,332.29,322.81,316.55,311.18,313.68,313.46,313.86,319.11,312.78,308.94,306.61,308.60,301.40,296.54,297.66,292.73,292.03,289.56,282.85,273.11,261.85,251.00,231.57,167.80
2003-01-18 21:54:06+00:00,L7,341.88,348.90,351.45,349.51,345.00,345.64,351.65,351.04,347.59,337.14,331.68,325.63,326.81,325.78,321.99,325.52,320.08,316.51,313.46,309.24,316.19,312.16,309.07,306.43,302.94,303.09,299.26,285.49,268.29,254.42,230.87,191.40
2003-01-25 22:00:18+00:00,L7,410.52,405.10,393.30,386.47,385.68,385.71,385.66,387.02,379.38,370.31,362.12,359.39,356.10,355.53,356.88,355.85,348.90,342.42,339.39,335.32,331.92,328.41,325.08,327.96,329.97,327.38,326.89,315.04,309.74,306.04,304.08,267.63
2003-02-26 22:00:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,285.35,,,,,,266.42,,,,588.47
2003-03-23 21:54:40+00:00,L7,349.31,352.43,349.84,345.48,341.71,339.80,344.33,347.32,337.01,329.47,324.03,313.71,316.65,316.82,314.68,317.85,313.12,315.07,310.60,304.47,303.80,302.93,296.47,295.57,292.71,293.93,286.75,273.86,264.44,252.57,235.10,195.25
2003-04-15 22:00:34+00:00,L7,370.08,370.50,356.56,350.40,353.05,351.19,351.14,353.09,344.06,340.41,332.46,324.61,319.98,325.00,320.48,321.53,317.97,318.49,316.35,319.27,311.98,311.18,310.98,309.93,310.60,307.24,305.62,297.57,287.08,280.99,267.09,235.40
2003-05-10 21:54:22+00:00,L7,461.47,445.43,436.17,422.89,416.80,418.95,417.85,414.87,411.41,401.07,393.50,392.23,389.88,388.97,390.50,393.91,386.92,383.94,380.44,377.26,367.16,364.34,364.51,361.40,363.84,366.95,362.68,356.19,,,,
2003-07-21 21:42:33+00:00,L5,,,,,,,,,393.67,391.57,379.14,368.67,378.46,376.75,373.47,383.90,379.54,374.68,369.57,363.22,365.61,356.08,350.68,,,,,,,,,
2003-08-05 22:00:11+00:00,L7,,,,,370.04,368.29,370.47,368.41,364.79,350.21,349.89,340.88,345.23,345.49,,,,,335.26,332.89,322.86,323.14,317.02,318.05,315.67,316.49,313.24,312.09,,,,
2003-08-06 21:42:51+00:00,L5,467.62,442.27,423.43,412.44,404.24,407.33,406.29,396.00,402.79,386.68,383.09,371.00,377.34,379.47,374.32,395.01,383.43,380.18,378.26,368.55,361.70,351.75,345.72,351.85,358.18,360.79,360.30,359.65,356.00,352.25,346.45,331.46
2003-08-13 21:48:45+00:00,L5,330.06,339.09,336.23,328.05,324.46,323.89,328.23,331.71,325.15,316.98,321.52,312.34,311.96,310.45,308.94,315.32,312.16,305.29,299.58,299.63,296.30,290.24,289.42,287.28,284.74,290.49,288.06,279.76,268.45,250.33,233.95,165.64
2003-09-30 21:49:30+00:00,L5,324.53,336.91,336.23,335.75,329.64,329.17,334.42,337.67,335.44,325.53,316.45,314.24,313.83,311.98,312.07,310.64,306.94,306.01,301.78,,,,,,,,,,268.65,250.09,230.48,183.18
2003-10-25 21:43:40+00:00,L5,350.57,355.65,355.54,351.29,347.19,346.01,345.48,348.37,339.94,330.32,325.31,325.87,325.09,321.86,323.11,327.74,324.68,322.33,316.75,310.18,307.82,304.25,299.22,297.42,295.97,304.49,300.08,292.26,281.54,270.12,256.68,221.35
2003-11-17 21:50:09+00:00,L5,431.16,414.87,396.11,383.49,382.22,383.78,402.27,407.18,394.91,388.25,379.23,372.24,369.52,358.53,357.66,360.35,353.29,347.46,342.14,345.64,347.02,345.35,339.64,343.67,344.35,347.11,347.37,325.82,318.47,311.93,303.71,276.66
2003-12-04 21:54:19+00:00,L7,498.53,463.62,446.82,435.53,428.22,426.97,429.43,,,,,,,401.33,400.54,402.04,397.84,390.48,384.97,380.98,374.82,370.64,,,,,,367.66,367.59,363.81,357.20,327.89
2003-12-12 21:44:34+00:00,L5,,,,,,,,,,,,323.23,325.38,323.23,325.47,331.59,328.81,330.72,323.77,315.80,317.86,313.80,310.14,307.77,304.41,300.21,295.21,288.14,271.20,257.80,244.55,202.97
2004-01-21 21:54:39+00:00,L7,335.68,,,,,,,355.35,346.32,340.17,333.30,328.83,326.70,326.91,325.45,,,,,,312.88,305.05,301.59,299.76,298.11,298.99,293.94,284.52,273.47,261.05,,
2004-01-28 22:00:52+00:00,L7,389.60,377.93,368.83,359.59,357.66,360.14,361.14,,,,,,333.97,336.14,335.63,337.05,332.53,328.70,325.66,324.68,316.54,,,,,,310.29,303.21,295.52,293.94,283.26,250.38
2004-02-13 22:00:55+00:00,L7,,393.05,377.98,370.82,365.56,368.36,373.53,378.42,368.45,358.99,,,,,,350.75,345.25,339.48,332.04,329.67,322.36,318.36,317.36,318.28,,,,,,301.15,292.12,268.02
2004-02-14 21:44:33+00:00,L5,473.75,442.47,411.05,402.96,387.76,391.46,392.58,392.77,390.27,372.95,371.14,364.19,363.12,367.57,360.05,371.59,371.55,366.33,359.71,350.61,344.57,343.57,343.40,338.77,340.04,338.57,340.71,335.58,331.87,334.56,330.38,295.66
2004-02-22 21:55:07+00:00,L7,,,,,,,339.05,342.88,334.73,322.11,317.76,313.33,317.29,320.19,334.97,,,,,,298.84,295.43,295.10,288.70,289.17,292.49,295.11,285.60,273.73,,,
2004-03-09 21:55:15+00:00,L7,,,319.30,318.47,315.95,317.13,320.57,320.85,316.48,308.08,305.00,,,,,,,290.50,289.76,291.45,289.23,284.18,285.43,277.48,273.11,276.37,,,,,,167.39
2004-03-25 21:55:18+00:00,L7,333.66,345.21,,,,,346.61,350.54,346.01,336.72,328.34,317.23,318.83,319.20,319.87,323.84,,,,,,310.69,306.13,305.54,302.67,301.50,295.68,284.52,274.75,264.80,,
2004-04-18 21:45:49+00:00,L5,350.89,354.81,355.08,362.22,359.68,361.23,360.93,359.89,353.10,348.65,336.35,335.98,330.26,332.51,329.32,333.21,328.99,335.34,329.07,325.42,321.87,317.50,314.51,314.46,309.84,310.65,305.23,299.27,286.80,277.15,269.52,243.29
2004-05-03 22:00:59+00:00,L7,,,417.87,407.24,398.41,399.83,400.70,395.40,392.25,380.46,,,,,,370.29,362.72,358.89,355.04,347.39,342.79,342.08,342.24,341.12,345.53,,,,,,,
2004-05-04 21:45:52+00:00,L5,376.79,383.30,380.74,372.17,367.99,365.41,361.59,362.90,354.87,348.26,341.00,334.92,340.30,340.22,342.87,341.72,332.81,333.40,331.52,329.93,321.88,311.45,310.08,309.46,308.76,307.24,317.94,305.65,300.30,294.12,279.89,238.19
2004-05-20 21:46:20+00:00,L5,340.81,346.78,345.82,343.23,337.81,337.97,339.03,341.56,332.55,324.82,329.88,321.17,320.78,320.60,316.32,321.95,310.36,313.35,310.38,302.62,299.12,294.91,296.87,291.47,294.41,296.36,292.00,285.05,269.64,260.11,246.37,205.76
2004-05-28 21:55:11+00:00,L7,,,,414.91,395.71,404.89,403.58,393.79,398.60,382.27,384.21,,,,,,,359.03,358.12,362.75,355.99,350.36,344.56,345.72,352.32,349.58,,,,,,318.14
2004-06-12 21:53:11+00:00,L5,488.68,470.46,463.75,441.70,429.27,431.29,432.13,425.58,416.93,407.21,405.85,408.33,407.93,,,,,,,,,,,,,,384.42,360.95,365.12,377.21,376.14,358.19
2004-07-06 22:00:48+00:00,L7,334.38,346.80,348.19,344.71,340.35,,,,,,327.23,317.56,316.90,318.40,314.29,321.84,311.16,314.75,309.89,,,,,,298.88,294.64,293.60,279.83,265.11,260.38,248.67,210.38
2004-07-07 21:48:09+00:00,L5,362.76,362.48,355.27,350.75,352.23,352.96,356.25,359.39,348.06,344.44,335.50,332.34,329.57,333.33,332.53,330.65,322.89,326.10,323.34,316.67,319.86,316.52,309.53,312.08,307.69,302.37,301.87,302.85,290.65,278.69,274.17,212.52
2004-07-23 21:48:09+00:00,L5,375.65,377.65,369.35,360.64,353.11,356.99,358.43,360.80,351.93,347.23,339.27,337.28,340.04,336.48,330.71,337.34,329.30,330.10,326.04,322.89,314.64,314.75,311.09,313.31,312.67,311.99,314.32,306.42,297.40,292.15,281.18,245.91
2004-07-30 21:54:28+00:00,L5,448.20,438.57,425.62,412.58,414.35,416.93,411.41,408.19,404.03,392.49,385.82,372.63,370.65,372.82,374.51,374.80,369.02,366.84,369.67,362.63,357.44,351.50,351.50,354.48,350.75,349.85,346.24,347.16,335.23,337.45,331.26,306.59
2004-07-31 21:54:51+00:00,L7,388.73,,,,,,369.73,366.09,355.64,348.20,342.92,336.55,335.60,333.40,334.46,,,,,,321.83,312.38,312.09,311.03,310.96,312.74,308.50,305.69,300.27,,,
2004-08-07 22:00:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,308.32,,312.79,305.27,302.64,297.69,,,
2004-09-25 21:50:07+00:00,L5,470.90,463.16,442.24,433.15,417.78,421.76,416.70,414.95,411.11,395.92,393.02,387.99,383.80,378.43,379.96,382.31,381.79,375.54,371.07,364.23,359.78,361.02,358.58,355.98,355.02,363.61,362.96,362.06,355.78,349.89,354.43,338.47
2004-10-02 21:56:02+00:00,L5,,,,,,,,,329.17,323.99,319.94,308.57,310.79,311.85,309.03,308.09,301.90,300.69,297.90,290.38,289.33,285.18,286.70,290.43,290.90,286.96,285.17,282.47,273.65,258.34,239.64,200.73
2004-10-18 21:56:23+00:00,L5,342.92,349.03,349.91,347.81,343.79,343.86,344.90,346.22,349.96,338.80,335.22,329.06,326.97,326.63,328.07,324.03,317.76,317.84,310.03,306.45,303.98,301.08,309.11,305.69,296.87,298.83,296.77,290.99,279.28,263.73,250.32,191.13
2004-11-04 21:54:31+00:00,L7,414.55,405.56,386.42,374.41,369.29,,,,,,348.91,342.41,343.92,343.47,343.93,345.10,342.48,337.91,332.97,,,,,,319.05,313.37,313.42,309.65,303.37,298.89,292.78,258.91
2004-11-11 22:00:45+00:00,L7,,,385.71,367.16,368.87,367.06,369.50,371.48,365.13,358.05,,,,,,344.09,339.44,331.61,325.31,324.26,322.47,319.68,316.61,315.51,315.49,,,,,,272.42,256.45
2005-01-14 22:01:13+00:00,L7,328.90,340.15,344.26,339.14,335.38,,,,,334.96,322.55,312.41,313.31,312.32,314.44,314.27,308.00,301.28,,,,,,284.21,270.61,285.91,284.84,276.67,268.29,251.90,234.39,194.14
2005-01-15 21:51:45+00:00,L5,338.49,358.55,360.00,357.94,354.67,358.11,361.81,361.08,,,,,,,,,,,320.93,318.98,312.09,311.08,310.67,306.55,303.94,305.79,299.59,292.66,284.69,280.76,258.11,221.30
2005-03-11 21:58:44+00:00,L5,344.39,351.31,343.63,340.11,336.34,337.63,339.65,341.25,326.98,323.67,318.89,313.67,314.37,316.71,318.68,319.38,315.20,312.34,306.08,301.35,303.04,298.21,292.37,293.52,291.05,290.38,287.46,280.54,268.07,262.07,242.03,203.65
2005-03-19 22:01:30+00:00,L7,432.28,423.69,411.98,,,,,401.51,392.44,385.49,376.16,372.32,372.05,370.57,369.13,371.81,,,,,,347.59,342.99,344.93,344.31,341.87,346.00,338.86,335.13,336.37,333.04,
2005-03-27 21:58:51+00:00,L5,346.70,356.90,354.32,346.74,343.61,344.08,345.34,347.08,329.38,323.17,319.26,311.36,313.74,312.82,315.00,322.18,316.05,314.78,312.60,307.06,308.69,303.23,295.47,290.15,290.16,289.71,286.92,278.66,272.56,266.31,251.08,195.55
2005-03-28 21:55:18+00:00,L7,,,,336.95,331.56,333.68,336.54,346.98,334.91,321.92,320.89,,,,,,,307.77,305.81,301.56,299.41,300.81,300.13,294.22,292.52,295.36,,,,,,197.61
2005-04-12 21:58:55+00:00,L5,340.17,345.85,341.57,333.89,332.91,332.62,327.45,327.03,317.95,312.70,310.07,303.98,304.20,311.17,310.30,313.19,310.33,303.25,304.19,300.16,292.99,285.99,283.63,279.50,275.69,279.45,278.19,278.26,268.49,257.31,239.60,199.50
2005-04-13 21:55:12+00:00,L7,,,,336.99,331.25,335.29,339.23,340.73,336.06,323.43,319.79,313.38,,,,,,309.42,306.41,299.72,298.94,294.48,296.26,290.46,288.18,294.17,,,,,,
2005-04-29 21:55:12+00:00,L7,,,,,,359.46,349.96,350.77,346.48,338.46,334.51,328.82,326.19,329.84,,,,,,,306.54,301.76,306.92,302.84,306.30,308.69,303.40,291.89,284.26,,,
2005-05-06 22:01:25+00:00,L7,,,,,377.25,367.59,369.79,377.73,364.53,352.25,344.80,345.49,343.28,343.81,,,,,339.42,333.03,328.21,326.28,319.73,323.59,323.94,323.03,322.14,321.11,,,,
2005-05-07 21:53:16+00:00,L5,,,,,,,,,,,,,331.84,330.83,332.69,333.29,323.15,322.61,319.64,318.66,310.71,308.27,303.56,306.97,307.69,306.05,308.57,301.58,292.60,289.18,279.56,233.25
2005-05-23 21:53:24+00:00,L5,386.00,378.36,374.21,366.15,359.29,359.79,367.68,368.95,361.96,352.64,345.01,336.09,335.08,331.25,331.44,328.30,320.53,325.16,315.01,319.72,315.19,318.17,313.46,313.74,313.71,311.09,310.26,305.79,300.85,287.39,281.80,248.54
2005-06-08 21:53:33+00:00,L5,364.92,361.50,362.24,357.41,350.39,356.95,353.60,351.10,342.91,332.89,326.16,320.46,321.78,329.16,326.43,330.70,327.72,322.35,314.46,314.21,306.79,304.19,303.52,300.57,301.74,300.76,299.16,293.25,286.69,276.04,261.15,219.93
2005-06-15 21:59:22+00:00,L5,,392.88,390.51,375.02,362.44,361.06,362.76,361.94,353.03,346.54,339.91,332.15,331.94,331.41,333.51,335.88,332.70,330.98,327.82,329.23,325.61,319.55,315.05,317.16,319.46,317.96,310.94,299.75,293.69,282.96,271.82,235.16
2005-07-09 22:01:14+00:00,L7,360.64,356.44,353.16,349.92,348.28,343.08,,,,,,325.00,321.03,326.43,321.53,323.89,319.84,318.25,314.27,311.89,,,,,,307.68,301.08,293.00,279.32,273.06,261.80,205.61
2005-07-26 21:53:54+00:00,L5,367.34,367.53,358.30,352.56,351.87,353.19,348.18,348.48,341.10,334.08,328.22,324.12,323.99,336.45,336.13,332.42,329.95,323.79,323.62,320.72,305.43,304.30,299.78,297.30,296.89,298.64,296.24,297.86,287.53,279.28,264.05,213.60
2005-08-03 21:55:25+00:00,L7,,,,,384.78,376.24,359.81,368.73,365.81,346.21,349.06,346.71,347.07,,,,,,,335.79,332.22,330.26,323.71,326.83,329.18,329.79,329.17,,,,,
2005-08-19 21:55:20+00:00,L7,,384.31,378.75,369.68,363.97,368.04,372.04,372.22,363.50,,,,,,,341.13,337.63,334.60,327.63,326.87,326.50,321.70,315.67,318.21,,,,,,291.12,285.56,248.07
2005-09-11 22:00:53+00:00,L7,,,,,,360.43,359.36,353.56,348.50,343.73,340.51,333.21,329.21,329.48,,,,,,315.16,312.58,309.68,307.97,308.22,310.97,308.76,307.75,302.35,,,,
2005-09-19 21:59:56+00:00,L5,334.42,336.95,333.57,330.02,341.66,330.41,341.70,340.41,,,,285.20,285.60,276.48,280.21,301.05,293.24,297.70,299.64,,,,,,,,242.18,,262.94,250.69,230.66,204.52
2006-01-10 21:55:52+00:00,L7,465.54,444.64,436.39,430.90,420.67,422.50,422.06,,,,,,386.15,383.73,384.94,381.79,382.64,379.32,374.10,370.81,365.72,,,,,,357.38,359.13,355.54,348.86,341.94,325.00
2006-02-11 21:55:41+00:00,L7,391.81,,,,,,365.80,364.90,352.84,344.74,338.70,337.73,336.99,334.44,336.31,,,,,,,331.82,327.61,333.41,330.25,317.34,309.97,301.68,296.26,289.50,,
2006-02-18 22:01:53+00:00,L7,343.70,346.83,345.75,339.33,,,,,,316.30,317.07,309.52,309.04,310.63,310.91,312.38,307.94,301.87,,,,,,285.98,282.73,281.25,275.24,266.83,264.24,250.91,228.81,183.07
2006-03-31 21:56:06+00:00,L7,,,,,,,,335.49,318.24,314.21,311.39,308.17,309.93,310.35,310.07,314.41,,,,,,,291.49,287.26,282.45,283.35,279.57,275.04,264.16,251.46,,
2006-04-07 22:01:51+00:00,L7,,,,,406.86,403.94,404.89,396.55,391.15,390.47,382.82,383.05,375.81,,,,,,,,,,,,,,,,,,,
2006-04-15 22:03:30+00:00,L5,350.70,361.06,353.50,350.68,349.05,344.69,346.98,348.07,340.85,336.27,321.72,317.94,316.06,314.43,313.92,316.63,312.22,314.55,303.96,304.39,303.00,296.83,291.79,288.79,282.38,287.07,285.95,282.05,278.11,310.31,253.30,210.09
2006-04-24 21:57:52+00:00,L5,,,,,,,,,,,,,,478.63,445.57,448.40,,475.46,,,488.38,519.53,515.96,,,,,,,,,
2006-05-02 21:56:05+00:00,L7,,,,,332.31,332.81,342.22,,,,,,299.79,,,,,,290.88,283.70,293.53,,,,,,,310.93,,508.96,,
2006-05-17 22:03:57+00:00,L5,346.68,351.27,344.98,340.28,342.65,345.76,347.46,347.87,342.19,330.21,321.77,317.03,316.18,313.03,311.56,316.62,308.57,307.07,312.62,310.13,307.88,302.72,300.13,299.12,294.22,294.38,290.26,283.16,276.49,259.28,239.49,206.00
2006-05-26 21:57:54+00:00,L5,374.56,,529.55,533.11,578.25,644.28,,,,,,,,,,633.08,,,,,,,,,,,,,,,294.69,380.96
2006-06-02 22:04:12+00:00,L5,374.24,370.92,362.76,358.34,352.14,351.84,353.86,354.09,345.94,339.35,331.38,325.87,325.09,324.31,323.62,328.74,321.87,321.24,317.69,310.26,309.51,311.70,303.86,303.04,298.04,300.13,302.63,292.45,287.47,278.01,269.93,230.92
2006-06-19 21:56:00+00:00,L7,,,427.66,412.90,,404.68,407.55,411.47,404.47,391.86,396.07,,,,,,379.02,373.34,369.16,368.16,360.12,361.23,363.77,363.66,360.10,,,,,,,
2006-06-26 22:01:44+00:00,L7,349.72,353.31,350.12,349.23,338.66,345.05,347.20,349.57,344.34,,,,,,,,,,,,,299.76,293.16,,,,,,276.76,265.64,250.64,181.13
