,dates,per0006-0000,per0006-0001,per0006-0002,per0006-0003,per0006-0004,per0006-0005,per0006-0006,per0006-0007,per0006-0008,per0006-0009
0,1985-03-27 15:04:03+00:00,193.6467125079522,189.7874270400192,197.91898916880882,193.88683533648336,197.3355591126686,202.95382918878443,211.22913882552322,177.4514456085135,171.534671511023,179.17921207758343
1,1985-12-08 15:01:45+00:00,189.1236258097124,187.34722462433416,191.2639941521632,189.098151666807,192.6147125341974,197.59470443954976,201.01563989793806,178.33141487414696,153.50087826005853,153.91028012931284
2,1986-03-14 14:59:46+00:00,185.6305295482051,197.30963673112942,210.6071564780377,206.61299587104781,209.6200561556088,209.6845173768876,212.87683648287106,188.99707631117454,183.38959005857117,190.95379993357133
3,1986-05-17 14:58:17+00:00,185.80683855148254,183.57709912290156,198.6070436592564,197.2249704177356,201.69471558597854,205.5789311675709,220.3383052933548,201.66764976832638,167.4006662431342,166.40929047213928
4,1986-07-04 14:56:48+00:00,191.6168165297783,187.05556501270726,203.08207122098085,200.98288595067226,205.00081535899517,215.64048102270607,230.7006346716458,202.38646618257695,172.0645005293393,170.63012696653914
5,1986-07-20 14:56:15+00:00,200.16207790906046,188.59599953939548,202.31803698553261,204.27126294267083,201.24652512448915,212.19634259033882,222.73968617738973,209.81721411725212,167.72335555294376,167.09630695010898
6,1986-08-05 14:55:41+00:00,195.22484645408485,182.77874642810738,195.36624528932867,195.13773152696024,197.49321935006915,209.45020902683964,,,,
7,1986-09-06 14:54:29+00:00,199.43582809761108,192.35922564063836,199.44947020151685,201.51993200190486,199.98980867862878,209.9424367520145,219.75453929137248,199.36239111444218,169.73146193371093,161.95506208099187
8,1986-11-25 14:51:54+00:00,202.58004819204987,208.26247817893267,216.70689898402435,209.19255399453985,213.771017359533,222.67354894988944,219.99218424119206,202.81854770925906,181.05629515416857,175.761684971972
9,1986-12-11 14:52:20+00:00,196.01423243962034,201.91436243495747,213.2680560467603,209.33218845709382,212.90401500838942,220.79566769839278,216.33203857126472,189.56767794668934,176.23055241253698,183.11500172824873
10,1986-12-27 14:52:50+00:00,192.14472253494463,193.65405044364763,204.61186563942908,205.17426635024492,207.60995495124746,213.0058393698709,218.3245949910154,184.045311069247,169.31608672135587,174.84061103302918
11,1987-04-18 14:56:42+00:00,,,,,,,,,,178.52052223538038
12,1990-01-20 14:56:00+00:00,194.50143086431711,203.86852352442907,213.45389178885222,204.57022410234808,209.231492677169,214.76276771691633,209.94725808314004,175.20116102079638,164.43434943602878,167.6414551854957
13,1990-02-21 14:54:59+00:00,189.69207836870044,196.23243062987126,209.74886441251743,213.26018530859673,210.22304199394853,216.70915266454188,212.31778669443966,186.70972445693764,169.41752135838982,171.69602667928453
