,dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071
10,2002-03-18 22:06:22+00:00,251.56564723587863,252.59993199505809,267.99461058437333,,,247.31153917002186,223.49200154672891,210.62360845714315,,,222.37311195554943,227.19621306769946,230.51975334864355,212.70134132997245,222.31082881732434,215.75310674112526,213.39414075284455,211.06019314186472,186.1182940181388,198.0112312870017,204.5844357338483,205.033123153166,204.58332984925377,217.60869844913555,216.00125654455834,223.9243302856828,235.9740750896835,235.36172610418444,220.55542925141398,235.46430306508427,219.90567820352013,208.18841062928917,234.45852028984507,230.96972407373678,249.85511699970633,242.16170547031754,261.15361594962985,255.57783912356894,240.78026061074053,246.39674941442817,270.5037740004441,265.60647208129427,262.622452182795,251.25069501459686,247.94179146588652,223.12867166238055,195.03024460386095,202.18650648266944,225.75944679681862,196.81417259428036,215.44201745118335,187.88718810453437,193.80988243035475,202.9710548232392,197.2980723882023,203.22560961957706,205.56498389820553,190.49333062574627,199.93131837249422,188.88776596533356,193.53517104026736,215.03391457019802,220.59287113363956,225.11073800759314,204.10890999465494,191.89791480199938,203.15885696832964,194.3555542833949,183.3243837689585,191.35712562694405,218.5989989211092,187.626691903995
11,2002-04-03 22:06:21+00:00,,,,,,232.81364600766773,222.2940162182472,,226.2502446783939,229.00300624599592,214.3861297481268,239.08287176952197,242.13110344355647,,,,,,,241.6843229021276,,,,,,,249.20805412467587,,,232.32474340856268,,,,,,,,,236.32634788141885,228.7891112329055,267.3373285648142,267.3243418137063,265.85733854881903,246.00556035915253,232.26278972837866,,,,229.84289631656455,214.13071475648405,213.15851684429833,186.2778304018701,208.5274200162343,210.78139480061787,205.12642079537648,,,,,,,205.3063088165476,208.32396849456438,214.3824041864815,204.7464987172813,,,214.02284382253063,242.9057948291742,186.7476448646649,209.8084911996612,165.79096304636957
12,2002-05-21 22:06:17+00:00,227.11719183245705,223.42029821368735,225.15403873242917,225.05263388491832,,213.3548917755387,219.75847979687825,,222.18449708512213,217.98650832081663,205.66117649341615,210.04694851933056,208.78073971788405,212.7348903593719,198.7162208638875,207.18337554351433,,214.6016120168086,205.64613159321027,202.82042943180298,204.85424608660045,201.2797546409854,207.38787961411427,,,228.33835867273064,222.6259147673333,217.09267759326872,206.47420947080224,198.87335655193482,222.7739852608252,,,,247.9965397465167,252.13180750139233,244.37386969007815,240.91685041405597,230.30939228234516,231.39874389768917,252.49138257939273,233.57420602161255,227.44081575886125,214.82192780943046,209.34725348964594,217.8348103240055,167.45141524729434,206.3726824704652,221.18471658692684,180.7317056719279,204.55655761479488,166.3145570960509,189.66538308206387,196.91293721985485,183.7871029202156,210.5863565207566,,179.43735971055878,194.71185296135042,170.1982150295001,199.09542908985205,191.8316944169496,190.79043248884443,,,196.97215385745548,,189.18256213033894,210.2536769183525,164.91999044545665,198.19015842029864,160.82336329907125
13,2002-08-25 22:05:36+00:00,205.87992022223497,198.19447207917952,,,204.27915002143058,,,191.245817167979,,,,,,,,,,,,,,,,195.727840241801,213.5577064044049,,,,,,,,,210.10031906412425,,,,,,,,,,,,,177.27479401996575,,,,,169.42941415629642,175.61087318612638,186.16529879450113,180.33449020502337,180.53532236017026,190.02812226265382,173.37936593067104,181.7411524260171,180.7735979977162,,195.67759128000318,,,,,,,,,,
14,2002-10-28 22:05:22+00:00,201.89481325628506,193.48039645379967,,,128.40463059374807,,,,,,,,,,210.53736284956125,199.50180483870292,148.81814639661084,179.953885910865,185.7639300892558,190.83397930963076,201.4420242442638,216.34748261234057,209.85589914304558,210.89008008146845,213.92844011166278,220.290015339139,222.13240503995115,220.66840727712352,220.55895371823652,208.0180267307166,216.7137177559354,222.38672023318344,221.97504057264072,227.55870188314492,242.69825677967043,248.10903307753603,245.37014454804813,244.07594179612335,210.99039707665526,208.0713070915485,240.81168796537662,248.77112600239286,250.74383439295312,241.67927784800332,234.93639686737018,233.83191368416269,231.80974226721844,,220.5031568336754,214.69078902567463,208.41941119562296,185.3361794241261,186.24604280615046,184.19488552360724,182.49736691264067,191.71995173797646,189.9420117926575,182.92863240544398,194.55251029815923,194.18267174456605,217.71049526327803,222.43827378845918,225.04208522840923,,,,,,225.44062588910646,216.84929782013472,232.85596871883115,203.76167582471535
15,2002-11-13 22:05:30+00:00,,,230.51000829826168,,244.64007655113184,226.23058758006047,208.05785596422245,191.09055772196808,,187.16054359426246,207.27723977515925,216.24352264765628,205.51786900974554,212.95810244022888,201.31472266858015,197.9470808877538,196.46312764684959,196.52535118519495,199.6506416663777,202.57250565145154,216.77505315240987,213.69713455240097,209.38593208611744,212.41598951028803,217.00152707582527,219.99862878391477,220.66775734247054,215.32685051842174,214.61463052710772,214.78885687215384,224.0014156248961,220.9115706768766,214.70786883422235,228.61354076055065,215.3795350463552,228.3362813359726,244.58586363860078,252.24513096101114,202.43727992549893,223.13666489790992,242.75295023853087,254.55660536639036,254.18082329178344,234.948878817898,226.19695122054526,229.43583531683583,224.97127275711418,238.6007583144271,237.70471942261452,198.1616068897956,215.00216781361857,,149.6061897715659,184.3360237615078,190.83698354391836,192.50244061432903,199.48477643133143,192.45179634285293,217.00669186237042,215.9654593117737,219.72866954894377,215.4700557698895,211.35817207415602,,204.99535138792967,188.979489757588,182.43145863334848,203.6690112621767,192.79707748824447,217.21641465049825,235.41923283007392,213.73592808205393
16,2003-01-16 22:06:02+00:00,246.65895627666384,244.88003493539554,268.04471106706336,265.6106279623109,270.0210024812825,262.23681901648735,250.6615303433489,242.42044885670887,231.98865518913155,223.71031385111982,240.21826288168225,242.5681279478516,252.74081451840942,,191.08549031154334,199.85259015443168,200.4244761150505,209.43589892069502,227.76119900263248,245.50982654745906,255.42653472657162,237.27991607624728,222.818272726007,217.9596098177846,222.3142646408927,233.69552544518453,240.38351595846268,269.82967701563416,272.5229127116478,259.9372217814365,255.31966471466313,,244.68751959400893,245.85045293649227,254.40146992751872,253.9636877085917,261.057922668891,270.9329584324483,260.3578316554113,275.608772425367,292.66679320060234,287.18581051849833,287.9891267514986,282.4268368782953,281.226265697602,248.7748090205866,226.57413141714284,241.82719441835394,241.21548660315983,215.0404385518766,215.74168851902795,184.5182401517466,190.13926756164216,203.41345308552746,215.77535705637018,223.32138900235094,235.57807166842815,226.37141523286166,224.43461466544736,219.23557446480476,226.3456673666961,231.57446393929717,223.3508377060378,245.57734144904637,214.48672234997468,195.34390826756157,207.23147827623487,212.7223628662168,221.4268460715162,223.78082470054946,241.27299435986663,205.31079409192031
17,2003-04-22 22:06:19+00:00,235.94271241277204,236.28471811431274,233.04081535626827,187.76265704497123,213.03528613693382,214.25103908699313,219.36690461515946,229.86527243688369,251.19478669591882,,222.793515089177,212.52372881712046,204.96867976212963,221.5305395246437,185.4547746981312,247.63057690078818,217.4854162243297,211.12055949514934,221.96651540230692,215.4135979253822,234.59015659012985,239.93415690157755,,238.13817013788224,230.86129876750624,205.66304477938849,190.7530545677181,210.65167686240324,210.87025965743993,209.02149899964195,215.51739635165688,244.40355323771712,265.53002738654635,261.4438087039687,252.9498801143631,232.09894238990933,227.59767359416202,249.70004841486946,229.5072518268305,234.51501286300618,249.62431802389392,247.37420347931538,258.66559440341354,259.70584023674337,227.06576780309365,220.3480172660787,209.92772503330178,198.5742345505467,200.09820087822385,192.22203507175468,192.76957135789183,169.73832758910194,174.2820520168983,181.5552589204945,193.09919045977531,191.3994624443073,189.31884323030226,170.8725414301161,183.4439891633365,166.14421534762667,171.0275403560547,179.00302030654677,197.62796901399315,193.286393619072,189.4462111484966,227.36277550745396,208.61263198997537,187.03720226602445,182.26201041960536,170.9111167738066,204.8765550887036,198.18300210687931
18,2003-05-08 22:06:20+00:00,231.69640983896699,226.59915812057469,231.0731369157586,205.3699873603197,227.70836612092336,220.4508821035893,219.59303284432212,215.14864758484887,224.64815970633515,198.74186892914662,215.17769446348962,222.3072798087504,205.62128510272336,220.4253583356343,192.9278738065356,221.2198303956216,225.40650464327803,211.83294039767003,226.49563811315693,226.93291859521347,232.86409739719176,223.05248475521665,,209.4113792800586,217.70106443652298,212.94757056902463,210.62320324704461,199.78443495218326,208.98151304986442,218.98467075607135,227.78885596949561,238.47092459107512,240.93116998845645,244.71014667251814,251.4585101921553,247.90162715054555,244.7545083933698,253.89936949565725,215.12147050156557,238.21205653031527,256.05989892267286,253.75945640067079,252.0736525936164,236.0576843794296,225.15616800199263,221.39105190229185,193.95590651118795,197.78993646058763,206.43663052516268,198.73949101583713,210.12041124687624,183.30913680093323,194.7471621666407,196.24866416200834,196.25184415124414,216.04539269142668,215.8976686717179,204.6436653007594,,189.286017184846,190.89564544512666,201.11480058017042,215.8573690738138,223.43803037214576,194.87045672322978,199.29798589361704,,189.44788467223242,186.77599572721306,174.40386297968928,210.1711171985073,193.46125106733524
19,2003-05-24 22:06:17+00:00,,,251.30650336100712,228.87612425725413,245.91991948830042,,,,,,238.90104441930686,211.67288463924842,190.70027454314715,,,,,188.25594638447103,201.42556944962215,206.71251873175723,254.39476654740653,259.5849427563677,,194.8794957424137,,,217.15991784352389,237.09847104235897,217.53778572931398,206.45697187508082,249.97780871054283,246.69135841866495,251.3830533628297,254.67129668729723,262.5417434705708,271.0622895218093,260.12616878788987,260.0009145006405,,262.07419597010215,262.6177057644412,245.8742396524442,254.89102918020197,250.38138543883525,237.52911106439038,233.14614789889393,199.62662404577867,185.23272871002155,197.99338230749024,189.96151573181172,203.09297131871332,196.24702969829553,196.5513304342597,191.1898052438125,198.15230765524026,219.86266635866824,219.89186181234854,218.88859399142007,,198.90270699399784,199.03370896687295,206.17923896799442,207.92082056113807,254.36397928358332,,230.6029655096721,,198.185953702717,221.32426316744588,179.52036040897735,209.7704373316848,208.06501950049127
20,2003-11-16 22:06:11+00:00,234.3781381838579,,,,249.8799923741195,233.55554267961165,217.960599696348,207.7905883409508,205.75556742332867,197.4219574198211,194.6213908048686,187.75595324155515,178.11865431715717,195.683793459101,192.0375877903323,223.91824933240818,213.87900426609477,194.89224528851625,,,,,,215.11343735258268,218.78899523258818,213.6096778257845,223.58079465313557,218.4639953716381,210.50817839834812,214.0057418083911,209.79724356590603,222.8051604946977,216.93057569241748,229.74540190717997,238.5140538609512,240.52527550676803,258.9109861134467,258.5078399509695,,,,225.6468787932616,220.82685773466068,222.79336402551237,217.72124840651293,221.6895755633181,202.49364160912862,205.20212720097942,213.87623794457048,195.6522325726972,222.51843376619175,187.06420845195362,209.7456907681938,209.3722249748413,200.40124412083205,196.00196463729887,190.23766203759558,,,,,206.32934279243807,223.85544691995355,211.17863203326712,,204.10704120699336,191.92583621882736,189.43802523561013,185.34811909341647,176.67365468168094,210.8024296204009,201.98488212635905
21,2003-12-02 22:06:15+00:00,225.7478988277579,215.52773886400365,231.03346601378124,,,,214.49409252216248,204.0693371219865,204.5598105923333,200.30127689043675,191.02405321852456,188.169332956946,163.4912811024604,176.42196629907187,195.68099277083664,218.07960380952562,214.41130173162193,207.93948413939594,193.1909504167889,193.17802053202834,178.5432942666977,,,,196.283607390943,213.5732411902624,232.95436252405486,231.42402139355733,226.29704657353224,209.48431540022125,213.48123792517782,218.40233117757776,210.32833699005664,220.21624526392773,228.6727484197246,239.6197233693566,245.89237111412478,251.49497182972152,248.09241406023045,224.82961227763664,,,,203.72305184919918,210.9277126217408,210.54606547443552,200.9931497694669,207.32733660376036,194.81468405888472,187.70813424646838,185.95921548700824,173.76778633046558,180.61271145771005,183.1006062002817,183.5936737203665,185.06282107353834,191.15608924538918,186.52397015267144,177.30422133654284,,,,,,231.2551987171404,209.140398254226,192.74923313336964,178.66427155478019,164.227377529633,167.5734158066156,211.1791408615471,209.48948743055894
22,2004-04-08 22:06:49+00:00,,,,226.9032316252763,229.75622695573412,207.01700960405014,202.26840815323476,202.28622555138844,,,179.41871862178382,175.17687270455983,,163.9810170027641,,,185.43821269491838,235.46852620303935,,,,199.95279471710697,198.3119031531769,204.7196029469847,,211.504423841669,213.49709703049885,219.36367729815282,202.19956151016805,209.7785085127275,191.03705299884467,195.5685400367668,205.75102607334617,217.66987590833747,227.82412106242182,,,,,,226.67421017827036,213.88370507699656,219.24741219846015,222.41424120161048,,,,,174.11331282146102,175.88320964517246,204.86181343770403,183.75599388540735,190.2665780291847,206.82373762761048,206.11312415767577,207.03269584547752,,,,191.87043102006461,190.84705704233966,193.9794811288299,193.03583531065829,217.51307488966594,183.44954218704288,,172.55732665121624,184.23926411081206,182.4698451228734,185.895020916014,204.3252223506132,
23,2004-04-16 21:57:19+00:00,228.3201391787525,215.4548545398116,227.69698651116232,239.2457022792611,239.92965337784665,230.49738654137388,221.9349189237613,216.10923740261745,,212.08852807627494,212.22505157238578,203.18380627991377,180.8923247590618,178.20586459998543,170.08651807294592,192.74507341471542,207.40349247622996,213.45750536976854,221.2421255799178,225.53442974795317,230.76128335252886,225.1649612590053,223.2904919097488,229.74445010599075,228.28584105659112,227.28292933357204,244.46595349950732,244.1497024562438,227.84023060200656,234.87142012897556,212.79408782268126,219.0188528866098,226.58356244429848,238.8969945436822,249.2911183603976,253.63452989598966,264.2296542039694,259.2687762672161,228.71535999731014,247.43018548728182,251.19934019188946,243.01641237694233,244.65942555443854,248.0723885375329,246.43504878440672,226.8937338252955,198.03961830233894,194.110909124585,185.87453374564862,185.76033614186773,214.00476299114578,192.39082800148657,207.07767045509678,216.62276028847805,224.34800736799465,222.7208745690093,226.9100748206397,210.4021471887989,212.79995693686965,211.37817502834625,207.9289756008628,214.4704382917505,214.00275870439222,239.32275557294457,203.18884757638696,,187.59515669916075,191.72083960405465,192.56300975340372,193.89232756601683,220.90656122745955,
24,2004-04-24 22:06:43+00:00,232.9099869703544,212.39508996594893,222.01814093615383,236.2139784507725,238.5585135768062,225.7835277596308,211.24959759422376,,,178.09899743301432,169.55350412267023,177.5726337222229,153.35523784599073,166.47151432482963,152.2146962353652,145.36321236321214,154.89711734512133,166.66576998535652,181.33691177567883,205.93444082867532,201.64081401373397,189.43187990540252,184.99209084928364,190.249127492229,194.2392906238216,,,,189.02140359936215,201.2879244534336,190.34888747134602,191.96795437329035,200.08403580132727,205.90942816972037,220.82353399718127,231.82503193834972,240.426441581934,221.14291029217287,210.2316961900964,232.2434110467903,239.37517566767448,235.3727736910904,226.9404458252168,219.31534988957,,,,188.1229580863406,191.2542887126243,178.93610556205473,200.8828904359436,187.24738547325725,195.1081539154492,209.97275565871874,207.9930768510973,214.65373695798513,214.77008111086,196.46020335229113,195.9120902369269,191.51205275638958,182.75938290843155,194.39263912709922,196.85585234753643,229.1625407679028,,,,187.52419698570364,168.71601276992678,172.94663809189444,205.71298878754772,
