,dates,usa_CA_0298-0000,usa_CA_0298-0001,usa_CA_0298-0002,usa_CA_0298-0003,usa_CA_0298-0004,usa_CA_0298-0005,usa_CA_0298-0006,usa_CA_0298-0007,usa_CA_0298-0008,usa_CA_0298-0009,usa_CA_0298-0010,usa_CA_0298-0011,usa_CA_0298-0012,usa_CA_0298-0013,usa_CA_0298-0014,usa_CA_0298-0015,usa_CA_0298-0016,usa_CA_0298-0017,usa_CA_0298-0018,usa_CA_0298-0019,usa_CA_0298-0020,usa_CA_0298-0021,usa_CA_0298-0022
0,1984-04-14 18:24:25+00:00,169.1571832054907,161.41637130968246,,217.21443823202404,210.08702885515814,203.4708026413427,200.18337163619879,176.57247161528483,183.86707362481496,170.49723877621253,177.50964921899998,186.7391647955801,206.90235381269312,202.46807462098707,228.16612943772031,233.1982303949821,235.5612092857581,235.7026768773482,241.86183151443953,242.63963244504157,238.963952859592,235.67946764542666,224.94300787769433
1,1984-05-16 18:24:53+00:00,177.10751834984575,172.188496310423,220.15805404580917,219.2219103558162,213.34838571126298,207.5906531978734,201.22526092341846,183.6845109873231,184.2512711786419,194.46792004556534,199.15393810153392,204.65914011236444,228.81035876935076,229.647997315838,234.68953441068328,239.43081357012147,232.50651818085913,260.598266045054,248.93048596651332,256.0085681336349,246.18261906024284,243.7363544381162,246.3000373166358
2,1984-06-01 18:25:17+00:00,171.8907175821354,189.01386642922267,216.15533866239355,214.85420257945106,209.95806157244908,207.7381937634705,209.40948870146283,195.3316009367789,180.74092967784082,186.9394992334509,198.96418175522547,223.1325182515491,226.35659757463742,245.58356570983167,234.49275779586992,237.77854277315845,256.7116178281633,254.61811633674583,231.9936564977022,236.81094432795746,249.5040049743508,255.95762558334133,286.62397916563566
3,1984-06-17 18:25:35+00:00,209.58356550176728,207.76505866428366,223.61079854918728,210.0518657864164,207.38188744977373,207.00232934192172,192.37245751839126,199.87084863039578,180.01319974423387,201.65721531141153,214.6670246744843,232.73573310127065,233.2893387953527,232.51891176390725,230.39684083932625,246.71362991721296,269.17703608126993,229.53730656758793,222.5938248730559,231.22975922521238,239.55376042498088,,298.5376197951492
4,1984-07-03 18:25:46+00:00,203.09345447142604,204.27460024614226,205.31968005158984,194.49382210279666,202.50472080727835,187.3082032279576,181.89187194559187,194.24057284278746,183.6558913329125,192.19827510665496,194.19808542570047,209.49240888465457,210.1320991323552,200.5908820047272,219.19698706169441,236.79628160330284,225.28196492995193,213.65491548724907,220.19504202260313,226.5495213941466,240.95674438003098,267.26772564171023,278.68812573795736
5,1984-09-21 18:27:21+00:00,237.8755291454896,240.35180052449593,244.30802151523883,251.87267334234102,241.23239861123116,217.73446461131576,209.5206213885542,190.5932951600562,183.05880938050478,189.30058495105678,227.2264025280496,206.9607515392543,233.7854472867289,229.54094524570084,239.9886595686278,248.40902533964194,248.44896139662947,266.6851109540965,298.8649027962676,313.02173662392966,,309.9042431526894,294.9224095880688
6,1984-10-23 18:27:16+00:00,193.10424319583268,219.3459486447603,230.48737362340725,240.7941935256781,224.4466227390466,212.35309980625922,206.09056266203612,192.67389531805668,193.34607258402505,185.41667661368302,197.5413229835686,208.76074169216622,228.71678862987602,232.22399104267353,252.0433932103453,266.4093245881564,271.20852634427956,279.0837745594968,277.9440544101588,289.5403677219399,278.2527228638198,282.1757209732081,273.1436125193633
7,1985-02-28 18:27:41+00:00,204.3564821220721,199.6767631974791,231.35350391635836,222.7097233206107,205.05953244399427,203.06839197567652,190.13076872840156,187.49719416096804,196.2078604467633,201.35716153616445,208.25546281931818,219.40935936518366,236.98544013168575,237.63620916783375,258.78676072162705,261.267731042926,270.4292408899612,283.57444829134965,282.36583301585034,284.9483050265018,291.213226346842,288.70687213799545,279.65974075282713
8,1985-04-01 18:27:36+00:00,,176.60552769683676,206.9190365514403,,,,,,,,,,,222.8731670502439,242.80960770618321,243.23471016678306,250.5686173886773,261.0135940297448,276.1499761842639,270.95817594736207,282.6148366043187,278.4940174843366,264.9166247088384
9,1985-08-07 18:26:58+00:00,223.2406690958461,237.11554479925448,247.8628327562309,237.54056172182607,218.00129007170207,218.23522160449645,235.92364721199957,257.84911994288484,285.3590184866347,274.87455805357484,277.36993664473727,284.86154733832467,284.3702846510622,283.85105334050877,277.1583552129636,278.80467935906023,279.849155097463,280.03357429702606,277.2611782695235,283.05784421510793,285.49839424195545,282.70912647320495,263.9245564821004
10,1985-09-08 18:26:36+00:00,224.0539921345626,232.0814002902322,236.44118877035814,217.96115270322977,220.5497805511149,213.29441540901684,214.41723637931148,246.09346776602428,280.01459246967926,277.49609592086574,273.557250119941,272.7744702626202,279.46010190681255,277.42200494322793,265.864653942938,261.7663216725661,261.5940524083732,260.35645986960077,261.2548016190621,285.1374717083386,275.72519959551454,264.61921509098545,236.36028164964998
11,1985-10-10 18:26:15+00:00,228.97490420298092,236.31371563623782,238.91549714134834,225.64163974730835,215.090720829116,213.9495737211748,223.66668822298558,255.5864819570108,284.8004783660619,276.5536254183814,273.00871416562495,276.12422096372705,283.6404089469575,276.7858387824214,275.35747574628107,275.1723671644835,266.6097292500502,266.5482831691056,267.26062994790465,270.5780788016739,257.2580501111573,248.92164307538485,230.51011410149624
