dates,sar1299-0000,satname
2019-09-29 09:45:36+00:00,185.23,L7
2020-01-03 09:41:07+00:00,171.91,L7
2020-02-04 09:39:31+00:00,179.29,L7
2020-02-20 09:38:42+00:00,181.06,L7
2020-03-07 09:37:50+00:00,176.97,L7
2020-03-23 09:36:58+00:00,183.19,L7
2020-04-08 09:36:03+00:00,185.49,L7
2020-05-26 09:33:09+00:00,185.93,L7
2020-07-13 09:30:20+00:00,183.07,L7
2020-07-29 09:29:20+00:00,183.41,L7
2020-08-14 09:28:20+00:00,182.59,L7
2020-09-15 09:26:14+00:00,186.62,L7
2020-10-01 09:25:12+00:00,175.55,L7
2020-10-17 09:24:11+00:00,188.47,L7
2020-11-18 09:22:01+00:00,158.36,L7
2020-12-04 09:20:52+00:00,175.71,L7
2021-02-06 09:16:14+00:00,173.48,L7
2021-03-26 09:12:30+00:00,190.72,L7
2021-04-27 09:09:49+00:00,203.47,L7
2021-05-13 09:08:30+00:00,179.05,L7
2021-05-29 09:07:07+00:00,184.87,L7
2021-07-16 09:03:08+00:00,181.89,L7
2021-08-01 09:01:44+00:00,177.55,L7
2021-08-17 09:00:18+00:00,175.56,L7
2021-10-04 08:56:06+00:00,193.51,L7
2021-12-07 08:50:08+00:00,165.32,L7
2022-01-08 08:47:00+00:00,158.48,L7
2022-02-09 08:43:52+00:00,202.82,L7
2022-03-29 08:39:10+00:00,175.89,L7
2022-05-25 08:34:50+00:00,184.10,L7
2022-07-15 08:31:42+00:00,188.31,L7
2022-07-27 08:24:57+00:00,188.47,L7
2022-08-01 08:30:20+00:00,202.84,L7
2022-08-13 08:23:31+00:00,188.60,L7
2022-08-18 08:28:52+00:00,181.00,L7
2022-08-30 08:21:57+00:00,185.83,L7
2022-09-21 08:25:32+00:00,181.12,L7
2022-10-08 08:23:37+00:00,177.56,L7
2022-10-25 08:21:29+00:00,172.75,L7
2022-11-06 08:14:05+00:00,175.81,L7
2023-02-26 08:05:31+00:00,178.46,L7
2023-03-15 08:00:59+00:00,181.92,L7
2023-04-06 08:00:03+00:00,188.48,L7
2023-04-11 08:04:13+00:00,179.50,L7
2023-04-28 07:58:19+00:00,181.78,L7
2023-05-03 08:02:18+00:00,180.65,L7
2023-06-11 07:52:53+00:00,184.25,L7
2023-06-16 07:56:37+00:00,185.48,L7
2023-07-08 07:52:57+00:00,176.73,L7
2023-08-26 07:47:21+00:00,182.88,L7
2023-09-12 07:38:45+00:00,168.82,L7
2023-09-17 07:41:57+00:00,173.47,L7
2023-09-22 07:45:07+00:00,173.47,L7
2023-10-14 07:38:50+00:00,181.26,L7
2023-10-19 07:41:45+00:00,188.48,L7
