,dates,chi0518-0000,chi0518-0001,chi0518-0002,chi0518-0003,chi0518-0004,chi0518-0005,chi0518-0006,chi0518-0007,chi0518-0008,chi0518-0009,chi0518-0010,chi0518-0011,chi0518-0012,chi0518-0013,chi0518-0014,chi0518-0015,chi0518-0016,chi0518-0017,chi0518-0018,chi0518-0019,chi0518-0020,chi0518-0021,chi0518-0022,chi0518-0023,chi0518-0024,chi0518-0025,chi0518-0026,chi0518-0027,chi0518-0028,chi0518-0029,chi0518-0030,chi0518-0031,chi0518-0032,chi0518-0033,chi0518-0034,chi0518-0035,chi0518-0036,chi0518-0037,chi0518-0038,chi0518-0039,chi0518-0040,chi0518-0041,chi0518-0042,chi0518-0043,chi0518-0044,chi0518-0045,chi0518-0046,chi0518-0047,chi0518-0048,chi0518-0049,chi0518-0050,chi0518-0051,chi0518-0052,chi0518-0053,chi0518-0054,chi0518-0055,chi0518-0056,chi0518-0057,chi0518-0058,chi0518-0059,chi0518-0060,chi0518-0061,chi0518-0062,chi0518-0063,chi0518-0064,chi0518-0065,chi0518-0066,chi0518-0067,chi0518-0068,chi0518-0069
0,1985-01-25 14:06:27+00:00,204.65463505473497,194.88687900713603,,161.9886815524721,160.17592434119052,163.9143612593516,161.62604436545342,163.09584231468057,171.01937646903974,180.0539072446482,185.55238114399026,201.31725940812277,196.83512046336233,194.02487038240486,191.47402310936053,196.96626231799087,192.93649427940568,192.56449848760428,199.1068284976066,210.54975409717815,225.45405384174583,238.92868146319722,232.8428255487678,216.62980956803182,223.84132813986002,214.10814215053716,217.4865149267718,203.50008559234828,216.0317733676761,236.83588793241762,215.04828735912562,221.16156370360696,217.41045230917769,228.6395475147333,220.45325426244034,227.11866785947177,222.99652096356553,212.4416609657533,236.74187874830784,222.59969392498226,197.68103227362087,196.99321890464557,211.03597829713442,197.57941101960307,199.41588112548112,190.19228444499316,192.39158142164047,193.34105546744277,194.32631941061845,154.8671995049846,191.68156048691566,197.95166230983165,186.87023769043265,187.70318564606714,180.9242903383573,184.20855787593422,183.2639462398485,174.9866866237959,181.66109957376244,197.06262856407074,210.21526866795298,217.2306396712911,217.97434686958104,209.81920981643532,210.18284413907864,203.03979978831376,201.77346472991545,202.32610592832367,174.16316759813915,167.9656508990425
1,1986-01-12 14:03:30+00:00,210.41900677674585,196.39756191912383,184.79079049490636,174.45542873221143,,166.17163585243804,157.99356454047927,159.84248151865202,177.81676574306195,170.2051297862301,189.00945932455386,199.7316834857756,192.41204303096842,192.89612794439194,199.35402037863395,202.61362963126373,204.1777011310299,205.1850631725437,207.34931779868094,215.30686005498592,223.83832099599363,222.98115474378903,225.20329916923794,215.01118828029908,229.25919068234964,223.87811865785466,232.22911322072292,230.97836867213948,229.38726630753936,237.94367020491143,232.18225562459742,237.1268937971268,235.70065871093428,226.45677468533486,236.64165836121782,233.84045792679382,230.4962241595779,229.04203518337826,234.09017291106846,224.96316608534812,216.68440280892617,212.74364142627766,202.06964993179605,188.1829230328758,205.04151949109567,203.51962946665884,201.73090663883175,188.9179810938243,192.49957558496047,188.9789089867367,192.7068325102121,207.06387115439816,192.212942041753,181.14212456493965,173.74507371663358,166.44026699448037,179.2472967513173,180.00794566886623,191.63344974791647,205.60917264901866,218.06382137826535,230.39706364845114,236.17217222149966,234.93529936001192,229.2404972786261,220.2582791077918,212.14757975758684,211.2433170370469,185.08930137011717,178.69881296536542
2,1986-02-04 14:09:11+00:00,207.57227902486775,198.01352781896867,187.89726778216874,166.90313614989586,167.53389055796754,172.64828672685277,176.82855812404173,174.12957941803057,169.7585682474485,193.31315548843452,204.66507658536358,202.03582253888754,182.88965364024332,187.37838191674783,195.9236507071744,195.65172086134262,,,,,238.9947855935301,241.0336630885241,230.69221582688962,242.71969456094743,223.6375007290284,212.13116901107776,228.87118968391928,227.44023033375748,222.59894006952084,242.03636334281754,232.30227056305344,233.61129279127277,230.8291246303622,225.30485596172213,221.98805250967223,222.4935544335811,225.20930514185503,224.02164582822502,227.6452478838628,223.39369567166506,208.59149395470442,201.5080011854861,204.41516622463894,187.32767399018832,196.90306976765734,200.55940553385423,186.19168759368534,177.51772067345115,185.45546328123152,184.14330705936004,192.8222397133078,204.02911584322106,196.74008251293458,181.23128725733727,170.9893160723547,166.14322658167265,169.55148585705078,172.14794600739123,178.27883633634366,191.82554742818584,210.60346003198774,222.49895714697888,225.7719117061394,228.7175234750738,216.2750368406392,220.23033522706103,198.47174901183314,189.05641976321022,174.82663861505878,165.74978469189355
3,1986-04-02 14:01:46+00:00,171.3634065624039,179.5504476668437,133.9271941614639,161.86489496240077,152.94045938408064,157.72936837724734,157.97091839327555,167.70803436223076,172.61664767950197,181.3888427084733,188.11537433686203,200.6936771972136,191.8376467892773,169.77980381950175,173.65892443619742,176.13823136447928,182.71584768838005,187.5019679023196,,,197.86481629730736,206.37054338931313,210.47165179708512,190.99885616405604,186.76183608591043,,191.63459085918163,182.75898209285066,219.43996723355923,231.58146568947078,218.61236164590932,211.44743860232956,214.2349757087406,200.80019950968156,204.8941142671904,206.81389203262077,205.62277999749747,197.69631551736654,209.99633382418077,205.50868459875693,192.34017834704636,188.31765072178106,191.87990557498912,172.9656089298348,181.11484648985672,165.3747490195829,,,164.17809313050662,148.56907395256385,165.80322995393715,181.61016816958292,171.20189496621646,151.32740330693716,150.77125360097511,130.46120803589596,146.64996014541643,133.14901148433978,140.08873488526675,154.98916117533258,,190.46280387028187,202.26220199471578,219.06943871710942,192.8259831303548,,,,130.30369354788405,134.96916857443668
4,1986-08-15 14:03:53+00:00,186.27084992603707,177.14826046670657,158.40323993130437,,,,,146.17218133309072,149.33783725353305,147.32232829859274,165.85984088946054,187.77898280343774,200.15495088108366,188.3432523847751,194.17752679700192,193.55764025729425,199.40318704460418,205.89064438186347,204.1168993961972,209.89377097463,222.11365412244467,226.55317571758823,221.08005497334528,217.60162596946597,218.18261419245744,216.25995120273683,216.25070183858017,191.36299477202274,215.39087708022643,237.58039531213046,239.65648821712296,226.67914311650648,217.28094832117355,214.77117737756132,209.58466892781988,217.08125600646162,223.82906684131132,218.29207477306255,218.35976433920138,215.9023028615959,213.03123589129842,208.84396621586382,200.62366087345669,196.3765973604299,197.61497283678304,186.16352961178197,179.04590851941194,179.27456537213993,181.8796378306098,175.87802799015182,197.99478117913696,201.87625777707512,190.61634053908568,179.44466265096614,171.60149149314208,162.96851400529857,160.8837952507791,161.99866717662906,167.64359054101243,187.83540632051563,187.43256218068353,225.6354997944021,215.17585191122478,211.82727825591343,204.21124662587863,199.26673655286112,187.41085726452917,181.0664205328845,156.59805039474116,147.05353548572612
5,1986-08-31 14:03:16+00:00,178.64721507603986,160.87519680623592,131.35515184315798,,,,,,,124.2898789601286,136.32181675497657,158.1038689054813,164.576959106481,160.4674422930117,163.6217620141836,174.55134443601997,168.45570185693532,185.15864982780016,174.42046188391015,186.55464982441399,204.33943772659717,196.59290024319475,199.12537461672613,186.37994486890932,197.87427796763495,188.3470399037881,198.19244040873488,184.42894387558812,195.4053961276425,214.68396031708727,209.605466375238,202.6472917278054,197.5513154294771,200.33548820270468,192.36062272480729,202.25206863481702,194.7696166228339,184.68528423381457,203.71727443649473,201.89954133489067,184.49357537125064,184.11516251711453,175.66948547490432,175.4263392091362,183.27897291497933,175.75795728170718,159.940905201632,152.40498203015295,167.05964604285077,163.28994892576435,178.5289082361838,183.4394467659968,169.97586083115416,160.35124358242246,155.44343582236232,141.8887941209811,144.99483240831827,141.1504783688238,141.46189836224275,151.4690910861857,157.93426864279854,188.43091364415758,,174.10313363364764,,163.43848205000975,151.44977218294838,151.76813614864756,126.45483231983984,132.5401157183587
6,1986-10-18 14:01:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.38892142638844,204.29338853077087,230.53647927635814,217.750681998387,218.49160315923177,207.04512989564608,210.68488439486697,194.69511763233027,206.47219474127337,199.42960163275006,178.57381715227325,203.2680740794096,216.57193492032104,196.76931030477311,189.08181804223784,174.1029654266334,176.0917709890252,181.93686096416715,186.3337798692399,169.59311164644686,157.72513457340006,170.77469959217163,165.3675072303332,179.26618823007124,182.57934009849367,173.09023344679076,169.54828500255866,167.24480331159134,147.8592237208297,150.74305830397628,151.22156623826007,158.1662837251298,178.34035524171162,158.5140812221051,206.24447343205907,191.1372986060452,197.64625409437284,177.60799933495986,182.53493754436505,181.0893370124795,166.096879328003,144.91389708336476,139.7464377840319
7,1986-12-21 14:01:13+00:00,227.62279605420582,219.6831178557789,209.0972130305128,197.99373451702002,200.85869932047333,193.32701768899997,192.35407013929586,189.5574061915358,197.46187840240952,202.14843147365207,,210.45685954463912,206.58336354207586,204.8282627770118,208.16502185254507,207.30787522337897,212.13847984426073,215.81449491965296,217.82244372798084,226.40403238039795,243.96438552675738,250.5660416781695,240.60176762686416,234.07960536387736,239.97974704586318,233.9227742855959,239.79213006042235,242.7286543675213,252.27923500073862,257.8110551336209,253.90365314793837,236.70119268988572,231.80557288722986,230.5570070607691,236.99069204589142,235.28717427972103,234.6029609600097,229.52679855981762,236.89044004060648,235.39559787831243,223.4640283110327,219.48627134475376,220.99657467325721,205.97463972818642,208.8274869180629,212.97248494685087,197.55362363859265,195.21757148089176,198.11046110505174,196.74444037618565,205.78976429598566,207.22931749315302,190.57933491961262,193.23427152059236,191.01851298217184,188.2372232844803,189.32998968302374,189.08791097278572,194.9489844519711,213.31012013599633,229.07744883751673,237.45696931873292,237.62906030072048,238.5225169200778,245.86526362476923,239.16831418236399,225.20240987900922,215.77858016186028,196.99988492960648,188.08534706631
8,1987-01-15 13:55:47+00:00,211.12234062143662,205.871459670549,189.68669429484518,164.70441589042977,174.6615088335593,182.9098203987413,182.09201147228066,184.45565887740588,193.90910298935327,197.07326189559205,,213.11573995834235,205.74115604421095,203.32027326098662,207.4624595088922,208.33769642385988,202.6923607526002,202.5082930551107,200.6290189753479,212.8106887327116,231.52532675651653,237.7999995252922,229.75766521289808,219.28749195182561,220.14307931481179,220.40106544593596,223.53151363354658,216.16822332758028,222.96082420606018,243.0250522287359,239.6665420087385,231.1104231909078,228.27460171303355,226.176318601393,219.8214656280033,224.45363542589206,225.5108929431951,218.71049197025786,218.5077742699658,220.4840393853515,216.33086606395528,,215.9890075857595,199.26618050284668,203.87807968136343,206.00444176271387,193.26914498513202,183.24256071221612,188.19040934655925,182.07849869438925,194.09757520334813,198.02439257144056,193.4359170503974,191.11067069619997,189.33470511189853,177.92642363511607,175.88726816548237,176.50768077482866,189.74410729360818,200.7028256052847,208.92252093339286,224.82580564289714,224.31567427254947,228.08589130630787,226.77476037178738,225.5464770944085,218.6439058359726,209.95611350982642,183.8998093926307,171.02548673044174
9,1987-01-22 14:02:09+00:00,232.80643312263413,223.18188050596365,214.03855396603626,193.9510771136724,196.77343884061594,196.41990785358894,201.48077512475766,207.05337371535362,212.75756841372024,220.33611748408543,,228.92243222835856,220.24767638394917,217.62816355820104,221.99244248663794,223.0865150807282,220.71064310354092,213.7270437593041,213.9423494467832,226.50816380710978,245.5818565407826,250.5882477398813,242.22542244393895,233.79222056802382,233.47532743300528,230.80655210276836,236.14307584928704,239.5245754435309,245.5921267236465,256.5222382771387,251.17859147788528,240.18576746348873,238.32205362306587,239.06951212509756,239.79640056744552,238.6448208493603,241.89574078172927,238.0862325488276,235.98735351694813,242.99492582905552,234.95398224130727,229.817378794501,226.72230745828756,218.48710592739064,220.05201088331734,213.92268094038224,205.21110061842907,200.57267623001601,207.7312022389564,200.8891343678955,209.47049659376745,210.66521924508413,204.60567393458518,195.55897438017308,191.8483057063267,195.03901452652138,198.8080540580827,195.0578858206541,207.38218395199272,216.0836360400381,227.00161653194232,240.28214329608136,243.12129993393629,246.25353027548323,250.40072081406197,242.08840749811424,227.74639678900536,220.62569578057054,196.07055195279392,193.35331352952193
