,dates,chi0518-0000,chi0518-0001,chi0518-0002,chi0518-0003,chi0518-0004,chi0518-0005,chi0518-0006,chi0518-0007,chi0518-0008,chi0518-0009,chi0518-0010,chi0518-0011,chi0518-0012,chi0518-0013,chi0518-0014,chi0518-0015,chi0518-0016,chi0518-0017,chi0518-0018,chi0518-0019,chi0518-0020,chi0518-0021,chi0518-0022,chi0518-0023,chi0518-0024,chi0518-0025,chi0518-0026,chi0518-0027,chi0518-0028,chi0518-0029,chi0518-0030,chi0518-0031,chi0518-0032,chi0518-0033,chi0518-0034,chi0518-0035,chi0518-0036,chi0518-0037,chi0518-0038,chi0518-0039,chi0518-0040,chi0518-0041,chi0518-0042,chi0518-0043,chi0518-0044,chi0518-0045,chi0518-0046,chi0518-0047,chi0518-0048,chi0518-0049,chi0518-0050,chi0518-0051,chi0518-0052,chi0518-0053,chi0518-0054,chi0518-0055,chi0518-0056,chi0518-0057,chi0518-0058,chi0518-0059,chi0518-0060,chi0518-0061,chi0518-0062,chi0518-0063,chi0518-0064,chi0518-0065,chi0518-0066,chi0518-0067,chi0518-0068,chi0518-0069
10,1987-02-07 14:02:44+00:00,219.31689271521498,216.54561493476234,201.32112106394464,188.834695907099,,,,158.8839658307041,188.00656646753998,197.80529108381603,137.49918226957956,196.90156108853304,186.54224490308576,197.51021223596814,190.24689181036166,,,,,,235.19820962202883,209.8757513245067,187.73934409732976,211.01709123813924,230.18021021164225,230.14689849330338,236.5993214845037,238.99965557222117,242.71379637385672,254.86653289482473,243.07440305138255,240.19779679454757,238.88437363020049,235.86455426099357,237.47255677222813,235.86317229999491,240.18002990077994,236.4862862192962,246.6638501326861,231.65586167497568,227.17159986377908,221.77720469180306,223.21126049519077,215.94220568780764,215.33035005832787,210.6615067643205,202.31816935918084,192.66583453789931,199.27278873455552,199.16084071583762,200.0463279248531,205.04167333666095,199.57995402989377,198.5385638971682,192.93517157805027,189.11364826013724,189.4460866914117,189.14403706995788,192.20486661843927,206.5829147275217,221.35427229876166,236.18249439783904,236.17822948910245,231.5792709350053,234.46729120959154,233.30976079623778,217.88111755922196,214.48430590487422,198.23120500184964,179.78860152358877
11,1998-02-21 14:18:29+00:00,187.04497480559488,,163.4109203867311,145.28223699609185,128.80839580004596,,,,170.5353013570758,191.30691158261646,206.0625927819356,210.01038571390103,203.3425869299343,201.52806436467912,196.80238514288027,203.5410042202497,202.85524049340927,205.48750585052883,207.70260847564967,213.19825961641945,217.89206122470998,216.40854366406145,201.6713727626463,189.7897799723011,180.18430900643173,172.06165415952282,174.84789900671348,179.10139733838136,195.78000718660908,205.3781380065144,196.59714171049131,190.78487372725837,198.1108632039869,194.8630846939893,195.05811659247595,193.58811432488054,207.87751641914684,221.03156506251312,228.99461916689967,223.1182268657717,209.84769632220937,200.68685562472183,201.1657854454088,195.69676224147955,191.28362059056897,189.89799046655378,181.27433198162151,177.26115554505424,189.4072079713228,183.26188607439306,190.63158171412843,203.88835985280923,188.4874018841992,183.3957486941658,182.05829795484922,179.71189399828629,179.8925345924983,169.33924746036405,162.0522460521263,174.73103953846262,189.61308730870542,195.96782233581274,197.18189654362683,195.52959067106755,199.9637144765914,175.69561461092331,161.4734928134145,152.54468084574887,125.1786547060139,120.06352459228589
12,1998-06-13 14:20:06+00:00,,,,154.35066485458574,153.20290112763428,159.5691246370547,,175.8999880351409,181.21564785887125,197.32137753871186,191.3783641980138,200.72004567219153,199.68485938739644,201.61731049628705,205.9003948290593,200.8755698343031,200.5626156130135,203.7287742651716,198.20563503513978,208.86296301240762,214.75966409957843,216.51470566405473,,187.18197419577734,192.44157448335233,191.40013873361602,198.76937168842323,202.97288689041812,207.8526688290966,216.0614025050887,212.64248517712556,206.31738285315853,204.43316667825994,199.0665883149603,209.0685520036774,210.70054580729476,219.10284689761028,217.42422921725284,241.46804922442092,242.27625794298496,221.49797703886836,216.0953806400301,198.83697251758488,192.9506021977186,207.81160083135035,197.50583175636652,187.15213595643607,,159.7107902070444,157.69147042436376,170.67867348719594,178.67797436329934,179.8595091571978,166.6766627751921,155.37343202500134,,150.28722168497396,165.51510543808692,164.89835241082775,185.9108803813724,,199.0850401666354,192.70971329956095,192.9600492190624,192.20870513532265,178.58013397380705,160.5550923348058,147.6348949556703,121.85617685654319,123.46169172023598
13,1998-08-25 14:14:40+00:00,,,,,,,,,,,,,203.051696552793,199.40938268132305,193.7041488750812,185.0032286529184,190.1753634409584,185.61440715701588,190.4665109050929,199.12051771687885,198.89704574259838,189.58577532935305,,,174.1778240398903,176.15174367869812,175.1373753447446,164.3846942578852,184.0518963847091,202.2292376192677,207.4952359681309,206.97386540973386,200.22309919858472,205.40422139445602,198.5608264385496,203.0341052505639,199.01416040276865,180.01996916868563,218.13358850340137,217.06389466775727,207.86390307812155,203.2287621732866,193.2413431403459,178.0864400739638,185.45823656289053,180.22238668357897,180.986130955976,151.86155448081936,162.05827658282553,,150.80745955051373,177.3612222781634,159.4643152269619,153.50812247947502,148.8311326908532,,127.13219612484524,136.67851652489824,144.93136991986577,169.70694066823657,,157.17601065529806,157.7679466694417,172.64522462478848,143.92711713835178,161.3774955942623,134.0809905512356,129.45028582815175,116.16515161441048,118.20658489992547
14,1998-09-01 14:20:55+00:00,,,157.80600403881988,172.1212773114553,170.63496618042652,163.48383476908566,,167.1174508645766,195.4848041249513,199.6236533181545,193.03796832188084,205.5004329253898,206.08241624480613,198.22600792856863,192.47062745608594,188.54306281007348,199.04178538668413,194.13153107320463,196.32332018970123,198.26130253611746,205.7953969229373,211.87672016496518,197.66791537511682,190.51540152992956,195.48933387089568,190.71916943215993,186.69291890057542,181.4532532418749,200.64960115088863,210.16547036518594,214.80345955991265,212.0979391946656,207.35950338598275,199.70862852836188,203.1515836179181,216.51634081841874,215.36052882535972,208.69080628392157,233.1402689002735,231.19615893939724,221.69921086653838,211.4450519986912,204.32602338106958,194.49176386302446,205.12734591894,199.08469811098342,181.59709678158333,171.67285745418286,166.4700848917071,177.68180776090077,179.70285522235005,203.86718460449487,184.28953298448093,165.94053648602753,162.81665908860498,147.50851309392888,168.64656130261724,160.3535462339764,171.41601113705894,197.8878971991411,157.31036894966647,172.55059456294876,175.71881050697525,192.85658838962223,174.54920117420997,175.160147856384,150.9365280155035,144.7185080026524,123.57670543757307,130.07065874177766
15,1998-11-29 14:15:04+00:00,,,,,,,,,,,,,214.17836726804134,207.29046097885248,205.55502078107574,199.02153016981424,193.70416038619675,192.74066112963084,194.65568488649868,203.12778712055308,211.28467904392224,210.87733629770952,186.31506525225137,177.2577566068336,175.02761273373486,172.5884930401577,177.94587309666852,174.89350589896532,184.24793298159508,203.78050483669972,207.29782762814187,204.4740475035956,192.42670058841344,184.32270856064866,184.00254538166513,187.4993462746551,184.45019379804697,192.64564018044766,199.47735920512926,215.68590519905183,209.14469894188238,205.37359756334573,194.33085260028335,184.6988657553125,187.17260372729382,196.63569980759047,186.21984573119067,177.2661104552791,183.94480638865434,177.88646654953774,192.07347508242142,189.49057898832228,180.20432053015014,173.7114283047862,173.56286926393912,163.2226464349688,170.34399395594872,166.11204143698959,172.25451784982505,189.80444725191637,174.65429136038642,191.48985700449288,182.25782879772805,168.10069396544498,161.1269651800696,153.99774973266867,143.4659247045661,141.0486508667983,120.80314171296035,118.49796502835537
16,1999-01-16 14:15:02+00:00,207.8427109845527,208.10783165493643,,198.61088041721234,194.8430961593843,196.00692751763023,213.05814858589494,,221.3952415180359,223.9225732576228,223.6895662619096,227.67047004101033,211.20453319963772,207.0033937258328,214.894104046646,215.79609734524507,205.95499626009342,204.01203960859712,196.8974623050697,205.04169900004044,213.41849249715497,216.30124219565903,207.6771032332943,197.23893886233216,192.079879781431,195.31644431342997,190.23853991906094,190.36176834847657,201.83714220785623,213.80151846154902,213.22276921065696,211.36364255898647,209.2118639187308,201.58768234659357,202.18572291939253,209.01385225749934,221.0807235414612,229.1531094841322,236.79366414564325,224.85437395892242,224.4984211405596,222.13522570723813,213.5611468926663,206.79585935476462,212.85732990287903,206.2466917649096,200.41581778532225,181.80804022885465,186.6048476595812,186.25540075266417,197.00940199727756,200.76134279606887,183.42576889500336,186.77976807967636,186.43096965680843,174.52950843585978,188.3598390622695,196.3946525256727,197.49171290582152,218.58490873319397,207.95310666234982,211.18387847513367,198.45752942882672,194.49535397157513,186.06138124912516,179.44561656177802,165.65258923549425,159.32848970287836,143.26467792662783,141.07049300155344
17,1999-08-12 14:13:42+00:00,,,172.27956831230168,173.64863934237346,173.2338341381769,181.07129800857763,,185.09756036050703,180.9556724444804,186.64398385609525,199.32674426281193,201.34885376819562,191.4781453155012,193.36149798055573,197.0214981678238,195.56777241194501,190.91600487720288,192.13512431943133,194.23628734123724,198.62674477053642,199.29854691000023,206.5119439936205,,179.500097511248,183.73046218697496,183.6814523550507,188.5565704052843,192.59688439956395,200.94616244242417,210.4047236578147,210.5634869930225,211.81935374984704,207.16597235624062,201.65250335927357,208.05628981199777,214.244050635811,222.04076285277975,209.11428978107293,227.52034369737146,214.08892548227175,217.79937722098825,213.4381126157313,209.5871863656429,195.22294896694865,198.8426301828507,205.9309567235597,195.04850002920804,178.56188138088424,174.20788973342502,161.79406250204934,177.98633240638236,185.25277043269338,171.18960338413976,169.80993608656328,172.85839966305818,159.5478390945873,181.93828148763046,177.7759965047706,181.8362918478863,213.22393236246248,189.76684271669612,208.54519076200114,192.44561146361866,195.24371077335937,191.42865524970583,173.6556946934213,165.3266830525332,153.4848219304348,122.8194382992069,134.4646085902543
18,1999-08-20 14:28:55+00:00,,,150.52816966632187,141.59815081809356,,,,162.38578411146216,161.98345418747883,173.25346019762975,178.4790536416906,190.29052811249997,191.76166010050568,193.8786782791022,188.52598145567595,190.2879306084184,188.7938959594291,186.34014583812544,190.7373585631319,205.7549393634001,,204.096465112171,197.35815619907345,182.05465654560481,184.88235675034463,193.4277292524343,191.53868210799317,192.60648356987167,200.0657815793316,215.4288349786798,210.68282240249727,211.55638832777765,205.1423396677742,194.06594405805728,199.96038812972367,212.4195609266226,221.41853225793574,193.31773464901354,219.02179536584538,207.92145281716196,217.67569202158361,206.49672970217637,199.69424597348512,,197.34131993438652,189.09436300928692,180.561129144523,166.7772704714069,160.76664062331585,150.00544916810045,159.67613544963913,,141.22794885033107,157.3164945162454,160.7862539298389,,,,149.83494892051087,190.9599756436927,,191.18887656426472,171.84871741788146,181.8649937696231,150.85433607391641,162.98801764325347,147.14350400167842,148.33576000652863,112.48402384557369,112.18095395945682
19,1999-10-23 14:28:55+00:00,,190.6373269338166,179.42338279178935,181.2686187657419,183.746284996028,189.5365215156151,202.71139211799198,193.17900715133632,191.0558628702941,191.96162494217532,203.01789584213455,205.32390411389517,206.62322599097357,199.8152016328759,201.64266397054686,195.59087300497006,192.13170660301935,193.5913490280637,198.95515038990436,194.5764215594974,210.587909750341,214.2717176424885,203.64692339846368,190.4636265888489,188.40171352578383,189.9066608062298,192.59104143876473,,206.65691609270408,212.2284365165778,219.03167686606133,215.6522777844447,203.10945163919342,200.5829013530525,202.98923627227458,211.09321138811373,217.65930243350329,209.1150263214286,226.79645335074574,217.14608752593577,218.88667009326915,214.6174653947258,217.06022761911308,208.8513025552647,207.2262577414558,199.6603917584578,189.59660030153015,180.80516359781623,180.73155401944723,173.26256471970382,186.62001488703933,198.02047683769865,191.1102836299241,181.088533162396,188.78482101405385,168.4992204439154,182.7563094007387,186.13733852898866,181.9898717745995,197.9273285848647,200.31972336857416,215.5250714053347,195.67752145435526,192.9456756875827,180.36090717444898,183.42266627807209,169.47122309712472,162.99232827759855,145.8217609953034,142.91633735455486
20,1999-10-30 14:35:08+00:00,,,,,,,,212.51867690289257,,226.13709630584904,235.97857176888954,241.7654728501194,229.52173751647734,224.35144746742284,211.43165377962023,214.4046300623161,208.56461352420123,214.4630799040439,221.50115378681014,223.04440345599374,229.21257437597544,227.00827849914617,212.03030680337068,211.47080872684862,208.42948152531255,210.64829181602528,209.0702730838848,222.76013032005574,233.1989989990515,236.44584262030827,233.05794406352007,227.92219487189288,228.30718199569083,229.64336276794756,232.40063386682138,244.38037559347453,247.65389635546663,249.23200321599813,252.91696328663005,240.1423813937499,225.6522180344818,237.37541862330124,238.59127596725793,230.3772589748798,222.58600121762433,232.96793614008504,,216.28484008057822,222.14007220709462,225.4427400698157,223.2325704151056,219.87604951108497,214.45926541001043,207.8414346862259,195.3185212872506,,,,,,,232.79045630896306,222.01131132093857,207.46879013546805,200.889090308498,187.79761507983827,172.61077051673598,167.07235170000422,145.81503000661345,145.6236842796155
21,1999-11-16 14:11:43+00:00,,188.39780241921983,180.16752344522516,184.46969937257342,184.1812569632439,183.9682021721408,182.74378706316068,185.56420052093026,190.74120998590402,205.3710696908515,214.12230440110054,214.78876603492634,209.11191486483563,204.37846875835803,199.42330861176535,195.3530081376694,198.52008105723075,199.00834348960217,205.56959901069354,210.527588337767,222.73246539380165,219.8982362074074,202.03991654951338,196.08795352775763,197.02267861277605,198.360009960461,195.25616798806715,199.56172167989496,207.4117025396442,220.62697287124143,225.24482487270666,214.19792306470382,210.69279394723984,209.67152126750793,216.20337857725386,223.62491043510823,234.54324708767297,231.40442435963854,235.606401463642,222.25634390011786,214.0878380400882,228.12853976821253,220.07185614473644,210.22168962611116,216.08785261090856,210.1155615530973,197.33230652138838,194.83020323636305,197.6524973666318,198.30616652733798,200.0734185739619,205.937378521804,198.32701876487957,188.52098582670604,183.34913862854154,175.7515074744172,189.55487562658962,198.0763350704593,201.4754074260462,217.90251919320875,218.23912476181349,217.84550968679596,202.06282655621354,195.6147766577364,182.32749180769676,169.50253547613798,155.2965647672709,157.516274123927,133.6304584618497,131.9475643811922
22,1999-12-10 14:29:00+00:00,232.22130932950412,211.63785779018326,198.81216443466383,203.61774537514802,202.29840954918856,201.44491117604358,202.50792089721065,205.63858342377563,209.13215426341358,215.78371505900208,230.34951985991597,239.79316583190172,230.199487320628,218.78569196453944,211.27030018679133,207.15068960943614,205.0292935082669,210.02898453704267,216.82620435211123,224.39826313080326,232.28705251635301,233.90391768317602,214.72804636585298,213.33050188977225,206.6725971274104,211.13022002049257,202.12148620426382,201.53427584746285,227.60491443923846,240.67772909993457,237.17555116201083,235.29486639387125,232.36518515384793,225.9161720731448,230.33103093700137,242.45725081377338,251.56001923450836,252.06125670285235,262.14861295268435,253.03520460898466,229.32079451100898,233.87931692695105,239.68896940030046,227.87633926060178,241.64899212454733,235.45076987343373,219.3979263565103,207.06039311001956,210.904824710255,227.23764359039234,226.43888517280246,224.46495008649484,215.50163594538228,214.54221535667668,206.22024663908698,206.47628919494932,212.56400538973222,221.61717933065097,231.51951562926894,240.93813877094502,248.78675208118673,243.925026939913,226.0270902782544,223.16417135825236,209.50212036313152,194.4690085215013,181.37484409635218,177.12809660613044,148.38871371517746,145.72194921692522
23,2000-02-19 14:34:54+00:00,,216.44555287706902,203.46880891886093,200.95208823262533,201.06953196922305,201.45475697705757,213.18892798367733,207.36789531920758,213.04144839645144,221.85805630420282,222.5265851070466,227.1378106196765,219.4371306082775,218.88916592726696,215.9041766667611,212.18668749443202,212.50128235775645,208.49444360619196,214.49246291078464,213.0272004625595,227.9068825238838,229.76470228484695,217.6093054217603,203.93443818756234,195.70062865150499,200.24544307687262,202.84842447366873,201.4548659154897,211.93554842106622,220.25981383077482,217.2375105002556,219.56649823084857,203.91228251028406,211.59800482500577,223.63261995206338,228.89966671160374,236.16212095982297,236.98613032369235,242.64559882979307,240.19726698966704,245.0531610963538,231.89034278947338,223.17723941707303,216.28410661472407,220.06165414968444,226.5761230567145,213.0959989088264,206.58277752126554,205.5847218009791,203.80410259325072,203.58282635038705,215.39404083681356,195.7717530971537,189.05025931924538,191.65067175716823,188.94235621281544,207.50456907508226,213.63150389175343,216.69447798394603,236.91911283262502,241.5875186781154,235.67986390467135,216.8690217205313,212.80967388654932,202.2622367977181,190.4289016827122,178.1719765828821,173.26738120807948,152.76596392550093,148.22014485036638
