,dates,mex0304-0000,mex0304-0001,mex0304-0002,mex0304-0003,mex0304-0004,mex0304-0005,mex0304-0006,mex0304-0007,mex0304-0008,mex0304-0009,mex0304-0010,mex0304-0011,mex0304-0012,mex0304-0013,mex0304-0014,mex0304-0015,mex0304-0016,mex0304-0017,mex0304-0018,mex0304-0019,mex0304-0020,mex0304-0021,mex0304-0022,mex0304-0023,mex0304-0024,mex0304-0025,mex0304-0026,mex0304-0027,mex0304-0028,mex0304-0029,mex0304-0030,mex0304-0031,mex0304-0032,mex0304-0033,mex0304-0034,mex0304-0035,mex0304-0036,mex0304-0037,mex0304-0038,mex0304-0039,mex0304-0040,mex0304-0041,mex0304-0042,mex0304-0043,mex0304-0044,mex0304-0045,mex0304-0046,mex0304-0047,mex0304-0048,mex0304-0049,mex0304-0050,mex0304-0051,mex0304-0052,mex0304-0053,mex0304-0054,mex0304-0055,mex0304-0056,mex0304-0057,mex0304-0058,mex0304-0059,mex0304-0060,mex0304-0061,mex0304-0062,mex0304-0063,mex0304-0064,mex0304-0065,mex0304-0066,mex0304-0067,mex0304-0068,mex0304-0069,mex0304-0070,mex0304-0071,mex0304-0072,mex0304-0073,mex0304-0074,mex0304-0075,mex0304-0076,mex0304-0077,mex0304-0078,mex0304-0079,mex0304-0080,mex0304-0081,mex0304-0082,mex0304-0083,mex0304-0084,mex0304-0085,mex0304-0086,mex0304-0087,mex0304-0088,mex0304-0089,mex0304-0090,mex0304-0091,mex0304-0092,mex0304-0093,mex0304-0094,mex0304-0095,mex0304-0096,mex0304-0097,mex0304-0098,mex0304-0099,mex0304-0100,mex0304-0101,mex0304-0102,mex0304-0103,mex0304-0104,mex0304-0105,mex0304-0106,mex0304-0107,mex0304-0108,mex0304-0109,mex0304-0110,mex0304-0111,mex0304-0112,mex0304-0113,mex0304-0114,mex0304-0115,mex0304-0116,mex0304-0117,mex0304-0118,mex0304-0119,mex0304-0120,mex0304-0121,mex0304-0122,mex0304-0123,mex0304-0124,mex0304-0125,mex0304-0126,mex0304-0127,mex0304-0128,mex0304-0129,mex0304-0130,mex0304-0131,mex0304-0132,mex0304-0133,mex0304-0134,mex0304-0135,mex0304-0136,mex0304-0137,mex0304-0138,mex0304-0139,mex0304-0140,mex0304-0141,mex0304-0142,mex0304-0143,mex0304-0144,mex0304-0145,mex0304-0146,mex0304-0147,mex0304-0148,mex0304-0149,mex0304-0150,mex0304-0151,mex0304-0152,mex0304-0153
0,1985-09-24 16:53:30+00:00,,,,,,210.66031948942722,211.5792492472862,208.67800003399782,214.50412132075664,206.64370029758228,194.2951864866339,191.30637424582977,187.13371551132835,183.1964223563721,184.30665336669438,188.55309088170856,194.73130647933567,195.65709513940166,194.95747798048092,,,,,,214.69874996756204,208.63912864556684,199.84251191738352,194.57920741870697,192.43704632282245,,179.8196105284894,182.4577815202676,182.07256522638573,179.83020631635011,180.26772991486024,189.9519359045877,194.57026242128944,196.26578130733012,196.2942973588492,195.19718532540193,194.12969690796942,193.51570535389305,198.5309755001273,196.7153273797153,188.6268484481207,186.96377366818655,186.2921817705974,187.65728928970782,189.01294032323253,190.42005736633203,,,,188.82413511605267,184.7107621225198,183.66150898418095,181.01469427118792,185.1502081052005,183.8676764521088,174.7868142533869,177.29702474319586,178.53394644836735,185.282781785012,185.94925512923643,185.86273983609487,184.66095416497313,182.69408584671856,191.04551472651391,191.0057397965172,189.0921973989771,195.54317439323063,200.37546893752065,197.01350665009642,201.3818069828233,201.12488574994006,199.10524359803455,207.90699601437706,206.11131434902555,201.05648558171268,194.029797710877,192.58446753121277,196.732802977728,198.67089318438852,198.01958029521737,,199.71876507340238,202.41468802554635,208.32382628063976,216.08024579916236,217.3421221218359,,,236.5142924105734,240.98379108858703,240.52939581464148,241.453525695738,238.8358115185881,,,245.64722426924394,226.84695213099994,214.36956915190748,202.58914152916805,196.98361508024695,200.22442521804552,199.63436910163838,208.14190175114183,210.63679669229322,212.36515712815682,,,210.1026192614727,,207.41790418420214,208.14126800963365,213.36625784117882,201.5394259199957,191.88386457425557,208.9996189919291,209.31787002908118,203.7551263386487,205.03978345863877,198.9983275575967,195.0688046284696,188.50639989495886,189.86183735433468,188.5157460303807,182.81174946755306,185.2838567886852,193.1391765381973,196.20430667254914,193.47962329031873,187.52966182677847,187.27426289222316,191.0569317128872,195.20410792901112,197.60162270581773,202.8066172380305,201.60481257922038,200.08528199612599,197.18957424451247,201.63496698921517,195.4330388022133,200.02561191147913,198.84194458620635,196.8304751629822,192.7763477969621,191.53391146948246,191.5628424267004,190.614232366436,189.69087884509543,188.65554960132968,186.6314240800005,182.18443380834051
1,1986-03-19 16:50:19+00:00,240.5239594217418,241.83954167175497,233.43225319736092,225.07411551361477,232.7411481767167,232.3536207425595,224.0887867833643,212.15784182695418,209.79501990869318,207.3636538934096,204.92244007005723,192.71939610291892,195.7051657740843,207.39044369751704,211.89180741115106,213.91945622006935,217.08715372650641,223.99761671295903,221.76172506965426,233.1097261926979,245.53845644019208,249.97961424249226,255.5951798032319,251.0784733217813,244.47998454259195,238.56157088161456,233.34382958826555,215.79346225048252,215.03227437880855,219.84285918905618,209.3638280536744,210.58217175259708,208.89373424006374,202.72071620956217,206.63652453636155,203.90995153195766,199.8604348781003,197.3592608974816,196.93995912104117,193.48338152860143,198.9684381088925,203.30248833651575,203.50237170706774,200.4516894212562,197.58202821854547,204.45754422345433,202.77419662869028,197.46169050458016,200.8514430950718,208.52543788198767,209.90094253371407,209.65322311225557,208.39780862798398,206.86113527779145,202.94596647744456,201.76873176934896,203.05896478566433,202.87377270653457,195.96813500709823,202.62172473617423,193.8387139825826,193.00908968688898,187.24452344818985,189.54504340296015,190.1230114546456,191.31545707200223,195.54075433471314,191.31198128163282,195.03115143982646,196.7227857370776,190.04869143824078,184.89404292925911,184.2406793920483,186.02385211085752,178.36480888054274,169.4548710462948,170.34246529810278,165.47958897901174,168.41652560692714,166.6910591118486,164.81952274076613,173.97710832660832,175.4572959026663,181.01441024202978,181.28174782066705,188.1889187592179,202.9535531003224,215.37491594689288,237.53781033868066,247.58036157875685,262.28519280447875,270.93084903902763,266.56148528104035,262.71478576285716,266.8331795826348,267.6568716006282,264.20145657723293,266.46775468820175,257.515464259228,228.78830307791668,222.3272678230768,205.84297554699447,203.37121835548177,207.74364635797107,209.2441077654836,207.5283473787532,206.81645202557507,187.53132915967691,174.303676032647,163.2002216636357,163.63819739679926,169.84278987659326,182.2003700429364,186.79934750669545,201.8162338785141,197.94926514024343,213.39941043608025,214.6616095990508,233.19543558160103,229.84115602751834,229.4012502570927,224.82395989788623,217.83009828413344,218.15295621032826,221.1598356833281,211.07262138162315,204.37271540224097,201.63079632477158,200.7803926605437,197.12958138733075,194.91862987900214,197.89945024432475,208.0924698928897,204.72094099436046,212.44233236540845,212.66540318721445,206.012421323872,220.90117044292148,221.3337780668222,217.59478760244744,206.7107779350157,199.40942402363325,183.5630318170862,173.52796008061821,161.72597387846778,164.0394117545183,170.98120394349633,180.90942941323235,186.87490909751102,187.10906871779287,183.83582447539408,185.7618229090204,180.36563226144867,182.0083073713177
2,1986-04-20 16:49:38+00:00,258.66321989878253,241.10296091819887,237.41883511311815,244.78867360578542,242.35381702503813,241.03441295170157,239.10849281760056,226.72384246728095,218.80580420601711,216.18296038422352,215.1004363167323,226.43397941655064,217.95197317630425,210.27362334179622,215.8661466790313,212.6932376573018,214.61335681241619,233.67290606739354,230.2182593674437,235.66906944995603,234.19163440876312,245.20301474539028,253.81679526076616,252.0309333627933,246.74043406436215,234.75352421514745,231.60199884231736,219.1670663945074,214.30930196687055,219.86111114963347,218.7560533542492,216.14320689404678,204.77237804306452,204.15529819072682,206.76329149939113,207.0224235556054,204.9742507966908,201.34287712564716,197.82743767741295,200.57638656981055,198.4495234771299,202.53143571846132,209.71886397885356,205.25559192711117,199.98469969551493,200.9777152842472,199.08551538465778,189.56425605725954,197.99795555757893,206.26185386633398,211.32732770647414,208.44674671281948,204.8187905341347,198.75585548420173,204.38828912897188,209.15378120337226,209.45575030149269,206.92332673392875,201.20838366213928,194.9632828362643,192.8422451148852,192.77709051169575,192.5600099461866,190.6901136728489,185.54310442466348,191.2494593812304,193.00406306887092,185.15911369296967,186.3682984293434,189.91639897451913,189.84526642150965,189.32861065349218,183.60830780036483,185.84162608572515,179.84649207845732,169.48308271977112,172.127645331596,173.4378623618037,174.02921117647176,171.309989079765,167.16207865427793,163.28838006891675,175.65812199241415,182.35539593534597,185.05944581831022,200.57497029692223,207.4890881002516,219.10577935848428,225.77873931675438,234.96564952974316,248.35745119079982,254.08601314634825,267.726578555444,269.72461387674707,287.5956287330696,280.36182501292393,269.3118455746632,258.88193450825753,240.86130332899975,229.2815104548414,221.45000658487888,216.44659396448716,212.06197292211468,208.25570819560002,206.88015799547023,207.85520205515644,199.16227579598797,189.16872742689245,181.00341755438,170.27678924993026,169.0063706232919,178.2699812042826,180.81440723092496,183.6337516865394,196.19362098653104,201.18876661971422,205.36203674503366,214.37067731434948,215.83715226676972,217.28831259027695,219.063286548851,225.805305374842,222.04793654958598,209.72523343882327,211.77274913983834,206.0664073044498,193.23065753435029,200.4165146198606,201.64535936924992,208.83399164968748,212.00561690727088,208.88949473249193,207.97968087563626,207.86064250944978,209.34113888280868,210.6923981380598,214.4757319816297,214.47240577527344,214.8634636806357,211.4635358765651,200.91192655121785,194.46748045298676,191.5711176661241,188.00446365881695,179.16056108590143,179.54600857546686,184.30277794317175,185.59783823614666,188.28139093343216,181.8594788601178,183.29829825009358,177.80406734977646,161.61575028375285,167.45096300602086
3,1987-09-14 16:51:10+00:00,208.0934122384967,,,,225.08009424252924,233.8719463174519,237.11890067569087,235.11752172080648,235.15166358159547,234.18324239861647,223.317486015033,208.82656735036667,196.43226060697842,187.57900325390375,193.6395942080391,198.4018651279751,206.30303608046052,212.39935064089167,215.08049603079715,215.25358712760547,211.94226360482676,220.290021105802,227.87083438670302,222.77927240668095,216.56339482149437,212.95727085488215,213.064314276498,208.096892663166,204.25884106724226,203.69609077411653,198.09942129452534,193.98265063997994,194.38583954981252,187.55535193266962,194.72913030243055,191.7355704098131,200.81641525424243,198.46594115596722,203.42919557499837,208.29287718929243,205.26231804740243,196.7446946105133,200.10249473591438,203.64795308500598,200.34149156021044,197.6694962268294,186.66488293565956,185.56234542021554,187.90846149630073,,,,,186.64461615572088,184.1369560661114,186.6446134141299,189.09456864761577,191.04753520178446,189.75815565180844,182.67114546009452,178.2348550335077,173.58549929840044,173.4800085776154,178.42028966431204,176.1030701939591,177.0626047330359,179.48196938950363,177.4984554063501,180.75486009543934,180.7377140596403,183.75101533017119,187.72688681924933,192.14039875829076,189.68957030080483,186.30317627510817,185.93770584685157,186.11832180993358,181.2813972695469,174.16726083289282,170.64606636904364,172.42005976453544,183.2377026251093,181.11641277289303,184.99474748774114,,189.94580159876483,198.92893958517047,200.69948228443377,203.65933156831582,207.03956518973072,211.5120928422837,210.7326906047634,207.6394285853928,,,,224.64931084399507,220.19108070686616,200.02580165886278,201.36972952788022,201.66473026614665,202.82362837538028,199.28520967830184,198.80240660735564,199.9145235587328,200.59591495125377,206.65677455080944,204.48804358766859,211.64982711260777,,202.22915772192803,204.7830299149684,,201.44665511223286,198.88188023927017,199.1017097523,194.1053579743936,198.91626133632008,196.42330425093166,194.53798479859506,192.97190804578375,187.42605002653605,185.1606721938227,180.72521972411144,174.0259934100743,176.72203442516332,178.9041132398518,187.5555664695085,196.02266303007872,190.4905350114297,185.0620170912205,184.51332294653247,192.36926136411972,195.31454225536174,195.5433835800477,194.09528976446796,187.0391047398748,186.12815924685,187.48243126853507,191.6218752444635,195.17680674466283,195.62071354723338,190.4395051920699,189.01300300018724,186.0131236127101,183.2933644808429,178.02592870907208,177.78570330683607,173.1646822397082,171.37848629067,167.95034299473858,171.75261029759773,173.58782972031625,168.07128884863113
4,1990-02-10 16:45:58+00:00,243.5847123831052,231.09966071263727,,,222.7767368449864,228.32920351764145,230.5454022079405,226.37368429212142,214.7102597371121,220.8542335559845,219.2237936177421,216.37544092714074,216.22603868352783,211.41993954886476,206.50064470828713,207.5347430371198,212.37454417611616,215.0488093946766,217.08905310374908,220.20898178814824,227.22956638307414,230.87786974141505,236.55251733431442,237.4917618434232,239.5053569502207,239.34668776222344,234.63057551056187,228.54787966377572,221.52847871247516,215.7420086804366,209.61884286906252,204.8882377599987,206.96531074641544,205.37325372091132,202.49811214545505,209.98705156233171,207.6752512207949,209.8670281378493,204.80406984978208,200.07780914253027,199.6067202246371,203.55046545952024,208.46262821855163,206.68874399318673,201.1215524872735,197.46787714692462,198.32985127332472,201.91253855442352,198.1788648442116,207.31098896948987,208.86525847255206,208.39809958516656,205.3525526311366,201.0908017692713,197.5431603323868,205.38218472558768,204.49614468888353,203.1007040285024,200.0637668343671,203.90426615689117,193.82066819698065,195.95784303342512,199.15534153349344,202.92845958475806,202.55824800132885,199.86455477628257,201.5863316970653,203.31346750673697,212.08280064118318,206.6404750328803,208.0308543091048,214.7636599770765,214.81209612376045,218.405046771668,211.3881987602195,205.72873171451505,204.45758595400991,208.12267331797054,204.0442621669142,200.22600488179657,203.03353753153382,200.2839161927213,195.88105379113688,200.74540394135886,202.29719538450217,204.3373438225653,210.6731913140001,223.4648422126744,224.19031518081698,229.1912895087463,227.14344201853976,230.88353828443985,240.99229521694366,257.4564124791724,,239.51966916524043,243.71682633758257,238.31374867683928,225.01085848152908,208.642226390191,208.44699640622792,210.6548986122543,213.0153363212866,224.29868565408464,229.55289588562195,240.6239290705876,244.102417101797,243.7490245209504,241.74169697680335,226.77996222632103,226.26715475352398,214.72066225737754,219.7808756954879,224.83109313020884,230.14335163219317,235.21719860011808,232.5225243086037,233.67811956303987,228.385207736226,222.92506275411952,213.16920961316364,204.6192833802617,199.44897973549556,200.31782723301288,198.05132596961647,194.1784715850337,191.7964043606904,189.26426381242754,190.16420314358788,199.99416221931705,197.74055411825967,204.65135524503413,210.9208917606851,209.5333738260774,213.08607673097177,208.93829996288468,209.86997629616837,217.54324338729583,223.74751139494643,230.371942396685,225.02378319063865,216.88583923325137,211.30298132478822,206.78450179328598,209.94933623469157,204.63710589689248,198.29188257067074,197.46286450997513,194.56231558512337,195.74484256227026,194.92695945276395,202.85782622611532,207.0310197676807,199.59100855271265
5,1990-04-15 16:44:33+00:00,259.4611195224212,,250.9605302770397,245.09734738940185,240.05149640256252,242.41822914556684,243.90612376360124,228.92462601791382,219.4227744782361,224.55508205870328,214.82941167519886,207.56339049003648,210.84709177366915,206.61334964116352,213.94465269403153,204.28199906944408,217.81089895433144,218.56849840222154,224.39040741115184,232.2138802626435,230.06217604939383,233.61709123286118,247.61229588173651,243.65582181560137,242.89635454383514,241.76812050756095,244.81256490215583,241.27141908231147,231.49660047642627,223.24747637109084,215.25023977740543,225.03360188619666,219.9446593599843,213.32402551320882,214.33644654956913,208.65143125970076,213.30129949994551,212.26281401077873,218.93250364085935,210.9529968438456,205.7552739189608,204.44741933174038,209.68713648416588,212.2807134754884,207.04177524586692,208.67922484238144,211.13573030934694,211.16218246056,214.9725454441456,207.64140191099187,203.17989921971272,214.2332528446069,200.18990571563222,208.4499372627898,208.97417091755312,200.5944452597617,212.54120851131717,207.17585189406628,212.75132477377696,213.6558760795808,205.60252386995074,199.5980385221937,206.28626973109496,194.6086925960424,193.52318180057458,209.90876667794075,211.82898129226976,211.24907674058068,199.21347455806983,211.8554573638916,215.50947397783008,212.93902939757237,217.27521756068444,229.76757137566958,224.74192629485637,208.37516728452945,214.11596465386552,200.4961939730305,194.1968901438323,195.26877828466965,202.3317676890711,203.5518586545968,197.25504627838822,209.73402153080738,208.84257992723585,203.11304669244288,208.97450240562165,210.53626651582266,214.7555927163466,223.4289460606084,225.67641465109554,236.59496063892436,251.89212269340075,227.17060832469468,,247.33562409513627,242.2186185519614,241.2155736656246,216.19374812780893,215.59656098195924,207.66609229063175,211.94481576530188,216.88243666839847,228.78289539007852,236.6971909920231,225.60232713168014,248.97250502150067,249.1353290779731,218.97438097270413,229.27591418863523,228.96882697692593,226.29627421304195,226.06004647419513,216.78393018187802,213.51185543479676,224.5964929648723,232.83441554657597,239.72723071791978,230.32633664907456,235.74422492768923,220.60113175984816,194.77886305096928,199.119798349747,189.0232671860259,186.55417515065045,179.22059843156373,177.1590517958956,189.84491090321552,198.14413111909346,197.3463196461738,200.35504708720413,218.71110685059142,205.26280135858104,220.9296991420876,214.52936611832536,223.98146765403862,229.27938573769177,222.79889113694088,212.90048540496053,221.1414173414885,227.56104151773246,213.3638436738113,214.1902294212662,202.88683785304443,200.59669867246032,203.73663446639063,206.73461938216138,207.08797575903685,207.56205660512796,205.74895336756805,211.78623115505232,206.14266587916006,203.1515516651,
6,1992-08-26 16:46:43+00:00,201.3419333176795,188.21559077928572,186.87533859776485,,,,,,,,,,,,,,,,,,,203.00004410845534,209.03977545680021,202.6354493896776,200.6312965941903,199.74063199310382,198.40086230862795,195.99408731884003,193.69656337682966,193.4045001901877,190.7119753349234,189.35056174776815,192.86490757364055,189.87324513461346,185.45104528530203,199.227758548664,197.68530993593401,201.8041621725779,201.31626635757954,194.15004723113017,192.14752766564666,194.66701367169279,207.28053816113672,202.77137609168048,198.1509544703346,193.73413821488705,193.92057795396445,189.81644608857798,194.57228245901112,207.47767630498234,212.5464446680501,206.4813103856484,195.9741811486736,190.27112373618843,192.76098921516328,191.817728893763,187.6288480924489,192.41119682115323,194.86029599867675,193.93862041408133,192.23340506416062,185.30731203357033,177.22439993981246,170.94704234093754,173.39878252312096,184.85430374251112,184.28856406793682,179.88869531649843,183.4133532367026,177.44451633916452,179.6677400618208,182.69321987973237,187.88023246002544,190.3817200482576,189.53789086376983,180.4104496040122,174.90013558850373,185.0574688270078,181.47643804658614,179.80217948591792,181.98963756661124,179.43307069332226,175.63850152951588,182.35668518886115,189.02213781246647,191.68772665166776,200.14123701655524,205.06978869018414,211.1067171899518,215.59094262618584,225.77092885289753,230.8699090315999,,,,222.72684330894796,215.26061858453085,201.61930693878872,200.95546700027353,204.56977065378905,213.18947360072784,202.96737270244114,204.90788637369425,206.04038739005276,208.62105439722737,210.07792427003344,200.7681233140591,204.59402695385708,203.11639048931983,,200.10077128440327,195.22952714493437,,182.30841257603947,182.12024818247642,186.2730471693051,194.41187186608875,189.5623693852187,184.82650146779568,189.89772938013826,190.63058323178805,181.47254690514774,171.63292354371168,167.34203211834367,163.2797981594929,168.06233632096766,168.54668162547821,167.36276337007305,162.19246070429935,180.65743572343672,178.22472001222866,183.42125220403423,189.3990539123339,194.19038173094918,200.96213202184333,189.54970050712953,183.51315033080297,186.61306452833404,186.2489174031438,184.36698602752156,181.87828978699642,179.54198121734763,177.0480783751663,176.60090037378404,189.36989962187045,183.78983530202078,,177.91804823150989,180.04647592848937,176.78227957081168,,185.6469985063199,193.48531465890122,189.51221831438048
7,1993-01-17 16:45:59+00:00,221.6499519122377,204.00090151760924,207.5670074449632,206.6922663600296,206.62291334947002,203.20409449019235,206.97848144470345,200.03531138258572,198.7877602527763,200.49375689128252,197.9168383830553,188.4640906841897,189.6337226692025,193.84351483752386,195.32198796285434,194.59636644215675,198.67654753249712,205.3025246161938,209.20321894185955,212.4098775978751,222.64009056473805,228.38124209561215,227.02749030641945,217.747438872871,222.36789258783912,228.23284320955642,230.023806126196,225.27814636786604,219.19684495590565,212.3656163342515,211.52269827327686,210.98130317760535,214.86910748188723,218.30513055889116,218.18280524583082,217.48601262042493,212.4177985085004,212.77017905871992,213.00065156772843,222.22823901371703,226.5650790142914,227.36255741410335,222.85344827430072,219.90382207112333,211.8692277824787,216.4596988937706,214.8963919845328,210.04167195561723,211.14306931256698,204.50893057038334,203.906257644822,204.47697486540983,211.1609694819976,215.48561132912747,212.55821247656905,205.74733411832835,202.27458650957433,198.83615655490883,197.74582060477974,207.70557279785305,206.01614798082855,203.44277372854702,201.95061593711134,197.23823576167328,200.22148935687179,195.826240597768,194.4378247531027,198.36584958756663,199.11279426889615,198.47880337881097,202.64967433637676,200.5763579507503,203.86425268424696,198.4878262691464,204.58537714668853,204.56370877141595,208.55245290571642,206.85458269588378,195.80866530652023,197.50812145845248,191.9608729561512,194.65240820547055,209.4035279281251,214.7998096331733,216.07952384349693,215.50995951076925,227.63604985370884,227.65350976341796,240.16781302891158,248.33602377117205,260.66492308402076,258.1470010317487,263.2716800238124,245.4829658053232,244.89462397232484,245.67861386282428,239.6390523814184,231.34034533676171,219.74222150656817,208.70582861599203,199.03111740018258,198.9921054147468,201.01403943447337,207.7875484357387,220.41620396622662,228.66667561358534,227.14079489324615,213.5612666304234,203.0758370493906,202.8947101545263,200.60654664778855,194.37536129187592,,198.575335321181,207.6124112691179,211.09057133175668,211.8111791209515,209.2961889263949,216.49017101056305,215.62838096923113,213.0750742450684,207.10318456958998,201.53164205986914,190.98445715278197,190.60567085763475,191.6920502217414,192.18024187013765,196.45743396134975,193.9471383533901,193.92110022473628,198.30662365355315,196.03684040243485,196.48839079466157,199.61519244216896,210.22794796970587,203.57855300262426,198.1235859848426,193.51779453927014,202.93959500586033,210.55220285700628,212.3971965997107,210.8556940929676,203.85596871439097,197.54629643172308,196.71210227309854,198.49628530901106,192.24238345918093,192.73983232756217,196.31293158066285,217.35324882556293,219.02341290729962,200.3306985974491,199.26961636219306,194.94332733440982
8,1993-02-18 16:46:17+00:00,237.96669761621365,222.03461460714902,210.7882566383645,214.8052559735755,211.51769854822825,215.23181701887677,209.9566365620594,202.5700188118942,200.96582789911088,200.0111287118591,199.0660630833663,193.91265118589925,191.445766533091,188.2315031544594,186.7335565939005,192.07941420991935,198.04209658304538,207.28792676421625,211.51349143831393,215.76648754683174,219.37524338794768,222.82264947777506,228.93411070031195,227.43182151421496,229.1722585013965,229.5647467297252,222.98145555340696,221.6550324207951,218.89356489259254,216.9472716205014,212.48269604514502,212.4672843381851,213.94414155861713,216.36121388518472,216.4817662408365,216.48600647024028,216.76882699390103,214.71468138737865,214.4150047256031,209.78578595552295,213.3794283353527,212.37158769234978,216.61814190943406,208.94247504577393,211.4212437571054,211.04688408462818,211.1989575269289,206.42864478458276,210.22862811079912,209.55807024248787,214.74648541901416,207.9703274937627,203.62781868990885,208.017269970501,207.88220521425072,202.5706786857995,201.19121205255323,203.6579113746161,203.92635744066246,199.92888106993263,193.9405597567843,191.9999290877003,189.09406094302037,185.24840472956114,178.8287473618803,183.2622321362168,187.204181303907,185.15644067540072,190.39946566783573,190.34313711415433,191.1073547966024,189.49790997745671,191.47960709163985,199.74594590450667,201.96011865909492,197.72207051347326,201.35431908397166,199.16753560415475,195.69527008962203,196.90561235722117,194.57752074717544,190.11350707481265,195.8046619257498,202.538448697786,205.3645521373913,206.30473943497324,226.0074855399917,231.83456874491225,246.05901745204645,258.43312323210694,261.8988799325379,264.8509118834052,265.1274186685138,252.73090297033139,253.953958028152,240.27830909173886,227.40209530581444,220.83747538943314,214.21419185701262,206.65421364774747,207.78010727615396,200.03067249639338,205.9780771165437,214.60667909343954,217.9824580260153,221.96546228550184,212.64524733836873,205.90170802709153,195.94964309723505,192.08341812242384,185.96287041509316,189.90679422307113,192.99231016261078,197.92433341708386,196.4083950752217,197.2133511966485,204.80746691611492,206.53528402700323,212.85685595602982,213.39614825253608,212.07331120818642,204.87498184138144,195.5469705229238,194.1748167901625,198.73615015069484,187.2877587624619,193.99881768034683,195.20669438295383,196.2681486849944,199.07582127252954,191.87207018574796,192.9747972687972,194.52061377246653,196.73753795821003,197.25359606267693,204.4650991740609,196.36705502807888,198.56854940656373,212.75800569465193,206.4925449492771,202.44748617394188,208.02339118872536,198.316398260751,195.2988559548723,193.3654465167673,191.66342821938704,191.75797087225806,198.36079858871983,212.01915660148276,214.20509037828046,202.42696894020014,194.81393341206433,183.54958751615402,
9,1993-03-06 16:46:27+00:00,228.15444474846507,206.07123234859748,203.21630733339114,207.7464959591277,209.21797556523634,209.7453116577004,208.6908315038941,198.63718875101128,194.37113182999465,194.96572666029977,188.33796992818955,183.49127342386606,182.62096757505506,182.18799694167635,183.46522385762154,189.60574557884922,195.3392273207807,197.59542639336604,199.74764696356283,206.86643081810604,213.30880943906763,215.7833287436107,221.583370216044,221.64547585752712,218.9348524366246,216.8626380921763,213.5104478356796,212.97974628825943,207.96960801365015,204.51927540480733,202.08346945064454,199.61823795690484,202.66069375627427,200.33723924108892,199.47730933051466,193.8561449925058,190.48755959268323,191.72130520962418,196.60414346435914,,199.77941822178377,197.2522706829252,199.87804017431847,199.94596073793895,191.7762982165214,189.43053326838827,188.75913110044598,,,,,,,,,202.06606589572374,196.58919606786552,194.09438109234793,195.31628177950438,191.36101517621393,,,,,187.47556167174278,185.56432768849407,182.2480098308332,181.12495595930685,186.55025901031752,182.21482351427247,186.59444588005684,194.1123038924409,193.73101300980701,197.1823156052077,192.0204213943322,189.74015021329188,184.07436255310407,182.6575482134091,184.45272125608597,184.89393058651652,185.20586063282175,181.1384571339853,182.19364918925123,192.0109308843829,196.82491794701372,207.08237941671888,215.1069722118446,219.45002382356935,228.7567905983767,234.65890544581174,234.66401584913518,246.31692299799263,,,233.54946316664996,230.7931803480593,210.62081811122243,200.25244930376235,195.03678006205308,197.17244124740796,193.96035242773274,190.58015135581437,196.65380625180148,208.4656089480283,214.39260169005618,211.25309580309843,216.08708889218775,204.64180549856457,194.03005824299632,188.43551935256727,183.4371336518221,179.717190768671,179.16235115867525,195.05293281809955,196.67078977116273,200.39037650786835,202.95051481038382,209.86033284649275,212.89610872922546,211.67861553386956,204.68228541356189,207.64255526733945,195.55596772122058,194.47182398843913,195.06517536666283,189.37877572369294,186.35523457469668,193.50041528049653,192.62801426667028,192.00268378659342,192.14548640641956,193.36127932909278,191.4932423595243,194.42004792991247,192.4221815081475,195.06824689040616,189.4881346722106,191.29661192826555,188.7999279667043,194.47704447495227,198.04808980776315,206.01278804079578,206.32579997500608,203.25129116036908,196.12660937352717,190.8029407008588,188.17475744409197,185.89120874929756,186.00693420446595,193.519349389508,185.74250316885156,192.76433006312894,185.80419477987957,184.11526430782362
