,dates,aus0312-0000,aus0312-0001,aus0312-0002,aus0312-0003,aus0312-0004,aus0312-0005,aus0312-0006,aus0312-0007,aus0312-0008,aus0312-0009,aus0312-0010,aus0312-0011,aus0312-0012,aus0312-0013,aus0312-0014,aus0312-0015,aus0312-0016,aus0312-0017,aus0312-0018,aus0312-0019,aus0312-0020,aus0312-0021,aus0312-0022,aus0312-0023,aus0312-0024,aus0312-0025,aus0312-0026,aus0312-0027,aus0312-0028,aus0312-0029,aus0312-0030
0,1987-05-22 23:08:32+00:00,185.0907615151764,204.4624498279359,203.21314768466098,210.74571023986084,216.31757924683708,214.34741000029356,203.71812347757245,207.16608080650596,208.6331908118475,205.96605107919353,206.38559548014823,204.57214951095906,206.78281308669156,219.41922986445888,218.21273445286695,224.80916185095094,230.1758442123837,229.32278561140654,217.11459019632454,212.11604804047982,216.54774851288624,217.4139692061626,221.74533798740094,223.85434511134272,217.092492972152,221.55492653080128,228.4563558247068,234.5207177125875,238.5410961626578,237.24058974771046,235.92156933648133
1,1987-05-29 23:14:53+00:00,195.5873613287163,209.30506290662106,205.93922173106304,214.30233234709974,221.65410952117244,215.9089486386626,202.7871179271925,212.08127338048644,215.69487024074456,210.5252087338977,204.73741692002326,210.55538470779152,208.63517739983058,216.34337217124903,212.88963736989797,219.6052434774052,228.87552973250334,230.6268346372923,213.53968887306684,209.34146330080694,216.49619783226092,216.9357613089278,221.25863005477333,224.46722754382108,213.76000694324344,224.9775347894683,232.2564210519241,242.25264681138515,245.59220194538815,244.30302228130904,239.63718435858402
2,1987-08-17 23:16:48+00:00,211.87591335986468,215.60162461418724,224.28259178863942,230.45705684296695,217.61815435809362,219.82960393074413,217.75844586875237,213.9320559738773,226.8757182495087,233.09141268999915,221.91011511452024,222.49397502503527,209.99950442578933,223.13181831837448,228.61841387823623,230.7768003055702,230.7818587135322,235.72988050037793,218.2721638012887,226.7636036206268,235.78484986502352,245.01878315253833,244.54231249468697,238.70140835182974,232.7530707956666,246.32672514434074,237.3060013903785,249.1097837962248,241.2263387685737,235.17738401276415,234.19192940315332
3,1987-09-02 23:17:14+00:00,196.8004758619666,204.37392446698314,205.2718186789742,212.6480593477785,207.37729148691992,207.62658005828754,192.20352556186435,198.59686327442054,207.4153780455252,212.67902707442732,210.03343858284592,203.57866930403785,202.13220311835107,213.08524233543716,209.4987271062081,211.3115813956538,225.3120834059531,220.06564095481397,204.87822997040215,205.37128159899325,218.45445893294072,218.36158458776544,219.2653712206537,221.314804687998,218.99816271940296,224.75358764902626,228.01258404364583,228.20262247117572,231.07469071324348,228.5647213634985,229.84678346827025
4,1987-09-18 23:17:38+00:00,215.80429440679623,224.39284350735218,221.9564366417303,221.52183772179214,218.804093369925,223.66974907466536,218.11982204188783,216.94861608102403,228.44332303894683,226.54881103165357,222.6269469889702,214.2773274513376,214.83805069336185,222.46529577067955,221.61186773867828,224.17949393249313,230.902405350053,224.22094906619236,208.3463229830843,223.98475826204196,234.95334256413517,237.92852157503327,234.0340765142868,236.55858073236382,235.91301423660954,236.3182771289818,247.80087329328958,252.66714276331203,240.20438847480136,233.93449854057505,233.52189030087504
5,1987-09-27 23:11:39+00:00,230.3395787914908,228.91576784276157,228.20594053776955,225.24040885350618,221.9842213626899,229.5580161856205,226.5891592862311,225.43910450313965,238.33945288160328,238.54351065050344,234.52677476950063,225.49534267315403,226.73158233645094,226.34370475064972,230.42450279118307,230.09598280988868,237.6755089681946,232.13847067883526,220.11929263691084,225.68459260456598,246.8126350409224,246.7443736989914,245.8330168854437,243.02964303079224,244.73826922410115,242.72307262730064,248.75825359032447,255.86504081840187,246.73614533021302,244.69931480928847,239.43259338590906
6,1987-10-04 23:17:58+00:00,204.87923200309677,213.1824633499571,220.69724062527803,213.75376615766749,215.83799791444514,216.46608474360193,205.44245170911748,205.40962823625156,217.09491619208575,220.36731764820283,216.21892023776758,209.26545467518474,209.0863307737334,220.5270065596963,214.73562149536056,215.1728846170068,222.57616586293898,218.51560484689136,197.2961480819702,218.36965430242952,229.5220986127496,231.96952643442458,230.3381703244868,238.51078191446985,234.78456158053442,234.55844888451972,241.16700130498455,244.43144867547818,241.15022452033207,230.79481887115074,231.8315461353559
7,1987-10-13 23:11:57+00:00,220.3519370822709,225.58990424845356,227.4404088396703,219.77501023398494,215.13142197694788,227.85896337072458,220.7203816979202,225.2895636054196,229.1919054668237,230.58806441760905,224.90067195365683,220.25780303040514,209.9259258634567,227.53116843339077,219.7972156780877,223.7414009168568,223.94104913929982,223.19959584176937,208.7134534876585,218.98756700251485,238.3465394098529,242.85279669884204,240.10681163710998,241.06100992979722,240.0059522059857,241.2570203134328,245.02844665454668,250.33721226615708,242.24355701805877,231.84736404282344,229.44920819988334
8,1987-10-20 23:18:15+00:00,205.26230328761173,214.50077774292126,212.63937591929107,216.35438957833023,213.8933664549502,214.4751891018711,206.65769093957877,209.5159068393759,222.88549356445816,225.87218227847634,224.3228619220972,210.46092078355986,203.7000253368104,220.26173444767045,210.0956232864819,212.20049555670911,224.91561475833544,221.74296982346502,193.90291544400839,216.6534887352389,236.94574974944078,224.2541866990141,232.848463343817,241.4966931488159,226.59919619408225,215.25472106972643,209.6428717822259,,205.5131945533754,213.81419241154822,213.09097682646984
9,1987-10-29 23:12:13+00:00,225.64943047894852,222.74332004843674,222.13275589688993,226.2122286794907,223.5777471544165,236.59097003769676,224.78440003133483,222.21054064809135,223.18620149881446,234.2610165924685,229.5783657436181,224.23990996510642,218.9993145061528,230.75944225932938,229.36592929369232,230.93781427889814,243.8551907078744,232.43479631230497,225.03895552481947,227.2034858743135,245.02961630591864,227.69563168789685,253.3865927793238,256.86629362019744,242.17010738816916,240.9724772408998,250.78731409030075,257.10623212670714,244.32130539653457,241.17861818899942,243.1153248737146
