dates,nzd0076-0000,nzd0076-0001,nzd0076-0002,nzd0076-0003,nzd0076-0004,nzd0076-0005,satname
1999-09-27 22:04:48+00:00,425.12,412.70,396.04,399.09,391.46,395.79,L7
1999-11-14 22:04:42+00:00,419.26,411.44,394.15,394.28,388.92,402.83,L7
2000-01-01 22:04:37+00:00,412.31,405.95,392.08,385.82,381.40,400.28,L7
2000-01-17 22:04:35+00:00,416.16,402.78,393.90,383.31,381.73,404.49,L7
2000-05-24 22:03:46+00:00,414.54,405.54,396.00,399.04,394.99,410.28,L7
2000-07-11 22:03:17+00:00,413.51,396.96,388.58,382.63,383.60,396.38,L7
2000-08-12 22:02:54+00:00,417.95,404.86,398.51,386.66,392.79,409.96,L7
2000-10-15 22:01:56+00:00,422.66,398.27,392.42,386.88,385.38,400.06,L7
2001-01-03 22:02:12+00:00,415.66,408.36,391.34,392.54,394.50,407.71,L7
2001-06-12 22:01:24+00:00,409.91,396.50,388.64,388.30,382.86,398.27,L7
2001-08-15 22:00:38+00:00,414.43,401.88,381.36,381.47,381.67,393.08,L7
2001-12-05 22:00:18+00:00,408.92,398.58,384.24,385.22,380.70,390.21,L7
2001-12-21 22:00:29+00:00,415.29,401.64,386.14,379.71,374.07,399.57,L7
2002-01-22 22:00:40+00:00,413.82,404.54,389.90,389.91,390.54,407.63,L7
2002-02-23 22:00:43+00:00,415.45,409.19,391.54,387.45,390.19,403.68,L7
2002-03-27 22:00:37+00:00,409.72,397.16,379.43,379.53,380.07,394.65,L7
2002-04-28 22:00:38+00:00,403.84,391.45,377.19,379.44,373.95,387.46,L7
2002-07-01 22:00:15+00:00,417.28,410.58,391.49,389.66,384.32,407.00,L7
2002-07-17 22:00:08+00:00,428.42,412.57,404.91,397.04,391.64,405.53,L7
2002-08-02 22:00:01+00:00,423.41,409.81,392.37,389.26,388.50,400.20,L7
2002-08-18 21:59:57+00:00,410.82,404.84,387.41,387.31,383.95,395.93,L7
2002-09-19 21:59:35+00:00,,,,,367.65,370.61,L7
2003-02-10 22:00:29+00:00,413.42,403.92,386.42,386.75,384.60,403.43,L7
2003-02-26 22:00:28+00:00,407.31,401.01,382.65,379.54,374.88,399.98,L7
2003-07-28 21:48:28+00:00,406.22,393.81,375.24,370.15,369.62,383.63,L5
2003-08-05 22:00:11+00:00,417.43,406.92,389.32,389.69,390.56,403.91,L7
2003-08-29 21:49:02+00:00,401.29,398.67,384.92,387.98,390.87,402.00,L5
2003-11-09 22:00:18+00:00,410.94,401.91,387.53,383.84,379.33,386.03,L7
2003-11-25 22:00:29+00:00,394.89,,,,375.02,387.53,L7
2003-12-19 21:50:27+00:00,408.44,397.40,384.97,380.90,381.63,397.16,L5
2004-05-03 22:00:59+00:00,402.47,404.17,385.68,385.27,383.31,401.06,L7
2004-06-20 22:00:50+00:00,404.58,397.63,386.08,379.21,373.32,385.63,L7
2004-07-06 22:00:48+00:00,416.24,409.67,395.56,395.09,388.11,400.65,L7
2004-07-22 22:00:44+00:00,420.50,413.12,397.73,403.75,396.63,415.38,L7
2004-07-30 21:54:28+00:00,428.74,417.92,402.37,402.74,389.70,410.83,L5
2004-08-07 22:00:37+00:00,416.35,406.14,391.61,393.01,390.48,406.81,L7
2004-08-15 21:54:49+00:00,408.41,402.66,389.71,385.13,378.56,387.65,L5
2004-09-16 21:55:41+00:00,420.77,408.50,395.55,395.18,391.18,408.64,L5
2004-11-11 22:00:45+00:00,411.04,392.82,376.20,377.40,374.83,393.87,L7
2005-01-14 22:01:13+00:00,419.09,406.16,393.94,388.12,390.25,405.78,L7
2005-02-23 21:58:31+00:00,415.38,402.27,389.19,387.50,384.63,401.02,L5
2005-03-11 21:58:44+00:00,412.01,394.97,384.65,383.65,381.82,402.50,L5
2005-03-19 22:01:30+00:00,409.34,397.93,383.67,384.78,385.21,406.33,L7
2005-04-12 21:58:55+00:00,418.98,402.70,396.63,382.13,377.18,,L5
2005-04-20 22:01:20+00:00,406.02,399.23,385.71,383.25,386.67,406.28,L7
2005-04-28 21:58:59+00:00,408.21,398.13,383.73,388.19,383.88,403.70,L5
2005-05-30 21:59:15+00:00,418.17,401.21,383.23,386.02,387.52,414.76,L5
2005-06-07 22:01:19+00:00,414.80,403.71,409.17,394.05,396.49,411.00,L7
2005-07-09 22:01:14+00:00,423.55,411.72,396.99,396.73,396.94,404.51,L7
2005-07-17 21:59:35+00:00,427.10,412.49,391.71,385.84,392.15,401.58,L5
