dates,nzd0076-0000,nzd0076-0001,nzd0076-0002,nzd0076-0003,nzd0076-0004,nzd0076-0005,satname
1999-09-27 22:04:48+00:00,425.12,412.70,396.04,399.09,391.46,395.79,L7
1999-11-14 22:04:42+00:00,422.19,412.07,395.10,396.68,390.19,399.31,L7
2000-01-01 22:04:37+00:00,418.90,410.03,394.09,393.06,387.26,399.63,L7
2000-01-17 22:04:35+00:00,418.21,408.22,394.04,390.62,385.88,400.85,L7
2000-05-24 22:03:46+00:00,414.34,404.76,393.99,389.39,386.04,405.02,L7
2000-07-11 22:03:17+00:00,414.74,401.76,392.83,388.33,386.77,403.72,L7
2000-08-12 22:02:54+00:00,415.33,402.45,394.36,389.44,390.46,405.54,L7
2000-10-15 22:01:56+00:00,417.17,401.41,393.88,388.80,389.19,404.17,L7
2001-01-03 22:02:12+00:00,417.45,402.11,392.71,387.18,389.07,403.53,L7
2001-06-12 22:01:24+00:00,412.79,402.43,389.99,390.42,388.68,402.99,L7
2001-08-15 22:00:38+00:00,412.17,399.19,385.00,384.88,382.26,395.67,L7
2001-12-05 22:00:18+00:00,411.09,398.99,384.75,385.00,381.74,393.85,L7
2001-12-21 22:00:29+00:00,412.88,400.70,383.91,382.13,378.81,394.29,L7
2002-01-22 22:00:40+00:00,413.12,401.66,385.41,384.08,381.75,397.62,L7
2002-02-23 22:00:43+00:00,413.37,403.49,387.95,385.57,383.88,400.27,L7
2002-03-27 22:00:37+00:00,412.64,402.22,386.25,384.36,383.11,399.15,L7
2002-04-28 22:00:38+00:00,411.17,400.43,384.74,383.54,381.59,397.20,L7
2002-07-01 22:00:15+00:00,412.02,402.58,385.91,385.20,383.81,400.08,L7
2002-07-17 22:00:08+00:00,414.76,404.25,389.08,387.17,385.12,400.99,L7
2002-08-02 22:00:01+00:00,416.35,405.13,389.49,387.06,384.78,399.75,L7
2002-08-18 21:59:57+00:00,415.56,405.09,389.19,387.10,384.66,399.21,L7
2002-09-19 21:59:35+00:00,415.58,404.40,388.80,387.04,381.44,394.48,L7
2003-02-10 22:00:29+00:00,412.12,404.38,386.92,387.03,378.73,389.99,L7
2003-02-26 22:00:28+00:00,410.37,402.47,384.53,383.14,375.71,391.34,L7
2003-07-28 21:48:28+00:00,408.98,399.58,381.44,378.81,376.37,395.68,L5
2003-08-05 22:00:11+00:00,411.10,401.42,383.41,381.53,379.92,397.74,L7
2003-08-29 21:49:02+00:00,408.31,399.80,383.16,382.61,383.68,396.51,L5
2003-11-09 22:00:18+00:00,408.97,400.33,384.25,382.92,382.60,393.89,L7
2003-11-25 22:00:29+00:00,406.15,400.33,384.25,382.92,381.08,392.62,L7
2003-12-19 21:50:27+00:00,406.54,399.74,384.40,382.51,381.17,393.38,L5
2004-05-03 22:00:59+00:00,404.19,401.16,386.06,383.34,379.82,392.94,L7
2004-06-20 22:00:50+00:00,403.52,400.90,385.88,382.24,378.31,393.35,L7
2004-07-06 22:00:48+00:00,407.76,403.82,389.11,386.52,381.58,395.78,L7
