dates,satname,nzd0076-0000,nzd0076-0001,nzd0076-0002,nzd0076-0003,nzd0076-0004,nzd0076-0005
1999-09-27 22:04:48+00:00,L7,410.66,403.75,384.98,386.56,377.00,383.26
1999-11-14 22:04:42+00:00,L7,413.41,407.82,389.68,389.21,383.07,397.76
2000-01-01 22:04:37+00:00,L7,420.62,411.09,398.43,393.02,389.71,407.48
2000-01-17 22:04:35+00:00,L7,427.08,409.54,402.25,392.78,392.65,413.96
2000-05-24 22:03:46+00:00,L7,411.16,403.44,393.41,396.11,391.61,407.35
2000-07-11 22:03:17+00:00,L7,425.36,404.29,397.64,392.90,395.45,406.65
2000-08-12 22:02:54+00:00,L7,425.18,409.34,404.04,392.93,400.02,416.23
2000-10-15 22:01:56+00:00,L7,408.97,389.79,381.95,375.01,371.69,388.19
2001-01-03 22:02:12+00:00,L7,418.58,410.17,393.58,395.07,397.42,410.24
2001-06-12 22:01:24+00:00,L7,408.22,395.45,387.35,386.83,381.17,396.80
2001-08-15 22:00:38+00:00,L7,427.97,410.26,391.71,393.20,395.21,404.81
2001-12-05 22:00:18+00:00,L7,396.46,390.87,374.71,374.42,368.24,379.41
2001-12-21 22:00:29+00:00,L7,411.60,399.35,383.32,376.51,370.38,396.37
2002-01-22 22:00:40+00:00,L7,417.05,406.54,392.37,392.71,393.77,410.43
2002-02-23 22:00:43+00:00,L7,423.91,414.43,398.01,394.78,398.65,411.01
2002-03-27 22:00:37+00:00,L7,411.10,398.02,380.49,380.73,381.45,395.85
2002-04-28 22:00:38+00:00,L7,390.92,383.45,367.31,368.24,361.03,376.26
2002-07-01 22:00:15+00:00,L7,416.82,410.29,391.14,389.26,383.86,406.60
2002-07-17 22:00:08+00:00,L7,433.65,415.81,408.91,401.57,396.87,410.06
2002-08-02 22:00:01+00:00,L7,430.33,414.10,397.66,395.26,395.42,406.20
2002-08-18 21:59:57+00:00,L7,423.44,412.65,397.06,398.24,396.57,406.86
2002-09-19 21:59:35+00:00,L7,,,,,372.57,374.88
2003-02-10 22:00:29+00:00,L7,416.96,406.11,389.13,389.82,388.14,406.50
2003-02-26 22:00:28+00:00,L7,415.77,406.25,389.12,386.87,383.34,407.31
2003-07-28 21:48:28+00:00,L5,406.53,394.00,375.48,370.42,369.93,383.90
2003-08-05 22:00:11+00:00,L7,421.28,409.30,392.26,393.02,394.41,407.24
2003-08-29 21:49:02+00:00,L5,388.83,390.96,375.39,377.18,378.41,391.20
2003-11-09 22:00:18+00:00,L7,403.71,397.43,382.00,377.57,372.10,379.76
2003-11-25 22:00:29+00:00,L7,379.51,,,,359.64,374.20
2003-12-19 21:50:27+00:00,L5,419.36,404.16,393.32,390.37,392.55,406.63
2004-05-03 22:00:59+00:00,L7,406.47,406.65,388.74,388.74,387.31,404.53
2004-06-20 22:00:50+00:00,L7,396.12,392.39,379.61,371.88,364.86,378.30
2004-07-06 22:00:48+00:00,L7,405.47,403.00,387.32,385.76,377.34,391.32
2004-07-22 22:00:44+00:00,L7,412.65,408.26,391.73,396.95,388.78,408.58
2004-07-30 21:54:28+00:00,L5,434.59,421.54,406.84,407.81,395.55,415.90
2004-08-07 22:00:37+00:00,L7,417.43,406.81,392.43,393.94,391.56,407.74
2004-08-15 21:54:49+00:00,L5,407.03,401.80,388.65,383.93,377.18,386.45
2004-09-16 21:55:41+00:00,L5,409.39,401.45,386.84,385.31,379.80,398.77
2004-11-11 22:00:45+00:00,L7,413.04,394.06,377.73,379.13,376.83,395.60
