,dates,jap0218-0000,jap0218-0001,jap0218-0002,jap0218-0003,jap0218-0004,jap0218-0005,jap0218-0006,jap0218-0007,jap0218-0008,jap0218-0009,jap0218-0010,jap0218-0011,jap0218-0012,jap0218-0013,jap0218-0014,jap0218-0015,jap0218-0016,jap0218-0017,jap0218-0018
0,1984-07-31 00:45:29+00:00,225.12636781195485,181.18776184733832,176.4986590643592,174.74418503286287,167.94355394760714,184.7911050127638,,182.41145428143994,184.8990926548626,187.12784213778892,203.67568414623415,208.82183079042656,198.22487844127613,,162.31325995822525,179.83591643219802,180.99390341121196,165.72793886115358,173.41530662693486
1,1984-08-16 00:46:00+00:00,231.63566565331152,,194.4469485812575,181.86863803048243,175.0946559250682,189.43403383509687,201.66591815815556,190.2442769413992,194.93642886676773,195.1504419483382,212.82731070651974,216.6411393350026,217.36246126610146,182.1480225126795,181.77554785644057,195.94996496995142,,184.89146578161973,185.6319705083127
2,1984-11-04 00:46:10+00:00,226.7358219079619,,186.17022783076268,185.8219520443845,180.9785376752732,197.49597099019854,193.5067367911828,187.2673879274043,189.82064323339512,,205.137061969324,213.23440989402434,212.1310073185951,181.34381201116696,180.8624925802379,199.1953994354735,,178.24367204535943,183.84807951954707
3,1985-01-07 00:46:30+00:00,227.68559510315592,187.5888608266289,188.40327839615844,175.87595047871267,170.1408949369499,188.70552200244393,,189.62075384022017,195.6135284008867,193.79561100970787,206.24492755358943,215.13640909099348,204.8776831379364,,181.0110074697906,187.66345112888771,191.97929745440194,180.95197083167508,187.77752684814652
4,1986-09-23 00:36:32+00:00,210.04165537577782,169.8762063196594,158.77693637500786,157.28388674248046,139.80558211815648,169.41019560082287,169.13379585077206,163.15232970680222,170.19166919519787,171.23688306434494,180.54431518248848,,154.4245997496344,142.61462836790702,142.4616962384897,162.18061766975984,170.60319072550124,158.43036108089098,170.46947615899225
5,1986-10-09 00:36:01+00:00,215.95094370399232,192.54258364418823,192.62223965640567,183.77836209597177,175.2381330884791,191.35808474627424,192.98621935225276,192.53012123520028,,192.4382759746384,193.48860763475207,,192.08623834294565,,164.45816711055426,178.12874698479692,177.61551839029227,170.1010255381573,175.20595181106927
6,1986-11-10 00:34:53+00:00,226.76063560984613,185.9465085979356,185.22303807749438,180.3064908244288,174.83253786690125,188.85512557128635,,190.24425897358674,182.4682207101744,189.1678849505992,201.67361208181586,208.08117088064373,201.95658646061037,,170.7229042865383,184.3956927357978,177.68115983532743,170.46019589640736,176.14057334292798
7,1986-12-12 00:34:54+00:00,212.37156339203824,,188.28656963320537,179.38643348140045,178.1165968475347,191.20919106567658,,193.78540340978844,191.12985453560282,,208.32702535618472,215.18472715729843,203.74261889469298,,171.38486602256214,187.32349599941233,186.74679187991268,179.6940110555086,187.37407846706785
8,1987-01-13 00:35:52+00:00,227.11899800921174,183.0969597458262,185.6600922900508,175.78571396321476,167.13032341722442,185.7758210223796,,184.64418928692598,183.62255607781998,192.00699104500848,203.0226677854374,205.65928721246553,196.13280873398313,164.08527839634112,168.13743277951815,177.9055567297545,177.25751374085348,168.4337622668891,175.39367869754597
9,1987-02-14 00:36:58+00:00,214.5730604238691,190.9751801384927,190.18982389685883,180.2191015957546,171.55725863201755,189.0024701202624,184.4590851339411,180.0615246075953,186.40475901171752,189.12928843279565,197.3419808088102,204.47385835958374,193.66782984532858,164.6993768635894,165.29180089176077,178.12363042987658,177.0823729327575,168.2479676590886,175.75017062539965
10,1987-03-18 00:38:11+00:00,200.47548829481403,186.41261269636644,183.13275495843962,174.72979312812274,169.76523767195607,184.43288619105633,178.59715278105315,170.00925674433972,179.46614479945538,186.76426328795677,187.07411184920468,,187.46182324661152,,155.32597342011223,170.3412573226133,174.69255632712222,166.31490301991283,170.0873349386981
11,1987-05-05 00:39:45+00:00,209.3966180840524,172.16930948213002,,160.252266513324,145.295426788602,167.96359452347906,163.96320781336266,159.58612641811354,165.11983681131247,172.70278745700446,181.48195515177963,174.09455048973888,174.5612024817036,145.1619885152503,135.8884713013926,153.45384325207246,159.06594272272156,145.23230801640676,150.79420308969068
12,1987-05-21 00:40:11+00:00,218.03000290199788,185.72156296554948,184.56338111073487,175.63456294934664,164.90832481892033,181.09290214043517,186.11639778919232,169.81301105108943,172.2304425325208,175.84470679986845,188.34000373187553,,184.58361300685667,,156.73463336728486,172.66714137951143,175.37106952378446,162.92298025606667,176.1565829647508
13,1987-09-10 00:42:57+00:00,221.6705006665324,,194.4363233573652,193.52729597221511,171.07883243182079,187.0841391010728,,190.69267828633448,186.5808313252339,197.63639365338958,205.04700373715772,206.9613153965224,190.61927626141792,,165.02998099306132,182.96711311754964,182.11902274377948,171.45221719038398,175.00601987716422
14,1988-02-01 00:45:36+00:00,215.08105852563972,197.00816344454307,195.83281405599817,182.26029068235306,176.1042962828064,194.01514164831238,204.3319343684497,196.9962119904706,197.67292241359334,,206.71182137840512,218.46326436702398,204.89481102418097,,168.8631572326139,188.61068639989247,190.24610763187226,176.842535878707,184.59610295642614
15,1988-04-05 00:46:18+00:00,206.15556002495242,176.41568964037322,173.6345289136617,171.19742897269535,162.095843002822,181.06710343385458,,182.70545032337236,,184.76245028690656,188.2070135987818,204.01487524131068,189.2050260893584,158.1338816268959,157.06829289050262,183.6570810805075,179.6079679632867,165.74418539685215,166.81454353093005
16,1988-11-15 00:46:49+00:00,,,,,,,,,,,,,,,,,,,
17,1988-12-17 00:46:33+00:00,228.534243702726,,195.85200128612445,182.6274252481155,171.7611957339128,194.53192754562554,,196.1613886950127,199.88953777575605,,211.34650238206314,214.6569051196387,201.15582241074586,,175.4935933296009,192.33807235265687,185.58957854799988,174.88493443371073,180.1862825872299
18,1989-03-23 00:45:09+00:00,230.65598517937144,,184.74970865952696,181.38361779334096,171.25917379595117,186.11096051137747,187.72564996257034,191.22945239143954,180.01818251025688,,195.64419028881255,207.7724037392014,186.7223550800312,,156.98942730879102,179.2337027403359,183.62823396213795,165.65133869391866,166.76151116599635
19,1989-08-30 00:42:37+00:00,192.9471607584501,191.15655913496477,183.74156888432302,190.69238515744274,168.53648086300072,174.9702514082092,179.9955016678966,189.41264910130522,183.8105113531096,,195.03396948637354,206.9737480612183,189.27232162710123,172.26264703651685,168.95825376820488,179.40647059979727,179.96334162987193,160.11170138194785,163.62278789702927
20,1989-11-02 00:40:56+00:00,215.21950699594018,,201.6561975511418,193.52627232132826,179.7315992512784,198.3301299769307,203.8086468993507,198.7479947992264,198.25820286559946,204.52282729905588,213.07801325327145,219.11109922468378,198.49028620506505,,166.6735353582881,187.1734982064363,181.73523769356888,172.6228175219907,182.8189290863451
21,1989-11-18 00:40:18+00:00,232.44604370141172,196.2765359779624,198.3610307336186,182.17013418235481,172.39964940788965,193.63158981503588,,194.67891048081262,187.19385790434552,196.16621857557382,209.39494188140014,,192.5218428623357,,170.4445682560359,184.1185183356516,176.42068075466142,168.6899472900316,176.80898929522786
22,1989-12-20 00:39:32+00:00,218.85714749652436,194.6270506725343,196.57121489300707,185.59285845189527,175.54198829905457,195.78665363655875,,195.70274817716808,,189.81422874381997,195.83945931184803,211.5860111949495,194.9051072395969,,172.59524409919752,188.02849053051233,187.0449307552798,176.60335301651622,180.56411899031804
23,1990-01-05 00:38:57+00:00,232.63291384154172,205.1536217394121,204.30172616906935,191.5655363876067,184.01949387640218,208.5123882126619,209.01955795885084,209.1281888108951,199.33924482630633,195.66558266350665,209.1604760016435,222.0066335233296,207.31070188848352,,179.06448338565545,195.8989511995944,197.39186021587372,186.52986556807218,194.56456441609768
