dates,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0012,nzd0202-0013,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043,satname
2005-02-24 21:55:41+00:00,443.91,431.32,436.90,,,,453.27,454.48,453.66,462.46,468.41,458.08,460.66,462.10,458.50,462.84,457.42,,,,,448.78,452.33,463.54,442.59,454.43,473.86,490.34,469.74,468.21,442.73,,,,,380.63,331.40,287.74,245.72,,,,106.70,116.84,L7
2005-03-04 21:52:52+00:00,422.65,434.38,435.63,446.99,446.22,433.07,432.68,432.40,446.01,454.18,446.73,442.51,433.88,441.35,450.81,441.89,432.85,436.38,443.17,440.74,442.51,447.62,435.48,434.51,443.69,429.45,,447.15,463.35,454.83,433.93,423.70,401.03,390.07,377.20,360.38,347.54,313.97,,,,,,,L5
2005-03-11 21:59:07+00:00,446.99,434.64,437.88,451.44,451.08,452.54,449.88,454.40,452.16,463.89,467.43,450.70,455.81,457.53,450.90,462.23,456.06,453.14,450.48,456.21,445.12,441.00,448.26,455.22,436.59,456.81,478.44,481.31,460.88,458.39,445.29,429.46,417.19,384.85,369.68,346.16,,267.11,234.81,,,,,,L5
2005-03-19 22:01:54+00:00,,442.21,446.41,450.82,453.78,453.34,442.58,440.31,450.81,,,,,,,455.84,447.51,444.18,450.58,463.93,464.22,457.16,447.62,442.25,,,,,,,453.08,431.00,413.78,401.23,382.90,364.46,346.79,,,,,,,,L7
2005-04-05 21:53:07+00:00,436.49,433.75,443.26,453.22,464.49,469.74,457.19,440.46,441.94,465.62,467.01,,,,,,,,,,,,437.32,445.50,430.63,435.73,450.64,466.81,465.35,,,,,,374.29,350.96,333.26,299.37,,214.06,,,71.05,,L5
2005-04-12 21:59:19+00:00,446.80,432.38,439.75,453.36,461.14,463.23,447.14,436.76,448.54,469.04,482.23,470.19,460.83,462.02,462.04,458.60,445.10,448.73,454.94,466.77,463.38,451.51,462.00,461.49,461.31,464.87,481.53,481.35,478.56,477.02,462.30,450.10,429.99,399.29,387.10,383.11,359.14,339.34,,234.17,,,,126.16,L5
2005-04-13 21:55:36+00:00,436.99,431.37,438.35,450.89,448.96,450.18,439.35,430.14,,,,,447.80,452.05,454.80,448.60,444.29,448.86,452.10,463.26,466.21,449.73,,,,,442.03,453.72,461.22,461.43,450.69,439.52,421.54,401.86,380.03,365.18,,,,252.20,,,,109.75,L7
2005-04-21 21:53:10+00:00,437.48,433.19,435.02,446.44,442.67,440.04,438.25,430.66,431.33,440.24,448.47,453.63,448.75,439.81,,,,,,,,,,,,,,,,429.96,416.83,416.17,404.18,390.39,371.16,344.81,317.37,289.23,270.55,,,,85.13,,L5
2005-05-06 22:01:49+00:00,,,,449.49,448.91,448.36,445.78,452.26,443.24,450.41,453.93,,,,,,,452.39,452.03,461.36,455.45,459.13,447.56,451.20,437.50,,,,,,,440.72,433.88,412.18,401.87,369.19,331.04,299.35,,,,,,,L7
2005-08-19 21:55:20+00:00,,438.34,444.37,461.92,462.50,466.49,454.30,456.70,458.69,466.31,,,,,,467.81,467.46,466.20,470.27,485.93,475.03,464.94,466.70,474.04,446.35,,,,,469.62,,465.62,460.02,437.38,425.71,398.06,358.94,325.89,,,,,,,L7
2005-09-04 21:55:11+00:00,462.40,442.60,442.62,458.76,,,,463.81,463.20,464.17,463.14,462.90,472.73,478.15,470.13,463.87,461.98,462.14,,,,,463.05,467.16,449.17,460.37,475.74,485.70,470.25,467.30,,463.45,,,,,364.36,340.17,,278.55,,,,,L7
2005-09-19 22:00:20+00:00,421.56,414.36,417.59,429.23,429.62,446.06,451.46,448.67,444.60,455.34,452.74,443.62,449.79,441.91,427.14,427.46,426.68,428.16,435.71,459.63,446.83,435.74,431.33,436.34,417.94,436.41,436.57,,421.14,423.80,410.92,,,,,,,,,,,,,,L5
2005-09-28 21:54:08+00:00,434.67,439.10,447.22,452.44,443.45,448.16,451.37,453.56,448.47,449.33,446.75,447.40,445.86,450.64,449.09,444.04,442.89,446.27,457.96,467.50,466.38,458.94,440.29,436.55,428.33,425.37,428.82,,449.53,455.56,459.04,449.29,444.23,425.90,411.76,389.08,358.85,344.24,308.50,270.67,,,,,L5
2005-10-22 21:55:15+00:00,,450.31,447.48,447.36,445.32,444.55,452.49,452.35,456.43,461.90,458.49,461.27,,,,,470.99,471.57,465.46,463.08,464.49,461.68,448.35,440.23,445.01,449.26,,,,,465.90,461.67,445.84,433.08,417.71,401.38,378.16,362.46,336.07,,,,,,L7
2005-11-15 21:54:26+00:00,461.99,449.26,437.51,443.76,439.66,440.50,447.59,453.12,449.16,466.40,471.09,463.86,474.85,471.05,460.51,470.65,468.93,467.59,465.21,468.58,449.30,439.00,441.70,454.74,439.29,456.27,473.71,478.67,460.63,459.39,452.83,441.45,437.28,420.68,407.96,389.06,354.82,316.10,299.25,261.83,,,116.72,116.65,L5
2005-11-22 22:00:47+00:00,429.74,451.40,453.52,451.59,441.58,438.15,450.80,453.74,445.06,447.44,440.69,444.81,448.69,441.36,439.71,449.99,459.83,467.50,464.51,446.58,452.73,450.55,431.88,423.37,436.41,437.67,436.43,430.27,436.29,440.29,437.54,432.86,427.20,422.67,408.33,386.41,351.48,332.73,311.95,304.33,,298.95,,,L5
2006-01-10 21:55:52+00:00,,,451.48,456.57,451.06,448.46,448.12,456.31,459.62,464.80,458.84,455.30,,,,,454.29,,,,,,,437.23,433.42,435.34,423.86,,,,432.86,,,414.13,403.08,391.96,360.21,345.08,321.02,277.99,,,,,L7
2006-02-03 21:56:19+00:00,,,461.31,475.75,482.31,461.51,450.89,464.89,468.54,477.93,471.48,466.67,452.92,458.65,461.21,467.88,470.24,490.11,495.71,,487.60,478.34,471.54,464.68,468.34,451.73,448.08,451.90,464.15,464.64,462.92,457.02,451.73,455.65,447.33,434.54,,,,,337.24,324.80,,,L5
2006-02-27 21:56:07+00:00,,443.09,450.69,470.10,473.50,476.87,468.37,465.52,464.83,477.05,483.63,,,,,,,,,,,,,,,,,,,,470.71,464.47,454.44,436.70,435.49,422.76,375.85,338.01,315.00,,,,,,L7
2006-03-15 21:56:08+00:00,446.69,435.61,442.38,,,,463.03,457.87,450.24,454.05,459.09,462.91,478.56,476.33,471.95,477.50,476.65,,,,,461.45,461.10,470.09,449.64,463.32,475.19,475.63,454.32,456.37,452.05,,,,,401.98,363.15,339.42,275.13,252.76,,,161.24,158.13,L7
2006-03-31 21:56:06+00:00,449.80,429.60,,,,,461.50,451.26,443.66,450.03,460.48,462.79,467.28,469.21,461.71,464.41,,,,,459.22,454.32,458.29,462.94,448.63,459.05,473.28,472.89,463.54,459.58,,,,,423.88,399.26,370.81,338.56,302.76,269.72,,,164.77,151.60,L7
2006-04-07 22:02:15+00:00,,419.73,418.21,,,,443.43,437.08,436.24,434.59,,,,,,,447.60,449.65,452.30,447.87,445.86,445.04,441.06,437.61,,,,,,,434.33,420.93,425.13,423.84,399.08,381.08,362.78,,,,,,,,L7
2006-04-15 22:03:54+00:00,446.04,420.27,424.60,446.13,453.80,458.00,449.88,454.14,457.14,461.36,458.99,454.57,463.81,467.40,459.94,460.50,459.19,454.92,454.98,461.79,457.98,457.92,459.43,461.64,448.67,457.60,463.55,461.57,449.13,446.94,440.60,432.06,432.15,419.35,410.39,389.53,347.32,316.55,311.09,263.74,,,169.36,169.45,L5
2006-05-26 21:58:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.43,,,,,,L5
2006-10-16 22:01:43+00:00,,,422.20,433.60,435.98,432.32,434.65,434.20,434.67,434.54,430.84,,,,,,,449.15,454.06,447.64,443.68,455.13,452.28,454.15,459.65,,,,,,,419.95,415.46,421.65,410.05,397.40,384.17,382.23,,,,,,,L7
2006-11-02 22:00:20+00:00,,,,,,,,,,,,450.19,446.47,432.88,451.13,461.72,465.77,470.04,469.69,474.41,470.58,466.30,462.84,466.61,465.40,467.35,470.86,467.42,455.87,450.71,441.36,437.68,434.31,430.81,428.77,418.15,404.94,393.00,387.67,352.62,328.37,286.64,287.06,290.90,L5
2007-01-04 22:02:25+00:00,,,,,,,,450.69,440.88,447.65,457.76,457.29,467.12,459.19,452.60,,,,,,,455.19,458.21,467.70,461.57,468.07,479.58,479.28,459.68,,,,,,,412.68,392.67,377.53,354.85,325.18,320.83,303.42,265.03,286.11,L7
2007-01-20 22:02:27+00:00,426.60,422.70,436.76,458.05,456.60,,,,,,,462.92,473.40,468.50,458.50,458.11,462.30,469.27,480.88,,,,,,,471.54,480.27,472.30,454.09,446.47,451.92,459.32,467.12,,,,,,,334.85,324.11,307.21,272.11,280.53,L7
2007-01-29 21:56:21+00:00,415.18,413.72,424.35,,,,,437.31,438.50,442.70,432.06,427.37,439.56,439.85,439.87,440.05,440.21,,,,,,,,,,,,,,423.59,430.72,,,,386.12,379.59,,,,,,,,L7
2007-02-13 22:07:11+00:00,,,,,,,,,,410.68,426.10,421.10,444.64,460.16,452.14,450.17,453.13,449.91,447.97,467.84,466.47,455.52,452.72,,,,471.01,475.11,470.44,451.77,446.76,447.66,457.74,459.77,437.04,408.60,393.42,400.13,385.11,359.58,316.48,283.17,281.82,289.15,L5
2007-03-02 21:56:31+00:00,446.11,435.07,442.78,433.56,412.86,402.21,416.40,442.36,,,,,,,,,,,,,471.54,463.75,459.78,467.10,,,,478.83,468.96,466.21,446.54,447.03,454.89,448.02,439.81,415.38,384.18,,,,294.49,287.24,253.99,260.89,L7
2007-04-10 22:02:44+00:00,420.75,440.97,446.77,453.02,439.73,,,,,,,,455.69,448.72,446.68,459.52,462.86,456.58,450.49,454.12,,,,,,,451.77,457.78,452.67,445.52,450.07,447.73,438.23,,,,,,410.73,,,279.67,,,L7
2007-04-19 21:56:31+00:00,444.32,436.48,444.56,452.28,446.10,436.74,428.10,425.08,424.44,431.72,,,,457.19,453.25,458.33,454.02,454.99,461.64,468.83,466.21,457.35,453.92,467.25,,,,,475.52,465.18,458.83,455.03,453.78,443.43,437.62,434.31,405.68,,,,319.06,296.61,265.39,270.54,L7
2007-09-25 22:05:12+00:00,438.83,423.55,423.64,440.75,439.41,444.72,449.08,449.78,452.34,457.72,452.67,435.92,434.87,438.81,438.53,438.45,443.07,448.50,448.64,460.14,450.92,437.39,446.19,459.46,446.23,458.29,466.66,461.95,455.79,449.91,439.85,445.13,442.71,439.73,441.99,434.69,421.20,401.51,387.64,366.13,361.68,339.94,309.04,301.45,L5
2007-09-26 21:55:47+00:00,446.26,436.91,443.56,463.33,459.23,463.73,464.35,,,,,448.34,452.67,452.92,447.19,457.60,463.66,469.69,474.08,483.37,470.86,,,,,478.09,487.21,482.00,467.80,467.40,460.93,463.92,468.04,459.06,466.81,,,,,366.99,373.18,350.74,309.87,318.19,L7
2007-12-31 21:56:23+00:00,,,441.26,443.85,440.28,436.99,440.34,457.73,468.86,463.42,445.49,451.37,449.76,,,,445.24,444.19,445.16,455.05,470.66,472.77,457.48,454.49,475.13,475.49,481.50,,,,449.12,461.58,492.24,,,,,,,,,,,,L7
2008-02-01 21:56:21+00:00,416.33,419.72,431.42,444.09,442.48,,,,444.20,458.66,457.76,454.64,456.02,444.31,430.29,419.71,425.87,430.87,437.74,,,,,443.16,441.94,431.93,441.11,450.57,443.73,436.42,429.33,439.04,448.01,,,,447.94,,,415.45,380.88,333.25,345.29,347.27,L7
2008-02-24 22:02:26+00:00,430.30,423.72,,,,,,422.19,427.91,434.03,438.65,440.91,453.84,449.59,440.05,439.62,,,,,,434.64,432.50,435.39,427.31,436.16,447.63,444.61,443.22,442.35,,,,,,433.95,424.91,412.07,406.88,396.34,365.54,324.95,304.45,,L7
2008-04-05 21:56:10+00:00,446.84,429.06,438.80,455.36,453.62,,,,442.81,449.18,457.81,448.42,449.48,456.09,447.49,451.61,445.70,441.59,446.47,,,,,449.76,438.28,455.90,458.00,457.33,435.02,437.40,438.21,452.91,,,,,408.66,385.22,,363.54,386.52,357.75,300.57,,L7
2008-05-14 22:02:12+00:00,,404.09,411.25,441.30,,,,,,,,,,,,,,,,,,,,,447.36,426.83,428.61,430.80,434.85,431.46,432.96,438.16,,,,,,,443.65,,,,,,L7
2008-06-08 21:55:50+00:00,,,,393.12,404.38,402.14,,,,,,402.86,,,396.68,411.10,403.03,,391.21,391.54,,,,,,,,,,404.83,407.24,421.05,433.67,434.84,,,,400.37,,379.22,372.15,338.92,322.97,358.29,L7
2008-08-27 21:55:06+00:00,396.94,390.68,402.67,418.52,421.91,424.56,418.77,,,,,427.97,431.35,424.66,417.59,414.13,418.64,419.98,418.34,412.93,417.65,419.09,,,,414.96,419.90,422.35,424.00,422.57,414.14,421.49,430.93,427.06,430.84,,,,,404.20,374.18,339.43,338.14,339.20,L7
2008-09-19 22:01:04+00:00,,401.00,400.17,409.84,415.97,414.90,408.69,409.43,,,,,,431.66,416.14,414.77,415.61,415.54,416.55,420.20,421.21,,,,,,,,421.07,415.16,411.00,420.82,430.79,426.66,429.72,432.97,,,,,369.77,351.49,361.39,372.36,L7
2008-10-14 21:54:42+00:00,,,,438.52,437.75,439.92,432.32,432.67,432.32,443.21,451.73,446.89,452.76,450.61,,,,435.47,437.79,449.02,434.87,422.88,425.38,444.96,432.54,447.50,461.40,450.08,,,,439.34,445.59,438.97,441.72,435.65,417.46,408.14,405.48,386.97,388.83,,,,L7
2008-10-21 22:01:00+00:00,,,,407.42,412.32,405.94,409.76,417.74,439.34,447.36,447.42,,,,,,,391.19,402.12,408.88,408.78,403.14,398.92,412.18,431.50,,,,,,,414.55,424.09,429.23,427.32,425.96,434.22,,,,,,,,L7
2008-10-29 21:55:48+00:00,422.59,407.18,409.61,418.10,419.36,423.49,422.82,435.57,,,,,453.55,444.95,426.10,432.02,423.84,428.67,428.45,435.63,418.21,416.47,423.01,437.80,429.12,449.17,454.72,445.71,416.22,418.76,425.03,423.31,432.09,424.07,435.27,436.78,422.04,420.54,415.91,396.07,384.12,360.15,324.99,,L5
2008-11-14 21:55:28+00:00,424.43,412.00,419.62,433.82,431.13,435.48,432.03,438.28,442.13,453.29,454.76,443.83,445.64,439.86,429.91,435.92,434.76,435.00,437.82,444.61,426.27,418.56,420.69,440.85,432.65,451.42,459.94,455.80,427.36,421.56,429.50,443.14,443.88,430.91,441.30,431.23,418.89,423.41,418.91,390.45,385.82,367.28,334.68,349.68,L5
2009-02-03 21:55:49+00:00,,402.28,416.35,432.06,441.74,,,,,449.57,443.60,445.08,434.99,427.30,432.45,437.65,445.18,440.71,434.02,414.45,,,,,441.54,423.18,426.95,418.72,404.71,393.83,412.84,436.17,451.19,443.11,,,,438.51,434.29,423.74,373.48,,,,L7
2009-03-14 22:02:22+00:00,,422.33,427.17,437.26,440.65,442.95,444.38,449.53,,,,,,,444.33,449.64,454.27,455.17,450.17,458.36,449.83,443.59,422.38,,,,,,,452.47,437.56,443.70,453.60,457.31,454.78,438.82,,,,,,373.82,358.29,389.50,L7
2009-07-20 22:02:30+00:00,425.92,415.76,,,,,,,429.11,426.76,430.07,424.12,436.19,437.64,425.61,428.30,431.27,,,,,,438.53,441.64,428.92,446.62,459.34,453.78,438.54,436.87,,,,,,,440.26,426.22,418.51,406.92,394.65,368.92,358.27,377.78,L7
2009-07-29 21:56:16+00:00,426.72,432.57,433.92,432.25,,,,,429.60,434.14,418.10,416.87,413.07,411.11,409.08,403.10,403.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-08-05 22:02:25+00:00,,,420.81,434.77,434.54,441.81,451.52,450.65,429.38,433.99,,,,,,420.80,,,,,,,,,,,,,,434.40,435.15,444.10,444.86,439.47,435.23,431.81,405.41,,,,,,,345.74,L7
2009-09-06 22:02:23+00:00,,,,445.11,449.28,460.12,462.67,462.97,455.41,458.37,456.59,,,,,,443.08,449.66,453.54,458.00,451.04,448.69,451.78,454.43,436.12,,,,,,453.24,460.45,469.96,465.47,476.14,472.49,452.73,445.68,,,,,,376.73,L7
2009-12-04 21:56:52+00:00,441.01,434.19,,,,450.11,446.85,445.93,442.49,453.87,461.26,450.29,457.85,456.89,447.11,445.34,,,,441.07,437.52,440.89,450.80,450.01,436.60,447.91,462.30,464.94,454.04,451.06,,,,,460.88,452.91,416.43,410.97,395.65,373.47,385.06,377.08,362.34,,L7
2009-12-12 21:56:37+00:00,415.85,416.94,421.82,428.63,425.79,419.87,421.95,425.78,435.36,442.03,434.38,433.89,432.58,427.68,418.81,416.83,410.09,411.84,406.64,402.73,413.54,421.54,425.61,419.74,412.25,411.66,416.70,421.11,416.37,419.19,419.01,422.12,422.35,419.29,422.08,423.62,404.57,392.91,377.06,365.11,358.82,341.16,357.91,374.41,L5
2010-01-05 21:57:24+00:00,426.29,435.73,450.37,455.02,444.99,435.42,,,,452.87,449.74,449.02,441.34,439.84,429.42,419.11,415.38,411.98,415.99,417.89,,,,,436.32,422.36,420.97,425.98,432.45,434.52,435.12,436.57,443.90,443.14,,,,402.01,381.72,365.42,365.82,373.32,,,L7
2010-01-13 21:56:49+00:00,424.39,424.53,437.81,443.45,436.03,438.28,434.29,439.36,443.27,451.38,458.20,446.28,447.75,448.70,441.16,430.64,423.29,423.77,430.09,437.87,432.12,425.93,431.70,438.49,424.56,433.61,443.50,450.58,440.73,445.03,436.89,444.07,450.41,446.58,443.00,436.30,417.14,398.49,380.19,360.89,367.51,368.72,363.50,393.65,L5
2010-01-29 21:56:53+00:00,439.25,427.13,440.44,451.93,446.53,442.97,445.49,447.29,443.87,454.13,459.85,448.47,456.40,457.09,446.36,450.78,446.30,435.04,432.96,446.27,431.37,421.31,428.57,447.83,431.99,446.85,458.41,461.85,441.60,445.11,435.51,444.04,446.94,443.60,445.98,430.03,410.58,396.30,377.07,355.81,370.13,376.04,345.48,357.92,L5
2010-02-06 21:57:51+00:00,,449.52,472.31,477.77,455.04,,,,455.44,460.07,446.72,443.84,441.83,444.21,447.24,429.73,414.31,409.55,409.53,,,,433.04,445.55,449.60,421.63,399.26,424.43,447.05,470.77,450.76,441.94,488.14,,,,400.93,397.39,,,,,,,L7
2010-02-21 22:03:08+00:00,422.27,425.78,443.77,448.41,439.78,434.01,433.88,438.38,464.12,468.32,459.57,459.60,449.72,448.70,449.90,431.54,416.93,415.12,410.75,,420.19,423.48,432.74,445.02,452.23,429.54,424.31,430.19,450.25,471.29,441.15,439.04,465.79,,,420.47,435.45,423.57,418.27,,403.88,,,393.07,L5
2010-03-17 22:04:21+00:00,,,,,,442.90,444.44,450.01,452.27,468.49,470.07,460.65,460.34,,,,,,,446.79,424.72,422.28,428.67,444.82,437.79,453.40,458.77,,,,,,,446.43,456.78,448.30,419.50,408.88,380.82,364.54,,,,,L7
2010-05-13 21:58:09+00:00,421.76,413.01,414.89,433.90,436.13,434.75,438.61,432.24,431.83,441.39,,,,,438.99,439.45,437.53,439.16,437.14,446.32,436.88,424.14,434.62,430.49,,,,,427.27,434.51,436.32,432.14,443.99,441.47,436.71,415.83,395.03,,,,,346.10,328.69,384.40,L7
2010-05-29 21:58:09+00:00,,406.37,417.96,433.80,430.36,434.91,446.53,438.73,444.81,443.71,452.75,,,,,430.64,435.83,437.79,437.35,444.83,440.99,438.62,445.26,453.80,436.57,,,,,450.49,444.44,456.69,,,,,,,,,,,,,L7
2010-07-23 22:04:26+00:00,427.70,,,,,,442.11,446.87,444.14,451.06,443.35,430.62,426.25,427.44,424.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-08-01 21:58:15+00:00,,,,,,425.21,429.08,441.91,452.39,455.35,446.93,442.96,432.41,424.13,428.14,,,,,403.00,410.16,419.33,430.22,427.33,433.49,422.23,431.33,434.82,444.19,,,,,443.99,436.18,437.42,424.82,418.43,392.26,372.65,357.72,330.28,,,L7
2010-08-08 22:04:25+00:00,,415.80,423.75,431.04,426.49,429.39,432.69,442.13,446.83,448.98,,,,,,429.11,433.38,431.62,421.29,422.78,422.61,410.73,419.31,,,,,,,427.42,433.00,424.30,425.74,435.21,437.99,435.19,415.57,,,,,,,369.69,L7
2010-10-04 21:58:17+00:00,423.26,427.99,442.78,448.86,442.84,439.59,431.96,,,,,437.30,433.85,424.50,423.00,426.83,438.55,437.97,432.09,412.90,414.89,,,,,425.70,427.51,431.60,433.54,428.73,431.66,431.09,435.11,433.32,425.72,,,,,372.05,364.06,354.46,383.69,408.52,L7
2010-11-05 21:58:37+00:00,442.54,434.10,438.76,458.97,,,,436.50,435.60,443.60,449.52,439.52,446.03,444.04,436.07,439.23,445.48,,,,,414.67,410.48,416.68,411.23,433.06,451.38,452.52,439.95,446.47,445.88,,,,,413.94,387.71,368.63,362.41,351.23,370.72,372.81,365.97,389.96,L7
2010-12-22 22:02:05+00:00,428.77,426.56,441.97,457.84,455.93,456.06,451.28,446.51,425.33,423.00,431.93,424.38,435.75,432.55,423.07,444.82,444.23,439.04,436.37,446.01,437.48,427.14,415.07,417.85,407.11,429.28,448.69,447.69,437.05,445.14,443.54,447.99,446.50,429.40,424.51,405.08,387.57,358.13,347.06,330.80,352.62,360.18,348.50,392.07,L5
2011-01-07 22:02:08+00:00,428.74,432.92,444.26,455.89,451.60,446.67,442.89,442.02,443.09,438.03,429.61,426.39,433.94,433.41,421.94,425.31,426.97,429.20,425.26,437.88,439.46,437.41,426.20,430.13,422.53,437.74,455.66,457.66,446.44,444.99,446.95,453.11,448.46,437.89,421.09,398.15,380.40,374.28,361.93,353.20,353.04,355.79,371.33,407.59,L5
2011-01-15 22:05:30+00:00,415.05,431.86,,,,,,438.49,437.73,439.84,425.55,424.55,425.91,430.15,432.07,,,,,,,438.49,426.01,419.93,422.18,420.86,426.44,429.76,434.14,435.82,,,,,,384.03,378.68,378.27,358.92,354.85,349.25,345.72,,,L7
2011-01-16 21:55:58+00:00,427.07,434.81,445.28,459.01,456.41,449.04,440.61,441.11,436.89,438.55,431.02,426.62,428.85,428.95,431.82,424.10,422.91,429.18,433.92,443.58,442.25,435.95,427.20,422.54,422.49,435.31,446.55,446.66,448.07,443.00,443.84,451.31,450.71,443.89,420.35,390.83,380.42,382.80,366.87,359.46,356.33,353.28,383.04,400.94,L5
2011-01-31 22:05:36+00:00,,423.96,436.37,449.50,451.34,447.18,447.34,435.96,,,,,,,417.69,423.62,423.61,429.99,433.99,435.42,417.29,416.43,,,,,,,436.41,438.39,439.48,440.11,437.58,423.44,416.11,391.67,,,,,,347.86,346.71,379.49,L7
2011-02-16 22:05:39+00:00,,,447.02,457.35,456.17,457.07,452.16,451.54,446.78,445.47,,,,,,,448.30,445.93,446.76,451.03,448.75,444.20,443.07,448.20,,,,,,,448.51,456.99,458.41,444.21,438.06,412.32,380.07,,,,,,,403.27,L7
2011-02-17 21:56:00+00:00,445.70,437.68,445.95,459.60,463.36,463.31,456.13,458.91,452.30,453.92,457.46,448.31,453.45,460.27,454.73,460.92,460.90,461.16,460.87,468.83,453.83,441.30,442.52,451.55,434.54,456.54,476.21,478.30,462.18,470.46,459.49,465.94,468.66,448.49,441.12,422.53,388.37,367.99,366.50,346.78,366.29,377.79,365.92,390.15,L5
2011-03-13 21:59:35+00:00,441.08,447.32,,,,,450.41,455.55,456.35,464.14,459.12,442.94,435.29,439.93,446.50,452.18,,,,,456.78,464.50,460.82,448.96,457.29,460.81,475.34,473.72,499.69,504.63,491.67,,,,,,401.20,371.36,378.06,374.74,,,,,L7
2011-03-21 21:55:52+00:00,433.41,421.52,426.80,443.62,439.13,435.02,432.34,434.85,431.58,431.18,443.18,435.43,443.10,440.68,433.40,437.84,445.37,440.68,435.53,442.02,427.95,428.18,430.71,442.06,421.58,438.47,459.37,470.23,455.52,457.37,456.33,458.40,451.96,445.29,450.93,428.70,396.41,,,,,,,,L5
2011-04-14 21:59:38+00:00,416.79,422.38,430.29,437.72,432.90,433.16,424.01,,,,,440.52,436.20,431.63,423.51,419.90,428.47,443.53,441.42,439.17,435.31,,,,,422.64,434.47,441.14,444.76,453.63,451.20,460.72,461.34,452.92,440.35,,,,,,344.61,355.30,399.62,,L7
2011-08-20 21:59:26+00:00,425.64,422.24,420.67,428.70,427.04,427.25,425.32,417.36,424.16,,,,,433.20,425.04,412.69,411.60,419.44,435.99,439.81,442.11,448.28,440.26,,,,,453.85,447.73,447.09,453.23,454.08,449.69,454.91,437.12,420.20,,,,,,,,,L7
2011-09-04 22:00:51+00:00,425.66,412.79,401.27,428.20,423.17,415.71,420.53,408.53,433.84,446.76,450.34,457.41,451.60,431.89,418.67,403.64,407.17,405.82,421.70,435.36,448.16,445.51,447.97,451.79,442.89,439.10,440.60,457.93,470.31,468.36,451.45,457.45,434.98,440.61,439.29,430.88,425.56,422.54,,,,,,,L5
2011-09-05 21:59:22+00:00,444.85,426.15,414.12,438.09,429.74,,,,,438.38,441.37,454.49,450.27,421.66,410.55,405.97,407.67,413.44,424.45,440.12,,,,,438.45,430.52,430.06,448.58,473.32,477.05,477.72,,458.01,455.06,,,,431.49,,,,,,,L7
2011-09-12 22:05:29+00:00,421.08,406.37,404.22,428.61,425.71,,,,,,,428.17,431.56,432.71,416.58,418.15,416.87,422.38,421.39,,,,,,,411.39,422.64,413.95,,406.76,405.14,415.38,408.15,,,,,,,,,,,,L7
2011-10-30 22:05:34+00:00,,,410.72,430.41,431.61,433.90,434.57,,,,,,,,,,423.53,415.87,419.59,434.49,452.10,444.63,437.73,423.33,,,,,,,433.08,426.70,430.43,426.69,430.30,417.27,391.91,,,,,,380.44,404.14,L7
2012-02-12 22:00:09+00:00,424.22,408.14,,,,436.65,432.13,439.12,443.81,453.06,456.22,458.90,451.32,437.58,434.95,426.70,,,,440.00,442.08,437.10,435.95,436.10,433.67,432.66,437.92,438.18,440.70,435.56,,,,,438.23,420.17,411.97,419.10,404.52,385.46,380.95,388.52,,,L7
2012-02-19 22:06:21+00:00,,,412.59,424.64,426.71,430.60,438.04,436.98,436.70,447.77,450.73,,,,,,433.38,434.27,435.67,440.21,434.59,426.49,420.34,432.47,,,,,,,437.69,437.40,430.58,419.83,422.78,410.30,390.24,395.21,,,,,,370.58,L7
2012-04-07 22:06:16+00:00,443.83,426.48,,,,,,447.19,439.74,445.82,450.93,439.96,450.23,446.32,434.33,,,,,,,432.59,431.27,439.92,414.00,441.07,459.64,459.39,425.63,,,,,,422.02,410.41,359.46,,,,346.10,357.69,,,L7
2012-04-23 22:06:28+00:00,,,,,,457.91,464.06,463.90,453.24,458.55,452.32,445.55,451.58,,,,,,,463.02,454.12,443.90,439.89,438.19,422.75,441.88,461.85,,,,,,,456.42,459.34,448.85,415.98,394.96,372.97,,,,,,L7
2012-05-02 22:00:31+00:00,414.08,414.90,410.26,,,,,416.47,427.89,439.46,432.58,427.57,427.69,427.33,430.64,433.65,439.15,429.80,,,,,,,,,,,,,,,,,,431.47,416.18,404.92,387.37,363.06,353.93,325.59,341.26,414.49,L7
2012-06-03 22:00:23+00:00,,408.25,409.54,412.36,424.79,428.45,427.41,427.58,424.72,427.48,441.68,,,,,428.64,428.98,427.04,431.91,431.45,430.76,427.48,434.68,444.20,421.12,,,,,435.74,434.46,439.06,442.27,426.06,439.28,431.00,411.81,390.44,,,,,329.80,381.28,L7
