,dates,aus0125-0000,aus0125-0001,aus0125-0002,aus0125-0003,aus0125-0004,aus0125-0005,aus0125-0006,aus0125-0007,aus0125-0008,aus0125-0009,aus0125-0010,aus0125-0011,aus0125-0012,aus0125-0013,aus0125-0014,aus0125-0015
0,1987-05-22 23:06:56+00:00,257.6249054597815,254.21280114946623,258.5300761308565,241.94774635891477,244.2954990267413,241.72006130273525,246.42035355088328,258.7459606790085,262.93489953499125,267.52046440355093,248.88012958197274,258.20429988043486,253.2028880894848,268.33724478766527,248.4059109006644,260.15507681900095
1,1987-09-11 23:09:41+00:00,294.7641759806655,289.693036216033,281.6213241529238,282.84945922276614,276.96882035088277,263.65574914013723,257.70760683957144,262.2101476328176,272.3986774109579,269.72820394364976,268.67422988247796,267.4200747781756,272.33030688443074,270.63888025697895,270.7623270299228,260.4604539149974
2,1987-09-27 23:10:03+00:00,316.27095845272095,307.2072733723458,308.00025410371927,301.9249793122736,288.57959065788543,280.9145981843884,271.8399454694095,273.89044475172506,275.5246146375879,275.68193149429,261.84469290012265,271.4898933857251,276.55930559607185,282.73146438987095,270.4099402976834,268.10903615116075
3,1987-10-06 23:04:03+00:00,305.8461371348056,301.6624184452769,289.5023669527156,288.60853536819707,283.67910308679285,271.95695483497667,271.11989048444184,270.5039920519265,275.3495265815668,267.3615138773343,268.79301988088883,270.86844655238195,273.6934529017372,267.1102420113453,268.33088022977034,264.80360288398685
4,1987-11-14 23:10:59+00:00,293.30241565670434,277.1327145360298,269.0661754309796,263.42034828314365,263.56101023151683,256.3432560261435,261.12702104875467,258.024414620773,259.77969136069356,253.8510759318578,252.7646833167671,256.8449297495559,260.7594283669547,249.77292336921164,249.4516266513216,255.7828945353874
5,1987-12-16 23:11:29+00:00,308.84739841329207,299.32680182154513,289.0031163414246,286.0237706641149,282.61131783243775,275.53464029377676,271.75438196644706,276.89189531178744,273.4965759577967,270.65422849020086,274.5783284359132,275.46292023986086,274.94971661782375,274.95662236501795,269.50428283225074,265.46226817797265
6,1988-01-17 23:12:02+00:00,258.8075591703625,266.9120149665128,252.65423293794464,255.47474920837877,254.71206327049984,258.3371538376474,247.1752073123593,250.07063779297744,253.01096533558976,250.35756071094593,250.45008458253793,250.01775234956014,249.3825190274629,241.34909160546752,248.3698476387439,246.33311207150635
7,1988-02-18 23:12:35+00:00,281.1420753617988,278.6130937097757,263.78460009414664,262.78505655543967,265.3086900388447,255.99969537255478,255.79371562643723,260.1049424743575,259.95581402308824,260.6501340028345,262.74144683907247,257.44137502219945,255.12473399445656,250.52210168741863,249.7336095849872,249.01798821188825
8,1988-04-22 23:13:04+00:00,220.05031519702032,230.6458357359967,245.33619984864004,237.36054464860956,237.4112408442127,236.45102041023807,238.06840104524468,228.21448236708096,230.77569587122312,231.52515248621629,222.9991318708513,220.45006422406263,227.4433538605432,223.41527358630628,218.2052126477988,206.45223220153852
9,1988-05-08 23:13:14+00:00,235.63078804290015,237.86807779160597,247.65967392531257,248.1763608752305,242.9218294682969,245.5316790701053,241.87418529734407,247.83958564728653,248.91285883496445,238.18867982424692,232.20605787099612,227.8684604837115,237.40966557994795,235.87774477158476,225.22288723152317,217.38966196046897
10,1988-06-09 23:13:27+00:00,246.62862337021937,239.8708143019471,253.30556932091775,247.38088722349227,250.73496185254464,247.94960514646613,246.91109926910144,247.8750772033024,247.50555701273277,239.06804781248508,228.97966369739072,237.1155031166574,233.5998969174201,243.23396934927922,231.56897873641867,215.02007001055244
11,1988-06-18 23:07:20+00:00,239.96512373048273,240.72272866345065,246.45880528320563,248.08403540512685,244.501123180826,244.1432633932314,237.6431363878312,243.2300260419512,241.70158927091205,240.77324907406128,229.97615502349532,224.85318844891643,226.50451878589044,232.2000070874626,232.52485563383826,220.86935102564038
12,1988-06-25 23:13:32+00:00,255.84389395405458,245.3983328497894,249.8884033553127,251.11498137064493,245.24303159739742,238.68312649696088,241.16217878191114,240.87120777624435,241.3309837118932,232.87218461315817,221.47391704129112,224.59340490720865,227.51918380804838,234.6381055791136,226.67353606742424,214.2542435926414
13,1988-07-27 23:13:38+00:00,279.3850446704095,265.0903053362521,264.10995965239135,264.8813079205838,259.67364791945084,261.85145347670726,262.3784975355236,256.0636135337056,247.7003668752073,252.71268472168006,246.64175578288018,241.43675722995752,240.91938010557067,236.13600754490722,235.36992001961775,236.70507598279266
14,1988-08-28 23:13:42+00:00,304.78117075284206,291.22036478575586,285.2293832186548,294.79671733061247,288.0194993089186,279.83681205230624,270.04149716061147,257.3792888264218,249.81130354593236,266.75286239698994,265.4398314316782,249.6904211389064,246.7190066475573,239.5018727572134,235.64125545512817,250.82580739378858
