,dates,mex0442-0000,mex0442-0001,mex0442-0002,mex0442-0003,mex0442-0004,mex0442-0005,mex0442-0006,mex0442-0007,mex0442-0008,mex0442-0009,mex0442-0010,mex0442-0011,mex0442-0012,mex0442-0013,mex0442-0014,mex0442-0015,mex0442-0016,mex0442-0017,mex0442-0018,mex0442-0019,mex0442-0020,mex0442-0021,mex0442-0022,mex0442-0023,mex0442-0024,mex0442-0025,mex0442-0026,mex0442-0027,mex0442-0028,mex0442-0029,mex0442-0030,mex0442-0031,mex0442-0032,mex0442-0033,mex0442-0034,mex0442-0035,mex0442-0036,mex0442-0037,mex0442-0038,mex0442-0039,mex0442-0040,mex0442-0041,mex0442-0042,mex0442-0043,mex0442-0044,mex0442-0045,mex0442-0046,mex0442-0047,mex0442-0048,mex0442-0049,mex0442-0050,mex0442-0051,mex0442-0052,mex0442-0053,mex0442-0054,mex0442-0055,mex0442-0056,mex0442-0057,mex0442-0058,mex0442-0059,mex0442-0060,mex0442-0061,mex0442-0062,mex0442-0063,mex0442-0064,mex0442-0065
0,1986-04-02 17:01:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.51294845643724,387.8639031310755,376.0690083136581,372.58411798789797,362.76769058398156,355.1347416050779,343.99130181520127,340.87216554080146,332.06186051219015,328.0679566292165,323.0702069019641,323.80771903756727,318.08060353125313,315.0408471042704,307.55484474026787,302.9032110890243,297.26080642914906,298.8922324494291,298.3597933821223,295.8074550914486,290.0639620283587,286.16468494247533,281.4771755846825,286.43477191934795,276.97114245616467,277.448588004498,273.8607056834313,263.9129592922711,247.7810061852078,257.3050303567146,258.0198757651448,250.44076027202328,239.10280901862126,238.49835256455725,229.35977024112884,227.9806609291124,233.90706279155964,232.50817295129195,223.3225405734089
1,1990-03-12 16:56:08+00:00,,403.09993215864205,352.21110012440425,304.1719939604094,266.4405329904049,303.62517303179834,338.4913293300051,386.88564160555717,,,,,,,,,,,,,,,,,394.23149346494347,381.50811618060783,369.0069268320012,366.5614125336754,356.2965280153713,349.8036460118666,338.77512747529846,334.9636874117249,328.4868541295093,323.3618699369141,316.497280008025,307.79721041031377,304.2830178673844,297.3208474115755,290.79861745995106,290.26721332051443,281.9652068381343,284.55855880337083,275.0362059555165,274.31373428215846,268.807989872483,273.34442321405254,266.5919425309472,264.3903585517302,259.5570192739111,257.69218938986614,252.06255056789072,244.03767376037396,242.14500000425875,236.49414098061112,240.46584655032592,235.81977462512907,226.59604431286758,220.07346940101607,215.1185454209852,210.71467573867295,202.5580523712531,201.31354420270824,202.36895524340144,211.26650540989507,210.90636586765245,206.10976425685277
2,1991-03-31 16:57:07+00:00,,381.6149494965625,318.8806272421693,271.8118606357016,244.9682679060548,287.51796862092965,325.60426094214785,370.4325785126598,393.93910973496156,,,,,,,,,,,,,,,,394.8238462825369,386.964957948992,371.85109268069556,360.8416643704675,354.0697310956966,346.7103371126257,340.129457981522,333.24849009407376,326.03911516596133,326.8261443437784,321.08790390393466,311.5462869581105,302.8260303838887,292.94214125038013,286.9500079844645,278.3466666931944,280.51215929437575,274.28886883089905,275.4132905903134,271.45140390109395,269.4892696760089,266.43393849710947,265.322023736318,261.0126084003592,255.4667367488237,249.63091324364834,244.22220003705922,245.37053084232056,243.5080276239111,243.39620670828867,239.06297767942738,234.16662451002327,225.57711199387444,216.0007215642082,210.85345141437458,205.7349246596763,202.9582086447473,200.8736289711583,200.73968142819714,208.5009303474584,205.60569542405983,196.53038612019097
3,1993-01-15 16:57:08+00:00,343.8298972154562,285.57793563290136,244.99109605172097,205.1092915003129,189.28928817855348,229.60585319001052,276.50934540696903,320.5152389044798,359.99344923095674,384.78853764692076,388.1459340525176,393.1993243423797,,,,,,,,,,,,392.8539680766701,391.1455904493438,379.0377946102676,372.28338500426764,369.1115746825827,374.0890788454851,367.0470212791348,359.30809681340475,351.22053678777576,346.6515464012913,343.4677907888358,341.6399837884629,332.3852617485072,330.8724601035147,321.5245404990276,317.74364885250543,311.4393838832926,309.96291676713906,308.61394227959164,305.7580225650695,302.3875140322419,300.37244181086805,291.53630897609236,285.5999221321337,291.1582053613527,295.334302021747,292.10575643405707,,,269.59899467960156,273.0250003025635,270.3557899272739,255.23570869997485,251.1952942870614,243.3143606701737,235.9569598600695,233.85540561937944,232.05365559883927,224.60794344213727,224.58626859036468,231.5738803593843,226.59353051118242,218.28776254907
4,1993-02-16 16:57:27+00:00,336.57710376662476,284.35521417216927,233.53251640465055,210.3815676198671,193.85771843960276,232.92707885466987,277.7631100912679,322.00247019647173,362.0759987084241,377.04632795020575,380.10889106625405,390.3973962411403,397.08435314097,,,,,,,,,,,394.7284270324839,391.37521116155926,385.7102870727755,377.7486442871096,374.7308265056655,364.4435371899443,359.80858509065536,353.20510663408845,352.5882629845063,351.09384917698924,348.6210009725819,341.23623587553914,333.9748814353333,324.0895089392001,318.10403972071475,309.4468656911521,306.8020494308762,302.9917209318455,308.3914841033394,301.834806793614,299.6403520112703,294.55563436853765,294.88348814456884,295.78132756485206,292.41992606163353,286.59616198314586,280.5669181917217,,,270.94308101143884,269.11609164564936,263.6542655490166,255.54036292618034,247.4498015201317,240.72503499137886,233.1869299037379,231.7975971890919,229.62455296419571,222.76358579815263,225.19537593096527,227.96875512870008,228.3461466886627,221.2739740164859
5,1993-03-04 16:57:35+00:00,332.1203652377896,277.1600730045246,227.9458195372477,198.62962921655227,186.67051494215215,223.3856923449768,261.9317074434481,311.1732136347963,354.22564435715975,372.55997314902896,376.1702284536311,386.20863942252856,,,,,,,402.5140067304579,388.4646537345827,382.3408947776011,381.1785626409196,379.28221337513685,379.20727810137817,377.9874752712462,375.10716241226953,368.9311929742242,361.81040498629415,357.8009417551035,348.54708275752546,344.4126489101686,337.90867228469085,334.93761968963935,330.07149194766646,324.9028289375965,317.20280921437825,317.6606198596026,308.66898653832635,304.44267269796114,296.870667839496,296.4846082705842,293.9212372799655,288.37097055499333,286.7356938661009,286.0765583160714,283.82361940011003,280.3556029135517,279.78014430358206,276.72356358027326,268.9443476169671,264.02390409750996,256.14331688888865,257.3365747363856,253.55003111910054,252.63459372763992,250.2866262994826,244.2831863345557,235.27222107761455,227.2842675561153,220.55079002838752,216.4803805667944,212.5899700313287,216.13707614142965,220.00812000171987,224.39537954315696,214.06611352821432
6,1993-03-20 16:57:40+00:00,334.94398410418773,289.13728324701043,233.68274540841418,205.6850179554964,182.0907207357109,235.44122283411411,272.612577684346,323.50571680199204,355.06595628195754,376.8020651396956,376.037353393041,388.80015069184503,397.21053707769426,,,,,,,393.6706209547051,381.21669890006984,387.0160293229974,383.34977361381965,383.1668225927964,383.2084209632395,370.15399357430147,374.4947434559008,367.05194937980275,362.430893639421,358.7621341458698,349.5255208598556,342.4481237688641,342.61541432951833,337.2136466394956,326.3491971546641,329.1874765399541,319.3691890940269,313.79268560607716,304.4136461304008,301.76658618289184,301.11849615623646,298.1445831725308,289.34038291816466,289.1051736481029,287.8724404739794,283.7692577352497,285.1446113362763,281.6058116446587,275.02259660824814,274.4404749090572,264.14242826116424,263.529774211828,256.97615947091913,254.32268783095492,256.662210868928,249.1408952050408,242.1132372628236,231.08723141542242,227.16736983842395,224.91340933591673,214.89074802140118,213.2633405117029,210.64646230438768,229.08341835220511,222.81573642531154,213.39805610116008
7,1993-04-05 16:57:44+00:00,323.405210103976,276.2596117511499,223.48714010109825,191.36267002866805,187.31268950946807,240.67139006750176,281.34639209402894,321.5382356894938,354.8753788529978,366.83730506163005,373.66036486559904,383.81665867411164,389.3258224736871,,,,,,,390.9254069738588,380.88341077146146,380.36741646137136,376.62395900247816,381.3112041554807,380.1423522189481,373.3270730972277,370.4019456833147,358.72595099087255,351.44010887033807,344.30255106814326,337.18410409511245,336.8233758845309,331.2948259993251,324.4550407094507,324.9884425263933,316.6985798892633,311.9158999347434,310.70035554134347,303.3743135622778,296.3335508497381,287.58504108487506,292.9540960873307,292.24579083850057,284.44736386939337,281.0065283126117,276.3234800968918,273.73425861125486,270.40945672372425,271.34634239092776,266.89365697967037,263.5483925942678,264.6440452619048,261.1273242781656,258.20219958178734,252.36261852192513,246.53468515480907,240.82699485197105,226.64995276400273,227.66895654441458,216.63867817699324,223.10649352542112,219.52881895864022,221.08311056213432,225.09024008981896,218.66004295159445,205.3851271912211
8,1993-04-21 16:57:53+00:00,316.5229556160947,274.6670816112017,217.84307185948245,193.0450049270454,181.10349631943075,225.04530304975128,267.2910409325906,310.72075337265596,339.41236384910076,360.0360202695971,364.8977713901272,374.08107891046234,384.7243744859993,,,,,,397.0249041411348,386.198949445194,381.9140134376612,373.1221408492411,375.1055360146854,377.24795930965547,371.4049078308609,364.4430255980142,360.20996250864414,354.0156682889062,344.17044137020144,338.5006072905744,333.56079775899605,336.90858908787595,328.9388010740779,324.6911032475589,321.3236535828127,318.6896851847625,310.2457953717339,303.4422437381853,298.0379059248127,287.4443977165287,287.04476763523655,290.13247471219097,284.7380208531836,283.2814697010118,279.3540025244928,278.6364116396801,272.20219986267637,271.5336096843711,265.15943977372365,262.8037791930792,269.7449055301761,257.6465729332856,257.9781944923658,249.8285390917693,247.07236329713234,246.6341095357841,233.9401530126708,227.20867984296126,221.66497731385863,220.00565573239953,220.36444364167505,211.48240258718172,216.8370239825851,218.17900573272325,214.78145017473145,205.17411505256558
9,1993-05-07 16:57:57+00:00,328.846848004917,274.02205921570385,218.3803929410661,178.96597995384573,170.88846356173104,222.70112276415048,265.5806594133155,308.3068784435077,335.00390581348984,356.22608553053306,360.37121798583655,374.6758909647531,385.58372448685833,389.93289542736807,,,,,395.6685498533849,384.87758814150027,377.4674330910481,371.9717167853619,370.36045259284185,372.7951498073809,369.9413491962181,360.4692271322947,355.73792937377425,349.8908456794389,346.67204617781726,340.49456785672106,331.1234071795235,322.7402198171712,320.94283993344834,322.1325395474082,318.1785889235466,314.25144715683473,313.73962180272383,309.64570844737676,303.77319898005715,297.7219075145076,294.69810551297076,288.8979290455452,294.5566716888186,287.14118817315745,281.00186656374126,275.32828026184006,273.9230279595966,273.0089551057071,269.31212485180345,265.261171585297,257.25168451746845,262.1771611361013,255.67883131550852,254.68632267558618,253.83495151142685,242.4971684895109,233.34431534828371,225.56601006494108,221.45370216569063,217.33280579814362,209.91570803029097,213.53915597409537,214.49543424211416,223.222705851087,216.57882704790285,207.7255629753038
