,dates,nzd0418-0060,nzd0418-0061,nzd0418-0062,nzd0418-0063,nzd0418-0064,nzd0418-0065,nzd0418-0066,nzd0418-0067,nzd0418-0068,nzd0418-0069,nzd0418-0070,nzd0418-0071,nzd0418-0072,nzd0418-0073,nzd0418-0074,nzd0418-0075,nzd0418-0076,nzd0418-0077,nzd0418-0078,nzd0418-0079,nzd0418-0080,nzd0418-0081,nzd0418-0082,nzd0418-0000,nzd0418-0001,nzd0418-0002,nzd0418-0003,nzd0418-0004,nzd0418-0005,nzd0418-0006,nzd0418-0007,nzd0418-0008,nzd0418-0009,nzd0418-0010,nzd0418-0011,nzd0418-0012,nzd0418-0013,nzd0418-0014,nzd0418-0015,nzd0418-0016,nzd0418-0017,nzd0418-0018,nzd0418-0019,nzd0418-0020,nzd0418-0021,nzd0418-0022,nzd0418-0023,nzd0418-0024,nzd0418-0025,nzd0418-0026,nzd0418-0027,nzd0418-0028,nzd0418-0029,nzd0418-0030,nzd0418-0031,nzd0418-0032,nzd0418-0033,nzd0418-0034,nzd0418-0035,nzd0418-0036,nzd0418-0037,nzd0418-0038,nzd0418-0039,nzd0418-0040,nzd0418-0041,nzd0418-0042,nzd0418-0043,nzd0418-0044,nzd0418-0045,nzd0418-0046,nzd0418-0047,nzd0418-0048,nzd0418-0049,nzd0418-0050,nzd0418-0051,nzd0418-0052,nzd0418-0053,nzd0418-0054,nzd0418-0055,nzd0418-0056,nzd0418-0057,nzd0418-0058,nzd0418-0059
0,1999-11-05 22:12:52+00:00,115.6152216484446,115.31824833690044,144.20640386981648,155.75037848354717,167.5845631461109,176.97570427030763,169.2835195610725,187.73155780049717,192.27382733433262,203.70055748199798,207.92300881204682,207.5942710784266,199.0232965334635,208.46586576467362,204.42147730555834,217.4386726543476,208.30920032570117,218.9876136976441,222.80786888392117,222.57822408732744,222.8954328426142,222.00945045206083,244.51683223869807,297.49394501664295,291.8289664412293,286.1272207394508,279.32697511253434,286.63568942328624,276.4735240245172,266.45495082971934,262.55799160882003,259.6731250410844,242.38003403209464,250.53539241047133,247.36580743678297,236.98758340735944,242.31593062561146,241.02372074992073,228.37235414387268,214.96519597637163,205.28659342939915,209.2598487287676,205.02442944232556,206.7582578683719,189.7662516886116,185.21553869733316,182.944724498014,180.56590146709493,174.9292568470582,181.03213355294255,170.63646403161448,162.6079472247497,163.44371570888418,161.7685449039856,168.1294938653417,165.60539249034366,160.56929983006168,160.1750540200635,159.97304962241137,164.54576487071455,165.83711694932325,170.76642766482715,182.22335800409206,184.8354872276644,184.89901446297839,182.42432139755925,165.57915655716218,173.72701191149352,172.96104153486928,170.03946717147966,166.27037836626158,169.92168073320204,163.90328526723263,174.98743798563135,178.71796239844844,191.31575155087657,196.64075224471264,211.87321957265047,211.98377047530172,215.19945745322005,220.5882186157125,220.83791416464032,224.61685726171444
1,1999-11-21 22:12:47+00:00,134.2800828874123,137.00281120214714,147.82546647814948,156.98511540399537,164.52120994891058,180.2391620505122,186.78380679252342,195.94972960792998,200.78497935650148,208.98436216913163,213.48452644435707,211.06915152409627,205.02368897436398,209.2287914705843,217.31478301661122,224.8578376710332,219.16768152887366,221.21146639523306,221.2082138025905,221.4165123032613,218.26010895974048,213.545585244842,233.34331189395616,304.14190335216506,297.5611999166773,292.9869678702655,289.71229126485105,296.01759154428333,284.7854728275562,280.8656898171188,267.1457120514628,254.92628791099395,248.07829449579677,264.1321103274783,258.3232889252377,245.9344845637662,244.54264851697982,242.1193359515902,229.2186503201576,232.35697062223576,224.55565454408526,226.2379101382354,217.51977622709475,210.76527462333223,202.32317497948512,194.05007209557107,185.74510691366004,188.28841956758808,181.8808073419647,178.2204365178646,181.35600490542996,167.22225214708084,162.05088972844757,161.6781823970471,161.50501516126775,162.37356807298272,159.04429922926025,161.2826271423247,161.51344168840842,174.7995327424391,183.64781648752054,193.24569793214928,185.8378389677871,186.77096147535798,183.08296296982837,183.58121931488802,181.7465154253206,182.67974644633068,180.59563211229042,175.53471814435255,172.11152838766083,173.97252628748805,170.2989738401716,174.9716596216748,194.20428590758505,199.87889124635112,207.0985274292161,214.06500076504972,210.43154893476904,214.17835053866142,215.68614839903717,214.88964933753857,216.78892851787734
2,1999-12-07 22:12:53+00:00,146.9811262007816,138.3348638040955,145.93563698585865,151.15018364404426,158.9230222107964,168.54191724843656,164.16094314365844,169.3469543550172,177.56218453345966,192.03689788271413,199.03938692395775,199.43910870952243,196.35044706804752,202.2650497936904,201.1901086998108,205.1881325515668,195.67069171735176,197.8166205268958,209.68294374821,217.61056888417113,233.35170398448605,232.11912043893503,239.78667709603823,298.0023926020644,292.937836068484,286.0517143191678,275.8536644677499,296.1714597057595,285.6321934939862,279.3559927360825,266.30088229054616,254.61146932579445,255.4951597129013,257.1020918390437,,242.16222061806639,244.05792953445973,231.7287579475222,218.23033591329855,219.89740098042233,219.05042878903956,235.5269114458625,219.10404675680184,199.96178846058785,199.813925503753,193.03428022478795,192.64397207519062,185.0353824171193,173.3573408802827,160.63661321613216,150.11498579822313,146.26615911372488,148.3992494028636,152.6880080492606,157.26501799943827,154.00545659410506,154.0496236413569,155.84832485248108,160.9115049209621,185.1713398518341,196.93394906943126,195.6425974930844,184.31688531388411,178.2785713174775,176.63994894700713,170.06215104115898,162.70917667903126,155.45319034634124,156.75473006656193,158.63465895462903,157.55254063424655,162.11260387216151,161.2641940341005,169.01336349430312,176.0579746130897,181.1216211783311,181.2973406709358,190.37096074335403,198.84292103921553,210.342049405514,231.6695987454235,232.07632591411442,224.9087509409185
3,2000-01-08 22:12:49+00:00,129.50785121697868,139.86756504187773,158.8727490199439,164.32613082409392,163.44748772335237,174.97146080397025,181.11380822985643,188.7152233550335,192.05064886457762,200.1961879866489,203.80247222240956,200.45295675454702,201.83031778143368,205.08544668815347,213.50148636555693,208.5511196669896,214.99000939123854,215.53637176510887,237.33326014448534,246.3803586054244,258.31832209957906,,,299.93906451140555,296.0924666093053,295.6124493661412,291.0320586036014,,287.0712533039665,279.9770108910882,267.14104579249545,262.2946964786382,264.39726612705005,263.5675005659595,257.4735056373953,254.84443433440416,,240.6944951145124,238.98071233839866,230.5398369079092,233.04597965145706,229.52344674405683,225.58168586424983,205.22005662846675,197.01978402763788,192.86903646578165,195.70812211407062,195.71191264681346,187.93764960872102,187.1194445913201,180.1683943368864,176.09273079886967,173.14120039585293,160.72466457349174,165.85757339971533,159.1190032646875,163.3812683543175,173.1771593119839,171.37593235940355,172.9472866369187,179.02290922134085,193.90975614823304,196.63918966525972,191.63985144004005,182.1552629602349,178.60774053803758,176.06647222464056,176.25347498164243,172.912414030473,166.2882732035278,164.05110194208532,161.61411709943536,166.64795072311694,173.37838443949198,187.54917057799193,184.23535889438412,203.19800491872198,208.26223497572073,225.16833616919527,239.31608999747235,256.7148082580793,263.81443673389043,
4,2000-04-13 22:12:18+00:00,143.57691200759425,137.23385416417204,150.38973963555722,158.62435555396698,160.79147828090515,174.84073834965037,181.4906054929355,190.40666956872397,199.21631367522795,213.13676803922462,223.14360810095033,217.4997714791888,217.8412868139187,212.05257441330477,211.7846549042004,209.92892930611632,207.6432933682213,207.48051660189066,216.06460935100355,224.88451271211403,228.92200025628136,235.2191360590509,,298.91089969027024,299.02144534121635,304.4188079017958,292.8819935533318,293.59926605531996,289.28919342100323,275.4059709933625,268.3684625010125,271.6181466810145,267.762945173038,268.64013916552227,254.85839429257837,251.16450428269548,266.1317076550598,253.5667716748851,244.02978409701947,241.2586952687958,238.57803330976435,240.988768197186,223.1105635120843,,199.224508743701,195.12069047163396,186.26959751496065,173.74181308378363,175.32029082981813,169.4877784146184,,172.30603285149772,169.2306395082981,171.9244931715305,171.87944999306168,181.78446206730865,181.3905948390851,179.8018130248142,181.2210496363075,188.4565839663592,192.32318449909917,191.8047802693451,190.50791744565208,185.55077092968543,180.64641074564156,181.18204033292733,178.96953337134897,178.56321138108547,180.12587747868685,176.9717626577893,181.68946595975063,179.96846458178783,183.53588067939867,181.94778438455467,184.7192925664868,186.25031718226825,194.52615535122794,199.78577954421183,205.25125868371398,217.02005135765725,227.06563927588482,234.20749244672675,243.45372169769686
5,2000-05-31 22:11:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.37762503107092,,,,,243.25185034924726,259.03869552462425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-08-03 22:11:07+00:00,128.3214503992616,131.3447136634809,152.9118671098824,167.9625694914288,163.5950854653625,161.6542797224673,186.24389843330505,195.6031019259764,209.98133352568593,234.81443472102254,235.3544937908293,227.1994289207262,216.01120437070438,209.46057331520478,209.48597364320858,221.3400719595359,222.47030330858217,200.6558695021268,199.42720217316645,203.71098166566478,205.06516351312328,222.9583911079774,273.4414099880134,299.7455257553642,298.6605552091296,305.6936164070387,,282.6758643418037,301.6817693036488,303.63591079683124,303.2632296655671,,296.5316706822498,271.1735212559827,270.2114459414967,268.2899184345837,250.79585012368452,250.7592275101709,238.41873692712028,243.49829273958483,247.8596518631198,262.3097690541876,247.85084326185307,227.5128128144904,212.097899602822,198.20526221082014,191.32514541419275,190.42255217626678,188.30063011504473,199.60317074505411,200.65363249369608,185.13476754846747,181.87684883194504,199.69517537668602,199.50695115120666,196.94143039340906,179.76966409228865,168.113691458253,172.63007582875997,177.92130025203585,177.33267840963222,185.86533482009105,191.48948948398302,195.19239297240057,186.3922753692708,177.18625785373078,180.64591524459536,186.93255051256298,188.58144160372794,198.08728002902097,194.198348109946,188.30999738262807,181.63831914503598,179.18014761417857,179.72199320490068,198.3049559994876,208.2932406917263,193.31911722073832,188.60852384939054,196.62731797563072,202.54673043649996,219.8244514255015,246.99717503349527
7,2000-08-19 22:11:01+00:00,121.84651982078331,108.11338287842935,126.32466920343892,151.24471510269498,155.62669118592714,174.57534570951816,186.35634183916653,189.73999397136572,215.17045040736744,227.25390886647506,231.02532305029183,223.89431646617282,218.67430293295632,213.58923829314034,207.98678802008538,203.82533513475067,197.87948783024257,206.07088643535238,210.58010860740418,216.71811372180915,205.50184892300848,212.66344960534943,235.242273153681,297.3590790205104,279.2146531298941,280.92174825934467,286.1033650314304,280.2618726548776,284.11019324552046,274.2373100932535,275.0198091454103,282.8839651107923,274.2946602313998,271.4866009901235,251.44771676889556,248.54831463715982,242.2671506313509,238.80826720912683,240.94453139610482,245.87565348899514,248.3649618699152,260.4266591390461,248.5439065670332,231.56511937747408,213.03748064405275,213.6092353174323,194.73884666497793,179.83694974199275,173.38171369437953,166.71997648719224,177.82870221641684,175.4038055024167,175.2549508443158,178.5136072060365,183.97564454679764,179.2068884213867,172.76748748663442,171.68107603192098,189.6228502642357,184.37984215469393,,164.1828809932031,165.36886481300434,174.3806767771924,175.79561520047542,182.83422499447468,181.29009814340867,174.79828507881948,193.85622208545203,191.05165386449505,189.76273744777882,185.4650675848876,183.17852760709198,183.1757081702957,178.66959941687148,179.56950078379296,184.47938631477203,198.78965867908818,199.75460743401757,210.02089465724637,203.05012961900312,209.30860269177282,213.1891208622714
8,2000-09-20 22:10:27+00:00,117.70443626504832,,,,,,,,,,,,,185.99288392742022,181.9687873393447,188.3074313259908,174.90899062172997,170.6594328431795,,,,,,277.86063950292345,276.85515008696547,278.3299828040219,278.5018267982408,,268.1975251328813,266.65796425821924,256.9331425152403,246.7893316094386,251.44112327726248,240.85604177052323,241.76894114746204,224.36693417673177,206.1450788028959,200.6592412670244,202.57610002228623,212.9488041718002,231.8474583165712,229.7874669252443,219.3371616886181,205.28606077668798,199.88101764745142,201.92638916784847,189.0605015431899,178.7115371867233,170.5466023580015,160.71441714620317,152.0924610002001,145.91653241002157,140.74136457081354,143.35741607243986,155.67957905513623,144.189397357365,152.1088610503125,160.07906121040452,167.1676547631995,160.33603259677352,166.90556893032576,,,,,,,,,,,,,157.50486472778235,151.1284574463624,163.1218973668984,162.93218436112474,163.30005163343782,,,,,
9,2000-11-07 22:10:17+00:00,121.71375625178548,122.54176000693188,135.67219667827294,144.72212802699482,151.3849629495984,163.71174688133493,177.97618422542473,174.66338308789835,196.9081433158764,216.3832156437319,226.1477907780736,222.9171016428599,203.15375772962804,186.00330695210124,198.7805383037338,198.04223030199324,192.0561360468548,186.38924332522225,190.5549638532942,191.5032327287261,205.15620472123308,221.19946130848285,240.06025438389997,292.08000842440606,284.26618548568064,285.7909727370449,285.51277434387623,,278.36066696562,271.1000203710005,260.2341399789921,253.3816811349962,244.52513893261914,240.88585457107695,234.53767680195608,223.9458720946218,222.58821948775716,218.986110938514,218.0864871532787,223.3376029776942,239.22579797390037,236.75644590125518,244.6817253826576,224.32139601966037,201.2911867660619,185.53949093423924,181.62621882749872,179.95529503935103,161.79749129100992,149.96899253954274,149.7502408028265,149.39006976781982,152.3474142877489,159.47990958390915,166.5175458415677,171.96001756031507,170.1654855658191,162.91532624624216,155.5691357653293,168.4673276993653,169.0447603398169,178.66347778003734,175.2752372272986,170.9367292458198,169.3118182456522,167.5277796858627,172.96840931174307,163.15681245994313,175.53228613432452,180.3433744185837,184.14514175298515,184.65919134600716,168.04148574785057,153.99380896854188,171.45828042487994,173.09103837827158,177.15183490576968,179.3312638326442,178.4654879192743,184.71165173196448,203.11977394718005,217.9460904706594,222.29589378407255
