,dates,per0195-0000,per0195-0001,per0195-0002,per0195-0003,per0195-0004,per0195-0005,per0195-0006,per0195-0007,per0195-0008,per0195-0009,per0195-0010,per0195-0011,per0195-0012,per0195-0013,per0195-0014,per0195-0015,per0195-0016,per0195-0017,per0195-0018,per0195-0019,per0195-0020,per0195-0021,per0195-0022,per0195-0023,per0195-0024,per0195-0025,per0195-0026,per0195-0027,per0195-0028,per0195-0029,per0195-0030,per0195-0031,per0195-0032,per0195-0033,per0195-0034,per0195-0035,per0195-0036,per0195-0037,per0195-0038,per0195-0039,per0195-0040,per0195-0041,per0195-0042,per0195-0043,per0195-0044,per0195-0045,per0195-0046,per0195-0047,per0195-0048,per0195-0049
11,1988-04-17 14:35:41+00:00,171.628883510592,191.54421855418894,192.02560751612407,188.07180038030884,186.86663430481823,183.44523935250055,198.6988647275029,204.40989912252215,210.9964906234188,219.71532586749203,211.36244348367177,208.47265379477295,210.01814014665212,207.0530788517653,198.67659237846328,197.77310187882972,209.41120916788842,216.6315290073405,224.21675606383394,228.7650143003262,240.08125033019576,246.27345457136406,233.95384398286177,233.7898638829554,242.23146532960794,237.59727117848203,226.49369139246102,217.9634649481271,213.91875335356474,217.31455589255395,220.49812275743656,220.49480164869232,228.90770108044956,216.6568624414555,196.24965736615172,212.00956536116342,220.67748224911477,189.08127892407364,191.34710513655972,185.35325398388343,195.6902829903942,205.43163415020646,188.3565777917099,197.49223293695027,195.0121073506133,196.88678849081322,196.80761094045104,187.33962047202988,186.90748186589462,168.09371332075705
12,1988-05-03 14:35:49+00:00,157.57558130689057,178.95668769055487,187.5790014152651,190.70205650550423,194.83427227546392,188.9023451083927,183.19211841415506,198.54981240239113,214.473144935955,222.3827535424905,209.51266847648324,207.76358747638398,207.66782514805098,198.6865197358263,194.79830453085725,196.98888105225126,213.1364728773144,213.32923039224997,212.7677977241739,222.60561552388646,231.8324778360423,243.17624034215083,239.45326593354343,226.32162762653758,220.78316276558343,237.61963686977265,230.3863890191121,212.25607739083426,209.94062250664228,204.9199441532969,212.39106749854884,212.61026259438518,221.47131260163462,198.2782885321431,192.56938958606156,210.28535274032646,224.97536629579128,202.0372042583943,180.49045076535876,178.32963085869716,187.97153909653983,204.6168545573734,188.99162936406526,182.61728243800312,187.28456433537968,185.03564925822621,184.12824383494123,180.59522391949633,178.91417272621987,157.28999868527683
13,1988-05-19 14:35:59+00:00,153.9482189048282,184.59644584854271,199.73897238663073,202.81586547000592,205.87529298217657,187.34841867921517,179.2105324658255,188.70099207580247,210.3074758339114,234.55589717772352,216.20694909572725,214.3120838068553,216.0140561141873,201.56019201716907,199.5474342621023,204.96805525383274,221.13780145702583,210.98758010337724,207.08964469376923,221.91613823737077,237.79711731547008,244.65455951588552,234.34303346491356,227.2840361370026,224.53742648771933,229.27601977346242,236.90512493592226,215.75942516938608,207.2880866081776,204.021140417698,214.47311406138493,221.80741729718338,233.38352362956195,191.87859054938434,187.72327623595058,217.7199923711147,226.72973680524095,206.8838281778854,179.23627584586933,167.76013541891643,202.09680699936314,205.1271475667309,182.71264248694555,191.59645668749897,187.17080274644104,194.36135731180843,182.6498112038455,185.57566558341836,179.60317733964334,164.56529190543932
14,1988-06-04 14:36:05+00:00,137.55032455861536,163.15762240711777,168.5120481177652,182.61758426602321,187.02815150169732,182.3786789837347,179.42964262420432,186.19152480201944,193.80376526621097,202.8932731092035,198.29930057209103,200.19050284718233,202.0057573696204,200.89498282832278,198.07105719668647,199.8914829761548,208.96069285279384,200.73747550197913,203.11311744269983,209.36978813677683,225.92663964827267,226.54895161704982,223.9091839353921,227.85696238800304,225.35040178982277,220.2224221611195,226.9384784603544,214.17222391627146,204.45003177443115,202.34185587037248,214.05685068035933,218.3673832528977,214.3957592636074,193.19888326533314,192.43486518321765,201.9950140054155,210.27172902951858,182.74363912740756,176.30223109740112,178.34307926280846,187.50614677927751,182.6076904786827,180.09677385198927,193.02510277539182,188.2019823850859,177.09597431022146,174.12634115297408,193.32133416855152,195.84913898435343,
15,1988-07-22 14:36:16+00:00,137.25361964637477,154.92298969396012,165.38316688878186,172.37760385523168,183.18987900810043,196.98823674667642,194.3821155173967,192.25550563996424,182.71756784120896,179.54284215081242,187.4187116560203,193.36001733180896,209.28264711623714,202.37982968921594,199.00612068500664,188.1341522783859,188.98454686212958,194.07971677086854,209.65294736912654,215.88407604628858,213.48749554489632,212.19523486572146,219.12689983596982,221.5497294886369,211.12630148000707,210.0350527701158,223.74768574739647,223.52948226374633,200.00593198325708,196.5071560303038,209.20633160693336,213.10581722105533,208.82470292475298,204.59887778836995,189.47887062794507,180.93760737707166,168.02820258897063,169.480160592487,187.34363795571915,184.24574926326108,181.09293565429803,192.81274943439004,200.38923256158333,179.7314208477553,165.0181595002946,157.53178869680315,169.79510709451807,183.74727303577578,173.82036304752805,144.93875697336765
16,1988-10-10 14:36:09+00:00,140.41934640060035,143.95460506724064,147.49783236122343,155.92899663324357,157.72354319397658,166.86040954854045,174.1460727064995,177.46388757852856,175.00402088181195,166.6897319255829,161.42665596049713,161.395610739466,170.32398362440154,174.78236722427937,184.06617412380206,178.93545231218286,181.01141696504098,184.53969322279363,191.1312711719675,189.36478065141506,183.77327516774403,181.07583633737588,188.19763761725935,197.69862075147722,203.39072220779988,205.24395105331362,202.86867238515703,202.18452619623898,204.020987410611,197.32011955889917,190.52973353659405,193.3610742348015,194.1052082058682,191.99138699148088,189.30751696419674,184.84040334389115,178.11861992986604,169.65816108489707,178.50062072558083,173.85351691001978,164.0904723975635,152.4287904817019,164.03110682584338,168.06106210187335,153.3052161226591,150.21691722567112,168.86143636624507,175.69440777543107,168.7869895886563,150.25444197314025
17,1988-10-26 14:36:07+00:00,146.38743539958435,150.92659180819493,157.831234694722,159.2849899299856,167.33932419198499,174.69928917239372,184.13717144346214,184.19770107405438,178.21159117781383,175.73421827420225,169.1205203957365,178.7503432363302,188.46654123083928,190.38233479995407,189.0904645293278,185.33461627299837,181.4148493787486,190.96238001493145,188.03732067384806,174.3765995955243,176.77391657144068,189.097885052861,201.28737452536313,204.97793835175244,217.11672973227638,219.30564887446766,229.29226307027844,212.67248253698506,209.95161172894962,194.0684195862469,187.17847570446963,192.2251049334765,205.06093748287708,205.8367016709738,184.32939650421335,176.0795362041958,180.6326491389826,182.05739548936356,185.80392336555184,196.4139470965008,182.8898827960987,154.50013100576763,,,,,,,,
18,1988-11-02 14:42:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.45043224028632,168.29029417071519,183.98434881296882,166.41492030805492,148.56177375513892,158.77720892161875,176.29176397486216,140.98403645965513,145.2113240726199,182.20078061950127,172.49257423316425,173.46933242327526,152.11469209041283
19,1988-12-20 14:42:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.511190415264,188.06852655531756,202.61888585950845,216.21102677782747,213.86683100943245,189.69285972279266,178.67690003699857,173.70212400427104,173.98342053527006,181.04160283445808,192.500741514828,193.21396563653852,168.6495754482558,141.0156801221997,155.9103961793312,147.4387688739949,141.2059109947891,179.65089703344924,174.46115813172216,177.2135253081291,166.41795944658784,173.26718070430812
20,1988-12-29 14:35:52+00:00,149.73746710761293,149.48885229178143,155.9404047883025,157.85130655455217,174.64254883685805,174.87394227123164,173.7538529491092,180.51214740592187,182.42286588643898,189.88765364923773,202.72583572007633,196.9998405254318,175.43493958381148,172.71860249481463,185.84908133089203,201.44723068385764,182.43683273353872,177.59930188243405,185.15759293944683,195.29387777217846,196.5180770366572,208.66169774954813,225.56895137859672,217.35378647214253,214.20105765203817,214.32478320363197,198.5397522523516,210.63064173762044,209.6844495741448,190.3620144134992,214.93038333032914,211.6461844575518,217.20358325001982,201.6607733917276,180.20962341208585,174.18092968109687,171.5831481755844,180.9227536422625,192.4300590291202,195.33285894319516,172.71659223014538,147.21144513006692,156.4262476660327,161.25295346155568,158.19509971898722,187.3748382826674,184.8890334452273,181.9137186204322,161.2048692224779,177.6191190926721
21,1989-04-04 14:34:40+00:00,162.53042417286844,160.45882136006585,165.36171438489757,173.874128755591,179.4774898278958,189.8001637424161,197.49080980071662,187.24997943806852,193.39834869084763,189.2684550091401,193.09823799896822,194.04629480665946,195.36923422488059,199.06267840600924,184.66849278896183,180.89403095952017,186.59963091607304,187.06097921671665,202.07572051479434,200.58609499119123,205.93763125175502,222.85508123932894,232.0381772992997,222.37836294705426,209.25613516052226,220.6332586044545,230.368640450848,235.36944342164466,227.03433236438667,207.35810999972458,215.55020389350116,200.68319787210916,189.95127554230643,195.5258145870853,192.64031459779704,192.72073556760563,183.63620787813036,189.28129670657037,188.71155454816332,197.01742403449342,201.6345471625945,181.66480576420645,168.8093872644316,186.86715733119829,184.00094432367865,171.48699819634157,165.47015078317597,194.8161035076199,193.8758603157326,171.96315351670768
22,1989-05-06 14:34:17+00:00,154.24273650141413,177.02771259561743,184.60253627562776,195.14777311443729,197.73424538265397,200.3925683088229,204.48087908197547,208.08343212174827,213.26687659429234,218.91357623626243,207.2658512416339,213.70853396882688,211.67951512259071,216.12819629443953,223.69932975868585,221.71038262717371,223.58920547967324,227.4902279651423,230.54192241428336,223.13647979927782,220.99944265541725,223.5971823317895,242.4956786653101,242.06305598421466,241.67855089367904,245.33870425165068,243.690249506539,237.58496764092584,235.47037469292906,225.43783996692667,226.49815885596536,221.42592595202981,216.68018601382786,210.06662105240426,211.24111036199955,214.3144565237636,208.2313227957422,205.53684652478157,199.26995733345777,189.9822943469045,186.62019863593292,200.11007770663338,202.82000400439284,190.9008634217322,188.91667499307954,195.0600896453385,191.37103927232533,180.76314924567663,167.29381241848395,160.53582239632317
23,1989-05-13 14:40:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.6636287635958,167.42917064484976,167.05200381477624
24,1989-05-22 14:33:58+00:00,139.6421062334882,160.60994632673342,170.97608995449247,183.94908461899809,190.69733857146073,187.19224277977372,196.8224865690384,200.4411960350027,202.0773382692627,204.803447144702,199.34747088352313,204.95340027573863,211.89859249768335,219.6585354624088,215.15323939910678,205.6255338198183,201.16705569019723,212.5732029125685,207.63601760064768,207.0031087170202,227.9283111481733,239.04005261195692,228.05797351077717,230.06126703034036,237.96665069865,242.59276483826622,240.56500982864247,226.27497092229115,227.18827573360176,221.55410325801148,228.78275000569727,217.03993807524552,211.42614132686887,210.94246716894224,214.59175537159302,205.0729388516952,196.45275900651063,193.30435004495877,191.68823541938318,192.03261928580804,198.12895487782507,197.7478259660103,188.87392461843746,187.25463327279286,192.579091806954,183.9763173877725,182.71522795959817,174.9488413211371,147.0719217919287,160.88905026876483
25,1989-06-14 14:39:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.3738633309088,216.05717307813484,202.25050396977895,199.5213408679649,205.22297106939385,201.85930694728148,196.30444261611018,196.65400145305074,197.1252094958117,204.79004924439238,205.95521120422592,,,,,
26,1989-07-09 14:33:03+00:00,125.64723504098625,161.24825467885196,169.80457408518393,173.65565024000585,188.73307243005846,185.23081951137996,192.94711766338372,200.2144566136082,197.57371035103566,207.55169329920355,200.47167750230147,200.1295960711851,210.29826715903363,213.0999898196822,214.80634577033427,214.180319579278,210.80843878197038,203.61463774619278,212.39007995400794,219.11930953192672,220.25401705110013,225.99639513252197,230.96298466935258,237.2917590355575,232.65613256483726,239.96918371961698,240.04922603778928,229.25199328430222,227.6423115614819,217.2681402058044,219.15603118525573,214.18631505036305,201.63741779305957,204.47545841830728,204.64302694112052,200.81782831159063,200.68138668704117,195.93066991154248,191.75024409153764,188.42957876721763,186.80027566524961,192.7071639399234,181.80461896059734,182.6214821006191,165.81059555368364,158.20041674055372,164.8709544272331,170.9739231158949,159.98199554596093,144.39438018658637
27,1989-08-10 14:32:22+00:00,166.75312541157254,181.44291291924543,191.03126007029374,209.4321378541941,206.25433403449262,205.46273747984927,224.80613317968712,215.33178856455655,207.44235450687543,222.02513635484823,236.58620425947035,209.3002668460242,194.7459837998362,205.02494667946806,217.7336249022853,233.81784876876966,,232.46729790247616,229.0650703935471,237.17186865782307,241.9652102503923,245.90490952949935,244.7489933005252,250.55601397276826,260.4060144498226,257.05400185315716,253.26804520703988,252.1488641766968,237.77263631453138,222.6907443984438,223.4020400078735,225.40303384326404,227.57818189280752,224.3974898322338,236.68963641864408,229.9005942233206,197.13756161783533,188.12271285118035,206.89907336696493,197.97360015052368,186.56222289653326,201.68354677404966,195.29085095580257,179.89900309435913,194.86389711922538,188.44713778547143,171.40287740372978,180.55588481422865,171.388557962259,162.38388657816222
28,1989-08-26 14:32:02+00:00,183.0877282225557,181.87278518931734,196.97467867095978,199.95147407917673,200.6121086630563,210.66244218878313,229.11406280524685,209.82892438055922,197.18090471512633,228.12313843699312,245.89615482533796,231.2440061485924,180.81162347780798,177.18966291536205,212.49411547774667,256.0904658189331,,244.66832063953223,229.88968095985993,231.33629948687866,251.20217928785007,269.1909408296248,249.99116414060126,237.05600052966076,253.86525937945834,264.2653505381856,276.280925569589,271.3145866548047,241.8218649618644,218.2867434569459,225.03339679369225,238.12784406558774,233.98699306894204,240.0446129427473,243.77252245874345,228.02686538141612,206.05714998668736,216.11064659173422,220.4855655256615,207.79866692845584,198.8079978560869,206.7062430878246,205.0944104975691,199.74798892551976,205.17292747607087,192.0986038402916,192.95777613277187,192.6754228712099,189.73233078444582,170.21077053761672
29,1989-09-27 14:31:17+00:00,172.67974203623143,187.71715430665327,198.3053834874869,197.8422839687114,200.65510430464522,205.15191391320982,213.07673444301432,213.94283285885683,215.62917235694388,218.0268981254289,208.84527431302743,218.1678091791623,227.7162122171503,228.47604923906493,211.76294159618644,213.5768652232549,213.03690447411577,224.13831321588003,233.09186296572776,242.97847996209603,245.56571354413813,243.75588571281577,250.40348983488866,244.5450608417045,243.33631807105704,249.84171133522474,255.4792066218377,245.8617915469715,244.25358914281358,247.73624350578186,249.21808035114793,250.27747386376342,241.6507770926022,241.11588329221004,239.43494630846322,236.50532723455967,228.04625504383048,223.0900452568371,218.46676838334855,217.8142744461487,210.8036338461998,209.72703450247383,204.85404377576614,204.19261232891407,195.5547194941412,194.2766234520345,199.16596866281412,196.45024305249052,190.40689255517557,187.20655179333724
30,1989-10-20 14:36:38+00:00,174.87927337945376,178.06369282000804,188.88734057530894,202.17159082815684,197.62558449417443,193.81400612396007,180.85925165122862,185.75338691458808,192.32379302282402,208.90033791720847,215.00696179350058,198.3485179998428,208.5018458923874,205.30441826296735,212.98313067334598,207.9719529896611,200.08647473000246,211.1942741036818,225.35065181939183,238.39488647182665,232.3032631974341,229.5671386249113,242.3441072007718,248.8870703833209,248.44527764849283,233.490566700934,239.92989986118587,240.03952186580045,231.44102924023383,219.2621988708631,236.47180300878742,227.52043104362212,227.8393296357836,228.31350267774116,226.46205349430997,224.7394898062227,214.84368088718892,209.53249872526766,202.99113401859856,201.5508728608804,192.78762839690228,194.62947763940957,194.62948322242062,191.2318640368568,187.7686719673942,185.58198556169413,187.09077542299383,181.13570756191268,179.114456604016,167.59566641882597
31,1990-01-24 14:33:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.92445040094978,211.56366941201088,207.53244136563274,211.28214019789974,206.64982458970485,199.89755567808783,201.57507565610703,197.9304349890481,187.96586126860888
32,1990-02-02 14:27:28+00:00,202.31360832746762,203.560681215429,209.23869364125747,217.59380316090574,222.64673271300214,221.43700378823436,220.82266941137817,225.90475161318315,231.5938700165795,227.37788152517345,233.40512985451883,224.13816217247617,224.44874236607097,236.6328258479616,245.21826513874854,235.13374184432035,231.02194960170084,243.0065526682958,229.70587116146862,230.7770514852276,241.25775446928395,264.6009027757568,263.6629095886819,260.95990034238594,256.42002947466983,259.5252307384046,257.61570662967887,265.4154139923719,261.4595275041908,247.17310894508398,254.9103432193777,262.13570029542615,263.37176740454777,242.47960170713645,242.10229943562027,246.927396170633,254.98105602081534,230.6652547966669,223.33732758923574,227.92068420651447,231.26316543193974,223.39739481424436,221.20171720169864,217.46099542780868,215.87876353481454,212.03128020030516,199.38526326900129,196.9183778273447,193.86099420981705,195.37215782976696
33,1990-02-18 14:26:58+00:00,201.41988673793668,204.53324928898593,213.14547325171677,216.97337315067082,216.34841088289932,200.19712826829837,218.07062426763332,243.8775046045477,237.00565020057576,220.0154110556507,231.26628298574423,222.314842449525,225.20277496679043,243.94764790256446,244.38408071835434,238.6071616256075,234.32714833910097,224.51078524422434,220.6557413697887,235.04233842798862,240.23365366003202,261.8229749816246,269.57598751404373,255.4390218130607,261.38122091225046,258.0060773984604,265.61734603603486,267.7503578109509,253.0719264682161,250.33219809562112,262.45422491557974,259.4436040647027,250.4368595428959,241.35349556969882,243.4352853327178,244.68707837697661,243.86699998568332,230.69696010335363,228.8552134195558,232.74389220078078,229.02219354885904,225.0145575207338,221.69868105299918,218.49034941148713,212.5430425673326,206.9957360260934,202.37278424429581,201.72481067080642,190.1033655045118,182.62429927018155
34,1990-03-22 14:25:50+00:00,204.54200828862446,206.08316686410285,214.98159286057873,211.19654309478264,212.56483891873893,232.10557685731172,239.66631012755633,226.23539717006975,218.09390789737773,222.15457889849336,252.64085633181708,250.6556402160293,237.59242749854016,240.2778367207736,231.71246450713255,236.8013592816183,234.03769889340163,236.70844322032087,259.4204270288284,266.5194488925999,248.01518204762462,245.75915535379124,253.36127518647262,264.1945245327282,273.4656006569525,264.20544635600464,277.6523840208563,275.48932250367466,271.98849394864726,262.715404698614,248.69997490361587,247.8844804771273,251.58688137158344,264.1294281392135,248.97413368095528,243.48595934447897,245.05014120195625,252.97965526350086,240.5066979219687,232.72132009896802,234.21698595243464,242.10292071572883,231.74237609619286,230.22649941445997,220.81267159277118,219.8546987813509,212.8495871736425,209.58991949191181,202.42785476801023,194.2443740981384
35,1990-04-07 14:25:40+00:00,185.24863773524586,186.70122582845514,194.75847090242831,210.7574876742554,210.38259335991626,216.9823626854159,230.05778078755634,239.47260939763993,233.55127438103034,216.4209269497418,219.25378082864606,223.2319321211769,239.20568841021236,238.84438060004504,230.26669494987996,234.2790715607697,236.7631711581783,226.84032574199182,222.84950443348828,236.5166837075347,246.91750337363442,262.8023746454298,260.29263466520666,253.2302820516541,256.2570474469191,262.4053540242153,263.52064199714323,259.6949767415124,254.20502299384825,250.55864435567352,251.50566864677006,253.3797938114128,249.42458492719598,246.25420629031152,243.69832114339354,238.9794846756274,233.1858392461674,228.2276368846141,229.98936742889862,221.38565111538162,221.19064276914972,215.53303884724704,213.9921470142264,211.51757232149447,207.23361435041372,204.0807155225266,192.24284193032747,196.5347869169729,182.56500154723096,179.8865821705317
36,1990-04-30 14:31:49+00:00,,,,,,,,,,,,,,,,255.02411102759675,247.1127656645976,250.09237855227073,247.3173840941795,252.4929745310967,256.23446100357785,269.93298768697014,279.31523446098265,273.2955419075103,268.99852414948384,258.65201516583534,256.8829384461224,257.1815233533408,263.5279932724294,259.4974675879966,257.64974554480307,253.6232739980026,253.83667434773903,260.2461368437185,257.5654439896258,259.06678273834376,248.90428043278163,246.83368323138595,240.74504577407424,238.4158242755727,235.5148744118417,228.88923153978632,228.71784946961006,225.45326456170383,218.99156502173875,211.77472455894585,204.3124934166722,206.33106375306807,200.9498216103854,191.84609699670958
