,dates,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0011,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0035,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0048,nzd0277-0049,nzd0277-0050
0,1999-07-09 22:05:23+00:00,131.25132253975258,114.73876059787933,105.87166935996879,115.56222085537651,109.09253390963178,118.16545942177123,136.22184150023514,148.28425945421486,157.7071399682207,148.8675294338418,134.68385527455033,112.67344646477478,113.30267836866203,115.68493824109832,131.1613432455538,133.0790452762667,131.00367316227354,129.34547603617,125.3923454777992,127.561818517033,118.62152894850153,122.44311988796817,123.1555375848553,120.07814373144062,118.57137162448163,108.81229642720534,98.32495001105328,94.13210724274737,107.83239699278786,120.16564680847125,136.51768663122223,141.8089123644702,144.43594838796108,145.4591423694349,136.88034355714905,129.49251478443847,124.69788030930663,115.4465616793049,113.21643098185181,119.16819300955356,126.9087717537892,125.1550397489567,117.75282342652035,98.41330656494976,86.3268341675649,82.97086878037393,79.29723314677989,73.4641936079387,75.6265107235259,78.38157985611849,83.02464520871746
1,1999-07-25 22:05:27+00:00,125.57410825171496,97.37272915136509,,,,,,162.2241814815751,152.13741892996126,142.62804191836003,118.88186503481974,95.17938250611353,102.0999665749581,99.44568432812048,123.57432889637133,126.25103305368343,122.26704086815194,116.85888299795704,115.4348254802387,110.6183989283055,100.8822215043744,99.45309376131021,104.4717517773297,102.90032699306585,101.73807828420699,96.67312015668597,86.59114830172135,85.89118301761253,97.54091740284768,109.05853015759207,127.4780942118781,128.2185015654283,129.28102630426852,135.32200939581784,125.60320093759731,119.00766677597677,117.20146410867474,109.08946832556636,108.16567561528865,112.32112908516018,122.41854491115106,116.65978579451968,112.43356187564677,92.69893207984089,75.18547632919709,75.11742804425556,62.02960720576889,61.33878325692763,65.0867933314407,72.16206193968169,80.88924684106196
2,1999-08-26 22:05:32+00:00,120.88402715134625,103.83968176618345,93.26312792143294,97.85028940807914,97.4113869137884,105.50768051434547,133.1063770896976,138.7553373789271,155.90272747427866,144.02681092353598,120.57623119519576,97.55282170283255,100.38300282379483,103.85685446905684,122.92210555492905,128.31051843399098,126.77377246712703,127.67894491159055,125.07873985007748,121.42959348063822,117.05045749909237,114.102908419447,114.33370988409843,114.69331273401953,107.98247780318357,99.98478977563924,89.31365175727409,83.3779057178866,103.30611606852428,111.91892529466877,128.94991405515216,129.99751026350833,133.00114449009516,137.53191621131717,131.43912168068715,128.82511246867185,121.1136769425771,115.33662892986912,112.24058687436595,117.62157907547251,126.87947891227246,118.98146569463131,112.20630556941379,93.80914890222516,74.86867083614952,76.09807835551,73.58547166669302,73.8474400048734,74.24672312714848,82.26568285952823,92.12310748890629
3,1999-09-27 22:05:36+00:00,,,,,,,,,,,,,106.06471199237514,107.99134737136724,129.34918444652106,130.64189515280387,129.188170596985,126.96493390594635,124.36424444272929,120.21971767400015,115.60381388560555,106.12921829425841,111.52902067224403,111.46645727904593,115.60553729205039,100.04689416328065,85.54532090736664,89.54240118476596,106.08043011266163,117.62345544171023,131.90586031202147,132.39595243844437,134.58482701722397,137.27526374558335,129.2410663658539,123.68316291042825,124.93170878516646,119.93507803547634,115.15216000402424,121.38636170596465,126.91745921269663,122.01942975062181,112.22191729967925,96.29133674345323,82.96001584180144,84.12916870594727,77.78803432212231,69.0147821013013,71.81864240070294,76.78039853561253,90.21109096310893
4,1999-10-13 22:05:36+00:00,116.68628345709718,100.5819091845089,93.62755509296142,97.37094112688551,98.77856197695631,108.59107211744023,129.96344351322327,134.36038155567675,144.20327211616697,136.4815612686208,118.32057159265027,94.44977025594787,98.71861039667466,104.80834313457298,122.82337826788996,124.7103754707464,120.63139142097393,120.11305460949512,118.63013549649382,112.99261475158569,108.11872138032717,104.04402234740783,108.56294378897405,103.86292769027789,104.07153761021723,92.39693623174003,84.8265514965775,82.96132705363706,103.76100434982459,111.99124611037524,130.41384613445268,132.84910771727775,133.10276200652524,137.89389977968798,127.74244794622402,120.995439553446,118.77408056021734,112.16936567804305,107.77525138525358,115.59140331231481,121.1973650052006,115.51571816612919,107.55151625526862,90.52085498399856,79.10027982689941,75.6174097295764,71.21316389816197,66.11610978867253,65.73078614127506,74.66194088052907,83.11787623967439
5,1999-11-30 22:05:23+00:00,89.22500158150322,78.83033776857181,70.69812550884029,84.11024916364698,81.35310051565398,91.26143060276537,100.49760864445248,112.47579621162086,119.48464435688979,117.74143731787363,100.2396341073456,78.33004556294912,91.10975670030868,94.83466943574331,110.68340221902298,109.64790873038795,105.98986991698557,102.86228078436504,93.26945134738227,91.71427128997125,80.99576998112383,84.89211634028364,88.58895238744317,85.24395792015352,74.08222190674985,74.83371778576226,73.14888270723812,55.16536244275515,76.42004763751369,91.22904523096764,99.8261093270313,116.85296604837986,115.87776045358274,121.39463622828414,111.60286460344264,110.99497785453663,106.10256252902863,94.51834809176708,91.7939728712801,105.80906196448028,110.51924980509075,106.34410725979751,100.70248052270415,87.10761784796216,68.12929592280366,74.37865363998776,54.32380513544458,53.33311943595632,57.84996877022572,63.41375078327743,71.00235797924452
6,1999-12-09 21:59:21+00:00,101.53068936418158,86.27877175055923,90.76598402430733,90.61774478667894,92.21341192689499,107.21644630690908,124.30787319579798,127.17159959987202,145.9765077901555,134.0509052908252,116.48091492817571,93.50265739472326,94.77458291953874,109.13478397191454,129.8600925412103,131.30743071543822,127.43913497127019,126.19899699330537,123.09533710620943,115.73430259964047,108.1409835079221,104.9991494345425,109.38146827673953,96.33694770434853,95.34228654950869,89.24045306970766,85.61820929439149,86.49511011118736,99.16571786607963,113.99371416771952,129.74582183855279,124.93675211721788,132.13638766122477,128.0960681501047,126.01294124247528,122.85872932309142,116.30416186769665,109.30559192387113,106.20329137197346,111.48793301942776,121.29197990858451,118.47219397614761,101.5107175887912,86.42555255716829,77.69908038842756,75.26431236623424,65.96022739753255,62.6158321559511,65.14895463258064,74.90824712179327,80.81119605760544
7,1999-12-25 21:59:16+00:00,125.18289660398884,104.75124173687522,101.28739126011067,104.72478161726039,101.53661932949035,117.37360452723911,137.55890782666415,139.99199856532329,152.12031903905313,140.30615557506394,120.8086808155028,104.5118167949715,103.87942233923546,114.60660858952174,131.87304005807675,135.39841177155037,130.90708595844765,126.36801466434453,124.52442034299389,121.21004366028893,114.4793870078675,115.45092289943987,115.78394476594164,106.21989126560833,109.05976740072255,98.32986884644373,90.44774446790578,94.99079820081224,108.32884314469418,122.52367390384718,138.6127283268403,140.06442297585144,145.47133446307018,143.41799340619914,121.4655327135261,115.22964024957767,119.70813012039964,116.16779509388952,106.13432680042037,117.25680161584164,125.16337538358152,126.92149983836087,115.37600895299626,97.60120401495075,86.69976099704475,87.65749318193751,82.07697065325854,71.9975654636713,74.34864417000944,84.35378856168533,90.17644394178372
8,2000-01-10 21:59:16+00:00,122.4504530061207,105.23847114032277,95.48256985825681,101.39851779810168,107.05997834519583,117.80457708800724,133.0757722447966,140.54304073900082,150.7456217383432,144.15359989024344,120.1084205468604,99.78611182170604,104.27303930512339,110.40414842247309,129.53863591029753,132.08505732229204,127.52642852788755,124.70332327469777,121.94287965119898,120.65805377475483,112.24830807498049,110.50109309114242,114.488805033409,108.86655445364275,108.03025452256905,98.2698781659538,93.368875486494,92.26003471976901,110.15806435323594,117.50464963567504,130.8416333093523,133.87829592562372,137.95964288256073,134.4957519715901,131.65769930576835,130.56143881855573,125.97429068840853,120.03493131525246,113.87357711640462,114.8375668295426,125.17267145305992,124.81684388932487,116.72941146521148,97.3658802630912,83.94249280499577,83.41385276342304,76.8339108916153,71.2293751795983,71.63386793619715,78.44916106990412,88.98414161051292
9,2000-01-26 21:59:14+00:00,126.5285022355957,108.1258314469364,100.5993581089058,99.70205984320246,102.66538405965876,118.39098468202734,152.5946363571541,160.91001748490223,156.92072308587225,159.18793539205984,132.52333540610942,110.27608139594209,116.3484303278864,116.80489201880822,132.09636520003562,139.21312641819222,137.06756217771476,130.42239089375076,147.45798397970708,145.78438133168106,120.47002187703993,121.77067601294935,119.75730974911461,121.01536166037772,130.0710068549553,105.45815541462389,103.5824520800339,96.28655104171291,117.05728612328957,133.06650169651684,139.6486025933626,141.3503128323327,151.50152779259523,144.22447421999368,136.73629071040125,133.0433294890799,135.16150468132486,137.4431943405744,129.86928383314188,134.36685825396404,134.7475026700742,138.37238980494226,122.04313543521816,125.91344756596605,92.62849070671298,89.24415078884991,98.82366418192352,90.64838680048854,90.07009419601162,88.45320128525773,93.50122251457636
