,dates,chi0429-0000,chi0429-0001,chi0429-0002,chi0429-0003,chi0429-0004,chi0429-0005,chi0429-0006,chi0429-0007,chi0429-0008,chi0429-0009,chi0429-0010,chi0429-0011,chi0429-0012,chi0429-0013,chi0429-0014,chi0429-0015,chi0429-0016
0,1986-02-04 14:07:59+00:00,199.9995417452953,,183.619478899763,190.22501497127868,177.73524041044357,187.32400854482302,200.50396068406133,198.61470647534082,210.88859348923086,213.2970124058614,221.91789999706697,228.5911874650871,,210.20372593659522,213.573458604966,212.97724338424558,201.82389458799412
1,1986-08-15 14:02:41+00:00,194.20250049967834,114.00659887833093,150.33877564712455,,166.06621482771595,186.74163222654917,210.29462226046883,213.014409553392,207.51068017336024,207.4090772715694,218.25505820233585,191.02700166805033,,181.23375316573845,206.6167288028185,185.6874792539666,168.15679772397203
2,1986-10-18 14:00:32+00:00,166.51560224712938,151.84149678442662,171.82768910259358,178.24616232770123,179.9206228559437,173.16167906169613,212.8980816590443,207.16789257616216,220.1808374769205,,,,,,189.91080685522502,198.3166983960199,176.168507298977
3,1986-12-21 14:00:01+00:00,197.36011622112994,185.8999075971404,189.22209106060654,184.87911027187715,216.26862687731608,261.4979575062971,249.04204426550518,210.65133522732822,206.89175643126163,224.0791315138601,237.3664434628463,233.34577907622491,222.36785619636447,220.16668371742915,214.6082460084185,221.99227408272185,214.03890008841563
4,1987-01-06 14:00:30+00:00,209.97418176822478,183.14479981167074,181.72581070286347,188.56891778240055,215.9085836222938,234.93485998435108,237.46300225259796,211.2696633165462,202.23968593186447,219.81114866902593,229.19134119025085,231.49116767009664,216.3168839591724,212.02757895046707,203.65313555206762,212.00895028558432,211.16753291806563
5,1987-01-22 14:00:58+00:00,211.08230207173108,178.44585535924938,182.29943059909357,202.42328840011908,228.80403957403263,235.52424441153775,234.32303122588306,216.62146875459018,199.2323248622174,200.24793821161512,217.3043185094135,229.12547177854321,217.10180137572752,209.47086760247186,203.9494758512608,203.55543894889945,202.09336307637574
6,1987-02-07 14:01:33+00:00,213.36063113504989,178.05236981006644,191.2029789106536,221.0105646523367,231.21646218168857,243.4301348635554,245.1056550355226,238.14499179916365,204.4311120271588,193.94574133736165,208.1449310346789,233.8476826235286,225.37739756621994,208.77802251959872,201.29750598629727,203.21643048063652,199.1014474581813
7,1998-03-09 14:17:33+00:00,194.14311111120367,164.44099934710712,190.41516253687593,218.59927326928266,246.17932682751362,254.38554360751414,222.32569113570148,180.88577386776643,170.07275753648497,193.94814965142055,221.87603622938218,220.84140853553833,215.54518657069278,200.22455394596687,174.69973118594868,160.3662457083978,170.3834376527047
8,1998-03-25 14:17:47+00:00,184.89010793420155,190.36579812552378,206.9265399294764,216.24012101337246,245.44734627479434,254.64848641691063,226.84125465264012,180.09651028077042,174.48546362087197,203.31966184782036,216.76038560607103,207.42357326972984,204.21429648759207,207.22083967373834,178.94168041497522,167.50441020100075,171.50932148458634
9,1998-09-17 14:19:50+00:00,207.53703544469872,151.790226545321,159.25208667763718,158.71213480919982,139.54657868013936,170.99347398640245,201.2193677765044,194.03808050995104,188.29453898233027,185.1048974283028,174.0046839949809,,,,157.3439038667335,138.20243967129693,120.33896872735522
10,1998-12-22 14:20:06+00:00,190.05637012974194,173.13311353201817,180.63822141801708,154.68370670388313,159.7228094969751,195.44553093664692,211.04595256507412,207.05691105709417,186.85021298132307,176.58019926110464,194.919749310479,215.8948464754069,223.68194873952262,202.55974780656257,161.7698121764523,135.6478375869267,137.2437603787732
11,1999-09-20 14:17:38+00:00,210.89958877907355,146.14423507261196,162.57632787554564,140.6500442245352,142.8359590259439,183.8873953879242,197.7044413111392,175.81735771661397,170.21499140986543,171.51039046994885,161.87807387813544,,189.90230853275744,199.79467047278663,182.5369708823083,167.6563529720445,161.30712487590327
12,1999-09-28 14:34:03+00:00,,,167.67743364383188,147.26873521638845,158.31635319002993,200.56773020917547,193.1642397530157,173.8677385826798,171.554780370861,177.21032751329756,150.02550207044135,,203.07186569289772,198.58876638427992,168.2607892799084,166.95217851158742,167.1201945034328
13,1999-10-06 14:17:39+00:00,180.21154024509087,144.14062496962853,173.95053099991563,156.31787813247286,172.83985600596992,196.53725676333977,200.4656397825649,187.81870097638355,192.37734755085017,191.9347949466582,147.69270584027015,192.76692698648208,219.03781049259428,206.4567045865441,183.5705678810043,186.97630168961624,186.050490690917
14,1999-10-30 14:33:56+00:00,190.75538704025652,173.34828403057824,182.99550897650101,170.8211110700442,187.4233414960518,196.48429866014087,210.62608702820387,217.32645264865454,218.15871724651242,197.48402600755384,189.65140164539315,212.82249027898462,212.02273929374292,205.94664096594138,192.29682855013988,187.9650601334358,180.04298691821796
15,1999-12-25 14:16:08+00:00,206.46262819565288,173.10307430984165,182.15550863098252,159.55418502113773,170.44325984549832,216.5673163525267,236.2169833856226,218.24632094891112,213.83163875730833,206.46393914183585,219.84368254508402,202.5368067848331,204.98785444414213,215.44421555347537,194.49350137520614,185.80371835387245,172.5232953289175
16,2000-01-18 14:33:49+00:00,201.76580794457544,159.61324065121497,,,,,,,200.7038308034277,215.66438300532155,203.38439918202192,200.44048664943216,214.4948124649878,216.33645663597207,181.3105896659574,160.74123442942062,150.25878333013526
17,2000-02-03 14:33:49+00:00,180.2011907957682,155.0096007091311,163.47798667683446,168.1932190765324,193.0930342007718,200.20408223789448,213.29232612802514,190.66072383713038,190.31955937182556,196.71931976097898,192.74329768709578,189.2475262779265,204.78523002716037,206.7815759419592,178.46698660521682,146.38821809011873,142.26659418623134
18,2000-02-19 14:33:42+00:00,186.5299625573534,144.36476358648878,161.50279365581136,165.29576040116837,180.55834485614983,190.2051190257352,209.06654994125472,191.5691688206437,181.5661999662276,185.9663269617792,177.24507266953702,182.48924012154833,189.76361055052547,193.3871385121293,156.42496485968226,146.72768252057722,131.1917529869724
19,2000-03-06 14:33:38+00:00,176.9794066420491,150.46959694826484,160.14598314049155,173.03420364519891,175.22497431841333,194.50368844879776,212.70645927088597,187.10213316897742,170.7159788760077,182.32390585342742,162.74424600714894,,192.41714411299225,187.51208372374026,157.56385642514738,157.23540664301413,129.57225075101462
20,2000-03-22 14:33:39+00:00,201.69932112947967,152.73576068255755,164.93818238597459,185.6068971054336,180.68468835404565,204.26227837191198,218.2019555309579,191.18976845016078,193.64226496119693,186.09819682109614,164.5654695522017,,203.6760628217529,198.42748727021134,171.11690188292744,167.23669716486154,136.8185677491684
21,2000-04-23 14:33:21+00:00,176.54141303034797,146.3933482208833,160.75790198368884,180.28813627104893,178.9769253037864,199.24740329444327,208.31312650960328,191.7817430743269,195.11958076787312,183.09305427581705,173.83616450391057,,180.36542710444772,155.8327947704983,156.22323303660403,170.1824937584625,143.66706361981622
22,2000-05-09 14:33:10+00:00,217.86935966572057,155.53117806435426,169.10605596902684,196.34913799729102,193.98276527577602,213.00925491669602,224.04438851503846,200.05150674210677,208.2308899709253,188.18773136058994,171.50273619850125,187.42015166391332,189.69072565179968,165.74652091553273,122.69421849296462,152.13141983708158,155.23647752540242
23,2000-07-12 14:32:32+00:00,204.00876099832783,135.8528240285855,158.23065069054755,167.9032610615444,167.2746079613187,207.07852682165498,217.17409644224603,210.09405755660637,198.1521635419449,164.61474554404464,152.72041821380424,,,187.06739765916797,173.1424271375797,150.07244778246866,130.5400454212283
