,dates,per0150-0000,per0150-0001,per0150-0002,per0150-0003
45,1991-02-12 14:31:42+00:00,201.9324563289647,,194.60908495925258,165.90433505729035
46,1991-02-28 14:31:58+00:00,195.79182227335104,117.96968105931444,160.5658096968638,180.96406468594944
47,1991-04-01 14:32:59+00:00,,,197.8799500804423,196.26391107521613
48,1991-04-17 14:32:53+00:00,,,,
49,1991-05-19 14:33:26+00:00,,,,
50,1991-06-04 14:33:43+00:00,,,,
51,1991-07-06 14:34:09+00:00,,,,
52,1991-08-07 14:34:28+00:00,,,,
53,1991-12-13 14:35:48+00:00,167.5951527100982,141.08851299239117,134.73703007339788,136.40037349497615
54,1991-12-29 14:35:16+00:00,,,,
55,1992-01-14 14:35:12+00:00,225.61402836504536,,,
56,1992-01-30 14:35:17+00:00,191.64559032471806,134.51868490605773,155.28487609920722,164.58748057018857
57,1992-02-15 14:35:04+00:00,,,,
58,1992-03-02 14:35:06+00:00,199.0398893107043,,,186.5708106858055
59,1992-03-18 14:35:08+00:00,215.5497728061396,127.78828786114528,178.6701558447512,186.19723875094638
60,1992-05-05 14:35:07+00:00,215.4420607388074,127.36067357583292,,
61,1992-05-21 14:34:57+00:00,,,,
62,1992-06-06 14:34:50+00:00,,,,
63,1992-06-22 14:34:13+00:00,252.31014187548269,,,
64,1992-07-08 14:34:01+00:00,,,,
65,1992-08-09 14:33:37+00:00,,,,
66,1992-08-25 14:33:20+00:00,,,,
67,1992-10-12 14:32:28+00:00,,,,
68,1992-10-28 14:32:19+00:00,,,,
69,1992-11-13 14:31:59+00:00,206.03538437808172,188.5629843686962,185.21428927261337,185.36087578358269
70,1992-11-29 14:32:03+00:00,,,,
71,1992-12-15 14:32:14+00:00,,,,
72,1992-12-31 14:32:23+00:00,221.58377957308392,184.75591901488124,185.940828152312,190.00897617814007
73,1993-01-16 14:32:36+00:00,,,,
74,1993-02-17 14:33:18+00:00,195.85112588468036,163.34673714298145,158.90710031833856,163.46947830633025
75,1993-03-05 14:33:27+00:00,192.8513212611737,,,127.2600930195577
76,1993-04-22 14:33:45+00:00,233.91163626959303,,,
77,1993-05-08 14:33:24+00:00,,,,
78,1993-05-24 14:33:28+00:00,,215.56442989098684,,
79,1993-06-09 14:33:29+00:00,274.67897419646283,,,
80,1993-07-11 14:33:21+00:00,,,,
81,1993-08-28 14:33:19+00:00,,,,
82,1993-09-29 14:33:14+00:00,,,,
83,1993-12-02 14:33:14+00:00,,,173.5220962967093,
84,1994-01-19 14:32:15+00:00,,214.61045965269682,214.78986276732215,
85,1994-02-04 14:32:07+00:00,,,,
86,1994-03-08 14:31:39+00:00,,,,117.72747332803212
87,1994-03-24 14:31:25+00:00,,,,118.20073938064266
88,1994-04-25 14:30:50+00:00,300.3513108118352,249.7394044779438,250.68308845135505,
89,1994-05-11 14:30:55+00:00,,,,
90,1994-05-27 14:30:39+00:00,,,,133.66953923780696
91,1994-06-28 14:29:33+00:00,,239.6067821685006,,
92,1994-07-30 14:28:39+00:00,,,,
93,1994-08-15 14:28:15+00:00,,,,
94,1994-09-16 14:27:28+00:00,,,,
95,1994-10-02 14:27:00+00:00,,,,
96,1994-10-18 14:26:30+00:00,,,,
97,1994-11-19 14:25:23+00:00,,,,
98,1994-12-05 14:24:54+00:00,,,,
99,1994-12-21 14:24:24+00:00,,,,
100,1995-02-07 14:22:37+00:00,,,,
101,1995-03-27 14:21:04+00:00,,196.26220786272108,,
102,1995-04-28 14:19:19+00:00,,,,
103,1995-05-14 14:18:36+00:00,,,,117.3920283974113
104,1995-05-30 14:17:51+00:00,,,,
105,1995-06-15 14:17:07+00:00,,,284.7625033818402,
106,1995-07-17 14:15:40+00:00,,197.92435743636474,111.57496246677357,
107,1995-09-03 14:13:28+00:00,,,,
108,1995-11-22 14:10:38+00:00,,,,
109,1995-12-08 14:11:54+00:00,,84.38123743424424,83.3218893803255,98.4776743404534
110,1996-03-13 14:18:36+00:00,206.47120949881258,118.33555788777744,117.23730260892857,162.60544994010107
111,1996-03-29 14:19:37+00:00,200.90018623019645,131.62021469652726,122.44036874268463,140.20123175161316
112,1996-04-14 14:20:37+00:00,211.89598794062016,118.10211965944004,,
113,1996-04-30 14:21:34+00:00,211.51265930802478,121.2799120498876,125.66441575428395,130.99247006235203
114,1996-06-01 14:23:00+00:00,222.38130970927023,,,
115,1996-06-17 14:23:53+00:00,,,,
116,1996-07-03 14:24:43+00:00,,,,
117,1996-07-19 14:25:34+00:00,254.1937096443138,109.49321540299306,96.85298886508969,
118,1996-08-20 14:27:14+00:00,,,,
119,1996-09-21 14:29:01+00:00,,,,
120,1997-01-27 14:35:35+00:00,209.0439613144852,,,167.9227277460131
121,1997-02-12 14:35:53+00:00,212.66545393615382,,,203.10274436858603
122,1997-03-16 14:37:10+00:00,,,,
123,1997-04-01 14:37:46+00:00,,,,
124,1997-06-04 14:40:02+00:00,,,,
125,1997-07-06 14:41:07+00:00,,,,
126,1997-07-22 14:41:40+00:00,,,,
127,1997-08-23 14:42:42+00:00,,,,
128,1997-10-10 14:44:04+00:00,,,,
129,1997-11-11 14:44:54+00:00,,,,
130,1997-12-13 14:45:41+00:00,,,,
131,1998-03-03 14:47:45+00:00,,,,
132,1998-04-04 14:48:12+00:00,194.63815315955176,110.88794316948825,109.99121791802395,
133,1998-05-06 14:48:15+00:00,218.63936806134834,,124.23290108173005,168.3077932261306
134,1998-11-30 14:49:56+00:00,,78.86321289582513,78.94492088302113,
135,1999-01-01 14:50:02+00:00,,,,
136,1999-01-17 14:49:56+00:00,,,,
137,1999-02-18 14:50:12+00:00,202.63707516291734,,,190.06702898204333
138,1999-03-22 14:49:51+00:00,183.15688204933625,,,193.0638271426157
139,1999-04-07 14:49:38+00:00,222.1349507756341,,,185.23013429432837
140,1999-04-23 14:49:40+00:00,197.85847172211308,113.0653384005493,113.70218624868258,
141,1999-05-09 14:49:33+00:00,,,,
142,1999-06-26 14:48:48+00:00,213.9657592775594,132.37959471113913,123.83034729836105,
143,1999-09-30 14:47:28+00:00,,,,
144,1999-10-08 15:03:59+00:00,,,,
145,1999-10-24 15:03:48+00:00,,,,
146,1999-11-25 15:03:43+00:00,,,,
147,1999-12-11 15:03:53+00:00,201.28592711912543,,183.33819897640356,188.09748643429424
148,2000-01-04 14:46:01+00:00,192.44334108904167,114.44366097285587,163.75694553336876,176.25640405917466
149,2000-01-28 15:03:45+00:00,216.7512454062926,184.18867014065242,185.35901566861244,191.4688523176661
150,2000-02-13 15:03:40+00:00,,,,
151,2000-02-21 14:44:34+00:00,,,,
152,2000-03-16 15:03:31+00:00,,,,
153,2000-04-01 15:03:27+00:00,200.0558613446023,188.3866863756317,185.13505392668353,185.90701293024097
154,2000-04-25 14:46:07+00:00,,,,
155,2000-05-03 15:03:36+00:00,216.9829748881327,190.1219642482197,188.6703625978072,182.28958980841008
156,2000-05-11 14:46:40+00:00,,,,
157,2000-06-04 15:02:49+00:00,,,,
158,2000-07-14 14:47:57+00:00,255.30502220871338,,,
159,2000-08-07 15:02:02+00:00,,,,
160,2000-08-15 14:48:35+00:00,,,,
161,2000-08-23 15:01:56+00:00,,,,
162,2000-10-18 14:49:32+00:00,,,,
163,2000-11-19 14:50:00+00:00,,199.43723328909292,194.01106598076566,197.58944983035747
164,2000-12-13 15:01:20+00:00,252.84627657456915,,,
165,2000-12-21 14:50:57+00:00,,184.37050837171023,180.8615297312404,192.29345756363995
166,2001-01-22 14:51:14+00:00,,,,
167,2001-01-30 15:01:27+00:00,,,,
168,2001-02-07 14:50:58+00:00,,,,
169,2001-02-15 15:01:22+00:00,,,,
170,2001-02-23 14:51:26+00:00,199.97760429431816,,157.5408679205706,158.95561305342355
171,2001-03-03 15:01:41+00:00,205.7581417137311,178.91562432451784,177.84657897650612,183.73342029825847
172,2001-03-11 14:51:03+00:00,196.7205744617742,,,
173,2001-04-04 15:01:23+00:00,220.859147778402,191.47144696374394,189.58284427113986,181.2422799415298
174,2001-04-12 14:51:13+00:00,223.9192663489297,,,
175,2001-04-20 15:01:03+00:00,207.57089596523838,,,
176,2001-04-28 14:51:06+00:00,,,,
177,2001-05-06 15:00:59+00:00,,,,
178,2001-05-22 15:00:47+00:00,,,185.8138126816127,
179,2001-05-30 14:51:16+00:00,,,,
180,2001-06-15 14:51:17+00:00,,,352.7005172615456,
181,2001-06-23 15:00:21+00:00,257.5099464487119,,359.2661426772153,
182,2001-07-01 14:51:19+00:00,,,,
183,2001-07-09 15:00:19+00:00,,,383.79880224176395,
184,2001-07-25 15:00:11+00:00,206.159130730382,,419.99041474043946,
185,2001-08-18 14:51:14+00:00,,,,
186,2001-09-03 14:51:07+00:00,,,,
187,2001-10-29 14:59:14+00:00,,,,
188,2001-11-22 14:50:29+00:00,209.86772395008765,168.96844056506617,174.66303163959034,191.7875337646012
189,2002-01-09 14:50:00+00:00,179.39360019233072,170.82124384000798,174.45718666140363,190.56828661415926
190,2002-01-17 15:00:09+00:00,198.73580924632802,183.20550882083185,182.10638239857752,183.10260787489506
191,2002-01-25 14:49:54+00:00,,,176.32076775864707,213.7294413621438
192,2002-02-02 15:00:11+00:00,,,,
193,2002-02-10 14:49:36+00:00,180.186896491379,176.8161878286152,168.23163947807421,172.5682792712045
194,2002-02-18 14:59:47+00:00,223.53555068732805,206.46147962970346,199.96463725913674,202.55602440365595
195,2002-02-26 14:49:14+00:00,,,,
196,2002-03-22 15:00:08+00:00,216.08466856571374,199.94445181681158,190.80723254546484,197.18445672007886
197,2002-04-07 15:00:09+00:00,215.53303324929135,190.9160167846383,125.00418498249232,134.22451600979275
198,2002-04-15 14:48:32+00:00,,,,
199,2002-05-09 14:59:45+00:00,,169.73938046502028,109.98224941483905,129.57651592769966
200,2002-06-10 14:59:29+00:00,209.36588613564464,,111.03574047484719,120.0519117970685
201,2002-07-12 14:59:20+00:00,,,,
202,2002-07-28 14:59:11+00:00,,,,
203,2002-09-30 14:58:40+00:00,,,211.20829700196649,
204,2002-11-01 14:59:10+00:00,,,237.6090517328068,
205,2002-11-17 14:58:58+00:00,,,,
206,2002-12-03 14:59:12+00:00,,,,
207,2003-01-04 14:59:16+00:00,,,200.11925275098503,
208,2003-02-21 14:59:37+00:00,207.94874816341513,195.78271248187585,196.96286955964308,
209,2003-03-09 15:00:05+00:00,204.84286064979244,193.28878642828212,188.8885440796586,
210,2003-03-25 14:59:58+00:00,225.2692977578445,,,
211,2003-04-10 15:00:06+00:00,204.73996487765746,,155.5490419034139,148.29867189850765
212,2003-05-28 14:59:39+00:00,,,,
213,2003-07-07 14:47:14+00:00,207.21267664701506,,,
214,2003-07-23 14:47:30+00:00,,,,
215,2003-08-08 14:47:47+00:00,,,,
216,2003-08-16 14:59:45+00:00,,,169.76194534726096,156.42118462100558
217,2003-08-24 14:48:05+00:00,,,,
218,2003-10-11 14:48:47+00:00,,,,
219,2003-11-20 15:00:00+00:00,202.6059129984802,179.09678201805087,175.65408803407004,179.55517682535097
220,2003-12-06 14:59:39+00:00,,,,
221,2004-01-15 14:49:42+00:00,,198.68628352647153,183.7560293463075,185.94317706624622
222,2004-01-23 14:59:59+00:00,,192.30799625542375,188.01377284548136,184.57626424473256
223,2004-01-31 14:49:48+00:00,,,,
224,2004-02-08 15:00:27+00:00,,,,
225,2004-02-24 15:00:02+00:00,,,,194.08521095094036
226,2004-03-03 14:49:57+00:00,,,,
227,2004-03-11 15:00:11+00:00,,,,
228,2004-03-19 14:50:03+00:00,,,,
229,2004-04-04 14:50:18+00:00,215.80777677220374,182.37407476942315,175.21584016693566,
230,2004-05-06 14:51:14+00:00,,,,
231,2004-06-07 14:52:10+00:00,,,,
232,2004-06-15 14:59:57+00:00,,,,
233,2004-06-23 14:52:38+00:00,,,,
234,2004-07-09 14:53:07+00:00,,,,
235,2004-07-17 14:59:54+00:00,254.8890623949849,,,
236,2004-07-25 14:53:30+00:00,,,,
237,2004-08-10 14:53:49+00:00,,,,
238,2004-09-11 14:54:41+00:00,,,,
239,2004-09-27 14:55:04+00:00,,,,
240,2004-10-21 15:00:04+00:00,,184.08860458120503,178.80402898543775,177.71391179556662
241,2004-12-08 15:00:07+00:00,,188.47793252663456,186.50425249340904,187.98813240405477
242,2004-12-24 15:00:14+00:00,,,,
243,2005-01-01 14:56:53+00:00,,173.67941919586082,162.6942451344592,160.58193706907673
244,2005-01-17 14:57:05+00:00,,,,130.04885218648747
245,2005-01-25 15:00:44+00:00,194.6018353679372,179.1027074974251,175.7255418238229,180.0800102991827
246,2005-02-10 15:00:55+00:00,195.864648644263,179.3780842924931,174.11203930457359,173.7228167061754
247,2005-02-18 14:57:34+00:00,205.24208214844614,194.63558549191623,187.5048688754388,190.8278249872199
248,2005-02-26 15:00:37+00:00,198.53045712897872,174.49582004839007,164.51936772864687,
249,2005-03-14 15:00:39+00:00,,,,
250,2005-03-22 14:57:58+00:00,190.91189022346902,198.85843648720422,189.72084398869404,180.51498461358824
251,2005-03-30 15:00:37+00:00,,,,
252,2005-04-07 14:58:02+00:00,199.26906485978958,,153.84979349420402,129.89629529181997
253,2005-04-15 15:00:30+00:00,206.15657843960983,189.10778144360074,,132.39462556133793
254,2005-04-23 14:58:06+00:00,,,,
255,2005-05-01 15:00:56+00:00,,,,143.67492719339694
256,2005-05-17 15:00:33+00:00,,,,
257,2005-06-10 14:58:28+00:00,,,,
258,2005-06-26 14:58:33+00:00,,,,
259,2005-11-25 15:00:30+00:00,203.21407968883992,,219.40973529574703,
260,2005-12-11 15:00:34+00:00,192.8303464564077,196.2907297402867,189.29808229508475,193.86350146566235
261,2006-01-12 15:01:12+00:00,,,179.43757248735636,179.75994363863384
262,2006-01-28 15:00:55+00:00,,,207.67385847338528,
263,2006-02-13 15:01:00+00:00,191.5988739057851,204.05343112562034,235.46512874876134,
264,2006-03-09 15:01:57+00:00,210.71683569655852,190.177631154291,,184.18226406712566
265,2006-03-17 15:01:03+00:00,183.16989171987558,159.4600579303792,,202.36561545673334
266,2006-04-02 15:01:01+00:00,,,289.8086972058296,
267,2006-04-26 15:02:48+00:00,214.76057817718686,185.39833670187858,,
268,2006-05-04 15:01:00+00:00,,,,
269,2006-05-12 15:03:01+00:00,182.1761108953803,,,
270,2006-05-20 15:01:25+00:00,,,,
271,2006-06-05 15:00:59+00:00,,,,301.62478169640065
272,2006-06-13 15:03:30+00:00,,,,
273,2006-06-29 15:03:45+00:00,,,,
274,2006-07-07 15:00:48+00:00,,193.07438667811604,260.85226433402244,339.0294132518317
275,2006-07-15 15:03:59+00:00,,,,
276,2006-07-31 15:04:11+00:00,,,,
277,2006-08-24 15:00:35+00:00,,167.03050998325574,,325.3990017372223
278,2006-09-17 15:04:47+00:00,,,,
279,2006-10-19 15:05:08+00:00,,,,
280,2006-12-30 15:01:09+00:00,,,,329.7129936171378
281,2007-01-07 15:05:47+00:00,,,,
282,2007-01-31 15:01:17+00:00,,,,
283,2007-02-24 15:05:55+00:00,213.4714407538792,201.4850350280397,191.50875797837512,
284,2007-03-04 15:01:27+00:00,,,,
285,2007-03-12 15:05:53+00:00,,,,
286,2007-03-20 15:01:53+00:00,212.29202522304297,196.5078287253313,189.43618711372397,
287,2007-03-28 15:05:50+00:00,199.72481564694183,,,170.54920763187584
288,2007-04-05 15:01:28+00:00,212.5551059103726,183.97006892569308,172.41686312324492,187.97259874538597
289,2007-04-13 15:05:45+00:00,,,,
290,2007-04-21 15:01:26+00:00,214.98141041370693,204.69546006555493,203.36989937027028,198.91970102229706
291,2007-04-29 15:05:38+00:00,190.34493986327428,196.16393604282044,179.7138948985447,158.99942712641442
292,2007-05-07 15:01:22+00:00,,193.9268286334884,175.03708870885558,217.02790874696996
293,2007-06-16 15:04:58+00:00,,,,
294,2007-06-24 15:01:12+00:00,,,,
295,2007-07-18 15:04:35+00:00,,,,
296,2007-12-01 15:01:11+00:00,,,,
297,2008-01-26 15:02:15+00:00,215.9315223776752,189.4546176333369,180.84842968285776,184.39816546313392
298,2008-02-02 15:07:56+00:00,,,,
299,2008-03-06 15:01:30+00:00,195.46383176153955,,,
300,2008-03-14 15:00:59+00:00,216.38185134032508,195.0547127385049,190.38353288587055,180.46638621917182
301,2008-03-22 15:01:29+00:00,,,,197.14177719176521
302,2008-03-30 15:00:38+00:00,213.57865726173446,204.27405740694203,190.3002784913153,190.4987262428765
303,2008-04-07 15:01:05+00:00,215.97958557246147,198.56498004528524,195.12316598815832,187.60114201862055
304,2008-04-15 15:00:16+00:00,206.89625422992086,173.02157020466703,184.60068444656073,148.59193761356474
305,2008-04-23 15:01:03+00:00,,302.32721758975686,,
306,2008-05-09 15:00:58+00:00,,358.1597066300936,,
307,2008-05-25 15:00:52+00:00,,,,
308,2008-07-20 14:57:38+00:00,,,,
309,2008-07-28 15:00:13+00:00,,344.1532631022582,,
310,2008-08-13 15:00:07+00:00,,356.18932061854895,,
311,2008-08-21 14:56:43+00:00,,,,
312,2008-09-06 14:56:16+00:00,,,,
313,2008-10-24 14:54:43+00:00,,,,
314,2008-11-01 14:59:54+00:00,,,,
315,2008-11-09 14:54:04+00:00,,146.55189394263454,,173.04843067570758
316,2008-12-27 14:55:32+00:00,,,,
317,2009-01-04 15:00:59+00:00,,,,190.06596258320056
318,2009-01-20 15:00:40+00:00,,181.39971041068696,180.41010481629291,
319,2009-02-21 15:00:55+00:00,,,,
320,2009-03-17 14:57:32+00:00,,,,
321,2009-03-25 15:01:10+00:00,218.40301646087116,196.59749067709083,,
322,2009-04-02 14:57:53+00:00,215.2616320245512,197.19000108737825,191.149892406187,188.7005230204517
323,2009-04-10 15:01:40+00:00,213.31959962233802,202.1025828361085,196.97017358968222,177.5026529505248
324,2009-04-26 15:01:20+00:00,,,,
325,2009-05-04 14:58:30+00:00,,,,166.51232264220937
326,2009-05-20 14:58:48+00:00,,,,
327,2009-05-28 15:01:23+00:00,,,,
328,2009-06-13 15:01:22+00:00,,,,
329,2009-06-21 14:59:23+00:00,,,,
330,2009-07-07 14:59:40+00:00,,,,
331,2009-07-23 14:59:56+00:00,,,,
332,2009-08-08 15:00:10+00:00,,,,
333,2009-12-14 15:01:33+00:00,,,,
334,2010-01-07 15:02:21+00:00,,,,132.34397725179537
335,2010-01-31 15:01:48+00:00,205.06556312370557,187.85384635691784,187.1864905266307,184.9240135180627
336,2010-02-08 15:02:47+00:00,,,,174.76912726037943
337,2010-02-24 15:02:57+00:00,,,,
338,2010-03-12 15:03:04+00:00,173.7877739629078,,,
339,2010-03-28 15:03:08+00:00,213.4521880718502,203.63089250397547,198.2877452446881,190.55719540483386
340,2010-04-29 15:03:08+00:00,219.94188654577147,203.7649562099688,194.98048507029972,192.3349044200646
341,2010-05-15 15:03:04+00:00,,,,207.63655107907215
342,2010-09-04 15:03:14+00:00,,,,
343,2010-12-25 15:04:03+00:00,218.06472780762607,,,
344,2011-02-11 15:04:22+00:00,259.6511135128733,236.80857073957569,230.29162407945032,207.57470379532398
345,2011-03-07 15:00:53+00:00,,,,189.67229787348901
346,2011-05-02 15:04:58+00:00,,,192.11878404802516,
347,2011-05-26 15:00:27+00:00,,,,
348,2011-06-03 15:04:57+00:00,387.59857786438033,,,
349,2011-06-19 15:04:31+00:00,374.06606267863816,,,
350,2011-07-05 15:04:28+00:00,380.008010091699,,,
351,2011-09-15 14:59:27+00:00,,,,
352,2011-12-28 15:04:55+00:00,,,,
353,2012-03-01 15:05:28+00:00,,201.0981475727307,195.61525407396581,187.87814017502308
354,2012-04-02 15:05:03+00:00,,,196.19945370254692,191.85244779708094
355,2012-04-18 15:05:02+00:00,,,,
356,2012-05-04 15:05:29+00:00,,199.10351396083036,,
357,2012-05-20 15:05:37+00:00,,,,
358,2012-06-05 15:05:15+00:00,388.68735503070843,,,
359,2012-07-07 15:05:37+00:00,,,,
360,2012-10-27 15:06:47+00:00,,194.27599892863438,186.58265014855945,182.7947622038648
361,2012-11-12 15:06:52+00:00,387.4210235702481,,,212.32089656242445
362,2012-12-30 15:07:06+00:00,,,,
363,2013-01-31 15:07:09+00:00,,,191.5981798038746,190.20630801527426
364,2013-02-16 15:07:08+00:00,,,,
365,2013-03-24 15:12:16+00:00,362.03186186625203,,,
366,2013-04-13 15:13:09+00:00,,205.28410409891882,203.59799003837034,201.82379675091684
367,2013-05-07 15:07:14+00:00,,,193.80379087362635,190.46727452107976
368,2013-07-02 15:12:55+00:00,,,,
369,2013-07-18 15:13:19+00:00,359.30525822061213,,,159.1793941990717
370,2013-07-26 15:06:14+00:00,323.2205728119447,,,335.37491176553544
371,2013-08-03 15:12:57+00:00,307.3215544354106,,,331.5414566972216
372,2013-08-11 15:06:10+00:00,,202.79582011329688,,361.35699541545006
373,2013-10-30 15:07:01+00:00,,,,
374,2013-12-09 15:12:33+00:00,,,,
375,2013-12-17 15:07:15+00:00,,,178.76483513981285,313.9060866345445
376,2013-12-25 15:12:23+00:00,220.91212784985484,206.17649200228905,199.69592293702405,204.8047151072432
377,2014-01-02 15:07:23+00:00,199.22632790169288,,,
378,2014-01-26 15:12:04+00:00,,,,
379,2014-02-11 15:12:13+00:00,239.67269869050622,199.67665299499367,192.3994611054419,195.70145444657692
380,2014-02-19 15:07:38+00:00,,190.43009320110974,189.656002362199,187.46084415380878
381,2014-02-27 15:12:01+00:00,210.51366616030828,196.74416272933732,193.2769535678115,191.76687834491787
382,2014-03-07 15:07:45+00:00,217.97267124393056,205.71640588467702,208.37212287186014,208.51781032318326
383,2014-03-23 15:07:52+00:00,,,,
384,2014-04-08 15:07:55+00:00,,,171.2324487206943,170.42665872248932
385,2014-04-16 15:10:53+00:00,,,,
386,2014-04-24 15:08:08+00:00,192.757089419047,173.39554011972967,,
387,2014-05-10 15:08:13+00:00,,,,
388,2014-05-18 15:10:28+00:00,222.6331853045644,,,
389,2014-06-11 15:08:21+00:00,,,,
390,2014-07-21 15:10:49+00:00,,,,
391,2014-07-29 15:08:34+00:00,,,,
392,2014-10-01 15:08:49+00:00,252.8368971283164,154.7863990389513,,
393,2014-10-09 15:11:09+00:00,,168.02300099340525,138.73300722748323,207.87522068815124
394,2014-11-10 15:11:35+00:00,,185.64104543263483,186.46074804029428,191.11965126061284
395,2014-12-04 15:09:44+00:00,210.89733812998745,196.72351078763265,,
396,2014-12-12 15:11:01+00:00,,,148.1361641631021,
397,2014-12-20 15:09:29+00:00,,176.95266770294995,,
398,2015-01-05 15:09:30+00:00,214.7626203830985,197.52426546363247,193.94361092911848,188.00766106259977
399,2015-01-21 15:09:54+00:00,,,,
400,2015-01-29 15:10:54+00:00,221.35989530240582,198.19591222467844,196.9898810573345,195.27276169527957
401,2015-02-06 15:10:02+00:00,,,,
402,2015-02-14 15:10:45+00:00,198.51454559736717,183.30098776435784,180.55967293935143,151.60795721374637
403,2015-02-22 15:09:45+00:00,220.33892247092345,200.82692327207397,197.2588448982529,199.00921481221135
404,2015-03-10 15:10:14+00:00,,,,
405,2015-03-18 15:10:56+00:00,227.93984806787304,203.3935193555821,195.34047077808498,194.20552933997345
406,2015-03-26 15:10:24+00:00,,197.0309027634837,195.54803912668996,
407,2015-04-03 15:10:19+00:00,,,,
408,2015-04-19 15:10:19+00:00,,,,
409,2015-04-27 15:10:14+00:00,,,,
410,2015-05-05 15:10:05+00:00,220.16677863471563,199.6818543122426,200.77026084589266,
411,2015-05-13 15:10:22+00:00,,,,
412,2015-05-21 15:10:00+00:00,212.7560940608598,218.8477705942618,217.4975049276376,251.44954720901296
413,2015-07-16 15:10:41+00:00,,,,
414,2015-09-02 15:10:47+00:00,223.70587483782577,204.39133078702525,,
415,2015-11-13 15:11:03+00:00,,,,
416,2015-12-15 15:11:05+00:00,198.91013882527972,184.16618000126232,182.97341867627384,175.5655105295471
417,2016-01-16 15:11:02+00:00,208.79492597120299,199.54821292744526,198.32210253917748,194.6502071750284
418,2016-02-17 15:11:15+00:00,198.06539955323757,189.12026352883206,182.32302244299018,182.3162682180769
419,2016-02-25 15:12:50+00:00,,,,
420,2016-03-04 15:11:14+00:00,221.29860533832547,192.94346550027893,182.6093007341714,186.3229101125621
421,2016-03-12 15:13:25+00:00,235.77119728343624,204.33816824845061,196.14507755776927,
422,2016-03-20 15:10:44+00:00,213.6035532412435,195.45265215648416,190.4028804297502,183.9918860452464
423,2016-03-28 15:13:30+00:00,208.2741539728372,191.29828027027878,,
424,2016-04-05 15:10:35+00:00,211.755901016267,,,
425,2016-04-13 15:13:12+00:00,,,,
426,2016-04-21 15:10:53+00:00,218.11472133665634,196.5673452699592,184.81925974705885,149.9563746951243
427,2016-05-07 15:10:32+00:00,219.12172474478413,211.4763305332754,201.61363543335872,
428,2016-07-02 15:13:30+00:00,,,,
429,2016-07-18 15:13:31+00:00,,248.79479056025463,,123.22151113516955
430,2016-08-19 15:13:35+00:00,,,,
431,2016-10-06 15:13:42+00:00,,,,
