,dates,usa_HI_0048-0000,usa_HI_0048-0001,usa_HI_0048-0002,usa_HI_0048-0003,usa_HI_0048-0004
0,1990-09-11 20:20:05+00:00,194.96237173029212,195.8339453009248,188.59112932130586,182.29378747742075,
1,1991-12-03 20:24:42+00:00,204.6453025427907,206.2024059840054,193.53432956599852,153.77789136754697,
2,1999-08-02 20:59:19+00:00,,,,,
3,1999-08-11 20:53:07+00:00,189.37259502707482,194.70452668196418,188.21587260730553,181.2210909499318,183.3068619176942
4,1999-09-12 20:53:05+00:00,190.96576902410027,193.7390695338782,181.30206317686506,179.8776403132685,175.46808850966204
5,1999-09-28 20:53:15+00:00,193.88728561821245,198.9446983826253,189.63771155741648,187.30177639110866,181.55699066623148
6,1999-10-30 20:53:07+00:00,192.29904832160264,198.1438607239632,186.9736078664523,179.5024859264885,178.99403618206992
7,1999-11-15 20:53:07+00:00,195.55229549908324,199.784714547098,188.6635306349142,185.60757359489122,180.3749771693687
8,2000-01-02 20:53:03+00:00,194.6299434566285,201.9731023969673,190.219564431462,188.70357330004288,195.7021857270132
9,2000-01-09 20:59:15+00:00,197.2787932551912,202.49446089517429,188.39997655639928,184.207788876591,188.54285604381826
10,2000-01-25 20:59:13+00:00,188.04569933431438,193.4722928405713,186.58749756462794,180.88870713413334,188.63621924703912
11,2000-03-22 20:52:50+00:00,,,,,
12,2000-04-07 20:52:39+00:00,195.32986602669445,200.49963352888312,190.5069632883629,185.3163778411109,186.82112422126136
13,2000-04-30 20:58:42+00:00,168.53089021654029,176.6225933398719,171.38280608940428,167.3643741573576,178.61657046203044
14,2000-05-25 20:52:12+00:00,192.98575301015364,200.2333557879879,188.95383333059738,179.57572108007227,182.4207654075317
15,2000-06-26 20:51:56+00:00,189.13108430755432,198.01198246819638,189.1594539929418,184.37975438050861,185.41638531934962
16,2000-07-28 20:51:26+00:00,192.09265318854244,197.4487284201025,188.78781126332584,185.823057990841,179.36026215043813
17,2000-09-21 20:56:52+00:00,189.84974124235498,199.9096709778807,186.22488502606802,182.65912818706275,174.40113044275796
18,2000-09-30 20:50:41+00:00,195.71823708595537,199.57906587279913,189.2446910949912,185.1807932913681,180.4983637172219
19,2000-10-07 20:56:48+00:00,202.34258862038575,200.2959026200775,178.10853272302558,179.63171612420493,164.72836347120284
20,2000-10-23 20:56:40+00:00,198.2148896512677,203.0153666951112,185.42964760150662,165.14723273529899,158.66409608479196
21,2000-11-17 20:50:34+00:00,196.90745618727175,200.23730643861916,190.87505525411262,184.88732275929976,176.19339009383432
22,2000-11-24 20:56:45+00:00,200.41270510223154,201.72201487950517,195.14567387627872,183.08527274090739,179.88522053555943
23,2000-12-03 20:50:34+00:00,196.0110803738705,201.36911272800273,189.11169388185988,179.39611328075023,176.15573188050524
24,2000-12-19 20:50:39+00:00,197.81864843270154,205.1873334283991,190.37740931615485,183.44799745727119,189.49480683933893
25,2000-12-26 20:56:52+00:00,196.74291180250341,199.80245669566145,188.8442546549179,180.39813789653226,176.76439041017505
26,2001-01-04 20:50:39+00:00,199.28335873796328,202.79646975792593,190.8239171884357,192.38926292193918,192.36065646441466
27,2001-01-11 20:56:53+00:00,196.02125398926327,202.90403222876785,189.44142364915996,188.35688488824562,191.82361563023693
28,2001-01-20 20:50:45+00:00,194.31603884810906,200.05001662354573,187.67628241733865,182.55115804626473,180.69558270582402
29,2001-01-27 20:56:56+00:00,,,,,
30,2001-02-28 20:56:44+00:00,191.22550450553686,200.4601085810647,187.57297388481868,179.63215344231594,182.4007864521368
31,2001-03-16 20:56:40+00:00,191.02623679448203,200.9436804777946,184.76085393905933,177.68455506868906,180.3202557861375
32,2001-03-25 20:50:25+00:00,193.00768106538544,201.78868061884822,191.78451740656487,193.74897681720495,194.20565580924972
33,2001-06-13 20:49:50+00:00,,,,,
34,2001-06-29 20:49:35+00:00,195.26062090063084,200.17660035525077,189.5426738631526,185.25762719679767,
35,2001-09-01 20:48:54+00:00,182.58795718400575,198.93982229239504,190.0700639733351,181.54275487131034,175.6410440882159
36,2001-09-24 20:54:52+00:00,191.7543322916697,195.21285550230817,189.25027571939793,179.94761693714904,174.1933244002829
37,2001-10-26 20:54:43+00:00,189.04283718241328,195.43618257214368,192.93946469183254,191.17826797538612,180.02005666188654
38,2001-11-04 20:48:37+00:00,192.484391288034,198.4797397000012,190.86803054739755,190.15873956250897,190.302271164866
39,2001-11-11 20:54:53+00:00,195.99576587968002,196.5492668826679,193.77028837283177,192.61580067889372,188.80468111760086
40,2001-12-06 20:48:46+00:00,199.8152792615041,201.9776824786829,190.9921698840191,180.95337528726998,179.72139061534102
41,2001-12-22 20:48:56+00:00,200.15522614878057,203.72089751191652,190.06773032326845,185.49361397770295,184.6356027319141
42,2002-01-14 20:55:11+00:00,200.31537253473803,203.14200944109177,194.87959866371966,194.96992850230308,194.43582007254378
43,2002-01-23 20:49:06+00:00,188.31771932302428,190.7980408361751,188.40759667803133,178.4263657193098,
44,2002-03-12 20:49:08+00:00,195.97550165762487,199.11578400876644,189.96474044736607,187.0516872916906,188.31877246972022
45,2002-03-28 20:49:03+00:00,195.4663950822533,196.36581887320088,186.57188610716474,177.95882802510886,183.7168730843266
46,2002-04-13 20:49:02+00:00,201.58865874054112,202.80599301839837,190.64082597171412,187.88284047060867,194.7434725030164
47,2002-04-20 20:55:11+00:00,,,,,
48,2002-07-09 20:54:49+00:00,,,,,
49,2002-08-19 20:48:22+00:00,189.33414320868357,195.977415412752,187.14020033751555,179.3422861597554,180.6534196631491
50,2002-09-20 20:48:01+00:00,195.8100349762124,203.00895349946688,191.50335017864174,193.52497710632758,192.7959519862058
51,2002-10-22 20:48:02+00:00,191.23386017064763,197.53378347240135,187.7738261435178,181.08060266223185,175.16085632149117
52,2002-10-29 20:54:11+00:00,193.53308377425702,196.69490827571934,189.8823509212873,181.65148862429885,175.53954556137856
53,2002-11-07 20:48:07+00:00,204.73451303631464,203.23690654245092,193.99531049686945,193.7837445421007,183.17462695101156
54,2002-11-14 20:54:21+00:00,188.80851834080437,195.40108152173508,184.052744036467,177.0678707329346,168.7567748650094
55,2003-01-01 20:54:45+00:00,197.68198783588167,204.42880003670098,192.8876323409246,182.38671028213557,184.90528050788947
56,2003-01-10 20:48:36+00:00,200.6826613323115,204.10036363254184,195.0490611852879,195.1063526338616,189.68617488016562
57,2003-01-26 20:48:44+00:00,195.9753599571671,199.24087545313958,188.01500263765644,163.9766758434095,174.06273662267435
58,2003-02-02 20:55:00+00:00,195.93562315448952,208.56572568183825,193.2844687990075,191.01596820086598,181.1053884661497
59,2003-02-11 20:48:54+00:00,193.21168285310836,200.2280125357717,190.99628575826097,184.51017455177964,186.19960537228403
60,2003-02-27 20:48:54+00:00,193.60304057676922,197.34101246871091,190.28738013933403,186.4316813154473,191.1386113184356
61,2003-03-22 20:55:05+00:00,194.03789372081212,198.42080171972884,187.84173524062385,178.41776693211153,181.76697851320273
62,2003-07-21 20:48:46+00:00,188.65175962532578,198.1792396020596,188.7515890765252,182.13694759159932,179.72333011451713
63,2003-08-29 20:54:46+00:00,192.66275389985475,202.76605719086768,191.17782391300028,186.12432789306428,188.281165374913
64,2003-09-23 20:48:25+00:00,,,,,
65,2003-10-25 20:48:36+00:00,,,,,
66,2003-11-01 20:54:50+00:00,,,,190.39435662694493,172.2087361283393
67,2003-11-26 20:48:55+00:00,191.32432464257886,201.55901038466553,196.03225781451113,196.0222629116326,
68,2003-12-12 20:49:00+00:00,,,,,186.53715010283085
69,2003-12-19 20:55:14+00:00,,,,,195.25028282286274
70,2004-01-04 20:55:20+00:00,,205.26341159705646,192.70887873447492,195.21323750588806,192.956413370203
71,2004-01-13 20:49:09+00:00,,206.9338650250344,199.5418477192218,200.40800396503238,203.71694635398634
72,2004-01-20 20:55:25+00:00,,,,,200.2215060814805
73,2004-01-29 20:49:18+00:00,196.87634025741482,201.4372285519338,188.3953114430287,194.98267766800132,191.2901512658429
74,2004-02-14 20:49:21+00:00,,212.5237447915594,199.9963516964215,198.8446079161178,195.02682727414376
75,2004-02-21 20:55:31+00:00,,,,,194.01845293669487
76,2004-04-09 20:55:38+00:00,194.8732825836754,,,,
77,2004-04-25 20:55:33+00:00,192.6112157583825,202.96848358289753,192.2079757145111,189.94361791525145,
78,2004-05-04 20:49:25+00:00,,184.61117150398888,190.0102781467201,180.8934154596557,190.43623134483545
79,2004-05-20 20:49:25+00:00,,,,181.45867705583728,190.6142284594547
80,2004-07-07 20:49:14+00:00,,,200.58154951638815,196.28717335328702,193.52405395745046
81,2004-07-14 20:55:23+00:00,205.65999101350326,210.05496423926706,,,
82,2004-07-30 20:55:16+00:00,,,,,
83,2004-08-15 20:55:13+00:00,,,,,
