,dates,nzd0491-0000,nzd0491-0001,nzd0491-0002,nzd0491-0003,nzd0491-0004,nzd0491-0005,nzd0491-0006,nzd0491-0007,nzd0491-0008,nzd0491-0009,nzd0491-0010,nzd0491-0011,nzd0491-0012,nzd0491-0013,nzd0491-0014
0,1999-10-02 22:26:11+00:00,,171.63178456342396,185.81624778529627,184.8610009231465,197.46751865097906,196.6798777520117,192.6490190648043,181.4933621696877,,,,,,,
1,1999-11-03 22:26:00+00:00,163.40960952350196,164.53283095374078,173.7334548620886,192.2921949886496,183.20634159328372,175.6015429254636,166.40967101282715,165.83957783026023,165.0894171247832,166.22444109139963,171.61794386085222,191.66526831708023,198.88723206702593,208.4385089440715,213.41104618580994
2,1999-11-19 22:25:59+00:00,167.96586175144765,169.7595252974237,182.89554448631253,186.5271213827616,184.35245415843576,175.4785573081751,171.61033628031723,173.14823695120117,171.5399500764079,170.68339677215448,190.0900039890547,192.01625853213665,201.53715673248206,206.98352511022188,215.65349842529477
3,1999-11-28 22:19:44+00:00,,,,,,,,,,,,,,,
4,1999-12-30 22:19:45+00:00,,,,,,,,,,,,,,,
5,2000-01-06 22:25:59+00:00,170.90584607527973,174.91915412861385,180.98106580930877,175.342615783879,174.50386668110087,167.34332460276033,163.3044797864652,156.80972401964527,176.56091330653814,184.91310253220712,176.48167949353115,180.17957705900636,187.37524588547308,187.16643641751153,215.92700410505898
6,2000-02-16 22:19:40+00:00,,,,,,,,,,,,,,,
7,2000-04-27 22:25:27+00:00,,196.09548912782748,214.1676710140797,,,,201.0145611627522,169.71626728935507,162.801859241371,170.69930571271425,190.43738569470028,193.4216613687862,200.923380332357,206.9949363491952,203.80698207202033
8,2000-07-16 22:24:35+00:00,171.8501350031414,175.91364533312566,185.50848140732023,183.48507170141573,170.94398867369148,169.0735471167543,173.5594612113054,166.20281752586885,159.5734472018513,143.94857896953914,,,,,
9,2000-08-01 22:24:18+00:00,186.32990723918192,185.70691159209835,203.08574913278605,188.12604187820438,179.27145923831773,175.53334758195402,178.75265603057957,172.04783990506738,171.06584976876871,173.61285317334216,173.73210331480277,177.42732944033554,179.0795869098383,,
10,2000-08-26 22:17:55+00:00,,,,,,,,,,,,,,,
11,2000-12-16 22:17:23+00:00,203.00048398267728,200.40997780844594,197.01062810087834,204.27602596479073,207.95253624323473,201.46014113527124,184.20794309076803,176.9722204257954,214.03322387677224,195.61862286029947,186.0737357155394,189.03989613003105,201.97063174415044,224.19673067103724,225.22364311959603
12,2001-02-18 22:17:22+00:00,173.4684806890832,175.0393987500746,181.61383760627015,187.55650392777665,182.79651876640767,186.444458977658,189.23327578829634,183.19258944236202,181.78786884281175,181.8686921145583,174.97945737601373,167.84700272693004,168.81528224934124,181.6659622441216,196.32239668177368
13,2001-02-25 22:23:29+00:00,168.1523817476443,173.33294910527948,191.02770899694815,181.3921241291902,182.93381432094475,181.7497567403964,182.1290854556953,171.44483471581418,170.563368589469,171.99527094817648,163.3674644708022,163.15902253139654,169.96403401264342,182.48842376703382,190.53643249758665
14,2001-06-10 22:16:35+00:00,,,,,,,,,,,,,,,
