,dates,nzd0491-0000,nzd0491-0001,nzd0491-0002,nzd0491-0003,nzd0491-0004,nzd0491-0005,nzd0491-0006,nzd0491-0007,nzd0491-0008,nzd0491-0009,nzd0491-0010,nzd0491-0011,nzd0491-0012,nzd0491-0013,nzd0491-0014
0,1999-10-02 22:26:11+00:00,,164.44568642052954,178.63014964240185,177.67490278025207,190.28142050808464,189.49377960911727,186.0156977021325,174.3072640267933,,,,,,,
1,1999-11-03 22:26:00+00:00,169.96976803388998,171.63966933999447,180.84029324834228,199.3990333749033,190.3131799795374,182.7083813117173,172.96982952321517,172.9464162165139,171.18099288442923,171.24103289346107,176.94807265054249,198.22542682746825,205.99407045327962,214.9986674544595,219.50262194545596
2,1999-11-19 22:25:59+00:00,174.20112844668398,176.51439755059639,189.65041673948522,193.2819936359343,191.10732641160845,182.2334295613478,177.84560297555356,179.90310920437386,177.32984057912736,175.4515418920411,195.15615817893422,198.25152522737298,208.29202898565475,213.2187918054582,221.44338892801423
3,1999-11-28 22:19:44+00:00,,,,,,,,,,,,,,,
4,1999-12-30 22:19:45+00:00,,,,,,,,,,,,,,,
5,2000-01-06 22:25:59+00:00,180.71158885531227,185.54204214031577,191.6039538210107,185.96550379558093,185.1267546928028,177.96621261446225,173.11022256649775,167.4326120313472,185.66624588799692,192.4116117169379,184.4488455023076,189.9853198390389,197.998133897175,196.97217919754408,225.03233668651777
6,2000-02-16 22:19:40+00:00,,,,,,,,,,,,,,,
7,2000-04-27 22:25:27+00:00,,192.58504029026585,210.65722217651808,,,,197.77414685115684,166.20581845179345,159.79290309488962,168.22134182737662,187.80454906652906,190.18124705719086,197.41293149479537,203.75452203759986,200.79802592553895
8,2000-07-16 22:24:35+00:00,179.6289697773737,184.340716338544,193.9355524127386,191.9121427068341,179.37105967910983,177.50061812217265,181.3382959855377,174.6298885312872,166.79665092078133,149.8970996792462,,,,,
9,2000-08-01 22:24:18+00:00,189.2084781426974,188.8253634042401,206.2042009449278,191.24449369034613,182.3899110504595,178.65179939409578,181.63122693409505,175.16629171720913,173.73880846489024,175.81411327603047,176.0709421739091,180.30590034385102,182.19803872198005,,
10,2000-08-26 22:17:55+00:00,,,,,,,,,,,,,,,
11,2000-12-16 22:17:23+00:00,191.67923797960552,188.14529463845153,184.74594493088392,192.01134279479632,195.68785307324032,189.19545796527683,172.88669708769626,164.707537255801,203.5206383024913,186.96119944618576,176.8752233380436,177.7186501269593,189.70594857415603,212.87548466796548,214.7110575453151
12,2001-02-18 22:17:22+00:00,180.3608632508268,182.50614652529686,189.0805853814924,195.0232517029989,190.26326654162992,193.91120675288025,196.12565835003994,190.65933721758427,188.1879383644308,187.1393376029505,180.5795182074304,174.73938528867365,176.28203002456348,188.5583448058652,202.72246620339274
13,2001-02-25 22:23:29+00:00,169.44936048740155,174.73800940668315,192.43276929835181,182.79718443059386,184.3388746223484,183.15481704180007,183.42606419545254,172.84989501721785,171.76770599067214,172.98707821975555,164.42125969685495,164.45600127115378,171.3690943140471,183.78540250679106,191.74076989878978
14,2001-06-10 22:16:35+00:00,,,,,,,,,,,,,,,
15,2001-09-05 22:21:44+00:00,188.55206941929663,183.72173708516831,188.18031937170431,193.056237141095,190.13855090570493,176.9432011200412,179.04372185125342,182.15440938550645,186.58997573850445,180.4061370959861,164.89688086572033,184.59651038936516,188.3442625283073,184.53566896878397,184.38454414389696
16,2001-10-23 22:21:25+00:00,191.2320825946196,194.1668161019713,195.1817530393021,188.9266149238543,195.9625268870774,201.88337494192444,207.32077282403864,185.9572203502997,179.53051319023754,189.07937841642828,196.6351702017922,187.24927949365065,189.76690589727724,202.87088435749084,219.2812726867314
17,2001-12-19 22:15:37+00:00,197.6566336954505,192.54870191633233,194.9933168161253,188.59246848383543,188.41751830553045,189.65385033448203,185.9537241366742,177.32880743300024,172.93918777573313,191.79849681274197,184.7323092606673,184.77380090672492,194.72549072652626,203.91661976310635,212.46818330612103
18,2002-01-27 22:21:58+00:00,201.179197146575,203.60262944861148,198.89969579821937,192.05918147650345,195.50722409002998,199.77230552622552,199.44326180062458,193.91800841531278,195.16714075371019,200.7565018296569,195.67812107177062,193.82413261825664,210.84403840964882,210.8024456952645,223.87012866518037
19,2002-02-12 22:22:03+00:00,193.17096824769456,190.0848084201884,186.7322086912031,185.80045105440962,187.82081804586383,185.59896743260782,193.58436743934,186.92671987904077,189.39952772913765,184.6708887637927,192.86637287893709,192.74495825162117,207.02193775162888,204.94266623821798,210.6424464848934
20,2002-03-09 22:15:53+00:00,191.69050459697564,191.96581471721842,187.26044671648074,190.98858708550011,184.1392435486722,188.82796137816035,195.64844202684125,185.93052340577725,182.90942493149387,181.71761846887378,186.7979660621914,188.00505775465317,186.85760128735456,192.103822443508,208.80029622204532
21,2002-04-01 22:21:54+00:00,194.6389060254633,193.1933297059212,198.36173303112798,193.80513954085365,178.25001900920415,203.18165444014215,203.38773573479364,201.14377686199515,187.7153179258136,183.73320907133845,188.90900499159767,194.5740234217097,188.14839085627477,185.4203169288427,203.64667828264106
22,2002-08-16 22:15:07+00:00,,,,,,,,,,,,,,,
23,2002-09-24 22:20:55+00:00,180.51540365014478,178.04199364473135,180.49535613159253,185.2796897749387,188.65020071378402,187.37247517554766,187.54901548514258,173.578919656827,166.92066454894535,165.4507990156268,170.86901652304368,171.3048152379017,169.49581412287372,168.16229916010442,178.92300551862812
24,2003-01-07 22:15:16+00:00,,,,,,,,,,,,,,,
25,2003-01-14 22:21:34+00:00,181.151987490818,184.97738903623616,185.65396611367407,187.54085509493675,189.83365694683232,190.77082435302108,204.5464805041554,202.23367725270043,179.9000017680746,173.73107508025407,173.67473219030182,181.6323847204897,175.94925721415726,170.82524312608376,182.70102098955203
26,2003-02-24 22:15:37+00:00,161.38694149185596,177.6815200351015,193.3717967328054,189.43746955157238,185.73818436354296,185.2961129363787,194.66948740358492,180.9523541940396,176.51724723161735,169.22915616855317,165.35169031579156,176.48673337757913,,,
27,2003-03-19 22:21:50+00:00,170.72081265741693,177.30919987943315,186.34639690919204,185.84665496795083,183.76871589621942,189.48944801115528,190.4401905858787,175.18918138613435,163.4920163351011,165.60778779641592,166.16142471579815,175.58348178987524,167.04962968974039,165.73461013111753,168.29535898594068
28,2003-03-28 22:15:38+00:00,,,,,,,,,,,,,,,
29,2003-05-22 22:21:49+00:00,165.80814878313123,175.3560643379377,185.3944214979628,186.7653161769883,185.75065523209756,196.0166973787237,206.32631768027883,197.28245995963576,179.20686525513096,180.0526081609119,179.5624179811412,152.75822657310067,,,
30,2003-08-10 22:21:32+00:00,172.51045335935075,172.709022807458,175.05606207633318,175.93384485990308,179.61171197379358,177.09698528174667,181.42666399012896,,,158.04515490224708,157.9551271937485,161.10170755336623,171.79512748540353,188.2238649804625,191.20415975054743
31,2003-08-11 22:03:51+00:00,174.00762071990732,181.0488877473063,180.52948728957426,183.06401254486707,185.9857601616958,186.14325469779914,194.3251108772454,188.3948064906526,182.83171190176995,175.44182577524563,174.47908807582772,184.46630426211493,177.15320504113188,176.95687527726113,150.3833681898672
32,2003-11-14 22:21:43+00:00,,,,164.71414922001102,163.50272672129302,164.84087070687764,177.877248787961,171.4591879689052,168.43538956766767,176.20680047442335,173.78449636942344,172.5620761775686,179.64064606217767,195.66909964401214,209.06349611228333
33,2003-11-30 22:21:48+00:00,164.33710436847758,160.04490254185407,,,,,167.8985376365705,159.7181200149148,,,,,,,
34,2003-12-08 22:11:39+00:00,172.97826995352395,173.60986120804813,187.52446804628354,187.84934863547844,191.16076989260694,195.73570609710052,196.81184457753474,193.1510339374084,189.32884871351567,179.7196712582099,170.75080526608946,189.39399757640396,203.24315938417428,201.904946476228,214.79559028520194
35,2003-12-09 22:15:42+00:00,164.1651979527698,165.48508644158323,181.0124093796917,189.3768268043078,,,,,,,,190.09497983597376,205.94477514679684,209.19435923077037,222.13687241569872
36,2003-12-16 22:21:56+00:00,161.32942243235834,163.85088653119627,170.7415484020873,181.29754600037705,,,,171.09511245730914,168.00044237605505,174.6378748063088,182.53277938089693,192.8272301103121,199.26847870122918,203.0292134731561,211.1462034724605
37,2004-01-18 22:05:45+00:00,176.714018201953,185.25654683148448,181.81727433183633,182.0462707633022,184.4425763331768,193.24258698646742,179.22530557040562,170.72289983071656,172.69886283368027,184.99189472411305,188.18085448733714,188.56479859651296,201.86784978404552,206.56738735979752,203.54579456101806
38,2004-02-26 22:12:08+00:00,171.33732118756072,174.0142278105754,184.16246120593516,184.63990004129778,193.92911086953347,189.21378042046035,179.15325886893876,184.1382389342587,193.86641443458592,207.23582766199934,204.92040318285322,203.357732451023,196.6169841274163,176.15258663546348,177.245879590279
39,2004-03-05 22:22:20+00:00,153.79363014112454,158.66501606088028,161.29075589216998,166.80849662542647,176.56537614558277,172.34613279190302,162.3483782171276,,,,168.70196747615103,174.93609964007973,171.45603178782136,161.9859836446175,160.08141395409868
40,2004-03-29 22:12:17+00:00,171.46938629995526,162.80742110810198,170.74722717828166,180.22751140176092,184.65950610569044,175.81040881187724,166.55273219094425,173.0288549720818,202.40966991568624,205.32355966313224,194.43346031291276,189.88456911755878,188.05221338861142,187.09105436975375,198.44716302556625
