,dates,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003
0,1999-09-04 22:00:09+00:00,138.37443771235965,131.1855086285772,,165.02546691134035
1,1999-09-20 22:00:08+00:00,130.05932802157557,121.5955762406422,,161.29044565816673
2,1999-10-22 22:00:04+00:00,138.97890202427644,129.25290553528663,,154.0940031706223
3,1999-12-09 22:00:09+00:00,144.7063165267698,133.29504326090225,,162.40692385076625
4,1999-12-25 22:00:04+00:00,137.89099143557218,126.63507764131215,130.56861010175442,169.9663285774157
5,2000-01-26 22:00:02+00:00,144.16167117269075,136.3965555284944,,175.89972464702004
6,2000-02-11 21:59:57+00:00,144.10022101581757,139.8897683142475,,172.24112292603292
7,2000-02-27 21:59:52+00:00,146.49961867100515,143.91548086425803,147.48260063687943,169.12459314011116
8,2000-03-14 21:59:47+00:00,,,,
9,2000-03-30 21:59:45+00:00,147.52416633383072,137.8058645556218,142.1613108912396,165.22877398833828
10,2000-04-15 21:59:31+00:00,145.41753433033637,135.35480195408954,143.21621826485273,154.01913325017074
11,2000-05-01 21:59:30+00:00,156.27937571076257,143.37587327557927,156.40783967219647,172.19719157498454
12,2000-05-17 21:59:19+00:00,,121.21345508720623,137.1344101443575,155.52153268044012
13,2000-06-02 21:59:07+00:00,119.69481822380871,113.13491745024527,,153.27524209583058
14,2000-06-18 21:59:03+00:00,,,,
15,2000-08-05 21:58:20+00:00,142.09744302059354,135.1757122953869,,175.46131605464677
16,2000-09-22 21:57:41+00:00,152.8896630621206,137.49787327578645,,
17,2000-10-08 21:57:36+00:00,114.43386752856688,109.27125432558915,,140.52971849255752
18,2000-10-24 21:57:29+00:00,118.83101692064608,111.04236698792738,132.6754696559991,153.19057925150736
19,2000-11-25 21:57:34+00:00,141.65316378438808,129.3557201210335,138.76682822161996,154.53150179339292
20,2000-12-11 21:57:36+00:00,,125.54430275028469,,151.74355423390404
21,2001-02-13 21:57:39+00:00,152.4033087406879,144.68559007305484,,164.9561421766698
22,2001-05-20 21:57:04+00:00,135.54078170070142,,153.05256475276076,173.02819585266033
23,2001-06-05 21:56:52+00:00,125.68801294749487,119.6366190952212,135.04193318003934,155.88478089632594
24,2001-07-07 21:56:36+00:00,,,,
25,2001-08-08 21:56:12+00:00,139.40037139592434,136.19649806025137,,169.4770978887402
26,2001-08-24 21:56:00+00:00,138.70787555523998,129.69333383534607,137.2297160375818,164.12124824754844
27,2001-09-25 21:55:40+00:00,148.92336256820505,136.66560222583695,,166.44736086393738
28,2001-10-11 21:55:21+00:00,126.82215384431758,118.2938048396794,,154.42979114685124
29,2001-12-14 21:55:53+00:00,138.15324100713121,130.79775939000203,,153.98862997785616
30,2001-12-30 21:55:49+00:00,138.51021571816145,134.37186400925992,138.3119684804594,156.9110778879322
31,2002-01-31 21:56:02+00:00,125.18662003761615,103.71363934185905,110.32642853899175,131.6553497916629
32,2002-03-04 21:56:09+00:00,136.12909096328542,135.86671670868242,136.84219107942536,174.5502363146931
33,2002-05-07 21:56:03+00:00,120.92193460812432,,,157.65004616326652
34,2002-06-24 21:55:40+00:00,,126.01472633422237,139.34272569391166,169.19179233737643
35,2002-07-10 21:55:37+00:00,,,,
36,2002-08-11 21:55:24+00:00,131.40767681200515,130.7769983312767,,164.5779208877268
37,2002-08-27 21:55:12+00:00,,,,
38,2002-09-12 21:55:07+00:00,158.23164446312086,144.19297015926807,,176.8965553423864
39,2002-10-14 21:54:55+00:00,136.5445808255339,126.40430811265391,,157.41660872638923
40,2002-10-30 21:55:01+00:00,141.86414921031138,137.17576500264295,,167.48655933036068
41,2003-01-02 21:55:34+00:00,146.79456601092318,136.75119673182536,149.52849172503787,168.17958763058996
42,2003-01-18 21:55:42+00:00,142.4842563104058,138.4583212725878,140.41448572961923,157.3023516921256
43,2003-02-19 21:55:54+00:00,,136.02875295219204,,167.67379746228113
44,2003-03-23 21:55:52+00:00,136.17624115966203,122.34072531119796,132.7842221431672,166.28405431310617
45,2003-04-08 21:55:59+00:00,128.7533990167892,122.67930972963352,,151.4938262839803
46,2003-04-24 21:55:58+00:00,118.39852715471797,110.76966856513991,127.3967902650062,154.85956420938007
47,2003-07-21 21:43:45+00:00,113.02483436718641,109.07051086171363,,168.2691950393176
48,2003-07-29 21:55:41+00:00,118.112798607086,109.83640595249251,,154.66087108512272
49,2003-08-06 21:44:03+00:00,124.09189699855459,115.35787599487304,,155.59742455266064
50,2003-08-30 21:55:34+00:00,,,133.617769571264,156.39935209725417
51,2003-10-17 21:55:27+00:00,,,,171.42561463503773
52,2003-10-18 21:39:00+00:00,,,,
53,2003-11-18 21:55:51+00:00,144.03765439496945,138.6685559792952,,
54,2003-12-04 21:55:54+00:00,,,136.2744625648075,156.86121352640595
55,2003-12-12 21:45:46+00:00,138.1404753595012,,162.5035581174204,181.02928752440974
56,2003-12-20 21:56:04+00:00,,,137.39301238448368,155.36299295894673
57,2003-12-28 21:45:57+00:00,143.67898279128158,125.78039571900032,,183.65893350924745
58,2004-03-09 21:56:27+00:00,151.34151727362388,136.8669516805761,,166.1689276707569
59,2004-04-02 21:46:30+00:00,145.89589889245408,136.28936150372064,,152.63402375059064
60,2004-04-10 21:56:26+00:00,137.651496256465,128.77990215547885,137.29503125601062,163.57421285027792
61,2004-04-26 21:56:22+00:00,,123.9092576087228,,
62,2004-05-04 21:47:27+00:00,127.0167110772245,121.23702026399249,134.84432638805555,155.20337344774785
63,2004-05-12 21:56:25+00:00,122.00214283853164,118.38526124575503,129.35701425420734,165.78127140251084
64,2004-06-05 21:48:24+00:00,135.28814308676104,,,167.93074337130574
65,2004-07-07 21:49:21+00:00,122.69804075098442,,147.92495806191533,176.22765080340662
66,2004-07-31 21:56:03+00:00,,,,153.06983254573325
67,2004-08-24 21:50:29+00:00,117.57570405908746,113.12583586628787,,151.22673219070916
68,2004-09-18 21:44:58+00:00,115.38788901804887,118.62185872095097,134.99503767320513,195.80024570451633
69,2004-09-25 21:51:19+00:00,145.11012823392218,135.3472090291471,146.71131056855742,169.09571439806192
70,2004-10-19 21:55:55+00:00,141.66184415399997,131.28821755378164,,
71,2004-10-20 21:45:40+00:00,,,,
72,2004-10-27 21:51:59+00:00,120.57423807752122,107.47145372476851,134.2022139132617,155.07569442640022
73,2004-11-04 21:56:07+00:00,150.82015472993666,,152.94172015809949,179.63083878607182
74,2004-11-05 21:45:59+00:00,158.86955566710432,,,
75,2004-11-12 21:52:15+00:00,148.98125173322657,145.77216902294066,152.19724886968982,174.14315200462923
76,2004-11-20 21:56:13+00:00,137.3090091405261,139.60235444590708,,168.8149981171855
77,2004-12-14 21:52:54+00:00,103.47135519496724,96.87052318500504,,131.10589123672696
78,2005-01-08 21:47:04+00:00,,,,
79,2005-01-15 21:53:21+00:00,142.65115608152982,132.28916719785397,154.51575218890423,191.4928301771846
80,2005-02-08 21:56:46+00:00,132.89774517369935,123.1535130295935,132.42225363223554,153.34917293260256
81,2005-02-24 21:56:53+00:00,126.48476168995819,122.04311439508004,,157.20964566198532
82,2005-03-04 21:54:04+00:00,148.19318732409764,141.58298940404916,152.54280116073153,168.3941593258116
83,2005-03-12 21:56:56+00:00,142.47711233414978,135.41178136591475,,165.08676286081814
84,2005-03-13 21:47:59+00:00,,,152.91982397197432,
85,2005-04-05 21:54:19+00:00,140.83979636150644,,141.48554043762113,163.74252551814118
86,2005-04-21 21:54:22+00:00,143.48545690274577,142.4792835292969,151.5164652153006,170.02852233219858
87,2005-05-23 21:54:36+00:00,,132.57405689956693,135.60272418068428,155.83103035496424
88,2005-05-31 21:56:47+00:00,122.63761901585507,127.41564401540217,,167.56222463416623
89,2005-06-08 21:54:44+00:00,121.36701455179906,115.89040723337787,129.05775863857872,163.89050699105243
90,2005-07-10 21:54:55+00:00,131.19934474109633,134.4688811546115,150.31087944082145,185.86833155462188
91,2005-08-03 21:56:37+00:00,,132.55289655631395,139.12442025147865,170.29719830353486
92,2005-08-20 21:49:06+00:00,113.50531760429752,,139.41188658651953,
93,2005-08-27 21:55:20+00:00,130.08361638982154,114.96108429641795,,149.58794919390385
94,2005-09-20 21:56:18+00:00,120.66011313161894,114.07176365640846,,147.9605989451919
95,2005-09-28 21:55:20+00:00,140.62840173186584,130.99656308602118,139.04525548494934,161.17148936024645
96,2005-10-07 21:49:06+00:00,,,,
97,2005-10-22 21:56:27+00:00,,129.57261299432295,132.1719863281823,155.20469389972925
98,2005-11-07 21:56:39+00:00,158.83142575662015,150.86247564346795,149.55678060972144,
99,2005-11-08 21:49:16+00:00,,,133.82571167501936,183.34054943071598
100,2005-11-15 21:55:38+00:00,124.22234788914483,119.59264236245903,139.66062815588882,154.15539830888338
101,2005-12-25 21:56:55+00:00,144.40111579247994,137.47404698363655,145.4231455645826,167.30267078418788
102,2006-01-10 21:57:04+00:00,,129.18196229738905,137.71399808341087,156.0410944201734
103,2006-02-03 21:57:30+00:00,154.69753047954887,176.82952531736836,151.30362700371273,157.5833709866453
104,2006-02-11 21:57:16+00:00,126.5217110202297,123.85889138076891,,154.9466756185485
105,2006-02-19 21:57:51+00:00,136.91083408837358,127.57762107535932,,166.97118615587286
106,2006-02-27 21:57:19+00:00,,,,
107,2006-03-07 21:58:11+00:00,,135.18283899174713,,167.11655429405954
108,2006-03-15 21:57:19+00:00,145.99231022969116,134.62328688562914,,161.12998244673247
109,2006-03-31 21:57:18+00:00,144.38902314154402,132.38785632731683,,156.48402102304837
110,2006-04-17 21:52:46+00:00,,,,
111,2006-05-02 21:57:17+00:00,140.06766670979647,140.98281702828496,,
112,2006-06-19 21:57:12+00:00,126.74727648913239,125.83012992641217,,169.4833096703428
113,2006-06-27 22:00:00+00:00,119.14680250280456,112.71980648754153,124.90786797099855,160.87937398282455
114,2006-07-13 22:00:14+00:00,111.53969900927224,105.99133409221223,,163.84553304468858
115,2006-07-21 21:56:57+00:00,,,,
116,2006-08-22 21:56:53+00:00,,,,153.45316099033647
117,2006-09-15 22:01:03+00:00,111.6726900911559,113.03630793805334,,136.71364803874505
118,2006-10-09 21:56:36+00:00,148.4419139300097,141.48563930275512,147.3018111403189,
119,2006-10-10 21:55:08+00:00,,,143.6511497640939,
120,2006-10-17 22:01:23+00:00,122.51337929825938,114.62591000350807,,156.43514407464653
121,2006-10-25 21:56:53+00:00,148.37261164566772,,,
122,2006-11-02 22:01:32+00:00,154.51949914080868,143.89544801175506,154.58958812579104,175.4076648694144
123,2006-11-10 21:57:06+00:00,152.06098318770228,140.71503664107314,,
124,2006-11-11 21:55:26+00:00,155.1329623084452,,153.02041395346026,179.00906003176064
125,2006-12-12 21:57:23+00:00,139.52433183843365,133.05259196071773,,172.40247723857132
126,2006-12-28 21:57:26+00:00,,133.98093422383,144.06297531971418,170.32167391757054
127,2007-01-05 22:02:04+00:00,,131.235754663633,,161.82505607113208
128,2007-01-14 21:55:56+00:00,110.10096940349577,125.73964522648329,146.83055746726293,
129,2007-01-21 22:02:09+00:00,136.6219785090451,132.5877470669708,,165.62515791302798
130,2007-01-29 21:57:33+00:00,146.29350550320922,129.33389489258087,,157.74617662929887
131,2007-01-30 21:56:00+00:00,108.07420891165705,114.83889597203293,143.7289444198138,
132,2007-02-06 22:02:12+00:00,139.30017895878274,117.56578369046089,,152.97959782564376
133,2007-02-14 21:57:39+00:00,,119.29010266143707,,
134,2007-03-18 21:57:45+00:00,,,142.52414998150456,
135,2007-04-19 21:57:43+00:00,158.78725490464984,150.43996014138506,,
136,2007-06-06 21:57:29+00:00,,,158.07963323402873,236.79368333046935
137,2007-07-08 21:57:27+00:00,,,,
138,2007-08-25 21:57:11+00:00,165.79843341032256,161.37707603570934,167.20995717492016,197.60713085812827
139,2007-09-10 21:57:03+00:00,144.83942403368508,,158.34950711029498,174.54037649877026
140,2007-09-26 21:56:59+00:00,121.26771706054664,112.72784688953156,,151.7881501521359
141,2007-10-12 21:56:59+00:00,169.5097225447736,154.09582551435722,157.93464856831986,180.62069612269366
142,2007-10-28 21:57:10+00:00,149.0848300865195,143.9085691621863,147.44561075118267,184.52684034032723
143,2007-11-06 21:51:05+00:00,,,,
144,2007-11-22 21:51:13+00:00,,148.46391101615853,169.36246905522802,
145,2007-12-15 21:57:32+00:00,184.1446100086652,161.29558070572244,162.0999201555246,195.41762911731914
146,2007-12-31 21:57:34+00:00,,,177.7747652706969,209.3017568182265
