,dates,per0197-0000,per0197-0001,per0197-0002,per0197-0003,per0197-0004,per0197-0005,per0197-0006,per0197-0007,per0197-0008,per0197-0009,per0197-0010,per0197-0011,per0197-0012,per0197-0013,per0197-0014,per0197-0015,per0197-0016
0,1984-05-08 14:32:57+00:00,163.59846375618974,155.8125527878934,171.20746938374393,179.32045256481766,181.0444116322181,184.7893407152414,179.2973148012299,171.55764049671524,167.15085857338266,185.0115959024185,195.91696637701264,185.05657192396617,170.04283088619292,165.37628776980154,177.1219285034499,177.46207701925672,169.25071055515764
1,1985-03-24 14:35:57+00:00,173.53708678007416,155.9218931701418,166.7814902236304,181.51335030068904,166.07838153456476,171.58256413715492,192.21213449059542,170.1294200579805,179.19069604147148,198.79348105702078,189.72229601980067,166.12922784103299,180.75603162190345,205.70150624787763,197.9282198093334,193.1504233132845,171.30036428284114
2,1985-04-09 14:35:54+00:00,172.46092913271997,156.77635945520754,165.75430144720383,193.41730035725143,173.87161001786723,169.96415978012578,194.97129812194083,180.20788723605318,184.67307975277032,203.8626253394827,194.8594341051133,161.56005383949474,157.7642936734232,191.44158605259508,200.6964449267117,186.54697430153556,171.68189830256716
3,1987-11-09 14:33:31+00:00,171.21871767972615,179.58340805313176,181.84663254697568,179.62821928889306,161.17802509153265,171.383141224371,196.403024634759,178.4075951684878,172.6194781825802,185.45960812967792,189.4495259599784,182.1835498052123,164.80787606717357,155.42615483434807,185.9866491460502,185.08203011284374,173.83093195959069
4,1988-03-16 14:35:30+00:00,178.61837415515257,181.0176460146109,172.78537488967447,162.2037427149359,149.17367242616743,151.58417149353343,193.0339578505464,195.82097708951613,177.46972088915993,187.98217498181504,176.99462487904458,185.630036949416,196.00864066411228,175.19015360320574,165.92175791402676,191.147484378855,178.82177011304674
5,1988-04-17 14:35:41+00:00,168.3897178231527,175.4303668995777,182.92237316815113,183.8229910697718,160.83954946933392,158.61800818267005,190.26994423381123,186.09163633000153,183.01594542488758,189.60585220115473,180.0005033290954,196.75585214121048,199.6162029449945,167.97908997267038,174.43622533445117,188.60179330438223,179.17024590039546
6,1988-05-03 14:35:49+00:00,167.4422808941039,182.5643403807669,185.63591944399764,178.85985388449285,160.14107169063416,163.64152650387305,184.26306690990162,180.8102106964105,205.04425136824406,186.09916667714722,173.54068352578582,202.81721271121592,185.26389684911578,167.43181254951068,190.09718742187744,182.1618410997316,178.0676889469648
7,1988-05-19 14:35:59+00:00,163.86867608910245,179.01971536423983,187.96876876064752,185.33825238089076,169.43509695319466,171.83225932035896,188.54594490062215,194.6092135798965,212.56700360786556,178.37695531629313,170.65703621098385,204.23606140370012,175.82855413826337,173.59446163743948,193.18820310479572,182.72875531539032,172.8060184904402
8,1988-06-04 14:36:05+00:00,155.72945430863078,175.97733934530498,181.35089694756482,190.83413419397732,160.55025998778848,164.3978591834237,191.39667614036247,204.0866889055369,198.8272294287672,168.90160553573742,170.2325707230131,198.72591577781418,164.96415079779587,164.8590438777822,186.7522676471602,180.7999948572468,166.95269406369866
9,1988-07-22 14:36:16+00:00,164.68222076271437,173.63530360977583,181.89765276966136,161.34220600645438,140.23258343514658,167.63781052196083,181.60120704660082,173.0291728377764,189.93229703149547,179.659037412423,159.91352687380277,185.68385008678007,177.16862504874007,161.83380602403832,191.5762009555572,189.71999560212382,166.3047550398807
10,1988-10-10 14:36:09+00:00,161.7116146629768,151.60773393345377,155.18620839068066,158.56995408264126,160.69573777371065,162.59773300134782,162.6302399986133,168.89623561257088,165.83573658886593,177.55842141468608,173.31813838635614,169.63749580526726,176.6873861803888,176.59654352664708,180.31825386468105,193.8548509372438,171.74786274622284
11,1988-10-26 14:36:07+00:00,172.37233561670627,157.33315982040253,164.75104250651907,175.14505967351278,178.1738535914317,168.74695084219977,165.71312879745983,174.97454865466148,172.88969328811933,178.22596627722103,171.6280410741544,168.89199965661567,191.88333867904907,178.6963508525117,185.7910399528908,197.39312048451393,171.50973256010403
