,dates,mex0206-0000,mex0206-0001,mex0206-0002,mex0206-0003,mex0206-0004,mex0206-0005,mex0206-0006,mex0206-0007,mex0206-0008,mex0206-0009,mex0206-0010,mex0206-0011,mex0206-0012,mex0206-0013,mex0206-0014,mex0206-0015,mex0206-0016,mex0206-0017,mex0206-0018,mex0206-0019,mex0206-0020,mex0206-0021,mex0206-0022,mex0206-0023,mex0206-0024,mex0206-0025,mex0206-0026,mex0206-0027,mex0206-0028,mex0206-0029,mex0206-0030,mex0206-0031,mex0206-0032,mex0206-0033,mex0206-0034,mex0206-0035,mex0206-0036,mex0206-0037,mex0206-0038,mex0206-0039,mex0206-0040,mex0206-0041,mex0206-0042,mex0206-0043,mex0206-0044,mex0206-0045,mex0206-0046,mex0206-0047,mex0206-0048,mex0206-0049,mex0206-0050,mex0206-0051,mex0206-0052,mex0206-0053,mex0206-0054,mex0206-0055,mex0206-0056,mex0206-0057,mex0206-0058,mex0206-0059,mex0206-0060,mex0206-0061,mex0206-0062,mex0206-0063,mex0206-0064,mex0206-0065,mex0206-0066,mex0206-0067,mex0206-0068,mex0206-0069,mex0206-0070,mex0206-0071,mex0206-0072,mex0206-0073,mex0206-0074,mex0206-0075,mex0206-0076,mex0206-0077,mex0206-0078,mex0206-0079,mex0206-0080,mex0206-0081,mex0206-0082,mex0206-0083,mex0206-0084,mex0206-0085,mex0206-0086,mex0206-0087,mex0206-0088,mex0206-0089,mex0206-0090,mex0206-0091,mex0206-0092,mex0206-0093,mex0206-0094,mex0206-0095,mex0206-0096,mex0206-0097,mex0206-0098,mex0206-0099,mex0206-0100,mex0206-0101,mex0206-0102,mex0206-0103,mex0206-0104,mex0206-0105,mex0206-0106,mex0206-0107,mex0206-0108,mex0206-0109,mex0206-0110,mex0206-0111,mex0206-0112,mex0206-0113,mex0206-0114,mex0206-0115,mex0206-0116,mex0206-0117,mex0206-0118,mex0206-0119,mex0206-0120,mex0206-0121,mex0206-0122,mex0206-0123,mex0206-0124,mex0206-0125,mex0206-0126,mex0206-0127,mex0206-0128,mex0206-0129,mex0206-0130,mex0206-0131,mex0206-0132,mex0206-0133,mex0206-0134,mex0206-0135,mex0206-0136,mex0206-0137,mex0206-0138,mex0206-0139,mex0206-0140,mex0206-0141,mex0206-0142,mex0206-0143,mex0206-0144
0,1985-09-26 16:41:31+00:00,205.79846136143556,216.695409997027,224.64647328127504,222.62435387359744,209.61198069272814,218.13001694314443,217.1628616785106,212.33164556576318,212.72445146550328,216.89259663259736,208.66086722481722,205.73266118210412,201.957212840406,201.52170230717113,205.97041189528647,204.42984613846517,204.96521059036235,211.06049657213617,202.61994752340962,208.3533119897382,203.5541738485207,207.343076129763,202.77326759338433,202.02009642465015,200.74926613044317,205.3245403204933,205.44513130243732,203.62714694081535,211.05703360681073,212.12603781226787,207.41557532978948,210.38211658604254,216.87690772990464,213.39122822384408,212.27303630209892,212.13995068678355,212.70642900607874,210.5212087821571,,207.57586398385519,211.73412438815777,206.86046598411113,209.84467113950924,212.31908251707466,217.76792718362367,222.46127149015172,230.58412400095875,,,,,,,203.76960569145368,,,,,,,,,,,,,219.05841207813668,,,,,,,,,,,,,,,,242.76465680479393,,,,,,,,,,232.8575016227085,,231.05550744348216,,226.40592100456115,,228.43973932751365,225.5809078060992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5559725326281,217.73456724932672,222.46720382087733,224.13159579953657,,222.2818788499454,212.382612805339,203.8066508341446,214.58938178748593,219.48021221470412,216.53997304532126,212.36534688359976,212.03547968414682
1,1986-04-06 16:38:23+00:00,224.0988021747193,227.78711073281022,232.16320783586457,234.92587707079454,234.05699378958846,235.26665135096124,225.56443058240396,222.15233860299406,219.0832778475581,221.35173571719486,222.5987018414227,234.491487391773,226.66624369796114,227.56270520953112,227.92376878554347,229.32657632803313,230.9025851858296,224.20307625200394,229.19183823580238,226.11260468698228,228.04256207275063,227.40439073811777,224.7043221580353,225.74038529795783,224.55504906932856,226.14611069759434,225.53877652936114,232.88913385909132,238.05306491413373,236.88859558962085,234.79913514549966,238.8927710924974,233.59504936712403,233.2410548097153,243.83093286921513,244.4860743088926,247.8704849108209,240.8127897771962,242.2117525808696,240.38608927143403,236.90351561079774,244.0296372324284,244.07884344306777,249.95273303559233,253.63502786437618,256.5215056588339,258.92956929485445,264.7230670498102,260.88224579291375,260.28251818831274,252.4155883759284,249.6149820803066,250.43599568435704,240.89523837566506,243.83226723885366,241.48640242382464,240.1807765925182,242.6304675137721,240.66312154935656,245.82761157022577,242.5974991855271,249.1453797668991,250.44701069011006,252.22441808867038,253.3115412980388,252.70890647207204,253.28457649421313,260.8485988992858,255.19980727656838,257.5055388162631,265.6645350780912,264.83967874396706,267.7776444612805,264.34115983136047,263.87902474179884,267.2427086321589,270.3378534988323,270.91569161907717,266.1316004938474,271.76478460065533,272.2061213145672,272.2380519387252,274.93200310891507,283.62776906303077,286.07999644633827,281.5678492736613,270.04038236875624,267.4384638550312,270.2142377342501,272.7440197432839,272.0348238416754,273.8220897587422,267.8794238584711,267.5499645595402,263.05683573930986,262.5057822020081,259.539845839053,263.405480065616,263.00272430744343,262.0147020707351,272.8204442590281,272.18402179428557,274.26314490682967,270.9445619811064,274.18412575708527,273.03215475211175,270.5751796282277,267.85998414225537,264.0776489424391,274.0218297471239,268.7638095822502,269.4701141107973,267.04153678636374,271.0771356161173,276.8084143404264,274.7588500635019,276.41503172339594,272.4861985067628,277.8728403169828,274.7813560360018,272.5679212610376,270.0875838487439,273.93885656339876,272.7729187749089,267.3059475328717,271.39747452030457,273.71908707696275,272.73862538241985,261.6967479973956,259.25348140030775,261.534363784316,258.6101342761556,253.25680634956882,244.21230523389124,258.8211421426094,257.19736433118464,267.2675311349262,256.49380649830334,247.0632786437999,241.97617240264373,240.13363721195097,243.68918189162966,242.74269233272557,236.04440000228092,242.21062483012588
2,1986-04-22 16:37:37+00:00,232.43870807657456,235.6026251341296,240.10443410150538,245.5474553302526,239.36231474422107,241.083226818976,232.0849665475071,227.1505568368796,232.39058891892776,225.8866911351005,234.2660488840289,234.2897453313402,234.62109942602245,231.12198352252378,231.92266413757562,228.69482433667343,229.5989399674216,230.21793770545167,227.33520350938866,228.6689610938394,226.60510519515424,228.47829248486525,227.1029004506826,224.29167477579546,229.65554897809193,224.99495930255432,228.24817151529584,235.81825657516185,241.7806096817802,234.46159587975637,235.75873962264242,237.93749863006832,236.9798639542857,239.4647250713728,243.4670240322346,248.68457160301486,243.98417862455483,244.50439971482072,245.40423650666722,244.58749078739237,244.40089073416914,242.7658252897627,246.47090738521212,251.9491060013176,263.7349148723129,262.5144313589707,263.45548104393816,261.40810918703744,264.4121268747205,262.4884436358552,256.83874523178656,254.70352608228825,248.1788701924781,250.73290184016548,245.52792475032996,246.95418426936516,248.13207164666252,247.35035507957826,247.03460771054034,245.33873142358465,250.8352973563594,247.56522481115366,252.17529593201544,255.1338021107972,258.42572116695794,257.0545376521891,259.9259882466281,262.9545770755404,260.8728767423325,263.4987378181622,263.5171208067836,268.1635588342011,268.44893595445535,268.8908152587327,269.46367166975267,272.4479961101172,274.73305765545945,272.4991741456968,276.1314512389915,270.460199383779,273.1752310016339,280.5135519193516,284.5856096714666,288.50103556877644,288.5751592252832,280.94144757071894,270.93485385440323,273.2596694810069,276.61547858119684,273.6103548675562,282.92670214364347,274.5793347248444,275.2884804267774,272.7127566318163,273.34489951659134,267.6595784674772,271.42782006424784,267.0090630340152,265.5611665391713,272.3688065869449,274.3660012122126,279.9665609761506,278.8808315725688,280.92734498616494,277.2406229948914,277.61598749628894,275.6237357056109,271.5985842376299,277.3533158739375,276.76231086285736,276.39095617789576,271.91148831839774,276.92317511739583,278.6328953067086,275.04334220238763,280.4917550351966,277.5205042479944,285.1224054567006,278.9501123986092,280.1321005389161,279.3815147218347,277.5587175259659,279.4537890911912,275.6551188048329,273.8206264526097,272.01953673467915,278.28323585187275,272.7435180568186,263.03819712916857,265.8834263742797,266.20363795956695,261.4921153066094,250.3919203060533,259.82115951110666,262.1528304634163,262.4841515124198,258.28260139830445,253.93103361921123,242.16842320468479,235.05510847984607,246.15117270380452,244.11294642777315,239.43284419159232,240.7383121224008,243.96013513687072
3,1987-02-20 16:33:22+00:00,218.77459802915854,211.04896450833766,211.19280449413938,213.2959706159337,229.10220615059004,222.91902652537468,231.2842356683315,227.0487241264359,221.84129808986967,235.19297596357183,228.91772924562719,229.8438295078489,228.68707459702753,223.86802270301084,226.2375331988109,226.28325071630397,225.0281333287305,229.78105555985556,230.02893005425338,226.73787365845345,228.69490591826462,225.27207728198118,227.57062177560593,223.58009327258895,227.17286851654072,229.21835991380345,221.34733116434424,226.20138463554608,228.9040819689058,232.9005167014859,231.0806496117695,229.0127511277999,225.79430468934922,235.26673889311917,236.84775563714754,227.8353367455925,227.1877016520977,229.08481885586295,231.24949285861334,225.90967414256187,231.15869422220425,232.77477008137134,238.45969093305902,239.1724258168398,246.59712810467198,253.22923611673062,251.92654600466423,251.8553821179821,244.72545167877527,243.44303006170392,236.32673502119826,239.28065558567866,226.09557671573387,221.14855932354536,220.63951185938436,229.27668336912788,226.43127103653308,218.23048843094205,222.9958376501502,225.70051499889402,230.51098185370066,227.57671949938356,232.99269210735355,232.25879939275754,235.23376309779314,236.0583898074563,234.0922664877738,232.57129575579012,228.04107560725734,232.7563498295815,233.76982573635036,242.47855047674082,238.47827919914,235.32479383615535,242.80295447334214,238.8034484712065,241.75057888617178,239.3465239817574,243.5088343674787,246.10881748276248,254.18402346738435,254.58378577176313,265.24128882126104,263.3756507382105,261.1449041242834,258.8240755357924,243.1763425452325,251.91176833249003,252.22522279924033,256.09508177922515,254.16707260278065,249.9671307623655,252.2178627792932,252.57004812739467,253.72347173126502,251.97905207392975,253.00740764920107,250.16465410954888,253.85517009732632,249.61643274775832,246.84591852922654,249.7426444161633,251.27536760747574,258.514176284816,250.75851295279153,249.27747392823142,245.00742895562146,252.33687106973096,248.4637547433551,245.10758680112178,246.7336172914163,245.75504788703307,254.8177230078345,253.50134050151695,251.92702323065748,251.32171230414968,251.72966093669572,246.1288014049794,246.67255944055935,241.34756304228964,244.3647490532989,246.88031866148708,243.40546056624453,242.16581985199014,240.57970003284632,245.25804718660387,243.34409009707107,244.78804521268714,234.15953040836385,245.04648134380665,243.29128016854946,239.89889107153488,237.0260176627543,232.49632923593913,235.6571517017661,233.05622997294938,237.70493633935345,234.20869577220748,225.22960540994026,228.16716949181784,224.80036267369542,224.8151776570661,216.3440658565318,223.41108947102342,220.08312586271055
4,1987-09-16 16:39:15+00:00,201.12607259198614,201.23317632885238,203.2973190264243,219.7317535484548,220.19373926113894,213.99701507544972,213.7913937699828,212.068479111739,214.7025304885621,218.37277004022474,218.35312874433117,218.09708557775437,208.380872637148,209.64849430467046,205.16503904338606,208.67397788172738,213.6021852208114,218.05929452892664,214.66096878610693,212.26179660539316,210.7875918892265,205.644961467739,206.31021148679693,203.54978953508956,203.71720083350147,215.97335986888794,221.70963163641463,222.3633022394477,217.96843471253894,215.36575220650644,193.6199002935991,,214.1094432182307,208.48728550210842,211.59168218917083,209.50088617822917,204.1684646495443,203.8696066147867,208.55777556180547,219.730213456206,211.6132445048603,207.75225174898415,207.17160800099174,224.9885144956824,235.50190504518437,236.9868200956159,219.51190815437675,233.95125957485857,221.4876278391366,218.8856711085235,222.31995617504663,,,195.67231910131468,210.7481192506775,213.5102230229748,197.9223106259386,205.53910791509736,197.67136063471116,201.5677304025398,,196.73396805107842,206.49648099314868,208.2166589539668,209.54145392396597,219.94397574666368,203.04101569328012,212.02488103114624,198.78485358702503,202.07291736874274,202.42695214773457,204.74846132923278,214.65723381747299,210.4144224697009,,,,,,210.47330569024388,225.96500309552553,,,,,214.13288434760514,214.85245717199768,210.90574132169007,212.6161596324566,,217.947685597904,,213.7520574930336,,,,,,,,,,,217.63394243544275,203.69966483200608,,210.2868073232284,,210.28849049308585,,,,,,,,,,,,,,,,214.1812337409796,,,,,,,209.1896261272429,222.92356905767807,213.34807530242094,215.79735195163028,212.65602551057904,217.2229741004609,207.42015785545502,212.31784371669897,203.95588953115174,211.44792428130455,221.60781038140414,223.98630891882186,227.5625421938447,227.39923970319612
5,1990-01-27 16:34:51+00:00,226.48051364186,227.94054397460374,233.8344816539529,231.70817872227198,227.52217042168243,232.4307098754461,229.3938410303696,223.64332055002853,226.1170262539434,220.32101892406297,218.67527781517535,222.3127625211134,220.00236628203203,218.26364974228883,217.02081409436465,216.61376867443352,214.68071446368938,222.01431608190745,225.50533557672097,221.34807454160654,221.50965306189983,220.19490222070831,217.41454522327484,217.02925727389916,222.3586800659086,226.61506424696685,226.2850075277472,228.10839622336147,223.2582522403378,226.78004417524787,221.7596312109071,221.61414168446626,226.72216964295004,223.37051426047063,229.31490711432977,231.89774769286274,228.66086788302036,232.77757410728174,225.9763078742065,222.26426491594717,221.64775521435047,225.89008390029954,231.5129484612924,232.02480726378755,241.68499805262172,244.80850154357864,241.39435480993734,241.73787783578206,238.13502348773247,240.3462689609512,234.60065941631643,235.1287281701317,233.7682541441278,227.05918719273063,233.3699842241842,240.27025569639935,238.35145007558964,232.57439542913724,229.66521457149622,229.85539973751523,232.42370424001473,229.32706066593232,235.8114437280558,236.54956617820582,236.7297004101426,,235.07871181101805,239.66505750370737,234.44795082214512,227.99725002652943,225.65493150425314,235.47787599431555,241.5036760119579,248.9636761577511,249.16615035360164,247.9398600704626,252.13832481355527,252.93714479479348,244.3287604358056,247.98086275940307,251.67558803961222,259.45901632741607,261.6046095669538,263.45257924838535,255.7523007692618,250.1601977156364,243.16754934385844,240.97209258252352,244.24686917228016,259.0709008801919,253.9468017091493,252.61954957750982,251.40171533175706,255.19734718733264,253.08790881620098,251.62862340237868,252.08903093513882,253.62745338710513,252.0910368253557,252.6882723045789,247.57106461911727,257.07693885629595,251.42837986462214,250.00454566077028,238.52291637538025,247.82211285632488,248.54107372953663,258.0916919792498,248.8573768777186,259.38496216113833,256.96487638880575,255.8288068123102,263.6788025403241,252.84676171792822,258.87354805417567,265.46411007366294,261.88390620675017,253.55817350391715,260.2929279856491,263.00347260350014,253.46650490637901,251.82697602628275,253.3166547054897,249.48706056461302,250.4511998167949,245.84098134980448,252.7528367478653,247.79800475399912,247.36397932438447,,244.0728301663954,242.9127396596498,241.0183346350598,250.11529980717881,247.50221227153463,243.88804656216303,242.08853889090994,245.30374090496116,241.99947881348476,234.61612862623625,237.53247617764637,252.89566717694512,266.0036902598564,262.16959015909214,243.10257701052677
6,1990-02-12 16:34:21+00:00,232.9805753210856,232.07218884410779,231.79603000833396,235.68773841955047,228.83705374379147,235.79396120031933,233.07695831355025,223.0360931644433,227.69861369805412,223.80611455397772,226.04175651017752,221.45008844535866,222.18788484847826,217.6872346687226,213.55868050833857,213.29877994254608,217.12687804132182,229.17589696229683,226.39150639200193,226.47745679315156,226.69608849351903,228.5007475274084,221.4524299894328,218.57181327036778,225.8189048177019,225.93280740680032,228.50419569418824,227.9003645102887,230.7777392446396,229.09636742637304,227.97145390850378,223.780648050673,220.55915650340708,221.96917833032623,227.60944756708483,235.79715066490672,236.0380282021143,234.90625525439867,232.02387993917293,231.42611859836404,228.05374584477357,230.7291911059898,232.71956445121913,237.73927684704165,247.0185796279463,247.48801019677146,254.68813235944896,245.59360815007997,242.76478571174871,244.68086538322396,241.76178434846284,240.57599519433475,231.67143050060523,234.6479855662864,231.842389414177,237.538831863723,238.4226946840008,238.82522362747486,232.5994391681597,238.97122768161736,237.93213678187286,240.9031484170301,243.04909349091292,240.13686697220663,239.93602566131173,240.26669238496538,246.09445998143946,242.83617095215604,243.5098297407417,242.81252638901606,237.09068968464888,248.23328635348864,248.86476579619494,249.8478318588688,258.01874966746243,260.98691208103014,258.20917290342265,261.6922985811465,258.22334640452215,260.82398234543786,260.6276426598059,265.114389319872,267.52797915535854,266.27033806830167,266.83348334646234,262.0014271063129,253.44730938189613,256.4931016369503,260.9029315559506,258.5337173416989,271.23870656681476,265.038584609591,263.92745486400213,266.4668531186217,262.471220354349,266.1279201172852,267.88542002435156,266.1461125772147,268.5671768658425,263.6819493878902,261.38536948049,261.83871658814263,267.8398761431764,263.6230612714785,263.91432017277816,273.14381530832895,269.9785525842168,266.47245090770423,274.2147702619071,281.379696026506,281.6200208298589,277.76255339613573,277.4967706940624,277.9693217914216,282.0430128452158,283.37358193013154,283.32326491622405,275.76052033622705,282.8936447487415,271.5309942712551,271.6638162530422,275.42158975512547,268.5905555091359,262.83317820997274,264.9702977484128,262.17054484721837,266.2226407340345,268.64748047510295,263.4837479352947,259.6464043233517,258.2471425806812,257.6911837686071,260.19498829063434,258.6696190929256,252.85932783389467,249.23334914760406,255.5610640558422,254.98925611649497,252.20664370323635,245.4307253843889,246.50058973771536,261.7785647268319,268.4437740842482,260.75830508470386,250.68967464460326
7,1990-03-16 16:32:53+00:00,242.87166723441194,238.79940351956367,239.5820340062874,233.56644542236262,235.49579579456756,237.0264313816122,237.18326397966706,229.70859830874042,237.83711110080225,236.1554788345614,235.69281390056864,230.47906526287642,226.87099648143493,227.03164797019596,220.44520339399935,223.9675666181085,224.92796352051738,228.77855839515448,227.70164526091605,229.03195499318724,224.05235695962318,225.6049741698964,230.47664536357436,230.28097141032174,231.15865280528897,231.54925822932464,230.76526637692666,233.85900673000793,235.05106199037365,232.56158202147935,229.3274949698483,227.916215943273,228.54369489307953,229.0144653568961,235.70359111011174,236.45817575214323,236.98902007866033,232.4710555320493,232.57339334860578,224.70913520044542,223.75529313699087,234.1053363128495,238.72643655059971,244.50068363653102,253.11188868841361,251.14649583015867,256.0148914834674,254.62135574910545,254.6428667320682,255.17206508382466,248.7653922421444,248.8212212651432,241.05630737789295,240.6164457634952,240.67184233326958,236.31988893059577,240.6547625743408,239.05254615153106,241.45619064852866,239.62374006026567,240.0193047000517,239.18677217751622,247.96254795028096,248.20588128769262,250.529494199999,252.61247951110897,249.66528288500194,248.88541871363782,243.57747645753275,248.75626659392512,245.7797774003915,250.40870488051024,252.65939185058542,249.82222608210924,256.02566350992316,253.62008421284648,256.3811948532724,252.54126838198252,252.33341863710612,260.3374607818513,258.54719203998866,256.5670555374527,269.23683052126023,269.949880978848,266.1016879749685,260.36675081982116,253.5083748445745,257.0432011034534,256.3445878265371,263.3224747303875,261.53862161312765,260.52695349070774,262.358369964924,260.6088730842538,264.6203099684402,268.0361724704931,268.4590026319071,269.5274014040285,272.70582429561455,270.7519614063168,271.5305226592342,269.5032706186737,268.39621930000527,277.20042854720555,274.2195901785851,275.5448248252193,278.90618502365487,278.782960219842,276.9794472154149,279.5269990549772,277.81319963371976,272.5670245970552,273.3057128355226,287.5934456103013,282.9313497975384,285.017957463008,281.6344876990214,280.69719001688827,279.6503425815937,276.75367492603914,270.1924861225931,268.003594869371,262.8971563647902,268.1715412122662,265.37166743656303,262.50817178700345,264.04712276233454,255.86857095035882,253.8636122242592,262.7000314880004,263.21613225136036,252.88146000142163,255.70557586974655,254.84180279249728,257.4184099164086,261.21969615867727,257.50957099604636,252.29897037570396,250.16270301232078,254.12928595737975,255.77923345719046,261.3651401560049,262.9247904242718,262.15236932710417,257.4335905413695
8,1990-04-01 16:32:25+00:00,237.73842183275292,232.7027319105183,231.2266944145087,233.05052133673055,237.24097027665613,246.60510724474852,231.29234307508304,226.4696880828291,235.23133053848179,231.81127178033384,230.00410457077473,228.95261093805513,223.80981052784333,224.47820063228542,223.61538544056887,222.80061465308054,220.45855370981755,226.98215003360667,221.57246344989957,224.96472386523868,227.7905112955835,235.13487832157315,233.9228121575133,231.03323394390662,224.75349040676548,229.72648521283884,229.74602385965903,226.69513615722965,234.91316115717405,229.9374883489566,226.41989739355986,222.6082292146671,222.70738839629956,230.10280115412962,233.28162437039722,235.2583559709303,228.10684784645883,225.74608387180396,236.75365031659024,231.54592336166155,230.89881477620239,234.68330645303772,236.12623561749413,247.16892195462825,245.89410710758776,247.59015642903145,251.33328327436914,252.52755553896424,255.62755532057395,248.70835017729883,251.92021790011617,240.98602426698076,240.4145238637226,237.02530371801797,233.94126471996728,238.76220614323526,236.05397064382902,229.80469057815043,230.0093955602253,240.5934524699161,243.07383260340555,244.78951100447793,242.44517071168193,247.47524097007678,245.6225451308004,240.037958346589,239.77800126273632,245.97264110734278,245.64657646404774,239.2174549867917,240.84452734005046,245.07586667063742,253.86757733588274,254.46783812088472,252.56383643660104,251.7302212115252,260.56815766606553,260.44984726644236,262.1188561725205,256.2011468039198,255.90939823873123,264.1078615618416,261.1991100950172,259.6367810118995,262.518444182898,257.3853151041288,254.87594054891713,249.2634580664842,257.0186706540358,256.89078366914816,256.4245816382989,264.0607212184869,258.36089800658596,267.0912868823687,266.28191783498625,264.55607415525645,262.87863548155747,267.33499409844524,261.77806845500163,264.40080503064416,271.0821257968303,272.23965769012324,272.19855698717333,271.8574005392219,270.2253791696616,269.1710730415876,276.8943425941823,274.60388043294796,272.7311941755595,274.0333312680476,273.9013949587455,280.95143686944175,282.2158272693494,277.8822654768756,281.78458356428297,282.8050912782312,278.69966546845825,273.35951498291985,269.7690405902613,267.88394880730243,271.06568903619996,265.6620226530201,265.80100834049335,265.88527119561445,262.48620605470353,261.6389950107247,254.1444089331511,257.79259381039674,261.4528698790426,257.6596260876066,254.9238487557351,253.6781589694085,254.72264057402555,255.70170943472505,260.40227193862006,260.09924798080556,252.1462966079349,250.8818119726351,247.7634997608219,251.11765765040286,255.10710179592974,259.12717635418096,260.9522556012792,265.5448815109492,253.3323389445532
9,1990-05-03 16:32:29+00:00,239.20557358083806,238.7313973309702,234.02993937459019,239.16331338152276,234.1101820958503,242.69992401611177,235.45149847727583,221.2783132542266,231.2236139123015,229.63967675184884,215.99373884733373,231.45884390371606,231.3276562615568,235.65414635053264,226.79505629092847,233.5921377950378,226.2638011667674,223.89093006081964,227.4998537862071,223.52628839621687,225.72897266352226,227.8366425270548,232.6717231110942,219.94728576757387,226.4816689846158,226.38289011495328,227.83793481164372,226.94330212490735,236.34451697341464,237.18398792498195,230.01266415913227,232.88593773885304,225.8660611671804,238.65729078291736,238.12606128327764,233.7944937854084,228.66351824260636,231.51051079287214,234.90097359476098,235.15815196837877,224.22688229187412,232.12591188540335,240.12308429356122,240.11229167407524,244.73143323758967,245.7515996180435,252.2165243334805,251.48132775360963,261.35558327546306,255.02940462180078,251.23935422297524,251.37780250356252,248.67884347013893,250.5551576803843,245.25635201648146,247.07670343111732,243.12897328342189,242.09112109918124,236.46240534719746,237.65009996982212,246.81319585548658,245.04688398357297,244.54104096218052,243.2889335006842,245.34586338082596,250.98540034289874,251.36853857976703,248.71556311609447,251.0443167358914,258.5496702886814,255.68942299962555,253.82226093875255,256.3156365375761,263.4084998510551,258.53336625840234,260.8577638651975,257.6879607674173,264.93347210685505,263.43917217012176,260.96185210333164,262.6242260378394,261.32146844188014,263.54752496154924,270.2076156427137,275.666953257573,267.425155064965,264.0188344334812,264.088827526779,264.5074915876636,275.00455607183625,277.4751470371001,275.9366415625476,269.00107222503806,269.32896990329647,267.6385700544085,264.2981594994198,269.40960588065843,269.1708473815402,269.4122297696575,265.43545173810145,272.69801896355204,273.5703331095024,281.38277547732963,280.5983508224514,286.6166423008766,283.9725421933205,283.0500075818057,288.7934569576056,282.80233657943074,287.9057748769751,282.6661560575403,285.08632666425234,288.00474955667573,285.7354283598214,284.2191071551288,282.3770884134533,282.7397871108641,277.305887453784,279.1326773337788,279.08045472929814,273.4287724573578,274.06884408023586,276.8344323407193,278.0019889992562,275.4096235900448,267.5385598988598,262.7562021549891,262.956848615553,265.6706440072212,270.59887744967466,268.19983079764415,260.782109940941,254.98633733512884,257.73988010732836,255.3591071843017,258.6312104867185,269.1075282275615,262.35266206179347,256.2736949770927,256.12454015278564,266.6896536591445,265.3873020079792,263.3682426956562,264.56461748742004,254.832012399066
