,dates,mex0087-0000,mex0087-0001,mex0087-0002,mex0087-0003,mex0087-0004,mex0087-0005,mex0087-0006,mex0087-0007,mex0087-0008,mex0087-0009,mex0087-0010,mex0087-0011,mex0087-0012,mex0087-0013,mex0087-0014,mex0087-0015,mex0087-0016,mex0087-0017,mex0087-0018,mex0087-0019,mex0087-0020,mex0087-0021,mex0087-0022,mex0087-0023,mex0087-0024,mex0087-0025,mex0087-0026,mex0087-0027,mex0087-0028,mex0087-0029,mex0087-0030,mex0087-0031,mex0087-0032,mex0087-0033,mex0087-0034,mex0087-0035,mex0087-0036,mex0087-0037,mex0087-0038,mex0087-0039,mex0087-0040,mex0087-0041,mex0087-0042,mex0087-0043,mex0087-0044,mex0087-0045,mex0087-0046,mex0087-0047,mex0087-0048,mex0087-0049,mex0087-0050,mex0087-0051,mex0087-0052,mex0087-0053,mex0087-0054,mex0087-0055,mex0087-0056,mex0087-0057,mex0087-0058,mex0087-0059,mex0087-0060,mex0087-0061,mex0087-0062,mex0087-0063,mex0087-0064,mex0087-0065,mex0087-0066
0,1986-01-13 16:09:40+00:00,195.53306566818176,202.30562083159765,206.47720719216434,200.41100843535824,201.47628345815681,193.67429969796612,198.31059458882802,189.41467198628328,187.76123387496457,179.52725541691257,182.82943250664567,182.40520305267964,189.15188159328417,187.93767659087848,188.54516848186597,192.64970167326322,193.21251125600148,195.56952191287044,201.7692620613194,207.53773391115172,208.54075103717165,216.42489773575846,219.4186823143603,220.81405237540986,226.05764511332058,221.6137277243082,224.30082426050646,233.85192688513422,233.89486125921857,242.02545567523734,241.89599171547988,238.55291631496996,231.36441372129616,232.323740728404,229.61772609776972,230.39271224121129,227.02958759552627,226.23123751949524,222.919377189109,228.0903034987534,224.80150582722933,232.30099956621171,232.25083315446906,232.90931002988998,226.82306643520968,215.00255703270523,203.5748386074785,206.747043258087,205.11302016018328,208.35157192824025,215.9162968440616,231.5194693212161,232.68599898152516,220.56167089858488,210.41557404925516,206.61261680959655,202.11011823160825,202.6792082163269,211.66831900322566,221.31408208997868,216.66603466843256,209.8630163422167,198.26471618038173,197.78120792086696,219.45525902755318,215.5672017772172,234.5365590361839
1,1986-03-18 16:08:16+00:00,194.79945412155269,191.1307926687755,190.7303849640583,190.44338608769618,189.86260519359624,188.82370291820436,182.98659748489013,182.08861941197864,181.3530589657474,177.1475587590542,176.59504544422725,174.9716581805179,172.86572689915798,173.6262990140638,177.91267696804786,179.20013480556705,180.62277589702157,189.9431605569077,193.3797188974317,197.63788470662763,198.1263612678949,209.22391214918133,206.53760733167852,212.45775094497617,213.15370352185,220.63205212554206,224.99817253230654,227.24693904625548,230.9784440754809,241.5075787774114,239.62859207723795,233.35830048133317,227.9406275259039,230.69034962905877,228.7604590678454,224.90064119908826,220.10966860823478,223.5929048204989,220.04460229568852,218.71624003444782,217.51112216979917,216.88063939710386,215.92429723521096,213.85702245736212,204.44939126297268,203.4739914812389,197.43734681620333,198.59822188571607,198.2496328751073,203.2239593868868,210.3281728603967,223.07362944877266,227.31895585461464,214.4150276636676,202.17419093221108,201.66042460160162,200.49303657790276,205.85362391460876,212.31800180500696,220.4018467817109,218.7620202016315,209.1299922381225,198.2712183560966,197.76094208833183,225.75421888584964,214.09272034513646,218.55987282693417
2,1986-04-03 16:07:57+00:00,201.79525980065156,202.29119448442637,200.94316077902798,198.99933666470838,193.70405157051667,191.42144014313286,190.08094946492182,190.24343579242012,187.0298767037398,185.79870640242143,182.80819046092296,180.37690037655813,182.22713533385635,184.03724367875026,184.96624672323222,187.38522081385602,190.2214435997078,188.82352446772813,198.98248769875,202.91793016590705,207.42765229564125,206.43348682524703,214.54743163909373,215.44922792887326,197.8386526684614,225.12660429004478,228.2291912005822,235.61747297725134,244.6692172592905,250.06171834702846,245.11281708611023,238.14939398391397,240.35647705168486,237.80626034998033,233.8067136051759,230.74648886374587,231.15867146599004,226.80867878032547,226.7752593007303,228.05831467825118,227.59133613529016,228.47361018358757,229.60761076423506,228.39172300938472,227.1981382082634,219.1630260214678,210.63418882443918,215.00655481575043,211.94926441843498,209.39776923459462,215.2054911705757,225.57194880246524,231.6562950733766,221.78173126174894,212.64513214984356,203.1531507304446,201.58794065238044,206.77940412621078,218.89069846805876,229.66664275630956,222.9544014779694,221.9471745151341,211.63530402037335,218.6703578937379,241.0871244854844,221.47799898112558,215.99364305417782
3,1986-05-05 16:07:11+00:00,180.32489953503975,181.9570201076521,182.96932316601962,181.74386003045038,182.89511430227583,182.67815087006693,192.78446736547724,181.8053607262463,179.77484005644303,173.3643127590047,169.63539067423997,170.48335890010156,174.1910929841386,174.4788131403267,176.80454949896344,178.66481828162847,180.0196627474064,180.57369424925002,185.18633442592042,192.7206084927117,193.91214021285776,196.01099230014785,203.07738923981327,207.0103618179107,209.7590403490622,218.11090347140697,218.86227390223306,227.48553295351962,225.87381078882663,233.75261106688342,229.14999004770775,228.33859044085827,223.47198755718634,220.7200441921474,225.01487330818085,219.37562172668765,214.57018506087448,218.42565807969083,217.04190305161094,209.9321614748947,213.47265458550203,216.13267294517735,214.82122826157342,219.00130095063082,211.29034133144964,207.27345288962846,204.15180967992399,201.95192637166866,198.08066839153088,201.58740992574823,202.062191385753,221.4592950646887,221.3593891219628,209.27559282708225,198.12247791059605,188.00858699306556,190.17394928147246,202.3796274613966,213.82595594135466,217.26066227627018,205.31041770632422,193.7676096356484,183.0757607779152,180.8826000858913,199.74391479203865,188.99538124656513,200.82466670988518
4,1986-09-10 16:02:57+00:00,186.33036112899376,186.43701132030165,180.65888839226506,178.31689658171416,174.33776979114973,181.55872041420017,173.426228136079,174.07227292451245,167.91088655387134,172.74516679271775,165.5093761765477,168.89379943813614,169.53398955437703,168.84831477997616,169.6317653109236,167.38797126966068,168.62381167856742,171.19084834852364,176.8901293086047,181.82666841103674,183.0658656407257,189.01259130001677,192.22699948163145,200.40864390734885,203.62892460082034,210.34259909849126,215.14006961422962,219.51698652583366,219.03985373780523,223.19721355285634,223.60689397762812,224.05912386477098,217.74813730231577,213.70507447201257,210.2716655179523,209.93037936934277,207.86572135199222,210.40006284404706,209.75816100267556,205.93349794012403,204.93632307309164,211.17329021210668,209.47880330712363,211.68314327937446,203.04063286515515,194.11305988655303,195.12489937666066,190.3720351043463,188.80536763944326,190.7011586823912,198.9623683929105,215.9406664107137,218.78389291345366,203.63244673866052,188.55625230391001,183.22106726737195,185.0911188178969,194.10185208257758,208.27811961426744,212.43087140080448,202.32207954081227,193.38975158326974,187.21845859245235,180.47598560893195,199.9099548263438,196.84150627162717,208.61988517344173
5,1986-09-26 16:02:27+00:00,181.07920901296927,177.52570400876095,176.47475462575667,178.6971349464624,177.79835753397998,185.71056051639167,179.4366406827371,172.80407274289072,172.57305409567184,168.43399050862706,162.20376514858953,165.52014426152343,164.53080426706416,173.44962793107078,172.18782111231351,177.3965787334669,177.31815053580942,185.52676634789353,183.38451150587017,189.54605592330216,187.91519019654794,195.0208038517186,197.54450732619173,202.68821261500526,208.4810737536632,211.77882504782562,216.24813817890086,216.74124502965302,221.17990295432782,229.20006724415717,223.65174145479713,229.32982330232304,219.55695713568645,219.68669417134907,212.98200844558957,212.35364474338806,211.23949337342862,213.08423190620456,213.1992758132233,210.16402708706843,209.20876302609292,210.80649986802197,209.8256463058217,209.72433226624437,206.85718893299065,198.86882237813268,198.3691526031025,187.19910674905657,189.67337123856808,196.02551355199827,199.8575055037268,211.42026753770986,213.3175463098086,203.57788853553203,194.56943162587956,190.69393275656384,193.56473905297818,197.547430970177,209.2297710746357,210.17741175393857,200.96882069803377,196.88849975855345,185.83184537473636,190.049331679608,203.19845852347743,188.66058053552578,205.49971826577848
6,1990-03-13 16:02:52+00:00,191.21693157119097,196.09121651591397,192.62150977313894,193.95385787610522,187.82679128712752,186.24528663522878,182.309386780989,177.66664797595948,180.71191433005347,176.65771236968615,179.796961724859,179.71181825597185,182.62384568906535,183.94077682104916,180.2080258134387,189.66893002316976,185.0460755571816,187.65508791354785,191.82392339048843,198.14587403886372,197.42323635742525,207.48981333205782,210.0434213110955,212.7698971901289,217.9734930477407,220.10788790298042,219.23433457059855,233.84824834745388,234.10715813836825,241.3511449441048,234.25702711014344,229.23979610382014,227.19139396949728,227.59242246731375,226.03704624362598,219.77674209111612,217.89602962429026,217.67485227077736,217.6400726208532,219.9996895506289,221.45762908049997,227.6208384090277,225.35054868437064,219.80632985770262,218.24689753120512,211.6754527388682,203.40276871465156,203.00330528493913,194.7258559908025,196.67290598209115,208.6923860852369,223.24495951195337,228.34501424242583,213.8077752192252,206.30409438471452,201.9545632922005,199.56787204338391,206.88495880108164,210.34783069296603,220.3712996204033,216.6042790439848,211.92278671016774,199.95712213968054,208.91171403951313,227.0853229538394,210.3554410858241,206.62719486313267
7,1990-03-29 16:02:21+00:00,179.5200769076162,189.7504367855245,186.0779756626707,185.98208140672207,188.99701727168468,194.82295953258054,187.51069198489756,177.74636411057196,177.6507162319947,170.93873013123954,174.39818763838477,174.65872474965028,175.7743970805656,179.68057590740736,179.9588018262606,186.88298102537738,186.6690490057743,188.92926754551794,189.70077074783293,197.06843281720845,195.6841635181199,207.01409675982185,211.17919205616326,214.86264075784945,216.57495246904037,219.84722725378262,220.82029705347549,228.37991707271158,234.10248014052206,241.63049812090844,235.58832230332854,237.50541392830397,227.0664697499906,223.93923495424215,219.00270499583272,219.78267234602058,215.04559977358707,216.4025883554915,213.61265437013168,215.7200563565126,213.76419026601056,219.21310362034538,221.04956876570657,219.4993488267468,218.14475427857482,210.86745115233643,210.16648229183042,202.54470129274455,204.23621257218514,208.59492338363816,208.37628847090323,223.37959791699055,227.56623129216675,215.35790732733963,199.0755601920417,200.2518178579747,199.5420408876988,205.29156319750973,217.11104735465594,213.40277211108418,213.341108577709,210.7668154850351,198.93554994858826,206.7919475571204,229.0137869820039,217.28689748207245,216.9162723379227
8,1993-01-16 16:03:54+00:00,182.8056341325016,185.21724768523265,181.9417590306344,189.52312626852657,196.05450317258703,189.43815982186277,178.56032062840018,179.38697982826653,177.50586698818302,180.4963649684803,180.14413322996893,180.6682514895391,180.1215388433037,183.99311448173586,183.0993353084489,187.34718233250808,186.91392383606865,191.92988951972922,198.62409409046563,203.18324562650386,201.52644452632796,204.08066392133753,205.02519514127366,211.92243173112905,219.57200402503585,221.68199599984257,226.52301634309768,230.69542470259546,243.82286357853684,247.97717554496847,241.4701957846507,230.25053351857926,224.0639756558587,223.75108459354857,223.0131026920495,218.00568994287545,215.49849646872715,219.0310530174416,222.15594893509473,219.0143630850514,221.289546482743,224.5835269752253,230.1226159326406,225.30995226148423,220.97489957144296,214.72233830583951,212.08412575693717,213.3949144745478,218.38074049597066,209.34912944888748,215.92298287057,233.55312854177464,235.89199627231986,221.2001028341555,209.54092498603785,207.8195465249643,205.66753668075273,207.41802818193457,214.82043191664548,213.03537187144417,208.9024066489699,202.25567900167778,191.46271779589233,193.0312499286817,214.0798117762603,203.42138989211958,201.55246419686333
9,1993-02-17 16:04:13+00:00,176.04182518755084,187.29026822192344,180.6931678271749,187.2384421015512,186.699580195785,185.92383063505577,181.74138337140585,184.32311067691967,185.79754704114129,188.623078021502,181.62399143704891,180.3988963017281,185.33621281880525,183.19894366237673,177.48416531023196,181.73579785327428,180.98457718395647,189.06268963519395,193.97492483049498,199.8045367584476,200.43378606304762,205.1613467471053,204.25057234285964,210.53109888612352,218.58047828845724,221.73403274594216,225.1613782687208,227.28216392679306,235.13394424463516,238.96557052803604,239.36928961782388,237.4401014690344,232.95529354857337,236.91712634372152,230.3658007159488,223.81688210498606,224.79147751541143,215.20443161322564,217.07439315268886,224.12626745022513,226.51573452204366,219.67481823495848,225.03641620085807,220.7350924020353,210.46647385860217,205.36322362678783,205.31003779862147,207.15079364813653,207.41684235040424,216.28048747712702,227.576621772385,234.66518625549986,237.73511377058298,207.7391018878999,201.274786083375,203.11453525317174,207.41114639033054,206.72179629966186,218.4842907101894,218.96789179934652,211.60948697088656,201.3114577249282,198.10006842378618,194.30764738120746,219.56590902468272,209.98856831801055,202.16450957800285
