dates,sar1400-0000,sar1400-0001,sar1400-0002,satname
1984-04-13 09:27:07+00:00,192.20,237.08,249.00,L5
1984-07-18 09:28:46+00:00,189.44,235.26,247.98,L5
1984-08-03 09:29:20+00:00,190.06,236.36,248.13,L5
1984-08-19 09:29:51+00:00,187.90,235.63,248.99,L5
1984-09-20 09:30:04+00:00,190.00,233.86,248.61,L5
1984-10-22 09:30:00+00:00,190.67,233.27,248.45,L5
1984-12-09 09:29:58+00:00,191.68,233.92,247.48,L5
1985-03-31 09:30:19+00:00,194.01,233.93,245.86,L5
1985-05-18 09:30:04+00:00,192.81,234.12,244.79,L5
1985-06-03 09:30:04+00:00,187.94,234.21,244.87,L5
1985-06-19 09:30:02+00:00,182.28,230.27,243.25,L5
1985-08-22 09:29:32+00:00,183.61,231.96,244.67,L5
1985-10-09 09:28:59+00:00,184.47,234.20,246.33,L5
1985-11-10 09:28:33+00:00,186.80,233.98,245.83,L5
1986-01-13 09:27:22+00:00,195.19,236.97,247.20,L5
1986-03-18 09:25:58+00:00,191.58,235.62,245.23,L5
1986-04-19 09:25:17+00:00,188.50,232.00,242.16,L5
1986-05-05 09:24:53+00:00,189.25,232.47,243.43,L5
1986-05-21 09:24:27+00:00,188.21,231.78,243.96,L5
1986-07-08 09:22:57+00:00,188.91,230.95,243.81,L5
1986-07-24 09:22:23+00:00,186.83,229.95,244.58,L5
1986-10-12 09:19:38+00:00,190.59,230.21,244.54,L5
1986-12-31 09:19:14+00:00,194.20,231.98,239.20,L5
1987-02-01 09:20:12+00:00,191.77,233.66,233.13,L5
1987-02-17 09:20:59+00:00,193.35,232.57,233.55,L5
1987-03-21 09:22:02+00:00,193.68,234.16,236.28,L5
1987-04-06 09:22:36+00:00,192.97,235.02,238.36,L5
1987-05-08 09:23:35+00:00,193.33,236.18,240.47,L5
1987-05-24 09:24:00+00:00,190.70,234.82,240.81,L5
1987-06-25 09:24:44+00:00,190.50,235.20,242.35,L5
1987-07-11 09:25:03+00:00,189.71,234.55,244.96,L5
1987-07-27 09:25:25+00:00,190.27,234.62,245.16,L5
1987-08-12 09:25:55+00:00,189.92,234.41,246.64,L5
1987-08-28 09:26:22+00:00,188.05,235.30,247.23,L5
1987-09-13 09:26:45+00:00,188.04,235.36,247.16,L5
1987-10-31 09:27:40+00:00,188.03,235.40,247.15,L5
1987-11-16 09:28:03+00:00,187.93,235.34,246.36,L5
1987-12-02 09:28:18+00:00,189.82,236.19,246.06,L5
1988-01-19 09:29:05+00:00,186.71,234.03,242.96,L5
1988-02-20 09:29:38+00:00,184.32,235.20,242.40,L5
1988-03-07 09:29:48+00:00,183.40,234.85,241.19,L5
1988-04-24 09:30:07+00:00,183.45,234.75,241.04,L5
1988-06-11 09:30:29+00:00,176.79,231.22,239.67,L5
1988-06-27 09:30:35+00:00,177.48,232.66,241.11,L5
1988-07-13 09:30:39+00:00,179.50,234.16,242.79,L5
