dates,sar1400-0000,sar1400-0001,sar1400-0002,satname
1984-04-13 09:27:07+00:00,192.2,237.08,249.0,L5
1984-07-18 09:28:46+00:00,186.67,233.44,246.96,L5
1984-08-03 09:29:20+00:00,191.3,238.56,248.42,L5
1984-08-19 09:29:51+00:00,181.42,233.46,251.58,L5
1984-09-20 09:30:04+00:00,198.42,226.77,247.1,L5
1984-10-22 09:30:00+00:00,195.55,234.1,248.2,L5
1984-12-09 09:29:58+00:00,196.71,237.21,242.61,L5
1985-03-31 09:30:19+00:00,189.76,230.49,246.78,L5
1985-05-18 09:30:04+00:00,191.97,234.67,244.98,L5
1985-06-03 09:30:04+00:00,173.33,234.47,245.11,L5
1985-06-19 09:30:02+00:00,174.04,221.44,236.14,L5
1985-08-22 09:29:32+00:00,188.94,238.71,250.32,L5
1985-10-09 09:28:59+00:00,194.07,241.73,255.09,L5
1985-11-10 09:28:33+00:00,198.47,232.85,243.34,L5
1986-01-13 09:27:22+00:00,199.29,234.6,240.07,L5
1986-03-18 09:25:58+00:00,174.5,233.29,242.42,L5
1986-04-19 09:25:17+00:00,181.74,227.26,242.81,L5
1986-05-05 09:24:53+00:00,192.25,234.35,248.53,L5
1986-05-21 09:24:27+00:00,193.28,229.38,245.97,L5
1986-07-08 09:22:57+00:00,192.39,226.82,243.09,L5
1986-07-24 09:22:23+00:00,,228.59,244.66,L5
1986-10-12 09:19:38+00:00,193.27,234.84,242.18,L5
1986-12-31 09:19:14+00:00,196.93,237.68,226.88,L5
1987-02-01 09:20:12+00:00,185.11,228.47,230.32,L5
1987-02-17 09:20:59+00:00,198.1,229.31,234.83,L5
1987-03-21 09:22:02+00:00,194.97,240.52,247.21,L5
1987-04-06 09:22:36+00:00,189.45,239.28,248.73,L5
1987-05-08 09:23:35+00:00,195.42,241.79,254.88,L5
1987-05-24 09:24:00+00:00,174.92,226.72,242.79,L5
1987-06-25 09:24:44+00:00,189.1,237.81,253.17,L5
1987-07-11 09:25:03+00:00,190.6,232.48,247.76,L5
1987-07-27 09:25:25+00:00,194.72,235.16,246.76,L5
1987-08-12 09:25:55+00:00,182.04,226.64,243.66,L5
1987-08-28 09:26:22+00:00,181.23,237.28,240.07,L5
1987-09-13 09:26:45+00:00,187.99,235.89,246.55,L5
1987-10-31 09:27:40+00:00,196.25,244.82,248.75,L5
1987-11-16 09:28:03+00:00,194.54,241.26,247.75,L5
1987-12-02 09:28:18+00:00,191.91,234.36,240.07,L5
