,dates,mex0468-0000,mex0468-0001,mex0468-0002,mex0468-0003,mex0468-0004,mex0468-0005,mex0468-0006,mex0468-0007,mex0468-0008,mex0468-0009,mex0468-0010,mex0468-0011,mex0468-0012,mex0468-0013,mex0468-0014,mex0468-0015,mex0468-0016,mex0468-0017,mex0468-0018,mex0468-0019,mex0468-0020,mex0468-0021,mex0468-0022,mex0468-0023,mex0468-0024,mex0468-0025,mex0468-0026,mex0468-0027,mex0468-0028,mex0468-0029,mex0468-0030,mex0468-0031,mex0468-0032,mex0468-0033,mex0468-0034,mex0468-0035,mex0468-0036,mex0468-0037,mex0468-0038,mex0468-0039,mex0468-0040,mex0468-0041,mex0468-0042,mex0468-0043,mex0468-0044,mex0468-0045,mex0468-0046,mex0468-0047,mex0468-0048,mex0468-0049,mex0468-0050,mex0468-0051,mex0468-0052,mex0468-0053,mex0468-0054,mex0468-0055,mex0468-0056,mex0468-0057,mex0468-0058,mex0468-0059,mex0468-0060,mex0468-0061,mex0468-0062,mex0468-0063,mex0468-0064,mex0468-0065,mex0468-0066,mex0468-0067,mex0468-0068,mex0468-0069,mex0468-0070
0,1986-03-13 17:25:55+00:00,205.35924198118545,199.29010439384905,226.66861763054052,203.68384490017172,185.62491208946145,182.58696269151105,215.62697099747032,234.60385500773032,219.5707915996488,196.8778029043036,203.84286176348635,219.8920424635922,221.96475980038093,213.4020464341578,207.67359695694205,215.42015477327715,225.09023984833811,228.85117914310194,235.38234851986272,230.31470499383408,226.56464660634242,224.6336700981576,216.96847254809677,210.97360326368732,205.1166975566037,203.81889820165253,202.49441167016533,199.7105577035225,193.2947739594361,189.52596640196285,188.81050972277228,185.6053607946099,184.55035506869214,194.35075099181452,203.35551780184312,212.00525512417622,219.93152957704768,223.5307652727297,220.72054405740153,219.16365338253638,217.9926814243526,214.8322519718262,222.10441428549376,227.588753371125,229.1575655359734,228.14778272746287,228.4757676388623,221.16764798467077,229.50760799567138,241.73021864589285,248.85380567179496,242.23714805242804,238.08495576132526,224.93277263513082,206.15237506316248,196.6984673088687,192.08040645801458,192.30149597941374,188.81352113584913,180.09796725902032,154.7408125247444,147.2073681950956,149.48865227945504,152.33215686104364,161.63122901557426,161.22406288761147,,,,,
1,1986-04-14 17:25:15+00:00,223.35897378943002,220.8145378522346,245.91110371215734,218.2517078919675,196.4348388147745,195.81138360323888,232.88935647718657,254.74808658689767,234.830461396323,210.44827731311491,224.15249819111781,244.5099198597182,246.66722161954542,235.63339098598345,235.9806561360642,239.44909476125505,245.53381719840843,246.76288891430778,250.80578707978827,253.25751090658673,248.3056609816275,233.64443067099828,225.8817889061495,220.83845953379114,217.75427443122663,220.75999878923454,214.1469189477205,212.71793542554815,208.0649601905862,209.2723610790652,209.46791335869128,207.4877649922351,209.9485755649161,209.62201332876032,214.04848846050248,216.36771276524948,228.5200797720193,230.88666237737905,239.96070334974382,235.6597915164671,235.56769116489286,230.79162307210248,238.84012781671117,236.96858679010563,235.22171285299788,235.66803512655417,239.42124641165321,237.99077010255326,245.8165776517158,256.7287741241853,262.2395813599219,253.70799035994753,249.64924234532361,232.79996135073074,221.48981846630411,210.54983529615066,204.63838484194844,202.9420750143887,194.95724785503666,185.73490360618524,163.6644946590934,155.43230851241503,154.72608824986847,161.0608027539664,164.25473065739823,174.1742432224953,169.62203418314604,167.54014483749455,173.76218271237443,188.5044943373934,216.24280952772034
2,1987-09-24 17:26:52+00:00,209.39361445019347,211.98304615367215,226.67701239385173,195.49327544692835,180.81561317876879,191.3332621939294,217.37867946760935,231.92620731821236,218.79820862157823,203.85289386335805,209.63422071110705,219.49497264376237,223.07172536518647,218.46679878476078,211.72756667781462,222.4451769014211,230.00672050633733,239.19131470810947,247.1350741900278,249.3177148123683,234.69359057281116,228.1422838211602,225.0374224950818,218.2089852118632,209.83197635705514,210.87860486843255,211.54900064068102,204.89838783523712,201.79525524098491,201.62089889408608,198.88164970975004,195.6973483325699,198.095705958251,202.6598855348043,205.77312132239507,206.17773583648017,208.56040655129271,215.88323842490146,225.5985999414741,224.25435798844714,224.92507880779044,224.07598176343038,224.15135912265083,228.5733889482006,231.61356096910268,232.67440890598695,236.50544198811792,241.60381204623891,243.8353632799249,250.1484752546644,246.57384909113858,250.84962217189013,242.99653701152647,225.1581900533066,204.49501402765793,195.93165857366165,189.27574740424825,186.17447178830315,185.326895755544,187.88876295814507,179.32792440207618,170.17730150084176,164.40219140754346,163.78977551185935,163.2895093699604,154.7395715786354,156.92899299327308,156.77105844795653,158.54406407754942,168.16841086649694,185.6563696714947
3,1990-03-24 17:20:03+00:00,225.08914404683293,221.33172429459245,246.5505631263851,213.38613409258267,194.5098380314803,191.78625587573777,227.54910809904436,249.80196177889354,232.94555390553734,208.38756101697155,222.2320604945196,235.56777282374827,236.21176453216486,219.930888126894,210.48424454726637,228.53959256810862,229.7581352728933,233.72813953569815,242.69338658311577,242.91195004996752,235.41222605062643,225.86607371845275,224.32516555425812,220.44690160909448,229.61686865988224,226.53672177681273,224.35838125395048,219.01265182167464,218.14614505474287,216.4686843118008,215.02201132899953,214.577058382747,212.67193640373,216.08981311631507,212.78671396874827,223.86600043447615,230.91572650409145,236.60356356493662,237.5462127725151,236.7903794871668,236.82752146476906,238.83761628283213,240.55727000286788,244.5510504505545,247.95043550830565,250.51339839307698,254.7370032876719,255.05577757866217,262.467550697785,272.90344316106143,273.3005235916953,265.93215289592973,258.5210817278571,254.22091009214307,245.18409066350506,236.27424651578502,221.86550507176327,216.37369164671253,216.00944777765162,215.4857583983044,205.9440707063714,201.3973823167026,205.80555065509907,205.8778913654474,211.2548435293389,210.25389796139268,217.8211664510131,214.6693476048778,205.11376661084657,220.64796663084832,255.21789934112803
4,1990-04-09 17:19:58+00:00,224.0815729337022,218.7415233248477,244.12214129811932,208.52609629462182,192.64983241093807,183.27293132009237,222.89002608893435,243.97167994767216,231.83407536151716,205.09514337170174,215.7234335038628,227.05567533692812,232.96357163341753,221.25361578327806,212.36285532474935,219.7269759750052,222.68846788699778,226.96849249357268,238.7251103774537,241.9965979480649,226.42914378884228,219.49862870990307,212.65103552562653,217.42108685222593,224.03383518521716,221.6975762379013,219.48820593580285,214.18215090631827,214.77464136525222,210.03388523910877,209.4951536451888,204.7845373660149,209.00087430811243,208.41264137889425,214.33373753913048,216.24060172015163,220.38983371275478,226.03761722218314,229.69109748181728,227.41086617628093,226.93199619242066,232.83226125275587,231.92649699736796,238.5170700001113,240.25184462811725,246.97146357084372,243.8963409688218,253.35481855525117,261.8074275458482,263.89487553886715,266.01458054290146,255.33868590209653,251.3979690443531,245.1389873213093,237.54831592314966,221.57893737111132,218.49995340835963,207.29622672452132,207.32786041824772,209.48820582518803,201.98721323298517,196.51781669583468,194.578903705831,202.68807040449838,200.32749934691302,205.38168034836733,206.35401188237302,198.57798190732782,197.2482925631183,204.9256084143044,248.74175056248225
5,1990-05-11 17:20:04+00:00,219.5211638247747,212.86288101681583,240.9644535586176,211.68358011191086,191.07394282598148,186.84582489176,230.5521266933731,242.4709945702287,229.93427229851176,201.63571350118224,217.80409522271958,230.74659243012889,238.63766882413935,229.03640244317637,220.84169647789525,218.9672279343598,224.09414648060678,226.34028911568197,236.87747291999784,239.67767111495658,234.00771336821185,229.27480441871842,222.7459932352928,221.73218605548107,218.030587915335,218.18092412572025,218.5970449264894,213.04545563859259,210.47268846124592,209.9801461417264,213.23344767647134,211.70195352933945,211.46473382061785,213.20610874823313,211.11512204541765,217.58333998120747,218.2834251291673,229.05943280571955,232.77323124318144,231.6943021076956,227.51170301102246,227.12337093426953,241.7691381292915,241.7507468987124,249.0178695930378,248.70846549255268,252.8908685618891,256.3576482983044,263.384643052984,267.10217824078774,264.4008944004071,264.991489626353,259.0286568455253,255.67374128713814,235.21838374362142,227.2139563341365,226.61893164723764,228.15720608173632,220.50925096234968,221.83450589601568,209.60278556900008,203.9491829273068,206.24183997970005,207.06221315595758,212.16281714929963,209.72872180238696,213.9439493740262,205.29820495623102,198.84559777386045,213.53897104675812,255.52032520125354
6,1992-09-05 17:22:03+00:00,214.04465067516708,215.01431578034888,235.22175290178933,207.7764264951071,191.2417381119243,197.7213060534167,227.94497997025618,246.76892916036684,233.1204613044428,211.63785993736246,224.90224776069942,240.7029006279725,235.55570150109747,220.33544809611698,210.2361774932255,219.9183590501374,222.825377264562,223.77187047255677,231.7923387999134,236.24707422424484,226.05921563478398,220.06235309466098,213.9390982685834,210.5609837759999,211.4592422148591,212.89043204044833,213.06513771929795,205.2636958498676,205.42605741020674,195.4027868665404,195.3670582238325,195.72264448202128,192.8921606061126,207.46600327993448,205.77298144803405,209.1464951270205,209.77806608176098,217.3786790213655,219.52282612112623,223.6886221414669,219.423039097568,224.24659821398515,225.04642543157246,231.89937698846526,233.11603755754345,232.57162486680718,246.53420856819278,248.74295452554645,254.06347143874598,256.42283223287103,255.2781666585886,255.8405385946846,248.54555579626924,243.7596966762691,230.79410296092516,210.08112460823997,201.5576135252281,196.87940992807583,196.14324670854347,213.68780252215663,200.2686558361331,195.26875988248548,194.97038554766976,189.12974960743824,194.38546510293145,188.13088104110957,187.17467204457617,187.9987954296818,198.31424932169085,197.84981109468416,
7,1993-05-03 17:22:15+00:00,216.80511679072998,219.84499388829528,243.8301376948725,212.342500836198,186.17383198948554,185.68553673474804,225.91175539292774,244.27249838971403,231.1814548195254,211.04832528571,222.4579129562669,234.6753826171748,237.32867621326412,222.82510620491146,209.56312005422186,221.27301350118225,219.11099587306177,220.22143648760562,238.6744651908862,245.28257024063132,222.85384120815513,216.67207254614902,207.5694781694561,209.74124810185882,214.34313802466,201.55218511787518,196.06339779710686,202.57039451514362,203.21994314109565,198.87606539006987,195.67742917814655,201.70100891094717,202.43945514928757,206.643295258994,213.08667838654577,216.06498149382787,220.99416196038163,226.74643461792243,232.97025077058004,227.51344199416104,235.8127493353585,240.46266941527853,240.54598843947716,245.73682475789798,241.63612139434116,244.17332882789123,246.4086372851437,252.62682392327758,254.53958084796258,257.77168172151346,265.96158893069696,269.7100739432842,252.57881727904498,247.57741207315718,239.23366326503623,229.9191988427537,222.46455524536094,208.28545989677838,200.6247631701677,187.581026302867,186.70819340959687,180.42110457603613,191.39312248543627,189.58101460529673,191.61848781319924,219.32914024931614,225.10096704019986,230.53408259671488,221.08047854632946,231.21712374163957,266.81588190754684
8,1993-06-20 17:22:18+00:00,206.43244773230046,201.35730217927227,226.27553912042936,200.6496838271338,180.17678828926404,187.52381012603263,219.38483217434845,234.0156850708337,220.40597077719337,200.82061340541645,210.5274038421466,221.79670887886107,226.3998764612594,217.06603379396762,212.1210160000084,220.09277489926615,215.35765892801874,219.55190752817737,228.46735390806714,232.5982750171441,226.89647207359798,219.96551786318838,203.93367815230124,203.04951121156853,208.1744887806183,203.19973274490036,191.16427236143534,195.2922193365324,189.91333701430707,188.2777980723664,192.83887712633782,198.21803003640542,197.65080358074826,198.97429593080153,208.9278520837122,209.74491998436747,212.8066841644619,216.78073640535138,223.65730694838305,220.86523091574622,221.36830020626593,222.14133749810543,228.36975920159784,232.18939745946653,232.98420559659075,242.95824859071388,243.1331508326698,248.4405636008475,245.23634134095045,250.45543164046478,252.4583519880639,257.84376257201285,251.01850993362893,232.34234663747608,212.102845354404,212.32481897829012,213.32069608090282,204.72563748695197,203.58226091704586,194.62340007511597,173.79104246504477,162.53612667461576,175.55049869795815,184.8885384797971,199.2129860906163,208.9675685224419,210.09663450586527,209.76099450802258,214.18594410405643,229.68547927974177,253.47468553453527
9,1993-07-06 17:22:13+00:00,196.08307405597384,201.66980227291717,225.55802232726123,192.21802418074373,178.06600744324402,192.10008393718837,212.5860033167573,230.97946055383926,212.52390264076038,193.8125493917574,201.68699909178167,216.14919518374546,211.4198205912155,207.07413277246434,203.50590016723427,209.7633718034461,211.4475050169267,213.20231736874948,231.72790247484363,230.9824544024819,222.5636667414085,211.75070111375928,207.6071126047181,200.21489402039526,199.57469843553292,202.1587703736128,194.24389650461868,192.71258542794624,190.5688905245989,189.82791452915495,188.43854013156476,189.94774275906047,193.70209840917192,196.44111024272485,200.5708413685776,208.54112356648594,210.4996638890042,215.86105075755285,213.58956721012316,216.88905071519014,218.68100629648228,218.9213413968688,224.99102658573617,224.3621133693462,230.75866317370966,232.0186135994822,240.43466414920317,237.82391805166264,245.33581809636206,244.6383308470581,243.81762886324623,245.7861141585119,245.04551016451262,235.02858042284208,214.0437323239765,207.1392488104078,202.02360090690163,201.0405722274532,197.61928872091175,196.6831218939143,177.17276150390805,165.73887637005697,172.40027682856268,189.20008607164613,197.09522877986103,201.45564706408516,200.79857145454923,196.14639797068216,204.2713262535894,219.60606334954457,244.92236450751122
