dates,satname,nzd0511-0000,nzd0511-0001,nzd0511-0002,nzd0511-0003,nzd0511-0004,nzd0511-0005,nzd0511-0006,nzd0511-0007,nzd0511-0008,nzd0511-0009
2001-07-14 22:03:57+00:00,L7,257.04,243.98,283.26,283.91,297.79,316.06,318.43,297.20,212.25,203.39
2001-08-15 22:03:26+00:00,L7,286.38,281.68,279.03,276.30,268.96,281.80,294.62,311.86,310.66,328.61
2001-10-02 22:02:52+00:00,L7,299.55,293.57,293.18,287.61,300.38,331.39,364.82,380.73,355.99,354.84
2001-11-03 22:02:58+00:00,L7,,,,,,532.42,,512.77,474.98,
2001-11-19 22:03:08+00:00,L7,278.58,272.43,272.24,279.14,292.71,314.99,338.92,335.39,331.97,328.28
2001-12-12 22:09:26+00:00,L7,285.88,285.00,277.70,279.13,311.95,345.73,371.39,365.83,336.38,331.69
2001-12-28 22:09:25+00:00,L7,271.74,271.40,278.36,293.27,318.82,345.33,368.68,367.63,346.96,335.96
2002-01-29 22:09:33+00:00,L7,320.40,308.26,303.25,314.20,327.16,327.00,349.29,415.80,426.60,438.07
2002-04-12 22:03:25+00:00,L7,292.90,284.72,280.25,276.47,284.90,301.03,324.71,360.52,365.73,376.69
2002-05-05 22:09:37+00:00,L7,252.05,241.50,228.58,238.19,250.04,269.14,273.23,311.10,305.90,290.76
2002-06-15 22:03:07+00:00,L7,243.39,242.99,210.83,,274.24,289.92,276.46,246.17,184.55,206.07
2002-09-10 22:08:43+00:00,L7,266.48,262.03,265.05,279.84,310.60,333.14,340.03,327.60,302.96,289.60
2002-10-12 22:08:26+00:00,L7,,,,,,,,485.24,,
2003-02-01 22:09:21+00:00,L7,300.39,304.63,296.69,314.16,,477.46,490.01,456.15,378.29,353.42
2003-03-14 22:03:20+00:00,L7,274.83,269.67,277.59,290.39,308.18,371.94,385.63,382.07,332.95,323.30
2003-05-24 22:09:28+00:00,L7,,,,,,537.89,406.40,292.84,240.09,224.63
2003-08-05 22:02:59+00:00,L7,,,,293.69,306.68,319.75,318.10,306.19,214.13,214.56
2003-08-12 22:09:11+00:00,L7,,331.95,349.32,356.69,372.50,403.75,444.79,456.21,305.60,214.78
2003-08-13 21:51:32+00:00,L5,309.63,333.28,357.52,360.91,375.52,405.69,438.44,450.30,294.54,267.26
2003-08-29 21:51:49+00:00,L5,316.28,317.50,324.92,331.90,351.27,371.77,411.05,414.59,332.31,322.05
2003-10-07 21:58:35+00:00,L5,300.90,304.91,306.01,311.57,318.44,335.04,361.10,366.54,330.68,309.38
2003-10-15 22:08:58+00:00,L7,,,,,,,,,,
2003-11-17 21:52:57+00:00,L5,267.98,272.47,277.80,280.32,287.43,301.51,326.20,312.67,294.88,285.43
2003-12-02 22:09:26+00:00,L7,,,,,,,,,,
2003-12-26 21:59:30+00:00,L5,,,,,334.61,351.27,339.25,298.24,275.61,293.58
2003-12-27 22:03:30+00:00,L7,,,,,319.98,341.60,331.36,304.10,276.26,290.60
2004-03-23 22:10:04+00:00,L7,,,,,,418.29,489.06,525.60,480.44,481.21
2004-03-31 21:59:59+00:00,L5,291.15,287.42,295.41,303.40,312.14,312.54,319.71,311.98,277.80,276.14
2004-04-24 22:09:55+00:00,L7,,,,,,,,,,
2004-04-25 21:54:35+00:00,L5,,287.74,294.74,306.39,314.91,325.27,331.47,302.10,278.70,249.88
2004-05-03 22:03:47+00:00,L7,299.57,306.28,304.85,311.79,324.10,345.04,358.64,330.32,301.34,268.09
2004-05-18 22:01:26+00:00,L5,333.24,319.17,321.73,331.00,342.88,366.86,394.28,400.00,369.04,338.63
2004-05-26 22:09:57+00:00,L7,,,,,305.50,318.95,340.76,338.85,305.91,
2004-06-11 22:09:50+00:00,L7,294.33,286.18,293.89,295.56,317.08,334.03,335.81,319.20,188.01,197.12
2004-06-12 21:55:59+00:00,L5,289.89,293.68,300.62,308.68,325.58,346.64,356.79,342.03,208.61,202.03
2004-06-27 22:09:48+00:00,L7,,,,,,,,,,
2004-07-06 22:03:36+00:00,L7,293.08,288.55,292.22,291.49,307.95,340.75,335.31,315.40,288.74,198.40
2004-07-21 22:03:15+00:00,L5,290.88,304.06,305.60,,,369.55,323.81,316.36,315.94,317.81
2004-07-29 22:09:38+00:00,L7,298.34,307.10,301.86,306.40,316.91,357.65,380.56,378.74,326.61,211.48
2004-07-30 21:57:15+00:00,L5,311.09,313.19,316.36,316.73,342.29,374.09,409.88,408.05,344.48,256.49
2004-08-15 21:57:37+00:00,L5,297.89,301.39,300.55,301.00,,325.75,377.91,395.74,355.01,
2004-09-08 22:03:17+00:00,L7,290.89,281.93,284.76,280.39,284.65,301.53,324.82,348.11,338.89,325.74
2004-09-24 22:03:12+00:00,L7,270.85,270.98,,,,,,,,
2004-10-01 22:09:21+00:00,L7,,,,,308.22,333.84,359.14,351.67,328.06,321.11
2004-10-18 21:59:11+00:00,L5,292.30,293.37,299.08,302.25,313.19,343.35,376.61,358.36,330.15,318.00
2004-11-02 22:09:40+00:00,L7,,,,,,342.32,380.54,384.88,347.06,317.05
2004-11-10 22:05:47+00:00,L5,299.28,296.33,301.72,308.12,319.10,332.73,368.01,373.34,330.78,317.32
2004-11-18 22:09:45+00:00,L7,269.18,272.44,279.20,294.41,314.85,330.50,348.68,337.10,306.91,297.33
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,
2005-01-14 22:04:00+00:00,L7,293.90,300.16,296.39,290.25,297.79,324.34,358.02,350.84,323.26,303.63
2005-01-22 22:00:50+00:00,L5,315.84,315.87,320.19,316.86,317.83,342.47,407.22,392.89,336.90,303.78
2005-02-14 22:07:21+00:00,L5,304.19,295.42,294.08,293.76,306.78,326.93,373.30,375.70,326.69,305.29
2005-03-26 22:10:28+00:00,L7,,,,222.64,,296.89,354.87,351.14,259.45,263.17
2005-04-03 22:07:51+00:00,L5,276.87,266.06,269.22,279.84,293.92,329.73,349.64,339.78,303.72,274.01
2005-04-04 22:04:14+00:00,L7,282.93,277.78,282.42,285.77,304.71,339.88,369.00,347.13,316.43,292.23
2005-04-20 22:04:08+00:00,L7,,,279.03,288.83,310.73,342.56,368.74,348.32,311.92,277.26
2005-04-27 22:10:21+00:00,L7,,,,,,,,,,
2005-05-05 22:08:01+00:00,L5,295.38,295.19,299.46,314.23,331.19,348.95,369.40,346.65,311.26,250.46
2005-05-14 22:01:54+00:00,L5,254.08,259.51,263.24,278.58,309.61,319.68,325.07,318.09,196.09,255.48
2005-05-29 22:10:21+00:00,L7,259.12,251.07,268.84,275.57,290.20,298.44,312.35,261.14,193.69,198.03
2005-06-07 22:04:06+00:00,L7,302.41,307.42,313.27,322.66,337.32,377.81,400.80,381.22,290.25,204.93
2005-06-15 22:02:10+00:00,L5,302.06,298.52,304.12,312.46,325.19,345.01,367.58,345.71,206.25,201.06
2005-06-22 22:08:22+00:00,L5,315.81,312.05,320.52,337.94,352.90,377.17,406.42,410.14,338.92,204.06
2005-07-08 22:08:27+00:00,L5,306.20,309.96,317.58,335.99,352.57,360.87,386.29,373.77,335.64,321.88
2005-07-09 22:04:02+00:00,L7,299.59,304.49,307.39,328.26,334.78,351.96,365.59,351.13,320.93,220.38
2005-07-16 22:10:12+00:00,L7,,,,,,,,,,
2005-08-09 22:08:46+00:00,L5,292.64,303.84,310.45,310.61,315.42,322.63,346.58,360.06,363.02,325.10
2005-08-17 22:10:06+00:00,L7,,,321.81,320.26,326.18,328.14,369.11,375.80,361.84,332.44
2005-08-25 22:08:52+00:00,L5,261.26,266.22,273.25,278.78,286.95,291.06,302.76,282.42,273.72,251.20
2005-08-26 22:03:51+00:00,L7,,,,,,,264.52,267.25,244.53,
2005-09-10 22:08:55+00:00,L5,296.28,295.18,299.41,308.62,324.77,337.37,363.10,358.18,329.68,323.42
2005-09-27 22:03:40+00:00,L7,,,,,,246.19,248.13,221.91,207.76,166.82
2005-10-05 22:02:41+00:00,L5,306.40,301.28,299.23,301.23,316.87,344.83,380.73,371.48,326.28,315.95
2005-11-13 22:09:08+00:00,L5,290.00,295.97,302.01,308.23,316.26,338.54,380.21,366.89,335.45,327.19
2006-01-24 22:10:44+00:00,L7,292.68,280.81,289.76,306.44,328.14,,,215.60,238.76,304.93
2006-03-13 22:10:53+00:00,L7,,,,,,,,,,
2006-03-14 22:05:42+00:00,L5,317.30,324.93,341.01,358.02,374.94,401.79,433.52,416.44,368.17,350.02
2006-03-22 22:04:42+00:00,L7,275.35,287.42,299.61,312.43,328.17,342.61,350.00,335.84,310.42,312.81
2006-04-15 22:06:18+00:00,L5,319.35,333.26,347.87,352.52,366.24,381.28,405.47,408.77,371.62,347.50
2006-06-01 22:10:50+00:00,L7,,,,,,,364.18,370.91,364.90,348.92
2006-06-17 22:10:46+00:00,L7,,264.54,279.46,293.54,301.14,317.21,324.41,305.63,292.00,291.48
2006-06-25 22:13:31+00:00,L5,316.58,315.68,327.58,349.64,377.75,447.79,511.45,510.35,417.18,387.77
2006-06-26 22:04:32+00:00,L7,317.52,308.57,322.26,352.18,383.62,432.82,504.03,516.32,430.70,401.62
2006-07-03 22:10:40+00:00,L7,258.57,259.22,266.75,277.68,,510.72,330.90,335.58,319.01,302.74
2006-07-12 22:04:25+00:00,L7,300.56,308.08,305.96,318.26,337.57,376.39,416.24,430.09,383.16,298.60
2006-07-19 22:10:32+00:00,L7,260.66,254.28,271.92,279.12,290.45,320.57,348.55,329.70,310.75,193.65
2006-07-27 22:13:58+00:00,L5,307.33,303.25,315.67,331.94,325.25,337.67,370.15,394.91,368.95,290.68
2006-08-04 22:10:28+00:00,L7,270.59,278.96,289.69,293.21,306.22,321.66,,235.72,261.79,301.55
2006-08-05 22:07:55+00:00,L5,287.63,287.09,299.07,309.79,312.47,328.08,356.06,365.59,339.30,310.80
2006-08-12 22:14:11+00:00,L5,281.30,290.54,293.92,299.72,298.46,313.60,330.02,337.87,321.58,280.96
2006-09-13 22:14:35+00:00,L5,262.41,259.51,267.35,278.75,288.51,306.18,328.09,314.90,299.11,285.82
2006-09-21 22:10:16+00:00,L7,,,,,,,,,,
2006-10-16 22:04:06+00:00,L7,251.73,240.11,254.26,,,202.25,132.53,,,
2006-10-31 22:15:04+00:00,L5,266.39,271.19,285.01,294.19,301.83,314.40,316.71,298.86,271.44,271.59
2007-02-28 22:11:16+00:00,L7,,,,,,,,,,
2007-03-09 22:05:07+00:00,L7,299.80,302.18,301.25,,,,,,,
2007-03-16 22:11:19+00:00,L7,293.93,304.82,304.32,316.65,335.94,,,,,
2007-05-12 22:04:59+00:00,L7,290.91,282.09,291.76,292.75,295.26,314.63,323.87,336.83,286.21,248.92
2007-07-06 22:11:01+00:00,L7,,,,,,274.52,305.85,338.62,333.89,220.48
2007-07-15 22:04:48+00:00,L7,314.51,308.25,297.82,295.66,295.14,305.34,383.81,440.45,409.60,376.14
2007-08-23 22:10:46+00:00,L7,,,,,,,,,,
2007-09-01 22:04:31+00:00,L7,,,,,256.67,283.70,327.67,335.92,323.72,325.68
2007-09-16 22:13:52+00:00,L5,281.56,260.99,259.65,270.13,282.04,300.41,328.59,345.73,328.71,321.71
2008-01-14 22:11:08+00:00,L7,,,,,,,,,,
2008-03-18 22:10:55+00:00,L7,,,,304.00,314.23,335.26,347.95,336.79,314.59,306.26
2008-04-12 22:04:44+00:00,L7,,,274.71,279.68,292.76,313.83,324.50,321.49,303.47,298.52
2008-04-19 22:10:54+00:00,L7,,,,,,372.52,399.91,397.81,361.70,316.81
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,
2008-06-15 22:04:20+00:00,L7,289.46,285.32,295.57,309.73,324.47,350.05,359.30,338.88,289.37,280.25
2008-07-08 22:10:15+00:00,L7,,,,,317.40,328.11,323.09,270.17,,
2008-08-09 22:09:59+00:00,L7,,252.65,262.76,253.36,255.59,256.50,276.26,305.52,318.26,315.23
2008-08-18 22:03:44+00:00,L7,311.27,306.54,292.56,286.41,286.38,291.90,334.85,371.86,401.07,395.90
2008-10-28 22:09:41+00:00,L7,272.55,270.98,270.68,281.39,298.98,326.84,366.32,365.83,346.83,336.07
2008-12-31 22:10:25+00:00,L7,,,,,,383.58,403.68,360.98,324.81,321.25
2009-01-17 21:59:44+00:00,L5,281.88,271.23,283.04,301.97,326.20,357.51,382.26,358.18,322.60,316.81
2009-03-30 22:04:52+00:00,L7,288.29,287.77,,,,,332.00,342.94,305.00,
2009-04-06 22:11:05+00:00,L7,,214.53,,,,136.76,129.26,171.61,182.49,107.35
2009-05-01 22:05:01+00:00,L7,272.95,272.89,271.37,278.38,295.90,316.03,339.72,339.91,304.38,241.04
2009-06-18 22:05:01+00:00,L7,,,,,,395.68,373.57,366.27,258.49,242.09
2009-08-05 22:04:48+00:00,L7,291.48,277.05,276.40,284.39,311.33,,,230.82,276.63,210.74
2009-08-12 22:10:57+00:00,L7,,,,,,,,,,
2009-08-28 22:10:57+00:00,L7,,,,,275.87,309.62,345.28,331.37,294.14,265.30
2009-10-24 22:04:54+00:00,L7,266.89,258.67,260.58,267.51,292.04,333.53,360.47,342.69,302.97,287.35
2009-12-18 22:11:51+00:00,L7,,,,,,,,,,
2010-02-13 22:06:30+00:00,L7,,,,,346.65,349.59,354.73,354.14,337.63,328.38
2010-02-20 22:12:45+00:00,L7,,,,,,,,,,
2010-03-01 22:06:39+00:00,L7,318.54,323.04,318.51,328.72,352.76,383.76,424.72,410.61,381.73,324.67
2010-04-09 22:13:00+00:00,L7,,,,,,,,,,
2010-05-04 22:06:46+00:00,L7,296.10,288.93,296.84,295.20,300.74,314.79,,215.64,271.62,211.61
2010-05-11 22:12:55+00:00,L7,,,,,,,,,,
2010-07-23 22:06:50+00:00,L7,295.71,295.28,296.24,296.65,306.87,349.14,383.94,397.87,362.97,316.06
2010-08-08 22:06:48+00:00,L7,,,,,,,399.21,395.72,356.62,342.42
2010-08-15 22:13:00+00:00,L7,,,,,,,,,,
2010-08-31 22:13:03+00:00,L7,,,,,,,,,,
2010-09-25 22:06:53+00:00,L7,,,,,,,,,,
2010-12-13 22:10:37+00:00,L5,290.29,286.51,292.30,305.90,318.32,343.57,361.63,339.47,302.74,290.41
2010-12-21 22:13:51+00:00,L7,,,,,,,,,,
2011-01-31 22:08:00+00:00,L7,295.15,301.18,297.29,291.51,303.07,,,,,
2011-02-07 22:14:12+00:00,L7,,,,,,324.77,239.89,235.85,211.29,255.19
2011-02-08 22:04:35+00:00,L5,295.92,285.58,291.40,289.56,297.34,308.48,318.13,323.21,309.15,305.39
2011-04-12 22:14:24+00:00,L7,,,242.48,,,296.61,299.27,300.71,286.15,255.25
2011-04-28 22:14:24+00:00,L7,287.21,283.12,288.63,288.52,297.69,319.75,347.89,366.69,332.58,321.27
2011-05-14 22:14:21+00:00,L7,269.74,270.92,273.93,277.77,293.77,311.36,335.75,357.20,332.79,300.85
2011-05-30 22:14:23+00:00,L7,,,,,,342.05,346.52,334.62,323.87,299.65
2011-06-08 22:08:12+00:00,L7,,,,,,309.72,345.89,337.12,319.44,
2011-06-15 22:14:22+00:00,L7,271.51,283.06,289.91,291.53,307.25,329.15,268.96,291.10,202.69,193.78
2011-07-01 22:14:18+00:00,L7,297.58,305.84,300.44,305.37,,342.01,371.84,384.13,331.89,191.01
2011-07-10 22:08:07+00:00,L7,,,,,251.42,280.15,284.83,246.11,193.67,196.73
2011-07-26 22:08:05+00:00,L7,,,,,,,,,,
2011-08-02 22:14:14+00:00,L7,305.14,310.49,319.60,335.78,354.51,373.27,400.71,425.14,363.44,319.77
2011-08-27 22:07:59+00:00,L7,299.73,296.64,,,,,,,,
2011-09-12 22:07:53+00:00,L7,283.01,276.81,274.86,276.62,273.35,283.67,293.82,289.03,280.81,282.65
2011-11-06 22:14:15+00:00,L7,,,,,,,,,,
2011-11-15 22:08:10+00:00,L7,,,,,,,,317.07,316.92,319.43
2012-04-07 22:08:40+00:00,L7,306.24,305.70,313.77,328.69,348.59,359.26,370.98,378.89,400.00,383.42
2012-04-23 22:08:52+00:00,L7,,,,,,352.69,381.70,398.07,370.80,352.85
2012-07-03 22:15:24+00:00,L7,,,,,,,,,,
2012-07-19 22:15:37+00:00,L7,284.81,281.72,285.64,287.92,306.52,332.20,368.99,384.98,332.50,208.78
2012-08-29 22:09:52+00:00,L7,280.48,276.84,269.23,277.01,291.09,310.09,311.87,317.96,331.81,312.57
2012-09-21 22:16:17+00:00,L7,,,,,,387.21,415.00,349.38,365.53,327.36
2012-11-08 22:16:39+00:00,L7,,,,,,,,,,
2012-12-03 22:10:34+00:00,L7,266.03,258.22,276.24,290.05,314.91,328.05,324.62,305.60,275.98,289.57
2013-01-11 22:16:56+00:00,L7,,,,,,,,,,
2013-02-21 22:10:46+00:00,L7,278.78,276.29,277.54,293.85,313.95,337.81,346.15,325.76,305.55,290.93
2013-03-09 22:10:45+00:00,L7,,,,,314.53,355.09,352.46,336.59,306.61,298.12
2013-04-01 22:16:50+00:00,L7,,,,,,,,,,
2013-04-17 22:16:45+00:00,L7,276.61,273.14,277.11,,,,,,,
2013-05-03 22:16:41+00:00,L7,,,,,,,,,,
2013-05-11 22:22:42+00:00,L8,297.64,301.73,304.28,315.42,333.38,373.29,401.11,411.29,361.72,287.37
2013-06-05 22:16:38+00:00,L8,279.51,275.69,276.10,287.42,309.30,343.57,353.46,337.12,289.50,179.97
2013-06-13 22:10:16+00:00,L7,,,,274.91,,346.79,346.04,,,
2013-06-28 22:22:44+00:00,L8,269.89,266.84,258.52,275.92,290.46,306.49,317.39,315.18,198.91,192.39
2013-07-06 22:16:14+00:00,L7,280.13,280.28,275.55,281.15,293.50,320.57,347.12,344.74,320.39,197.64
2013-07-15 22:09:59+00:00,L7,,,,,285.51,307.22,347.27,303.93,272.95,313.33
2013-07-22 22:16:07+00:00,L7,,,,,,,,,,
2013-07-23 22:16:34+00:00,L8,275.05,282.01,292.88,308.75,335.01,361.16,404.62,433.32,391.85,198.53
2013-08-08 22:16:37+00:00,L8,287.11,270.64,269.58,291.00,314.83,325.57,384.15,420.32,406.97,266.15
2013-08-31 22:22:50+00:00,L8,269.23,256.74,259.47,279.78,297.20,313.82,328.15,349.69,342.67,315.37
2013-09-08 22:16:22+00:00,L7,,,,,,,,,,
2013-09-17 22:10:16+00:00,L7,,,,,,,242.84,255.22,,
2013-10-10 22:16:44+00:00,L7,280.04,263.42,,,,,,,,
2013-10-11 22:16:29+00:00,L8,268.33,255.48,262.14,275.52,298.39,320.39,342.42,326.71,293.66,285.63
2013-10-26 22:16:51+00:00,L7,,249.15,260.89,275.79,300.09,324.12,340.91,317.45,285.01,280.97
2013-11-04 22:10:43+00:00,L7,294.95,285.15,304.22,325.14,345.02,,,,,
2013-11-19 22:22:25+00:00,L8,292.70,283.09,292.12,314.02,344.90,418.82,459.13,458.43,391.50,339.67
2013-12-13 22:17:07+00:00,L7,274.98,261.44,269.22,288.53,311.13,381.93,404.41,396.20,335.20,321.48
2013-12-30 22:16:01+00:00,L8,283.54,277.67,289.39,296.80,327.32,384.65,413.99,426.12,331.86,325.60
2014-01-14 22:17:21+00:00,L7,,,228.10,,,302.14,332.49,,,
2014-02-23 22:21:32+00:00,L8,265.00,255.53,268.93,278.83,298.54,316.99,314.07,307.30,304.02,288.08
2014-04-05 22:14:46+00:00,L8,277.55,279.45,283.59,290.79,310.75,343.56,364.77,340.74,297.42,278.80
2014-04-21 22:14:29+00:00,L8,271.45,272.81,272.56,280.83,298.99,316.93,340.79,336.65,310.34,265.35
2014-04-29 22:11:49+00:00,L7,,306.47,297.76,313.76,337.11,,,230.68,237.61,279.40
2014-05-15 22:11:56+00:00,L7,310.99,308.20,301.10,309.36,329.15,368.38,399.55,440.47,432.79,378.78
2014-05-30 22:20:22+00:00,L8,293.46,291.27,289.66,307.05,334.64,370.99,406.74,411.47,362.30,196.10
2014-05-31 22:11:59+00:00,L7,398.51,,,303.92,337.06,364.07,391.60,405.93,337.11,213.40
2014-06-07 22:18:11+00:00,L7,,,,275.05,300.90,331.88,350.02,363.33,324.54,300.54
2014-06-16 22:12:00+00:00,L7,,,,,,255.28,518.31,471.29,447.65,476.24
2014-07-17 22:20:39+00:00,L8,270.15,275.75,273.49,287.70,312.29,341.05,369.76,368.47,330.97,206.88
2014-07-25 22:18:23+00:00,L7,,,,,337.57,377.33,414.30,396.16,327.31,
2014-08-02 22:20:46+00:00,L8,269.35,262.20,272.98,290.46,317.50,343.32,354.44,341.29,308.02,242.70
2014-08-03 22:12:15+00:00,L7,,243.83,262.89,284.19,307.44,337.98,355.38,343.85,316.69,268.92
2014-08-11 22:14:39+00:00,L8,272.69,287.59,308.76,335.61,,329.60,,,,
2014-08-18 22:20:51+00:00,L8,259.26,254.12,267.02,279.05,295.81,315.14,311.98,261.31,220.80,264.33
2014-08-19 22:12:14+00:00,L7,,,,,273.95,305.80,301.45,273.83,,220.10
2014-08-26 22:18:23+00:00,L7,273.55,287.96,296.73,,,,,215.67,170.32,189.92
2014-09-03 22:20:54+00:00,L8,264.21,261.81,277.38,290.82,311.12,328.12,337.19,305.62,259.69,274.22
2014-09-19 22:20:54+00:00,L8,268.49,274.57,281.88,291.11,307.08,326.49,342.93,336.22,265.16,277.69
2014-10-06 22:12:32+00:00,L7,228.60,,,,,,,,,
2014-11-14 22:19:02+00:00,L7,268.20,268.67,273.39,288.12,302.43,319.70,309.40,280.51,233.16,273.96
2014-11-22 22:20:57+00:00,L8,314.54,325.07,318.78,339.28,383.76,388.43,343.32,307.88,281.89,296.13
2015-01-02 22:14:38+00:00,L8,312.60,309.58,312.13,331.05,346.57,345.87,330.65,305.96,290.14,294.62
2015-02-02 22:19:28+00:00,L7,,,,,,,314.11,309.08,319.09,330.27
2015-02-26 22:20:34+00:00,L8,298.78,283.10,289.34,287.98,306.58,322.32,330.22,318.90,300.13,286.61
2015-03-31 22:13:40+00:00,L7,321.99,307.66,299.40,304.23,307.97,343.92,,,,
2015-04-15 22:20:10+00:00,L8,270.83,277.27,274.01,275.55,278.99,295.11,310.95,335.73,305.68,268.82
2015-04-23 22:20:02+00:00,L7,,,,,,,378.39,395.69,364.77,311.39
2015-05-01 22:20:00+00:00,L8,291.39,281.54,290.07,290.32,305.26,328.28,361.17,373.81,332.41,274.28
2015-05-17 22:19:49+00:00,L8,290.33,289.90,291.17,297.39,306.61,338.82,389.73,398.50,331.20,208.20
2015-06-10 22:20:23+00:00,L7,255.22,240.61,230.06,247.40,260.11,283.00,278.67,247.25,173.04,203.59
2015-06-11 22:13:52+00:00,L8,,,,,,,,275.87,439.18,513.47
2015-06-19 22:14:13+00:00,L7,,,,,293.84,310.87,341.32,348.74,,218.28
2015-06-27 22:13:58+00:00,L8,244.54,229.90,212.32,228.48,256.59,274.48,263.02,246.18,182.70,191.67
2015-07-04 22:20:14+00:00,L8,259.75,263.25,258.07,282.57,308.13,327.84,343.06,321.15,185.97,192.60
2015-07-05 22:14:17+00:00,L7,262.39,231.30,217.03,,,292.07,292.62,202.99,184.48,205.20
2015-07-12 22:20:31+00:00,L7,256.11,250.92,254.03,271.77,288.24,296.73,309.42,266.29,182.27,212.38
2015-07-29 22:14:13+00:00,L8,264.94,259.19,264.13,278.23,294.65,311.12,323.79,310.58,205.29,198.84
2015-08-21 22:20:33+00:00,L8,262.91,253.81,261.22,270.86,271.23,284.90,297.06,312.69,299.28,266.61
2015-09-07 22:14:29+00:00,L7,246.95,242.02,237.76,247.05,253.54,266.44,274.59,253.16,217.99,273.92
2015-09-14 22:20:43+00:00,L7,270.31,265.07,267.06,277.69,282.76,,,,,
2015-10-08 22:20:48+00:00,L8,255.36,250.81,249.52,256.33,267.95,283.84,306.20,305.59,269.93,273.29
2015-10-16 22:21:01+00:00,L7,,,,,287.30,310.28,320.52,309.41,286.72,288.30
2015-11-01 22:21:15+00:00,L7,264.33,257.63,264.19,277.36,288.92,303.54,311.95,292.47,263.14,280.56
2015-11-25 22:20:56+00:00,L8,268.63,256.57,274.41,301.10,327.58,344.23,345.78,319.21,292.83,289.17
2015-12-04 22:14:44+00:00,L8,,246.23,251.11,268.12,284.35,296.29,309.87,290.69,253.66,278.66
2015-12-12 22:15:44+00:00,L7,,283.83,291.27,318.46,335.30,356.88,369.01,351.21,311.05,320.89
2016-02-22 22:14:30+00:00,L8,303.95,300.14,293.70,310.93,348.48,372.87,385.15,382.02,319.01,322.39
2016-03-01 22:16:34+00:00,L7,,,,,,164.53,,,173.82,185.51
2016-03-08 22:22:50+00:00,L7,,,,,,373.59,402.01,387.18,,
2016-03-25 22:14:20+00:00,L8,,,,291.88,308.19,351.32,370.66,369.67,319.45,315.24
2016-04-09 22:23:00+00:00,L7,,,,,,,,,117.14,156.51
2016-04-18 22:16:54+00:00,L7,,,235.27,,,315.13,332.95,322.87,290.84,259.75
2016-04-26 22:14:08+00:00,L8,290.90,283.17,288.78,297.27,324.61,375.60,384.74,352.78,318.71,317.05
2016-05-04 22:16:59+00:00,L7,,,,289.06,314.34,364.26,399.64,381.19,330.86,302.51
2016-05-11 22:23:11+00:00,L7,279.15,270.82,266.61,274.70,295.43,341.43,365.66,346.08,316.91,267.42
2016-05-12 22:14:08+00:00,L8,262.12,250.94,244.60,259.59,277.44,296.12,296.81,238.92,204.64,198.15
2016-05-20 22:17:02+00:00,L7,,,,,,403.19,400.26,362.39,314.44,336.22
2016-06-04 22:20:28+00:00,L8,303.72,304.65,298.14,303.85,305.71,340.25,374.56,397.15,347.50,190.16
