dates,nzd0511-0000,nzd0511-0001,nzd0511-0002,nzd0511-0003,nzd0511-0004,nzd0511-0005,nzd0511-0006,nzd0511-0007,nzd0511-0008,nzd0511-0009,satname
1999-08-26 22:07:32+00:00,304.79,296.02,291.56,297.28,308.11,316.36,347.06,381.10,,,L7
1999-09-02 22:13:44+00:00,319.45,306.36,297.87,299.57,309.00,323.01,348.86,368.84,339.09,336.88,L7
1999-09-18 22:13:39+00:00,309.60,298.79,290.51,291.46,299.05,315.00,342.46,361.95,350.20,355.87,L7
1999-12-07 22:13:41+00:00,302.32,293.83,288.52,290.67,295.21,310.62,346.39,365.54,356.52,363.45,L7
2000-02-25 22:13:25+00:00,301.50,293.10,287.51,288.47,290.91,308.71,346.17,360.35,356.52,342.38,L7
2000-05-08 22:06:44+00:00,279.97,276.91,280.27,288.23,294.16,312.38,356.08,356.72,341.31,313.76,L7
2000-05-15 22:12:54+00:00,282.03,279.62,283.49,293.06,302.29,323.57,362.98,363.54,335.24,310.69,L7
2000-05-31 22:12:42+00:00,282.01,277.74,282.61,290.87,302.03,322.52,358.45,358.10,328.51,310.69,L7
2000-06-25 22:06:19+00:00,281.33,280.50,284.65,292.50,308.11,331.42,356.14,353.19,318.00,288.05,L7
2000-07-11 22:06:05+00:00,283.44,282.18,285.74,293.08,308.03,330.72,357.27,358.09,322.58,288.05,L7
2000-07-27 22:05:48+00:00,280.63,282.18,285.74,293.08,308.03,330.39,356.55,358.61,323.56,287.80,L7
2000-08-03 22:11:55+00:00,281.48,282.97,285.54,293.74,308.86,331.07,356.57,358.77,322.35,290.58,L7
2000-08-19 22:11:49+00:00,282.68,282.15,285.54,293.74,308.86,326.56,350.92,351.97,320.31,293.96,L7
2000-09-20 22:11:14+00:00,282.12,280.62,283.99,292.17,307.18,325.16,349.13,350.69,322.85,303.83,L7
2000-10-22 22:11:02+00:00,281.61,279.52,283.38,290.89,305.56,324.83,349.61,352.76,326.35,309.29,L7
2001-01-03 22:05:00+00:00,284.31,280.82,285.16,291.62,305.81,324.69,352.55,358.92,335.85,318.46,L7
2001-03-31 22:10:55+00:00,288.21,281.00,288.23,291.46,305.62,345.08,373.54,375.57,347.65,330.24,L7
2001-04-16 22:10:54+00:00,292.10,284.48,293.78,299.92,312.31,344.29,366.31,365.91,341.22,317.58,L7
2001-06-28 22:03:56+00:00,292.33,291.32,298.93,308.90,321.38,349.75,364.84,354.11,335.69,309.43,L7
2001-07-14 22:03:57+00:00,281.65,274.04,298.45,307.50,318.87,345.98,351.08,336.13,323.82,298.79,L7
2001-08-15 22:03:26+00:00,284.69,279.63,295.88,300.51,305.65,335.88,343.07,335.38,324.90,311.21,L7
2001-10-02 22:02:52+00:00,285.19,279.33,292.31,293.04,300.08,324.99,336.51,333.17,325.94,319.37,L7
2001-11-19 22:03:08+00:00,280.83,274.41,285.65,283.43,291.65,319.40,335.13,332.57,328.87,335.42,L7
2001-12-12 22:09:26+00:00,281.06,275.64,283.58,281.57,294.71,322.68,339.84,336.44,328.75,333.58,L7
2001-12-28 22:09:25+00:00,279.13,273.79,279.74,282.23,297.44,321.22,341.21,341.11,329.91,332.93,L7
2002-01-29 22:09:33+00:00,284.87,278.61,277.18,280.65,295.70,314.21,335.75,347.62,329.91,332.93,L7
2002-04-12 22:03:25+00:00,281.57,274.18,272.18,276.99,295.66,311.55,332.28,346.13,332.56,337.38,L7
2002-05-05 22:09:37+00:00,278.16,270.59,266.77,272.61,290.14,307.26,325.77,344.46,331.23,337.38,L7
2002-06-15 22:03:07+00:00,270.42,262.84,253.32,270.78,283.23,296.09,305.99,344.26,332.33,346.87,L7
2002-09-10 22:08:43+00:00,260.48,253.87,242.23,258.92,275.51,292.39,288.40,321.24,331.21,363.42,L7
2003-02-01 22:09:21+00:00,271.25,268.44,265.98,280.25,298.60,317.14,,303.60,343.89,337.78,L7
2003-03-14 22:03:20+00:00,280.97,279.04,279.03,293.15,311.43,,,,341.02,331.72,L7
2003-05-24 22:09:28+00:00,280.97,279.04,279.03,293.15,311.43,,,320.34,314.71,299.36,L7
2003-08-05 22:02:59+00:00,277.19,272.56,280.48,303.29,318.68,345.42,348.90,332.51,281.72,262.95,L7
2003-08-12 22:09:11+00:00,277.19,292.70,305.35,313.92,329.45,360.25,379.64,359.41,279.09,247.00,L7
2003-08-13 21:51:32+00:00,285.77,300.00,316.51,320.42,335.72,366.06,388.04,371.63,275.46,248.00,L5
2003-08-29 21:51:49+00:00,290.79,299.65,313.89,318.47,334.58,360.41,385.29,371.73,279.27,257.76,L5
2003-10-07 21:58:35+00:00,297.79,306.91,319.44,321.30,335.23,354.33,379.26,369.61,277.02,254.59,L5
2003-11-17 21:52:57+00:00,293.47,303.09,314.18,317.35,330.14,349.36,375.01,366.41,283.52,260.79,L5
2003-12-26 21:59:30+00:00,293.47,303.09,314.18,317.35,329.49,347.92,367.85,374.08,287.09,268.28,L5
2003-12-27 22:03:30+00:00,293.47,303.09,314.18,317.35,328.49,347.38,363.59,374.08,287.09,271.20,L7
2004-03-31 21:59:59+00:00,291.28,293.90,298.70,304.76,316.82,331.46,339.20,343.06,311.25,292.70,L5
2004-04-25 21:54:35+00:00,287.84,290.91,297.69,306.12,317.96,331.97,336.24,327.75,298.86,282.14,L5
2004-05-03 22:03:47+00:00,288.17,291.48,296.20,303.85,316.53,330.87,336.04,321.02,293.58,278.01,L7
2004-05-18 22:01:26+00:00,301.74,295.65,299.68,308.08,320.15,334.26,338.38,325.98,283.95,274.02,L5
2004-05-26 22:09:57+00:00,301.74,295.65,299.68,308.08,319.37,333.84,340.84,332.25,283.95,274.02,L7
2004-06-11 22:09:50+00:00,302.66,296.47,301.24,308.63,320.99,336.40,343.26,335.16,283.95,263.05,L7
2004-06-12 21:55:59+00:00,301.49,297.41,302.54,310.22,322.56,338.95,346.45,338.85,283.95,255.32,L5
2004-07-06 22:03:36+00:00,299.97,296.02,300.94,307.40,320.36,338.38,349.15,338.85,284.75,234.37,L7
2004-07-21 22:03:15+00:00,297.97,296.27,300.77,307.40,320.36,340.85,345.13,338.85,288.82,234.37,L5
2004-07-29 22:09:38+00:00,297.90,297.35,300.77,307.12,319.84,342.36,348.47,343.53,294.79,230.97,L7
2004-07-30 21:57:15+00:00,298.19,297.65,301.04,306.58,320.63,343.49,351.95,347.47,298.57,232.84,L5
2004-08-15 21:57:37+00:00,297.04,296.74,299.74,304.47,320.63,340.29,352.04,349.20,302.53,232.84,L5
2004-09-08 22:03:17+00:00,297.32,296.45,299.44,303.44,318.52,338.61,351.52,351.42,308.83,244.19,L7
2004-09-24 22:03:12+00:00,295.83,295.29,299.44,303.44,318.52,338.61,351.52,351.42,308.83,244.19,L7
2004-10-01 22:09:21+00:00,295.89,295.54,299.36,302.89,316.39,338.25,352.15,351.48,310.95,247.61,L7
2004-10-18 21:59:11+00:00,295.63,295.42,299.39,302.90,316.19,338.69,353.99,352.18,312.99,254.71,L5
2004-11-02 22:09:40+00:00,296.25,295.88,300.13,302.56,316.45,340.84,359.00,364.06,324.19,261.73,L7
2004-11-10 22:05:47+00:00,296.31,295.68,300.01,302.79,316.40,339.95,359.27,364.29,324.33,267.06,L5
2004-11-18 22:09:45+00:00,293.00,294.27,298.86,302.48,316.89,340.55,359.84,364.63,325.22,270.93,L7
2005-01-14 22:04:00+00:00,291.57,294.23,297.38,299.51,311.88,337.12,361.38,365.93,328.58,296.60,L7
2005-01-22 22:00:50+00:00,293.99,295.32,298.90,300.57,311.68,334.54,368.82,366.97,330.34,296.76,L5
2005-02-14 22:07:21+00:00,295.74,295.31,300.14,302.11,309.65,333.63,369.55,367.77,333.14,313.63,L5
2005-03-26 22:10:28+00:00,297.72,297.97,300.81,303.61,311.39,335.52,372.59,367.04,329.88,304.08,L7
2005-04-03 22:07:51+00:00,296.27,295.28,298.17,302.32,313.46,339.80,377.15,372.74,332.58,301.17,L5
2005-04-04 22:04:14+00:00,295.36,294.01,297.12,301.28,313.40,341.03,377.71,371.72,332.26,300.87,L7
2005-04-20 22:04:08+00:00,295.71,294.01,294.53,299.51,313.00,340.83,376.71,370.44,330.10,296.74,L7
2005-05-05 22:08:01+00:00,295.42,293.85,294.81,300.84,314.71,340.60,374.31,364.75,324.96,289.61,L5
2005-05-14 22:01:54+00:00,290.73,290.41,291.57,298.73,314.82,340.71,371.41,360.94,324.89,284.19,L5
2005-05-29 22:10:21+00:00,289.04,287.21,289.95,296.10,311.56,336.44,366.53,359.67,323.57,273.92,L7
2005-06-07 22:04:06+00:00,289.05,287.66,290.66,296.94,312.31,338.15,367.03,358.01,323.57,266.44,L7
2005-06-15 22:02:10+00:00,291.28,289.88,292.91,299.51,314.64,340.32,368.94,359.33,323.57,261.76,L5
2005-06-22 22:08:22+00:00,291.99,290.03,293.51,300.79,315.91,340.83,368.99,359.77,320.89,256.04,L5
2005-07-08 22:08:27+00:00,292.23,290.55,294.30,302.31,317.54,340.78,368.42,358.35,319.77,256.04,L5
2005-07-09 22:04:02+00:00,292.20,290.88,294.55,303.39,318.00,340.56,366.99,356.14,318.17,252.93,L7
2005-08-09 22:08:46+00:00,290.18,289.18,293.73,304.00,319.45,340.38,363.14,354.02,316.64,244.91,L5
2005-08-17 22:10:06+00:00,288.33,287.91,295.23,305.33,320.23,339.53,361.67,352.48,313.20,238.84,L7
2005-08-25 22:08:52+00:00,286.76,286.93,294.38,304.23,318.66,337.14,361.67,352.48,310.52,238.84,L5
2005-08-26 22:03:51+00:00,286.76,286.93,294.38,304.23,318.66,337.14,361.67,352.48,306.12,238.84,L7
2005-09-10 22:08:55+00:00,288.03,288.24,295.29,305.18,319.71,337.14,362.89,354.42,306.12,238.84,L5
2005-09-27 22:03:40+00:00,288.03,288.24,295.29,305.18,319.71,337.14,362.89,354.42,306.12,232.21,L7
2005-10-05 22:02:41+00:00,288.54,289.13,295.86,305.29,319.62,334.06,359.98,351.13,299.80,227.55,L5
2005-11-13 22:09:08+00:00,290.82,291.45,299.79,307.93,319.49,332.98,362.54,355.64,301.92,226.94,L5
2006-01-24 22:10:44+00:00,291.00,291.92,300.53,306.13,317.62,321.64,363.39,360.78,299.20,280.04,L7
2006-03-14 22:05:42+00:00,297.37,295.58,302.84,312.67,328.24,346.16,379.49,361.60,324.63,291.45,L5
2006-03-22 22:04:42+00:00,294.53,295.86,304.10,314.77,330.38,348.86,376.41,360.54,325.38,296.32,L7
2006-04-15 22:06:18+00:00,297.12,302.26,313.83,325.03,340.25,357.97,382.60,369.86,336.71,326.67,L5
2006-06-01 22:10:50+00:00,299.08,304.05,317.01,329.48,346.50,364.89,380.49,373.24,345.98,331.71,L7
2006-06-17 22:10:46+00:00,299.08,298.06,311.41,324.44,339.58,356.55,372.72,373.24,345.98,331.71,L7
2006-06-25 22:13:31+00:00,299.96,298.33,311.44,325.64,339.58,356.55,372.72,373.24,354.46,338.87,L5
2006-06-26 22:04:32+00:00,300.50,297.28,310.48,326.61,339.58,356.55,372.72,373.24,361.90,345.78,L7
2006-07-03 22:10:40+00:00,295.75,293.86,306.34,321.99,339.58,356.55,368.95,370.51,358.51,341.50,L7
2006-07-12 22:04:25+00:00,294.26,293.17,304.03,319.02,335.41,354.39,370.45,372.77,357.00,334.87,L7
2006-07-19 22:10:32+00:00,292.00,290.90,302.44,316.86,331.59,352.81,371.36,371.83,355.10,334.87,L7
2006-07-27 22:13:58+00:00,291.39,290.68,302.57,316.63,327.22,347.60,368.38,370.72,353.93,331.04,L5
2006-08-04 22:10:28+00:00,290.33,290.75,302.53,315.78,326.34,346.69,368.38,370.72,353.93,329.11,L7
2006-08-05 22:07:55+00:00,290.81,291.26,303.05,316.19,326.02,346.25,368.91,372.59,354.20,328.17,L5
2006-08-12 22:14:11+00:00,289.05,290.11,301.26,313.70,321.67,340.85,368.91,365.92,349.35,323.27,L5
2006-09-13 22:14:35+00:00,286.31,287.14,297.66,309.93,316.05,335.32,363.21,361.82,347.62,319.75,L5
2006-10-16 22:04:06+00:00,282.36,280.71,291.05,306.33,308.95,329.59,360.67,360.57,349.82,318.07,L7
2006-10-31 22:15:04+00:00,282.30,281.41,292.02,307.06,310.49,331.01,359.52,358.38,345.75,315.24,L5
2007-03-09 22:05:07+00:00,278.53,278.58,287.30,303.22,311.92,332.62,349.20,340.38,312.07,290.88,L7
2007-03-16 22:11:19+00:00,283.60,286.46,293.10,314.42,327.88,342.40,350.31,340.86,305.04,286.86,L7
2007-05-12 22:04:59+00:00,297.49,299.55,302.29,309.95,320.85,332.63,345.47,363.83,307.81,258.74,L7
2007-07-06 22:11:01+00:00,297.49,299.55,302.29,309.95,320.85,309.57,332.86,360.23,307.81,242.88,L7
2007-07-15 22:04:48+00:00,297.74,296.83,296.29,297.85,304.95,298.39,338.11,372.30,307.81,281.97,L7
2007-09-01 22:04:31+00:00,297.74,296.83,296.29,297.85,291.88,293.38,333.90,361.20,312.56,292.17,L7
2007-09-16 22:13:52+00:00,293.24,280.81,280.11,282.85,278.78,294.39,332.36,357.51,317.15,297.86,L5
2008-03-18 22:10:55+00:00,,,,301.50,311.73,331.93,343.95,331.79,310.59,304.44,L7
2008-04-12 22:04:44+00:00,,,288.27,298.22,309.87,333.05,346.42,341.89,319.23,307.02,L7
