,dates,aus0292-0000,aus0292-0001,aus0292-0002,aus0292-0003,aus0292-0004,aus0292-0005,aus0292-0006,aus0292-0007
0,1987-05-22 23:08:32+00:00,190.4681902459039,197.0875443587725,201.69146632473445,200.06080487836053,213.9265750996356,216.0415515051146,224.94197846229196,229.17077670987393
1,1987-05-29 23:14:53+00:00,185.55673928429292,196.56058407890575,200.35482776426682,207.8532554707234,215.09200293299742,220.55810397013056,222.8744289722279,218.69893686827643
2,1987-09-02 23:17:14+00:00,190.9227191644418,191.94338989578569,194.1884814348168,200.81389726400332,211.85357661158457,215.9933755838103,217.94851436316895,220.26072136470378
3,1987-09-18 23:17:38+00:00,207.97101013055192,221.32912276947567,211.18549913884308,209.6284199657854,214.28441292147488,223.88439903692156,226.36223423494891,224.88024807403275
4,1987-09-27 23:11:39+00:00,213.82506487770408,230.1360795941728,214.7964593256087,217.34992499667774,221.75700886856342,220.5673798282293,232.28179095604446,229.05111313883438
5,1987-10-04 23:17:58+00:00,207.37408830176344,217.44624958388263,209.98607448145344,210.97007743614165,214.94217222589307,215.9156146072299,223.4514452165875,
6,1987-10-13 23:11:57+00:00,204.83641936569447,209.51478101351492,198.07489263961628,200.10848061984527,205.74275564039004,218.11033825057476,224.15088168390474,224.19112966892845
7,1987-10-20 23:18:15+00:00,184.45437902372387,191.2574697136264,192.7119559918238,194.74819644594166,203.19217239048595,203.07395659812687,204.16307719566257,214.30393382130683
8,1987-10-29 23:12:13+00:00,201.28985347586817,203.77026378438347,201.38475209960544,204.36234000788085,206.22097154820753,211.18922931779795,224.37458793838988,241.99548407082298
9,1987-11-14 23:12:35+00:00,202.47718363129917,208.53348210561694,207.4346134382492,205.0258938856214,204.2181463414156,210.26743755946396,219.5049014984265,225.41022884925377
10,1987-11-21 23:18:53+00:00,202.17579766504554,207.86575377637243,198.314266197242,208.77117889438622,220.09761608572822,217.07256200331815,219.40086345262492,229.84114044167254
11,1988-01-08 23:19:38+00:00,207.01494852196072,207.0176105216157,209.03139160565235,209.47285092704323,211.16862780952005,214.50630731636042,220.42358415823907,226.57297831416614
12,1988-01-17 23:13:38+00:00,186.10325909194788,193.75967551990834,195.97375227465062,199.06487524712608,206.80844186548038,205.95871262950254,204.5614800837876,214.21971825342592
13,1988-01-24 23:19:56+00:00,196.746385245509,193.1799121735408,196.26927757613615,200.66884809312347,205.12426522169733,209.57891739418253,210.2802706278049,213.8577479595869
14,1988-02-25 23:20:26+00:00,185.88780804062424,190.9462970042506,195.0209664839016,198.7999844036009,204.4803588055994,205.6603772571214,212.1094814165591,216.73987469275886
15,1988-03-05 23:14:21+00:00,200.4367398553297,197.65788948205315,199.63798665871641,201.15295105414043,211.06949263610613,212.93174065067726,214.63302325904314,218.38854761810853
16,1988-03-12 23:20:35+00:00,189.0063395288988,190.858961419091,187.4234705817681,194.0545372754758,195.74650714260898,201.28212168611338,208.10805034579332,217.86504923372166
17,1988-03-21 23:14:29+00:00,203.60180911081056,218.91922588417728,204.20101737367384,209.88935316292992,208.83269401031694,210.48265475175265,211.3476036636419,225.22002539074117
18,1988-03-28 23:20:43+00:00,197.67457985166828,204.85347897408488,203.55009512114574,201.43163366204504,201.50530037427032,207.677871109039,206.9386545549553,218.08295953948146
19,1988-04-13 23:20:47+00:00,183.03192314640359,185.19898665832363,187.35328764402675,195.1213844027786,202.2971380743951,204.4040430134885,207.62783072213887,216.0878142642818
20,1988-04-22 23:14:40+00:00,192.56281682989092,197.3115456208609,191.7932416353358,203.4951983267312,213.75425251452972,210.4494492993817,215.0848655290213,219.37031055274016
