,dates,per0041-0000,per0041-0001,per0041-0002,per0041-0003,per0041-0004,per0041-0005,per0041-0006,per0041-0007,per0041-0008,per0041-0009,per0041-0010,per0041-0011,per0041-0012,per0041-0013,per0041-0014,per0041-0015,per0041-0016,per0041-0017,per0041-0018,per0041-0019,per0041-0020,per0041-0021,per0041-0022,per0041-0023,per0041-0024
0,1985-03-27 15:04:27+00:00,357.67744230774923,345.08417546534037,,,,,,,,,,,367.4675200463724,355.61027844889577,348.22033547823037,341.26439569812607,324.67726124799094,,,,,,,,
1,1985-10-05 15:03:08+00:00,322.97421501222834,310.4019219459067,293.8496195889858,289.44443888649874,289.79573958467694,288.49736335434966,296.5622042567982,288.36002320299343,297.62385168451584,302.2089692498926,,,,,328.30727077673356,311.02707744518005,296.52087991468915,268.1239843305106,242.56616613606224,222.48537441751057,197.6846467533141,189.24219665644716,182.48345930234188,178.82085748323567,174.18634294060118
2,1985-12-08 15:02:09+00:00,324.9837986615899,315.76812323889146,297.9470367116809,292.55140677117197,289.17840590405984,284.85039269816144,282.4384872603581,287.3893477543921,298.88070877282223,305.72231472307294,322.71907353540223,330.6783406084746,336.1519677037146,338.1064810779649,332.4279330322608,326.0898518724469,317.2408581201915,283.7413937677484,250.56202820596928,220.58830336457464,205.63789031526863,192.90144388638103,189.77503453179355,181.3889703277479,179.73601813778933
3,1986-11-09 14:52:45+00:00,296.9585722381594,298.8274953364488,304.83124965804643,316.60576840362245,325.40383170370495,320.2175904247194,325.0741926073395,326.42006512633054,328.2268982384681,338.1892599304193,336.9226897711627,343.2617363805346,333.0270232503504,318.596098275429,310.4888908518323,297.20782198393965,288.0198262097358,280.32586798602784,265.6436004499316,252.4095329782744,239.01683386297285,235.67954759395218,,,
4,1986-12-11 14:52:44+00:00,323.0099114857454,322.69557547120127,323.8824892852543,326.16695662267017,332.82627556154017,338.94341711180095,336.92234520690204,341.1859927460535,346.2787917818184,351.98343495019327,361.1763853856365,362.38155213010447,354.7707936245945,346.53401081354434,337.3013996820866,325.80348471753933,314.22864755891527,308.2826669766916,291.43401282041,277.9681258830256,268.682691611833,262.16449507307743,,,
5,1989-12-19 14:57:25+00:00,321.5792806834063,312.0948158267716,300.3361805488973,305.89131533603967,312.6309329696739,317.36281255341174,312.43341679102116,313.7305739846897,321.001136643935,326.74146349068474,331.1503695540467,339.4014030759366,345.4750993583694,341.3520255615909,330.3699069703058,325.3627796892688,318.5687321458706,299.20688497713365,276.779744076796,254.92047876375435,245.68841317733165,224.52640535177255,216.83408021418052,207.50500734484928,203.5658419891337
6,1990-01-20 14:56:25+00:00,328.9892022962918,322.33753946656196,316.21568666607016,320.3269435903931,322.95593716525553,325.04682115099365,327.1747168690455,323.71063120527884,328.78661244012903,339.5711767563121,347.4998545027942,346.78313087063566,350.1611503163574,345.57589418239945,339.36882722550035,332.41186347553196,329.4532021571347,321.1439795137199,289.5660362456529,274.28130085106716,256.2446860946863,240.6853992639427,226.0542952532036,217.08835569926492,205.11265240838216
7,1990-02-21 14:55:23+00:00,334.86152218021175,323.9731622319061,313.4576782255151,318.0074139931945,325.36106000297957,326.7487389954082,323.3363697847586,328.91893420106084,337.8772079193156,342.5770058612553,347.31816973523917,352.4692458532334,347.5660209890697,329.76643621053415,321.6074476476707,314.90457630475805,313.5711598094683,296.4343180206582,276.90668487693256,267.1154792230198,257.5928867090993,246.27223509233227,238.94587684074713,229.91254487717745,206.62347459126943
8,1991-03-12 14:55:24+00:00,374.3546923407133,368.98744150278617,366.51759722270924,368.4477942242664,372.72922071651175,371.65973172520256,363.2216746285158,363.7700816944548,360.59877009457875,346.6853979505166,346.2740402778254,344.17878293651444,342.39721071954244,335.67485895825763,325.5473507142838,316.4622629943859,308.09139809710024,293.237233028099,276.4426311506283,263.26822977003957,244.63924954181257,231.91933083801436,232.0259426204503,221.45398359104163,213.0184587929956
9,1991-03-28 14:55:37+00:00,374.4095349672572,367.54195551195545,364.4942546901017,363.5145996812116,364.2318164408257,364.9577251303841,359.5937068859046,363.5588923603647,365.0312681282987,353.07257315566085,354.509853658487,351.9564527650733,346.9731506095404,334.4202685274926,327.5167919733028,319.3327360362427,306.90566365256325,297.17343344257785,283.53771243907505,267.40438574341084,249.86726387174144,235.5993050705038,232.32909418655538,226.36078305511458,215.71577872215605
