dates,sar1654-0000,sar1654-0001,sar1654-0002,sar1654-0003,sar1654-0004,sar1654-0005,sar1654-0006,sar1654-0007,satname
1984-04-13 09:27:07+00:00,205.67,184.21,148.55,171.54,233.09,214.35,190.10,198.30,L5
1984-05-06 09:33:27+00:00,207.39,182.72,144.50,171.08,235.94,214.11,185.66,193.48,L5
1984-07-18 09:28:46+00:00,207.55,183.43,146.66,172.05,238.31,216.94,187.30,195.43,L5
1984-08-03 09:29:20+00:00,208.72,184.41,146.95,171.94,239.68,219.35,188.69,196.66,L5
1984-08-19 09:29:51+00:00,208.46,184.25,146.28,171.29,238.77,217.72,187.28,196.24,L5
1984-08-26 09:35:45+00:00,208.61,183.76,146.43,170.71,237.34,216.72,186.19,194.50,L5
1984-09-11 09:36:14+00:00,208.48,183.58,146.16,169.91,236.06,215.87,185.08,193.47,L5
1984-10-22 09:30:00+00:00,209.34,183.61,146.04,169.59,236.90,216.10,184.50,193.91,L5
1984-11-07 09:29:53+00:00,208.55,183.60,146.54,169.25,236.29,216.85,185.45,194.55,L5
1984-12-09 09:29:58+00:00,208.63,183.13,146.69,169.22,235.80,216.96,185.81,195.14,L5
1985-01-17 09:36:05+00:00,208.74,182.88,142.43,164.13,232.15,216.16,185.14,194.54,L5
1985-02-02 09:36:32+00:00,208.05,181.16,141.56,163.06,230.91,213.27,183.80,193.14,L5
1985-02-11 09:30:23+00:00,207.71,180.85,141.89,163.61,231.72,213.18,184.42,193.22,L5
1985-04-16 09:30:15+00:00,203.46,177.04,140.10,162.01,227.09,211.89,182.50,191.06,L5
1985-04-23 09:35:59+00:00,200.84,175.32,139.66,161.49,226.37,210.49,181.19,188.78,L5
1985-05-02 09:30:07+00:00,201.99,176.67,140.97,161.92,227.91,209.72,181.13,188.85,L5
1985-06-03 09:30:04+00:00,201.37,176.08,140.58,162.02,228.53,208.29,180.22,188.24,L5
1985-06-10 09:35:50+00:00,198.50,173.78,139.10,160.17,226.88,206.07,177.24,185.97,L5
1985-06-26 09:35:47+00:00,198.05,173.64,139.16,160.77,227.11,206.43,177.56,186.10,L5
1985-07-05 09:29:57+00:00,197.06,170.87,137.41,159.12,227.23,204.57,175.79,183.88,L5
1985-07-12 09:35:41+00:00,198.09,171.50,137.90,159.72,228.24,204.61,176.29,185.21,L5
1985-08-13 09:35:48+00:00,196.96,170.58,139.30,161.41,228.92,203.48,174.95,184.26,L5
1985-08-22 09:29:32+00:00,197.85,171.94,140.29,161.99,229.82,204.47,175.39,184.87,L5
1985-09-14 09:35:25+00:00,198.14,172.57,140.74,162.65,230.79,204.77,176.00,185.66,L5
1985-10-09 09:28:59+00:00,198.43,173.31,140.94,163.36,231.80,205.77,177.09,186.45,L5
1985-11-10 09:28:33+00:00,200.31,174.16,140.05,164.19,234.27,207.08,179.58,189.28,L5
1985-12-03 09:33:55+00:00,200.95,174.52,140.39,164.66,231.72,207.06,180.15,190.08,L5
1986-01-04 09:33:20+00:00,204.31,179.14,143.25,167.62,231.76,210.47,184.65,194.78,L5
1986-01-13 09:27:22+00:00,204.56,180.58,144.21,167.97,230.48,211.37,184.82,194.33,L5
1986-03-25 09:32:01+00:00,205.31,180.92,143.49,169.19,227.48,212.07,185.39,194.98,L5
1986-04-19 09:25:17+00:00,205.75,180.21,142.59,167.39,225.61,211.13,184.64,194.96,L5
1986-05-12 09:30:53+00:00,204.62,179.85,143.11,165.76,226.36,210.42,182.34,192.74,L5
1986-07-08 09:22:57+00:00,205.26,180.83,144.31,166.74,234.67,211.95,182.56,192.76,L5
1986-07-15 09:28:53+00:00,203.33,178.19,142.60,165.88,234.78,211.74,181.84,192.01,L5
1986-07-24 09:22:23+00:00,202.47,178.27,142.86,166.11,235.10,212.58,182.02,190.51,L5
1986-07-31 09:28:19+00:00,202.93,177.75,142.39,165.18,235.25,212.07,181.64,189.81,L5
1986-08-16 09:27:20+00:00,203.21,178.10,143.14,165.76,234.77,212.97,181.99,190.59,L5
1986-09-17 09:26:37+00:00,203.16,178.16,143.32,165.82,235.65,212.78,182.03,190.56,L5
1986-09-26 09:20:09+00:00,202.89,177.58,143.12,164.46,234.13,212.83,181.99,190.17,L5
1986-10-12 09:19:38+00:00,203.18,178.44,143.69,164.67,234.57,213.51,182.22,190.35,L5
1986-12-22 09:25:09+00:00,202.06,178.01,143.35,163.93,230.56,212.73,181.58,188.80,L5
1986-12-31 09:19:14+00:00,202.28,178.52,143.19,164.20,227.62,212.71,181.31,188.44,L5
