dates,satname,nzd0572-0000,nzd0572-0001,nzd0572-0002,nzd0572-0003,nzd0572-0004,nzd0572-0005,nzd0572-0006,nzd0572-0007,nzd0572-0008,nzd0572-0009,nzd0572-0010,nzd0572-0011
2003-10-16 21:50:55+00:00,L5,282.53,237.75,233.78,234.36,234.78,247.69,292.60,252.38,254.02,267.00,297.39,243.13
2003-10-17 21:55:27+00:00,L7,310.90,253.81,241.44,253.47,,,,,,,313.23,248.35
2003-11-09 22:01:30+00:00,L7,,,,,207.25,206.98,201.80,206.93,210.51,212.62,208.99,210.10
2003-11-17 21:51:21+00:00,L5,301.28,264.83,240.24,244.29,259.63,303.16,301.69,292.44,285.76,298.55,321.65,257.83
2003-11-18 21:55:51+00:00,L7,,,,,,,,292.54,277.82,290.07,316.42,
2003-11-26 21:45:42+00:00,L5,,,,,,224.43,204.65,207.67,209.48,217.39,206.54,197.75
2003-12-03 21:51:31+00:00,L5,238.78,222.12,225.75,222.30,220.94,236.57,251.99,235.40,240.44,248.46,254.33,236.01
2003-12-04 21:55:54+00:00,L7,227.91,226.08,228.63,228.16,224.95,,,,,,,223.99
2003-12-19 21:52:03+00:00,L5,231.52,219.91,215.42,228.13,232.26,231.25,234.61,231.43,237.38,241.29,237.68,213.04
2003-12-27 22:01:54+00:00,L7,,218.96,220.53,225.90,217.03,220.69,227.48,221.05,218.62,224.64,225.89,221.03
2003-12-28 21:45:57+00:00,L5,282.89,241.37,233.64,238.03,247.24,262.26,288.79,258.75,249.86,263.67,288.92,237.03
2004-01-04 21:51:46+00:00,L5,225.10,221.90,223.62,224.43,216.93,201.75,195.70,200.35,200.27,205.66,178.90,195.68
2004-01-21 21:56:14+00:00,L7,,211.47,212.53,215.86,211.77,210.93,205.03,208.32,213.77,,,
2004-02-13 22:02:31+00:00,L7,,265.64,254.10,259.01,279.14,325.79,318.91,292.50,275.59,290.10,,
2004-02-14 21:46:09+00:00,L5,294.19,244.51,237.83,242.89,259.72,271.68,297.67,269.27,253.84,268.26,,237.62
2004-02-21 21:52:22+00:00,L5,206.63,206.15,206.14,205.07,203.29,204.38,199.58,210.03,222.87,216.72,201.61,204.18
2004-03-09 21:56:27+00:00,L7,,,,222.69,218.45,219.93,216.20,223.29,229.87,,,
2004-03-25 21:56:30+00:00,L7,237.46,229.51,230.63,229.20,224.27,224.53,230.85,228.94,225.38,,,
2004-04-09 21:52:31+00:00,L5,246.27,230.65,233.79,231.46,228.24,232.86,246.96,237.29,238.28,236.61,245.06,233.26
2004-04-10 21:56:26+00:00,L7,,,,,,270.13,293.03,278.73,258.39,274.06,308.16,246.80
2004-04-18 21:47:01+00:00,L5,227.87,227.16,231.22,218.64,211.44,211.98,205.08,218.00,217.66,221.11,217.35,218.32
2004-05-03 22:02:35+00:00,L7,214.27,216.17,218.56,215.13,209.04,209.18,203.10,213.00,214.54,215.46,,
2004-06-05 21:48:24+00:00,L5,224.53,225.11,226.88,223.20,225.54,221.94,219.21,229.28,226.14,227.27,226.08,222.22
2004-06-13 21:56:15+00:00,L7,,,,307.64,,,,,,,,
2004-06-20 22:02:25+00:00,L7,,,186.40,,218.20,203.83,211.46,,,,,
2004-06-29 21:56:14+00:00,L7,236.45,231.25,227.39,228.94,230.23,223.35,227.13,233.63,,,,
2004-07-06 22:02:24+00:00,L7,,241.82,239.18,235.55,238.63,235.96,263.67,240.53,244.02,244.08,,259.74
2004-07-07 21:49:21+00:00,L5,,300.47,277.76,282.43,290.37,340.81,335.42,317.92,297.96,298.49,348.20,
2004-07-14 21:55:43+00:00,L5,214.94,212.31,215.77,217.14,209.88,216.23,205.68,222.52,222.57,228.15,226.47,213.24
2004-07-22 22:01:56+00:00,L7,276.62,239.45,240.17,236.95,241.18,244.91,278.17,249.04,248.39,255.33,308.34,
2004-07-30 21:56:03+00:00,L5,219.63,217.17,219.52,220.61,213.32,221.43,221.50,226.45,224.10,220.08,220.04,219.96
2004-07-31 21:56:03+00:00,L7,283.43,305.61,305.35,288.09,272.38,,,,,,285.36,324.35
2004-08-08 21:50:02+00:00,L5,313.61,253.14,250.15,257.13,271.24,304.10,312.52,284.66,266.95,283.98,320.56,
2004-08-15 21:56:25+00:00,L5,212.81,217.39,223.87,219.42,213.52,210.71,205.29,217.31,217.33,215.80,216.41,215.93
2004-08-16 21:56:01+00:00,L7,,,218.13,220.83,217.35,218.59,210.41,217.03,216.86,217.26,,
2004-08-23 22:01:47+00:00,L7,,,286.68,290.94,300.09,359.17,,,,305.31,347.22,
2004-08-24 21:50:29+00:00,L5,,291.97,269.77,280.72,288.97,340.80,339.64,315.90,294.94,300.36,338.17,
2004-09-01 21:55:57+00:00,L7,220.59,216.18,216.59,215.41,201.85,206.44,198.31,212.66,,,,
2004-09-16 21:57:17+00:00,L5,212.84,215.50,215.94,215.55,210.36,209.18,204.27,217.27,215.91,209.72,210.13,210.57
2004-09-24 22:01:37+00:00,L7,244.65,228.37,227.61,229.32,223.81,,,,,234.81,247.16,228.18
2004-09-25 21:51:19+00:00,L5,228.72,228.89,229.99,227.57,227.68,222.60,222.59,228.63,221.59,226.27,221.42,219.97
2004-10-02 21:57:14+00:00,L5,225.95,223.50,229.39,226.38,225.33,213.71,206.29,214.21,216.02,222.26,221.02,215.63
2004-10-10 22:01:32+00:00,L7,223.87,219.41,221.12,224.77,223.21,221.24,,,,231.84,226.72,222.27
2004-10-18 21:57:59+00:00,L5,240.59,229.69,231.83,225.92,217.47,220.43,232.49,222.89,223.25,228.24,245.41,226.98
2004-10-19 21:55:55+00:00,L7,303.55,241.24,,,,,,,263.20,279.10,308.85,246.64
2004-10-26 22:02:12+00:00,L7,212.48,207.04,209.72,,,,,207.76,211.82,212.29,208.53,207.73
2004-11-03 21:58:18+00:00,L5,,222.26,219.78,241.46,243.80,257.74,297.52,294.12,272.02,253.16,,220.77
2004-11-04 21:56:07+00:00,L7,,,250.97,259.44,269.61,305.65,308.76,286.28,268.40,277.60,,
2004-11-19 21:58:07+00:00,L5,,285.09,267.96,282.28,281.56,335.28,323.91,309.91,296.43,297.57,337.64,
2004-11-20 21:56:13+00:00,L7,,262.52,259.47,273.15,271.82,,312.29,,,,,
2004-11-27 22:02:29+00:00,L7,,,207.91,206.02,202.70,205.97,198.51,202.72,203.59,206.32,205.67,205.07
2004-12-06 21:56:23+00:00,L7,,,,,,,312.36,283.97,268.19,278.06,309.62,248.40
2004-12-13 22:02:35+00:00,L7,212.05,204.22,207.06,210.00,207.35,203.64,200.01,209.39,,,,208.46
2004-12-21 21:59:12+00:00,L5,228.11,222.01,233.85,232.17,233.60,233.45,249.00,235.26,228.22,222.78,233.55,218.67
2005-01-06 21:59:00+00:00,L5,,317.02,,,,,249.25,,,,,
2005-01-14 22:02:48+00:00,L7,254.17,226.39,230.35,229.72,,,,232.43,233.78,244.32,,234.57
2005-01-15 21:53:21+00:00,L5,,271.49,251.70,265.28,273.72,316.62,322.46,296.61,278.88,289.56,321.37,
2005-01-31 21:53:33+00:00,L5,295.57,242.80,250.33,247.65,223.86,243.02,266.56,250.92,228.10,237.77,,247.14
2005-02-08 21:56:46+00:00,L7,,,,211.84,209.49,210.81,202.03,207.86,209.94,210.27,206.67,
2005-02-23 22:00:07+00:00,L5,216.37,215.49,217.57,213.93,214.31,213.74,202.22,206.63,212.10,213.48,206.86,208.11
2005-02-24 21:56:53+00:00,L7,219.59,217.39,221.81,220.48,211.03,208.70,206.47,213.00,,,,
2005-03-03 22:02:41+00:00,L7,,255.60,247.44,254.15,266.18,304.96,304.92,288.33,,,,
2005-03-04 21:54:04+00:00,L5,,250.60,246.01,255.66,265.09,304.65,310.84,286.79,269.64,283.49,307.28,259.53
2005-03-11 21:59:55+00:00,L5,212.55,212.09,214.77,215.90,207.83,211.00,205.03,213.98,214.57,212.69,203.91,206.15
2005-03-12 21:56:56+00:00,L7,,,,226.94,220.50,220.57,213.06,220.31,219.98,216.80,213.70,229.12
2005-03-19 22:03:06+00:00,L7,,233.49,234.19,233.01,230.49,236.94,262.10,,,,276.37,241.29
2005-03-20 21:54:13+00:00,L5,237.39,234.58,233.90,231.36,227.77,224.53,230.06,229.86,224.98,230.18,238.36,232.09
2005-03-27 22:00:27+00:00,L5,205.35,205.69,209.63,210.99,201.79,201.19,197.62,212.74,216.01,214.64,208.13,215.31
2005-03-28 21:56:54+00:00,L7,,,,,,220.18,221.19,233.73,220.32,216.73,210.95,211.68
2005-04-04 22:02:39+00:00,L7,249.84,230.13,234.73,232.63,230.00,233.99,251.10,,,,258.87,239.03
2005-04-05 21:54:19+00:00,L5,222.97,226.81,231.05,227.49,219.63,223.56,219.70,222.20,221.19,222.65,223.58,223.99
2005-04-12 22:00:06+00:00,L5,232.11,230.64,236.08,236.41,232.13,217.04,210.91,223.59,217.87,220.66,223.32,225.83
2005-04-13 21:56:48+00:00,L7,,,,,,226.67,240.04,234.46,229.36,229.60,250.93,236.43
2005-04-20 22:02:32+00:00,L7,,,,,220.42,224.52,220.96,229.42,222.64,226.68,232.59,228.09
2005-04-21 21:54:22+00:00,L5,222.79,229.63,231.37,226.65,220.12,220.48,204.51,219.41,216.09,210.54,214.35,223.64
2005-04-28 22:00:11+00:00,L5,238.14,227.02,232.06,229.67,226.87,230.02,235.07,234.34,237.30,235.65,256.51,232.91
2005-05-06 22:03:01+00:00,L7,214.63,217.63,215.65,215.60,203.67,214.15,198.72,,,,,212.89
2005-05-07 21:54:28+00:00,L5,222.30,221.55,221.75,222.07,216.43,209.90,199.59,210.78,210.20,210.31,208.15,217.66
2005-05-14 22:00:18+00:00,L5,,,,420.90,,,,,,,,
2005-05-22 22:03:00+00:00,L7,,,217.32,215.73,212.79,209.82,202.69,216.49,213.42,209.54,211.55,212.06
2005-05-23 21:54:36+00:00,L5,210.69,217.62,216.59,221.19,210.98,215.29,206.57,221.05,222.14,217.32,219.46,223.88
2005-05-30 22:00:27+00:00,L5,,290.89,268.92,272.66,290.54,326.34,325.41,304.35,288.49,289.84,339.67,
2005-05-31 21:56:47+00:00,L7,304.43,260.21,252.45,260.14,264.34,291.90,300.68,,,,,
2005-06-07 22:02:55+00:00,L7,218.68,221.43,218.80,210.17,201.80,220.58,,,,225.41,215.30,215.66
2005-06-08 21:54:44+00:00,L5,230.35,223.73,224.79,223.51,219.15,217.05,213.88,229.00,227.87,226.83,226.32,231.20
2005-06-15 22:00:58+00:00,L5,,,278.08,274.32,293.79,,,,271.59,280.20,328.11,
2005-06-23 22:02:49+00:00,L7,221.80,225.48,227.26,223.91,219.28,219.94,211.26,226.31,219.75,223.45,,
2005-06-24 21:54:49+00:00,L5,217.39,218.29,218.10,223.15,216.34,216.65,205.36,216.31,223.77,212.03,212.48,222.66
2005-07-01 22:00:38+00:00,L5,293.37,247.62,241.70,240.68,248.06,267.15,288.39,,260.40,266.00,,255.02
2005-07-09 22:02:26+00:00,L7,,,233.13,229.40,224.17,224.40,220.00,230.79,223.35,227.26,230.72,231.93
2005-07-18 21:56:39+00:00,L7,,,,,,,,,365.12,,,
2005-08-03 21:56:37+00:00,L7,228.70,229.45,232.60,230.18,222.58,224.87,213.70,229.66,,,,
2005-08-26 22:02:15+00:00,L7,,,,,,295.09,300.45,,261.66,274.99,,
2005-08-27 21:55:20+00:00,L5,,,248.92,262.20,276.06,309.29,318.29,301.56,281.21,289.46,327.73,
2005-09-03 22:01:08+00:00,L5,194.83,199.13,205.78,200.38,187.01,196.12,205.12,201.78,202.79,206.88,210.43,185.63
2005-09-11 22:02:05+00:00,L7,,,256.90,,,,315.47,292.54,273.56,290.27,318.98,260.49
2005-09-12 21:55:22+00:00,L5,302.22,251.09,246.89,254.74,261.85,291.09,310.60,286.29,271.01,280.43,310.21,252.35
2005-09-19 22:01:32+00:00,L5,204.08,205.86,206.82,213.62,209.11,206.56,201.46,215.28,213.26,208.27,194.67,200.98
2005-09-20 21:56:18+00:00,L7,,,,,,,210.94,220.38,218.03,216.70,209.54,216.63
2005-09-28 21:55:20+00:00,L5,240.49,226.31,233.19,229.04,230.46,229.66,247.89,233.78,230.45,237.12,247.78,231.59
2005-10-05 22:01:29+00:00,L5,207.57,212.13,213.29,216.99,206.70,206.11,202.20,211.24,211.85,214.68,208.89,213.90
2005-10-13 22:02:06+00:00,L7,246.59,,,,,232.96,259.77,235.89,233.41,242.66,258.08,230.33
2005-10-22 21:56:27+00:00,L7,243.82,228.34,232.54,231.55,223.82,225.94,253.44,231.54,229.15,,,
2005-10-30 21:55:15+00:00,L5,215.41,217.88,218.21,230.03,225.73,224.17,220.73,229.00,229.27,221.50,211.05,213.63
2005-11-07 21:56:39+00:00,L7,291.65,237.63,239.33,,,,,,253.66,275.42,299.73,247.81
2005-11-14 22:02:53+00:00,L7,209.26,208.60,208.27,211.72,207.31,204.33,197.98,,,,,208.76
2005-11-22 22:01:34+00:00,L5,226.07,234.02,237.70,242.19,241.35,244.82,279.48,253.02,234.37,237.47,270.05,235.82
2005-12-09 21:56:50+00:00,L7,295.46,,,,,,,,277.38,289.77,,
2006-01-10 21:57:04+00:00,L7,229.24,225.70,231.95,229.47,224.42,221.67,224.12,226.78,224.84,,,
2006-01-25 22:03:29+00:00,L5,234.87,231.25,233.51,233.75,233.36,227.91,249.55,237.95,225.98,229.79,248.45,229.58
2006-01-26 21:57:12+00:00,L7,,,,,,222.84,226.25,231.41,226.76,222.49,223.57,222.11
2006-02-02 22:03:25+00:00,L7,,,226.49,228.07,223.33,221.71,235.65,227.96,222.09,227.03,242.09,229.33
2006-02-19 21:57:51+00:00,L5,292.86,243.21,234.79,237.08,240.69,258.43,282.92,252.49,245.65,262.18,297.40,245.60
2006-02-26 22:03:47+00:00,L5,206.07,208.23,212.54,205.41,209.35,207.51,204.09,213.57,213.95,213.90,207.68,204.15
2006-02-27 21:57:19+00:00,L7,213.24,208.70,211.46,210.40,208.14,,,,,,,211.02
2006-03-06 22:03:30+00:00,L7,,,,,228.96,228.56,,235.09,232.30,230.30,,231.27
2006-03-15 21:57:19+00:00,L7,,,,,214.47,215.46,207.98,213.02,216.55,208.60,207.03,212.71
2006-03-22 22:03:30+00:00,L7,,,,,247.86,254.17,287.50,257.69,246.69,,,245.43
2006-03-31 21:57:18+00:00,L7,,,220.28,219.60,212.17,210.13,200.87,211.82,213.50,209.61,204.69,
2006-05-17 22:05:33+00:00,L5,243.48,236.20,239.74,237.29,233.90,232.27,237.46,240.17,238.91,238.41,257.01,240.58
2006-05-18 21:57:18+00:00,L7,,,249.38,,,,,,,290.54,325.28,
2006-06-19 21:57:12+00:00,L7,,,,,320.73,,392.96,339.79,314.70,313.41,362.21,
2006-06-26 22:02:56+00:00,L7,233.81,235.42,234.94,229.64,229.81,224.06,222.11,235.13,227.38,227.54,,
2006-06-27 22:00:00+00:00,L5,237.86,241.60,240.26,235.10,226.69,222.66,221.63,235.10,228.32,230.82,225.07,234.63
2006-07-12 22:03:13+00:00,L7,222.17,226.57,229.16,227.94,218.92,213.76,215.19,225.36,219.90,221.31,,
2006-07-13 22:00:14+00:00,L5,226.82,229.72,232.88,227.61,221.20,219.45,210.14,228.51,220.39,219.33,220.31,225.20
2006-07-21 21:56:57+00:00,L7,,235.21,241.63,236.73,236.67,226.20,230.24,233.85,226.49,,,
2006-07-28 22:03:06+00:00,L7,,232.64,235.84,230.23,226.15,225.54,224.59,235.18,226.62,229.51,229.48,234.81
2006-08-13 22:02:41+00:00,L7,237.88,231.10,233.70,230.85,231.59,222.78,,,,231.41,252.91,235.32
2006-08-22 21:56:53+00:00,L7,220.03,225.84,225.47,226.85,215.05,208.60,204.05,222.36,214.54,,,
2006-08-29 22:02:38+00:00,L7,,238.91,239.62,238.01,237.75,238.39,274.63,243.05,240.73,253.76,,240.08
2006-09-06 22:06:43+00:00,L5,208.80,210.57,218.54,216.78,212.98,209.42,209.91,222.38,219.32,204.36,202.71,207.85
2006-09-07 21:56:48+00:00,L7,216.24,215.88,217.97,218.84,209.66,198.89,202.19,212.97,208.60,,,
2006-09-15 22:01:03+00:00,L5,,251.37,247.59,251.58,264.92,301.93,300.66,287.07,267.90,284.03,,243.34
2006-09-22 22:06:54+00:00,L5,208.19,209.18,215.45,214.39,203.05,197.02,206.81,220.23,215.90,211.05,212.11,218.96
