dates,nzd0449-0000,nzd0449-0001,nzd0449-0002,nzd0449-0003,nzd0449-0004,nzd0449-0005,nzd0449-0006,nzd0449-0007,nzd0449-0008,nzd0449-0009,nzd0449-0010,nzd0449-0011,nzd0449-0012,nzd0449-0013,nzd0449-0014,nzd0449-0015,nzd0449-0016,nzd0449-0017,nzd0449-0018,nzd0449-0019,nzd0449-0020,nzd0449-0021,nzd0449-0022,nzd0449-0023,nzd0449-0024,nzd0449-0025,nzd0449-0026,nzd0449-0027,nzd0449-0028,nzd0449-0029,nzd0449-0030,nzd0449-0031,nzd0449-0032,nzd0449-0033,nzd0449-0034,nzd0449-0035,nzd0449-0036,nzd0449-0037,nzd0449-0038,nzd0449-0039,nzd0449-0040,nzd0449-0041,nzd0449-0042,nzd0449-0043,nzd0449-0044,nzd0449-0045,nzd0449-0046,nzd0449-0047,nzd0449-0048,nzd0449-0049,nzd0449-0050,nzd0449-0051,nzd0449-0052,nzd0449-0053,nzd0449-0054,nzd0449-0055,nzd0449-0056,nzd0449-0057,nzd0449-0058,nzd0449-0059,nzd0449-0060,nzd0449-0061,nzd0449-0062,nzd0449-0063,nzd0449-0064,nzd0449-0065,nzd0449-0066,nzd0449-0067,nzd0449-0068,nzd0449-0069,nzd0449-0070,nzd0449-0071,nzd0449-0072,nzd0449-0073,nzd0449-0074,nzd0449-0075,nzd0449-0076,nzd0449-0077,nzd0449-0078,nzd0449-0079,nzd0449-0080,nzd0449-0081,nzd0449-0082,nzd0449-0083,nzd0449-0084,nzd0449-0085,nzd0449-0086,nzd0449-0087,nzd0449-0088,nzd0449-0089,nzd0449-0090,nzd0449-0091,nzd0449-0092,nzd0449-0093,nzd0449-0094,nzd0449-0095,nzd0449-0096,nzd0449-0097,nzd0449-0098,nzd0449-0099,nzd0449-0100,nzd0449-0101,nzd0449-0102,nzd0449-0103,nzd0449-0104,nzd0449-0105,nzd0449-0106,nzd0449-0107,nzd0449-0108,nzd0449-0109,nzd0449-0110,nzd0449-0111,nzd0449-0112,nzd0449-0113,nzd0449-0114,nzd0449-0115,nzd0449-0116,nzd0449-0117,nzd0449-0118,nzd0449-0119,nzd0449-0120,nzd0449-0121,nzd0449-0122,nzd0449-0123,nzd0449-0124,nzd0449-0125,nzd0449-0126,nzd0449-0127,nzd0449-0128,nzd0449-0129,nzd0449-0130,nzd0449-0131,nzd0449-0132,nzd0449-0133,nzd0449-0134,nzd0449-0135,nzd0449-0136,nzd0449-0137,nzd0449-0138,nzd0449-0139,nzd0449-0140,nzd0449-0141,nzd0449-0142,nzd0449-0143,nzd0449-0144,nzd0449-0145,nzd0449-0146,nzd0449-0147,nzd0449-0148,nzd0449-0149,nzd0449-0150,nzd0449-0151,nzd0449-0152,nzd0449-0153,nzd0449-0154,nzd0449-0155,nzd0449-0156,nzd0449-0157,nzd0449-0158,nzd0449-0159,nzd0449-0160,nzd0449-0161,nzd0449-0162,nzd0449-0163,nzd0449-0164,satname
1999-11-12 22:19:27+00:00,326.5933333333333,328.4533333333333,,,359.6,369.9233333333333,,,402.06,417.31666666666666,424.93666666666667,,,369.8433333333333,400.12666666666667,425.0,,,406.7990909090909,377.83,355.1733333333333,354.9890909090909,352.5590909090909,327.4190909090909,306.9133333333333,300.7333333333333,297.7733333333333,300.5833333333333,292.90999999999997,288.7333333333333,303.22666666666663,303.59,302.65354838709675,299.62333333333333,299.56263157894733,301.18,305.47354838709674,304.1388888888889,304.9045454545454,306.91,314.11,,318.1323076923077,316.1033333333333,319.75909090909096,323.18,325.25,316.89909090909094,317.31333333333333,318.76909090909095,320.3090909090909,310.3777777777778,311.5677777777778,308.94909090909096,302.26909090909095,294.21909090909094,289.5,288.4290909090909,286.25,287.37,293.33909090909094,291.6190909090909,292.8233333333333,292.8590909090909,293.37333333333333,293.49333333333334,297.07,292.97230769230765,296.2033333333333,315.2633333333333,311.1023076923077,307.3723076923077,301.5023076923077,302.21,293.64588235294116,285.17,282.14,283.83588235294116,283.8566666666666,285.73,287.84,289.5558823529412,297.82666666666665,308.16,317.6,322.1766666666667,316.13,318.2366666666667,314.9988888888889,309.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-11-21 22:13:11+00:00,355.38,367.04,379.8881818181818,394.48818181818183,396.7528571428572,408.52,424.60818181818183,438.53,436.37,444.07,444.43,,,342.43857142857144,394.37,443.77,,,416.0281818181818,393.87,339.3285714285714,374.8981818181818,373.79818181818183,350.0581818181818,331.73,329.81,326.38,315.05857142857144,310.03,317.43,320.15,324.6828571428572,321.19193548387096,335.56,324.38157894736844,323.3514285714285,321.181935483871,324.1333333333333,325.2290909090909,333.46,334.48285714285714,,338.22153846153844,342.15,345.9681818181818,342.0028571428572,342.83285714285716,341.6481818181818,335.27,340.22818181818184,335.91818181818184,343.44666666666666,346.6566666666667,330.3281818181818,326.79818181818183,320.7681818181818,320.54,313.9981818181818,313.86,313.73,314.3181818181818,314.48818181818183,320.34,322.8081818181818,314.7,313.83,310.14285714285717,310.77153846153846,317.95,323.74,321.70153846153846,322.26153846153846,319.53153846153845,318.65285714285716,315.54764705882354,316.39285714285717,310.83,308.23764705882354,310.97,312.1328571428572,314.37,317.7576470588235,325.83,332.66,337.12,340.95,337.3,330.45,325.37333333333333,327.95,325.18,325.87,326.5933333333333,323.66764705882355,324.65,324.67,327.61157894736846,327.72857142857146,332.30764705882353,337.02,351.0028571428572,343.52285714285716,354.27153846153846,357.9928571428572,360.0028571428572,366.35,375.11,389.22153846153844,387.67285714285714,393.13153846153847,407.77,407.32,404.66285714285715,409.41,418.75,436.69,439.9381818181818,445.59,456.5581818181818,481.32,500.29,,510.4681818181818,510.28285714285715,514.31,516.1715384615385,517.2,511.87,508.13,,,,514.0381818181819,,,490.8381818181818,475.8828571428572,468.13,,455.6615789473684,,,,,,,,,,,,,,,,,,,,336.29,339.01153846153846,322.03,,288.9866666666667,,L7
1999-11-28 22:18:56+00:00,318.2,331.12,343.2318181818182,357.0418181818182,372.58142857142855,378.66,389.6018181818182,404.20000000000005,409.895,425.44,436.22,451.72769230769234,451.75142857142856,,,422.55,,558.8418181818181,,,366.2242857142857,344.5618181818182,344.2218181818182,348.6618181818182,343.73,335.49,323.89,327.5542857142857,299.91,294.84,299.0,302.2314285714286,312.75709677419354,307.94,320.0921052631579,316.73571428571427,311.43709677419355,313.3933333333333,311.7509090909091,307.245,310.13142857142856,306.5918181818182,312.2653846153846,312.41,314.58181818181816,318.9814285714286,320.84142857142854,317.5618181818182,320.59,322.4918181818182,326.0518181818182,323.4666666666667,323.68666666666667,324.9318181818182,321.9718181818182,312.1718181818182,304.02000000000004,313.6518181818182,301.08000000000004,295.07000000000005,297.8418181818182,294.4218181818182,286.42,287.9718181818182,299.16,301.67,310.32142857142856,300.9453846153846,299.64,301.61,314.43538461538463,313.37538461538463,300.34538461538466,304.89142857142855,309.25470588235294,304.7914285714286,301.705,299.62470588235294,296.85999999999996,299.09142857142854,292.295,299.38470588235293,303.09999999999997,314.225,321.695,323.13,325.105,315.27,320.8333333333333,324.215,320.23999999999995,317.735,321.1633333333333,320.1447058823529,322.25,323.87,325.8621052631579,324.13428571428574,320.6447058823529,325.39,326.65142857142854,328.18142857142857,340.66538461538465,337.95142857142855,343.18142857142857,364.06,372.81,381.2053846153846,380.8514285714285,381.8853846153846,384.71000000000004,403.07,399.96142857142854,394.28,396.87,402.17,410.8818181818182,410.73,455.01181818181817,457.07,467.75,468.26000000000005,473.0918181818182,478.70142857142855,478.7,479.71538461538466,477.21,478.67,483.25,477.3,480.59,475.44,478.77181818181816,461.41285714285715,456.5566666666667,454.4918181818182,450.76142857142855,430.38,422.0918181818182,420.00210526315794,411.4866666666667,419.0518181818182,406.22,387.0266666666667,381.20000000000005,378.77,362.8718181818182,345.7653846153846,326.99142857142857,312.92,323.545,,,113.97470588235294,111.48210526315789,114.065,,304.6918181818182,,333.3,307.2553846153846,286.97,264.62,250.92666666666665,231.13,L7
1999-12-07 22:13:17+00:00,,,,,381.3285714285714,396.8933333333333,408.3954545454546,417.26,415.49,416.3366666666667,429.0766666666667,444.7838461538461,445.56857142857143,329.1690476190476,403.74666666666667,435.38,456.3776923076923,519.2854545454545,422.7054545454546,391.86,359.6090476190476,362.53545454545457,354.04545454545456,353.7154545454546,349.7633333333333,344.0433333333333,338.87333333333333,331.1890476190476,312.15,309.1133333333333,304.5766666666667,309.67857142857144,308.68129032258065,315.99333333333334,311.641052631579,310.62428571428575,308.5812903225807,306.9388888888889,308.01272727272726,317.41,328.16857142857145,329.44545454545454,327.72769230769234,327.9233333333333,331.9054545454546,332.8885714285714,331.21857142857147,336.78545454545457,338.06333333333333,338.73545454545456,333.56545454545454,336.3777777777778,335.16777777777776,327.4554545454546,324.86545454545455,315.2054545454546,314.61,305.36545454545455,307.05,307.72,306.4654545454546,303.79545454545456,300.43333333333334,305.00545454545454,304.1133333333333,303.49333333333334,302.8985714285715,306.1376923076923,304.7733333333333,311.2033333333333,314.2476923076923,313.3376923076923,309.8276923076923,306.42857142857144,299.43176470588236,300.33857142857147,301.76,300.6517647058824,304.06666666666666,302.46857142857147,303.02,304.2217647058824,311.7966666666667,315.38,324.16,327.49666666666667,319.86,319.3966666666667,316.0288888888889,312.28,313.1466666666667,312.25,308.35888888888894,307.4617647058824,306.53,309.57,311.901052631579,312.6290476190476,317.4517647058824,324.2666666666667,327.0185714285714,331.28857142857146,338.1176923076923,341.72857142857146,350.8885714285714,360.69666666666666,371.3266666666667,377.6476923076923,382.41857142857145,385.66769230769233,395.6,400.37333333333333,404.00857142857143,403.8866666666667,404.7966666666667,422.6,425.29545454545456,427.2733333333333,436.63545454545454,456.55,473.6,476.83,478.13545454545454,471.9485714285714,473.6033333333333,475.8776923076923,477.4433333333333,479.93333333333334,488.12333333333333,493.93,492.74333333333334,489.3633333333333,493.00545454545454,489.21714285714285,476.15777777777777,469.03545454545457,458.30857142857144,444.6033333333333,433.2654545454546,422.67105263157896,429.4977777777778,424.2054545454546,419.54,410.1477777777778,403.98,390.7233333333333,381.5254545454546,359.22769230769234,340.9485714285714,330.55333333333334,,,,,95.23105263157895,,,,,,,,,,,L7
1999-12-14 22:19:07+00:00,310.33,327.73,336.81,353.91,370.6114285714286,381.22,393.13,403.83,420.11,431.97,441.82,455.8230769230769,468.12142857142857,486.2342857142857,,,471.15615384615387,525.02,,454.84000000000003,422.0242857142857,347.51,342.71,335.01,333.62,330.38,326.13,329.76428571428573,325.26,320.41,318.03999999999996,303.57142857142856,309.051935483871,302.75,306.2026315789473,308.3257142857143,305.741935483871,304.93666666666667,306.93,311.56,314.58142857142855,311.67,315.8261538461539,320.01,317.67,324.53142857142853,322.25142857142856,323.05,330.3,329.49,328.28,327.8533333333333,327.7033333333333,327.33,317.1,314.93,301.5,299.18,300.52000000000004,298.23,301.11,301.71,300.38,300.0,308.89,304.84,294.77142857142854,295.6961538461539,298.83,306.25,312.4561538461539,312.72615384615386,313.68615384615384,314.58142857142855,316.0852941176471,316.49142857142857,319.7,308.99529411764706,300.8,301.6114285714286,305.16,313.2252941176471,313.78,323.41,324.85,330.71999999999997,326.06,317.68,320.25666666666666,319.19,318.74,319.93,322.2066666666667,321.92529411764707,319.58,322.81,324.17263157894735,317.5842857142857,316.3452941176471,320.96999999999997,327.3014285714286,330.07142857142856,332.2661538461539,340.95142857142855,350.91142857142853,372.56,374.12,374.8361538461539,381.4814285714286,387.03615384615387,389.86,393.51,400.68142857142857,410.67,416.8,423.66,430.23,440.89,438.82,444.57,461.16,463.57,468.81,472.2914285714286,472.08,470.9461538461539,468.81,465.84,472.73,468.5,482.65,486.2,487.81,466.59285714285716,455.0333333333333,448.73,445.8514285714285,438.28,425.94,420.1426315789473,413.0133333333333,415.34,405.99,397.4233333333333,390.09000000000003,378.02,361.78,351.8961538461539,330.63142857142856,322.22,326.16,314.16,,102.19529411764705,104.35263157894737,108.67,,272.08,,,345.09615384615387,290.05,253.47000000000003,242.28333333333333,229.74,L7
2000-04-04 22:19:00+00:00,327.5933333333333,325.8833333333333,331.03909090909093,351.33909090909094,358.71714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6090909090909,294.3233333333333,297.87909090909096,295.0733333333333,296.4433333333333,292.97714285714284,299.32,302.3333333333333,307.7633333333333,305.22,304.75,300.59,302.82714285714286,295.4752941176471,291.9471428571428,291.06,291.8452941176471,294.9266666666667,299.64714285714285,301.82,304.4152941176471,308.0566666666667,314.43,324.66,326.2866666666667,323.1,314.62666666666667,311.37555555555554,310.55,311.68666666666667,307.3,305.2055555555555,305.94529411764705,306.56,307.95,305.71736842105264,307.8447619047619,311.32529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-05-15 22:12:30+00:00,,355.08,361.17454545454547,358.94454545454545,366.8442857142857,377.63,400.3545454545454,413.12,414.22,415.38,420.35,430.8646153846154,450.3042857142857,459.03285714285715,469.71,484.61,484.41923076923075,477.1645454545454,416.83454545454543,436.7,408.14285714285717,397.86454545454546,382.93454545454546,362.96454545454543,344.83,333.95,326.07,318.59285714285716,316.07000000000005,321.97,307.22,311.5342857142857,298.64354838709676,313.88,309.1952631578947,307.4271428571428,303.5435483870968,308.6766666666667,306.4472727272728,308.05,313.0542857142857,321.30454545454546,318.70923076923077,325.45,330.01454545454544,326.44428571428574,329.6142857142857,333.7945454545454,336.52,337.25454545454545,338.18454545454546,344.4233333333333,340.1733333333333,340.4745454545454,318.5945454545454,316.37454545454545,319.65,312.99454545454546,308.62,299.76,300.61454545454546,300.36454545454546,294.15,291.37454545454545,294.49,295.57,306.00428571428574,303.54923076923075,311.69,318.87,311.04923076923075,309.64923076923077,312.15923076923076,307.9142857142857,300.8141176470588,302.26428571428573,298.62,295.98411764705884,298.16,304.62428571428575,304.89,301.4341176470588,307.6,310.24,324.56,329.99,324.53,322.54,315.8866666666667,318.82,319.41,314.37,315.6066666666667,313.04411764705884,312.02000000000004,311.06,317.8152631578947,315.6228571428572,319.67411764705884,320.27000000000004,324.6542857142857,331.7742857142857,337.95923076923077,344.14428571428573,342.2742857142857,351.18,356.35,369.1792307692308,372.3342857142857,379.64923076923077,391.09999999999997,391.96,398.14428571428573,406.75,418.04,426.84,434.17454545454547,439.16,443.4745454545454,447.81,440.01,442.05,440.7945454545454,437.18428571428575,436.08,431.47923076923075,430.78,435.37,433.85,442.06,442.06,440.38,439.5345454545454,445.27857142857147,437.75333333333333,440.88454545454545,435.8042857142857,431.17,432.89454545454544,424.3852631578947,435.31333333333333,432.06454545454545,424.55,416.6133333333333,405.43,386.51,380.26454545454544,358.7692307692308,351.4142857142857,351.87,353.01,352.95,,,99.38526315789474,273.94,,323.12454545454545,,311.62,312.03923076923076,299.93,288.89,278.68333333333334,264.1,L7
2000-08-19 22:11:25+00:00,,,,,426.42571428571426,424.4766666666667,422.62454545454545,419.66,441.495,467.1933333333333,470.18333333333334,463.06461538461537,469.31571428571425,478.3538095238095,476.68333333333334,473.07000000000005,473.1992307692308,467.19454545454545,461.63454545454545,457.42,447.56380952380954,429.67454545454547,405.63454545454545,395.68454545454546,377.19666666666666,362.68666666666667,351.9866666666667,341.4538095238095,337.75,312.9866666666667,328.53333333333336,327.7057142857143,331.9977419354838,327.1666666666667,331.74263157894734,329.7628571428572,314.39774193548385,312.92777777777775,310.28727272727275,314.345,324.1457142857143,324.46454545454543,328.40923076923076,323.4566666666667,331.71454545454543,339.5957142857143,339.7557142857143,336.0445454545454,332.68666666666667,331.89454545454544,335.89454545454544,338.27555555555557,341.19555555555553,339.9745454545454,329.63454545454545,318.1045454545454,314.73,311.87454545454545,307.78000000000003,308.21000000000004,314.55454545454546,312.27454545454543,310.0866666666667,310.80454545454546,320.2166666666667,320.1566666666667,319.98571428571427,317.4492307692308,319.9666666666667,319.0566666666667,323.1392307692308,319.02923076923076,318.60923076923075,318.5057142857143,309.11058823529413,310.23571428571427,319.725,319.1205882352941,315.86333333333334,318.7157142857143,318.855,321.11058823529413,329.0733333333333,334.375,341.275,338.29333333333335,334.985,336.8233333333333,335.86777777777775,331.215,326.34333333333336,330.505,331.3977777777778,329.85058823529414,332.84000000000003,330.90000000000003,330.65263157894736,333.74380952380955,335.39058823529416,326.93333333333334,339.2157142857143,343.8457142857143,362.21923076923076,357.7057142857143,357.8357142857143,366.35333333333335,370.71333333333337,385.5692307692308,397.17571428571426,395.9892307692308,393.36,401.19666666666666,409.6557142857143,413.0133333333333,409.62333333333333,409.83000000000004,418.96454545454543,421.18666666666667,430.69454545454545,429.34,427.76000000000005,424.15000000000003,422.7845454545454,414.87571428571425,410.3366666666667,412.6892307692308,411.74666666666667,411.5566666666667,411.87666666666667,418.13,427.5866666666667,429.3066666666667,427.13454545454545,421.49142857142857,426.90555555555557,427.1045454545454,431.23571428571427,432.6066666666667,433.30454545454546,443.18263157894734,445.2055555555555,453.4745454545454,446.22,434.02555555555557,430.84000000000003,424.50666666666666,423.88454545454545,423.3292307692308,416.79571428571427,,358.445,,97.38727272727273,71.80058823529411,438.98263157894735,453.375,454.23,440.33454545454543,420.57000000000005,410.49333333333334,381.1792307692308,357.03000000000003,292.19,270.54555555555555,249.99,L7
2000-09-04 22:11:10+00:00,357.3933333333333,356.0433333333333,347.08272727272725,,417.37,413.00333333333333,410.08272727272725,410.43,439.08,454.0166666666667,449.7966666666667,449.37538461538463,449.15,462.81333333333333,467.2066666666667,449.24,449.5107692307692,449.29272727272723,442.64272727272726,427.67,426.3333333333333,404.16272727272724,393.53272727272724,389.52272727272725,355.5933333333333,349.9233333333333,332.6733333333333,335.7133333333333,334.22,305.9533333333333,299.7766666666667,303.85,322.42387096774195,313.0233333333333,314.8315789473684,313.39,303.40387096774197,300.90222222222224,306.5963636363636,304.61,305.17,307.09272727272725,310.71076923076924,311.2833333333333,314.70272727272726,316.43,311.46,307.40272727272725,314.0933333333333,315.0627272727273,319.3027272727272,320.89444444444445,323.59444444444443,323.8627272727272,315.59272727272725,310.65272727272725,306.03,305.73272727272723,299.38,296.37,299.57272727272726,296.83272727272725,294.4433333333333,297.23272727272723,295.9533333333333,296.80333333333334,304.8,,,,311.5707692307692,299.20076923076925,294.02076923076925,297.67,316.0447058823529,305.6,301.9,301.5147058823529,296.81666666666666,290.6,296.75,306.2647058823529,307.4566666666667,310.92,308.81,313.8266666666667,,,,302.04,299.4766666666667,307.83,316.97222222222223,315.0147058823529,316.94,318.91,326.0815789473684,318.30333333333334,321.2647058823529,322.1066666666667,331.02,330.91,331.66076923076923,336.83,346.26,355.2166666666667,355.0766666666667,359.8007692307692,365.19,371.8607692307692,375.06,382.9433333333333,385.51,391.1566666666667,388.0966666666667,385.93,391.53272727272724,398.1033333333333,404.19272727272727,399.19,402.62,416.01,420.32272727272726,411.11,401.5733333333333,407.64076923076925,408.7133333333333,409.8333333333333,,,,,,,,,,,,,,,,,,,401.9327272727273,393.2307692307692,387.4,349.2333333333333,,,,,,,,,,,,,,,,L7
2000-09-20 22:10:50+00:00,,,353.70363636363635,366.62363636363636,418.4157142857143,419.72,419.8336363636364,430.0,439.705,450.8,458.92,469.4807692307692,467.36571428571426,472.4871428571428,478.1,465.11,462.6815384615385,458.49363636363637,445.8436363636364,441.1,442.1271428571428,420.18363636363637,396.50363636363636,376.8336363636364,370.17,350.78,341.55,339.4371428571428,336.21,329.68,314.84,303.9757142857143,318.60129032258067,316.27,323.15526315789475,322.98285714285714,320.81129032258065,321.4166666666667,323.1318181818182,323.115,325.0757142857143,318.06363636363636,323.77153846153846,318.55,316.5236363636364,323.7057142857143,322.3457142857143,318.64363636363635,321.46,322.6536363636364,318.3536363636364,316.7733333333333,320.0733333333333,319.6536363636364,312.69363636363636,302.7236363636364,300.1,299.4636363636364,297.82,298.4,291.70363636363635,289.0436363636364,301.96,300.2736363636364,293.7,299.1,306.8257142857143,308.1815384615385,316.27,320.32,320.09153846153845,313.60153846153844,305.28153846153845,299.23571428571427,303.5564705882353,304.31571428571425,308.975,307.1264705882353,304.85,309.8957142857143,313.715,313.2564705882353,318.03,321.585,330.565,336.81,327.795,318.85,322.0766666666667,326.775,318.19,322.435,321.1566666666667,326.0664705882353,328.53,330.11,331.40526315789475,327.76714285714286,326.08647058823533,325.67,329.1357142857143,344.06571428571425,348.66153846153844,344.67571428571426,346.9557142857143,366.82,376.69,365.15153846153845,365.49571428571426,374.04153846153844,376.08,382.75,385.3257142857143,390.4,386.87,384.8,390.8336363636364,391.85,392.9836363636364,393.38,398.88,400.45,402.0936363636364,405.0757142857143,396.06,395.27153846153846,398.79,397.55,397.34,405.39,409.1,408.41,412.76363636363635,405.1014285714285,415.93333333333334,419.88363636363636,422.7657142857143,414.09,415.62363636363636,422.40526315789475,420.7333333333333,439.0536363636364,434.94,411.7733333333333,395.7,404.2,404.4836363636364,409.4915384615384,411.2257142857143,403.23,386.625,,80.2218181818182,,428.80526315789473,426.645,422.02,408.9136363636364,395.61,394.82,365.11153846153843,342.01,316.02,270.5233333333333,237.41000000000003,L7
