dates,satname,nzd0068-0000,nzd0068-0001,nzd0068-0002,nzd0068-0003,nzd0068-0004
1999-08-17 22:10:50+00:00,L7,,291.52,,287.96,
2000-04-29 22:10:17+00:00,L7,,286.87,,,263.04
2000-06-16 22:09:50+00:00,L7,269.20,284.15,257.56,279.28,264.65
2000-08-03 22:08:44+00:00,L7,294.74,287.76,286.55,294.66,296.77
2000-08-19 22:09:02+00:00,L7,272.44,282.68,271.42,280.19,275.50
2000-09-04 22:08:22+00:00,L7,307.19,317.11,,,
2000-11-23 22:08:18+00:00,L7,252.97,256.85,214.06,233.43,253.03
2001-03-15 22:08:16+00:00,L7,272.96,288.41,,,
2001-05-18 22:07:26+00:00,L7,316.35,310.75,312.68,316.01,332.96
2001-06-03 22:07:40+00:00,L7,,259.71,,,
2001-08-06 22:06:37+00:00,L7,262.06,270.52,254.80,270.76,
2001-11-26 22:06:33+00:00,L7,329.78,334.10,327.25,337.48,320.88
2001-12-12 22:06:14+00:00,L7,224.49,247.02,242.55,,
2002-02-14 22:06:53+00:00,L7,277.65,283.36,278.36,287.33,279.56
2002-03-02 22:06:57+00:00,L7,294.19,290.50,286.35,291.68,289.41
2002-03-18 22:06:22+00:00,L7,274.10,284.81,269.66,271.98,271.60
2002-05-21 22:06:17+00:00,L7,310.61,305.11,320.51,332.97,357.51
2002-07-08 22:06:24+00:00,L7,209.69,232.98,,,264.59
2002-08-09 22:05:46+00:00,L7,184.79,223.67,,199.49,234.11
2002-08-25 22:06:00+00:00,L7,208.07,228.65,214.18,212.61,233.49
2002-10-28 22:05:46+00:00,L7,310.98,304.89,296.44,314.00,313.54
2002-12-31 22:05:56+00:00,L7,,272.70,271.51,286.43,279.86
2003-01-16 22:06:02+00:00,L7,279.21,284.59,283.50,301.05,289.89
2003-03-21 22:06:39+00:00,L7,282.53,278.24,278.21,289.22,292.78
2003-04-22 22:06:19+00:00,L7,,,,,
2003-05-24 22:06:41+00:00,L7,338.13,320.54,329.30,335.67,350.36
2003-07-28 21:48:28+00:00,L5,,,,,
2003-09-14 21:49:18+00:00,L5,,,,,
2003-11-16 22:06:35+00:00,L7,,298.41,293.68,285.92,
2003-11-17 21:50:09+00:00,L5,,,,,
2003-12-03 21:50:19+00:00,L5,313.98,314.70,320.76,,
2003-12-26 21:56:18+00:00,L5,275.05,276.16,291.45,295.37,288.44
2004-04-08 22:07:13+00:00,L7,239.55,216.15,213.47,,
2004-04-16 21:57:43+00:00,L5,258.31,245.83,250.56,272.42,277.85
2004-05-18 21:58:38+00:00,L5,263.50,249.58,270.86,284.69,279.38
2004-05-26 22:07:09+00:00,L7,326.95,349.60,356.36,371.89,
2004-06-11 22:06:38+00:00,L7,,344.77,343.01,350.78,361.05
2004-06-12 21:53:11+00:00,L5,,,,,
2004-07-14 21:54:07+00:00,L5,,247.66,,,458.19
2004-07-29 22:06:27+00:00,L7,,,,282.97,284.70
2004-08-06 22:00:46+00:00,L5,298.81,355.74,341.75,324.30,
2004-08-30 22:06:20+00:00,L7,242.73,230.92,245.98,278.89,276.56
2004-09-16 21:55:41+00:00,L5,240.77,223.89,,,
2004-10-02 21:56:02+00:00,L5,,,,,
2004-10-18 21:56:23+00:00,L5,,,,,
2004-11-02 22:06:28+00:00,L7,281.13,,,,
2004-11-18 22:06:34+00:00,L7,288.20,301.18,,,
2004-12-21 21:57:36+00:00,L5,,,,,
2005-01-13 22:03:41+00:00,L5,282.27,290.92,300.37,311.02,298.37
2005-01-21 22:06:59+00:00,L7,,,284.39,312.96,299.25
2005-03-02 22:04:24+00:00,L5,330.66,342.68,347.44,351.46,374.11
2005-03-18 22:04:34+00:00,L5,329.97,332.98,346.78,354.17,368.22
2005-04-03 22:05:04+00:00,L5,314.45,332.40,338.43,343.01,356.20
2005-05-21 22:05:21+00:00,L5,289.54,,198.33,,
2005-06-06 22:05:29+00:00,L5,253.96,266.71,253.13,279.82,272.88
2005-06-14 22:07:26+00:00,L7,369.89,361.88,358.09,352.34,377.07
2005-08-25 22:06:05+00:00,L5,315.84,305.06,301.26,291.82,282.40
2005-09-02 22:06:46+00:00,L7,,,256.61,273.89,268.57
2005-09-18 22:06:39+00:00,L7,,,,,
2005-10-05 21:59:53+00:00,L5,,,,,
2005-10-28 22:06:00+00:00,L5,344.68,331.74,334.86,334.41,341.02
2005-11-21 22:07:07+00:00,L7,,277.51,269.48,,
2005-12-23 22:07:15+00:00,L7,350.78,327.51,331.12,,
2006-01-08 22:07:49+00:00,L7,,,347.45,345.70,353.13
2006-04-06 22:09:32+00:00,L5,325.83,327.50,334.03,328.63,318.62
2006-04-30 22:08:02+00:00,L7,,,280.22,278.04,276.93
2006-07-19 22:07:20+00:00,L7,,268.87,312.24,300.85,292.52
2006-07-27 22:10:47+00:00,L5,261.15,245.94,260.42,271.14,274.38
2006-08-28 22:11:11+00:00,L5,264.53,262.21,284.62,295.05,293.36
