dates,sar1424-0000,sar1424-0001,sar1424-0002,sar1424-0003,sar1424-0004,sar1424-0005,sar1424-0006,sar1424-0007,satname
1984-04-13 09:27:07+00:00,202.58,180.66,189.65,199.51,191.15,175.47,173.61,202.08,L5
1984-05-31 09:27:59+00:00,197.18,180.66,189.65,199.51,191.15,175.47,173.61,202.08,L5
1984-07-18 09:28:46+00:00,196.71,179.72,188.50,195.89,191.66,174.40,173.93,202.42,L5
1984-08-19 09:29:51+00:00,196.48,179.16,190.70,197.96,193.07,176.10,177.53,202.28,L5
1984-09-20 09:30:04+00:00,195.37,179.55,189.56,196.62,191.32,176.02,176.18,200.06,L5
1984-10-22 09:30:00+00:00,190.60,177.62,187.03,193.08,187.63,175.58,176.25,197.46,L5
1984-11-07 09:29:53+00:00,192.41,179.57,188.21,195.02,189.62,175.96,177.58,198.23,L5
1984-12-09 09:29:58+00:00,192.87,180.37,187.84,194.97,190.84,177.73,178.93,198.69,L5
1985-06-03 09:30:04+00:00,194.68,180.56,185.89,188.34,189.89,177.47,179.10,195.89,L5
1985-06-19 09:30:02+00:00,193.11,175.82,185.26,186.13,185.53,171.79,172.59,192.44,L5
1985-10-09 09:28:59+00:00,195.83,180.26,188.36,190.52,189.77,175.53,176.91,196.02,L5
1985-11-10 09:28:33+00:00,195.97,181.77,190.37,192.94,192.42,177.83,179.64,197.28,L5
1986-01-13 09:27:22+00:00,201.75,187.54,195.25,202.09,202.86,183.98,187.90,202.57,L5
1986-02-14 09:26:39+00:00,202.30,186.88,194.25,200.80,201.60,182.65,184.68,201.53,L5
1986-05-05 09:24:53+00:00,198.29,181.26,190.35,196.16,196.67,178.31,178.41,198.03,L5
1986-05-21 09:24:27+00:00,197.68,178.73,186.95,193.39,194.54,176.38,174.72,198.26,L5
1986-07-08 09:22:57+00:00,196.64,177.88,185.69,191.76,191.58,173.60,174.29,196.14,L5
1986-12-31 09:19:14+00:00,198.99,180.45,187.44,192.04,188.89,173.62,173.99,193.56,L5
1987-01-07 09:25:37+00:00,201.71,184.44,191.72,197.88,196.37,184.13,178.59,193.17,L5
1987-02-01 09:20:12+00:00,203.15,183.88,192.29,196.35,194.06,181.40,176.38,195.56,L5
1987-02-17 09:20:59+00:00,203.75,185.18,192.76,199.25,195.28,182.16,178.33,197.41,L5
1987-03-21 09:22:02+00:00,200.49,183.62,191.68,199.06,193.16,181.11,177.26,197.39,L5
1987-04-06 09:22:36+00:00,200.45,184.31,192.01,199.18,192.61,180.19,176.92,198.19,L5
1987-05-08 09:23:35+00:00,201.18,184.06,192.29,199.44,193.73,180.56,178.37,198.85,L5
1987-06-16 09:30:43+00:00,201.16,184.69,191.75,199.25,193.54,179.86,177.89,197.76,L5
1987-06-25 09:24:44+00:00,200.76,183.45,191.26,198.22,193.13,178.81,177.72,197.74,L5
1987-07-02 09:31:03+00:00,200.01,182.92,191.25,198.12,192.28,177.82,177.38,196.62,L5
1987-07-27 09:25:25+00:00,199.76,182.69,190.90,197.98,191.27,176.46,176.54,197.98,L5
1987-08-03 09:31:49+00:00,199.37,181.56,189.66,197.99,191.46,175.10,175.48,195.77,L5
1987-08-12 09:25:55+00:00,199.10,180.96,189.01,196.92,190.87,174.70,175.52,196.36,L5
1987-08-19 09:32:18+00:00,198.96,180.27,188.93,195.77,190.53,173.75,174.68,195.41,L5
1987-08-28 09:26:22+00:00,198.50,179.29,187.91,194.46,190.02,173.46,174.30,195.44,L5
1987-09-04 09:32:43+00:00,198.95,179.52,188.22,194.93,190.68,174.07,175.32,195.40,L5
1987-09-13 09:26:45+00:00,198.61,179.79,187.87,194.69,190.83,174.48,175.59,195.97,L5
1987-09-20 09:33:05+00:00,200.20,180.30,188.41,194.76,191.74,174.45,174.90,195.42,L5
1987-10-31 09:27:40+00:00,201.04,180.25,188.85,194.43,192.11,174.80,174.84,195.33,L5
1987-11-16 09:28:03+00:00,201.26,180.44,188.74,194.58,191.97,174.97,174.48,195.30,L5
1987-12-02 09:28:18+00:00,201.80,180.44,189.20,194.99,192.43,175.52,175.37,195.38,L5
1988-02-20 09:29:38+00:00,203.67,181.32,189.58,195.16,193.63,177.68,176.91,198.10,L5
1988-03-07 09:29:48+00:00,204.90,182.07,190.49,196.95,193.52,178.08,176.05,198.85,L5
1988-07-13 09:30:39+00:00,197.72,176.94,185.43,194.86,188.60,172.59,173.22,199.95,L5
1988-08-14 09:30:40+00:00,201.93,182.66,187.12,196.17,191.47,173.61,175.60,200.97,L5
1988-10-17 09:30:31+00:00,199.45,184.74,188.73,195.67,193.92,174.66,175.96,199.42,L5
1988-11-18 09:30:32+00:00,198.52,184.22,189.73,196.91,194.62,177.40,179.04,199.73,L5
1988-12-04 09:30:29+00:00,199.62,183.50,190.80,198.00,195.50,179.32,180.98,199.72,L5
1989-02-06 09:29:59+00:00,202.29,185.48,191.84,198.65,196.09,179.66,182.39,199.24,L5
1989-03-26 09:28:53+00:00,197.67,180.56,190.03,194.76,192.82,177.44,178.96,197.02,L5
1989-05-29 09:28:17+00:00,195.86,177.33,186.55,190.25,188.34,171.27,173.78,194.07,L5
1989-06-14 09:27:46+00:00,194.17,177.02,182.75,184.40,184.05,164.75,168.96,192.36,L5
1989-06-30 09:27:39+00:00,195.20,177.36,182.87,185.83,185.71,167.10,169.44,193.03,L5
1989-07-16 09:27:19+00:00,194.32,176.89,182.35,187.70,187.41,166.80,170.19,194.17,L5
1989-08-01 09:26:59+00:00,196.56,179.74,184.76,190.74,190.88,170.55,172.42,195.89,L5
1989-09-02 09:26:17+00:00,195.60,178.59,183.55,187.88,189.07,168.86,171.29,195.76,L5
1989-09-18 09:25:44+00:00,198.46,181.07,186.28,190.80,191.97,170.78,171.73,196.61,L5
1989-10-20 09:24:51+00:00,201.06,182.58,187.90,193.38,193.94,173.18,174.60,197.96,L5
1989-12-23 09:23:10+00:00,204.25,184.78,191.59,198.38,198.25,179.98,179.36,201.12,L5
1990-02-09 09:21:38+00:00,205.79,185.41,195.53,198.65,198.08,180.58,182.21,201.70,L5
1990-02-25 09:21:09+00:00,204.30,185.36,195.43,199.91,198.23,180.14,182.26,202.04,L5
1990-04-14 09:20:11+00:00,200.61,181.15,194.01,201.06,195.38,181.28,183.31,202.88,L5
1990-05-16 09:20:13+00:00,196.02,178.66,191.32,198.40,192.00,176.62,180.24,201.95,L5
1990-06-01 09:20:08+00:00,197.45,178.73,190.92,198.07,192.90,176.49,179.64,202.42,L5
1990-07-03 09:20:06+00:00,195.96,176.78,189.38,195.09,191.50,169.88,174.60,200.16,L5
1990-08-04 09:19:56+00:00,197.04,179.37,190.92,196.34,193.78,172.46,176.31,200.50,L5
1990-08-20 09:19:54+00:00,197.81,180.04,189.59,196.01,192.34,172.01,174.74,200.61,L5
1990-09-05 09:19:46+00:00,197.66,180.23,189.45,194.78,192.35,172.10,174.06,200.29,L5
1990-10-07 09:19:31+00:00,195.90,179.53,190.05,194.78,192.35,172.10,174.06,200.29,L5
1990-11-24 09:19:19+00:00,196.50,180.25,189.77,194.68,194.34,172.20,174.39,198.40,L5
1990-12-10 09:19:16+00:00,194.61,179.81,190.09,194.29,194.41,171.77,174.24,197.22,L5
1990-12-26 09:19:37+00:00,193.91,179.36,188.60,192.59,192.74,170.39,173.72,196.81,L5
1991-01-11 09:20:03+00:00,195.10,182.12,189.96,196.68,194.94,175.60,178.32,198.81,L5
1991-02-12 09:20:42+00:00,196.32,180.76,189.62,197.19,194.37,175.38,178.80,199.28,L5
1991-02-28 09:21:00+00:00,196.07,179.21,189.48,196.87,193.19,175.62,180.57,199.52,L5
1991-04-01 09:21:34+00:00,195.25,176.93,187.50,194.50,190.49,173.00,177.14,197.65,L5
1991-04-17 09:21:56+00:00,195.97,177.06,186.35,193.09,190.35,172.98,176.82,197.12,L5
1991-05-19 09:22:26+00:00,195.69,179.00,187.10,193.65,191.64,174.86,178.25,197.49,L5
1991-06-04 09:22:42+00:00,195.65,179.20,187.72,193.68,191.91,175.58,178.13,197.62,L5
1991-07-06 09:23:10+00:00,195.81,179.09,187.77,194.21,191.15,177.08,178.27,197.96,L5
