,dates,usa_HI_0007-0000,usa_HI_0007-0001,usa_HI_0007-0002,usa_HI_0007-0003,usa_HI_0007-0004,usa_HI_0007-0005,usa_HI_0007-0006,usa_HI_0007-0007,usa_HI_0007-0008,usa_HI_0007-0009,usa_HI_0007-0010,usa_HI_0007-0011,usa_HI_0007-0012,usa_HI_0007-0013,usa_HI_0007-0014,usa_HI_0007-0015,usa_HI_0007-0016,usa_HI_0007-0017,usa_HI_0007-0018,usa_HI_0007-0019,usa_HI_0007-0020,usa_HI_0007-0021,usa_HI_0007-0022,usa_HI_0007-0023,usa_HI_0007-0024,usa_HI_0007-0025,usa_HI_0007-0026,usa_HI_0007-0027,usa_HI_0007-0028,usa_HI_0007-0029,usa_HI_0007-0030,usa_HI_0007-0031
0,1990-08-19 20:14:00+00:00,,,,,,227.01882838764396,231.67698242967595,209.97142339235577,193.15763208359508,194.26311027783106,200.30889152500325,209.74820940519675,212.39095497962413,217.74712096052988,205.86299538858572,207.8478097229103,201.20182884878267,191.86890555419095,189.35320291584014,200.78870858010208,206.36696777358165,206.019955818352,,,,,,,,,,
1,1991-10-25 20:18:11+00:00,,,,,,,,,,,227.95366237517737,237.54514105159265,241.282786643023,236.0257629635471,209.20998018624465,213.16734208006025,210.82496489580444,208.387342704863,207.96809254653283,220.10397827223753,226.82298222582952,219.76470825532547,214.24970757791658,232.59716574215784,228.47719026034372,215.12760508529772,208.15354315858195,208.39493134502982,215.00352074668257,212.5493871044427,202.2142679355052,209.71541849079844
2,1991-11-10 20:18:16+00:00,175.42459435629672,176.94982454616272,181.810295964954,173.86513578528863,180.3543876866745,194.7519108541294,213.84347398983485,200.00519009349026,195.95783171720723,169.2125067667391,182.79304582784965,206.16358260716984,214.49405354575143,200.07811734584263,178.28918301844107,174.92378940973694,,176.05906761481273,190.18207669530847,201.70480993881466,196.8830643050623,200.71063453346693,190.60244201308802,200.67409306862982,192.83864282618327,187.7264120233367,173.0842463580761,175.85299074015654,188.87072114083014,187.7557527972146,175.1873361906995,182.87074239052254
3,1991-11-26 20:18:23+00:00,168.51696985032325,175.2982052314378,175.88952125025077,171.25980797654336,170.66362810779998,186.40691943168915,210.94573787608928,197.11281401235314,185.09009596416197,171.77418618902672,189.07727169497505,210.16445475768083,219.5958799221797,206.16744385533568,176.69571729347152,178.49307833114707,178.77613885491832,181.26238371413095,194.3759208364109,201.40214447594946,193.82764028948927,192.7700687109251,186.9200928828531,201.8603042368195,196.91085304086326,191.1570281571686,184.53439271505468,180.31437616769773,191.45231912993722,186.348286075764,174.66470051119603,186.2227096665973
4,1999-09-05 20:46:59+00:00,196.95329284557957,208.1759017137163,202.21343283629517,194.54397758869996,203.71351967847713,206.64581784751263,211.06674545938012,188.4879510181068,198.79391053722696,215.3402392092007,218.31377704824578,208.55582773874337,212.7464433435519,215.2168672265053,212.6262106907542,225.16939171628866,224.12674188068064,232.57637916923954,231.10963961604136,233.0048398171375,227.04106185458028,227.21346487935182,218.78222112839745,226.44032678957677,224.10986233743398,225.68385145334972,226.41353705528957,225.19009987236848,227.55291919275294,221.20511305123395,215.94562892009304,221.66162462859094
5,1999-11-08 20:46:58+00:00,,,,,,,,,,189.00623110278138,207.09792697842178,223.67979927852622,226.25999170085177,213.37096203460305,199.5061040596651,193.24794511708092,194.45008071991802,201.9394662621517,214.55008493060785,217.41122412979644,214.21545947362353,214.34354311314885,210.32339985394648,222.34630447386957,212.75560195289253,183.73603483911765,188.99150038334633,208.51550535392363,223.69501938534702,215.5287528805056,199.0233305272922,202.36585713658405
6,2000-02-12 20:46:47+00:00,183.85504451936472,188.6023005196746,182.26000925312107,163.36660530878615,178.62917154650668,168.74323811685804,199.612419522347,186.45358229628587,183.13248189954263,171.9690098113024,181.16170197465146,210.60307903137317,212.43353144113777,193.02707274608514,169.93671732014823,165.2303456650406,165.07703041578617,186.09165178427185,199.27730884178752,206.9208210612519,212.81687735990155,208.09644263578707,202.57035430998272,218.23383600057645,210.5478961020919,203.62617328272077,194.99851838474606,195.2461791085359,199.1094991973505,193.10273653419864,174.56548040725912,182.59410554729251
7,2000-02-28 20:46:42+00:00,182.8006148137521,182.67266968729643,,,,,,,,,205.28620852297706,232.1879671077228,247.00020806977832,237.47141191901173,202.353397171798,195.90262975479908,192.1943426657856,201.0404412425365,218.06540606430244,227.0692524458183,224.9189295959431,229.08526253520705,226.04463181447534,244.22802678256562,234.40827363920434,216.97585293051446,212.9923803816869,213.36064450876214,222.07801564337197,219.97132124634166,197.56411042713896,206.62957388782166
8,2000-06-03 20:45:56+00:00,198.26354777058705,192.3603941617668,191.37017953411424,183.83475289855153,189.73491679899016,201.23454238884858,216.63036713205875,198.22238235327245,194.65052495498455,196.49773664909318,216.79309326480885,232.90764530059798,233.99300352525987,227.63527092891832,208.85117021654133,210.9902171991529,209.9459491074792,218.076935347684,227.44117326910555,230.96997523305336,228.77437927646983,233.41968164055586,229.4214307002564,245.2619640898629,241.71152058651012,222.80720941914353,225.8266139550733,228.3573494144697,236.74476652467527,229.4353082080207,224.8897251374652,217.5033784637451
9,2000-06-19 20:45:53+00:00,201.67704176212257,199.094481159131,196.91424436676715,186.2926643801624,187.06715448638752,201.99987264624772,210.21774158162557,199.1094879984141,193.4632672719694,192.46204372097458,212.0850926622904,226.53265875776384,231.08740869295292,225.67147375216342,208.57156377671387,212.6319475301083,208.80946385200485,216.9026235833716,233.4172038773136,237.66543584903823,238.0377453372766,235.71000101445134,234.90410300270682,248.21142031125436,248.9725230605629,228.00629554854282,222.89610408423314,227.54159216113027,229.29123155057866,228.69030000981283,222.6485835228465,219.80019455933544
