,dates,chi0111-0000,chi0111-0001,chi0111-0002,chi0111-0003,chi0111-0004,chi0111-0005,chi0111-0006,chi0111-0007,chi0111-0008,chi0111-0009,chi0111-0010,chi0111-0011,chi0111-0012,chi0111-0013,chi0111-0014
0,1984-07-15 14:11:57+00:00,243.35999652843975,193.44980270705202,180.21824262229381,176.9358124365737,183.87244668606246,185.63974182360403,180.37444164389714,178.18496915820197,161.90928496357634,159.0631664060064,146.89494568140708,167.480678339313,140.1266169519191,129.3936367701923,
1,1985-03-05 14:07:29+00:00,230.1387812618939,187.9101368322833,178.48529833650994,178.24286682391664,178.27205585776872,170.416727363296,170.6780227137956,161.99208441897548,152.54458986060087,,,,,,
2,1985-03-28 14:13:37+00:00,242.1675473920377,174.68368007646814,,,,,171.3289673031365,177.61456530902606,162.72273440743365,164.46811960046878,153.80363280130555,178.8524660253165,148.3718859852203,139.2857854544413,
3,1986-02-04 14:04:00+00:00,243.0808061157174,181.48369777691153,170.677638771742,166.6758526988108,162.692826281903,163.7940712607484,164.42685229634856,163.92295505487158,152.59398634498078,148.70297553738814,136.72851718089345,,,,
4,1986-07-30 13:59:17+00:00,241.23939251332493,185.45913021263078,179.40204345936633,170.5560986474049,179.04466719818663,179.85573718476604,178.66596016168478,172.29228700887154,154.46398285053527,135.82586335869405,132.92850853492982,153.93880749901984,126.13998658070722,131.3736142106369,137.42936781109262
5,1986-09-07 14:04:01+00:00,234.17690731060898,180.8001309651522,169.8187261999226,169.698682888064,190.214906663934,198.73387598787136,178.7576134327851,166.7405329764951,154.97668596365313,147.59246429653786,139.88457421870206,156.3890228485073,138.00795608864414,130.63151035242936,129.62159971709818
6,1986-09-16 13:57:34+00:00,234.00374668448524,191.68715209804137,184.73824827858837,179.45840414935844,171.39953178043956,173.63478992378737,170.6715587412707,160.9135544883739,150.41874090657942,145.98955280128823,149.5934913683228,163.9331585066109,150.3257772797843,138.5913365554816,141.6441842118296
7,1986-11-10 14:01:53+00:00,228.42055609354642,180.6104026001066,171.11863894578022,166.94633825116492,175.0522885365486,173.09031118252508,173.90067178892136,165.03093268649897,153.9104944662895,150.38500700500765,146.68622620742366,158.3006178367878,147.80310789847212,170.68243579883182,
8,1986-12-28 14:02:25+00:00,230.7829391277691,177.82313393532192,168.2721621370451,166.99612031403186,167.68116837201057,169.99537121870728,172.85769468903158,168.4157685937225,148.68397372571604,140.7170338310995,132.63021867634222,151.12668243825033,,,
9,1987-03-18 14:05:13+00:00,231.70987850558885,180.43703889889537,177.51920333520906,168.76676959948725,170.01109903962737,171.69344072677873,172.19361542536075,168.99085719612947,151.97905045859886,152.15534252775478,147.46138000259447,165.92090795087444,145.74490774120972,137.18476803730167,132.8063662244373
10,1987-11-06 14:04:57+00:00,228.25626269962964,181.43279101979394,177.59316977394036,169.88419964363982,175.0621144239674,172.1363908653921,171.48731085846396,164.12423091960954,152.5201024071246,145.1572641061187,147.50559028623638,156.78139509321034,149.02279195714362,173.03626669036194,184.12141902288994
11,1987-11-22 14:05:16+00:00,241.89634261198813,186.24629854133045,181.08366163691517,170.57499286839015,171.08727646501785,175.04468062673664,172.2427664543739,168.7736021653783,151.57718959628758,150.06791325632275,149.9297490280048,163.3271472935229,145.4128798735124,177.49272698516884,206.83697422742537
12,1987-11-29 14:11:33+00:00,207.5178971120479,179.49722457721657,172.4599165038763,166.09072673729258,173.06686781568033,172.1090382457396,167.96006109199766,163.00636763855795,147.42857029883095,143.04700491081672,145.35194041209536,156.16079031452935,142.31738047918444,176.49774331191568,200.98815561161223
13,1988-01-25 14:06:19+00:00,230.33868052240382,179.48244467806032,171.88589872536988,163.4214566554711,168.34109335818732,173.34432699166388,166.61648117457085,162.8522436375568,151.70674873159504,150.06772242367717,138.82559798981848,161.89884382139275,,,
14,1988-02-01 14:12:38+00:00,226.7771425499984,176.98899462598158,165.96777916772322,165.80391934089715,166.12471297957623,172.34913396107243,175.4834112474196,168.66535768270916,157.87734405367283,157.32030964101676,147.60920987027126,162.8525803367745,144.8984614411611,146.1860873980518,197.52229409625306
15,1988-02-17 14:12:53+00:00,211.7869246419574,181.80886872038542,182.69378559802493,177.01193211219385,175.53267789551978,180.41750522802351,179.33092660858222,171.79046265707126,154.02400610406406,150.87585042104294,150.48307202484636,165.73171310765446,149.6141357855356,,
16,1988-02-26 14:06:49+00:00,229.85060521790106,182.03153547567078,177.28780218560595,176.1017458786181,180.2845102935709,182.06931900106042,174.15142584449777,167.59188527202653,154.9491070259802,147.6058120016974,141.43776822884797,161.3671756220616,148.2189602056666,138.53808833976026,197.65359477819518
17,1988-03-04 14:13:03+00:00,227.8547215549397,183.99094484479735,179.34954548170455,180.33487754806748,179.67187596633863,178.28327947147218,174.13143901471304,169.38879767230713,154.42718195138437,153.8214421196978,140.28954296911564,159.78118446558153,139.1087833483165,135.15251633416193,128.84079879322445
18,1988-04-14 14:07:09+00:00,231.3761011515579,181.4345195756717,175.9491304744117,171.8223326402059,181.12899884673976,181.77476749200792,176.64463687691688,169.95724640562167,156.1198847282984,151.44911385508277,143.69309514817485,,,,
19,1988-04-21 14:13:23+00:00,212.2580601740126,188.42715591584843,169.65057445728772,168.09773446774219,171.72845059261738,171.28667569537205,167.79039500041284,163.42794237424232,149.57255873744953,145.15561635323587,128.14441994880912,157.0162306554474,137.40481023849003,130.0039878486212,126.12770109153585
20,1988-04-30 14:07:16+00:00,230.8199744228331,195.49483835411831,170.5486029868314,170.00931985689107,174.9113953503724,176.17024811910267,173.26257489508612,166.27226410433113,150.83616153466124,150.11370518198714,144.06145115206493,160.52115426490488,146.79345208324213,134.5826262967212,134.32163376296134
21,1988-05-23 14:13:41+00:00,244.5788568344408,187.95956040884292,187.31299103658344,181.80874459897746,193.009316844863,184.31805886451218,179.9328930303438,179.4691442511167,169.74803855020247,162.15391002277704,144.52622239499766,173.07831284896548,160.6548822070081,,132.9749531163531
